pair_id,label,method,horizon_ms,block_index,target_frame_index,target_frame_start_sample,target_reference_sample,target_time_s,target_odd_cfo_hz,cutoff_sample,cutoff_time_s,training_cutoff_frame_start_sample,training_stop_reference_sample,training_stop_time_s,last_training_age_ms,actual_forecast_s,selected_history_ms,cfo_hz_at_cutoff,rate_hz_s,prediction_hz,prediction_sigma_hz,odd_residual_hz
D2:58451185:312500samples,D2,adaptive_75_500ms,125.0,23,1035,58451185,58452857,23.3811428,479130.0491,58140357,23.2561428,58137851,58139523,23.2558092,0.3336,0.1253336,500.0,479658.4674655026,-3669.665886064813,479198.5350292049,7.18178697407577,-68.48592920490773
D2:58501185:312500samples,D2,fixed_125ms,125.0,23,1050,58501185,58502857,23.4011428,479183.649326,58190357,23.2761428,58187851,58189523,23.2758092,0.3336,0.1253336,125.0,479584.2221093288,-3676.376359299467,479123.4486252629,27.218984520890288,60.2007007371285
D2:58501185:312500samples,D2,fixed_500ms,125.0,23,1050,58501185,58502857,23.4011428,479183.649326,58190357,23.2761428,58187851,58189523,23.2758092,0.3336,0.1253336,500.0,479585.27047889284,-3666.854509620913,479125.6904025258,7.180022879750385,57.95892347418703
D2:58501185:312500samples,D2,adaptive_75_500ms,125.0,23,1050,58501185,58502857,23.4011428,479183.649326,58190357,23.2761428,58187851,58189523,23.2758092,0.3336,0.1253336,500.0,479585.27047889284,-3666.854509620913,479125.6904025258,7.180022879750385,57.95892347418703
D2:58551185:312500samples,D2,fixed_125ms,125.0,23,1065,58551185,58552857,23.4211428,479062.550836,58240357,23.2961428,58237851,58239523,23.2958092,0.3336,0.1253336,125.0,479520.99130216904,-3542.832538404482,479076.9553459337,27.256620472562528,-14.404509933665395
D2:58551185:312500samples,D2,fixed_500ms,125.0,23,1065,58551185,58552857,23.4211428,479062.550836,58240357,23.2961428,58237851,58239523,23.2958092,0.3336,0.1253336,500.0,479514.95750212535,-3655.2816138442495,479056.82789844845,7.18321808983707,5.72293755155988
D2:58551185:312500samples,D2,adaptive_75_500ms,125.0,23,1065,58551185,58552857,23.4211428,479062.550836,58240357,23.2961428,58237851,58239523,23.2958092,0.3336,0.1253336,500.0,479514.95750212535,-3655.2816138442495,479056.82789844845,7.18321808983707,5.72293755155988
D2:58601185:312500samples,D2,fixed_125ms,125.0,23,1080,58601185,58602857,23.4411428,478944.912586,58290357,23.3161428,58287851,58289523,23.3158092,0.3336,0.1253336,125.0,479457.182405995,-3434.210106879372,479026.7604901434,27.271499124999252,-81.84790414338931
D2:58601185:312500samples,D2,fixed_500ms,125.0,23,1080,58601185,58602857,23.4411428,478944.912586,58290357,23.3161428,58287851,58289523,23.3158092,0.3336,0.1253336,500.0,479444.57286812994,-3646.5863093721237,478987.5330782656,7.180198228329483,-42.62049226561794
D2:58601185:312500samples,D2,adaptive_75_500ms,125.0,23,1080,58601185,58602857,23.4411428,478944.912586,58290357,23.3161428,58287851,58289523,23.3158092,0.3336,0.1253336,500.0,479444.57286812994,-3646.5863093721237,478987.5330782656,7.180198228329483,-42.62049226561794
D2:58651185:312500samples,D2,fixed_125ms,125.0,23,1095,58651185,58652857,23.4611428,478903.930465,58340357,23.3361428,58337851,58339523,23.3358092,0.3336,0.1253336,125.0,479382.97061657626,-3495.242923520249,478944.89923809696,27.208279315430495,-40.96877309697447
D2:58651185:312500samples,D2,fixed_500ms,125.0,23,1095,58651185,58652857,23.4611428,478903.930465,58340357,23.3361428,58337851,58339523,23.3358092,0.3336,0.1253336,500.0,479371.4033115111,-3649.997920740734,478913.93593211216,7.1784773779410225,-10.00546711217612
D2:58651185:312500samples,D2,adaptive_75_500ms,125.0,23,1095,58651185,58652857,23.4611428,478903.930465,58340357,23.3361428,58337851,58339523,23.3358092,0.3336,0.1253336,500.0,479371.4033115111,-3649.997920740734,478913.93593211216,7.1784773779410225,-10.00546711217612
D2:58701185:312500samples,D2,fixed_125ms,125.0,23,1110,58701185,58702857,23.4811428,478830.272766,58390357,23.3561428,58387851,58389523,23.3558092,0.3336,0.1253336,125.0,479311.0974945695,-3501.0769755999995,478872.2949133404,27.223741988197236,-42.02214734040899
D2:58701185:312500samples,D2,fixed_500ms,125.0,23,1110,58701185,58702857,23.4811428,478830.272766,58390357,23.3561428,58387851,58389523,23.3558092,0.3336,0.1253336,500.0,479300.2839867495,-3642.2546927924527,478843.7870939849,7.174442112746172,-13.514327984885313
D2:58701185:312500samples,D2,adaptive_75_500ms,125.0,23,1110,58701185,58702857,23.4811428,478830.272766,58390357,23.3561428,58387851,58389523,23.3558092,0.3336,0.1253336,500.0,479300.2839867495,-3642.2546927924527,478843.7870939849,7.174442112746172,-13.514327984885313
D2:58751185:312500samples,D2,fixed_125ms,125.0,23,1125,58751185,58752857,23.5011428,478742.763945,58440357,23.3761428,58437851,58439523,23.3758092,0.3336,0.1253336,125.0,479230.0321659542,-3627.003198943646,478775.44679781905,27.20036710836188,-32.68285281903809
D2:58751185:312500samples,D2,fixed_500ms,125.0,23,1125,58751185,58752857,23.5011428,478742.763945,58440357,23.3761428,58437851,58439523,23.3758092,0.3336,0.1253336,500.0,479226.4746697964,-3644.5279804324337,478769.6928577081,7.173222643418188,-26.92891270807013
D2:58751185:312500samples,D2,adaptive_75_500ms,125.0,23,1125,58751185,58752857,23.5011428,478742.763945,58440357,23.3761428,58437851,58439523,23.3758092,0.3336,0.1253336,500.0,479226.4746697964,-3644.5279804324337,478769.6928577081,7.173222643418188,-26.92891270807013
D2:58801185:312500samples,D2,fixed_125ms,125.0,23,1140,58801185,58802857,23.5211428,478696.515874,58490357,23.3961428,58487851,58489523,23.3958092,0.3336,0.1253336,125.0,479150.73620022874,-3760.6467006496905,478679.4008109082,27.25281507742706,17.11506309179822
D2:58801185:312500samples,D2,fixed_500ms,125.0,23,1140,58801185,58802857,23.5211428,478696.515874,58490357,23.3961428,58487851,58489523,23.3958092,0.3336,0.1253336,500.0,479153.975114281,-3642.729959154437,478697.41865467234,7.178266054107226,-0.9027806723606773
D2:58801185:312500samples,D2,adaptive_75_500ms,125.0,23,1140,58801185,58802857,23.5211428,478696.515874,58490357,23.3961428,58487851,58489523,23.3958092,0.3336,0.1253336,500.0,479153.975114281,-3642.729959154437,478697.41865467234,7.178266054107226,-0.9027806723606773
D2:58951185:312500samples,D2,fixed_125ms,125.0,23,1185,58951185,58952857,23.5811428,478576.874069,58640357,23.4561428,58637851,58639523,23.4558092,0.3336,0.1253336,125.0,478934.1066889382,-3681.2752270581077,478472.7192121402,27.19882872362705,104.15485685982276
D2:58951185:312500samples,D2,fixed_500ms,125.0,23,1185,58951185,58952857,23.5811428,478576.874069,58640357,23.4561428,58637851,58639523,23.4558092,0.3336,0.1253336,500.0,478936.44768294675,-3638.3348052930287,478480.4420837941,7.1727927091802925,96.4319852059125
D2:58951185:312500samples,D2,adaptive_75_500ms,125.0,23,1185,58951185,58952857,23.5811428,478576.874069,58640357,23.4561428,58637851,58639523,23.4558092,0.3336,0.1253336,500.0,478936.44768294675,-3638.3348052930287,478480.4420837941,7.1727927091802925,96.4319852059125
D2:59001185:312500samples,D2,fixed_125ms,125.0,23,1200,59001185,59002857,23.6011428,478431.840127,58690357,23.4761428,58687851,58689523,23.4758092,0.3336,0.1253336,125.0,478856.5621756763,-3705.6774418848613,478392.11628144607,27.215307334262153,39.72384555393364
D2:59001185:312500samples,D2,fixed_500ms,125.0,23,1200,59001185,59002857,23.6011428,478431.840127,58690357,23.4761428,58687851,58689523,23.4758092,0.3336,0.1253336,500.0,478862.07833403465,-3641.8024946952305,478405.6381168855,7.171828584103835,26.202010114502627
D2:59001185:312500samples,D2,adaptive_75_500ms,125.0,23,1200,59001185,59002857,23.6011428,478431.840127,58690357,23.4761428,58687851,58689523,23.4758092,0.3336,0.1253336,500.0,478862.07833403465,-3641.8024946952305,478405.6381168855,7.171828584103835,26.202010114502627
D2:59051185:312500samples,D2,fixed_125ms,125.0,23,1215,59051185,59052857,23.6211428,478377.528252,58740357,23.4961428,58737851,58739523,23.4958092,0.3336,0.1253336,125.0,478784.1290433649,-3709.7339034673882,478319.17473820125,27.242641586238467,58.35351379873464
D2:59051185:312500samples,D2,fixed_500ms,125.0,23,1215,59051185,59052857,23.6211428,478377.528252,58740357,23.4961428,58737851,58739523,23.4958092,0.3336,0.1253336,500.0,478788.94752685836,-3643.642135964023,478332.2767408463,7.170753099315812,45.251511153706815
D2:59051185:312500samples,D2,adaptive_75_500ms,125.0,23,1215,59051185,59052857,23.6211428,478377.528252,58740357,23.4961428,58737851,58739523,23.4958092,0.3336,0.1253336,500.0,478788.94752685836,-3643.642135964023,478332.2767408463,7.170753099315812,45.251511153706815
D2:59101185:312500samples,D2,fixed_125ms,125.0,23,1230,59101185,59102857,23.6411428,478301.368673,58790357,23.5161428,58787851,58789523,23.5158092,0.3336,0.1253336,125.0,478710.156209665,-3714.4397013636762,478244.6121099102,27.197037308945898,56.75656308984617
D2:59101185:312500samples,D2,fixed_500ms,125.0,23,1230,59101185,59102857,23.6411428,478301.368673,58790357,23.5161428,58787851,58789523,23.5158092,0.3336,0.1253336,500.0,478715.8600245172,-3643.132825682615,478259.25307219627,7.172420741505662,42.11560080375057
D2:59101185:312500samples,D2,adaptive_75_500ms,125.0,23,1230,59101185,59102857,23.6411428,478301.368673,58790357,23.5161428,58787851,58789523,23.5158092,0.3336,0.1253336,500.0,478715.8600245172,-3643.132825682615,478259.25307219627,7.172420741505662,42.11560080375057
D2:59151185:312500samples,D2,fixed_125ms,125.0,23,1245,59151185,59152857,23.6611428,478217.033367,58840357,23.5361428,58837851,58839523,23.5358092,0.3336,0.1253336,125.0,478635.68385067553,-3718.929157725075,478169.5770711929,27.197037308945763,47.45629580708919
D2:59151185:312500samples,D2,fixed_500ms,125.0,23,1245,59151185,59152857,23.6611428,478217.033367,58840357,23.5361428,58837851,58839523,23.5358092,0.3336,0.1253336,500.0,478642.0353844974,-3645.9618157222335,478185.07386467035,7.171269656928538,31.95950232964242
D2:59151185:312500samples,D2,adaptive_75_500ms,125.0,23,1245,59151185,59152857,23.6611428,478217.033367,58840357,23.5361428,58837851,58839523,23.5358092,0.3336,0.1253336,500.0,478642.0353844974,-3645.9618157222335,478185.07386467035,7.171269656928538,31.95950232964242
D2:59201185:312500samples,D2,fixed_125ms,125.0,23,1260,59201185,59202857,23.6811428,478047.904265,58890357,23.5561428,58844518,58846190,23.538476,17.6668,0.1426668,125.0,478627.0634553735,-3698.3679503978005,478099.4291346677,29.6267089720135,-51.524869667657185
D2:59201185:312500samples,D2,fixed_500ms,125.0,23,1260,59201185,59202857,23.6811428,478047.904265,58890357,23.5561428,58844518,58846190,23.538476,17.6668,0.1426668,500.0,478632.06753699906,-3647.6857784733734,478111.66387957876,7.460074861797336,-63.759614578739274
D2:59201185:312500samples,D2,adaptive_75_500ms,125.0,23,1260,59201185,59202857,23.6811428,478047.904265,58890357,23.5561428,58844518,58846190,23.538476,17.6668,0.1426668,500.0,478632.06753699906,-3647.6857784733734,478111.66387957876,7.460074861797336,-63.759614578739274
D2:59251185:312500samples,D2,fixed_125ms,125.0,23,1275,59251185,59252857,23.7011428,478051.892642,58940357,23.5761428,58937851,58939523,23.5758092,0.3336,0.1253336,125.0,478513.29396794416,-3405.165945117466,478086.51226144517,39.23248760490345,-34.619619445176795
D2:59251185:312500samples,D2,fixed_500ms,125.0,23,1275,59251185,59252857,23.7011428,478051.892642,58940357,23.5761428,58937851,58939523,23.5758092,0.3336,0.1253336,500.0,478497.9417548511,-3641.7417768669475,478041.50914768595,8.100675215808572,10.383494314039126
D2:59251185:312500samples,D2,adaptive_75_500ms,125.0,23,1275,59251185,59252857,23.7011428,478051.892642,58940357,23.5761428,58937851,58939523,23.5758092,0.3336,0.1253336,500.0,478497.9417548511,-3641.7417768669475,478041.50914768595,8.100675215808572,10.383494314039126
D2:59301185:312500samples,D2,fixed_125ms,125.0,23,1290,59301185,59302857,23.7211428,477938.512716,58990357,23.5961428,58987851,58989523,23.5958092,0.3336,0.1253336,125.0,478430.9121402237,-3549.036385003666,477986.09863356024,30.566256403345477,-47.585917560209054
D2:59301185:312500samples,D2,fixed_500ms,125.0,23,1290,59301185,59302857,23.7211428,477938.512716,58990357,23.5961428,58987851,58989523,23.5958092,0.3336,0.1253336,500.0,478424.9079392775,-3642.768027340684,477968.346708446,7.9629633941878515,-29.833992445957847
D2:59301185:312500samples,D2,adaptive_75_500ms,125.0,23,1290,59301185,59302857,23.7211428,477938.512716,58990357,23.5961428,58987851,58989523,23.5958092,0.3336,0.1253336,500.0,478424.9079392775,-3642.768027340684,477968.346708446,7.9629633941878515,-29.833992445957847
D2:59351185:312500samples,D2,fixed_125ms,125.0,23,1305,59351185,59352857,23.7411428,477931.03458,59040357,23.6161428,59037851,59039523,23.6158092,0.3336,0.1253336,125.0,478361.4006177388,-3530.9791422071303,477918.85029032105,27.7209247704428,12.184289678931236
D2:59351185:312500samples,D2,fixed_500ms,125.0,23,1305,59351185,59352857,23.7411428,477931.03458,59040357,23.6161428,59037851,59039523,23.6158092,0.3336,0.1253336,500.0,478354.55192505784,-3633.726404347929,477899.12391338585,7.835183102175315,31.910666614130605
D2:59351185:312500samples,D2,adaptive_75_500ms,125.0,23,1305,59351185,59352857,23.7411428,477931.03458,59040357,23.6161428,59037851,59039523,23.6158092,0.3336,0.1253336,500.0,478354.55192505784,-3633.726404347929,477899.12391338585,7.835183102175315,31.910666614130605
D2:59401185:312500samples,D2,fixed_125ms,125.0,23,1320,59401185,59402857,23.7611428,477815.972425,59090357,23.6361428,59087851,59089523,23.6358092,0.3336,0.1253336,125.0,478299.4012458834,-3414.3325199686906,477871.4706595586,28.377032293045037,-55.498234558617696
D2:59401185:312500samples,D2,fixed_500ms,125.0,23,1320,59401185,59402857,23.7611428,477815.972425,59090357,23.6361428,59087851,59089523,23.6358092,0.3336,0.1253336,500.0,478286.10087275377,-3619.267565012499,477832.4850394675,7.782899063591364,-16.51261446753051
D2:59401185:312500samples,D2,adaptive_75_500ms,125.0,23,1320,59401185,59402857,23.7611428,477815.972425,59090357,23.6361428,59087851,59089523,23.6358092,0.3336,0.1253336,500.0,478286.10087275377,-3619.267565012499,477832.4850394675,7.782899063591364,-16.51261446753051
D2:59451185:312500samples,D2,fixed_125ms,125.0,23,1335,59451185,59452857,23.7811428,477754.073395,59140357,23.6561428,59137851,59139523,23.6558092,0.3336,0.1253336,125.0,478218.12532809534,-3598.613998780088,477767.09808061784,33.04935702826855,-13.024685617827345
D2:59451185:312500samples,D2,fixed_500ms,125.0,23,1335,59451185,59452857,23.7811428,477754.073395,59140357,23.6561428,59137851,59139523,23.6558092,0.3336,0.1253336,500.0,478212.6867516841,-3622.8633657474093,477758.6202437469,7.676222289479864,-4.5468487468897365
D2:59451185:312500samples,D2,adaptive_75_500ms,125.0,23,1335,59451185,59452857,23.7811428,477754.073395,59140357,23.6561428,59137851,59139523,23.6558092,0.3336,0.1253336,500.0,478212.6867516841,-3622.8633657474093,477758.6202437469,7.676222289479864,-4.5468487468897365
D2:59551185:312500samples,D2,fixed_125ms,125.0,23,1365,59551185,59552857,23.8211428,477619.132681,59240357,23.6961428,59237851,59239523,23.6958092,0.3336,0.1253336,125.0,478063.27521555667,-3738.2830644718615,477594.7427412674,27.42556172127596,24.389939732616767
D2:59551185:312500samples,D2,fixed_500ms,125.0,23,1365,59551185,59552857,23.8211428,477619.132681,59240357,23.6961428,59237851,59239523,23.6958092,0.3336,0.1253336,500.0,478066.8610067083,-3625.7089973701145,477612.4378455155,7.496073902645687,6.694835484493524
D2:59551185:312500samples,D2,adaptive_75_500ms,125.0,23,1365,59551185,59552857,23.8211428,477619.132681,59240357,23.6961428,59237851,59239523,23.6958092,0.3336,0.1253336,500.0,478066.8610067083,-3625.7089973701145,477612.4378455155,7.496073902645687,6.694835484493524
D2:59601185:312500samples,D2,fixed_125ms,125.0,23,1380,59601185,59602857,23.8411428,477520.719421,59290357,23.7161428,59287851,59289523,23.7158092,0.3336,0.1253336,125.0,477994.69922055234,-3638.1025994501556,477538.7227245939,27.63021400539927,-18.003303593897726
D2:59601185:312500samples,D2,fixed_500ms,125.0,23,1380,59601185,59602857,23.8411428,477520.719421,59290357,23.7161428,59287851,59289523,23.7158092,0.3336,0.1253336,500.0,477994.2135700656,-3627.228983105147,477539.5999035887,7.451673589288933,-18.880482588720042
D2:59601185:312500samples,D2,adaptive_75_500ms,125.0,23,1380,59601185,59602857,23.8411428,477520.719421,59290357,23.7161428,59287851,59289523,23.7158092,0.3336,0.1253336,500.0,477994.2135700656,-3627.228983105147,477539.5999035887,7.451673589288933,-18.880482588720042
D2:59651185:312500samples,D2,fixed_125ms,125.0,23,1395,59651185,59652857,23.8611428,477426.555122,59340357,23.7361428,59337851,59339523,23.7358092,0.3336,0.1253336,125.0,477917.5436598613,-3713.244794769089,477452.1493220517,27.59953007770685,-25.594200051680673
D2:59651185:312500samples,D2,fixed_500ms,125.0,23,1395,59651185,59652857,23.8611428,477426.555122,59340357,23.7361428,59337851,59339523,23.7358092,0.3336,0.1253336,500.0,477920.58931257314,-3632.4431016330623,477465.3221418503,7.388032258999621,-38.76701985031832
D2:59651185:312500samples,D2,adaptive_75_500ms,125.0,23,1395,59651185,59652857,23.8611428,477426.555122,59340357,23.7361428,59337851,59339523,23.7358092,0.3336,0.1253336,500.0,477920.58931257314,-3632.4431016330623,477465.3221418503,7.388032258999621,-38.76701985031832
D2:59701185:312500samples,D2,fixed_125ms,125.0,23,1410,59701185,59702857,23.8811428,477382.146633,59390357,23.7561428,59387851,59389523,23.7558092,0.3336,0.1253336,125.0,477846.53010627005,-3679.291099813734,477385.39130728244,27.329703664748546,-3.2446742824395187
D2:59701185:312500samples,D2,fixed_500ms,125.0,23,1410,59701185,59702857,23.8811428,477382.146633,59390357,23.7561428,59387851,59389523,23.7558092,0.3336,0.1253336,500.0,477848.69529076887,-3629.0012189954414,477393.85950358777,7.329688598690115,-11.71287058776943
D2:59701185:312500samples,D2,adaptive_75_500ms,125.0,23,1410,59701185,59702857,23.8811428,477382.146633,59390357,23.7561428,59387851,59389523,23.7558092,0.3336,0.1253336,500.0,477848.69529076887,-3629.0012189954414,477393.85950358777,7.329688598690115,-11.71287058776943
D2:59751185:312500samples,D2,fixed_125ms,125.0,23,1425,59751185,59752857,23.9011428,477272.427196,59440357,23.7761428,59437851,59439523,23.7758092,0.3336,0.1253336,125.0,477765.4213907562,-3764.8133690134246,477293.56377788965,27.36932554737928,-21.13658188964473
D2:59751185:312500samples,D2,fixed_500ms,125.0,23,1425,59751185,59752857,23.9011428,477272.427196,59440357,23.7761428,59437851,59439523,23.7758092,0.3336,0.1253336,500.0,477772.4075159797,-3642.7961068853274,477315.8427658378,7.295736338082839,-43.41556983778719
D2:59751185:312500samples,D2,adaptive_75_500ms,125.0,23,1425,59751185,59752857,23.9011428,477272.427196,59440357,23.7761428,59437851,59439523,23.7758092,0.3336,0.1253336,500.0,477772.4075159797,-3642.7961068853274,477315.8427658378,7.295736338082839,-43.41556983778719
D2:59801185:312500samples,D2,fixed_125ms,125.0,23,1440,59801185,59802857,23.9211428,477231.99467,59490357,23.7961428,59487851,59489523,23.7958092,0.3336,0.1253336,125.0,477702.72075464635,-3611.2579362029383,477250.1087969735,27.37937168003588,-18.11412697349442
D2:59801185:312500samples,D2,fixed_500ms,125.0,23,1440,59801185,59802857,23.9211428,477231.99467,59490357,23.7961428,59487851,59489523,23.7958092,0.3336,0.1253336,500.0,477702.10387920646,-3633.9635064822505,477246.6461506704,7.259773899304975,-14.651480670436285
D2:59801185:312500samples,D2,adaptive_75_500ms,125.0,23,1440,59801185,59802857,23.9211428,477231.99467,59490357,23.7961428,59487851,59489523,23.7958092,0.3336,0.1253336,500.0,477702.10387920646,-3633.9635064822505,477246.6461506704,7.259773899304975,-14.651480670436285
D2:59851185:312500samples,D2,fixed_125ms,125.0,23,1455,59851185,59852857,23.9411428,477154.547517,59540357,23.8161428,59537851,59539523,23.8158092,0.3336,0.1253336,125.0,477634.9681380426,-3539.959610161899,477191.29225624644,27.97304895091872,-36.74473924643826
D2:59851185:312500samples,D2,fixed_500ms,125.0,23,1455,59851185,59852857,23.9411428,477154.547517,59540357,23.8161428,59537851,59539523,23.8158092,0.3336,0.1253336,500.0,477631.50775207306,-3624.296208844227,477177.26166075224,7.269445076108626,-22.71414375223685
D2:59851185:312500samples,D2,adaptive_75_500ms,125.0,23,1455,59851185,59852857,23.9411428,477154.547517,59540357,23.8161428,59537851,59539523,23.8158092,0.3336,0.1253336,500.0,477631.50775207306,-3624.296208844227,477177.26166075224,7.269445076108626,-22.71414375223685
D2:59901185:312500samples,D2,fixed_125ms,125.0,23,1470,59901185,59902857,23.9611428,477080.026366,59590357,23.8361428,59587851,59589523,23.8358092,0.3336,0.1253336,125.0,477556.91504971054,-3622.385015930986,477102.90849507786,27.785532888504672,-22.882129077857826
D2:59901185:312500samples,D2,fixed_500ms,125.0,23,1470,59901185,59902857,23.9611428,477080.026366,59590357,23.8361428,59587851,59589523,23.8358092,0.3336,0.1253336,500.0,477558.17239513627,-3625.4433857120284,477103.78252400877,7.272225400060315,-23.756158008764032
D2:59901185:312500samples,D2,adaptive_75_500ms,125.0,23,1470,59901185,59902857,23.9611428,477080.026366,59590357,23.8361428,59587851,59589523,23.8358092,0.3336,0.1253336,500.0,477558.17239513627,-3625.4433857120284,477103.78252400877,7.272225400060315,-23.756158008764032
D2:59951185:312500samples,D2,fixed_125ms,125.0,23,1485,59951185,59952857,23.9811428,477002.188166,59640357,23.8561428,59637851,59639523,23.8558092,0.3336,0.1253336,125.0,477483.1621395751,-3625.2890794800637,477028.7916082032,27.476432337860686,-26.6034422031953
D2:59951185:312500samples,D2,fixed_500ms,125.0,23,1485,59951185,59952857,23.9811428,477002.188166,59640357,23.8561428,59637851,59639523,23.8558092,0.3336,0.1253336,500.0,477485.5587198818,-3623.667554845829,477031.3914200298,7.254414773396879,-29.203254029795062
D2:59951185:312500samples,D2,adaptive_75_500ms,125.0,23,1485,59951185,59952857,23.9811428,477002.188166,59640357,23.8561428,59637851,59639523,23.8558092,0.3336,0.1253336,500.0,477485.5587198818,-3623.667554845829,477031.3914200298,7.254414773396879,-29.203254029795062
D2:57451185:1250000samples,D2,fixed_125ms,500.0,22,735,57451185,57452857,22.9811428,480662.078115,56202857,22.4811428,56201185,56202857,22.4811428,0.0,0.5,125.0,482483.30526040384,-3747.828282924965,480609.39111894136,80.2794357401277,52.686996058619116
D2:57451185:1250000samples,D2,fixed_500ms,500.0,22,735,57451185,57452857,22.9811428,480662.078115,56202857,22.4811428,56201185,56202857,22.4811428,0.0,0.5,500.0,482490.759002666,-3642.810704529267,480669.35365040135,14.27313916049089,-7.275535401364323
D2:57451185:1250000samples,D2,adaptive_75_500ms,500.0,22,735,57451185,57452857,22.9811428,480662.078115,56202857,22.4811428,56201185,56202857,22.4811428,0.0,0.5,500.0,482490.759002666,-3642.810704529267,480669.35365040135,14.27313916049089,-7.275535401364323
D2:57501185:1250000samples,D2,fixed_125ms,500.0,23,750,57501185,57502857,23.0011428,480614.179517,56252857,22.5011428,56251185,56252857,22.5011428,0.0,0.5,125.0,482411.36729841406,-3712.1243624329873,480555.30511719757,80.29173253310495,58.8743998024147
D2:57501185:1250000samples,D2,fixed_500ms,500.0,23,750,57501185,57502857,23.0011428,480614.179517,56252857,22.5011428,56251185,56252857,22.5011428,0.0,0.5,500.0,482417.3563078253,-3644.4322467393163,480595.14018445567,13.620711580894701,19.039332544314675
D2:57501185:1250000samples,D2,adaptive_75_500ms,500.0,23,750,57501185,57502857,23.0011428,480614.179517,56252857,22.5011428,56251185,56252857,22.5011428,0.0,0.5,500.0,482417.3563078253,-3644.4322467393163,480595.14018445567,13.620711580894701,19.039332544314675
D2:57551185:1250000samples,D2,fixed_125ms,500.0,23,765,57551185,57552857,23.0211428,480547.202965,56302857,22.5211428,56301185,56302857,22.5211428,0.0,0.5,125.0,482342.22109710955,-3670.4115867016244,480507.01530375873,80.34036065574747,40.18766124127433
D2:57551185:1250000samples,D2,fixed_500ms,500.0,23,765,57551185,57552857,23.0211428,480547.202965,56302857,22.5211428,56301185,56302857,22.5211428,0.0,0.5,500.0,482345.4030281698,-3641.5638410299566,480524.6211076548,13.620960454740588,22.58185734518338
D2:57551185:1250000samples,D2,adaptive_75_500ms,500.0,23,765,57551185,57552857,23.0211428,480547.202965,56302857,22.5211428,56301185,56302857,22.5211428,0.0,0.5,500.0,482345.4030281698,-3641.5638410299566,480524.6211076548,13.620960454740588,22.58185734518338
D2:57601185:1250000samples,D2,fixed_125ms,500.0,23,780,57601185,57602857,23.0411428,480381.011329,56352857,22.5411428,56351185,56352857,22.5411428,0.0,0.5,125.0,482265.26588187553,-3675.8562355782724,480427.3377640864,80.35501263307123,-46.32643508637557
D2:57601185:1250000samples,D2,fixed_500ms,500.0,23,780,57601185,57602857,23.0411428,480381.011329,56352857,22.5411428,56351185,56352857,22.5411428,0.0,0.5,500.0,482270.24904496095,-3647.964289653238,480446.26690013433,13.622526811629399,-65.25557113433024
D2:57601185:1250000samples,D2,adaptive_75_500ms,500.0,23,780,57601185,57602857,23.0411428,480381.011329,56352857,22.5411428,56351185,56352857,22.5411428,0.0,0.5,500.0,482270.24904496095,-3647.964289653238,480446.26690013433,13.622526811629399,-65.25557113433024
D2:57651185:1250000samples,D2,fixed_125ms,500.0,23,795,57651185,57652857,23.0611428,480386.909718,56402857,22.5611428,56401185,56402857,22.5611428,0.0,0.5,125.0,482195.4183656329,-3658.0849139079583,480366.3759086789,80.27663027335394,20.53380932105938
D2:57651185:1250000samples,D2,fixed_500ms,500.0,23,795,57651185,57652857,23.0611428,480386.909718,56402857,22.5611428,56401185,56402857,22.5611428,0.0,0.5,500.0,482197.2897283389,-3650.202716913195,480372.1883698823,13.621477666655698,14.72134811768774
D2:57651185:1250000samples,D2,adaptive_75_500ms,500.0,23,795,57651185,57652857,23.0611428,480386.909718,56402857,22.5611428,56401185,56402857,22.5611428,0.0,0.5,500.0,482197.2897283389,-3650.202716913195,480372.1883698823,13.621477666655698,14.72134811768774
D2:57701185:1250000samples,D2,fixed_125ms,500.0,23,810,57701185,57702857,23.0811428,480260.541398,56452857,22.5811428,56451185,56452857,22.5811428,0.0,0.5,125.0,482126.8284745301,-3592.7148834094683,480330.47103282536,80.27663027335387,-69.92963482538471
D2:57701185:1250000samples,D2,fixed_500ms,500.0,23,810,57701185,57702857,23.0811428,480260.541398,56452857,22.5811428,56451185,56452857,22.5811428,0.0,0.5,500.0,482124.55634354625,-3650.381074787277,480299.36580615264,13.623576781535277,-38.824408152664546
D2:57701185:1250000samples,D2,adaptive_75_500ms,500.0,23,810,57701185,57702857,23.0811428,480260.541398,56452857,22.5811428,56451185,56452857,22.5811428,0.0,0.5,500.0,482124.55634354625,-3650.381074787277,480299.36580615264,13.623576781535277,-38.824408152664546
D2:57751185:1250000samples,D2,fixed_125ms,500.0,23,825,57751185,57752857,23.1011428,480240.008712,56502857,22.6011428,56501185,56502857,22.6011428,0.0,0.5,125.0,482051.98958384705,-3636.9372402844997,480233.5209637048,80.2766302733539,6.487748295185156
D2:57751185:1250000samples,D2,fixed_500ms,500.0,23,825,57751185,57752857,23.1011428,480240.008712,56502857,22.6011428,56501185,56502857,22.6011428,0.0,0.5,500.0,482051.448928554,-3650.3667915893616,480226.2655327593,13.625834442667987,13.743179240671452
D2:57751185:1250000samples,D2,adaptive_75_500ms,500.0,23,825,57751185,57752857,23.1011428,480240.008712,56502857,22.6011428,56501185,56502857,22.6011428,0.0,0.5,500.0,482051.448928554,-3650.3667915893616,480226.2655327593,13.625834442667987,13.743179240671452
