segment_index,segment_qualified,frame_index,capture_time_s,measurement_supported,absolute_cfo_measurement_hz,tracked_absolute_cfo_hz,frozen_model_cfo_hz,measurement_residual_hz,tracked_residual_hz,tracked_doppler_rate_hz_s,phase_innovation_modulo_pi_rad,phase_update_applied,frequency_update_applied
182,True,15,52.8712924,True,-73538.64788630985,-73554.6244235116,-73559.59065520219,20.942768892346066,4.9662316905887565,-2325.0542761657543,-0.10064201204186962,True,True
182,True,16,52.8726256,True,-73551.521122268,-73565.23850340958,-73565.29758312025,13.776460852255695,0.05907971067063045,-3849.445692983275,-0.1439911825002136,True,True
182,True,17,52.8739592,True,-73514.65697175417,-73566.0107635562,-73571.00622328793,56.349251533756615,4.9954597317264415,-3018.173056855262,0.0669732976709021,True,True
182,True,18,52.8752924,True,-73562.26067118502,-73554.26739869297,-73576.713151206,14.452480020976509,22.4457525130274,-534.8134954154348,0.3904724042462391,True,True
182,True,19,52.876625600000004,True,-73530.11172258649,-73558.89765524199,-73582.42007912409,52.30835653760005,23.52242388209561,-1076.3341852826559,-0.13073493539115155,True,True
182,True,20,52.8779592,True,-73517.90639779514,-73567.73847426256,-73588.12871929174,70.22232149659249,20.390245029178914,-1998.2953007588383,-0.26634463878824377,True,True
182,True,21,52.879292400000004,True,-73554.42643233325,-73570.29794741569,-73593.83564720984,39.40921487659216,23.537699794149376,-1984.1029149584926,-0.00037473849313585106,True,True
182,True,22,52.8806256,True,-73561.10571643502,-73565.97228012595,-73599.5425751279,38.43685869287583,33.57029500194767,-1250.1477766900864,0.32840960009234665,True,True
182,True,23,52.881959200000004,True,-73574.38132144764,-73569.0592752005,-73605.25121529558,30.8698938479356,36.191940095071914,-1388.3502382674765,-0.07640345601240872,True,True
182,True,24,52.8832924,True,-73540.20258180148,-73572.19091480518,-73610.95814321363,70.75556141215202,38.767228408454685,-1501.7288109267533,-0.08203511321140411,True,True
182,True,25,52.8846256,True,-73528.7738923733,-73573.72241708363,-73616.66507113169,87.89117875839293,42.94265404806356,-1460.1342472248962,0.027564064284455236,True,True
182,True,26,52.8859592,True,-73580.89265763159,-73576.09113195591,-73622.37371129938,41.48105366779782,46.282579343474936,-1493.8526807073301,-0.029039831227565482,True,True
182,True,27,52.8872924,True,-73549.55487882147,-73578.70266390918,-73628.08063921744,78.52576039597625,49.37797530826356,-1539.7374160398344,-0.05931275613316256,True,True
182,True,28,52.888625600000005,True,-73571.71172952924,-73583.12291165923,-73633.78756713553,62.07583760628768,50.66465547629923,-1710.3658829961655,-0.2664540583964041,True,True
182,True,29,52.8899592,True,-73603.55226243711,-73590.79723952651,-73639.49620730318,35.943944866070524,48.698967776668724,-2083.714834700482,-0.5343136777651809,True,True
182,True,30,52.891292400000005,True,-73547.58338733269,-73596.35120675672,-73645.20313522128,97.61974788858788,48.85192846455902,-2267.8464904434754,-0.29052774398638403,True,True
182,True,31,52.8926256,True,-73536.57531461556,-73599.28624250212,-73650.91006313934,114.33474852377549,51.6238206372218,-2260.856918291067,0.15394360547518238,False,True
182,True,32,52.893959200000005,True,-73606.69381972376,-73603.14343503756,-73656.61870330702,49.924883583254996,53.4752682694525,-2313.893074115498,-0.07466372601195825,True,True
182,True,33,52.8952924,True,-73607.12435763971,-73610.1010710271,-73662.32563122507,55.201273585364106,52.22456019798119,-2553.839031893371,-0.501851912898025,True,True
182,True,34,52.8966256,True,-73594.43523348053,-73613.47977671087,-73668.03255914315,73.59732566261664,54.552782432278036,-2551.788522857238,-0.7258100806284671,False,True
182,True,35,52.8979592,True,-73617.12893178455,-73626.21825654476,-73673.74119931083,56.61226752627408,47.52294276606699,-3113.930116858564,-1.0423858029892656,True,True
182,True,36,52.8992924,True,-73616.92823039794,-73633.95288469439,-73679.44812722888,62.519896830941434,45.495242534496356,-3328.841361778145,-0.5158803354457564,True,True
182,True,37,52.9006256,True,-73612.77247482416,-73638.35586597527,-73685.15505514694,72.382580322781,46.79918917166651,-3326.044964642549,-0.45795244361523,False,True
182,True,38,52.9019592,True,-73639.54999281229,-73646.62884120995,-73690.86369531463,51.31370250234613,44.23485410468129,-3554.51834855053,-0.49570420936793314,True,True
182,True,39,52.9032924,True,-73621.3574171597,-73654.35026011291,-73696.57062323269,75.21320607299276,42.220363119777176,-3731.7389551537008,-0.42154146224185074,True,True
182,True,40,52.9046256,True,-73605.70585462959,-73659.25695656243,-73702.27755115078,96.57169652119046,43.02059458834992,-3726.1767749632345,-0.34099340727909033,False,True
182,True,41,52.9059592,True,-73654.22758418601,-73663.82133202307,-73707.98619131843,53.75860713241855,44.16485929535702,-3701.678173916744,0.05274752767596702,True,True
182,True,42,52.9072924,True,-73625.18374506364,-73669.58183168952,-73713.69311923653,88.50937417289242,44.11128754701349,-3750.2803227132354,-0.13507139364446985,True,True
182,True,43,52.9086256,True,-73603.23892261968,-73674.50427352558,-73719.40004715459,116.16112453490496,44.89577362900309,-3743.9964054187926,0.021781614179288145,False,True
182,True,44,52.9099592,True,-73594.75495941647,-73677.34862869437,-73725.10868732227,130.35372790579277,47.760058627900435,-3612.2201929897806,0.23468786921335338,True,True
182,True,45,52.9112924,True,-73653.27404119947,-73677.2641408468,-73730.81561524032,77.54157404084981,53.55147439352004,-3313.875807440008,0.770789939612964,True,True
182,True,46,52.9126256,True,-73573.79967253326,-73681.55374641098,-73736.5225431584,162.7228706251335,54.96879674741649,-3303.3488055652756,0.8096152829725138,False,True
182,True,47,52.9139592,True,-73649.94950214363,-73677.6213593119,-73742.23118332608,92.28168118244503,64.60982401417277,-2795.3226068897798,1.1031818675965965,True,True
182,True,48,52.9152924,True,-73652.68933762505,-73681.30972782457,-73747.93811124413,95.24877361908148,66.62838341956376,-2792.2715516766402,0.4755274579710309,False,True
182,True,49,52.9166256,True,-73646.50666817148,-73684.97579382129,-73753.64503916223,107.13837099075317,68.66924534094869,-2788.0142057500884,0.4391078568513471,False,True
182,True,50,52.9179592,True,-73678.718936362,-73685.34973323376,-73759.35367932988,80.63474296788627,74.00394609612704,-2593.7273528782275,0.3317969805679548,True,True
182,True,51,52.9192924,True,-73712.54681635801,-73688.83650929782,-73765.06060724797,52.513790889963275,76.22409795015119,-2595.954339336957,-0.008275684807788952,False,True
182,True,52,52.9206256,True,-73680.9561167971,-73692.27966024113,-73770.76753516603,89.81141836893221,78.48787492490374,-2594.650326452533,-0.1299565206096276,False,True
182,True,53,52.9219592,True,-73701.5337730677,-73699.25928551961,-73776.47617533371,74.9424022660096,77.21688981409534,-2791.8937094909156,-0.37348266986550493,True,True
182,True,54,52.9232924,True,-73691.0070658132,-73702.96553942734,-73782.18310325178,91.17603743857762,79.2175638244371,-2790.6883340672043,-0.5278502339115358,False,True
183,False,0,52.9259596,True,-73706.91629389874,-73706.91629389874,-73793.60038358711,86.68408968836593,86.68408968836593,0.0,0.0,True,True
183,False,1,52.9272928,True,-73676.72042616665,-73692.0937861885,-73799.30731150517,122.58688533851819,107.21352531666344,13019.449682015686,0.029391834194524957,True,True
183,False,2,52.9286264,True,-73705.13714588335,-73708.74507510569,-73805.01595167286,99.87880578951444,96.27087656717049,-2306.9144778751847,-0.23242945906483659,True,True
183,False,3,52.9299596,True,-73737.25242856941,-73708.81599353741,-73810.72287959092,73.47045102150878,101.90688605350442,-1654.0020102972085,0.06000012999077242,True,True
183,False,4,52.931292799999994,True,-73729.23818451991,-73731.60541835264,-73816.42980750898,87.19162298906303,84.82438915633247,-7240.034520144974,-0.2452510459696402,True,True
183,False,5,52.9326264,True,-73728.430029573,-73747.35856181104,-73822.13844767665,93.708418103648,74.77988586561696,-8550.219344367168,-0.10418310479327708,True,True
183,False,6,52.933959599999994,True,-73743.60615485458,-73766.51612726762,-73827.84537559471,84.23922074012808,61.3292483270925,-10014.588347298693,-0.163612734010961,True,True
183,False,7,52.9352928,True,-73760.35552723463,-73786.64784703798,-73833.55230351281,73.19677627818601,46.90445647483284,-11122.740127582081,-0.1658327198936309,True,True
183,False,8,52.936626399999994,True,-73782.24009055954,-73806.88492180349,-73839.26094368046,57.02085312092095,32.376021876974846,-11908.004585302422,-0.16339028727696014,True,True
183,False,9,52.9379596,True,-73806.509005785,-73806.62767562053,-73844.96787159855,38.45886581354716,38.34019597801671,-9787.318625556562,0.5247097245893793,True,True
183,False,10,52.9392928,True,-73758.70418105868,-73810.09136015773,-73850.67479951662,91.97061845794087,40.58343935888843,-8638.103852115924,0.38839466722640403,True,True
183,False,11,52.9406264,True,-73759.35000471487,-73788.20389934797,-73856.3834396843,97.03343496943126,68.17954033633578,-6472.554393730438,0.4389686962506314,True,True
183,False,12,52.9419596,True,-73739.68560761283,-73779.11084626535,-73862.09036760236,122.40475998952752,82.97952133700892,-5920.982151160967,0.12718998303486728,True,True
183,False,13,52.943292799999995,True,-73795.5804672776,-73767.92166265663,-73867.79729552042,72.21682824281743,99.87563286378281,-4217.786038595837,0.34231133704960603,True,True
183,False,14,52.9446264,True,-73778.471841079,-73789.09895587449,-73873.5059356881,95.03409460910188,84.40697981360427,-7436.833544012158,-0.27405424062869166,True,True
183,False,15,52.945959599999995,True,-73809.7987923243,-73815.76746287532,-73879.21286360617,69.41407128186256,63.44540073085227,-11332.600455166135,-0.28258010929818234,True,True
183,False,16,52.9472928,True,-73807.63752078696,-73841.21743874298,-73884.91979152425,77.28227073729795,43.70235278127075,-13431.234390791426,-0.21413737586493475,True,True
183,False,17,52.948626399999995,True,-73739.7232357983,-73835.95979313986,-73890.6284316919,150.90519589360338,54.668638552044285,-9158.032476878063,0.40138441051790474,True,True
183,False,18,52.9499596,True,-73784.8228774048,-73837.02072700529,-73896.33535961,111.5124822052021,59.31463260471355,-7355.890241759755,0.282098831572303,True,True
183,False,19,52.9512928,True,-73826.45013602692,-73843.60841703936,-73902.04228752806,75.59215150114323,58.433870488705,-6896.799551419714,0.08508907074190741,True,True
183,False,20,52.9526264,True,-73754.04092470183,-73850.85841327136,-73907.75092769574,153.71000299391744,56.89251442438399,-6638.889365719233,0.057580818772011266,True,True
183,False,21,52.9539596,False,-75048.94939069201,-73859.70938057374,-73913.4578556138,-1135.4915350782103,53.74847504006175,-6638.889365719233,0.6742947956111989,False,False
183,False,22,52.955292799999995,False,-74848.43673300177,-73868.56034787612,-73919.16478353187,-929.2719494698977,50.60443565575406,-6638.889365719233,-0.21811600824560173,False,False
183,False,23,52.9566264,False,-75156.6693242038,-73877.41397073424,-73924.87342369955,-1231.7959005042503,47.45945296531136,-6638.889365719233,-0.8653392241759144,False,False
183,False,24,52.957959599999995,False,-75789.49269679579,-73886.26493803662,-73930.58035161761,-1858.912345178178,44.315413580989116,-6638.889365719233,-0.2767237117682715,False,False
183,False,25,52.9592928,False,-75606.8728330902,-73895.115905339,-73936.2872795357,-1670.585553554498,41.17137419669598,-6638.889365719233,0.7504680282008334,False,False
183,False,26,52.960626399999995,False,-72391.18284487871,-73903.96952819712,-73941.99591970335,1550.813074824633,38.02639150622417,-6638.889365719233,-1.3541239846894866,False,False
183,False,27,52.9619596,False,-72191.50320531195,-73912.8204954995,-73947.70284762145,1756.199642309497,34.88235212194559,-6638.889365719233,0.43701034726259014,False,False
183,False,28,52.9632928,False,-72835.30346799483,-73921.67146280187,-73953.4097755395,1118.1063075446727,31.738312737637898,-6638.889365719233,1.0256830744197671,False,False
183,False,29,52.9646264,False,-75532.32678884518,-73930.52508565999,-73959.11841570718,-1573.2083731379971,28.593330047195195,-6638.889365719233,0.043860525289904695,False,False
183,False,30,52.9659596,False,-74074.55555287078,-73939.37605296237,-73964.82534362526,-109.73020924552111,25.449290662887506,-6638.889365719233,1.1017258514841468,False,False
183,False,31,52.967292799999996,False,-74813.44614795507,-73948.22702026475,-73970.53227154331,-842.9138764117524,22.305251278565265,-6638.889365719233,-1.2855457808278348,False,False
183,False,32,52.9686264,False,-74494.64201856454,-73957.08064312287,-73976.240911711,-518.4011068535474,19.160268588122563,-6638.889365719233,1.5689024170876742,False,False
183,False,33,52.969959599999996,False,-75297.79266830998,-73965.93161042525,-73981.94783962905,-1315.844828680929,16.01622920380032,-6638.889365719233,-0.9842741708589426,False,False
183,False,34,52.9712928,False,-71789.49269679579,-73974.78257772763,-73987.65476754715,2198.162070751365,12.872189819521736,-6638.889365719233,1.4889914926100558,False,False
183,False,35,52.972626399999996,False,-74078.25147705108,-73983.63620058575,-73993.3634077148,-84.88806933627347,9.72720712904993,-6638.889365719233,0.7079670749353983,False,False
183,False,36,52.9739596,False,-75594.04084599738,-73992.48716788813,-73999.07033563289,-1594.9705103644956,6.583167744756793,-6638.889365719233,-0.7467278280095666,False,False
183,False,37,52.9752928,False,-72622.28836182921,-74001.33813519051,-74004.77726355095,1382.4889017217356,3.4391283604345517,-6638.889365719233,0.1759824180438343,False,False
183,False,38,52.9766264,False,-75135.33811385727,-74010.19175804863,-74010.48590371864,-1124.8522101386334,0.2941456700064009,-6638.889365719233,-0.9550981154155438,False,False
183,False,39,52.9779596,False,-72252.81485089012,-74019.04272535101,-74016.1928316367,1763.3779807465762,-2.84989371431584,-6638.889365719233,-1.0085388378436893,False,False
183,False,40,52.979292799999996,False,-72538.91123766136,-74027.8936926534,-74021.89975955476,1482.9885218933923,-5.993933098638081,-6638.889365719233,-0.48541107094993197,False,False
183,False,41,52.9806264,False,-74605.16903622159,-74036.74731551151,-74027.60839972243,-577.5606364991545,-9.138915789080784,-6638.889365719233,-1.104914435184822,False,False
183,False,42,52.981959599999996,False,-74785.00256612973,-74045.5982828139,-74033.3153276405,-751.6872384892195,-12.282955173388473,-6638.889365719233,-1.0035535925594492,False,False
183,False,43,52.983292799999994,False,-74057.976290485,-74054.44925011627,-74039.02225555856,-18.954034926442546,-15.426994557710714,-6638.889365719233,-1.2614589933394669,False,False
183,False,44,52.984626399999996,False,-72416.85602499831,-74063.3028729744,-74044.73089572624,1627.87487072793,-18.571977248153416,-6638.889365719233,1.276345499377487,False,False
183,False,45,52.985959599999994,False,-74411.4407176227,-74072.15384027678,-74050.4378236443,-361.00289397839515,-21.716016632475657,-6638.889365719233,0.8544085809967021,False,False
183,False,46,52.9872928,False,-75251.86482034643,-74081.00480757916,-74056.1447515624,-1195.7200687840232,-24.860056016754243,-6638.889365719233,-1.3052997326270261,False,False
183,False,47,52.988626399999994,False,-73189.45772139356,-74089.85843043728,-74061.85339173005,872.3956703364966,-28.00503870722605,-6638.889365719233,-1.2039225955400237,False,False
183,False,48,52.9899596,False,-75789.49269679579,-74098.70939773966,-74067.56031964814,-1721.9323771476484,-31.149078091519186,-6638.889365719233,0.8417883737535772,False,False
183,False,49,52.9912928,False,-75789.49269679579,-74107.56036504204,-74073.2672475662,-1716.2254492295906,-34.29311747584143,-6638.889365719233,1.5406569487744886,False,False
183,False,50,52.9926264,False,-72450.61969298034,-74116.41398790016,-74078.97588773389,1628.356194753549,-37.43810016626958,-6638.889365719233,-0.789633237956819,False,False
183,False,51,52.9939596,False,-75789.49269679579,-74125.26495520254,-74084.68281565195,-1704.8098811438394,-40.58213955059182,-6638.889365719233,-0.9697537969232437,False,False
183,False,52,52.995292799999994,False,-74415.25322009686,-74134.11592250492,-74090.38974357,-324.8634765268507,-43.72617893491406,-6638.889365719233,1.0361787918237098,False,False
183,False,53,52.9966264,False,-73535.6958152326,-74142.96954536304,-74096.09838373768,560.4025685050874,-46.87116162535676,-6638.889365719233,1.492791705746015,False,False
183,False,54,52.997959599999994,False,-74860.66628885939,-74151.82051266542,-74101.80531165574,-758.8609772036434,-50.015201009679004,-6638.889365719233,0.9482278171683003,False,False
183,False,55,52.9992928,False,-74122.26439902825,-74160.6714799678,-74107.51223957384,-14.752159454408684,-53.15924039395759,-6638.889365719233,0.8234808122965034,False,False
184,True,0,53.0011292,True,-74018.79313698188,-74018.79313698188,-74115.37317748921,96.58004050732416,96.58004050732416,0.0,0.0,True,True
184,True,1,53.0024624,True,-74051.95511373146,-74067.37811330092,-74121.08010540727,69.12499167580972,53.70199210634746,-16239.167111715493,-0.3679909597862028,True,True
184,True,2,53.003796,True,-74068.22283370349,-74118.25570459415,-74126.78874557494,58.565911871453864,8.533040980793885,-25741.385501093962,-0.3164594747411864,True,True
184,True,3,53.0051292,True,-74064.30743526023,-74111.02314342685,-74132.495673493,68.18823823277489,21.472530066152103,-10701.650041469253,0.29747614376809306,True,True
184,True,4,53.0064624,True,-74081.68192814497,-74093.19749986823,-74138.20260141106,56.520673266088124,45.00510154283256,-1952.7356674893067,0.36196498624437834,True,True
184,True,5,53.007796,True,-74043.68009929388,-74091.93213016073,-74143.91124157875,100.23114228487248,51.97911141802615,-962.2042609151919,0.02020523838622723,True,True
184,True,6,53.0091292,True,-74062.82650572975,-74062.77084834094,-74149.61816949681,86.79166376705689,86.84732115587394,4839.994790502422,0.5691365074907102,True,True
184,True,7,53.0104624,True,-74045.32867719067,-74059.91956430758,-74155.3250974149,109.99642022422631,95.40553310731775,4250.836494205238,-0.09395459006833917,True,True
184,True,8,53.011796,True,-74104.94970565698,-74068.52525793221,-74161.03373758255,56.084031925565796,92.50847965033608,2163.0434158645767,-0.37011270261749996,True,True
184,True,9,53.0131292,True,-74144.61605869398,-74086.64163439504,-74166.74066550065,22.124606806668453,80.09903110560845,-585.9476244340759,-0.6461164580030214,True,True
184,True,10,53.0144624,True,-74137.06637993407,-74104.05674140992,-74172.4475934187,35.381213484637556,68.39085200878617,-2565.8204515082366,-0.6278809027666092,True,True
184,True,11,53.015796,True,-74096.16152745903,-74127.80047373954,-74178.15623358639,81.99470612735604,50.35575984684692,-5887.024201726736,-0.13132355499382986,True,True
184,True,12,53.0171292,True,-74101.70795394201,-74131.76955437183,-74183.86316150444,82.15520756243495,52.093607132614125,-5633.697017634712,0.00997994808418512,True,True
184,True,13,53.0184624,True,-74111.00694188253,-74145.36614925634,-74189.57008942252,78.56314753998595,44.203940166175016,-5698.971620743868,-0.12931492758180463,True,True
184,True,14,53.019796,True,-74125.10306150364,-74154.39307864543,-74195.2787295902,70.17566808655101,40.885650944765075,-5757.922149740282,-0.05175750802973056,True,True
184,True,15,53.0211292,True,-74117.52420349518,-74162.41183596615,-74200.98565750825,83.46145401307149,38.57382154210063,-5678.159944625579,-0.04087878671763767,True,True
184,True,16,53.0224624,True,-74123.39726570265,-74171.72544059923,-74206.69258542635,83.29531972370751,34.967144827125594,-5955.046020888899,-0.06260836359026412,True,True
184,True,17,53.023796,True,-74136.45186882066,-74176.06483522206,-74212.401225594,75.94935677334433,36.33639037194371,-5266.574685859189,0.050643864476320744,True,True
184,True,18,53.0251292,True,-74163.93265572828,-74159.98057320464,-74218.10815351209,54.175497783813626,58.12758030745317,-1599.0182949691396,0.5912752037467812,True,True
184,True,19,53.0264624,True,-74153.62559657806,-74157.46965615936,-74223.81508143015,70.18948485208966,66.34542527078884,-942.1289635981274,0.14265390227317365,True,True
184,True,20,53.027796,True,-74178.93621058813,-74164.9555861581,-74229.52372159783,50.587511009696755,64.56813543972385,-1732.2690339768694,-0.19661138346966567,True,True
184,True,21,53.0291292,True,-74172.56876167761,-74171.02251710817,-74235.2306495159,62.66188783828693,64.20813240772986,-2164.582039088078,-0.16813022826487156,True,True
184,True,22,53.0304624,True,-74177.24171768522,-74177.89585550119,-74240.93757743396,63.69585974873917,63.04172193276463,-2583.076715455254,-0.20554277673795607,True,True
184,True,23,53.031796,True,-74178.81666984469,-74189.04707760963,-74246.64621760164,67.82954775694816,57.599139992002165,-3324.7111610569095,-0.3652494888029434,True,True
184,True,24,53.0331292,True,-74208.77331607789,-74201.18970808967,-74252.3531455197,43.57982944180549,51.16343743001926,-4019.40452465058,-0.4490324464671014,True,True
184,True,25,53.0344624,True,-74203.51083407806,-74211.416947711,-74258.0600734378,54.54923935973784,46.643125726797734,-4431.914941053205,-0.3878394321374241,True,True
184,True,26,53.035796,True,-74202.50354424574,-74222.16725122907,-74263.76871360544,61.26516935969994,41.60146237637673,-4817.66385785344,-0.3504199275257509,True,True
184,True,27,53.0371292,True,-74180.56025847008,-74231.46393455422,-74269.47564152353,88.91538305344875,38.01170696930785,-5034.011031409374,-0.2466258695904866,True,True
184,True,28,53.0384624,True,-74229.27590681112,-74234.73048125434,-74275.1825694416,45.90666263048479,40.452088187259506,-4783.474104691748,0.33869620291079605,True,True
184,True,29,53.039796,True,-74197.59725347742,-74239.47106343764,-74280.89120960928,83.29395613186352,41.420146171643864,-4667.57587797873,0.14270345204479074,True,True
184,True,30,53.0411292,True,-74213.83862865272,-74240.83914392274,-74286.59813752734,72.75950887461659,45.7589936045988,-4337.778885876556,0.5577021106697311,True,True
184,True,31,53.0424624,True,-74265.43002138817,-74246.65655533258,-74292.3050654454,26.875044057233026,45.64851011282008,-4340.496868948586,0.3067032181527072,False,True
184,True,32,53.043796,True,-74216.82492012784,-74250.56889475604,-74298.01370561308,81.18878548523935,47.44481085703592,-4220.557939849573,0.16887258981220032,True,True
184,True,33,53.0451292,True,-74215.87100304339,-74254.3259536372,-74303.72063353115,87.84963048776262,49.39467989394325,-4103.433212973728,0.24717410009727647,True,True
184,True,34,53.0464624,True,-74215.5653304968,-74259.73064093739,-74309.42756144924,93.86223095243622,49.696920511851204,-4098.326632519208,0.23847488863840427,False,True
184,True,35,53.047796,True,-74231.22441061794,-74261.61129130062,-74315.13620161689,83.91179099894362,53.52491031626414,-3882.9884881421135,0.35821709318996353,True,True
184,True,36,53.0491292,True,-74198.0967814706,-74263.7204181375,-74320.84312953499,122.7463480643928,57.122711397489184,-3698.1975700017624,0.45946357290573125,True,True
184,True,37,53.0504624,True,-74244.21949406622,-74268.61474656008,-74326.55005745305,82.33056338682945,57.93531089296448,-3695.3277445976532,0.3218634005614529,False,True
184,True,38,53.051796,True,-74255.15601992195,-74270.3451131622,-74332.25869762072,77.102677698771,61.91358445852529,-3505.3143897167643,0.35043184830325114,True,True
184,True,39,53.0531292,True,-74224.47372776123,-74274.30565526024,-74337.96562553878,113.49189777755237,63.6599702785461,-3461.3937064305924,0.10859788867052389,True,True
184,True,40,53.0544624,True,-74274.22370401012,-74278.91551361032,-74343.67255345685,69.44884944673686,64.75703984653228,-3460.995365772658,0.46344561278058904,False,True
184,True,41,53.055796,True,-74245.48535341716,-74279.52903762832,-74349.38119362453,103.89584020737675,69.85215599621006,-3218.964028211803,0.48302791443177906,True,True
184,True,42,53.0571292,True,-74232.53520296844,-74279.53991593923,-74355.08812154259,122.55291857414704,75.5482056033652,-2957.3824876219355,0.5972176303053249,True,True
184,True,43,53.0584624,False,-72205.31530616402,-74283.48269827172,-74360.79504946068,2155.479743296659,77.31235118895711,-2957.3824876219355,1.215490871888806,False,False
184,True,44,53.059796,False,-73629.26610163694,-74287.42666355721,-74366.50368962833,737.2375879913889,79.07702607111423,-2957.3824876219355,-0.05687526747868232,False,False
184,True,45,53.0611292,False,-76110.53949686732,-74291.36944588972,-74372.21061754643,-1738.3288793208922,80.84117165670614,-2957.3824876219355,0.1527026959005302,False,False
184,True,46,53.0624624,False,-76110.53949686732,-74295.31222822222,-74377.91754546449,-1732.6219514028344,82.60531724226894,-2957.3824876219355,-0.2775793241774325,False,False
184,True,47,53.063796,False,-75545.12084837876,-74299.25619350771,-74383.62618563217,-1161.494662746598,84.36999212445517,-2957.3824876219355,-0.7820818564642633,False,False
184,True,48,53.0651292,False,-72866.33674602196,-74303.1989758402,-74389.33311355024,1522.996367528278,86.13413771003252,-2957.3824876219355,-1.3350601253926433,False,False
184,True,49,53.0664624,False,-72962.78042556954,-74307.1417581727,-74395.0400414683,1432.259615898758,87.89828329559532,-2957.3824876219355,-1.4073684168729033,False,False
184,True,50,53.067796,False,-72154.9121526528,-74311.0857234582,-74400.74868163597,2245.836528983171,89.662958177767,-2957.3824876219355,1.5467412424693574,False,False
184,True,51,53.0691292,False,-76110.53949686732,-74315.0285057907,-74406.45560955403,-1704.0838873132889,91.4271037633298,-2957.3824876219355,0.2522631206042516,False,False
184,True,52,53.0704624,False,-75176.10935963302,-74318.9712881232,-74412.16253747209,-763.9468221609277,93.1912493488926,-2957.3824876219355,0.7360474114128084,False,False
184,True,53,53.071796,False,-75857.63885811575,-74322.91525340869,-74417.87117763978,-1439.7676804759685,94.95592423109338,-2957.3824876219355,-0.9864456280733492,False,False
184,True,54,53.0731292,False,-72888.54799468402,-74326.85803574118,-74423.57810555784,1535.0301108738204,96.72006981665618,-2957.3824876219355,0.22986139533441863,False,False
185,True,0,53.0765364,True,-74436.26112247257,-74436.26112247257,-74438.16304765391,1.901925181344268,1.901925181344268,0.0,0.0,True,True
185,True,1,53.0778696,True,-74441.09484208973,-74458.62206976741,-74443.86997557197,2.7751334822387435,-14.752094195442623,-2914.657877700428,-0.21241545912022453,True,True
185,True,2,53.0792032,True,-74394.20969041753,-74455.79720238951,-74449.57861573965,55.36892532212369,-6.218586649862118,3246.8862939613728,-0.06857282357151151,True,True
185,True,3,53.0805364,True,-74415.50121054494,-74441.6667570379,-74455.28554365772,39.78433311278059,13.618786619816092,7001.1601737538385,0.05259926723038477,True,True
185,True,4,53.081869600000005,True,-74404.87814157773,-74447.25525201402,-74460.99247157581,56.114329998075846,13.737219561793609,3144.7242521822736,-0.2143577555157421,True,True
185,True,5,53.0832032,True,-74452.2044633289,-74458.47648661971,-74466.70111174346,14.496648414555239,8.224625123752048,-255.28694634549973,-0.23591231714308458,True,True
185,True,6,53.084536400000005,True,-74468.89986931975,-74446.75454026154,-74472.40803966155,3.508170341796358,25.653499400010332,1994.3489003239217,0.24238150857825813,True,True
185,True,7,53.0858696,True,-74447.1161381025,-74450.58130487267,-74478.11496757962,30.998829477117397,27.533662706948235,932.4604666000256,-0.15571338795694345,True,True
185,True,8,53.087203200000005,True,-74489.49390328565,-74468.23055837129,-74483.8236077473,-5.670295538351638,15.59304937600973,-1811.5022748217186,-0.5053145211209813,True,True
185,True,9,53.0885364,True,-74476.77016198101,-74486.60255808449,-74489.53053566536,12.760373684344813,2.9279775808681734,-3886.559571900081,-0.5307319640560166,True,True
185,True,10,53.0898696,True,-74485.85421797437,-74500.55857684599,-74495.23746358341,9.383245609045844,-5.321113262572908,-4922.207170490197,-0.3768583999966708,True,True
185,True,11,53.0912032,True,-74502.71495057899,-74494.96137775044,-74500.9461037511,-1.7688468278793152,5.984726000664523,-5556.706329562132,-0.44264731943472846,True,True
185,True,12,53.0925364,True,-74545.31904003043,-74511.38264387022,-74506.65303166916,-38.666008361265995,-4.7296122010593535,-6006.662388197662,-0.048395639486200626,True,True
185,True,13,53.093869600000005,True,-74505.10997883741,-74530.60571618027,-74512.35995958725,7.249980749838869,-18.245756593023543,-6984.87461258142,-0.20983098931458333,True,True
185,True,14,53.0952032,True,-74524.41907148623,-74543.67575400302,-74518.0685997549,-6.350471731333528,-25.607154248122242,-7609.8918827571715,-0.08187113691340131,True,True
185,True,15,53.096536400000005,True,-74510.28623273147,-74552.38533397573,-74523.775527673,13.489294941537082,-28.609806302731158,-7122.91759113935,-0.007657034384890737,True,True
185,True,16,53.0978696,True,-74486.60526172591,-74553.56503236294,-74529.48245559106,42.877193865148,-24.08257677187794,-5286.387554900955,0.1110385384838608,True,True
185,True,17,53.099203200000005,True,-74455.24661473687,-74548.97747666884,-74535.19109575874,79.94448102187016,-13.78638091009634,-3107.5474443369426,0.1979787066296561,True,True
185,True,18,53.1005364,True,-74507.5033292521,-74550.47659450129,-74540.8980236768,33.39469442469999,-9.578570824494818,-2662.1952619525423,0.04316000542647669,True,True
185,True,19,53.1018696,True,-74525.3347960758,-74533.02719605713,-74546.60495159487,21.270155519072432,13.577755537742632,311.0458106700228,0.6695511530985203,True,True
185,True,20,53.1032032,True,-74517.74135214237,-74528.9506116131,-74552.31359176255,34.572239620174514,23.362980149453506,776.8913687152356,0.1209242358667324,True,True
