session_id,tracklet_id,receiver_id,channel,edge,start_utc_ns,end_utc_ns,span_s,observation_count,tle_attempt_state,production_score_state,production_leader,production_abstention_reasons,review_state,review_leader,review_leader_evaluation_rms_hz,review_runner,review_runner_evaluation_rms_hz,research_clear_leader_threshold_pass,cross_receiver_group,catalogue_exclusion_count,propagation_exclusion_count
scan-hop-597d327be52d6fec,sha256:49fb559f8633ee003716f17a20b7ec407528bf1c8eddc41cc3c6532fcb8a96bd,1,1,upper,1789985772251611914,1789985784219909914,11.968298,15,not-attempted,not-scored,,,reviewed,63660,57.05726114205555,52486,475.48189389047354,True,False,0,0
scan-hop-597d327be52d6fec,sha256:4af580250ad6b3e459ad7e205bfcabef454a4cd200d67508b0ce6bb3c2c7312a,1,4,upper,1789985816992558314,1789985831874201914,14.8816436,16,not-attempted,not-scored,,,reviewed,57885,45.0625134834549,59576,288.2350389672267,True,False,0,0
scan-hop-597d327be52d6fec,sha256:4d6da05c7e2afaf993affdba7419791e80e4ee37399637eeb187aae759b7adb0,1,4,upper,1789985742566396314,1789985762841316314,20.27492,33,scored-group-member,non-abstaining,58041,,reviewed,58041,57.505028644099085,59002,2624.9777861036027,True,True,0,0
scan-hop-597d327be52d6fec,sha256:54e2a3d17b63b3e5f4f66435220f97dd186d4404c185a75bbd71966520cc5ab5,1,1,upper,1789985592730339114,1789985616790491914,24.0601528,40,not-attempted,not-scored,,,reviewed,64001,85.80977763991856,53138,950.1869383741628,True,False,0,0
scan-hop-597d327be52d6fec,sha256:59fa0a8b98bf2c3e3400b6ba5567821e1d77dcf85616fb0c8c0de5a43c4ea929,0,4,upper,1789985545841193514,1789985581578721514,35.737528,60,not-attempted,not-scored,,,reviewed,59008,150.49488771819864,62567,3478.916425699122,False,False,0,0
scan-hop-597d327be52d6fec,sha256:5facbfda0c4678db0dcd474656effd7e4e210fb66c22b955dfb30260a101570d,1,2,upper,1789985576609026314,1789985609305381914,32.6963556,69,not-attempted,not-scored,,,reviewed,64001,104.90772595473679,53138,657.2899684115641,True,False,0,0
scan-hop-597d327be52d6fec,sha256:62f0a305c7976df142738167d5464cea07f700237b44394bcc5bee7e270cbb73,1,2,upper,1789985693335634314,1789985739409263114,46.0736288,98,scored-group-member,non-abstaining,60334,,reviewed,60334,147.16815001948433,66283,2771.83004632098,True,True,0,0
scan-hop-597d327be52d6fec,sha256:660e1ebbe3266b5d44bbcf5321a5807d7ce7828ad86ffb9924f5ae918e6e1600,1,4,upper,1789985544823856714,1789985581077311914,36.2534552,71,not-attempted,not-scored,,,reviewed,59008,83.92588096173017,62567,3586.12471638962,True,False,0,0
scan-hop-597d327be52d6fec,sha256:74a112c191cfe551954f1f2ec618c3abd8c79d2009b0eb805cc00bffb2052a7c,0,1,upper,1789985554365160714,1789985564025484314,9.6603236,10,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-597d327be52d6fec,sha256:778433d4cd16ba56faa667933eb3ac64dea059663bb7421766bea5cc754957c7,1,2,upper,1789985556264834714,1789985576627980714,20.363146,32,not-attempted,not-scored,,,reviewed,53138,76.43580533657065,64001,162.09455447655824,False,False,0,0
scan-hop-597d327be52d6fec,sha256:7a36fe02ebe789393413a921ddd1b0c1e3a48331389f08347f904436247f079c,0,2,upper,1789985559809207914,1789985585508038714,25.6988308,52,not-attempted,not-scored,,,reviewed,59008,211.14185944550053,66484,1368.9575312921927,False,False,0,0
scan-hop-597d327be52d6fec,sha256:7d075d922cc7cfa4ebf658cda7c4aa71a6eaa1466435381be406307108df33c1,0,2,upper,1789985742442396314,1789985767301294314,24.858898,35,scored-group-member,non-abstaining,58041,,reviewed,58041,159.1256104942877,62510,1949.9924229540406,False,True,0,0
scan-hop-597d327be52d6fec,sha256:7dbf4d3b4a596e001e2ea191655c7b65103c3b4ffaeeaa01ab0373cae4604ae1,1,1,upper,1789985644262317914,1789985666797009514,22.5346916,23,not-attempted,not-scored,,,reviewed,63643,40.0140090235272,100041,277.70871460035295,True,False,0,0
scan-hop-597d327be52d6fec,sha256:7de66c99388eb969325984d0eea27a373a97ef34ff89d96287ba6af39cc90fa1,1,1,upper,1789985729198372314,1789985768954601514,39.7562292,91,scored-group-member,non-abstaining,58041,,reviewed,58041,130.68576392072,59002,4492.0319684658225,True,True,0,0
scan-hop-597d327be52d6fec,sha256:874d75bccf8d52b0f6ce071bc53e034e8fea80256c8d62343040f0c16aefac5f,0,1,upper,1789985712157053514,1789985726679991114,14.5229376,18,scored-group-member,non-abstaining,60334,,reviewed,60334,117.90817697978937,59002,496.88281633562957,True,True,0,0
scan-hop-597d327be52d6fec,sha256:9035cbffd0194f62e7a639330f4dc9e18c79119321cf14a8ac404d56dd10a7f3,1,3,upper,1789985805043606714,1789985813201217914,8.1576112,16,not-attempted,not-scored,,,reviewed,66464,155.88396424410183,59576,1296.2821946808838,False,False,0,0
scan-hop-597d327be52d6fec,sha256:94a6c5504d54a56c47e5417e4d2136b07652236aa39c11832410b50f1ffee80c,1,3,upper,1789985812036563914,1789985831750211114,19.7136472,18,not-attempted,not-scored,,,reviewed,57885,81.96893845984546,59576,577.7078438292267,True,False,0,0
scan-hop-597d327be52d6fec,sha256:a36421f258cb06cf072a67a29ed8d04cb5409f0e6c7b5016190ac07d0e14234b,1,2,upper,1789985684174218714,1789985693354553514,9.1803348,25,not-attempted,not-scored,,,reviewed,66283,71.32251509876868,60334,70.29803722859691,False,False,0,0
scan-hop-597d327be52d6fec,sha256:ab16ee38d84c691f560be04aed0b1959554c2f6962275c989fd09bbdd70bb86c,0,4,upper,1789985581559767514,1789985591483985514,9.924218,25,not-attempted,not-scored,,,reviewed,59008,57.93628056253574,55619,82.9906714823176,False,False,0,0
scan-hop-597d327be52d6fec,sha256:ac2ce2b3a2207669fefe576e1de40f59e77459884fc46260a2f5a21666bffe83,0,1,upper,1789985602783691914,1789985613858685114,11.0749932,16,not-attempted,not-scored,,,reviewed,64001,127.77222579458008,63053,183.52533461850626,False,False,0,0
scan-hop-597d327be52d6fec,sha256:b0871c24a1b64dfd33fa44f8b469fc02a762b67b4090c228e7e3937208ad3f99,0,2,upper,1789985601635538714,1789985621878403914,20.2428652,15,not-attempted,not-scored,,,reviewed,58238,122.05262274883184,59263,485.11476574565694,True,False,0,0
scan-hop-597d327be52d6fec,sha256:b5ead13b514800f6582439f9231f6bbaaca7008527e7cc554fb19a35720f2f9e,0,1,upper,1789985654059655114,1789985666797009514,12.7373544,11,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-597d327be52d6fec,sha256:b836d694cf8573345b798b1d7381b4a3b05e3808fa006addb07f608a485268e9,1,4,upper,1789985697288905114,1789985708234575114,10.94567,10,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-597d327be52d6fec,sha256:bb833f7245e9228366cdac1c2459b2428ab7650d651c9fd13c6bb7afbc9087e8,1,4,upper,1789985649224953114,1789985667051991914,17.8270388,36,not-attempted,not-scored,,,reviewed,100041,76.22214551334886,50837,145.1017901921646,False,False,0,0
scan-hop-597d327be52d6fec,sha256:c022922d9f2ec253bd7fda67ea79ac71750b6d0696a0eec00773efa02438c952,0,4,upper,1789985745759733514,1789985771250595514,25.490862,43,scored-group-member,non-abstaining,58041,,reviewed,58041,149.88623545366946,52486,1525.3074760969475,True,True,0,0
scan-hop-597d327be52d6fec,sha256:c640a5235bd5f461b42067fabcfaad78c2627d5babfa89d739db3db506e3e902,0,2,upper,1789985718289063914,1789985741056986314,22.7679224,38,scored-group-member,non-abstaining,60334,,reviewed,60334,134.27433943884688,66283,341.98571041250295,False,True,0,0
scan-hop-597d327be52d6fec,sha256:c8a3aba8eb7b03091a4e60921bd4b0cf5bcb8ad2c1bc1b265a86e98f28cdf7ac,0,3,upper,1789985806562273114,1789985816369207914,9.8069348,15,not-attempted,not-scored,,,reviewed,66464,110.02881399579472,59576,1551.6848177422771,True,False,0,0
scan-hop-597d327be52d6fec,sha256:cf8654d6d57985094afe0e3e83a8d7ddc5924f73cc825036a33d6aa57b11a887,0,2,upper,1789985593745098714,1789985613984030314,20.2389316,18,not-attempted,not-scored,,,reviewed,64001,235.4348418075301,53138,917.5771750474981,False,False,0,0
scan-hop-597d327be52d6fec,sha256:d1d556866c00f9f4fea03eed6f49373b649583295b22fe1923fa8d829c926812,0,4,upper,1789985704028939514,1789985714345379514,10.31644,10,scored-group-member,non-abstaining,60334,,not-reviewed,,,,,,True,0,0
scan-hop-597d327be52d6fec,sha256:d4f3f439b2e7838297c7ef6e62a62bfb0ffcdd2177015fe80a8f49a93e189cfc,1,4,upper,1789985683667289514,1789985721489011514,37.821722,32,scored-group-member,non-abstaining,57878,,reviewed,57878,92.06590283495767,55569,1327.8611069183014,True,False,0,0
scan-hop-597d327be52d6fec,sha256:d5d775512094cee115f3cc674518118ea66e7bbd60d844f4d45fa69cf471495a,1,2,upper,1789985631920901114,1789985652038896714,20.1179956,23,not-attempted,not-scored,,,reviewed,63643,104.79549606766408,58352,837.5184467250085,True,False,0,0
scan-hop-597d327be52d6fec,sha256:e24f9094d45fec9c6a675623c9d58f5350c1e0161517984f81619490f13e9167,1,2,upper,1789985733267703514,1789985764374644314,31.1069408,47,not-attempted,not-scored,,,reviewed,58041,73.96716229060112,59002,2677.2704461927847,True,False,0,0
scan-hop-597d327be52d6fec,sha256:e4582fe161724236de78395bc24bd5837323f379020c6248974b16aaec105b1e,0,1,upper,1789985817496894714,1789985836320933514,18.8240388,18,not-attempted,not-scored,,,reviewed,66464,136.57716666076286,59576,1113.6795050364615,True,False,0,0
scan-hop-597d327be52d6fec,sha256:e64cbe981fc4d630cce9010febaded2e127a39ad54891843c97f4b0da2f4b95f,0,2,upper,1789985585997079914,1789985591614645514,5.6175656,13,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-597d327be52d6fec,sha256:e8beb949a29f1ec779b06dfb17fbd294ddd1d30f9a95489aca99ecff51875e56,0,4,upper,1789985727042281114,1789985741566485514,14.5242044,27,not-attempted,not-scored,,,reviewed,66283,86.33064291857681,60334,170.9138370119942,False,False,0,0
scan-hop-597d327be52d6fec,sha256:e937dd7c2cd3c3f22ea3ba48a533f99971c22ca84a585524fc85c284a0d873ec,0,2,upper,1789985536662417914,1789985545481298314,8.8188804,15,not-attempted,not-scored,,,reviewed,62498,139.76993083739282,57526,132.488769188215,False,False,0,0
scan-hop-597d327be52d6fec,sha256:ec69671bf9617837cf54548a7299589dcd42409959231811760b1944e2c5d7f6,1,3,upper,1789985548385188314,1789985557553425114,9.1682368,10,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-597d327be52d6fec,sha256:f4b9770bbe985a67e23c67e822fe8067cee00bbaf6e4fa68b6dc6f7dd4a699ef,0,3,upper,1789985559558541514,1789985585764036314,26.2054948,28,not-attempted,not-scored,,,reviewed,59008,164.63642709275743,66484,1308.3382893768744,False,False,0,0
scan-hop-597d327be52d6fec,sha256:f7715b00d22203c3f2fa43ff14237924db079505a0293f9ba2b985f503ab30da,1,1,upper,1789985623395426714,1789985639563912314,16.1684856,29,not-attempted,not-scored,,,reviewed,63643,96.57790788182973,58352,124.87891380353689,False,False,0,0
scan-hop-597d327be52d6fec,sha256:fe7af0fc3223589cd1a805fdec6931247cc01d3632c7e8ae0c946f7e9e2c0cd9,1,1,upper,1789985547625131514,1789985578777425514,31.152294,21,not-attempted,not-scored,,,reviewed,59008,76.5705085692864,62567,3860.869966406407,True,False,0,0
scan-hop-692ffbe028d18930,sha256:00ba218023dc530d5177dde1cea7870a0d9a080008eea0e6b918da4c7171b79c,0,4,lower,1789994581504268271,1789994606671208671,25.1669404,44,not-attempted,not-scored,,,reviewed,59673,131.19883563722118,62271,592.2727463063835,True,False,0,0
scan-hop-692ffbe028d18930,sha256:01d15b22b65d543d81870d2eb23c237fbbfd5e7a15dbeba762178104a2a2e856,0,4,lower,1789994803291988271,1789994816529359071,13.2373708,15,scored-group-member,non-abstaining,67322,,reviewed,67322,25.171253885793405,59655,1001.300487815598,True,True,0,0
scan-hop-692ffbe028d18930,sha256:027ceb1d9e86e10de8477a3cf530bfd39e31e2d2f04c7bd8fc2d0d82d1214c07,1,3,lower,1789994772105417071,1789994815633705071,43.528288,77,scored-group-member,non-abstaining,67322,,reviewed,59655,89.83052949392157,67322,2724.7888477150873,True,True,0,0
scan-hop-692ffbe028d18930,sha256:0c9ce6e429d5b1364bbf8944e1f469fe438316994961237edaad9ea67c301852,0,1,lower,1789994563089646671,1789994581655233871,18.5655872,27,scored-group-member,non-abstaining,64498,,reviewed,67031,120.20936962312027,64479,142.1300291113687,False,True,0,0
scan-hop-692ffbe028d18930,sha256:0ef3a1b55815f067ef61b35bb67570f897fa98592178bfec3ca33affd3803c7f,1,3,lower,1789994658273153871,1789994674558967071,16.2858132,12,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-692ffbe028d18930,sha256:15628646a71b4eba7e2c0152f321672c927f8c68e95f44b0dbf351d9b9b028fc,1,4,lower,1789994577182917071,1789994605779212671,28.5962956,55,not-attempted,not-scored,,,reviewed,59673,53.83055031256949,62271,924.990722092368,True,False,0,0
scan-hop-692ffbe028d18930,sha256:15814b43e558a1c263e604d9932e33582d111516944f94d1e86e91d3e29612ed,1,4,lower,1789994548207000271,1789994561453985071,13.2469848,15,not-attempted,not-scored,,,reviewed,64479,63.513417839891886,67031,63.63537387121534,False,False,0,0
scan-hop-692ffbe028d18930,sha256:18eb3bd0fb319fb36d8888f6377442f868391b8c5cca06f43d70eb9ccd6dae48,1,1,lower,1789994536638915871,1789994546820599871,10.181684,21,not-attempted,not-scored,,,reviewed,64498,43.95188414668018,46060,42.73134247192858,False,False,0,0
scan-hop-692ffbe028d18930,sha256:1fb9928aa2878d786fde77d064dc79f713d5e78efb3085193c5dd5ed64b3d60e,1,1,lower,1789994786218674671,1789994806232109871,20.0134352,14,scored-group-member,non-abstaining,67322,,reviewed,67322,43.55901466652455,63022,1572.2279803571457,True,True,0,0
scan-hop-692ffbe028d18930,sha256:209a325a338712bd59cd25399272b897361f1ee601ad86175a4302fbf553e0a3,0,2,lower,1789994802526714271,1789994813727045871,11.2003316,13,scored-group-member,non-abstaining,67322,,not-reviewed,,,,,,True,0,0
scan-hop-692ffbe028d18930,sha256:21c6f333ca3cbcd86ebbd9cb73ba7df9de099beaaa6450ae85aa3278de8e6be2,0,1,lower,1789994617972288671,1789994650659110671,32.686822,78,scored-group-member,non-abstaining,59931,,reviewed,59931,100.70681443260467,59475,2106.633482741265,True,True,0,0
scan-hop-692ffbe028d18930,sha256:2d3e663f1ea77637a173c2d00f8538a96d8024834d56ba3f8c9c0a81b81d7d88,1,2,lower,1789994802018711071,1789994815251048671,13.2323376,14,scored-group-member,non-abstaining,67322,,reviewed,59655,213.26036620819187,47171,3619.8442428352873,False,True,0,0
scan-hop-692ffbe028d18930,sha256:31dc0aa9a76dd6d791bb17855411429861f3cbaa2828bfee6522eda88847ece4,0,3,lower,1789994788637489471,1789994813602831871,24.9653424,34,scored-group-member,non-abstaining,67322,,reviewed,59655,156.6554731991556,67322,2190.0560445583947,False,True,0,0
scan-hop-692ffbe028d18930,sha256:4a6b63e80f756c8da204e0c456d1bc654c013d13459221304b679de76e63cdab,1,3,lower,1789994699921528271,1789994717319145471,17.3976172,16,not-attempted,not-scored,,,reviewed,58438,85.16424650914624,66220,368.30483836302597,True,False,0,0
scan-hop-692ffbe028d18930,sha256:4ab2541a94d4bfc1b969e223841ad296eaffd00af117b0bd6f8c78886361c2e6,0,4,lower,1789994625354956271,1789994651677793471,26.3228372,60,scored-group-member,non-abstaining,59931,,reviewed,59931,77.95014680214254,59475,989.8100616516842,True,True,0,0
scan-hop-692ffbe028d18930,sha256:646119c190b64dcb10eae348d6030acae73d0aca36b301a44e3fa1aa43033982,0,1,lower,1789994776054751071,1789994785861626271,9.8068752,12,scored-group-member,non-abstaining,67322,,not-reviewed,,,,,,True,0,0
scan-hop-692ffbe028d18930,sha256:68c93934e38afdd8df8a6493a814c320ad366c3fec3b8603704c4f408807bcd5,1,2,lower,1789994706012195871,1789994721663138671,15.6509428,18,not-attempted,not-scored,,,reviewed,58438,56.09740200366591,66220,247.74874668647064,True,False,0,0
scan-hop-692ffbe028d18930,sha256:6b8dc6faf4a6a936b0f29d5290c9450ac652524c18d100423fb3afde28d4166a,0,3,lower,1789994713754864671,1789994726117777471,12.3629128,15,not-attempted,not-scored,,,reviewed,58438,61.937918513988905,66220,403.694415086113,True,False,0,0
scan-hop-692ffbe028d18930,sha256:6b8dd46ed3d7ae7127ec5b6caf1d17a72eeb33e1b2bc50703c3027b8deb9738e,1,1,lower,1789994562074979871,1789994579995191871,17.920212,19,not-attempted,not-scored,,,reviewed,67031,121.79886021999904,64479,130.97650622697984,False,False,0,0
scan-hop-692ffbe028d18930,sha256:72bc8665bd9872e16e532efe7cb934658e5f5db9fc124ced07c4605393370b1b,1,1,lower,1789994602456217471,1789994649892244271,47.4360268,83,scored-group-member,non-abstaining,59931,,reviewed,59931,119.94814674031002,53976,2241.043447919697,True,True,0,0
scan-hop-692ffbe028d18930,sha256:7b6691a05974abb64a8eeef0143c33b8917712f10e1504847d78188fdf4c7757,1,1,lower,1789994687348129071,1789994695361643071,8.013514,12,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-692ffbe028d18930,sha256:7e97497e83c72eca7f83fd4b082efc1e6e72b14658409e0233e76920138f054a,1,4,lower,1789994769043937871,1789994813469310271,44.4253724,62,scored-group-member,non-abstaining,67322,,reviewed,67322,63.14275554817581,53258,1671.3350411018341,True,True,0,0
scan-hop-692ffbe028d18930,sha256:836f3ce7e58648f0e821c0eb8dea2f07a68c54b11d03743006227cce3662d83d,1,3,lower,1789994675554689871,1789994699432481471,23.8777916,35,not-attempted,not-scored,,,reviewed,58438,100.49337626049564,55488,1008.9245807530679,True,False,0,0
scan-hop-692ffbe028d18930,sha256:8e546ad2fb8d6513beb7a5d3d7f850687dd54d5177a45b3901ddbbca4294f97f,1,2,lower,1789994607669110671,1789994630054947471,22.3858368,35,not-attempted,not-scored,,,reviewed,63700,55.64892989602124,55637,156.34419962467956,False,False,0,0
scan-hop-692ffbe028d18930,sha256:97847934bf09b2d1337b2107d0a4f7f16855982ac20961781a2402972a29f52c,1,2,lower,1789994658399795071,1789994678748322671,20.3485276,35,not-attempted,not-scored,,,reviewed,58438,174.1244149651709,58059,226.4086512374673,False,False,0,0
scan-hop-692ffbe028d18930,sha256:a7027f7e56a7440ac713cbec5b4dea0c909f6acc7b7b921c4ad38ffa8e7c7bd5,0,4,lower,1789994548207035071,1789994576687301071,28.480266,42,scored-group-member,non-abstaining,64498,,reviewed,46060,110.19700876976178,64498,303.61705703149,False,True,0,0
scan-hop-692ffbe028d18930,sha256:a80d07edc4bd3b49e1874588b4741c1f660fb229b1cccaaf79735e1ea77bfb93,1,1,lower,1789994547310971871,1789994583811133071,36.5001612,66,scored-group-member,non-abstaining,64498,,reviewed,64479,110.25587751110714,67031,244.84270914457318,False,True,0,0
scan-hop-692ffbe028d18930,sha256:a85940af644a48677f70757298fbfe23ead2e5fa8a3669fb3dc4b25749cd2278,1,2,lower,1789994678729368271,1789994704503147471,25.7737792,47,not-attempted,not-scored,,,reviewed,58438,104.8883950706943,55488,990.6504855504924,True,False,0,0
scan-hop-692ffbe028d18930,sha256:bf0a216684ca59fb2f1092bd2e86acf1a08608e4c6b040495b332f39c5faefd5,1,3,lower,1789994763199898271,1789994790317543871,27.1176456,21,not-attempted,not-scored,,,reviewed,67322,36.93502433898141,59655,379.2863120041701,True,False,0,0
scan-hop-692ffbe028d18930,sha256:c647aec293bca3ec9416498187e53929aded010dcbbc15833c413c262c5cb94d,1,3,lower,1789994703223867071,1789994721537651471,18.3137844,20,not-attempted,not-scored,,,reviewed,58707,152.83286709709094,64486,148.02820909830473,False,False,0,0
scan-hop-692ffbe028d18930,sha256:d15ff5e66ca3798aab382c4f5f9c32d0dd42e34a41f1695eda07036d260083ff,0,2,lower,1789994711085534271,1789994726373786271,15.288252,12,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-692ffbe028d18930,sha256:d8bacf6be09b6250bfdf2d0c248fbd21a4d048e7b65ec7ed88989b1f11753ea2,1,1,lower,1789994740696675071,1789994756096555471,15.3998804,29,not-attempted,not-scored,,,reviewed,64486,47.85377138048817,58707,340.60011886581384,True,False,0,0
scan-hop-692ffbe028d18930,sha256:e4634d47ae310deb786f705c847d3e5e1b3730c443f3374e4500d84a9f928a8c,1,2,lower,1789994562201556671,1789994576943107071,14.7415504,23,scored-group-member,non-abstaining,64498,,reviewed,67330,61.35946650731639,64479,278.0712685545095,True,True,0,0
scan-hop-692ffbe028d18930,sha256:e67801e7fc07ae60dded352bd6ce5c0d84256eebf6032c9e538e331d90c61011,1,3,lower,1789994547565646271,1789994578851057471,31.2854112,45,scored-group-member,non-abstaining,64498,,reviewed,64479,87.65452619342717,67031,229.9766815817778,False,True,0,0
scan-hop-692ffbe028d18930,sha256:e9aa3387d002b4bfe2022eac71d947e3482738d016b0748974a4fa039280fc71,1,1,lower,1789994741968038271,1789994770089629871,28.1215916,37,scored-group-member,non-abstaining,64477,,reviewed,64477,99.62271425643348,56041,1161.4649331657947,True,False,0,0
scan-hop-692ffbe028d18930,sha256:f65088d3cb83b3f4987b1ef9c76b659de1447808f15de1159dbb4202bfd78e55,1,4,lower,1789994749079760671,1789994769062729471,19.9829688,37,not-attempted,not-scored,,,reviewed,67322,60.05149428109724,59655,217.96505553737535,True,False,0,0
scan-hop-692ffbe028d18930,sha256:f808d6fdc49677d2286fea3ece61b0a6ff39133e2626496e4c11b567fd9bd7d2,1,3,lower,1789994721518697071,1789994770470936671,48.9522396,103,scored-group-member,non-abstaining,64477,,reviewed,64477,100.06463449931346,66220,2717.1309379259355,True,False,0,0
scan-hop-692ffbe028d18930,sha256:fcb71a7c9df3fa54c6419979185bf28562525c160098f5043ab9c66b45487013,1,4,lower,1789994538037592271,1789994575171115871,37.1335236,56,scored-group-member,non-abstaining,64498,,reviewed,46060,631.3778359103143,64498,599.2681473783689,False,True,0,0
scan-hop-692ffbe028d18930,sha256:ff0b87b5939be4e5046147d54e044b40cd75c89e6c5be3e1d75c06afc0cfe1ae,1,4,lower,1789994618477565471,1789994632099235071,13.6216696,13,scored-group-member,non-abstaining,59931,,not-reviewed,,,,,,True,0,0
scan-hop-6adcb067e2dbce43,sha256:07b13eff38b79fae082496fb1028312ce94b52a8e48d492fcf93b74f0d2e8d3f,0,4,lower,1789998212525649256,1789998236204544856,23.6788956,17,not-attempted,not-scored,,,reviewed,66865,188.91311038797673,59416,178.17313995126642,False,False,0,0
scan-hop-6adcb067e2dbce43,sha256:0e3b9923e7b59bfc027cdb461d8693ddc4644031dfeabeaccf0e9ecb5a275a8e,0,1,lower,1789998272187003656,1789998283904596056,11.7175924,9,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-6adcb067e2dbce43,sha256:13689ebaa42f421406dff65b6c505ab4ea40523d06733a348b81fe261f48d6ed,0,4,lower,1789998267340221256,1789998281608364856,14.2681436,26,not-attempted,not-scored,,,reviewed,66560,78.64941951729124,55999,103.53150803050767,False,False,0,0
scan-hop-6adcb067e2dbce43,sha256:13f085eb03b981c83396eb5de60ff0a6b74e7629592df045cfd30fe5bd7cb92f,1,1,lower,1789998297332250456,1789998311107178456,13.774928,31,scored-group-member,non-abstaining,62856,,reviewed,63779,58.84572421879919,53970,162.2567176253988,False,True,0,0
scan-hop-6adcb067e2dbce43,sha256:18565fc13796a89f2a2150038c0b707e803c13f6e15034509a7ce2dc89b00b5f,1,4,lower,1789998282101559656,1789998310339196056,28.2376364,68,scored-group-member,non-abstaining,62856,,reviewed,63779,45.82841658113801,62856,654.5035595623759,True,True,0,0
scan-hop-6adcb067e2dbce43,sha256:1ab8a8d2037d979c03cd3f76b9f9e6d6f844cbfa5278797a502d61724c81c9c1,1,1,lower,1789998313648217256,1789998345354981256,31.706764,51,scored-group-member,non-abstaining,52270,,reviewed,52270,55.389563173803495,66595,89.81017228246041,False,True,0,0
scan-hop-6adcb067e2dbce43,sha256:26e40397bc0b85a7b17589736a2be1257a6263cbbe4acc69b4dd9f70c5c6b6d7,1,2,lower,1789998368093238856,1789998386831022856,18.737784,57,not-attempted,not-scored,,,reviewed,49440,49.80874147112646,58423,67.51164013224754,False,False,0,0
scan-hop-6adcb067e2dbce43,sha256:26ebcf8b5492e6be813f967b27375caba55a7f3de619357d7de359af751bdb20,0,4,lower,1789998289210921256,1789998316707206856,27.4962856,55,scored-group-member,non-abstaining,62856,,reviewed,63779,106.0046191817788,53970,780.1224889487694,True,True,0,0
scan-hop-6adcb067e2dbce43,sha256:30a34ab57c4c3e9970540ac66a933fbf27fca225250098bbde046e27534da7ee,0,1,lower,1789998297968250856,1789998311491176856,13.522926,26,scored-group-member,non-abstaining,62856,,reviewed,63779,79.73057196568848,53970,230.3033459705543,False,True,0,0
scan-hop-6adcb067e2dbce43,sha256:3285d2082464698a9af0291370e82b6951806deec810405dc6fba886b148cd29,0,2,lower,1789998207700302456,1789998236715148056,29.0148456,31,not-attempted,not-scored,,,reviewed,59416,147.05773731404176,66865,170.41068654508047,False,False,0,0
scan-hop-6adcb067e2dbce43,sha256:3a7d2b501d6f301895ec60274eb630223f48b5db567f9e96369a78fc59d4efe1,0,4,lower,1789998249547042856,1789998275507282856,25.96024,46,scored-group-member,non-abstaining,64777,,reviewed,64777,147.83730202356406,56351,1165.0839604771431,True,True,0,0
scan-hop-6adcb067e2dbce43,sha256:3aeb51a6503bccba5996c85a6e4caa0f8ff4b29454cdc8a4748d7e1d2ae4b6cf,1,1,lower,1789998414146692056,1789998436054932056,21.90824,26,not-attempted,not-scored,,,reviewed,59401,56.05686895604313,66861,220.04562058581934,True,False,0,0
scan-hop-6adcb067e2dbce43,sha256:3f7cb1ab10768824423eab4c5aac936a998c4a10d602f00df92d66fba0a63d2d,1,3,lower,1789998418999820856,1789998435800179656,16.8003588,19,not-attempted,not-scored,,,reviewed,62858,82.47342901963897,66192,286.57041570821195,True,False,0,0
scan-hop-6adcb067e2dbce43,sha256:52750037c107bfcd2aecdabda43f1ee74ea02bf996fc8a2112ac25fdd9593709,1,3,lower,1789998246380028056,1789998260123106056,13.743078,25,not-attempted,not-scored,,,reviewed,62856,48.90837295410654,53970,97.11180078403308,False,False,0,0
scan-hop-6adcb067e2dbce43,sha256:5736dc4bfdcd0937751424d19b8ef3e1f184121792e8c351d0cf67b5711df26f,0,1,lower,1789998247773621256,1789998266605981256,18.83236,14,scored-group-member,non-abstaining,64777,,reviewed,64777,240.1863064784652,67799,386.6165881961399,False,True,0,0
scan-hop-6adcb067e2dbce43,sha256:5a711e6533554c0ca72213c1e56a4bf2fa0998eff463349fdad811237b481338,1,3,lower,1789998288451995256,1789998295825687656,7.3736924,13,not-attempted,not-scored,,,not-reviewed,,,,,,False,0,0
scan-hop-6adcb067e2dbce43,sha256:5ba02b11273be681773af5476cbf4fa1ff92862ede6aafed79a936206d989127,0,2,lower,1789998172952355656,1789998196765002856,23.8126472,42,not-attempted,not-scored,,,reviewed,63787,172.97825384143053,49435,464.7719856236349,False,False,0,0
scan-hop-6adcb067e2dbce43,sha256:60610d6f409757c15ea0f9fc256fa6228292eff381cf6849e0c3ddda12af009c,1,3,lower,1789998387448500856,1789998418503116856,31.054616,47,not-attempted,not-scored,,,reviewed,58423,112.84151917169787,49440,310.7882975848806,False,False,0,0
