beam_category,channel,confirmatory_after_prior_freeze,edge,evaluation_rms_ratio_rank2_over_rank1,identity_evidence_use,paired_points,pass_key,profile_rms_contrast,rank1_beam_rms_db,rank1_catalog_number,rank1_evaluation_rms_hz,rank1_training_rms_hz,rank2_beam_rms_db,rank2_catalog_number,rank2_evaluation_rms_hz,rank2_training_rms_hz,reason,receiver_id,reject_identity_on_missing_detection,reject_identity_on_response_mismatch,session_id,state,stratum,tracklet_id,visibility_status
,1,False,lower,11.658635702056161,descriptive-response-consistency-only,0,scan-hop-692ffbe028d18930:64477,2.1112727855414413,,64477,99.62271425643348,96.34430417072441,,56041,1161.4649331657947,869.4764920694826,fewer-than-three-paired-points,1,False,False,scan-hop-692ffbe028d18930,unsupported,clear-at-least-3,sha256:e9aa3387d002b4bfe2022eac71d947e3482738d016b0748974a4fa039280fc71,unobstructed-visibility-unknown
,4,False,lower,3.6296358341575106,descriptive-response-consistency-only,0,scan-hop-692ffbe028d18930:67322,0.7207065663993284,,67322,60.05149428109724,69.67070668302254,,59655,217.96505553737535,116.3326035807322,fewer-than-three-paired-points,1,False,False,scan-hop-692ffbe028d18930,unsupported,clear-at-least-3,sha256:f65088d3cb83b3f4987b1ef9c76b659de1447808f15de1159dbb4202bfd78e55,unobstructed-visibility-unknown
,3,False,lower,27.153758683289627,descriptive-response-consistency-only,0,scan-hop-692ffbe028d18930:64477,2.955619553984318,,64477,100.06463449931346,76.92083789867628,,66220,2717.1309379259355,2153.486254806877,fewer-than-three-paired-points,1,False,False,scan-hop-692ffbe028d18930,unsupported,clear-at-least-3,sha256:f808d6fdc49677d2286fea3ece61b0a6ff39133e2626496e4c11b567fd9bd7d2,unobstructed-visibility-unknown
corroborates-rank-1,4,False,lower,0.9491434657574732,descriptive-response-consistency-only,15,scan-hop-692ffbe028d18930:46060,-0.025416879313534507,1.7011416978319218,46060,631.3778359103143,510.4867638170161,1.7950240125138157,64498,599.2681473783689,548.3534789469668,,1,False,False,scan-hop-692ffbe028d18930,scored,weak-less-than-1.5,sha256:fcb71a7c9df3fa54c6419979185bf28562525c160098f5043ab9c66b45487013,unobstructed-visibility-unknown
,4,False,lower,,descriptive-response-consistency-only,0,scan-hop-692ffbe028d18930:unsupported:sha256:ff0b87b5939be4e5046147d54e044b40cd75c89e6c5be3e1d75c06afc0cfe1ae,,,,,,,,,,fewer-than-two-candidates,1,False,False,scan-hop-692ffbe028d18930,unsupported,,sha256:ff0b87b5939be4e5046147d54e044b40cd75c89e6c5be3e1d75c06afc0cfe1ae,unobstructed-visibility-unknown
orientation-calibration-uncertain,4,False,lower,0.9431486231175099,descriptive-response-consistency-only,8,scan-hop-6adcb067e2dbce43:66865,-0.02840970837074116,0.9910460565481364,66865,188.91311038797673,127.08283113789018,1.1144727558159904,59416,178.17313995126642,200.9826251185607,,0,False,False,scan-hop-6adcb067e2dbce43,scored,weak-less-than-1.5,sha256:07b13eff38b79fae082496fb1028312ce94b52a8e48d492fcf93b74f0d2e8d3f,unobstructed-visibility-unknown
,1,False,lower,,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:unsupported:sha256:0e3b9923e7b59bfc027cdb461d8693ddc4644031dfeabeaccf0e9ecb5a275a8e,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-6adcb067e2dbce43,unsupported,,sha256:0e3b9923e7b59bfc027cdb461d8693ddc4644031dfeabeaccf0e9ecb5a275a8e,unobstructed-visibility-unknown
,4,False,lower,1.3163670967431114,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:66560,0.12345507078850944,,66560,78.64941951729124,81.7538201292466,,55999,103.53150803050767,122.67928700673691,fewer-than-three-paired-points,0,False,False,scan-hop-6adcb067e2dbce43,unsupported,weak-less-than-1.5,sha256:13689ebaa42f421406dff65b6c505ab4ea40523d06733a348b81fe261f48d6ed,unobstructed-visibility-unknown
orientation-calibration-uncertain,1,False,lower,2.7573238290363897,descriptive-response-consistency-only,14,scan-hop-6adcb067e2dbce43:63779,0.4963180913319332,1.0751965258559937,63779,58.84572421879919,49.87923035776333,1.4546734929538845,53970,162.2567176253988,181.54217713937342,,1,False,False,scan-hop-6adcb067e2dbce43,scored,intermediate-1.5-to-3,sha256:13f085eb03b981c83396eb5de60ff0a6b74e7629592df045cfd30fe5bd7cb92f,unobstructed-visibility-unknown
corroborates-rank-1,4,False,lower,14.281609717053929,descriptive-response-consistency-only,24,scan-hop-6adcb067e2dbce43:63779,1.7949244517961114,1.7807647724958398,63779,45.82841658113801,64.97491195537555,1.8845218708915252,62856,654.5035595623759,642.6238385510633,,1,False,False,scan-hop-6adcb067e2dbce43,scored,clear-at-least-3,sha256:18565fc13796a89f2a2150038c0b707e803c13f6e15034509a7ce2dc89b00b5f,unobstructed-visibility-unknown
contradicts-rank-1,1,False,lower,1.6214277047221082,descriptive-response-consistency-only,16,scan-hop-6adcb067e2dbce43:52270,0.16192879089425358,2.0642959163206265,52270,55.389563173803495,68.71117422048764,0.9888793508401167,66595,89.81017228246041,100.89399509965585,,1,False,False,scan-hop-6adcb067e2dbce43,scored,intermediate-1.5-to-3,sha256:1ab8a8d2037d979c03cd3f76b9f9e6d6f844cbfa5278797a502d61724c81c9c1,unobstructed-visibility-unknown
,2,False,lower,1.3554175058083577,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:49440,0.07696403889604428,,49440,49.80874147112646,52.32002262808488,,58423,67.51164013224754,59.54811854276084,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,weak-less-than-1.5,sha256:26e40397bc0b85a7b17589736a2be1257a6263cbbe4acc69b4dd9f70c5c6b6d7,unobstructed-visibility-unknown
corroborates-rank-1,4,False,lower,7.359325423461028,descriptive-response-consistency-only,24,scan-hop-6adcb067e2dbce43:63779,1.6585424511156528,1.7807647724958398,63779,106.0046191817788,121.36344773148195,1.8284815755200141,53970,780.1224889487694,562.1260485979124,,0,False,False,scan-hop-6adcb067e2dbce43,scored,clear-at-least-3,sha256:26ebcf8b5492e6be813f967b27375caba55a7f3de619357d7de359af751bdb20,unobstructed-visibility-unknown
orientation-calibration-uncertain,1,False,lower,2.8885199277093334,descriptive-response-consistency-only,14,scan-hop-6adcb067e2dbce43:63779,0.6745549244334329,1.0751965258559937,63779,79.73057196568848,94.76184935703954,1.4546734929538845,53970,230.3033459705543,138.2304451016677,,0,False,False,scan-hop-6adcb067e2dbce43,scored,intermediate-1.5-to-3,sha256:30a34ab57c4c3e9970540ac66a933fbf27fca225250098bbde046e27534da7ee,unobstructed-visibility-unknown
contradicts-rank-1,2,False,lower,1.1588012277189366,descriptive-response-consistency-only,10,scan-hop-6adcb067e2dbce43:59416,0.07910413661692733,2.1036399778834487,59416,147.05773731404176,95.29915718794466,1.2304735219761151,66865,170.41068654508047,102.92630089088388,,0,False,False,scan-hop-6adcb067e2dbce43,scored,weak-less-than-1.5,sha256:3285d2082464698a9af0291370e82b6951806deec810405dc6fba886b148cd29,unobstructed-visibility-unknown
corroborates-rank-1,4,False,lower,7.880852427159677,descriptive-response-consistency-only,20,scan-hop-6adcb067e2dbce43:64777,1.725848874464161,1.2419966001647036,64777,147.83730202356406,91.99921258449528,5.787894898274698,56351,1165.0839604771431,1242.897126087346,,0,False,False,scan-hop-6adcb067e2dbce43,scored,clear-at-least-3,sha256:3a7d2b501d6f301895ec60274eb630223f48b5db567f9e96369a78fc59d4efe1,unobstructed-visibility-unknown
,1,False,lower,3.9253997714065623,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:59401,0.74590901324112,,59401,56.05686895604313,58.79517519717272,,66861,220.04562058581934,164.68290420505676,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,clear-at-least-3,sha256:3aeb51a6503bccba5996c85a6e4caa0f8ff4b29454cdc8a4748d7e1d2ae4b6cf,unobstructed-visibility-unknown
,3,False,lower,3.4746999017098275,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:62858,0.8508151759081651,,62858,82.47342901963897,76.13547891767361,,66192,286.57041570821195,219.4250638160351,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,clear-at-least-3,sha256:3f7cb1ab10768824423eab4c5aac936a998c4a10d602f00df92d66fba0a63d2d,unobstructed-visibility-unknown
,3,False,lower,1.9855864122725675,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:62856,0.22490047294848053,,62856,48.90837295410654,39.98181900572483,,53970,97.11180078403308,52.5810878463712,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,intermediate-1.5-to-3,sha256:52750037c107bfcd2aecdabda43f1ee74ea02bf996fc8a2112ac25fdd9593709,unobstructed-visibility-unknown
corroborates-rank-1,1,False,lower,1.6096529142921951,descriptive-response-consistency-only,10,scan-hop-6adcb067e2dbce43:64777,0.29263933131397707,2.352840809746255,64777,240.1863064784652,126.57447602786375,5.389890111752701,67799,386.6165881961399,626.7790432140922,,0,False,False,scan-hop-6adcb067e2dbce43,scored,intermediate-1.5-to-3,sha256:5736dc4bfdcd0937751424d19b8ef3e1f184121792e8c351d0cf67b5711df26f,unobstructed-visibility-unknown
,3,False,lower,,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:unsupported:sha256:5a711e6533554c0ca72213c1e56a4bf2fa0998eff463349fdad811237b481338,,,,,,,,,,fewer-than-two-candidates,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,,sha256:5a711e6533554c0ca72213c1e56a4bf2fa0998eff463349fdad811237b481338,unobstructed-visibility-unknown
corroborates-rank-1,2,False,lower,2.6868810113535555,descriptive-response-consistency-only,23,scan-hop-6adcb067e2dbce43:63787,0.7066707321269633,1.3610161194127806,63787,172.97825384143053,135.48160226216146,3.018170556131289,49435,464.7719856236349,632.8497343472733,,0,False,False,scan-hop-6adcb067e2dbce43,scored,intermediate-1.5-to-3,sha256:5ba02b11273be681773af5476cbf4fa1ff92862ede6aafed79a936206d989127,unobstructed-visibility-unknown
,3,False,lower,2.7542016437406343,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:58423,0.7284711549442965,,58423,112.84151917169787,70.62434988393468,,49440,310.7882975848806,127.74351708405297,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,intermediate-1.5-to-3,sha256:60610d6f409757c15ea0f9fc256fa6228292eff381cf6849e0c3ddda12af009c,unobstructed-visibility-unknown
,3,False,lower,13.000652114491777,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:62856,2.011756092659006,,62856,69.66348188259659,69.39314211875356,,53970,905.6706930398389,843.953894526412,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,clear-at-least-3,sha256:696d71bdb61e88070e599b4a477792ff60c1d260570775544a4f8647b8e0c477,unobstructed-visibility-unknown
corroborates-rank-1,2,False,lower,5.448452439603859,descriptive-response-consistency-only,10,scan-hop-6adcb067e2dbce43:66865,1.1751734240440215,1.2304735219761151,66865,70.3080039267544,60.43527614618943,2.1036399778834487,59416,383.06981551840266,355.1572602864342,,1,False,False,scan-hop-6adcb067e2dbce43,scored,clear-at-least-3,sha256:74a3feefb047db3e42631a0e0fa061897952f333c987c9ab1d0f3e6b14dbc217,unobstructed-visibility-unknown
,3,False,lower,1.6241285092457753,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:52270,0.15142867884507222,,52270,52.4850892615645,53.25254112823297,,59549,85.2425297800162,66.3755585125715,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,intermediate-1.5-to-3,sha256:796042ba4927fcb56ba9b3f60e11a5792ff7e58f1d06dea0ec40f4321698fb49,unobstructed-visibility-unknown
corroborates-rank-1,1,False,lower,9.139790060692372,descriptive-response-consistency-only,16,scan-hop-6adcb067e2dbce43:59498,1.872013743694125,1.7020242175245435,59498,113.3032050626775,96.933256525315,6.462114844470111,63455,1035.5675074764495,889.6310623652762,,1,False,False,scan-hop-6adcb067e2dbce43,scored,clear-at-least-3,sha256:7b7f5937bbe95a34a5899b4979c246254ba7c9ea43cae7a0e26847c85b3081df,unobstructed-visibility-unknown
,2,False,lower,1.6585479925944666,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:59401,0.3144085113551697,,59401,113.03350895456106,80.26966238989381,,66861,187.4714993724959,98.45322763876881,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,intermediate-1.5-to-3,sha256:7cd3389f259d940dc137383c58c3574ff9809c37d7a77a8464f9046da90dec08,unobstructed-visibility-unknown
,4,False,lower,3.5322578560973907,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:62858,0.934236733294173,,62858,95.5668913828543,76.55438467991635,,66192,337.5669028698931,298.6771388031869,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,clear-at-least-3,sha256:7fe345a8271394bd55e05ba899fbc7516a3603e9a33e1bccf1f678d3ac846ed7,unobstructed-visibility-unknown
,2,False,lower,3.1122479671503935,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:64764,0.8378977363565363,,64764,106.47249429021831,80.43149290192045,,59401,331.3688039121638,139.03289257487046,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,clear-at-least-3,sha256:8857cd9ab55adbdc28c58f932583c9953383318e8f915df961f7e37a736de52f,unobstructed-visibility-unknown
,3,False,lower,,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:unsupported:sha256:8a540f5c3d6973547f024f68ba58783b99cf7601a6fad1617a1f18d2d38bdba0,,,,,,,,,,fewer-than-two-candidates,0,False,False,scan-hop-6adcb067e2dbce43,unsupported,,sha256:8a540f5c3d6973547f024f68ba58783b99cf7601a6fad1617a1f18d2d38bdba0,unobstructed-visibility-unknown
,2,False,lower,3.4131456675060976,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:63787,0.7786249194673777,,63787,73.65886549794527,53.609147650816546,,59498,251.40843764772626,187.6290506528617,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,clear-at-least-3,sha256:905842c87939f268668b204f6d07eca96c219c04cb6175776b407b574cd0fdc9,unobstructed-visibility-unknown
corroborates-rank-1,4,False,lower,23.97736286633885,descriptive-response-consistency-only,20,scan-hop-6adcb067e2dbce43:64777,2.6859267613201325,1.2419966001647036,64777,77.184581755089,78.32291073844365,3.1681978339906602,67799,1850.682724428366,1606.3476150651531,,1,False,False,scan-hop-6adcb067e2dbce43,scored,clear-at-least-3,sha256:919a35985899703d9c4e8ab81b727c5da56e108920de41a8496a6568a345ed66,unobstructed-visibility-unknown
,1,False,lower,3.418369813759456,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:66865,0.6772312536192,,66865,60.66708104910377,112.0998648873828,,59416,207.3825185471547,246.861235957946,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,clear-at-least-3,sha256:9b5a24e196a6493b15a8f3defa5901190d0b17036b194ce03fe4c5e1bb49e267,unobstructed-visibility-unknown
,1,False,lower,0.8868803816526187,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:66865,-0.056428491107318235,,66865,148.06038229656713,96.62397298814106,,59416,131.31184835881209,96.90029716016558,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,weak-less-than-1.5,sha256:9ed84e1e99f05869438122554a4ffccc87fb3d97500da896d5a9eb3e92cc7ce1,unobstructed-visibility-unknown
corroborates-rank-1,1,False,lower,9.434201734410165,descriptive-response-consistency-only,10,scan-hop-6adcb067e2dbce43:64777,1.9033543686034884,2.352840809746255,64777,122.6314741199396,195.4230082957438,5.389890111752701,67799,1156.9300658356094,1144.2513622736662,,1,False,False,scan-hop-6adcb067e2dbce43,scored,clear-at-least-3,sha256:9f73c7a21ad12882e3b929c456c04c9291860e8b8da0db2ebea844c0b8336005,unobstructed-visibility-unknown
corroborates-rank-1,2,False,lower,6.722422456656122,descriptive-response-consistency-only,23,scan-hop-6adcb067e2dbce43:63787,1.5698185035899284,1.3610161194127806,63787,135.30137590342554,107.64565661759553,3.018170556131289,49435,909.5530077896593,860.7059773327414,,1,False,False,scan-hop-6adcb067e2dbce43,scored,clear-at-least-3,sha256:a37ab7811c5bc377820841b20654a5e532b47ced1776c24e9fd7ca9903012744,unobstructed-visibility-unknown
,4,False,lower,9.680950871086715,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:47840,1.3189381658430934,,47840,40.351959661505965,57.03489731405218,,66595,390.64533903511216,408.6511477651766,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,clear-at-least-3,sha256:b4a8d734936ba6cb7f8417daaa85e823e23f9f2ea4ae02e727a1cbc6b73dffe4,unobstructed-visibility-unknown
,4,False,lower,,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:unsupported:sha256:ba4874fc688db28e8bc7442bb7cdf592957701a60f3cc07f785acabd8b53589d,,,,,,,,,,fewer-than-two-candidates,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,,sha256:ba4874fc688db28e8bc7442bb7cdf592957701a60f3cc07f785acabd8b53589d,unobstructed-visibility-unknown
,2,False,lower,,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:unsupported:sha256:be890077c4b3d067b3f4a41544d818215f394bef47715413b26e4fce8060cdb2,,,,,,,,,,fewer-than-two-candidates,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,,sha256:be890077c4b3d067b3f4a41544d818215f394bef47715413b26e4fce8060cdb2,unobstructed-visibility-unknown
corroborates-rank-1,3,False,lower,1.1102551998346883,descriptive-response-consistency-only,37,scan-hop-6adcb067e2dbce43:66595,0.05502473960392058,1.659724768038139,66595,161.9082872384889,139.77122012886227,2.8587735753372283,52270,179.7595178028606,165.2783542263254,,1,False,False,scan-hop-6adcb067e2dbce43,scored,weak-less-than-1.5,sha256:d118aba06b8fdacf35a464cafbcc12e69c4affe1d6f931cd0d15cf8a016433ec,unobstructed-visibility-unknown
,3,False,lower,,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:unsupported:sha256:d3142807f74a456d5fb9c2b51c547f49fe91ed7059cb1fb051978f96df954fe4,,,,,,,,,,fewer-than-two-candidates,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,,sha256:d3142807f74a456d5fb9c2b51c547f49fe91ed7059cb1fb051978f96df954fe4,unobstructed-visibility-unknown
,4,False,lower,2.7558722090024665,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:62870,0.7290069345302803,,62870,141.63639650020536,112.11189872793413,,66067,390.33180889817015,226.26570628602965,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,intermediate-1.5-to-3,sha256:d3f537c80aa2fa4027de67fa0b8f9e432214b819af6a158fcdd5591046fdc78f,unobstructed-visibility-unknown
contradicts-rank-1,3,False,lower,1.2506446807004876,descriptive-response-consistency-only,37,scan-hop-6adcb067e2dbce43:52270,0.12423254253184218,2.8587735753372283,52270,142.93537706059854,116.64924257824124,1.659724768038139,66595,178.76136900475606,176.2747078491875,,0,False,False,scan-hop-6adcb067e2dbce43,scored,weak-less-than-1.5,sha256:dad96c3afcf9b500c0423a9829dd442a6cf8215fd89cd4083ab0533e7b400c32,unobstructed-visibility-unknown
contradicts-rank-1,1,False,lower,1.2034691944105882,descriptive-response-consistency-only,16,scan-hop-6adcb067e2dbce43:52270,0.101131144036325,2.0642959163206265,52270,138.18047921772447,450.54641271061035,0.9888793508401167,66595,166.2959500074239,487.0341141241182,,0,False,False,scan-hop-6adcb067e2dbce43,scored,weak-less-than-1.5,sha256:e29d9543a8c77b3154d1d03741b71d936a116a7b24a58ffb37944f083857b3d3,unobstructed-visibility-unknown
,2,False,lower,2.5343446323635384,descriptive-response-consistency-only,2,scan-hop-6adcb067e2dbce43:64777,0.20892766927353768,,64777,32.52178408213374,24.283349047568922,,56351,82.42140892344162,36.85824921852728,fewer-than-three-paired-points,0,False,False,scan-hop-6adcb067e2dbce43,unsupported,intermediate-1.5-to-3,sha256:e4e1c3ba89641e9a5488f547ea35f4bc21ccc54ea9a9392fc8d4ffb5c3d5a2bf,unobstructed-visibility-unknown
orientation-calibration-uncertain,4,False,lower,1.6469401732103695,descriptive-response-consistency-only,8,scan-hop-6adcb067e2dbce43:66865,0.2467254408315638,0.9910460565481364,66865,77.05531876891288,40.37083876848693,1.1144727558159904,59416,126.90550004005361,97.91484915217511,,1,False,False,scan-hop-6adcb067e2dbce43,scored,intermediate-1.5-to-3,sha256:f025e62cd9e53187cf520abad6aa44d9e8bb3f9326c75b386953fc7ee4aa5def,unobstructed-visibility-unknown
,2,False,lower,,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:unsupported:sha256:f03d3f3841bb68d877e2fc7203e09a3fce710a2a1f18f6f2ce9a0112cab52152,,,,,,,,,,fewer-than-two-candidates,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,,sha256:f03d3f3841bb68d877e2fc7203e09a3fce710a2a1f18f6f2ce9a0112cab52152,unobstructed-visibility-unknown
orientation-calibration-uncertain,1,False,lower,3.349486370494467,descriptive-response-consistency-only,16,scan-hop-6adcb067e2dbce43:59498,0.9049248804498281,1.7020242175245435,59498,138.31125547209763,86.24606998793351,1.7671680630663194,55622,463.2716650897693,446.7470479757547,,0,False,False,scan-hop-6adcb067e2dbce43,scored,clear-at-least-3,sha256:f943f7bc07e41afb7de5927f1ba7601e10bb90c444e6b2175fb147a0fbdc7ec6,unobstructed-visibility-unknown
,1,False,lower,0.977107179629151,descriptive-response-consistency-only,0,scan-hop-6adcb067e2dbce43:63787,-0.010872069428877845,,63787,95.16195436520465,101.45088844138301,,59498,92.98342883778308,128.32368033764453,fewer-than-three-paired-points,1,False,False,scan-hop-6adcb067e2dbce43,unsupported,weak-less-than-1.5,sha256:ff3748fa54f7c8aa7f2bfcfffd20d2587f3fb93ee8d5bde6d664256054844baf,unobstructed-visibility-unknown
orientation-calibration-uncertain,2,True,lower,12.79196063992389,descriptive-response-consistency-only,10,scan-hop-6ca90c84541ebe31:66084,2.0192402954005826,1.7396598074036866,66084,72.21155319032236,90.3073826139016,1.7230553147526926,66613,923.7273461583741,710.9072824539827,,1,False,False,scan-hop-6ca90c84541ebe31,scored,clear-at-least-3,sha256:018bf2bafbb7d4b9512242ac02bd1b48bd8950bf435bde3a740e26e86948f659,unobstructed-visibility-unknown
,3,True,lower,1.5396130698782913,descriptive-response-consistency-only,0,scan-hop-6ca90c84541ebe31:59689,0.17393774761262548,,59689,66.02698377207051,75.594203628178,,66573,101.65600718012159,145.34451514382087,fewer-than-three-paired-points,1,False,False,scan-hop-6ca90c84541ebe31,unsupported,intermediate-1.5-to-3,sha256:0c0e24fd8046dd4b7f8f777ee61ea1cc882f8819343a8855be712370b5c060e9,unobstructed-visibility-unknown
,2,True,lower,3.5023237677962458,descriptive-response-consistency-only,0,scan-hop-6ca90c84541ebe31:59418,0.946038838437949,,59418,126.95712793204596,88.24277880701754,,66851,444.6449666475532,234.22420439255157,fewer-than-three-paired-points,1,False,False,scan-hop-6ca90c84541ebe31,unsupported,clear-at-least-3,sha256:0c848c378fc6f42865936f0d6828fa298da728ab6bd4a8a6a19d49192b25c0d9,unobstructed-visibility-unknown
orientation-calibration-uncertain,3,True,lower,2.3499933253221434,descriptive-response-consistency-only,7,scan-hop-6ca90c84541ebe31:66072,0.5910528739036748,1.154746384575605,66072,134.6680265489293,105.52714863384855,1.0701067585598187,52278,316.46896352428905,369.9900068613551,,1,False,False,scan-hop-6ca90c84541ebe31,scored,intermediate-1.5-to-3,sha256:0d3c5a71f64c20811b6893c8d268a32b7314b724f29ea69a8f298d9f3bfbf54c,unobstructed-visibility-unknown
,1,True,lower,7.401515834387736,descriptive-response-consistency-only,0,scan-hop-6ca90c84541ebe31:66065,1.4623755527671511,,66065,69.83125260597743,40.6630657938384,,63790,516.8571218982718,544.8004033268327,fewer-than-three-paired-points,1,False,False,scan-hop-6ca90c84541ebe31,unsupported,clear-at-least-3,sha256:18f98f964dc6b298a6b49cb30c1ab10e0d2a603704d9527ab84e3f7977ecce12,unobstructed-visibility-unknown
,4,True,lower,2.1428584582631736,descriptive-response-consistency-only,0,scan-hop-6ca90c84541ebe31:66188,0.5140808179376032,,66188,106.16492867818218,90.75195343975248,,57528,227.49641538894926,240.3911978884202,fewer-than-three-paired-points,1,False,False,scan-hop-6ca90c84541ebe31,unsupported,intermediate-1.5-to-3,sha256:25f402bbf3429e5becaab70a998bfc4655d536754364e2097adaf633835f21cf,unobstructed-visibility-unknown
corroborates-rank-1,2,True,lower,2.3135905667952077,descriptive-response-consistency-only,11,scan-hop-6ca90c84541ebe31:63454,0.5778664725781111,1.1873771120624468,63454,138.14568829140558,42.9931061867124,7.184005306019145,68906,319.6125612744271,249.1778079584112,,1,False,False,scan-hop-6ca90c84541ebe31,scored,intermediate-1.5-to-3,sha256:2b784627d0ac6c2ca59f2dda75296d7d861c494ac87374c249704a723eef3465,unobstructed-visibility-unknown
,1,True,lower,7.495821262853419,descriptive-response-consistency-only,0,scan-hop-6ca90c84541ebe31:66188,1.369716910415305,,66188,59.63644281913385,80.74008545433175,,69139,447.0241161246056,277.15485555576595,fewer-than-three-paired-points,1,False,False,scan-hop-6ca90c84541ebe31,unsupported,clear-at-least-3,sha256:31ecee14f8c4abeb32fd5fdcbb1cbc09956afdff616ad584b382f47752484e8e,unobstructed-visibility-unknown
corroborates-rank-1,1,True,lower,29.645220980834353,descriptive-response-consistency-only,28,scan-hop-6ca90c84541ebe31:66084,2.965843688128122,1.5273624591446806,66084,86.51656393350098,64.45601439503243,6.748417523816722,68907,2564.80265631112,3181.925825251904,,1,False,False,scan-hop-6ca90c84541ebe31,scored,clear-at-least-3,sha256:3bbf36dc910743dbec6dd491da29b6f4fc874ab39b3942e9f250a4ccb7930139,unobstructed-visibility-unknown
,1,True,lower,7.6376784616786235,descriptive-response-consistency-only,0,scan-hop-6ca90c84541ebe31:58634,1.1260876549745333,,58634,41.74452068393651,80.7461682665411,,66591,318.83122652079965,412.0236462440581,fewer-than-three-paired-points,0,False,False,scan-hop-6ca90c84541ebe31,unsupported,clear-at-least-3,sha256:41f8c3cc629d9e434626691f35e5d4600629468ec549efdcb45dc5cb1a26c708,unobstructed-visibility-unknown
,3,True,lower,2.943520185503928,descriptive-response-consistency-only,0,scan-hop-6ca90c84541ebe31:66188,0.7876463249697306,,66188,105.22524412719856,71.07022905438444,,64772,309.73263011298764,261.33395194052366,fewer-than-three-paired-points,1,False,False,scan-hop-6ca90c84541ebe31,unsupported,intermediate-1.5-to-3,sha256:491422f4472187e44f5c012da3c2df3dacb13bf1cfd442e94bb9691c35161ef9,unobstructed-visibility-unknown
corroborates-rank-1,1,True,lower,0.9872693280204674,descriptive-response-consistency-only,4,scan-hop-6ca90c84541ebe31:66498,-0.0063651624013953785,0.4594735132154936,66498,600.7714292181115,74.76906640005564,7.977459847567424,56334,593.1232052180608,337.50553685976445,,1,False,False,scan-hop-6ca90c84541ebe31,scored,weak-less-than-1.5,sha256:51728ef78f140c178f9428841dc8326307ffe085ff9d764eaba5850d6ca8e9e4,unobstructed-visibility-unknown
