visit_index,time_s,held_after_20ms,qin_phase_deg,qin_tone_coherence,rx0_exact_control_power_ratio,rx1_exact_control_power_ratio,broadband_phase_deg,broadband_coherence,pilot_band_phase_deg,pilot_band_coherence,outside_pilot_phase_deg,outside_pilot_coherence,unmasked_phase_deg,unmasked_coherence
259,0.026235627863025485,True,125.68911561006507,0.9683280105466521,30.117128843356728,24.546223730232928,126.77606325118937,0.08685893123172919,123.74119447005965,0.09295385225830109,127.14358069024567,0.08482188657424314,126.39196082540363,0.08411887504690886
259,0.027569027863025484,True,125.19027491432246,0.9645200743145816,15.761074870030917,68.70163540940251,124.3786114711303,0.08955952832141326,134.34516781890474,0.047652281533116035,123.06264108289417,0.10338183888634339,124.52502646974314,0.08709331619175789
259,0.028902327863025486,True,130.00265006087758,0.9629540125732844,21.981993963801756,20.866850228126125,159.22049312208972,0.05493751712945198,155.57173808172627,0.07105421037485178,160.22763866061294,0.052361908611688254,158.61514773287118,0.05115857840410133
259,0.030235627863025485,True,120.69236106993803,0.9531325264536973,22.24327496870935,32.76451832377859,133.07098983412578,0.05221405144399959,136.58855848483782,0.06597425681074509,131.9683926697682,0.048610822833823134,130.7914808292164,0.05018922842175442
259,0.031569027863025484,True,111.5514495869421,0.9720867185692397,23.70952336815988,30.217107050472908,113.55180418032536,0.07344707560078385,124.85129325863349,0.08698895387892454,108.80004732091061,0.07080131895080341,113.50385974268143,0.0716239995503215
259,0.03290232786302549,True,96.55696950667146,0.9765820886941103,20.930673941722446,30.170143061252094,98.79979653240471,0.09462108661234749,98.44109690460958,0.11727001751769747,99.2761864713787,0.08728325671428558,99.58387744588852,0.09102577567368066
259,0.03423562786302549,True,64.89575913190488,0.9805965474855867,12.478228540605018,27.936953486707644,62.82680815120204,0.07403894647653596,36.592671932102434,0.09013816753303493,71.64164657559304,0.07342209063314409,62.44428893771149,0.07349575813416155
259,0.03556902786302549,True,47.76445614595897,0.9829346790387999,13.07086193846975,56.80004862868982,37.526960178206096,0.06334734580153756,66.13865892129228,0.06189746263274822,29.39852528271026,0.06670969026012519,35.951800303060544,0.06199332592397507
259,0.03690232786302549,True,15.592181622329859,0.976435910903384,10.14239815838732,27.39474981589705,32.45680175743642,0.04057602298564696,-12.814015787269021,0.07828316062078067,57.92374844607507,0.04071536597241132,32.38498941572613,0.03948744681662283
259,0.03823562786302549,True,1.8443816190316682,0.9667629116206112,42.13273410461062,53.75444168161894,20.362208690189927,0.0481422495320776,33.437393022352275,0.044804085955827654,18.383706722915143,0.051926714850236505,19.615223437172705,0.04603817849918424
259,0.03956902786302549,True,-27.384158588868633,0.9696739057258151,30.97701701136639,27.07700267483127,-25.03677574025903,0.08807362639520071,-13.839830488945463,0.12114072001830588,-30.65057691471859,0.07968314965797993,-23.419580968878723,0.0839121524567093
259,0.040902327863025494,True,-41.22680729598343,0.9703701612202695,17.635007094423763,26.314736595684927,-46.732761241749415,0.07835268771871204,-71.82336271761834,0.08432721048654494,-39.47327185567589,0.07864677330935708,-45.85978104083969,0.07634299941273406
259,0.04223562786302549,True,-76.57416808514446,0.9566225119889592,26.775716736792845,19.885126026607093,-50.02481098082917,0.07292143393991878,-45.58388409334142,0.06793415888460629,-52.088543355600294,0.07288290328750385,-51.442711984477164,0.07259068535187745
259,0.04356902786302549,True,-95.65047769440484,0.9590506079613318,20.675445176721027,35.529983398017045,-79.8116588412289,0.07373084925931797,-91.50673529201944,0.08607902885326241,-77.01262467540506,0.07097951361333946,-80.23738733055058,0.0714257177662905
259,0.04490232786302549,True,-125.63458301679007,0.957465418571196,38.96157799012118,21.4366374373258,-103.59811254816155,0.03777141298102448,-85.90260163008027,0.08556125066555346,-121.64639059766061,0.026179150610378798,-103.86152199036492,0.03652993987642216
259,0.04623562786302549,True,177.4265117348784,0.9664815581304769,12.364885323047924,24.642303846612947,176.90458577039954,0.05462015058822833,-171.26693992855712,0.05829959871173695,173.53803307727893,0.05164139910997476,176.6120986263867,0.05346117909688015
259,0.04756902786302549,True,133.70438210374093,0.9690926949744533,15.853215428861905,26.37737389366269,136.5663514606042,0.07953462412692518,154.03581422752399,0.08308048928213668,131.79406614084684,0.08099399563179846,136.45073839863542,0.07479608360654494
259,0.048902327863025494,True,106.80265676230653,0.9718662858199831,32.39553610389991,46.66185339911313,102.64336038301242,0.08663157566414141,106.42099250990198,0.11717257160771162,100.58147641911236,0.0772469885861856,103.0596515643635,0.08644326315975127
259,0.05023562786302549,True,94.62029414472984,0.9739218040199484,22.741831276272436,19.97519879252566,100.0500825061594,0.07269060944534532,112.47043390334812,0.11474190130539949,93.05014038061388,0.0635002386037594,99.96322678364918,0.06990276821010837
259,0.05156902786302549,True,77.93559446850375,0.9690689101632554,19.131677676594634,24.485414555559267,82.81907806499281,0.07724424991918387,77.55234919907808,0.08687575537291821,84.13738946403018,0.0720002168143447,83.25349337516892,0.0742510994044115
259,0.05290232786302549,True,70.82979336199446,0.9418575492208631,18.24104026219098,39.87726329360051,53.60812879825654,0.03629053500594501,97.42260990246632,0.025626818856955214,49.156398440241844,0.04102607339962098,54.42866931751527,0.036529817947951126
259,0.05423562786302549,True,80.18105680368816,0.9594972303277625,44.728502163898476,31.69795686565086,105.97831778379687,0.04685439525243724,127.55245700345202,0.057720683028839585,96.89039725042248,0.04740472344626774,105.18558249331421,0.04623205709044119
259,0.05556902786302549,True,69.3994693053768,0.9330105540976106,16.410797765234097,51.74290602134589,75.86333760159648,0.07677398742905486,73.27800390841723,0.0710128765921528,75.99796557941772,0.0793732953805382,75.29803873023053,0.0749782921096831
259,0.056902327863025494,True,58.040751221651156,0.9672992744938711,15.528150134856608,29.353201959800707,60.7549554225986,0.07730541669066873,55.835369081288896,0.08292672159882782,63.583069144017486,0.07585390368682246,59.75421760873523,0.07391196564514649
259,0.05823562786302549,True,68.30306147539467,0.9619034611674204,13.723988190893376,56.137176878578074,80.56653793531208,0.039160755692992766,127.99215409054558,0.04889547479114132,69.29589847968117,0.0426408946921562,79.49102792382469,0.03792562172955434
259,0.05956902786302549,True,60.03200194074885,0.9806832643207039,14.993649174694447,14.735768264943733,57.084421658756185,0.07932383908204595,86.64052166942737,0.1039629765367109,45.925087058020104,0.07784077309689406,57.47649322701171,0.07727322595590008
259,0.06090232786302549,True,39.02208651998057,0.9857327952327934,12.197484220964201,27.69791733445029,64.74790991004213,0.03765939482214816,72.04877548937635,0.05289189837398626,57.875135813851756,0.035867419185929915,63.37361123263519,0.03747311181354167
259,0.06223562786302549,True,19.472230602279726,0.9716978509252568,13.318225468748315,32.4859057380146,32.859090581064386,0.05262920678895021,54.62232659272352,0.05611674607063455,26.5431639123865,0.05331172564320677,32.46159598802241,0.051234353585866844
259,0.06356902786302548,True,6.6953269057532045,0.9719850180754757,25.174207289276623,23.630903236451474,14.323026532354145,0.07699217028774975,35.41327210804287,0.09247472218376226,8.756050239574359,0.07568862593592524,14.527831665342276,0.07654677616599292
259,0.0649023278630255,True,-0.11329684287976599,0.9595944456638186,7.393345252691389,28.6817639943562,23.72505284499472,0.026173606328325973,75.09655236837673,0.0372317966459153,8.995014043648826,0.03179915819512768,23.447840821418026,0.024868754781846122
259,0.06623562786302549,True,-20.13522077412903,0.9543545072022048,16.058147592252272,43.59514982576583,11.307430931408511,0.03334648346976388,-2.0216238643875304,0.01805780404569634,10.660801054043406,0.037924990206092364,8.90467964517833,0.032572343855643185
259,0.06756902786302549,True,-7.537324684915916,0.971734430332509,18.620699107815543,32.08466349460227,-4.603736501107604,0.07922826723851861,16.287883078150976,0.05488900131517996,-7.546316760563809,0.08466087758443537,-6.925224329469265,0.07774131096383521
259,0.06890232786302548,True,-11.546059121181253,0.9538864439526165,21.80559013117423,22.77497018588716,-7.6412280825073156,0.08622445818359208,-9.639338749961148,0.09089715189557765,-7.740467094915284,0.08487968464301593,-9.509906174680802,0.08260114618263274
259,0.0702356278630255,True,-23.02680525591694,0.9682336114360127,10.787160199312396,27.03141057212084,-3.196717922958105,0.026890212614105662,-6.842657848373666,0.01578388198518661,-3.0799442084798763,0.02964466003161606,-1.349564008276297,0.02603633616714444
259,0.07156902786302549,True,-39.40362838162693,0.9294950149038674,13.74913735223295,51.194341137474204,-30.524441040541163,0.08787006499642315,-34.52003206240602,0.08513459716325421,-29.04820610974766,0.08915835718419333,-30.1870696749017,0.08480772951190517
259,0.07290232786302549,True,-22.330857135231494,0.9399897216811435,21.978682196157433,26.32061032666596,-23.6454602569406,0.04127499422203168,-18.42253391863726,0.05107612161473723,-26.13454615683068,0.03853255759523143,-21.823953128202046,0.03864722081536967
259,0.0742356278630255,True,-18.915559249829883,0.9481642840496345,9.066861297720777,22.363042317308015,-16.98420156257698,0.0474470677009364,-18.482331147813866,0.05012792442032818,-18.387658313561527,0.04791031331265189,-17.922815653296226,0.04654976379543746
259,0.0755690278630255,True,-14.887558558224836,0.9434473457017322,18.563673891609145,15.803330863362193,3.051246842552303,0.0900808636559139,-8.853070834461276,0.09828042209500715,7.414468425239045,0.08847026959082206,2.47491491070211,0.0882284561219997
259,0.07690232786302549,True,10.869583907733375,0.9509138315786514,12.647257178727939,19.36381307715253,1.6212011872114025,0.08913571027855104,10.28166530987033,0.08460709379561918,-0.5229657285126595,0.09057957856120087,2.6950520916307963,0.08417780001256221
259,0.07823562786302549,True,20.65657166425425,0.9895261539640474,18.318670714170107,27.739597051677656,13.879232478580494,0.05744334812218544,46.70711010920789,0.06121582357372215,5.5299155989609625,0.06106811292198118,14.225287888291872,0.05458870083451553
259,0.07956902786302548,True,40.695121443211235,0.9660528804691173,29.975353985436282,29.75540190418129,34.61818565591654,0.07111300629577708,43.24471161325249,0.08170845135200591,30.769368169469452,0.07034926873691967,33.593343576317615,0.06941673815783275
259,0.0809023278630255,True,41.651504142658105,0.9525935413761017,15.665883634676314,24.677091935901412,77.75833975469753,0.044408145208543845,79.29829400260017,0.05303381304269138,77.37909654314501,0.04157908689204736,77.85328726835728,0.042500780248599816
259,0.08223562786302549,True,52.58240333105572,0.9255455672006566,18.28361135515443,32.35752078074429,102.21527037988861,0.044738156980042645,106.51358511272093,0.04669233494994934,102.20125077744068,0.046392633131635365,102.89120220495201,0.04204328888345033
259,0.08356902786302549,True,69.0530969969234,0.9522165907488366,10.461423185389618,23.341108222260374,77.79771364514205,0.09032129178949204,96.40615730477717,0.10047481233784429,73.21062954341093,0.09009273617730117,78.98565762260057,0.08852161198510167
259,0.08490232786302548,True,53.517808225073246,0.9868674891889269,10.647375994055917,22.232119524450123,58.235534122878434,0.07561312980574499,45.34019113838105,0.060325664494662715,60.52489627554308,0.0792799870932756,59.71764835344247,0.0737309655264341
259,0.0862356278630255,True,62.31623549984108,0.970621592592212,10.907591605207486,42.487846932798185,73.82274563845674,0.050483719983044115,100.14417360973853,0.06406695780306788,64.49796011297292,0.04932442682647403,75.44734425104546,0.04805409085841832
259,0.08756902786302549,True,69.26420619722082,0.950347899593103,19.962149455654814,34.4012942630917,54.37463577726331,0.08095820012858984,84.62401725481682,0.07205314019663335,46.46641160639187,0.08818539194545312,54.98033760327255,0.07803145216167913
259,0.08890232786302549,True,31.9140345749472,0.9378006370202991,22.455904447027514,45.92540145578473,63.3412831627702,0.03139793799289092,50.54790670524445,0.05191067457522303,72.53287000043488,0.026453922727530024,64.03665387159579,0.03195072695264561
259,0.0902356278630255,True,28.62356882075256,0.9554257616656207,20.473056154215527,31.150184421277007,35.12435256495737,0.045099135972669055,40.79368618131303,0.05625842340815259,33.14933963781003,0.042686204604175486,33.84103571138923,0.04246290057387083
259,0.0915690278630255,True,23.392047435345397,0.970534873396378,13.200523806901609,26.886604535457366,11.233599392837295,0.07757344317175642,7.819988961989733,0.09366317118365663,12.340989833749951,0.07278540985173396,11.412725588272151,0.07605922084325169
259,0.09290232786302549,True,10.74875811248897,0.9491864703266047,16.35823236223857,27.72687750888672,16.162966237217926,0.05135874461424807,25.358320728179045,0.06819996195200301,15.3062275263165,0.04629297468725956,15.036841558852053,0.0481901738010088
259,0.09423562786302549,True,7.577056234329813,0.947976109841557,25.791244855041793,15.185677200628971,2.2481794350291744,0.07240201177255806,1.9540870547960965,0.0806781021795867,3.659273602675319,0.06856710683371031,2.859275941746429,0.07245603124931964
259,0.09556902786302549,True,16.44726381418017,0.9434795208438214,15.049537053077932,65.61015018768448,8.130736035208614,0.07141655083742884,7.019043250325217,0.11211319511535803,8.29189470763912,0.06030675587632091,10.29434576677609,0.0686572900938055
259,0.0969023278630255,True,12.15760405623156,0.9570286897156871,15.66028360146474,16.448030087706424,27.02438618932459,0.02908033014725485,110.18780797916443,0.03368850010279209,11.22513608222866,0.036632854907207815,30.274055237304918,0.029352477073017202
259,0.09823562786302549,True,10.880656746276289,0.9698461528299085,15.149943943663448,29.261164100423112,33.21260424519741,0.036958155585694645,56.06973729445779,0.03936986700697298,26.423908459113544,0.03655877288137246,35.988039708382374,0.03627872748682467
259,0.09956902786302549,True,3.624583524269504,0.9572259081040246,17.726381492859854,21.864338884266072,0.07698181442861546,0.07430658770718408,-19.368886654068206,0.08041630394467378,6.038545845028067,0.07406000047434753,-0.8931071622980803,0.07217147436046688
259,0.10090232786302548,True,12.482612110098724,0.9542744760218674,11.865722490658277,23.37608048449771,45.751390119261714,0.04607808617769983,77.31090220670016,0.050188346214551455,36.46222602597895,0.047013850222186446,45.07282773723821,0.04489670874809383
259,0.1022356278630255,True,3.7896303901564097,0.9754085713917536,10.686835290199621,34.91601126184982,7.727527870665901,0.07273928192288028,22.19215517264172,0.08123767873407702,3.805027135827285,0.07298662054483356,7.173102704069038,0.07078477449488703
259,0.10356902786302549,True,20.472663282605875,0.9738459357074543,13.692955123749313,16.535437075798644,8.204432756835857,0.08345064320212911,13.880632659519064,0.09192507366266442,5.7326217285733545,0.07905473783432751,7.850003766042408,0.08045644334382279
259,0.1049023278630255,True,14.176371046224164,0.9312649262054147,22.129963941275573,29.915353260051393,40.66265432711594,0.0361773625638932,26.767038142151325,0.03722370738045055,45.577324207599105,0.03673978222716647,43.26475656777067,0.03467798419620857
259,0.1062356278630255,True,1.0866336552946239,0.9291308516929657,13.54217668745514,13.709277346244189,37.30572212929248,0.03375772284823696,87.54469808546287,0.021749431558272546,33.388295076797036,0.040328004059056385,35.629688373063935,0.03335213066235537
259,0.1075690278630255,True,11.512291304558296,0.966165516020254,9.371489025545783,39.36343497808984,28.405767599619058,0.0748711991134785,19.344033568746443,0.07145243375859255,29.33128428550418,0.07418297206276711,26.17361911304752,0.07313182069314016
259,0.1089023278630255,True,23.103070432414846,0.9546414149660621,12.157836703148497,35.54575662531351,38.1404491775816,0.06530114923667968,37.123097152600266,0.04856849393083959,37.970715850921586,0.07093583439952769,37.697249408358395,0.06302184420264752
259,0.1102356278630255,True,37.05988746663599,0.9095776924052349,15.600750535179532,29.475958410396,38.12848268240948,0.0835738757932521,32.04826015443484,0.07441017464266339,41.567624460703954,0.08622612607992863,38.611804797987844,0.08202781517628975
259,0.1115690278630255,True,50.01496576112202,0.9641572911623513,12.007627800223958,18.755985997810004,46.88394667947703,0.08065979288193285,49.769176798435275,0.10446132965886512,46.25091099239975,0.07370403670250061,46.44889366734562,0.07663155678933678
259,0.11290232786302551,True,69.41263746562676,0.9568436124187432,9.829386740858586,31.861935721680428,78.50342778861116,0.04514457495622388,88.31172254859979,0.0622597698357235,72.55269545278303,0.039295946621224,77.98253386650794,0.043645560546582585
259,0.1142356278630255,True,74.61707926712222,0.9704666440010044,10.166104105565022,18.26107117146819,88.34225847135868,0.04527251274151854,56.95540274981845,0.04820128843914222,96.8388489956872,0.046658255275313094,89.68474769631402,0.04387787130579134
259,0.1155690278630255,True,91.05900830381026,0.9555861458790019,17.302343142693626,32.62378720643658,100.7865284259215,0.07844493483768082,97.95475213611674,0.08825578823952446,102.1549402014391,0.07574131923610625,100.7649324714351,0.07675044672775394
259,0.1169023278630255,True,103.57633723690287,0.9389941693910151,11.227163295871392,25.993316930109394,87.33036065027324,0.06119307959376403,95.35337628649256,0.07470625796722222,82.65507198279161,0.0580054459270166,88.96309341666878,0.05897521263838023
259,0.11823562786302551,True,94.22876132468107,0.9584977256992994,19.658423485672145,40.7880769047204,102.79790552332031,0.08331421400508751,116.93863734017452,0.07680376594276506,100.12681783888725,0.08586612769512467,102.84345139908591,0.08068970859019058
260,0.12090280234495615,False,101.48206552375392,0.9620979763194902,34.11026403382509,26.09049439884111,142.49083748852044,0.05147825936587304,155.01788337821807,0.04265055897278464,138.00370539950947,0.05539544247585399,142.06820395177374,0.05169471446528443
260,0.12223610234495616,False,106.93952044343943,0.9633968608452091,24.546767282205792,31.712371629164775,127.80357025070036,0.044839356734408635,129.36087412860684,0.05415831180941783,126.36441010519279,0.04284945613805423,127.8551673009274,0.04269185718685599
260,0.12356950234495616,False,106.33671152222446,0.9356730239007564,17.745837562489353,32.48341209748977,104.6340855008619,0.0745259958172619,112.82340133362702,0.0649542409753557,101.73702530973557,0.07753676337349041,102.87459178200262,0.07301095381571493
260,0.12490280234495615,False,71.65342401611689,0.9439020750082563,13.291477395488538,24.80861471323976,76.51000330522298,0.07343615861437053,82.16311986666419,0.07561281352905523,73.82779359436844,0.07265721424679439,76.50958701027048,0.07334967255912767
260,0.12623610234495616,False,59.691829399447435,0.9495172315111945,18.22006198138166,44.878977211497514,60.67262288671614,0.09119707682684418,57.167371046225085,0.08956435470860406,61.20035571965149,0.09091910295662564,61.14220199355639,0.08958444199339992
260,0.12756950234495615,False,42.46290295724146,0.9412317080129713,22.115411870962735,32.965172139781046,36.84360432671357,0.06983118244187328,44.25524815563156,0.07268363583866463,35.38538227469442,0.07060940157858837,37.48620991715086,0.06859029990342867
260,0.12890280234495616,False,21.03200488126128,0.9327806096720267,26.312328203543238,23.64617566089352,62.14596491928042,0.03085913941427879,65.65782450637674,0.05780315661519657,60.4371524636752,0.022910556980811476,61.504592688766245,0.03135905965559305
260,0.13023610234495617,False,-3.8672264667328844,0.9511967691213604,13.87432582022771,26.56406924559594,-2.496008110676322,0.058114744716917466,11.657123396242971,0.07234316664878448,-9.335104639832867,0.052821635895772864,-2.815750616065712,0.05764685219351167
260,0.13156950234495615,False,-15.712660770787805,0.9791401653910113,17.123041751365978,36.25824520890976,-7.609770072103219,0.07590305495669676,-8.87387753476272,0.08285249551116784,-8.034435655176802,0.0733235009876284,-8.759070847202278,0.07519256744109121
260,0.13290280234495616,False,-29.36664008539139,0.9349184929866905,14.787016354072012,28.754560055888266,-36.29160356055296,0.0740143959317606,-20.737072610501983,0.03544102298162412,-38.086895509432324,0.0826184261079053,-36.67723584348908,0.07296485984781968
260,0.13423610234495617,False,-46.40297599618188,0.9659167150948907,14.476759787803319,30.658221658534575,-12.95843023159181,0.04900287445593407,20.06012133417264,0.06816046248984674,-24.800243767214404,0.04788765490416855,-11.079941626549555,0.04827253081885839
260,0.13556950234495616,False,-50.67701710535824,0.9782158394328591,14.200192353481127,46.41284047745558,-43.00706017652971,0.08650298401634714,-44.99015937137478,0.07769992836652431,-44.49146850361613,0.08767111762607813,-42.94874103606884,0.08461889955702911
260,0.13690280234495616,False,-72.16911941850528,0.9377202205471017,21.157776905673696,48.42195748081879,-73.49530901692975,0.04237580914134667,-87.51055069170502,0.041669417947621544,-69.56339271534284,0.043456167937874844,-73.6375303240068,0.04084047262754167
260,0.13823610234495615,False,-83.92913044554393,0.9414912155172686,9.742638293522646,22.607225169038916,-71.16775376599814,0.050806533443625256,-73.59024385671047,0.05124916702482123,-69.6038504434694,0.05062538263396605,-70.99129009475983,0.05164858434181646
260,0.13956950234495616,False,-108.90366204090382,0.9556319439860913,8.718824642414676,23.9092644005882,-99.97115233046937,0.07797754641722619,-131.7686623683793,0.084861706379813,-90.9783009129849,0.0800250027403784,-100.46071893167056,0.07609308112593645
260,0.14090280234495617,True,-111.02008293211523,0.9695540830618156,8.950379403555093,20.11716070400096,-66.63654340116986,0.026344701896131948,54.59808586385962,0.00203002356769135,-64.27302206237187,0.0347750090765666,-67.14534803771072,0.026007099079334167
260,0.14223610234495615,True,-108.38802376324597,0.9636168562261254,9.387333812987908,16.015756262188507,-103.33590919520509,0.048758854471944287,-71.35379440290477,0.03574742375344105,-109.87111193301514,0.054640027971996345,-103.68935302108393,0.04839477969669888
260,0.14356950234495616,True,-121.34093284201924,0.9747441470534529,12.133448175217138,25.000277649077603,-121.91702558930855,0.08462810608692357,-134.58142315530708,0.07232894036691363,-119.19386016855462,0.08944818410019477,-121.51372381932812,0.08340085614610318
260,0.14490280234495617,True,-116.50713135016598,0.9637836579377357,15.683212171767103,27.128680604172025,-111.49367368197412,0.08876452873615202,-124.69099530308291,0.0996407945963637,-106.5601111136005,0.08555184648591571,-110.64795104313536,0.08568221428568673
260,0.14623610234495615,True,-124.34455612069348,0.9651842612386251,8.551098431186837,35.668674051486974,-108.42584757330229,0.04129496353247095,-113.85964076033193,0.03603820431450536,-108.58975541948237,0.04349729517270415,-107.73553853003314,0.040428095999101986
260,0.14756950234495617,True,-126.93585624749794,0.9580099527203058,11.896802668951542,13.404299162407646,-110.849543319762,0.07270797229101791,-97.20612888100575,0.0721364158096176,-113.2547861665622,0.07165222759199483,-110.50410963613858,0.07096190074184996
260,0.14890280234495615,True,-136.8121935208362,0.9805257868748113,20.37496657623142,34.230473393454574,-116.20220682720434,0.03429931402129687,-111.79695563627922,0.039406382882004036,-115.9112504513794,0.03514170021360596,-116.88595969199291,0.03458099359383725
260,0.15023610234495616,True,-134.84105890467094,0.9611095567333634,12.295709853636946,24.521231705880545,-109.80949169016769,0.045670002222495905,-118.44067299034883,0.08462923206396948,-101.11936824847356,0.03582099453314178,-108.11073662462019,0.044663699565228934
260,0.15156950234495614,True,-164.84013255612933,0.983356571462499,26.936536405569825,35.80535863276665,-152.1515915846903,0.07654350587525878,-140.36816877594717,0.07206980342883615,-155.01666658997576,0.0790408068456618,-151.75371432581284,0.0753587708590812
260,0.15290280234495615,True,-174.28070224474777,0.9508381896805568,10.20488400349075,17.50865790709447,-174.63968139444603,0.08225908025372895,-173.03939001797235,0.07515415571563237,-174.78065279368403,0.08551151636757999,-174.2776977581481,0.08247357574474462
260,0.15423610234495616,True,170.13602344667845,0.9748092730984377,13.266084863754834,18.561267952295168,-176.5561043457612,0.052646508164058574,-171.32413383188813,0.05519553906877619,-178.74670864511162,0.05161434206854597,-175.16122007805936,0.0513355251904545
260,0.15556950234495615,True,163.41161321939333,0.9683596130782015,40.97964413418463,34.762317273893,156.7769549050635,0.07641774331359819,171.93197585901615,0.07930775066112795,152.28029683753482,0.07537950531301027,157.18279676629658,0.07558024410807998
260,0.15690280234495615,True,155.44835305485182,0.9631671837502433,19.755601683816963,26.690752451086173,171.8903133839197,0.04286283486485011,-171.38370278747428,0.03562776386259046,168.16456728319378,0.04653321592349219,172.34531713827465,0.0424954248808521
260,0.15823610234495616,True,156.93582196391785,0.9514212957417657,23.306464811806126,18.35581248738703,168.00905470412465,0.038107455670669595,-179.24123258853464,0.034022794479258295,167.62981334432058,0.04022358776188019,167.33796954651726,0.03673671537948597
