visit_index,time_s,fixed_phase_deg,dwell_phase_deg,fixed_coherence,dwell_coherence,delta_f_hz
261,0.34782694999999997,119.72120630041557,-169.58210698332329,0.05140151397531594,0.05182576680718271,682408.4743853409
261,0.34946535,50.75260659796554,137.591866714446,0.04624170981609093,0.04622306431548462,682408.4743853409
261,0.35110375,41.67312079449226,144.63715037044005,0.06771747648644545,0.06778280121786864,682408.4743853409
261,0.35274215,25.094095163606738,143.20590672914864,0.0772282480023938,0.0771939457610837,682408.4743853409
261,0.35438055,21.364609891019445,154.91712615308273,0.07402041151547975,0.07426710653789559,682408.4743853409
261,0.35601895,24.96004876981483,173.58575118215367,0.06095940239484171,0.06121389385683786,682408.4743853409
261,0.35765735,24.013807915357894,-171.49803272349126,0.04318887762764727,0.043637294935094884,682408.4743853409
261,0.35929574999999997,24.24780190936868,-155.32090062127307,0.06618706265659849,0.0660149710303373,682408.4743853409
262,0.36180115,9.324679332085028,-156.07052970435785,0.04943975644250576,0.04944830715971046,682440.6516479314
262,0.36343955,2.5972590186524664,-166.2576054865091,0.07680374268813894,0.0768172387726184,682440.6516479314
262,0.36507795000000004,9.207971164127484,-162.9862736717041,0.04121349476619831,0.04127299598401698,682440.6516479314
262,0.36671635,15.097726951430385,-160.7727876576283,0.043256220350911076,0.04327068127845831,682440.6516479314
262,0.36835475,31.189117520043464,-147.81968706191958,0.044168406292130334,0.04416502304369487,682440.6516479314
262,0.36999315,61.09461179818146,-121.3915279003385,0.04178575256890708,0.0418032986032899,682440.6516479314
262,0.37163155,44.1074851548676,-141.8639167278682,0.07412506772854527,0.07422549619574917,682440.6516479314
262,0.37326995,51.03725976100495,-138.29136655840074,0.07508891633007925,0.07508230394964745,682440.6516479314
262,0.37490835,64.89082563828983,-128.0380381181377,0.0479269535251884,0.047879199447790746,682440.6516479314
262,0.37654675000000004,75.45911079153075,-120.629627709854,0.04474879808106417,0.04475677282746898,682440.6516479314
262,0.37818515,117.4858954423933,-82.27596981801449,0.04282678238497987,0.04279875686734626,682440.6516479314
262,0.37982355,120.5608344482552,-82.45682122813525,0.07800555882078261,0.0780027009608004,682440.6516479314
262,0.38146195,140.62735223126236,-65.66319243483919,0.06963101133539126,0.06969209603823813,682440.6516479314
262,0.38310035000000003,172.95950880973402,-36.91307080744751,0.08342659328811115,0.08340432987776429,682440.6516479314
262,0.38473875,-175.36067004979003,-28.518303873894546,0.03541174549842771,0.035393768875622435,682440.6516479314
262,0.38637715,-134.20559197896992,9.034096975834212,0.02558868020536342,0.025582692489336777,682440.6516479314
262,0.38801555000000004,-139.33392652949104,0.5779985595198973,0.08321036690658488,0.08326928113038748,682440.6516479314
262,0.38965395,-118.77877778481587,17.870411189769143,0.05265164263832267,0.05267961393703344,682440.6516479314
262,0.39129235,-130.68922996513587,2.345861422424612,0.07741936067077283,0.07735168271514811,682440.6516479314
262,0.39293075,-109.78307503382997,19.868890715662637,0.037437821713504765,0.037479732292272167,682440.6516479314
262,0.39456915,-124.50554674361588,1.8812203945651973,0.0427562967124559,0.04277434127566065,682440.6516479314
262,0.39620755,-112.29828963931014,10.599956343468559,0.07630704019982637,0.07628305413407102,682440.6516479314
262,0.39784595,-96.03729793890093,23.524030780736613,0.04642745322126461,0.04639301853459533,682440.6516479314
262,0.39948435,-106.60354012130186,9.426619978953063,0.08038787644178495,0.08051490211030539,682440.6516479314
262,0.40112275000000003,-73.87842252000134,38.70313970466577,0.03042142718757354,0.03047922293014405,682440.6516479314
262,0.40276115,-69.32540518807451,39.82863301052743,0.06136675075549475,0.061364387001178564,682440.6516479314
262,0.40439955000000005,-76.17660765825322,29.657699174942586,0.08835672209927846,0.0884568785520431,682440.6516479314
262,0.40603795000000004,-49.54664689514251,52.76130464393982,0.034082192915964156,0.03406664727366842,682440.6516479314
262,0.40767635,-59.1391045760003,39.80091505112787,0.07253663376771625,0.07252681064324025,682440.6516479314
262,0.40931475,-55.69933814273843,39.8748886162995,0.043090523872283064,0.04309674229608433,682440.6516479314
262,0.41095315000000004,-85.2682146761186,6.592767058876141,0.03612230916958402,0.0360076390206779,682440.6516479314
262,0.41259155000000003,-57.98334075052795,30.829941051160727,0.03987022530042848,0.03988345869542513,682440.6516479314
262,0.41422995,-85.16879492787248,0.1330961274567579,0.08214829853321802,0.08215822679448181,682440.6516479314
262,0.41586835,-91.84538542203678,-9.938003031273636,0.08087366683402938,0.08096895468287617,682440.6516479314
262,0.41750675,-78.8159483494076,-0.4408094544918195,0.04935899953051617,0.04936555980620136,682440.6516479314
262,0.41914515,-104.33825681715156,-29.39304460324764,0.07569930337537027,0.07562052435413341,682440.6516479314
262,0.42078355,-100.8563082271142,-29.227377364414444,0.036638581608174674,0.03659941840605999,682440.6516479314
262,0.42242195,-110.7569680808724,-42.550322463534656,0.0873414540864168,0.08736593559185024,682440.6516479314
262,0.42406035000000003,-128.72660740504114,-63.956139032749384,0.06079530159427927,0.06085139486343593,682440.6516479314
262,0.42569875,-129.98162740578354,-68.55040734120578,0.04173422274853012,0.041680359355582196,682440.6516479314
262,0.42733715,167.20595528711308,-134.81867807440454,0.09325108772079356,0.09324091579612187,682440.6516479314
262,0.42897555000000004,-178.16543000767103,-123.57641408404966,0.04946806155436588,0.04939567509627834,682440.6516479314
262,0.43061395,172.73440285487456,-136.04740890732037,0.08467321274017421,0.08466521885059618,682440.6516479314
262,0.43225235,175.98655058697904,-136.25730037704193,0.05571879704156645,0.05577325142516703,682440.6516479314
262,0.43389075,172.1300113833298,-143.52267750343933,0.055901664260472377,0.05584879394050423,682440.6516479314
262,0.43552915000000003,152.14880728455793,-166.96385765831576,0.07484142186626214,0.07480566134615178,682440.6516479314
262,0.43716755,125.42435792243079,162.97910919562597,0.07934342522739034,0.07933208355550724,682440.6516479314
262,0.43880595,152.14699835023123,-173.87217731725718,0.05218045173253324,0.05217605225104782,682440.6516479314
262,0.44044435000000004,142.1025762882147,172.92551089613795,0.031149440305415506,0.031172692486184844,682440.6516479314
262,0.44208275,138.75071101865092,166.0554735531006,0.05155975173268162,0.051597563562116595,682440.6516479314
262,0.44372115,135.30405775201578,159.11382148568617,0.09016611217965648,0.09014816541342459,682440.6516479314
262,0.44535955000000005,131.42317642969718,151.75197085939647,0.04396390660154706,0.0438931869983029,682440.6516479314
262,0.44699795000000003,113.81898123127434,130.68851328530423,0.07109229765642434,0.07099601034457666,682440.6516479314
262,0.44863635,107.40442347774707,120.91806647711658,0.06723966645425755,0.0672432955152126,682440.6516479314
262,0.45027475,125.91323087292766,136.01638699633875,0.03058035063711174,0.03051412794054198,682440.6516479314
262,0.45191315000000004,108.96024141064568,115.76550238885687,0.06538557543673236,0.06540342959402558,682440.6516479314
262,0.45355155,108.68519358695409,111.92871812606673,0.05182503496659935,0.051835620606514345,682440.6516479314
262,0.45518995000000007,125.09002439586834,124.92021837639535,0.08178142077122011,0.08174858565128193,682440.6516479314
262,0.45682835000000005,126.65423716822086,123.08640133786824,0.07476253615104694,0.07471833362548484,682440.6516479314
262,0.45846675000000003,140.93276216484486,134.01875247499837,0.04203817517678955,0.042050977329105114,682440.6516479314
262,0.46010515,119.92829507205549,109.66915437964244,0.07418893095201515,0.07418569066669853,682440.6516479314
262,0.46174355,113.58738435693134,99.8957504881904,0.05470808613028919,0.05480560445214082,682440.6516479314
262,0.46338195000000004,98.37530792266911,81.21093800236676,0.07764097364552322,0.07769625914007992,682440.6516479314
262,0.46502035,102.5507892582321,82.01969394288487,0.07879582011754563,0.07885017973473275,682440.6516479314
262,0.46665875,139.14049867130004,115.01249961437394,0.047505585668689086,0.04745866698622804,682440.6516479314
262,0.46829715000000005,140.7938633963201,113.45545317050247,0.07121617945889687,0.07128126455762916,682440.6516479314
262,0.46993555000000004,172.0610040240888,141.24580398966162,0.05742325777752464,0.05745595053757112,682440.6516479314
262,0.47157395,171.2827272525082,137.00037238380474,0.06859996632039321,0.06861557126259306,682440.6516479314
262,0.47321235,-174.34358967567366,148.00139089416885,0.03519182176902727,0.03514929723302917,682440.6516479314
262,0.47485075000000004,-167.9384602956569,151.0003710902406,0.05978975140156926,0.059864509579862765,682440.6516479314
262,0.47648915000000003,-147.81254127679577,167.70308939836065,0.05632095953999242,0.05637000856630035,682440.6516479314
262,0.47812755000000007,-128.42665209334592,-176.24389478983986,0.04366819870352755,0.04377329795126589,682440.6516479314
262,0.47976595000000005,-129.27901730962435,179.3758729873962,0.08269368381492527,0.08277222145838992,682440.6516479314
263,0.48239365,-101.45171903907698,-157.60275845091994,0.08425361961178816,0.08427089518599147,682438.4431680487
263,0.48403205000000005,-88.10318222172845,-146.30841773205984,0.07851123054617026,0.07849193595513379,682438.4431680487
263,0.48567045000000003,-51.53505641692439,-111.92057909430648,0.04821201291421692,0.04820108562017056,682438.4431680487
263,0.48730885,-79.1949569689633,-141.65750237367467,0.07219358056690346,0.07224404481403232,682438.4431680487
263,0.48894725,-67.1907624019249,-131.79349407290965,0.07469264116469433,0.07465361556901409,682438.4431680487
263,0.49058565000000004,-74.51316418004939,-141.20056935823695,0.09304651885912658,0.09305641765182987,682438.4431680487
263,0.49222405,-60.959743158437846,-129.70893006098947,0.05518753123224011,0.05519495656309928,682438.4431680487
263,0.49386245,-21.404255726297677,-92.45009026070056,0.04300929937187484,0.04295291723886354,682438.4431680487
263,0.49550085,-28.42335413605985,-101.46834888477036,0.08928818116495749,0.0893106594305355,682438.4431680487
263,0.49713925000000003,-16.05647558203756,-91.22503614161265,0.07787805536436139,0.07787806303805156,682438.4431680487
263,0.49877765,-32.74194765241048,-110.00320997983879,0.07999475015850575,0.07999267553981192,682438.4431680487
263,0.50041605,-24.625340611291573,-103.9500689473574,0.05174745959700682,0.05174399164384639,682438.4431680487
263,0.50205445,-1.7447574010798563,-83.28300579177939,0.03884536875330096,0.03884732571236014,682438.4431680487
263,0.5036928500000001,5.119382943671776,-78.48831734760645,0.06829199989164682,0.06829973544654422,682438.4431680487
263,0.50533125,0.16265618249817027,-85.56607431673673,0.07798174833461183,0.07794329305499637,682438.4431680487
263,0.5069696499999999,4.0302043535378145,-83.78248542229626,0.0747538946993551,0.07474796405965753,682438.4431680487
263,0.50860805,11.728361404647373,-78.23763692995404,0.05127313346163388,0.05133917732387853,682438.4431680487
263,0.51024645,24.435599070673256,-67.6255866285318,0.0576676798980483,0.05762741557270452,682438.4431680487
263,0.5118848500000001,21.296501830568847,-72.89814011818744,0.08007154851979492,0.08007786925164706,682438.4431680487
