dwell_label,phase,region_role,trajectory_id,alias_index,frame_start_sample,frame_time_s,strong_interior,crosses_refill,source_seed_hz,primary_absolute_cfo_hz,primary_supported,primary_rejections,sensitivity_absolute_cfo_hz,split_even_absolute_cfo_hz,split_odd_absolute_cfo_hz,split_training_supported
470384,explore,middle_median_margin,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,94994605,37.9985108,1,0,413891.127086,412557.938196,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,411079.103582,415189.500494,415730.187836,0
470384,explore,middle_median_margin,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,94997938,37.999844,1,0,413891.127086,415027.118789,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum,417129.175353,414197.613474,415109.849194,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93753311,37.5019932,0,0,416777.56177,416739.685356,1,,416739.685356,416741.150465,416743.112867,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93756644,37.5033264,0,0,416777.56177,416717.376149,1,,416717.376149,416703.893354,416726.530038,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93759978,37.50466,0,0,416777.56177,416700.744416,1,,416700.744416,416690.513555,416707.480598,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93763311,37.5059932,0,0,416777.56177,416692.372686,1,,416692.372686,416655.58703,416724.409364,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93766644,37.5073264,0,0,416777.56177,416699.728045,1,,416699.728045,416692.622703,416699.039266,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93769978,37.50866,0,0,416777.56177,416656.188011,1,,416656.188011,416669.549118,416642.255237,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93773311,37.5099932,0,0,416777.56177,416689.066251,1,,416689.066251,416704.02745,416678.017722,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93776644,37.5113264,0,0,416777.56177,416667.6793,1,,416667.6793,416652.007681,416681.714098,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93779978,37.51266,0,0,416777.56177,416677.972549,1,,416677.972549,416671.71582,416686.774412,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93783311,37.5139932,0,0,416777.56177,416657.710542,1,,416657.710542,416640.950338,416675.134979,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93786644,37.5153264,0,0,416777.56177,416694.778823,1,,416694.778823,416670.82518,416720.92539,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93789978,37.51666,0,0,416777.56177,416647.367206,1,,416647.367206,416646.13495,416651.624027,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93793311,37.5179932,0,0,416777.56177,416643.25318,1,,416643.25318,416656.36439,416629.830117,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93796644,37.5193264,0,0,416777.56177,416649.981764,1,,416649.981764,416644.818676,416652.546281,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93799978,37.52066,0,0,416777.56177,416632.02406,1,,416632.02406,416636.427598,416636.750764,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93803311,37.5219932,0,0,416777.56177,416645.045052,1,,416645.045052,416637.814727,416658.272509,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93806644,37.5233264,0,0,416777.56177,416631.350506,1,,416631.350506,416650.903289,416614.371474,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93809978,37.52466,0,0,416777.56177,416605.19196,1,,416605.19196,416618.680863,416595.634479,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93813311,37.5259932,0,0,416777.56177,416634.787013,1,,416634.787013,416639.596737,416626.482438,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93816644,37.5273264,0,0,416777.56177,416586.987316,1,,416586.987316,416590.1092,416587.220057,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93819978,37.52866,0,0,416777.56177,416619.998389,1,,416619.998389,416594.544933,416647.817033,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93823311,37.5299932,0,0,416777.56177,416603.531962,1,,416603.531962,416608.936096,416602.32062,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93826644,37.5313264,0,0,416777.56177,416592.51242,1,,416592.51242,416599.758384,416576.347634,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93829978,37.53266,0,0,416777.56177,416596.686304,1,,416596.686304,416609.007827,416588.579981,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93833311,37.5339932,0,0,416777.56177,416615.530168,1,,416615.530168,416625.713186,416608.784131,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93836644,37.5353264,0,0,416777.56177,416600.410195,1,,416600.410195,416602.314849,416596.778098,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93839978,37.53666,0,0,416777.56177,416575.374739,1,,416575.374739,416579.746428,416573.763195,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93843311,37.5379932,0,0,416777.56177,416594.115093,1,,416594.115093,416624.004444,416563.203527,1
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93846644,37.5393264,0,1,416777.56177,,0,refill_boundary_crossing,,,,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93849978,37.54066,0,0,416777.56177,416783.071633,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,416783.071633,415256.968013,416873.797203,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93853311,37.5419932,0,0,416777.56177,418501.390513,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,418501.390513,418499.378326,418260.353216,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93856644,37.5433264,0,0,416777.56177,416638.548379,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,422306.377969,417340.131504,414777.56177,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93859978,37.54466,0,0,416777.56177,416181.066137,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,416181.066137,416184.394323,415781.818965,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93863311,37.5459932,0,0,416777.56177,414852.619139,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,414852.619139,418777.56177,414985.669032,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93866644,37.5473264,0,0,416777.56177,416449.950642,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,421688.306087,417145.51582,418629.116308,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93869978,37.54866,0,0,416777.56177,415147.591796,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,415147.591796,415120.070073,416769.257349,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93873311,37.5499932,0,0,416777.56177,418777.56177,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum;search_boundary,421365.087399,418777.56177,415479.332402,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93876644,37.5513264,0,0,416777.56177,417383.603258,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,420395.187942,416497.881658,414777.56177,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93879978,37.55266,0,0,416777.56177,417124.951728,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,417124.951728,417074.672156,415852.744987,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93883311,37.5539932,0,0,416777.56177,418099.095103,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,418099.095103,416463.611524,418271.318031,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93886644,37.5553264,0,0,416777.56177,415669.756997,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,421053.586637,418754.44178,415544.530678,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93889978,37.55666,0,0,416777.56177,416598.66243,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,416598.66243,416562.866073,414880.385084,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93893311,37.5579932,0,0,416777.56177,416688.99278,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,411264.492966,417021.800375,414825.006133,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93896644,37.5593264,0,0,416777.56177,417177.793995,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,410777.56177,415697.361393,416348.17375,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93899978,37.56066,0,0,416777.56177,416837.705033,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,422511.138616,416928.794336,415863.514553,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93903311,37.5619932,0,0,416777.56177,415569.033676,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,412814.367582,415336.189407,415771.698107,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93906644,37.5633264,0,0,416777.56177,418432.362301,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum,413242.105896,418301.801719,414934.094025,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93909978,37.56466,0,0,416777.56177,417887.860081,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,417887.860081,417468.196514,418062.528722,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93913311,37.5659932,0,0,416777.56177,416846.52603,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,422777.56177,417235.885487,418609.526484,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93916644,37.5673264,0,0,416777.56177,415466.255448,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,420532.233941,418777.56177,415398.794189,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93919978,37.56866,0,0,416777.56177,417265.814603,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,414471.082293,417135.251414,414777.56177,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93923311,37.5699932,0,0,416777.56177,416699.513106,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,416699.513106,418622.325202,416340.839188,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93926644,37.5713264,0,0,416777.56177,416527.472767,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,416527.472767,416447.79245,415511.256286,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93929978,37.57266,0,0,416777.56177,417818.362276,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,417818.362276,418495.657067,417718.292037,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93933311,37.5739932,0,0,416777.56177,416665.376958,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,420274.806275,418410.030624,418674.899536,0
470384,explore,refill_boundary,sha256:f751bbe5a13af4ba0481e6d434fc5a373c5a95a64c55aa0df8b80a86963ca601,0,93936644,37.5753264,0,0,416777.56177,418723.089223,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,421054.237858,418338.668661,416545.689727,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35751810,14.3013928,1,0,-268258.378456,-268210.036222,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum,-268210.036222,-268233.834806,-267903.940841,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35755143,14.302726,1,0,-268258.378456,-268163.353682,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;tone_deletion_shift_above_maximum,-268163.353682,-268189.036355,-267945.769015,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35758477,14.3040596,1,0,-268258.378456,-268188.298911,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,-268188.298911,-268097.558728,-268342.471878,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35761810,14.3053928,1,0,-268258.378456,-268113.367526,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum,-268113.367526,-267168.803619,-267980.733299,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35765143,14.306726,1,0,-268258.378456,-268274.183609,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,-268274.183609,-268100.564629,-268369.503689,1
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35768477,14.3080596,1,0,-268258.378456,-268321.366519,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,-268321.366519,-268122.515357,-268392.301376,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35771810,14.3093928,1,0,-268258.378456,-267981.932022,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,-263382.903179,-268133.164824,-269244.943391,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35775143,14.310726,1,0,-268258.378456,-268409.323715,0,exact_coherence_below_minimum;timing_spread_above_maximum,-268409.323715,-268359.305564,-268353.317556,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35778477,14.3120596,1,0,-268258.378456,-268341.104353,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,-268341.104353,-268263.579876,-268423.935022,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35781810,14.3133928,1,0,-268258.378456,-268277.122837,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,-268277.122837,-267118.210534,-268263.835278,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35785143,14.314726,1,0,-268258.378456,-268350.527307,0,exact_coherence_below_minimum,-268350.527307,-268357.145204,-268434.323839,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35788477,14.3160596,1,0,-268258.378456,-268366.666313,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum,-268366.666313,-268242.635911,-270232.16742,1
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35791810,14.3173928,1,0,-268258.378456,-268186.222667,0,exact_coherence_below_minimum;half_frame_difference_above_maximum,-268186.222667,-268224.019374,-268223.096707,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35795143,14.318726,1,0,-268258.378456,-268183.456543,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,-268183.456543,-268241.186017,-266763.899163,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35798477,14.3200596,1,0,-268258.378456,-268300.174886,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum,-268300.174886,-268323.423813,-268216.656823,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35801810,14.3213928,1,0,-268258.378456,-268386.797458,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;tone_deletion_shift_above_maximum,-268386.797458,-268364.593142,-266276.990515,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35805143,14.322726,1,0,-268258.378456,-268277.535217,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;tone_deletion_shift_above_maximum,-268277.535217,-268368.412776,-268482.499661,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35808477,14.3240596,1,0,-268258.378456,-268393.799827,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum,-268393.799827,-268399.304403,-267388.898825,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35811810,14.3253928,1,0,-268258.378456,-268240.000889,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,-268240.000889,-268207.056165,-269920.017405,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35815143,14.326726,1,0,-268258.378456,-268357.687725,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,-268357.687725,-266430.80866,-268269.011022,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35818477,14.3280596,1,0,-268258.378456,-268173.735681,0,exact_coherence_below_minimum;timing_spread_above_maximum,-268173.735681,-268192.773495,-268248.619022,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35821810,14.3293928,1,0,-268258.378456,-268365.730167,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,-268365.730167,-268261.490119,-267653.102156,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35825143,14.330726,1,0,-268258.378456,-268377.039871,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,-268377.039871,-268343.194695,-268233.039787,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35828477,14.3320596,1,0,-268258.378456,-268517.208157,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,-268517.208157,-268664.809105,-268234.056015,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35831810,14.3333928,1,0,-268258.378456,-268385.916419,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum,-268385.916419,-268358.95606,-268561.300025,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35835143,14.334726,1,0,-268258.378456,-268420.677198,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;tone_deletion_shift_above_maximum,-268420.677198,-266619.220315,-268492.445928,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35838477,14.3360596,1,0,-268258.378456,-268399.423875,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,-268399.423875,-268483.054268,-266810.009449,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35841810,14.3373928,1,0,-268258.378456,-268381.62432,0,exact_coherence_below_minimum,-268381.62432,-268350.476428,-268301.212001,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35845143,14.338726,1,0,-268258.378456,-268374.345775,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum,-268374.345775,-268268.564001,-268406.386301,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35848477,14.3400596,1,0,-268258.378456,-268335.13603,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum,-268335.13603,-270004.788601,-268322.697602,0
T01,explore,early_median_margin,sha256:6ae9ef2b5aa90b3bbb9802217448db5fc8fb2677ee31d8948bd28dd1ba6dd09c,-1,35851810,14.3413928,1,0,-268258.378456,-268436.816591,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum,-268436.816591,-269364.590379,-268506.929402,0
