scenario_id,estimator,history_s,frame_start_sample,reference_time_s,status,selected_history_s,estimate_rate_hz_s,rate_sigma_hz_s,receiver_truth_rate_hz_s,physical_truth_rate_hz_s,receiver_error_hz_s,physical_error_hz_s,receiver_covered_95,physical_covered_95,receiver_failure,physical_failure,step_phase,background_session_id,seed,truth_rate_hz_s,truth_acceleration_hz_s2,truth_jerk_hz_s3,snr_db,frame_occupancy,alias_change_hz,cfo_step_hz,sample_clock_offset_ppm
P015,fixed_500ms_linear,0.5,55570000,0.2286688,warmup,,,,3589.4267044118315,3589.2472353200023,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55573333,0.23000199999999998,warmup,,,,3589.1184385729875,3588.938984894258,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55576667,0.2313356,warmup,,,,3588.8106137651653,3588.6311754774833,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55580000,0.2326688,warmup,,,,3588.5034146463177,3588.3239917183996,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55583333,0.234002,warmup,,,,3588.1967488074674,3588.0173412126496,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55586667,0.2353356,warmup,,,,3587.890524479687,3587.711132195894,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55590000,0.23666879999999998,warmup,,,,3587.584925360833,3587.4055483568054,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55593333,0.238002,warmup,,,,3587.2798595219774,3587.100497771051,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55596667,0.2393356,warmup,,,,3586.975235674239,3586.7958891543144,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55600000,0.2406688,warmup,,,,3586.6712365553785,3586.49190523522,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55603333,0.242002,warmup,,,,3586.3677707165166,3586.1884545694606,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55606667,0.24333559999999999,warmup,,,,3586.06474734882,3585.885446352743,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55610000,0.2446688,warmup,,,,3585.7623482299546,3585.5830623536444,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55613333,0.246002,warmup,,,,3585.4604823910863,3585.2812116078794,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55616667,0.2473356,warmup,,,,3585.1590595034318,3584.979803791181,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55620000,0.2486688,warmup,,,,3584.8582603845603,3584.679019712077,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55623333,0.250002,warmup,,,,3584.557994545686,3584.3787688863076,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55626667,0.25133560000000005,warmup,,,,3584.258172138074,3584.078961469628,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55630000,0.2526688,warmup,,,,3583.9589730191956,3583.779777310519,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55633333,0.254002,warmup,,,,3583.660307180316,3583.4811264047444,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55636667,0.25533560000000005,warmup,,,,3583.3620852527456,3583.182919388084,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55640000,0.25666880000000003,warmup,,,,3583.064486133862,3582.88533514897,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55643333,0.258002,warmup,,,,3582.767420294976,3582.5882841631906,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55646667,0.2593356,warmup,,,,3582.4707988474474,3582.291677546549,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55650000,0.26066880000000003,warmup,,,,3582.1747997285574,3581.99569322743,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55653333,0.262002,warmup,,,,3581.8793338896653,3581.7002421616453,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55656667,0.2633356,warmup,,,,3581.584312922179,3581.405235945023,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55660000,0.26466880000000004,warmup,,,,3581.289913803283,3581.110851545899,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55663333,0.266002,warmup,,,,3580.9960479643855,3580.8170004001095,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55666667,0.2673356,warmup,,,,3580.702627476941,3580.523594583506,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55670000,0.26866880000000004,warmup,,,,3580.409828358039,3580.230810104377,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55673333,0.270002,warmup,,,,3580.117562519135,3579.938558878582,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55676667,0.2713356,warmup,,,,3579.8257425117326,3579.646753461998,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55680000,0.27266880000000004,warmup,,,,3579.5345433928246,3579.355568902864,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55683333,0.274002,warmup,,,,3579.243877553915,3579.0649175970643,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55686667,0.2753356,warmup,,,,3578.9536580265544,3578.774712580499,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55690000,0.27666880000000005,warmup,,,,3578.66405890764,3578.4851279413597,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55693333,0.278002,warmup,,,,3578.374993068724,3578.196076555555,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55696667,0.2793356,warmup,,,,3578.086374021406,3577.9074719390087,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55700000,0.28066880000000005,warmup,,,,3577.798374902486,3577.619487219865,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55703333,0.28200200000000003,warmup,,,,3577.510909063564,3577.332035754055,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55706667,0.2833356,warmup,,,,3577.223890496288,3577.045031537528,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55710000,0.2846688,warmup,,,,3576.937491377362,3576.758646738379,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55713333,0.28600200000000003,warmup,,,,3576.651625538434,3576.4727951925643,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55716667,0.2873356,warmup,,,,3576.3662074511994,3576.1873913760555,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55720000,0.2886688,warmup,,,,3576.0814083322675,3575.9026064969016,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55723333,0.29000200000000004,warmup,,,,3575.7971424933335,3575.618354871082,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55726667,0.29133560000000003,warmup,,,,3575.513324886141,3575.3345514545927,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55730000,0.2926688,warmup,,,,3575.2301257672034,3575.0513664954337,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55733333,0.29400200000000004,warmup,,,,3574.9474599282635,3574.768714789609,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55736667,0.29533560000000003,warmup,,,,3574.6652428011134,3574.486511773139,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55740000,0.2966688,warmup,,,,3574.3836436821693,3574.204926733975,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55743333,0.29800200000000004,warmup,,,,3574.1025778432236,3573.923874948145,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55746667,0.29933560000000003,warmup,,,,3573.821961196115,3573.6432723316934,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55750000,0.3006688,warmup,,,,3573.541962077165,3573.3632872125245,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55753333,0.30200200000000005,warmup,,,,3573.262496238213,3573.0838353466897,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55756667,0.30333560000000004,warmup,,,,3572.9834800711465,3572.8048331302575,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55760000,0.3046688,warmup,,,,3572.7050809521907,3572.5264479310836,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55763333,0.30600200000000005,warmup,,,,3572.4272151132327,3572.248595985244,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55766667,0.30733560000000004,warmup,,,,3572.1497994262086,3571.9711941688306,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55770000,0.3086688,warmup,,,,3571.8730003072465,3571.6944088896516,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55773333,0.310002,warmup,,,,3571.5967344682826,3571.418156863807,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55776667,0.31133560000000005,warmup,,,,3571.3209192613,3571.1423554474122,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55780000,0.3126688,warmup,,,,3571.045720142332,3570.8671700882282,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55783333,0.314002,warmup,,,,3570.7710543033622,3570.592517982379,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55786667,0.31533560000000005,warmup,,,,3570.4968395764217,3570.3183169660033,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55790000,0.31666880000000003,warmup,,,,3570.223240457448,3570.0447315268143,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55793333,0.318002,warmup,,,,3569.9501746184724,3569.77167934096,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55796667,0.3193356,warmup,,,,3569.6775603715737,3569.4990787246034,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55800000,0.32066880000000003,warmup,,,,3569.4055612525935,3569.2270932054093,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55803333,0.322002,warmup,,,,3569.1340954136117,3568.9556409395495,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55806667,0.3233356,warmup,,,,3568.8630816467553,3568.6846407232124,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55810000,0.32466880000000004,warmup,,,,3568.5926825277697,3568.4142551240134,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55813333,0.326002,warmup,,,,3568.3228166887816,3568.1444027781486,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55816667,0.3273356,warmup,,,,3568.0534034019674,3567.8750029618304,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55820000,0.32866880000000004,warmup,,,,3567.7846042829756,3567.6062172826264,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55823333,0.330002,warmup,,,,3567.516338443981,3567.3379648567566,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55826667,0.3313356,warmup,,,,3567.248525637209,3567.070165440457,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55830000,0.33266880000000004,warmup,,,,3566.981326518211,3566.8029796812484,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55833333,0.334002,warmup,,,,3566.714660679211,3566.5363271753736,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55836667,0.3353356,warmup,,,,3566.4484483524807,3566.270128159093,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55840000,0.33666880000000005,warmup,,,,3566.1828492334766,3566.004542319879,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55843333,0.338002,warmup,,,,3565.917783394471,3565.7394897339996,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55846667,0.3393356,warmup,,,,3565.653171547782,3565.474891117738,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55850000,0.34066880000000005,warmup,,,,3565.3891724287723,3565.210905198519,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55853333,0.34200200000000003,warmup,,,,3565.1257065897607,3564.9474525326345,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55856667,0.3433356,warmup,,,,3564.8626952231143,3564.684454316392,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55860000,0.3446688,warmup,,,,3564.600296104098,3564.422068317168,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55863333,0.34600200000000003,warmup,,,,3564.3384302650807,3564.1602155712785,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55866667,0.3473356,warmup,,,,3564.077019378476,3563.898817755055,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55870000,0.3486688,warmup,,,,3563.816220259454,3563.638031675826,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55873333,0.35000200000000004,warmup,,,,3563.55595442043,3563.3777788499315,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55876667,0.3513356,warmup,,,,3563.296144013868,3563.117981433727,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55880000,0.3526688,warmup,,,,3563.0369448948395,3562.858795274493,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55883333,0.35400200000000004,warmup,,,,3562.77827905581,3562.6001423685934,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55886667,0.35533560000000003,warmup,,,,3562.5200691292894,3562.341945352408,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55890000,0.3566688,warmup,,,,3562.2624700102556,3562.084359113169,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55893333,0.35800200000000004,warmup,,,,3562.0054041712197,3561.8273061272644,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55896667,0.35933560000000003,warmup,,,,3561.7487947247414,3561.570709511098,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55900000,0.3606688,warmup,,,,3561.4927956057013,3561.314723191854,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55903333,0.36200200000000005,warmup,,,,3561.2373297666595,3561.0592701259443,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55906667,0.36333560000000004,warmup,,,,3560.982320800223,3560.804273909797,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55910000,0.3646688,warmup,,,,3560.727921681177,3560.5498875105477,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55913333,0.36600200000000005,warmup,,,,3560.474055842129,3560.296034364633,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55916667,0.36733560000000004,warmup,,,,3560.220647355735,3560.042638548505,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55920000,0.3686688,warmup,,,,3559.9678482366826,3559.7898520692506,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55923333,0.370002,warmup,,,,3559.715582397629,3559.537598843331,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55926667,0.37133560000000004,warmup,,,,3559.4637743912767,3559.2858034272217,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55930000,0.3726688,warmup,,,,3559.2125752722186,3559.0346168679625,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55933333,0.374002,warmup,,,,3558.961909433159,3558.783963562038,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55936667,0.37533560000000005,warmup,,,,3558.7117019068482,3558.5337685459476,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55940000,0.3766688,warmup,,,,3558.4621027877847,3558.284181906684,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55943333,0.378002,warmup,,,,3558.2130369487186,3558.035128520754,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
P015,fixed_500ms_linear,0.5,55946667,0.37933560000000005,warmup,,,,3557.96442990245,3557.7865339046825,,,,,,,no_step,cap-20260825T105640-facdadeffb3b,913014,3500.0,0.0,300.0,-16.0,1.0,0.0,0.0,-25.0
