task_id,status,status_reason,stage,tier,method,group_id,case_id,prior_name,scan_count,grid_screen_km,artifact_path,artifact_sha256,estimated_latitude_deg,estimated_longitude_deg,reference_error_km,rf_objective_name,rf_objective_value,rf_objective_detail_json,timing_nuisance_count,timing_nuisance_min_s,timing_nuisance_median_s,timing_nuisance_max_s,timing_nuisance_parameters_json,nuisance_parameters_json,fitted_parameter_keys_json,fitted_parameters_json
one-hour--train-20260921_00--prefix-6--sacramento--global_time_plus_per_norad_orbit_rate,completed,,exact_orbit,extended,global_time_plus_per_norad_orbit_rate,20260921_00,train-20260921_00--prefix-6,sacramento,6,12.5,artifacts/one-hour/global_time_plus_per_norad_orbit_rate/one-hour--train-20260921_00--prefix-6--sacramento--global_time_plus_per_norad_orbit_rate.json,4ba5276ad62960e71e6a21526df3e605748605a57c356e966b4cfb0ff59fdeee,37.90285995042612,-122.49167358959859,6.008604409855493,full_observation_rf_objective,0.042177627210581076,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.042177627210581076}",1,-1.0,-1.0,-1.0,"{""global_tau_s"": -1.0}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.042177627210581076, ""full_observation_capped_rms_hz"": 164.29753928398284, ""global_tau_s"": -1.0, ""iterations"": 120.0, ""maximum_phase_s"": 5.789015061877349, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.13166077412652308, ""rate_boundary_count"": 1.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.0037369283316470415, ""minimum"": -0.16000710761653927, ""value_count"": 108}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244956.17706248528, ""median"": -446377.69920566765, ""minimum"": -1139941.5871591654, ""value_count"": 476}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.042177627210581076, ""full_observation_capped_rms_hz"": 164.29753928398284, ""global_tau_s"": -1.0, ""iterations"": 120.0, ""maximum_phase_s"": 5.789015061877349, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.13166077412652308, ""rate_boundary_count"": 1.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": 0.0037369283316470415, ""minimum"": -0.16000710761653927, ""value_count"": 108}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 244956.17706248528, ""median"": -446377.69920566765, ""minimum"": -1139941.5871591654, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--sacramento--independent_per_track_time,completed,,screening_comparison,core,independent_per_track_time,20260921_00,train-20260921_00--prefix-6,sacramento,6,12.5,artifacts/one-hour/independent_per_track_time/one-hour--train-20260921_00--prefix-6--sacramento--independent_per_track_time.json,b3cb8789b64ad3c4e6bd4f5fc19397c7b52a45f28dca46231010c129a0cc3bb0,37.90398740525912,-122.34921470922835,13.444296274688039,selection_value,0.060835550993661246,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.060835550993661246, ""selection_value"": 0.060835550993661246}",476,-2.0,0.5,2.0,"{""per_track_tau_s"": {""maximum"": 2.0, ""median"": 0.5, ""minimum"": -2.0, ""value_count"": 476}}","{""timing"": {""maximum"": 2.0, ""median"": 0.5, ""minimum"": -2.0, ""value_count"": 476}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 2.0, ""median"": 0.5, ""minimum"": -2.0, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--sacramento--per_scan_time,completed,,screening_comparison,core,per_scan_time,20260921_00,train-20260921_00--prefix-6,sacramento,6,12.5,artifacts/one-hour/per_scan_time/one-hour--train-20260921_00--prefix-6--sacramento--per_scan_time.json,cb0e3417bcee2a4ef64e79e8c61bf96bf5f6da8f33aa6fca710b4391a7764fa8,37.90285995042612,-122.49167358959859,6.008604409855493,selection_value,0.13096819707089777,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.12846819707089777, ""selection_value"": 0.13096819707089777}",8,-1.0,0.0,0.0025,"{""global_tau_s"": -1.0, ""per_scan_delta_s"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": -0.5, ""value_count"": 6}, ""per_scan_penalty"": 0.0025}","{""timing"": {""maximum"": 0.0025, ""median"": 0.0, ""minimum"": -1.0, ""value_count"": 8}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0025, ""median"": 0.0, ""minimum"": -1.0, ""value_count"": 8}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--sacramento--soft_association,completed,,screening_comparison,core,soft_association,20260921_00,train-20260921_00--prefix-6,sacramento,6,12.5,artifacts/one-hour/soft_association/one-hour--train-20260921_00--prefix-6--sacramento--soft_association.json,bcf40a01226ef4d7dd855dc1ef9f631cb0bd0ef8e1d556b5436526280528c802,37.90398740525912,-122.34921470922835,13.444296274688039,full_observation_rf_objective,6.387377986300732,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.387377986300732}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 243180.26932373655, ""median"": -442938.871996442, ""minimum"": -1152093.0821219485, ""value_count"": 476}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 243180.26932373655, ""median"": -442938.871996442, ""minimum"": -1152093.0821219485, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_00--prefix-6--sacramento--soft_association_plus_global_time,completed,,screening_comparison,core,soft_association_plus_global_time,20260921_00,train-20260921_00--prefix-6,sacramento,6,12.5,artifacts/one-hour/soft_association_plus_global_time/one-hour--train-20260921_00--prefix-6--sacramento--soft_association_plus_global_time.json,c758952e0aae23c715f943b9cdc633ed41300ef43d86a3099389c7405bc09b2c,37.90285995042612,-122.49167358959859,6.008604409855493,full_observation_rf_objective,6.349253524995405,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.349253524995405}",1,-1.0,-1.0,-1.0,"{""global_tau_s"": -1.0}","{""global_tau_s"": -1.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 245402.84218096553, ""median"": -443948.14810934325, ""minimum"": -1150786.7600499808, ""value_count"": 476}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": -1.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 245402.84218096553, ""median"": -443948.14810934325, ""minimum"": -1150786.7600499808, ""value_count"": 476}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--reno--baseline,completed,,screening_comparison,core,baseline,20260921_16,train-20260921_16--first-singleton,reno,1,12.5,artifacts/one-hour/baseline/one-hour--train-20260921_16--first-singleton--reno--baseline.json,f3589f6c33cfdb213bf018547838931cf31899343e40d8767ee1f9ad7dac13c7,37.8149309631201,-122.37512173102238,10.421657137634137,selection_value,0.14388944693446692,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.14388944693446692, ""selection_value"": 0.14388944693446692}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--reno--causal_per_norad_orbit_rate,completed,,exact_orbit,extended,causal_per_norad_orbit_rate,20260921_16,train-20260921_16--first-singleton,reno,1,12.5,artifacts/one-hour/causal_per_norad_orbit_rate/one-hour--train-20260921_16--first-singleton--reno--causal_per_norad_orbit_rate.json,a1ecdb3a1b0e876d154741fb8db2d910c71d23bedab25948b192a5fcf4a4beb5,37.8149309631201,-122.37512173102238,10.421657137634137,full_observation_rf_objective,0.0798894018915731,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.0798894018915731}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.0798894018915731, ""full_observation_capped_rms_hz"": 226.1177065393305, ""global_tau_s"": 0.0, ""iterations"": 94.0, ""maximum_phase_s"": 5.728793629837561, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.1438908029706944, ""rate_boundary_count"": 0.0, ""rate_corrections_s_h"": {""maximum"": 0.08956424119777269, ""median"": -0.012618654157193102, ""minimum"": -0.21426951285348195, ""value_count"": 22}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 251921.69306485774, ""median"": -404033.49216253357, ""minimum"": -1087213.7588213661, ""value_count"": 50}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.0798894018915731, ""full_observation_capped_rms_hz"": 226.1177065393305, ""global_tau_s"": 0.0, ""iterations"": 94.0, ""maximum_phase_s"": 5.728793629837561, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.1438908029706944, ""rate_boundary_count"": 0.0, ""rate_corrections_s_h"": {""maximum"": 0.08956424119777269, ""median"": -0.012618654157193102, ""minimum"": -0.21426951285348195, ""value_count"": 22}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 251921.69306485774, ""median"": -404033.49216253357, ""minimum"": -1087213.7588213661, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--reno--global_time,completed,,screening_comparison,core,global_time,20260921_16,train-20260921_16--first-singleton,reno,1,12.5,artifacts/one-hour/global_time/one-hour--train-20260921_16--first-singleton--reno--global_time.json,7e69f5a206c54e59ba731afc7fa353637082ae58f76eac8d5a63a0cfe66ce4ef,37.92402447360248,-122.52151555023477,8.9128410645468,selection_value,0.10534944500906479,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.10534944500906479, ""selection_value"": 0.10534944500906479}",1,-2.0,-2.0,-2.0,"{""global_tau_s"": -2.0}","{""timing"": {""maximum"": -2.0, ""median"": -2.0, ""minimum"": -2.0, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": -2.0, ""median"": -2.0, ""minimum"": -2.0, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--reno--global_time_plus_per_norad_orbit_rate,completed,,exact_orbit,extended,global_time_plus_per_norad_orbit_rate,20260921_16,train-20260921_16--first-singleton,reno,1,12.5,artifacts/one-hour/global_time_plus_per_norad_orbit_rate/one-hour--train-20260921_16--first-singleton--reno--global_time_plus_per_norad_orbit_rate.json,24a25cc22f9652ba5b92d3ad84b0a0147e0799d8fd38c154aa5311ef8f43506d,37.92402447360248,-122.52151555023477,8.9128410645468,full_observation_rf_objective,0.06516947933601079,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.06516947933601079}",1,-2.0,-2.0,-2.0,"{""global_tau_s"": -2.0}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.06516947933601079, ""full_observation_capped_rms_hz"": 204.2265085023169, ""global_tau_s"": -2.0, ""iterations"": 77.0, ""maximum_phase_s"": 3.3646649747877855, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.10534961610216426, ""rate_boundary_count"": 0.0, ""rate_corrections_s_h"": {""maximum"": 0.17768987658488325, ""median"": -0.002108926859507453, ""minimum"": -0.07955983698009626, ""value_count"": 19}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 255666.54638911327, ""median"": -407491.0748426324, ""minimum"": -1086740.353279751, ""value_count"": 50}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.06516947933601079, ""full_observation_capped_rms_hz"": 204.2265085023169, ""global_tau_s"": -2.0, ""iterations"": 77.0, ""maximum_phase_s"": 3.3646649747877855, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.10534961610216426, ""rate_boundary_count"": 0.0, ""rate_corrections_s_h"": {""maximum"": 0.17768987658488325, ""median"": -0.002108926859507453, ""minimum"": -0.07955983698009626, ""value_count"": 19}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 255666.54638911327, ""median"": -407491.0748426324, ""minimum"": -1086740.353279751, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--reno--independent_per_track_time,completed,,screening_comparison,core,independent_per_track_time,20260921_16,train-20260921_16--first-singleton,reno,1,12.5,artifacts/one-hour/independent_per_track_time/one-hour--train-20260921_16--first-singleton--reno--independent_per_track_time.json,501d3db0cf55fb62a5e71789a1b42dd1935b60f9c398fb9951d830d1c7e904b8,37.8149309631201,-122.37512173102238,10.421657137634137,selection_value,0.06707471654779923,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.06707471654779923, ""selection_value"": 0.06707471654779923}",50,-2.0,0.0,2.0,"{""per_track_tau_s"": {""maximum"": 2.0, ""median"": 0.0, ""minimum"": -2.0, ""value_count"": 50}}","{""timing"": {""maximum"": 2.0, ""median"": 0.0, ""minimum"": -2.0, ""value_count"": 50}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 2.0, ""median"": 0.0, ""minimum"": -2.0, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--reno--per_scan_time,completed,,screening_comparison,core,per_scan_time,20260921_16,train-20260921_16--first-singleton,reno,1,12.5,artifacts/one-hour/per_scan_time/one-hour--train-20260921_16--first-singleton--reno--per_scan_time.json,1d6eac62c62a5814bee93e8cccea91cc4fca1baef9c9bd1a1374eed9cfd18b5e,37.92402447360248,-122.52151555023477,8.9128410645468,selection_value,0.10534944500906479,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.10534944500906479, ""selection_value"": 0.10534944500906479}",3,-2.0,0.0,0.0,"{""global_tau_s"": -2.0, ""per_scan_delta_s"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}, ""per_scan_penalty"": 0.0}","{""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": -2.0, ""value_count"": 3}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": -2.0, ""value_count"": 3}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--reno--soft_association,completed,,screening_comparison,core,soft_association,20260921_16,train-20260921_16--first-singleton,reno,1,12.5,artifacts/one-hour/soft_association/one-hour--train-20260921_16--first-singleton--reno--soft_association.json,035ada87a8d548e55598810bd28bebde42fbf75d2f4a0748c06b30c667c78764,37.8149309631201,-122.37512173102238,10.421657137634137,full_observation_rf_objective,6.215557540604924,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.215557540604924}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 257371.90664767334, ""median"": -402553.8050424511, ""minimum"": -1088682.999821728, ""value_count"": 50}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 257371.90664767334, ""median"": -402553.8050424511, ""minimum"": -1088682.999821728, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--reno--soft_association_plus_global_time,completed,,screening_comparison,core,soft_association_plus_global_time,20260921_16,train-20260921_16--first-singleton,reno,1,12.5,artifacts/one-hour/soft_association_plus_global_time/one-hour--train-20260921_16--first-singleton--reno--soft_association_plus_global_time.json,d10ed8feb255a927f0de9030aa30aaf463e274daef75dde2070688c0ebf6df4f,37.81168387740501,-122.51733707593512,4.999001983889371,full_observation_rf_objective,6.181460438363245,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.181460438363245}",1,-1.0,-1.0,-1.0,"{""global_tau_s"": -1.0}","{""global_tau_s"": -1.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 265461.59234980313, ""median"": -426524.3021781166, ""minimum"": -1087670.3574448994, ""value_count"": 50}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": -1.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 265461.59234980313, ""median"": -426524.3021781166, ""minimum"": -1087670.3574448994, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--sacramento--baseline,completed,,screening_comparison,core,baseline,20260921_16,train-20260921_16--first-singleton,sacramento,1,12.5,artifacts/one-hour/baseline/one-hour--train-20260921_16--first-singleton--sacramento--baseline.json,711dcebb238a9eced347c53fc40e03961c81bb7fc2592980229f3a119849ee5e,37.790454910163106,-122.49014612553002,6.525495158717486,selection_value,0.15187663261325476,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.15187663261325476, ""selection_value"": 0.15187663261325476}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--sacramento--causal_per_norad_orbit_rate,completed,,exact_orbit,extended,causal_per_norad_orbit_rate,20260921_16,train-20260921_16--first-singleton,sacramento,1,12.5,artifacts/one-hour/causal_per_norad_orbit_rate/one-hour--train-20260921_16--first-singleton--sacramento--causal_per_norad_orbit_rate.json,6ff5f694e90306fd16134cd6c3b1bde738f26588f4babb3575fa11a7d231c6b7,37.790454910163106,-122.49014612553002,6.525495158717486,full_observation_rf_objective,0.10139668347135787,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.10139668347135787}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.10139668347135787, ""full_observation_capped_rms_hz"": 254.74276716262042, ""global_tau_s"": 0.0, ""iterations"": 83.0, ""maximum_phase_s"": 4.895075057488048, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.15187515505028573, ""rate_boundary_count"": 0.0, ""rate_corrections_s_h"": {""maximum"": 0.03729330316363115, ""median"": -0.020529700929146244, ""minimum"": -0.18308660002802973, ""value_count"": 22}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 261624.4646349794, ""median"": -424529.02329670894, ""minimum"": -1086785.1847740102, ""value_count"": 50}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.10139668347135787, ""full_observation_capped_rms_hz"": 254.74276716262042, ""global_tau_s"": 0.0, ""iterations"": 83.0, ""maximum_phase_s"": 4.895075057488048, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.15187515505028573, ""rate_boundary_count"": 0.0, ""rate_corrections_s_h"": {""maximum"": 0.03729330316363115, ""median"": -0.020529700929146244, ""minimum"": -0.18308660002802973, ""value_count"": 22}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 261624.4646349794, ""median"": -424529.02329670894, ""minimum"": -1086785.1847740102, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--sacramento--global_time,completed,,screening_comparison,core,global_time,20260921_16,train-20260921_16--first-singleton,sacramento,1,12.5,artifacts/one-hour/global_time/one-hour--train-20260921_16--first-singleton--sacramento--global_time.json,0d834dbeffdffcf13c9a65934e77569e1acdb1a304b2bcb2dae326e327ca7a6d,37.90285995042612,-122.49167358959859,6.008604409855493,selection_value,0.10410487698049962,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.10410487698049962, ""selection_value"": 0.10410487698049962}",1,-1.5,-1.5,-1.5,"{""global_tau_s"": -1.5}","{""timing"": {""maximum"": -1.5, ""median"": -1.5, ""minimum"": -1.5, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": -1.5, ""median"": -1.5, ""minimum"": -1.5, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
