session_id,publication_utc,prior,prior_radius_km,tracks,observations,evaluated_positions,selected_latitude_deg,selected_longitude_deg,selected_spacing_km,selected_rmse_hz,selected_uncapped_rmse_hz,selected_matched_track_count,selected_unmatched_track_count,finest_rmse_hz,finest_evaluated_positions,deferred_cells,selected_reference_error_km,finest_reference_error_km,runtime_ms,search_complete
scan-fw-bc32f921a5904b83,2026-09-22T11:20:33.211878+00:00,reno,500.0,21,359,400,37.81168387740501,-122.51733707593512,25.0,72.63483574633158,72.63483574633158,21,0,75.84749496268142,203,154,4.999001983889371,9.406731540376745,105149,False
scan-fw-dcdecb808d11a61a,2026-09-22T11:07:24.652248+00:00,sacramento,250.0,37,911,400,37.84602941502392,-122.56208207148525,12.5,121.40971798834826,121.40971798834826,37,0,121.40971798834826,259,75,6.719037076702814,6.719037076702814,114470,False
scan-fw-dcdecb808d11a61a,2026-09-22T11:07:24.652248+00:00,reno,500.0,37,911,400,37.86950159896743,-122.4482629890385,12.5,124.70115929460091,124.70115929460091,37,0,124.70115929460091,202,145,3.994480913390877,3.994480913390877,185396,False
scan-fw-8bad2760137479e8,2026-09-22T11:07:24.490952+00:00,sacramento,250.0,32,834,400,37.790454910163106,-122.49014612553002,25.0,114.95073422997227,114.95073422997228,32,0,123.41576146699352,261,84,6.525495158717486,6.719037076702814,112132,False
scan-fw-8bad2760137479e8,2026-09-22T11:07:24.490952+00:00,reno,500.0,32,834,400,37.81168387740501,-122.51733707593512,25.0,110.68927756768127,110.68927756768127,32,0,125.51374606462527,212,141,4.999001983889371,3.994480913390877,175512,False
scan-fw-17382a261952f373,2026-09-22T10:51:46.803707+00:00,sacramento,250.0,13,351,400,37.847242151605016,-122.41973466328683,12.5,66.42785462983954,66.42785462983954,13,0,66.42785462983954,265,63,5.791425248999643,5.791425248999643,53118,False
scan-fw-17382a261952f373,2026-09-22T10:51:46.803707+00:00,reno,500.0,13,351,400,37.81168387740501,-122.51733707593512,25.0,72.50469633731505,72.50469633731505,13,0,75.45776625031775,203,145,4.999001983889371,30.159412116422683,86567,False
scan-fw-f74765138b277efc,2026-09-22T10:51:41.079440+00:00,sacramento,250.0,11,186,400,37.961558844668964,-122.13601177104944,12.5,78.79783301371994,78.79783301371994,11,0,78.79783301371994,266,67,33.12985277698099,33.12985277698099,37079,False
scan-fw-f74765138b277efc,2026-09-22T10:51:41.079440+00:00,reno,500.0,11,186,400,37.87266473696595,-122.30593181217438,12.5,83.59321284286732,83.59321284286732,11,0,83.59321284286732,201,153,15.994962765033991,15.994962765033991,59539,False
scan-fw-fc26bf8aea83b26a,2026-09-22T10:40:45.236172+00:00,sacramento,250.0,14,561,400,37.84602941502392,-122.56208207148525,12.5,107.1065363535763,107.10653635357629,14,0,107.1065363535763,256,69,6.719037076702814,6.719037076702814,75512,False
scan-fw-fc26bf8aea83b26a,2026-09-22T10:40:45.236172+00:00,reno,500.0,14,561,400,37.97497706073413,-122.73740452303997,12.5,107.0303049543945,107.03030495439451,14,0,107.0303049543945,210,140,26.151357714794596,26.151357714794596,118625,False
scan-fw-9cb06100f717a26a,2026-09-22T10:38:45.795904+00:00,sacramento,250.0,26,495,400,37.847242151605016,-122.41973466328683,12.5,72.68880005900027,72.68880005900027,26,0,72.68880005900027,270,64,5.791425248999643,5.791425248999643,78231,False
scan-fw-9cb06100f717a26a,2026-09-22T10:38:45.795904+00:00,reno,500.0,26,495,400,37.81168387740501,-122.51733707593512,25.0,63.985649117383055,63.985649117383055,26,0,68.86190056427185,195,163,4.999001983889371,3.994480913390877,133811,False
scan-fw-6c41bc9297da16d9,2026-09-22T10:30:44.843233+00:00,sacramento,250.0,25,563,400,37.847242151605016,-122.41973466328683,12.5,117.94012262729076,117.94012262729076,25,0,117.94012262729076,260,76,5.791425248999643,5.791425248999643,81005,False
scan-fw-6c41bc9297da16d9,2026-09-22T10:30:44.843233+00:00,reno,500.0,25,563,400,42.05872208895127,-120.04084025752702,12.5,152.8940021117153,152.8940021117153,25,0,152.8940021117153,199,174,512.3259498393911,512.3259498393911,133952,False
scan-fw-3a833acaa6030463,2026-09-22T10:30:37.684069+00:00,sacramento,250.0,22,434,400,37.736737023956984,-122.13404767604487,12.5,91.4883373560796,91.48833735607961,22,0,91.4883373560796,254,78,33.32347846921546,33.32347846921546,74235,False
scan-fw-3a833acaa6030463,2026-09-22T10:30:37.684069+00:00,reno,500.0,22,434,400,39.135583337674525,-120.17612126879706,12.5,92.23831487192069,92.23831487192069,22,0,92.23831487192069,201,154,246.69901855617317,246.69901855617317,125529,False
scan-fw-7b87da6609c24091,2026-09-22T10:17:27.216641+00:00,sacramento,250.0,30,713,400,37.790454910163106,-122.49014612553002,25.0,225.37864332656,234.13381769548178,30,0,225.97969758081237,255,79,6.525495158717486,5.791425248999643,97695,False
scan-fw-7b87da6609c24091,2026-09-22T10:17:27.216641+00:00,reno,500.0,30,713,400,37.81168387740501,-122.51733707593512,25.0,221.4820512977704,231.83358882629827,30,0,224.8591799759544,216,131,4.999001983889371,3.994480913390877,154005,False
scan-fw-25ded77eebb44b81,2026-09-22T10:17:27.169311+00:00,sacramento,250.0,29,772,400,40.54058000945728,-120.08932834622378,12.5,347.6203250905819,584.1322883550052,29,0,347.6203250905819,270,59,363.58169367872625,363.58169367872625,107856,False
scan-fw-25ded77eebb44b81,2026-09-22T10:17:27.169311+00:00,reno,500.0,29,772,400,42.26054724443041,-117.46006809240853,12.5,286.8001499241617,377.46620355311984,29,0,286.8001499241617,204,149,650.5820083390814,650.5820083390814,170517,False
scan-fw-a1f8b935ef17b15f,2026-09-22T10:01:30.940477+00:00,sacramento,250.0,28,663,400,37.618290935393006,-122.8426352327932,12.5,178.90478146716367,178.90478146716367,28,0,178.90478146716367,258,72,40.543973089971814,40.543973089971814,96174,False
scan-fw-a1f8b935ef17b15f,2026-09-22T10:01:30.940477+00:00,reno,500.0,28,663,400,37.86616295802748,-122.59058145391954,12.5,204.3933554338695,204.3933554338695,28,0,204.3933554338695,203,162,9.406731540376745,9.406731540376745,155615,False
scan-fw-91e9595dd9063529,2026-09-22T10:01:24.615438+00:00,sacramento,250.0,16,428,400,37.734835715388996,-122.41831961318807,12.5,139.9987432498481,139.9987432498481,16,0,139.9987432498481,258,69,14.008947212249595,14.008947212249595,73990,False
scan-fw-91e9595dd9063529,2026-09-22T10:01:24.615438+00:00,reno,500.0,16,428,400,37.81168387740501,-122.51733707593512,25.0,141.36969575479552,141.36969575479552,16,0,145.89153137746047,206,146,4.999001983889371,10.845799284926882,126266,False
scan-fw-276f9cdc16caca01,2026-09-22T09:47:29.762548+00:00,sacramento,250.0,23,626,400,38.01735134561819,-122.20784808965668,25.0,167.75772135281613,167.75772135281613,23,0,173.615157400707,270,60,30.723216364998475,30.764862902704703,87266,False
scan-fw-276f9cdc16caca01,2026-09-22T09:47:29.762548+00:00,reno,500.0,23,626,400,38.04271335342732,-122.24039098214088,25.0,163.8562645230397,163.8562645230397,23,0,172.93746684013684,191,156,30.435889555377265,31.460849821129,138837,False
scan-fw-4bc39b337ef99b95,2026-09-22T09:47:29.666274+00:00,sacramento,250.0,28,596,400,37.84464346814744,-122.70442443606721,12.5,368.45460684000716,891.1033223145099,28,0,368.45460684000716,267,63,19.215448967976897,19.215448967976897,87503,False
scan-fw-4bc39b337ef99b95,2026-09-22T09:47:29.666274+00:00,reno,500.0,28,596,400,37.07979869721689,-122.56105228050006,12.5,370.55999762209854,693.8954934539446,28,0,370.55999762209854,199,157,85.79348899668348,85.79348899668348,143240,False
scan-fw-cd08fcf1f9c6f832,2026-09-22T09:31:10.157452+00:00,sacramento,250.0,33,817,400,37.847242151605016,-122.41973466328683,12.5,281.01042732989754,343.2289847257164,33,0,281.01042732989754,260,74,5.791425248999643,5.791425248999643,102668,False
scan-fw-cd08fcf1f9c6f832,2026-09-22T09:31:10.157452+00:00,reno,500.0,33,817,400,37.92727918367501,-122.37908082471127,50.0,278.4822692132631,338.60105128642726,33,0,279.94722638339766,206,141,12.773803485018046,3.994480913390877,167106,False
scan-fw-86a2672d0e76e2f9,2026-09-22T09:31:03.541978+00:00,sacramento,250.0,10,181,400,37.733625831183176,-122.56044940436978,12.5,76.65595693574922,76.65595693574922,10,0,76.65595693574922,272,62,14.417820371908652,14.417820371908652,42952,False
scan-fw-86a2672d0e76e2f9,2026-09-22T09:31:03.541978+00:00,reno,500.0,10,181,400,37.64481209620486,-122.44016357778293,12.5,75.93445211191158,75.93445211191158,10,0,75.93445211191158,203,150,23.0578760952206,23.0578760952206,68917,False
scan-fw-54b6d105c48a2047,2026-09-22T09:19:52.541350+00:00,sacramento,250.0,40,1098,400,37.96069052035866,-122.27858595446993,12.5,212.8110624089403,382.096516981164,40,0,212.8110624089403,262,87,22.00471710308518,22.00471710308518,127507,False
scan-fw-54b6d105c48a2047,2026-09-22T09:19:52.541350+00:00,reno,500.0,40,1098,400,37.81168387740501,-122.51733707593512,25.0,215.1100063671699,352.0353829275587,40,0,215.79645169227098,201,151,4.999001983889371,9.406731540376745,209542,False
scan-fw-349a7826afb74cb5,2026-09-22T09:18:16.274918+00:00,sacramento,250.0,8,361,400,38.07396972923189,-122.13700080496633,12.5,146.10273737716122,146.10273737716122,8,0,146.10273737716122,255,89,39.49524590874808,39.49524590874808,57583,False
scan-fw-349a7826afb74cb5,2026-09-22T09:18:16.274918+00:00,reno,500.0,8,361,400,38.32508600348719,-122.1782459739817,12.5,153.69899734741006,153.69899734741006,8,0,153.69899734741006,207,135,59.37932921749013,59.37932921749013,91327,False
scan-fw-fe702c779f4f1ad5,2026-09-22T09:08:06.789016+00:00,sacramento,250.0,8,289,400,38.18323988000744,-122.56702663818233,12.5,60.955366841695515,60.955366841695515,8,0,60.955366841695515,268,62,37.839722054295216,37.839722054295216,48398,False
scan-fw-fe702c779f4f1ad5,2026-09-22T09:08:06.789016+00:00,reno,500.0,8,289,400,38.09418993026734,-122.45643905604925,12.5,62.89889536191811,62.898895361918115,8,0,62.89889536191811,212,137,27.38030874903747,27.38030874903747,73797,False
scan-fw-f18087b3575537f1,2026-09-22T09:07:42.516751+00:00,sacramento,250.0,34,820,400,37.734835715388996,-122.41831961318807,12.5,123.98710759858383,123.98710759858383,34,0,123.98710759858383,267,62,14.008947212249595,14.008947212249595,112176,False
scan-fw-f18087b3575537f1,2026-09-22T09:07:42.516751+00:00,reno,500.0,34,820,400,37.75715699306074,-122.44420376079852,12.5,123.33827558485496,123.33827558485496,34,0,123.33827558485496,210,140,10.845799284926882,10.845799284926882,177232,False
scan-fw-c30ad93f806f3d6e,2026-09-22T08:58:57.536059+00:00,sacramento,250.0,7,156,400,37.847242151605016,-122.41973466328683,12.5,63.88873211834449,63.88873211834449,7,0,63.88873211834449,262,75,5.791425248999643,5.791425248999643,37710,False
scan-fw-c30ad93f806f3d6e,2026-09-22T08:58:57.536059+00:00,reno,500.0,7,156,400,37.86950159896743,-122.4482629890385,12.5,52.89090767933135,52.89090767933135,7,0,52.89090767933135,197,149,3.994480913390877,3.994480913390877,60354,False
scan-fw-11850bfc6e2c9a82,2026-09-22T08:57:35.073424+00:00,sacramento,250.0,34,1022,400,38.01526494913257,-122.49320828990864,25.0,153.00452898484647,153.00452898484647,34,0,160.40952197912355,266,61,18.496084101892492,13.53924559286292,120587,False
scan-fw-11850bfc6e2c9a82,2026-09-22T08:57:35.073424+00:00,reno,500.0,34,1022,400,37.98184591201257,-122.45234138095721,12.5,153.12757377353321,153.12757377353321,34,0,153.12757377353321,209,146,15.054540641770203,15.054540641770203,196161,False
scan-fw-cc08bd4cc50fc192,2026-09-22T08:49:48.698198+00:00,sacramento,250.0,6,101,400,37.619842759033496,-122.70073264310571,12.5,96.14431499834782,96.14431499834782,6,0,96.14431499834782,272,59,31.73651506344456,31.73651506344456,30354,False
scan-fw-cc08bd4cc50fc192,2026-09-22T08:49:48.698198+00:00,reno,500.0,6,101,400,37.52915161331198,-122.57780739243766,12.5,86.57444022798828,86.57444022798828,6,0,86.57444022798828,208,141,36.4817854603542,36.4817854603542,48513,False
scan-fw-527f67e61263dc40,2026-09-22T08:47:58.701442+00:00,sacramento,250.0,37,856,400,37.847242151605016,-122.41973466328683,12.5,164.38984777850362,164.38984777850362,37,0,164.38984777850362,264,69,5.791425248999643,5.791425248999643,119285,False
scan-fw-527f67e61263dc40,2026-09-22T08:47:58.701442+00:00,reno,500.0,37,856,400,43.16767387001443,-117.88831783675496,12.5,171.10648245762144,171.10648245762144,37,0,171.10648245762144,213,133,707.4231192531299,707.4231192531299,186707,False
scan-fw-7f72ffc4c858c78c,2026-09-22T08:38:15.680326+00:00,sacramento,250.0,41,1354,400,37.790454910163106,-122.49014612553002,25.0,126.25422718830733,126.25422718830733,41,0,127.81109682172661,259,69,6.525495158717486,5.791425248999643,155949,False
scan-fw-7f72ffc4c858c78c,2026-09-22T08:38:15.680326+00:00,reno,500.0,41,1354,400,37.81168387740501,-122.51733707593512,25.0,122.06843924699564,122.06843924699564,41,0,123.79888028118314,203,148,4.999001983889371,3.994480913390877,246052,False
scan-fw-059636707512fbde,2026-09-22T08:38:10.675233+00:00,sacramento,250.0,11,365,400,37.96069052035866,-122.27858595446993,12.5,102.14144905689933,102.14144905689933,11,0,102.14144905689933,266,71,22.00471710308518,22.00471710308518,54216,False
scan-fw-059636707512fbde,2026-09-22T08:38:10.675233+00:00,reno,500.0,11,365,400,37.87565233719228,-122.16358860727152,12.5,105.15853050202004,105.15853050202006,11,0,105.15853050202004,205,151,28.42772350832409,28.42772350832409,85294,False
scan-fw-2bc80c38584b2aa4,2026-09-22T08:30:31.879549+00:00,sacramento,250.0,8,149,400,37.847242151605016,-122.41973466328683,12.5,45.89365101723562,45.89365101723562,8,0,45.89365101723562,262,74,5.791425248999643,5.791425248999643,36820,False
scan-fw-2bc80c38584b2aa4,2026-09-22T08:30:31.879549+00:00,reno,500.0,8,149,400,37.81168387740501,-122.51733707593512,25.0,41.4511575249295,41.451157524929506,8,0,45.56564557479639,211,133,4.999001983889371,15.054540641770203,58582,False
scan-fw-8691df0425f34ede,2026-09-22T08:28:18.278227+00:00,sacramento,250.0,29,545,400,37.73587278340162,-122.27618548125011,12.5,115.96303127127827,115.96303127127827,29,0,115.96303127127827,253,83,22.29598229320849,22.29598229320849,81789,False
scan-fw-8691df0425f34ede,2026-09-22T08:28:18.278227+00:00,reno,500.0,29,545,400,37.76329333414224,-122.15996728340363,12.5,137.76560713541718,137.76560713541718,29,0,137.76560713541718,203,151,30.159412116422683,30.159412116422683,135964,False
scan-fw-693e8820ed9c8887,2026-09-22T08:20:49.291935+00:00,sacramento,250.0,21,544,400,37.95843295131761,-122.56372246731505,12.5,96.68943066531952,96.6894306653195,21,0,96.68943066531952,258,80,13.96058503568436,13.96058503568436,78704,False
scan-fw-693e8820ed9c8887,2026-09-22T08:20:49.291935+00:00,reno,500.0,21,544,400,37.97497706073413,-122.73740452303997,12.5,94.31223265286918,94.31223265286918,21,0,94.31223265286918,205,146,26.151357714794596,26.151357714794596,127536,False
scan-fw-3729ba8f36d84e98,2026-09-22T08:18:51.974903+00:00,sacramento,250.0,12,231,400,37.847242151605016,-122.41973466328683,12.5,72.9018119832389,72.9018119832389,12,0,72.9018119832389,262,68,5.791425248999643,5.791425248999643,52708,False
scan-fw-3729ba8f36d84e98,2026-09-22T08:18:51.974903+00:00,reno,500.0,12,231,400,37.92727918367501,-122.37908082471127,50.0,76.23798394427799,76.237983944278,12,0,83.0349882269487,221,137,12.773803485018046,9.406731540376745,86727,False
scan-fw-a077f23790e8d20a,2026-09-22T08:09:32.480553+00:00,sacramento,250.0,37,949,400,37.790454910163106,-122.49014612553002,25.0,132.68299213237464,132.68299213237464,37,0,135.05293139418632,259,84,6.525495158717486,5.791425248999643,127199,False
scan-fw-a077f23790e8d20a,2026-09-22T08:09:32.480553+00:00,reno,500.0,37,949,400,37.86950159896743,-122.4482629890385,12.5,139.36770662933037,139.36770662933037,37,0,139.36770662933037,204,142,3.994480913390877,3.994480913390877,205215,False
scan-fw-26f1e91f5e02ddb8,2026-09-22T08:07:42.247853+00:00,sacramento,250.0,25,450,400,37.96069052035866,-122.27858595446993,12.5,95.90183992801732,95.90183992801732,25,0,95.90183992801732,274,58,22.00471710308518,22.00471710308518,78226,False
scan-fw-26f1e91f5e02ddb8,2026-09-22T08:07:42.247853+00:00,reno,500.0,25,450,400,37.87266473696595,-122.30593181217438,12.5,89.75621505542314,89.75621505542314,25,0,89.75621505542314,205,145,15.994962765033991,15.994962765033991,133303,False
scan-fw-bd4f8adf76085c8c,2026-09-22T07:51:27.742895+00:00,sacramento,250.0,33,980,400,37.847242151605016,-122.41973466328683,12.5,110.50402318991625,110.50402318991625,33,0,110.50402318991625,253,92,5.791425248999643,5.791425248999643,125147,False
scan-fw-bd4f8adf76085c8c,2026-09-22T07:51:27.742895+00:00,reno,500.0,33,980,400,37.81168387740501,-122.51733707593512,25.0,110.50095455407417,110.50095455407416,33,0,113.09274202913964,203,147,4.999001983889371,3.994480913390877,204489,False
scan-fw-99783b33f500dbc0,2026-09-22T07:51:25.976779+00:00,sacramento,250.0,32,835,400,37.95843295131761,-122.56372246731505,12.5,121.11083701871394,121.11083701871394,32,0,121.11083701871394,257,73,13.96058503568436,13.96058503568436,109950,False
scan-fw-99783b33f500dbc0,2026-09-22T07:51:25.976779+00:00,reno,500.0,32,835,400,37.86950159896743,-122.4482629890385,12.5,129.4157557517424,129.4157557517424,32,0,129.4157557517424,195,164,3.994480913390877,3.994480913390877,180603,False
scan-fw-55cc7f4b7f75d2c0,2026-09-22T07:32:13.861760+00:00,sacramento,250.0,27,899,400,37.84602941502392,-122.56208207148525,12.5,233.75050624080194,274.76101225309986,27,0,233.75050624080194,259,78,6.719037076702814,6.719037076702814,112026,False
scan-fw-55cc7f4b7f75d2c0,2026-09-22T07:32:13.861760+00:00,reno,500.0,27,899,400,37.86950159896743,-122.4482629890385,12.5,232.3628092135974,279.13661863756914,27,0,232.3628092135974,209,139,3.994480913390877,3.994480913390877,183205,False
scan-fw-251141f67f70df3f,2026-09-22T07:31:57.206685+00:00,sacramento,250.0,8,169,400,37.847242151605016,-122.41973466328683,12.5,71.06149735786447,71.06149735786445,8,0,71.06149735786447,257,86,5.791425248999643,5.791425248999643,34494,False
scan-fw-251141f67f70df3f,2026-09-22T07:31:57.206685+00:00,reno,500.0,8,169,400,37.98184591201257,-122.45234138095721,12.5,82.97040278459065,82.97040278459065,8,0,82.97040278459065,214,131,15.054540641770203,15.054540641770203,57673,False
scan-fw-525d1ab957bb1806,2026-09-22T07:18:10.843742+00:00,sacramento,250.0,13,340,400,37.790454910163106,-122.49014612553002,25.0,65.82331979474306,65.82331979474307,13,0,73.54561772945632,269,75,6.525495158717486,14.008947212249595,61571,False
scan-fw-525d1ab957bb1806,2026-09-22T07:18:10.843742+00:00,reno,500.0,13,340,400,37.86950159896743,-122.4482629890385,12.5,65.80135250395018,65.8013525039502,13,0,65.80135250395018,212,141,3.994480913390877,3.994480913390877,98227,False
scan-fw-4feca26aef018bb9,2026-09-22T07:18:07.517550+00:00,sacramento,250.0,32,1179,400,37.847242151605016,-122.41973466328683,12.5,151.80781235697123,151.80781235697123,32,0,151.80781235697123,250,91,5.791425248999643,5.791425248999643,137330,False
scan-fw-4feca26aef018bb9,2026-09-22T07:18:07.517550+00:00,reno,500.0,32,1179,400,37.86950159896743,-122.4482629890385,12.5,147.82051330233767,147.82051330233767,32,0,147.82051330233767,198,158,3.994480913390877,3.994480913390877,218234,False
scan-fw-a2b746959fcba33f,2026-09-22T07:09:35.479636+00:00,sacramento,250.0,21,675,400,37.847242151605016,-122.41973466328683,12.5,144.68968425599948,144.68968425599948,21,0,144.68968425599948,261,67,5.791425248999643,5.791425248999643,88645,False
scan-fw-a2b746959fcba33f,2026-09-22T07:09:35.479636+00:00,reno,500.0,21,675,400,42.61982038010296,-119.27937381678484,12.5,166.79767116739117,166.79767116739114,21,0,166.79767116739117,200,157,596.1145283383906,596.1145283383906,147787,False
scan-fw-a38588796d9fa8dc,2026-09-22T07:07:50.755010+00:00,sacramento,250.0,37,924,400,37.957043731304225,-122.70628344291833,12.5,216.77196218188132,216.77196218188132,37,0,216.77196218188132,265,76,22.780866201315696,22.780866201315696,127358,False
scan-fw-a38588796d9fa8dc,2026-09-22T07:07:50.755010+00:00,reno,500.0,37,924,400,37.86950159896743,-122.4482629890385,12.5,145.75357236643748,145.75357236643748,37,0,145.75357236643748,198,155,3.994480913390877,3.994480913390877,206830,False
scan-fw-7b6d37615f3bf503,2026-09-22T06:51:45.385567+00:00,sacramento,250.0,26,948,400,37.84602941502392,-122.56208207148525,12.5,111.77234581967988,111.77234581967988,26,0,111.77234581967988,263,65,6.719037076702814,6.719037076702814,121711,False
scan-fw-7b6d37615f3bf503,2026-09-22T06:51:45.385567+00:00,reno,500.0,26,948,400,37.86616295802748,-122.59058145391954,12.5,112.14283203563872,112.14283203563872,26,0,112.14283203563872,208,141,9.406731540376745,9.406731540376745,197294,False
scan-fw-b08277b4adf9a155,2026-09-22T06:49:11.188334+00:00,sacramento,250.0,10,267,400,37.95843295131761,-122.56372246731505,12.5,75.91841632439922,75.91841632439922,10,0,75.91841632439922,272,58,13.96058503568436,13.96058503568436,52228,False
scan-fw-b08277b4adf9a155,2026-09-22T06:49:11.188334+00:00,reno,500.0,10,267,400,37.98184591201257,-122.45234138095721,12.5,74.28692390328604,74.28692390328604,10,0,74.28692390328604,210,142,15.054540641770203,15.054540641770203,81326,False
scan-fw-e23012e3ab389416,2026-09-22T06:38:58.984890+00:00,sacramento,250.0,46,1481,400,37.847242151605016,-122.41973466328683,12.5,98.02421320542149,98.02421320542147,46,0,98.02421320542149,262,78,5.791425248999643,5.791425248999643,176397,False
scan-fw-e23012e3ab389416,2026-09-22T06:38:58.984890+00:00,reno,500.0,46,1481,400,37.86950159896743,-122.4482629890385,12.5,97.8282807953749,97.82828079537491,46,0,97.8282807953749,200,143,3.994480913390877,3.994480913390877,283436,False
scan-fw-c31989d20d2d3ef8,2026-09-22T06:37:24.795233+00:00,sacramento,250.0,49,1504,400,37.734835715388996,-122.41831961318807,12.5,147.2345639015066,147.2345639015066,49,0,147.2345639015066,268,59,14.008947212249595,14.008947212249595,176239,False
scan-fw-c31989d20d2d3ef8,2026-09-22T06:37:24.795233+00:00,reno,500.0,49,1504,400,37.81168387740501,-122.51733707593512,25.0,146.82910519019865,146.82910519019865,49,0,147.48861028375828,206,141,4.999001983889371,15.994962765033991,283938,False
scan-fw-9d4a400ada9d9c31,2026-09-22T06:37:24.168809+00:00,sacramento,250.0,44,1158,400,37.84602941502392,-122.56208207148525,12.5,267.4535995427371,407.02773086255377,44,0,267.4535995427371,262,75,6.719037076702814,6.719037076702814,173987,False
scan-fw-9d4a400ada9d9c31,2026-09-22T06:37:24.168809+00:00,reno,500.0,44,1158,400,37.86616295802748,-122.59058145391954,12.5,265.8532349017786,403.812150747997,44,0,265.8532349017786,207,145,9.406731540376745,9.406731540376745,258955,False
scan-fw-809e5f1710165fe6,2026-09-22T06:19:55.085403+00:00,sacramento,250.0,27,728,400,37.733625831183176,-122.56044940436978,12.5,130.76894301872693,130.76894301872693,27,0,130.76894301872693,267,56,14.417820371908652,14.417820371908652,124201,False
scan-fw-809e5f1710165fe6,2026-09-22T06:19:55.085403+00:00,reno,500.0,27,728,400,37.81168387740501,-122.51733707593512,25.0,121.79534344688062,121.79534344688062,27,0,124.32684564813088,213,134,4.999001983889371,3.994480913390877,194488,False
scan-fw-8e9807db44d066ea,2026-09-22T06:17:42.732383+00:00,sacramento,250.0,44,1045,400,37.847242151605016,-122.41973466328683,12.5,257.742233935071,316.496003408857,44,0,257.742233935071,261,73,5.791425248999643,5.791425248999643,145021,False
scan-fw-8e9807db44d066ea,2026-09-22T06:17:42.732383+00:00,reno,500.0,44,1045,400,37.75715699306074,-122.44420376079852,12.5,256.23438492742054,322.168569945299,44,0,256.23438492742054,216,125,10.845799284926882,10.845799284926882,244970,False
scan-fw-0fbbcb6ec32e628f,2026-09-22T06:09:22.852470+00:00,sacramento,250.0,34,1001,400,37.622429243690696,-122.41691122054961,12.5,118.25746193807518,118.25746193807518,34,0,118.25746193807518,258,81,25.912181654894372,25.912181654894372,120690,False
scan-fw-0fbbcb6ec32e628f,2026-09-22T06:09:22.852470+00:00,reno,500.0,34,1001,400,37.75715699306074,-122.44420376079852,12.5,119.70586974498066,119.70586974498066,34,0,119.70586974498066,200,154,10.845799284926882,10.845799284926882,212623,False
scan-fw-d87e70540439b064,2026-09-22T06:07:41.444601+00:00,sacramento,250.0,30,669,400,38.07205491665447,-122.42258490175576,12.5,147.77753219141843,254.3283791347725,30,0,147.77753219141843,259,72,25.407917982652894,25.407917982652894,96140,False
scan-fw-d87e70540439b064,2026-09-22T06:07:41.444601+00:00,reno,500.0,30,669,400,38.26104439466399,-122.53416990923341,25.0,148.07571466821284,244.63098946459652,30,0,150.40151471963318,216,134,46.010190799486,34.73780100691173,157220,False
scan-fw-d6eb69d2ebcd3ea5,2026-09-22T05:58:27.859204+00:00,sacramento,250.0,31,877,400,37.847242151605016,-122.41973466328683,12.5,261.05188687222824,371.84054175494407,31,0,261.05188687222824,267,67,5.791425248999643,5.791425248999643,110837,False
scan-fw-d6eb69d2ebcd3ea5,2026-09-22T05:58:27.859204+00:00,reno,500.0,31,877,400,37.98184591201257,-122.45234138095721,12.5,262.57227228116426,355.47506591500854,31,0,262.57227228116426,209,143,15.054540641770203,15.054540641770203,177433,False
scan-hop-edcaedee2508bea1,2026-09-22T05:06:51.552053+00:00,sacramento,250.0,36,1297,400,37.847242151605016,-122.41973466328683,12.5,342.79588725673034,662.7708551130073,36,0,342.79588725673034,260,74,5.791425248999643,5.791425248999643,212435,False
scan-hop-edcaedee2508bea1,2026-09-22T05:06:51.552053+00:00,reno,500.0,36,1297,400,37.81168387740501,-122.51733707593512,25.0,341.67906144970607,634.5719320101432,36,0,341.94092812689837,209,132,4.999001983889371,3.994480913390877,307822,False
scan-hop-68d132af69e5fec9,2026-09-22T04:56:28.459527+00:00,sacramento,250.0,44,1290,400,37.847242151605016,-122.41973466328683,12.5,138.75973134678242,138.7597313467824,44,0,138.75973134678242,256,79,5.791425248999643,5.791425248999643,195272,False
scan-hop-68d132af69e5fec9,2026-09-22T04:56:28.459527+00:00,reno,500.0,44,1290,400,37.86950159896743,-122.4482629890385,12.5,132.3071857955556,132.3071857955556,44,0,132.3071857955556,201,151,3.994480913390877,3.994480913390877,298282,False
scan-hop-3415903f8c57efba,2026-09-22T04:46:30.959478+00:00,sacramento,250.0,45,1447,400,37.847242151605016,-122.41973466328683,12.5,132.9458165641669,132.9458165641669,45,0,132.9458165641669,263,78,5.791425248999643,5.791425248999643,248249,False
scan-hop-3415903f8c57efba,2026-09-22T04:46:30.959478+00:00,reno,500.0,45,1447,400,37.86950159896743,-122.4482629890385,12.5,138.08500329690165,138.08500329690165,45,0,138.08500329690165,213,131,3.994480913390877,3.994480913390877,352273,False
scan-hop-fb7c6b3d864b5531,2026-09-22T04:37:16.993283+00:00,sacramento,250.0,46,1224,400,37.84602941502392,-122.56208207148525,12.5,134.44947093794474,134.44947093794474,46,0,134.44947093794474,262,73,6.719037076702814,6.719037076702814,191381,False
scan-hop-fb7c6b3d864b5531,2026-09-22T04:37:16.993283+00:00,reno,500.0,46,1224,400,37.86616295802748,-122.59058145391954,12.5,126.47712887759495,126.47712887759494,46,0,126.47712887759495,212,136,9.406731540376745,9.406731540376745,284219,False
scan-hop-e1aca9a269cb94f0,2026-09-22T04:36:41.219625+00:00,sacramento,250.0,48,1516,400,37.847242151605016,-122.41973466328683,12.5,104.39773309174674,104.39773309174674,48,0,104.39773309174674,263,78,5.791425248999643,5.791425248999643,174671,False
