scenario_id,row_id,split,alignment,estimator,background_session_id,snr_db,frame_occupancy,acceleration_hz_s2,jerk_hz_s3,alias_change_hz,cfo_step_hz,sample_clock_offset_ppm,expected_endpoint_count,complete_endpoint_count,evaluable,bias_hz_s,mse_hz2_s2,rmse_hz_s,median_absolute_error_hz_s,failure_rate,endpoint_coverage,scenario_simultaneous_coverage,median_interval_half_width_hz_s
F5-1-C01,C01,calibration,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-C01,C01,calibration,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-C01,C01,calibration,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-C01,C01,calibration,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-C01,C01,calibration,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,1,False,888.9440535394378,790221.5303231269,888.9440535394378,888.9440535394378,1.0,1.0,False,1085.625368311237
F5-1-C01,C01,calibration,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,3,True,412.08204567269667,179092.6225045704,423.19336302046423,390.37365437368953,0.3333333333333333,1.0,True,1790.0841057371333
F5-1-C01,C01,calibration,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,3,True,412.08204567269667,179092.6225045704,423.19336302046423,390.37365437368953,0.3333333333333333,0.0,False,136.38595315284283
F5-1-C01,C01,calibration,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,3,True,204.13281807610716,203787.62556033535,451.42842794881153,287.13349730324535,0.3333333333333333,0.6666666666666666,False,560.0528286126715
F5-1-C02,C02,calibration,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,0.0,0.0,0.0,0.0,0.0,3,3,True,-26.774008371051575,14181.095753019123,119.08440600271356,103.56215005897911,0.0,1.0,True,340.58920032291905
F5-1-C02,C02,calibration,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,0.0,0.0,0.0,0.0,0.0,3,3,True,-8.584956985452814,341.1225969732897,18.469504513475442,11.916909096283689,0.0,1.0,True,555.9840129155039
F5-1-C02,C02,calibration,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,0.0,0.0,0.0,0.0,0.0,3,3,True,-8.584956985452814,341.1225969732897,18.469504513475442,11.916909096283689,0.0,1.0,True,42.360249608494414
F5-1-C02,C02,calibration,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,0.0,0.0,0.0,0.0,0.0,3,3,True,-65.86117829815718,4417.791955223366,66.46647241446898,67.0161338313128,0.0,1.0,True,170.0234152428304
F5-1-C03,C03,calibration,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,0,False,,,,,,,False,
F5-1-C03,C03,calibration,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,0,False,,,,,,,False,
F5-1-C03,C03,calibration,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,0,False,,,,,,,False,
F5-1-C03,C03,calibration,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,0,False,,,,,,,False,
F5-1-C03,C03,calibration,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,3,True,-103.14603500713777,10974.56063627942,104.75953720916975,107.91027293407478,0.0,1.0,True,279.37595309784643
F5-1-C03,C03,calibration,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,3,True,-119.60749065794471,89959.35515132139,299.9322509356428,264.1597217268388,0.0,1.0,True,460.16615162195575
F5-1-C03,C03,calibration,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,3,True,-119.60749065794471,89959.35515132139,299.9322509356428,264.1597217268388,0.0,0.0,False,35.059916456714305
F5-1-C03,C03,calibration,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,3,True,-482.87039578721715,659642.4097394318,812.1837290536125,26.54568448099417,0.3333333333333333,0.6666666666666666,False,139.8910066301504
F5-1-C04,C04,calibration,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-C04,C04,calibration,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-C04,C04,calibration,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-C04,C04,calibration,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-C04,C04,calibration,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,3,True,46.83569582304941,2860.7958856811715,53.48640842009465,33.25210424721831,0.0,1.0,True,320.5797618246255
F5-1-C04,C04,calibration,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,3,True,433.8406915165977,198597.65407251604,445.6429670403383,425.06708725941394,0.3333333333333333,1.0,True,557.0864553004549
F5-1-C04,C04,calibration,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,3,True,433.8406915165977,198597.65407251604,445.6429670403383,425.06708725941394,0.3333333333333333,0.0,False,42.44424435208536
F5-1-C04,C04,calibration,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,3,True,-23.066620475116412,622.0616075250097,24.941162914447467,20.113824485929854,0.0,1.0,True,168.17312455124357
F5-1-C05,C05,calibration,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,-900.0,750.0,-400.0,50.0,3,0,False,,,,,,,False,
F5-1-C05,C05,calibration,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,-900.0,750.0,-400.0,50.0,3,0,False,,,,,,,False,
F5-1-C05,C05,calibration,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,-900.0,750.0,-400.0,50.0,3,0,False,,,,,,,False,
F5-1-C05,C05,calibration,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,-900.0,750.0,-400.0,50.0,3,0,False,,,,,,,False,
F5-1-C05,C05,calibration,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,-900.0,750.0,-400.0,50.0,3,3,True,-61.80514239962986,9983.227948712767,99.9161045513323,96.6480869524562,0.0,1.0,True,279.95058506097934
F5-1-C05,C05,calibration,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,-900.0,750.0,-400.0,50.0,3,3,True,-284.6044142103013,155641.56249671648,394.5143375046292,154.3072183229301,0.3333333333333333,1.0,True,461.3397850578675
F5-1-C05,C05,calibration,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,-900.0,750.0,-400.0,50.0,3,3,True,-284.6044142103013,155641.56249671648,394.5143375046292,154.3072183229301,0.3333333333333333,0.3333333333333333,False,35.149335224411224
F5-1-C05,C05,calibration,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,-900.0,750.0,-400.0,50.0,3,3,True,490.4618582418164,730401.1191223437,854.6350795060683,7.519179153177902,0.3333333333333333,0.6666666666666666,False,140.41104948411424
F5-1-C06,C06,calibration,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,0.0,-750.0,0.0,0.0,3,0,False,,,,,,,False,
F5-1-C06,C06,calibration,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,0.0,-750.0,0.0,0.0,3,3,True,-350.51985342497784,123220.94304275831,351.0284077432456,356.6840453269533,0.0,1.0,True,1714.7854657902865
F5-1-C06,C06,calibration,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,0.0,-750.0,0.0,0.0,3,3,True,-350.51985342497784,123220.94304275831,351.0284077432456,356.6840453269533,0.0,0.0,False,130.64897311522915
F5-1-C06,C06,calibration,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,0.0,-750.0,0.0,0.0,3,3,True,-78.94625040138696,21992.3060476992,148.29803116595716,12.82282937202126,0.0,1.0,True,529.7111100232953
F5-1-E01,E01,evaluation,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,0,False,,,,,,,False,
F5-1-E01,E01,evaluation,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,0,False,,,,,,,False,
F5-1-E01,E01,evaluation,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,0,False,,,,,,,False,
F5-1-E01,E01,evaluation,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,0,False,,,,,,,False,
F5-1-E01,E01,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,3,True,-25.505528882789196,2247.950161614027,47.41255278524905,16.610760584693708,0.0,1.0,True,279.61952343990004
F5-1-E01,E01,evaluation,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,3,True,37.30841958201321,10210.44379223896,101.0467406314472,82.52910431021519,0.0,1.0,True,461.1627943964455
F5-1-E01,E01,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,3,True,37.30841958201321,10210.44379223896,101.0467406314472,82.52910431021519,0.0,0.0,False,35.135850360778385
F5-1-E01,E01,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,3,True,-44.04704604875284,2213.8896301410423,47.051988588592536,34.19936847090412,0.0,1.0,True,140.2169640541049
F5-1-E02,E02,evaluation,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-E02,E02,evaluation,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-E02,E02,evaluation,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-E02,E02,evaluation,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-E02,E02,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,3,True,-126.90754098507416,16375.690357526439,127.96753634233347,135.27193440225074,0.0,1.0,True,328.566671793364
F5-1-E02,E02,evaluation,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,3,True,-399.8387984484736,160071.92009553182,400.08989001914534,401.24493442002085,0.0,1.0,True,540.5136541767
F5-1-E02,E02,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,3,True,-399.8387984484736,160071.92009553182,400.08989001914534,401.24493442002085,0.0,0.0,False,41.181567771453395
F5-1-E02,E02,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,3,True,-14.646810420704545,429.2524378767516,20.71840818877627,14.005259087371542,0.0,1.0,True,166.43664026074677
F5-1-E03,E03,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,750.0,-400.0,0.0,3,2,False,715.4158911053578,512081.64695782744,715.5988030718242,715.4158911053578,1.0,0.5,False,760.7516670304378
F5-1-E03,E03,evaluation,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,750.0,-400.0,0.0,3,2,False,18.09948619215922,119513.8579567268,345.7077638074199,345.233640533924,0.0,1.0,False,2026.952234712996
F5-1-E03,E03,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,750.0,-400.0,0.0,3,2,False,18.09948619215922,119513.8579567268,345.7077638074199,345.233640533924,0.0,0.0,False,154.4328624787041
F5-1-E03,E03,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,-1600.0,-900.0,750.0,-400.0,0.0,3,2,False,816.6630644964794,1318857.5501669948,1148.4152342106033,816.6630644964794,0.5,0.5,False,577.6590636648241
F5-1-E04,E04,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,0.0,-900.0,750.0,0.0,0.0,3,3,True,-34.75127594405959,2862.805481887171,53.505191167653734,7.464806972605857,0.0,1.0,True,279.3899236103255
F5-1-E04,E04,evaluation,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,0.0,-900.0,750.0,0.0,0.0,3,3,True,-30.99539575076407,10220.951515502276,101.09872163139491,85.39048137390137,0.0,1.0,True,458.3545245241256
F5-1-E04,E04,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,0.0,-900.0,750.0,0.0,0.0,3,3,True,-30.99539575076407,10220.951515502276,101.09872163139491,85.39048137390137,0.0,0.3333333333333333,False,34.921889149671465
F5-1-E04,E04,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-6.0,1.0,0.0,-900.0,750.0,0.0,0.0,3,3,True,13.88161043969103,602.8379031325754,24.552757546405566,2.587349530946767,0.0,1.0,True,139.34114145241566
F5-1-E05,E05,evaluation,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-E05,E05,evaluation,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-E05,E05,evaluation,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-E05,E05,evaluation,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-1-E05,E05,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,3,True,52.56024316302804,2899.665034761548,53.84853790737078,48.259918239799845,0.0,1.0,True,336.0396810497691
F5-1-E05,E05,evaluation,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,3,True,407.5647950040017,166126.32072224037,407.58596727836493,408.8737993476707,0.0,1.0,True,553.5420241592717
F5-1-E05,E05,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,3,True,407.5647950040017,166126.32072224037,407.58596727836493,408.8737993476707,0.0,0.0,False,42.174195242087926
F5-1-E05,E05,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,3,True,-46.56569601196679,2950.9774324361697,54.32289970570579,51.90169005255939,0.0,1.0,True,165.33677085897787
F5-1-E06,E06,evaluation,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,0,False,,,,,,,False,
F5-1-E06,E06,evaluation,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,0,False,,,,,,,False,
F5-1-E06,E06,evaluation,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,0,False,,,,,,,False,
F5-1-E06,E06,evaluation,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,0,False,,,,,,,False,
F5-1-E06,E06,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,2,False,-215.22336862990778,82819.62691039461,287.78399349233206,215.22336862990778,0.0,1.0,False,1121.490760318836
F5-1-E06,E06,evaluation,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,3,True,-126.63613401660284,59014.38463939013,242.92876453682905,239.91262548078248,0.0,1.0,True,1689.9727274245208
F5-1-E06,E06,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,3,True,-126.63613401660284,59014.38463939013,242.92876453682905,239.91262548078248,0.0,0.3333333333333333,False,128.75849827021983
F5-1-E06,E06,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T062228-886fe2dd9cde,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,3,True,-693.0818102163126,1152318.2197381721,1073.460860831997,254.16853293550412,0.3333333333333333,0.6666666666666666,False,546.6416608174819
F5-2-C01,C01,calibration,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T105640-facdadeffb3b,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-2-C01,C01,calibration,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T105640-facdadeffb3b,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-2-C01,C01,calibration,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T105640-facdadeffb3b,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-2-C01,C01,calibration,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T105640-facdadeffb3b,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-2-C01,C01,calibration,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T105640-facdadeffb3b,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,3,True,-74.03229255763927,1221914.3470624874,1105.4023462352916,1183.8851073250453,0.6666666666666666,0.3333333333333333,False,1108.7490875393448
F5-2-C01,C01,calibration,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T105640-facdadeffb3b,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,3,True,394.0949098818849,167123.35844108745,408.8072387337184,372.3902976710424,0.3333333333333333,1.0,True,1771.660482145198
F5-2-C01,C01,calibration,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T105640-facdadeffb3b,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,3,True,394.0949098818849,167123.35844108745,408.8072387337184,372.3902976710424,0.3333333333333333,0.0,False,134.9822629820502
F5-2-C01,C01,calibration,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T105640-facdadeffb3b,-20.0,0.45,-1600.0,-900.0,-750.0,0.0,-50.0,3,3,True,94.79947093042483,94122.80458761485,306.7944011673206,311.7840213599047,0.0,1.0,True,534.3187715124216
F5-2-C02,C02,calibration,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T105640-facdadeffb3b,-12.0,0.7,0.0,0.0,0.0,0.0,0.0,3,3,True,34.06331378582505,1982.4003548533926,44.52415473485592,35.04458474814919,0.0,1.0,True,337.4016191773437
F5-2-C02,C02,calibration,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T105640-facdadeffb3b,-12.0,0.7,0.0,0.0,0.0,0.0,0.0,3,3,True,13.473174487128441,219.4856193504212,14.815047058663742,14.879300055447402,0.0,1.0,True,551.3874021575034
F5-2-C02,C02,calibration,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T105640-facdadeffb3b,-12.0,0.7,0.0,0.0,0.0,0.0,0.0,3,3,True,13.473174487128441,219.4856193504212,14.815047058663742,14.879300055447402,0.0,1.0,True,42.01003525963042
F5-2-C02,C02,calibration,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T105640-facdadeffb3b,-12.0,0.7,0.0,0.0,0.0,0.0,0.0,3,3,True,5.13580563135262,192.07047308085387,13.85894920550811,8.645846336924933,0.0,1.0,True,171.04449183733837
F5-2-C03,C03,calibration,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T105640-facdadeffb3b,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,0,False,,,,,,,False,
F5-2-C03,C03,calibration,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T105640-facdadeffb3b,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,0,False,,,,,,,False,
F5-2-C03,C03,calibration,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T105640-facdadeffb3b,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,0,False,,,,,,,False,
F5-2-C03,C03,calibration,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T105640-facdadeffb3b,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,0,False,,,,,,,False,
F5-2-C03,C03,calibration,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T105640-facdadeffb3b,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,3,True,-58.05394725846463,5265.343345183887,72.56268562549134,54.488671669406585,0.0,1.0,True,279.37595309784643
F5-2-C03,C03,calibration,oracle_true_resampled_lattice,fixed_500ms_calibrated,cap-20260825T105640-facdadeffb3b,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,3,True,-114.24381806449212,90698.76087515778,301.1623496972319,273.23774902234913,0.0,1.0,True,460.16615162195575
F5-2-C03,C03,calibration,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T105640-facdadeffb3b,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,3,True,-114.24381806449212,90698.76087515778,301.1623496972319,273.23774902234913,0.0,0.0,False,35.059916456714305
F5-2-C03,C03,calibration,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T105640-facdadeffb3b,-6.0,1.0,1600.0,900.0,750.0,400.0,50.0,3,3,True,-469.40157009977537,681947.7505802477,825.8012778993792,28.5151897984033,0.3333333333333333,0.6666666666666666,False,139.8910066301504
F5-2-C04,C04,calibration,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T105640-facdadeffb3b,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
F5-2-C04,C04,calibration,nominal_fixed_lattice,fixed_500ms_calibrated,cap-20260825T105640-facdadeffb3b,-6.0,0.7,-1600.0,900.0,0.0,0.0,-50.0,3,0,False,,,,,,,False,
