visit_index,time_s,held_after_20ms,evaluation_set,raw_phase_deg,normalized_phase_deg,tone_agreement
262,0.45957042075362464,True,held,111.97963965336749,112.1641193808879,0.994493477066407
262,0.4609038207536246,True,held,94.84221382523779,94.40416549219891,0.9545044531257554
262,0.4622371207536246,True,held,93.18011577684877,92.93330746409558,0.9749868673420673
262,0.46357042075362465,True,held,73.28881637972455,73.10212869532302,0.9523371656173916
262,0.46490382075362463,True,held,69.75174182683085,70.1170245313756,0.9709605414893293
262,0.4662371207536246,True,held,90.4809844270644,90.53727965077864,0.9764869449124447
262,0.46757042075362465,True,held,99.97848452569374,100.18770155427288,0.9835342025765867
262,0.46890382075362463,True,held,115.54538876648296,115.56159555987699,0.9580916093642384
262,0.4702371207536246,True,held,112.9131128908588,112.22642811084042,0.9845478179920928
262,0.4715704207536246,True,held,140.8247199736019,141.12683588259773,0.9648900133990936
262,0.47290382075362464,True,held,149.93569586762752,149.67583718420428,0.9756500134587595
262,0.4742371207536246,True,held,158.05050452526817,157.88619223121512,0.9890071436974386
262,0.4755704207536246,True,held,147.61867861991195,148.0228391620162,0.9853410235514813
262,0.4769038207536246,True,held,164.01262987220218,163.69956994720957,0.9853476854233992
262,0.4782371207536246,True,held,166.17579042739442,165.9121734044096,0.9936605984452745
262,0.4795704207536246,True,held,-174.80108899683998,-174.68262813740373,0.978743862003415
263,0.4835709525851879,False,training,-156.17711708721527,-156.2583699039441,0.9854057847432662
263,0.4849042525851879,False,training,-141.5194354038598,-141.87368565375775,0.9937788016294329
263,0.4862376525851879,False,training,-140.32643408833786,-139.85952967357989,0.9944735603434915
263,0.4875709525851879,False,training,-127.79223034306845,-127.62799245771042,0.9777623018187913
263,0.4889042525851879,False,training,-129.46860345660974,-129.4998982857695,0.9921412181144509
263,0.4902376525851879,False,training,-144.1562349957182,-144.22240243822844,0.9833567735454393
263,0.4915709525851879,False,training,-136.4402021332138,-135.6033293087783,0.9804636042132071
263,0.4929042525851879,False,training,-137.68127764277554,-137.18811421115998,0.9762936830450624
263,0.49423765258518787,False,training,-136.28094841264615,-136.56600400197982,0.9904877158814782
263,0.4955709525851879,False,training,-111.03667782875098,-111.20113780333241,0.9842654800090396
263,0.4969042525851879,False,training,-97.27723207130865,-96.88560205138668,0.9789504588119252
263,0.4982376525851879,False,training,-104.96204908205435,-105.41259343662307,0.9619240314297347
263,0.4995709525851879,False,training,-93.51596542737086,-93.32536608595255,0.969174857917325
263,0.5009042525851879,False,training,-101.03093376774281,-101.34960503491496,0.9767817305769224
263,0.5022376525851879,True,held,-104.75871871839486,-104.6722792713056,0.9819767023158485
263,0.5035709525851879,True,held,-93.18956908987158,-92.73739037822378,0.9967820022512608
263,0.5049042525851879,True,held,-86.69963611175365,-87.29462146513094,0.9795431774205726
263,0.5062376525851879,True,held,-85.1466715681434,-85.23929828923985,0.9829320076105055
263,0.5075709525851879,True,held,-92.27262593705916,-92.76232014650466,0.9925453654180373
263,0.5089042525851879,True,held,-86.2606553616055,-86.19583883582244,0.9700213401052834
263,0.5102376525851879,True,held,-72.1679641577521,-72.06811301566712,0.993204565814315
263,0.5115709525851879,True,held,-78.81092805975324,-78.54942222866065,0.9919918083819134
263,0.5129042525851879,True,held,-62.39643067233069,-62.550193196408614,0.9716474194728419
263,0.5142376525851879,True,held,-60.05021359103191,-59.42022591048563,0.9933898344637763
263,0.5155709525851879,True,held,-71.40105666413896,-71.0126296298015,0.9877116880844786
263,0.5169042525851879,True,held,-62.846154563317256,-62.163633105687204,0.978391006255146
263,0.518237652585188,True,held,-77.29960910599915,-77.88490804285792,0.9692267177500602
263,0.5195709525851879,True,held,-72.31165042825025,-71.82229174463751,0.9880666005365265
263,0.5209042525851879,True,held,-81.63052718239621,-82.0571494181878,0.9737183202954981
263,0.522237652585188,True,held,-87.1350603227269,-87.23737725314587,0.9670811527619672
263,0.5235709525851879,True,held,-98.19726090514959,-98.05920676613351,0.9818490440206601
263,0.5249042525851879,True,held,-104.8911180429382,-104.49893853667929,0.9846325147242708
263,0.526237652585188,True,held,-92.99876092237837,-92.74895563900516,0.9902236375136059
263,0.5275709525851879,True,held,-60.094841739760284,-59.960946545159004,0.986573428851423
263,0.5289042525851879,True,held,-17.532581565861346,-17.329942160376806,0.9701652804673443
263,0.530237652585188,True,held,4.26027779851938,4.06516935270378,0.9766897999717363
263,0.5315709525851879,True,held,42.58121522862432,42.43320872348089,0.9709768506877533
263,0.5329042525851879,True,held,66.20239670890776,66.66367597814582,0.9899880481230027
263,0.534237652585188,True,held,102.4189196282309,102.7165068884878,0.9583029482398123
263,0.5355709525851879,True,held,133.3554823897965,133.0911194496498,0.9862439836846256
263,0.5369042525851879,True,held,165.80260645966337,166.2064811992199,0.9835792433815501
263,0.538237652585188,True,held,-167.55045499429374,-167.49946262533877,0.9664105403512541
263,0.539570952585188,True,held,-139.17668412213226,-139.05734383787285,0.9728189166527565
263,0.5409042525851879,True,held,-112.62721289380521,-112.63704307478747,0.9915551353723826
263,0.5422376525851879,True,held,-87.84112509700103,-87.73080984785321,0.9781533647934931
263,0.543570952585188,True,held,-61.135926332340595,-61.20762577454676,0.9908258092974466
263,0.5449042525851879,True,held,-35.73163126583575,-35.628744868325754,0.9528375954928394
263,0.5462376525851879,True,held,8.602154025362701,8.915292930710319,0.9547850983426407
263,0.547570952585188,True,held,34.342469674330054,35.03175610694921,0.977203996126839
263,0.5489042525851879,True,held,85.91334327640926,85.93862042615739,0.9770197951534179
263,0.5502376525851879,True,held,124.1482185124117,124.6576094221595,0.9778451496197603
263,0.551570952585188,True,held,168.5339859388652,168.84445967849456,0.9755469375019036
263,0.5529042525851879,True,held,-168.83231500611106,-169.47056227619535,0.9761181677592292
263,0.5542376525851879,True,held,-143.43925637055716,-143.65268542526553,0.9915684529204307
263,0.555570952585188,True,held,-120.25757875269805,-119.64659940137585,0.9825265233645597
263,0.5569042525851879,True,held,-94.52846175299672,-94.16216622628485,0.951364513652426
263,0.5582376525851879,True,held,-68.57296827140014,-68.50538154208454,0.9739602772887961
263,0.559570952585188,True,held,-41.11264605031645,-40.38320681785006,0.9874170722528353
263,0.560904252585188,True,held,-1.44182580538796,-1.1783013180178377,0.9789141565920632
263,0.5622376525851879,True,held,40.109601922086206,40.27931884003604,0.987318020068275
263,0.563570952585188,True,held,78.99254682998641,78.65746414046984,0.9842865272579665
263,0.564904252585188,True,held,108.30209825285765,108.12016841614535,0.9785732002534016
263,0.566237652585188,True,held,148.619737021287,148.8247509259172,0.9862925064736551
263,0.567570952585188,True,held,-165.1401022404331,-165.49972950952127,0.9845303764405687
263,0.568904252585188,True,held,-122.94128647316299,-122.35161116660082,0.9866946363254848
263,0.570237652585188,True,held,-94.18955420961551,-93.64222658608219,0.9713559938762433
263,0.571570952585188,True,held,-35.24338597787276,-35.48354872171566,0.9692650936997047
263,0.572904252585188,True,held,-0.41297759402192363,-0.5582396814465295,0.9868752706790477
263,0.5742376525851879,True,held,33.47533551156571,34.147353112676086,0.993100382229483
263,0.575570952585188,True,held,61.50167893950252,61.64623706473976,0.9861444221559422
263,0.576904252585188,True,held,105.11390215875272,105.35484188942189,0.9782864712599616
263,0.5782376525851879,True,held,117.05669260120017,117.44315854819857,0.9772721134568556
263,0.579570952585188,True,held,144.21517744848052,144.0772986442079,0.9833747722769152
263,0.580904252585188,True,held,-175.49689108325376,-174.94293023624968,0.9844871648895444
263,0.5822376525851879,True,held,-142.39487680889096,-142.7817440197281,0.9806280850932706
263,0.583570952585188,True,held,-104.91217661518091,-104.8902979807639,0.9909310337786138
263,0.584904252585188,True,held,-65.50652000560103,-65.34628347741494,0.9737718306204265
263,0.5862376525851879,True,held,-25.74483573403543,-26.155877022318634,0.9668624102849216
263,0.5875709525851879,True,held,11.550223165212422,10.909561451435577,0.9817491492427652
263,0.588904252585188,True,held,24.43273460327986,24.258841443429887,0.9813740221363759
263,0.5902376525851879,True,held,66.33921241237668,66.48119077780831,0.9361415586025216
263,0.5915709525851879,True,held,102.94206702614824,102.96006942183689,0.9779061775572757
263,0.592904252585188,True,held,148.01099490204993,148.39574612911167,0.9592090126318249
263,0.5942376525851879,True,held,173.81130214597727,173.59630124618482,0.978117906044026
263,0.5955709525851879,True,held,-152.81922757345222,-152.7714551803495,0.94231362313788
263,0.596904252585188,True,held,-106.74558216238556,-106.09442369449823,0.9745103547373136
263,0.5982376525851879,True,held,-78.52836984305232,-77.98578247068224,0.9639970167537346
263,0.5995709525851879,True,held,-35.363301687539185,-34.62290607446165,0.9546759771010298
263,0.600904252585188,True,held,11.312033049825395,11.35745419857376,0.9623665541354607
