visit_index,target_index,channel,edge,receiver_id,probe_start_sample,candidate_rank,integer_epoch_sample,fractional_epoch_offset_samples,acquired_absolute_baseband_cfo_hz,glrt_residual_cfo_hz,tracking_absolute_baseband_cfo_hz,pilot_nominal_baseband_hz,pilot_relative_raw_cfo_hz,pilot_relative_canonical_display_cfo_hz,pilot_alias_lift,fractional_exact_score,fractional_control_score,fractional_margin,passed_0p025_comparison_gate,integer_device_sample_counter
1338,5,2,upper,0,0,3,8430,-1.4339114520760223,438653.8884784985,95880.68181818421,534534.5702966827,312500.0,222034.57029668265,-5238.156976044615,1,0.04137175647049542,0.03515447731590255,0.006217279154592872,False,493958854865
1338,5,2,upper,0,0,5,24,1.3898621331319558,675874.1137458468,-92773.43750000231,583100.6762458445,312500.0,270600.67624584446,43327.94897311719,1,0.04934433301244269,0.039192412089190595,0.010151920923252095,False,493958846459
1338,5,2,upper,1,0,1,6192,0.3029926404633551,86424.58763538784,48384.232954546664,134808.8205899345,312500.0,-177691.1794100655,49581.54786266177,-1,0.04301524373402097,0.034413942802459276,0.008601300931561695,False,493958852627
1338,5,2,upper,1,0,2,6404,0.9570122716342446,-282442.03742453037,-42613.63636363743,-325055.67378816777,312500.0,-637555.6737881678,44262.508030013996,-3,0.040716360723423585,0.03666228613266262,0.004054074590760966,False,493958852839
1338,5,2,upper,1,0,3,5080,-0.08975915335945094,532009.9238832019,-887.784090909113,531122.1397922928,312500.0,218622.13979229284,-8650.58748043442,1,0.04005130768691857,0.034961422146889735,0.0050898855400288365,False,493958851515
1338,5,2,upper,1,0,4,2477,-0.9981900424815813,-383016.9493760802,15536.221590909478,-367480.7277851707,312500.0,-679980.7277851708,1837.4540330109885,-3,0.0408856684809684,0.03748309060075624,0.003402577880212157,False,493958848912
1338,5,2,upper,1,0,7,11230,-1.2180498462356122,-157024.84057475737,-63920.45454545614,-220945.2951202135,312500.0,-533445.2951202135,-78899.840574759,-2,0.03833813367479074,0.03564002471496258,0.002698108959828159,False,493958857665
1339,4,1,upper,0,0,0,4103,-0.5263532513280007,216525.27962189063,31960.22727272807,248485.5068946187,312500.0,-64014.49310538129,-64014.49310538129,0,0.03728932487149199,0.038164900216761465,-0.0008755753452694762,False,493960253679
1339,4,1,upper,0,0,1,5570,0.8710632742788318,-448125.8941498555,-59925.42613636513,-508051.32028622064,312500.0,-820551.3202862206,88539.58880468842,-4,0.03947044876401161,0.034642300081596133,0.004828148682415476,False,493960255146
1339,4,1,upper,0,0,3,2260,-0.8560688279442289,6043.856040091661,443.8920454545565,6487.748085546218,312500.0,-306012.2519144538,-78739.52464172654,-1,0.04403204665011706,0.036902033621342895,0.007130013028774168,False,493960251836
1339,4,1,upper,0,0,5,13331,-0.7422614443645976,-266990.23053428554,74573.8636363655,-192416.36689792003,312500.0,-504916.36689792003,-50370.9123524655,-2,0.04851768633062277,0.03460916834933334,0.013908517981289427,False,493960262907
1339,4,1,upper,0,0,6,11464,1.2340567547912014,-483800.65342142596,68803.26704545626,-414997.3863759697,312500.0,-727497.3863759697,-45679.204557787976,-3,0.040053011910038405,0.037145255263141816,0.0029077566468965893,False,493960261040
1339,4,1,upper,0,0,7,7939,-0.1192355469923374,-416812.4086042504,101651.27840909344,-315161.13019515696,312500.0,-627661.1301951569,54157.05162302486,-3,0.04146717911737257,0.03872900882947565,0.0027381702878969197,False,493960257515
1339,4,1,upper,1,0,0,571,0.3304780265431277,864424.7309180875,0.0,864424.7309180875,312500.0,551924.7309180875,97379.276372633,2,0.5361211489625847,0.032427155962844983,0.5036939929997397,True,493960250147
1339,4,1,upper,1,0,1,571,0.3304780265431277,864424.7309180875,0.0,864424.7309180875,312500.0,551924.7309180875,97379.276372633,2,0.5361211489625847,0.032427155962844983,0.5036939929997397,True,493960250147
1339,4,1,upper,1,0,2,571,0.013180222556961533,978730.5403099804,113192.47159091191,1091923.0119008922,312500.0,779423.0119008922,97604.83008271048,3,0.2317301243790956,0.0380412627910235,0.19368886158807208,True,493960250147
1339,4,1,upper,1,0,3,12813,-1.006801458294111,965103.0559264579,-113636.36363636647,851466.6922900914,312500.0,538966.6922900914,84421.23774463689,2,0.04621669275499376,0.04146451037903254,0.004752182375961221,False,493960262389
1339,4,1,upper,1,0,5,1691,0.4296154278819053,87317.54233313748,-34179.68750000085,53137.854833136626,312500.0,-259362.14516686337,-32089.417894136102,-1,0.03871977328822216,0.0411246821570538,-0.002404908868831643,False,493960251267
1339,4,1,upper,1,0,6,11752,0.6869500512531375,398798.5957699948,-106534.09090909356,292264.5048609012,312500.0,-20235.495139098784,-20235.495139098784,0,0.046220835970365054,0.03701328595752853,0.009207550012836525,False,493960261328
1340,6,3,upper,0,0,0,12374,-1.2298066996951875,634331.974169438,111860.79545454825,746192.7696239862,312500.0,433692.7696239862,-20852.684921468317,2,0.042718923740587916,0.0382102119828391,0.004508711757748814,False,493961663269
1340,6,3,upper,0,0,1,8199,1.1616223598744364,152243.8268470909,17755.68181818226,169999.50866527317,312500.0,-142500.49133472683,84772.23593800043,-1,0.046861413997703785,0.03205917654191773,0.014802237455786058,False,493961659094
1340,6,3,upper,0,0,3,11414,1.1906100337524839,-435365.35987170984,15092.329545454922,-420273.0303262549,312500.0,-732773.0303262549,-50954.84850807313,-3,0.04124642002531389,0.03537852090754363,0.005867899117770262,False,493961662309
1340,6,3,upper,0,0,4,5919,-0.8216202151323815,-349881.2992267264,-62144.88636363791,-412026.18559036433,312500.0,-724526.1855903643,-42708.00377218251,-3,0.04056569123343661,0.03678599036666671,0.003779700866769903,False,493961656814
1340,6,3,upper,0,0,5,11415,0.2008493782410458,-437950.0320424923,17311.789772727705,-420638.2422697646,312500.0,-733138.2422697647,-51320.06045158289,-3,0.041164478543060476,0.035044232341907594,0.006120246201152882,False,493961662310
1340,6,3,upper,1,0,0,8540,-0.03871014174545796,460385.66515592684,63920.45454545614,524306.1197013829,312500.0,211806.11970138294,-15466.607571344328,1,0.03500438531478426,0.03933135407486127,-0.004326968760077009,False,493961659435
1340,6,3,upper,1,0,2,3227,-0.055585157991299275,-75890.65014633205,74129.97159091094,-1760.6785554211092,312500.0,-314260.6785554211,-86987.95128269386,-1,0.0402138700135054,0.037476803425977805,0.0027370665875275924,False,493961654122
1340,6,3,upper,1,0,3,12705,-1.1330303219825955,280380.6769807114,103426.84659091166,383807.5235716231,312500.0,71307.52357162308,71307.52357162308,0,0.03858582176757712,0.03512781897434794,0.0034580027932291785,False,493961663600
1341,4,1,upper,0,0,1,6467,0.8526001728595008,332459.34946858214,29740.767045455286,362200.1165140374,312500.0,49700.11651403742,49700.11651403742,0,0.037993217946575876,0.03711145019380424,0.0008817677527716353,False,493963057893
1341,4,1,upper,0,0,5,6900,-0.4324763829698156,301511.18769986916,111860.79545454825,413371.9831544174,312500.0,100871.98315441742,100871.98315441742,0,0.039419785909258466,0.03455902231197742,0.004860763597281048,False,493963058326
1341,4,1,upper,0,0,6,2175,-1.1487940587063672,-456110.48025809333,55042.61363636501,-401067.86662172835,312500.0,-713567.8666217283,-31749.684803546523,-3,0.04464122645552078,0.03420092669530415,0.010440299760216633,False,493963053601
1341,4,1,upper,1,0,0,12081,0.2969437231254252,863502.8971468062,0.0,863502.8971468062,312500.0,551002.8971468062,96457.44260135171,2,0.5197388709410768,0.04171092218759483,0.47802794875348203,True,493963063507
1341,4,1,upper,1,0,1,12081,0.2969437231254252,863502.8971468062,0.0,863502.8971468062,312500.0,551002.8971468062,96457.44260135171,2,0.5197388709410768,0.04171092218759483,0.47802794875348203,True,493963063507
1341,4,1,upper,1,0,2,12658,1.2840114015808985,339122.5386322461,-93661.22159091143,245461.31704133464,312500.0,-67038.68295866536,-67038.68295866536,0,0.04230590709366695,0.04220516597775349,0.0001007411159134608,False,493963064084
1341,4,1,upper,1,0,6,8750,0.452725828724579,830456.304852573,33291.90340909174,863748.2082616647,312500.0,551248.2082616647,96702.7537162102,2,0.03660460100757503,0.04479415447152205,-0.008189553463947022,False,493963060176
1342,6,3,upper,0,0,3,5624,1.0806367528255987,-483017.11282741046,76349.43181818372,-406667.6810092267,312500.0,-719167.6810092267,-37349.499191044946,-3,0.04229088910593533,0.04281703347574363,-0.0005261443698083013,False,493964460696
1342,6,3,upper,0,0,5,10619,0.139686284486441,169971.88316500443,102539.06250000256,272510.945665007,312500.0,-39989.05433499301,-39989.05433499301,0,0.03747481971329187,0.03197807026909048,0.005496749444201386,False,493964465691
1342,6,3,upper,1,0,3,12647,0.9633998536258425,-141895.4892162853,87002.84090909308,-54892.64830719221,312500.0,-367392.6483071922,87152.80623826233,-2,0.041095734927798055,0.03823256492654843,0.0028631700012496236,False,493964467719
1342,6,3,upper,1,0,4,1469,-1.3582754821583864,-254162.50612991967,32404.119318182627,-221758.38681173703,312500.0,-534258.386811737,-79712.93226628244,-2,0.04133595280716451,0.03765019172440904,0.003685761082755472,False,493964456541
1343,7,4,upper,0,0,0,13068,-1.0489848670626079,-53434.05116047425,-102982.95454545712,-156417.00570593137,312500.0,-468917.00570593134,-14371.55116047681,-2,0.045643118246308824,0.03395463665004269,0.011688481596266134,False,493965871135
1343,7,4,upper,0,0,1,8571,1.132786523447694,-63091.685212707496,100319.60227272977,37227.91706002227,312500.0,-275272.08293997776,-47999.35566725049,-1,0.04100719520328493,0.036547962441766876,0.0044592327615180505,False,493965866638
1343,7,4,upper,0,0,3,12044,0.7816502819278821,128628.79251006665,-29296.87500000073,99331.91751006592,312500.0,-213168.08248993408,14104.644782793184,-1,0.03802210510247823,0.041114262744440536,-0.003092157641962308,False,493965870111
1343,7,4,upper,0,0,4,8568,-1.3863886782211337,-183670.79947044438,89222.30113636586,-94448.49833407853,312500.0,-406948.4983340785,47596.956211376004,-2,0.03392765765515168,0.03460140190119994,-0.0006737442460482551,False,493965866635
1343,7,4,upper,1,0,2,456,0.38221123795842954,817542.8561624207,-37286.93181818275,780255.924344238,312500.0,467755.924344238,13210.46979878348,2,0.036704246990537544,0.03951620682439191,-0.0028119598338543633,False,493965858523
1343,7,4,upper,1,0,3,4925,1.012250354483155,-456540.22801669606,443.8920454545565,-456096.3359712415,312500.0,-768596.3359712416,-86778.15415305982,-3,0.04438670679788793,0.03499306316001741,0.00939364363787052,False,493965862992
1343,7,4,upper,1,0,6,11419,0.11266323673604359,352628.1982781227,42169.74431818287,394797.94259630557,312500.0,82297.94259630557,82297.94259630557,0,0.04076982164828481,0.0338045616617379,0.006965259986546915,False,493965869486
1343,7,4,upper,1,0,7,2349,1.2958384159503167,411931.0693498072,3107.244318181896,415038.3136679891,312500.0,102538.3136679891,102538.3136679891,0,0.038912661567350924,0.03535097840134427,0.003561683166006656,False,493965860416
1344,4,1,upper,0,0,0,12337,-0.9270970447281965,-41553.74899985234,-71022.72727272904,-112576.47627258138,312500.0,-425076.4762725814,29468.97827287315,-2,0.03617039468267821,0.0383549320494998,-0.0021845373668215942,False,493967277368
1344,4,1,upper,0,0,1,11805,0.22019524922512337,-51404.135395858786,62588.77840909247,11184.643013233683,312500.0,-301315.35698676633,-74042.62971403907,-1,0.04451449488660645,0.04063743377317011,0.003877061113436338,False,493967276836
1344,4,1,upper,0,0,2,8065,-0.4490206451890934,387074.4253827072,-113192.47159091191,273881.9537917953,312500.0,-38618.0462082047,-38618.0462082047,0,0.03541034167963741,0.03393070882905361,0.0014796328505837994,False,493967273096
1344,4,1,upper,0,0,3,2268,-0.09463690362141307,30829.93929555232,-99875.71022727522,-69045.7709317229,312500.0,-381545.7709317229,72999.68361373164,-2,0.040826082174701066,0.0348636900982366,0.005962392076464464,False,493967267299
1344,4,1,upper,0,0,4,2895,-1.4937086205147705,361010.50397485896,80788.35227272929,441798.85624758824,312500.0,129298.85624758824,-97973.87102513903,1,0.03466494454017963,0.03790940190825453,-0.003244457368074896,False,493967267926
1344,4,1,upper,0,0,6,1899,1.1178768964889847,-25162.806372723368,-113192.47159091191,-138355.27796363528,312500.0,-450855.2779636353,3690.1765818192507,-2,0.038544790613406786,0.04021843196051303,-0.001673641347106243,False,493967266930
1344,4,1,upper,0,0,7,5562,0.656208105332237,697955.6436307272,51047.585227274,749003.2288580012,312500.0,436503.2288580012,-18042.22568745335,2,0.036188552734796126,0.032977875615037004,0.0032106771197591213,False,493967270593
1344,4,1,upper,1,0,0,11849,0.40412559397204295,862169.7109253322,0.0,862169.7109253322,312500.0,549669.7109253322,95124.25637987762,2,0.5168643660361881,0.03925155202164984,0.4776128140145383,True,493967276880
1344,4,1,upper,1,0,1,11850,-0.5969759485042692,862162.9114776484,0.0,862162.9114776484,312500.0,549662.9114776484,95117.45693219389,2,0.5167308538948069,0.03924397114211712,0.47748688275268975,True,493967276881
1344,4,1,upper,1,0,2,10861,-0.08364991207483827,654033.064308782,-59481.53409091057,594551.5302178714,312500.0,282051.5302178714,54778.802945144154,1,0.03819360256342067,0.040934823371475505,-0.002741220808054834,False,493967275892
1344,4,1,upper,1,0,5,8780,0.04741028909215718,960140.8449635091,30184.659090909845,990325.504054419,312500.0,677825.504054419,-3992.6777637627674,3,0.03798282375269707,0.036078524519707895,0.0019042992329891748,False,493967273811
1344,4,1,upper,1,0,6,3139,0.25673725298422045,704117.9411966698,97212.35795454787,801330.2991512177,312500.0,488830.2991512177,34284.84460576315,2,0.047649068277627354,0.040898452005941825,0.006750616271685529,False,493967268170
1345,4,1,upper,0,0,0,12606,-0.4506411401239717,1106880.442725629,-91885.6534090932,1014994.7893165359,312500.0,702494.7893165359,20676.607498354162,3,0.03692663550586464,0.03615850504959422,0.000768130456270423,False,493968479771
1345,4,1,upper,0,0,1,5405,-0.23094290915652255,319550.14256480185,887.784090909113,320437.92665571097,312500.0,7937.926655710966,7937.926655710966,0,0.039934269096820914,0.030309355384040358,0.009624913712780556,False,493968472570
1345,4,1,upper,0,0,2,729,-0.12907766591713693,1076639.3372257608,-68359.3750000017,1008279.962225759,312500.0,695779.962225759,13961.780407577287,3,0.0398632120949082,0.041004584532299174,-0.0011413724373909723,False,493968467894
1345,4,1,upper,0,0,3,10131,0.03753166468014462,678454.6735271134,-23526.278409091497,654928.3951180219,312500.0,342428.3951180219,-112117.05942743266,2,0.03792585954315647,0.03343103562971223,0.004494823913444239,False,493968477296
1345,4,1,upper,0,0,4,12606,-0.5640381731454998,1030064.4381721725,-15536.221590909478,1014528.216581263,312500.0,702028.216581263,20210.034763081232,3,0.03922636883638237,0.03534985794889832,0.003876510887484051,False,493968479771
1345,4,1,upper,0,0,5,1185,0.5905222629258755,884950.5048082347,-443.8920454545565,884506.6127627802,312500.0,572006.6127627802,-109811.5690554016,3,0.03980339946183441,0.0332187845654065,0.006584614896427907,False,493968468350
1345,4,1,upper,0,0,6,10132,-0.4545904645766629,627474.7645698604,887.784090909113,628362.5486607695,312500.0,315862.5486607695,88589.82138804221,1,0.04173879961155666,0.03594233497095499,0.00579646464060167,False,493968477297
1345,4,1,upper,1,0,0,9726,0.2916779626849403,861833.9263457736,0.0,861833.9263457736,312500.0,549333.9263457736,94788.4718003191,2,0.506264815713915,0.038773932157769905,0.4674908835561451,True,493968476891
1345,4,1,upper,1,0,1,9726,0.2916779626849403,861833.9263457736,0.0,861833.9263457736,312500.0,549333.9263457736,94788.4718003191,2,0.506264815713915,0.038773932157769905,0.4674908835561451,True,493968476891
1345,4,1,upper,1,0,3,5130,0.05665310193319388,72700.0,102095.170454548,174795.170454548,312500.0,-137704.829545452,89567.89772727527,-1,0.03748137845594615,0.03425650656769184,0.0032248718882543145,False,493968472295
1345,4,1,upper,1,0,4,9726,0.1367715196699649,974146.4800877052,-112304.6875000028,861841.7925877024,312500.0,549341.7925877024,94796.33804224787,2,0.20280198760357623,0.03609097417359168,0.16671101342998457,True,493968476891
1345,4,1,upper,1,0,5,3092,1.4123484166485805,623690.9015903396,15980.113636364034,639671.0152267036,312500.0,327171.0152267036,99898.28795397634,1,0.041031160752903764,0.034612736638962714,0.00641842411394105,False,493968470257
1346,7,4,upper,0,0,1,12737,0.16184131379004646,152500.0,-82120.02840909296,70379.97159090704,312500.0,-242120.02840909298,-14847.301136365713,-1,0.047305590150776816,0.033331776242842906,0.01397381390793391,False,493969880164
1346,7,4,upper,0,0,4,942,-0.41758907983102217,-440368.70461480354,37730.823863637306,-402637.88075116626,312500.0,-715137.8807511663,-33319.698932984495,-3,0.043714428697455766,0.036793490837623094,0.006920937859832672,False,493969868369
1346,7,4,upper,1,0,0,5070,-0.05829148575682197,408050.93879579793,-57262.073863637794,350788.8649321601,312500.0,38288.864932160126,38288.864932160126,0,0.03647675314467825,0.0430372433891503,-0.006560490244472049,False,493969872497
1346,7,4,upper,1,0,1,2104,-0.1534694646015857,347383.37106786825,-73242.18750000183,274141.18356786645,312500.0,-38358.81643213355,-38358.81643213355,0,0.03770673398967129,0.03221729690094886,0.005489437088722432,False,493969869531
1346,7,4,upper,1,0,2,6843,1.2621553875953522,457948.21616851585,-92773.43750000231,365174.7786685135,312500.0,52674.77866851352,52674.77866851352,0,0.04457378193576329,0.033926295899268356,0.010647486036494937,False,493969874270
1346,7,4,upper,1,0,3,5304,-0.17212143368589514,-457284.7408727943,-11541.19318181847,-468825.93405461276,312500.0,-781325.9340546128,-99507.752236431,-3,0.04218810489998422,0.036149246705234,0.006038858194750224,False,493969872731
1346,7,4,upper,1,0,5,4570,-1.3640933512901796,790137.7373560376,-86558.94886363852,703578.788492399,312500.0,391078.78849239904,-63466.666053055495,2,0.049964688954630215,0.042704742698483324,0.007259946256146892,False,493969871997
1346,7,4,upper,1,0,6,5573,0.17377383571654367,458745.23510315944,-45276.98863636477,413468.2464667947,312500.0,100968.24646679469,100968.24646679469,0,0.04059118898523887,0.03636630946399518,0.004224879521243688,False,493969873000
1347,5,2,upper,0,0,0,11283,1.1522885468012651,-360821.04436061054,-59037.64204545602,-419858.6864060666,312500.0,-732358.6864060666,-50540.504587884876,-3,0.03646969054314146,0.04244559569335013,-0.0059759051502086685,False,493971281932
1347,5,2,upper,0,0,5,4580,0.6418271582916675,726079.2248718645,107421.87500000268,833501.0998718672,312500.0,521001.0998718672,66455.64532641269,2,0.035578955957832135,0.035234358624229835,0.0003445973336023006,False,493971275229
1347,5,2,upper,0,0,7,3901,0.11291548413239015,-200897.8911577796,103870.73863636622,-97027.15252141339,312500.0,-409527.1525214134,45018.30202404113,-2,0.03952625727380052,0.03564658626995861,0.003879671003841907,False,493971274550
1347,5,2,upper,1,0,1,12889,-0.7792031952454461,665617.2034193736,-75017.75568182005,590599.4477375535,312500.0,278099.4477375535,50826.72046482624,1,0.04246871903853803,0.04831000095720183,-0.0058412819186638015,False,493971283538
1347,5,2,upper,1,0,3,11015,0.4588288256209929,19159.6718186363,82120.02840909296,101279.70022772926,312500.0,-211220.29977227072,16052.427500456542,-1,0.04110007315205731,0.036057207065932774,0.005042866086124538,False,493971281664
1347,5,2,upper,1,0,7,5793,1.221777510007847,-62104.50602023554,80344.46022727473,18239.95420703919,312500.0,-294260.0457929608,-66987.31852023353,-1,0.039904432924487324,0.0355139966310798,0.004390436293407525,False,493971276442
1348,5,2,upper,0,0,0,2295,-1.2068303639121563,17863.655610709626,0.0,17863.655610709626,312500.0,-294636.3443892904,-67363.61711656311,-1,0.40111186993551184,0.035767285369424986,0.36534458456608687,True,493972477289
1348,5,2,upper,0,0,1,2294,-0.2970064952315391,-97591.93699379824,-111860.79545454825,-209452.7324483465,312500.0,-521952.7324483465,-67407.27790289198,-2,0.3265042910780077,0.03532761403945278,0.29117667703855493,True,493972477288
1348,5,2,upper,0,0,5,11819,-0.16381681720304372,654298.4799161768,-38618.607954546416,615679.8719616303,312500.0,303179.8719616303,75907.14468890303,1,0.03661832664458773,0.036685500251722875,-6.717360713514448e-05,False,493972486813
1348,5,2,upper,0,0,6,8382,-0.9221168144379831,316505.6845164868,-7990.056818182017,308515.62769830483,312500.0,-3984.37230169517,-3984.37230169517,0,0.03832020923481892,0.03639398319492056,0.0019262260398983655,False,493972483376
1348,5,2,upper,0,0,7,9558,1.1855624150538466,-177339.02003766474,-15092.329545454922,-192431.34958311968,312500.0,-504931.3495831197,-50385.89503766515,-2,0.036090753284706296,0.03618164225081148,-9.088896610518621e-05,False,493972484552
1348,5,2,upper,1,0,0,12808,-1.1723650732108704,601198.4171644163,-46608.664772728436,554589.7523916878,312500.0,242089.75239168783,14817.025118960562,1,0.037100937106571585,0.03606201622404875,0.0010389208825228383,False,493972487802
1348,5,2,upper,1,0,1,5425,-1.3847733047507587,387020.31427674275,72354.40340909272,459374.71768583544,312500.0,146874.71768583544,-80398.00958689183,1,0.03671974689558695,0.035922785419055234,0.0007969614765317157,False,493972480419
1348,5,2,upper,1,0,5,4800,0.583982483920541,-74683.13902453933,-2219.4602272727825,-76902.5992518121,312500.0,-389402.5992518121,65142.85529364244,-2,0.04182546080597016,0.03267283973906313,0.009152621066907028,False,493972479794
1348,5,2,upper,1,0,7,13090,1.1833102318718294,46312.80663621507,75905.53977272917,122218.34640894424,312500.0,-190281.65359105577,36991.07368167149,-1,0.04332560669484026,0.035296201592386695,0.008029405102453563,False,493972488084
1349,4,1,upper,0,0,0,10721,-0.21426369697010023,177973.45615521475,0.0,177973.45615521475,312500.0,-134526.54384478525,92746.18342794201,-1,0.19678780391907025,0.03500548354576687,0.16178232037330337,True,493973890275
1349,4,1,upper,0,0,1,12160,-1.4923123155966491,-263244.7279062214,-97656.25000000243,-360900.97790622385,312500.0,-673400.9779062239,8417.203911957913,-3,0.0421350125215917,0.04130325892940806,0.00083175359218364,False,493973891714
1349,4,1,upper,0,0,2,11342,-0.2225342712763594,-190833.840787747,1331.6761363636697,-189502.16465138333,312500.0,-502002.1646513833,-47456.71010592877,-2,0.03762501837476884,0.03831244103021508,-0.0006874226554462459,False,493973890896
1349,4,1,upper,0,0,3,9167,0.4706788021963963,-456284.88851000066,-113636.36363636647,-569921.2521463671,312500.0,-882421.2521463671,26669.65694454196,-4,0.045969869233504906,0.03524062397359769,0.010729245259907219,False,493973888721
1349,4,1,upper,0,0,4,13295,0.22642654821739164,927182.6495773686,87002.84090909308,1014185.4904864617,312500.0,701685.4904864617,19867.308668279904,3,0.043906622569651284,0.03567904460977711,0.008227577959874173,False,493973892849
1349,4,1,upper,0,0,6,13294,1.2476473144184654,925297.5359224788,88778.4090909113,1014075.94501339,312500.0,701575.94501339,19757.763195208274,3,0.04398077885596624,0.03548215313071489,0.008498625725251348,False,493973892848
1349,4,1,upper,1,0,0,10720,0.8754250683337181,860080.3518071416,0.0,860080.3518071416,312500.0,547580.3518071416,93034.89726168703,2,0.4569568437664608,0.04240181717785923,0.41455502658860155,True,493973890274
1349,4,1,upper,1,0,3,12973,1.4639877057665027,9059.415794749919,51935.36931818311,60994.78511293303,312500.0,-251505.21488706698,-24232.487614339712,-1,0.04133813742000798,0.03566063140649064,0.005677506013517339,False,493973892527
1349,4,1,upper,1,0,5,8393,1.0157683702019074,-442450.73609732604,-110529.11931818457,-552979.8554155106,312500.0,-865479.8554155106,43611.05367539846,-4,0.043198749672706045,0.03794124677206909,0.005257502900636958,False,493973887947
1349,4,1,upper,1,0,6,10247,-0.5607297355540855,-412381.2791936379,-67027.69886363804,-479408.97805727593,312500.0,-791908.978057276,-110090.79623909423,-3,0.03719743342757041,0.033929195899356585,0.003268237528213827,False,493973889801
1350,6,3,upper,0,0,2,12010,0.02725596167726188,12764.700881869649,-39506.392045455534,-26741.691163585885,312500.0,-339241.69116358587,-111968.9638908586,-1,0.04488947092678939,0.03389563233240282,0.010993838594386567,False,493975297194
1350,6,3,upper,0,0,3,7556,1.39386884737042,-425575.71134610707,-66583.80681818348,-492159.5181642906,312500.0,-804659.5181642906,104431.39092661848,-4,0.04291426140137249,0.039883737901831744,0.0030305234995407493,False,493975292740
1350,6,3,upper,0,0,4,10884,-0.13482652097198916,170351.48054071682,38174.71590909186,208526.19644980866,312500.0,-103973.80355019134,-103973.80355019134,0,0.04113399361897441,0.033703559279497954,0.0074304343394764535,False,493975296068
1350,6,3,upper,0,0,6,1092,0.37098306424789984,44865.39435822022,32848.01136363718,77713.4057218574,312500.0,-234786.5942781426,-7513.867005415348,-1,0.042165905708026724,0.04586803671335722,-0.0037021310053304973,False,493975286276
1350,6,3,upper,0,0,7,7618,-0.21624422545756458,14881.338753150078,49272.017045455774,64153.35579860585,312500.0,-248346.64420139414,-21073.916928666877,-1,0.04346922419530323,0.037785874537329095,0.005683349657974138,False,493975292802
1350,6,3,upper,1,0,3,13216,1.0649628024789628,870800.335995226,-31072.443181818955,839727.8928134071,312500.0,527227.8928134071,72682.43826795259,2,0.043101730043129144,0.0406486997726826,0.002453030270446542,False,493975298400
1350,6,3,upper,1,0,6,13309,1.209303150916736,231483.01280256698,-43057.52840909198,188425.484393475,312500.0,-124074.515606525,103198.21166620226,-1,0.04633377580932059,0.03880735616919135,0.007526419640129241,False,493975298493
1351,6,3,upper,0,0,3,10354,-0.6363837624311032,-178497.62482112134,97212.35795454787,-81285.26686657347,312500.0,-393785.2668665735,60760.18767888105,-2,0.03354390247921741,0.03578952395920087,-0.002245621479983459,False,493976497926
1351,6,3,upper,0,0,7,449,0.7483648822172427,464866.7113636445,22194.602272727825,487061.31363637233,312500.0,174561.31363637233,-52711.41363635493,1,0.04585392584707727,0.03638798878690248,0.009465937060174796,False,493976488021
1351,6,3,upper,1,0,3,12345,-1.2568064949338795,-445191.3175395619,-36399.14772727364,-481590.4652668355,312500.0,-794090.4652668355,-112272.28344865376,-3,0.04768911369535502,0.04147801408248445,0.0062110996128705714,False,493976499917
1351,6,3,upper,1,0,5,7044,0.10480399070400553,951267.8374517869,5326.704545454679,956594.5419972416,312500.0,644094.5419972416,-37723.63982094021,3,0.04241711537239314,0.036837971181985917,0.005579144190407226,False,493976494616
1351,6,3,upper,1,0,6,3582,-0.2601642350209213,343657.497872338,-57705.965909092345,285951.53196324565,312500.0,-26548.468036754348,-26548.468036754348,0,0.038997664600065284,0.03810510315911914,0.0008925614409461408,False,493976491154
1351,6,3,upper,1,0,7,143,0.8148816805229055,559652.3661590128,26189.630681818835,585841.9968408316,312500.0,273341.9968408316,46069.269568104326,1,0.03673019876287853,0.042199547046983775,-0.005469348284105245,False,493976487715
1352,4,1,upper,0,0,7,10321,1.3481582416590678,334968.1276650439,92773.43750000231,427741.56516504625,312500.0,115241.56516504625,-112031.16210768101,1,0.038814521941260255,0.03738218108494125,0.001432340856319006,False,493977903801
1352,4,1,upper,1,0,1,9120,-0.015974940672597287,267224.5756363476,9321.732954545687,276546.3085908933,312500.0,-35953.691409106716,-35953.691409106716,0,0.042837748871104704,0.036635570705470424,0.00620217816563428,False,493977902600
1352,4,1,upper,1,0,2,9120,-0.14640118002550814,228070.19754063495,48384.232954546664,276454.4304951816,312500.0,-36045.56950481841,-36045.56950481841,0,0.04375344265378114,0.03998450160291504,0.003768941050866094,False,493977902600
1352,4,1,upper,1,0,3,13057,-1.3442961758588747,-333103.22053039505,-23526.278409091497,-356629.49893948657,312500.0,-669129.4989394866,12688.682878695196,-3,0.04787147181430147,0.03472221558281335,0.013149256231488125,False,493977906537
1352,4,1,upper,1,0,4,2625,-0.007036484993333922,858560.9733041879,-13760.653409091252,844800.3198950966,312500.0,532300.3198950966,77754.86534964206,2,0.03597611791626658,0.0349084833423976,0.001067634573868978,False,493977896105
1352,4,1,upper,1,0,6,4157,1.0679027174946385,180368.9073972182,8877.84090909113,189246.74830630934,312500.0,-123253.25169369066,104019.4755790366,-1,0.03842244917924759,0.03448113145942015,0.0039413177198274404,False,493977897637
1352,4,1,upper,1,0,7,4157,1.4834836854797646,291540.12708488025,-102539.06250000256,189001.0645848777,312500.0,-123498.93541512231,103773.79185760496,-1,0.041285866348625966,0.03431863070029827,0.006967235648327699,False,493977897637
