analysis_elapsed_seconds,analyzed_segments,bundle_bytes,burst_id,capture_elapsed_seconds,fallback_window_segments,position,preferred_window_segments,qualified_fraction,qualified_segments,scan_id,status,unavailable_segments
10.625505975011038,4,5768372,scan-burst-af0ba497083a4244,1.8867959449999034,0,3,4,0.25,1,scan-burst-af0ba497083a4244-03,partial,0
10.5225323199993,4,5778283,scan-burst-af0ba497083a4244,1.9037997320119757,0,4,4,0.5,2,scan-burst-af0ba497083a4244-04,partial,0
11.558936306013493,3,5774906,scan-burst-fc2c159bf81a4c1a,1.9306159239786211,0,1,3,0.0,0,scan-burst-fc2c159bf81a4c1a-01,insufficient_data,0
11.80618123797467,4,5833003,scan-burst-fc2c159bf81a4c1a,1.9198266699968372,1,2,3,0.0,0,scan-burst-fc2c159bf81a4c1a-02,insufficient_data,0
16.03607133499463,2,5637225,scan-burst-fc2c159bf81a4c1a,1.8900531039980706,0,3,2,0.0,0,scan-burst-fc2c159bf81a4c1a-03,insufficient_data,0
16.288945645996137,4,5915974,scan-burst-fc2c159bf81a4c1a,1.893567130988231,0,4,4,0.0,0,scan-burst-fc2c159bf81a4c1a-04,insufficient_data,0
10.09650827400037,0,5347472,scan-burst-a1abe75812f64381,1.925926249998156,0,1,0,,0,scan-burst-a1abe75812f64381-01,no_result,0
10.38733356600278,0,5349701,scan-burst-a1abe75812f64381,1.8907641349942423,0,2,0,,0,scan-burst-a1abe75812f64381-02,no_result,0
10.053214510000544,0,5301593,scan-burst-a1abe75812f64381,1.8827963250223547,0,3,0,,0,scan-burst-a1abe75812f64381-03,no_result,0
9.968129792017862,0,5294698,scan-burst-a1abe75812f64381,1.891473944997415,0,4,0,,0,scan-burst-a1abe75812f64381-04,no_result,0
11.248128247010754,12,6504224,scan-burst-dccec94728e94281,1.9040902989800088,1,1,11,0.3333333333333333,4,scan-burst-dccec94728e94281-01,partial,0
11.525177186005749,12,6649494,scan-burst-dccec94728e94281,1.9302260550030041,0,2,12,0.3333333333333333,4,scan-burst-dccec94728e94281-02,partial,0
10.986270596011309,12,6642360,scan-burst-dccec94728e94281,1.9119743320043199,0,3,12,0.08333333333333333,1,scan-burst-dccec94728e94281-03,partial,0
11.470641174993943,9,6301259,scan-burst-dccec94728e94281,1.9234127200033981,0,4,9,0.3333333333333333,3,scan-burst-dccec94728e94281-04,partial,0
11.23668759301654,16,6742532,scan-burst-0399c5c135134a53,1.9436757910007145,0,1,16,0.6875,11,scan-burst-0399c5c135134a53-01,partial,0
11.250651516980724,16,6805766,scan-burst-0399c5c135134a53,1.9019516830157954,0,2,16,0.6875,11,scan-burst-0399c5c135134a53-02,partial,0
11.004294755985029,15,6714951,scan-burst-0399c5c135134a53,1.901354720001109,0,3,15,0.8,12,scan-burst-0399c5c135134a53-03,partial,0
11.12841923601809,16,6841440,scan-burst-0399c5c135134a53,1.8669573169900104,1,4,15,0.5625,9,scan-burst-0399c5c135134a53-04,partial,0
11.369693708984414,10,6440615,scan-burst-b12837136154477e,1.9173955339938402,0,1,10,0.0,0,scan-burst-b12837136154477e-01,insufficient_data,0
11.194757034012582,8,6204868,scan-burst-b12837136154477e,1.8830435670097359,0,2,8,0.0,0,scan-burst-b12837136154477e-02,insufficient_data,0
11.102304222004022,7,6081513,scan-burst-b12837136154477e,1.9312335250142496,0,3,7,0.14285714285714285,1,scan-burst-b12837136154477e-03,partial,0
11.00863785398542,7,6132474,scan-burst-b12837136154477e,1.8904912730213255,0,4,7,0.14285714285714285,1,scan-burst-b12837136154477e-04,partial,0
11.100148518977221,8,6385618,scan-burst-b9d3dc9f5fe94b04,1.8913045020017307,0,1,8,0.25,2,scan-burst-b9d3dc9f5fe94b04-01,partial,0
11.174134995002532,7,6173536,scan-burst-b9d3dc9f5fe94b04,1.8761212500103284,0,2,7,0.42857142857142855,3,scan-burst-b9d3dc9f5fe94b04-02,partial,0
11.153360195981804,8,6281753,scan-burst-b9d3dc9f5fe94b04,1.8775341660075355,0,3,8,0.125,1,scan-burst-b9d3dc9f5fe94b04-03,partial,0
11.110280954017071,7,6233534,scan-burst-b9d3dc9f5fe94b04,1.888766048999969,0,4,7,0.2857142857142857,2,scan-burst-b9d3dc9f5fe94b04-04,partial,0
10.379633764998289,2,5611576,scan-burst-4a0e965e7a1f4541,1.8033985060174018,0,1,2,0.0,0,scan-burst-4a0e965e7a1f4541-01,insufficient_data,0
10.608797895984026,2,5570928,scan-burst-4a0e965e7a1f4541,1.8277666810026858,0,2,2,0.0,0,scan-burst-4a0e965e7a1f4541-02,insufficient_data,0
10.211760053003673,0,5299774,scan-burst-4a0e965e7a1f4541,1.8688841719995253,0,3,0,,0,scan-burst-4a0e965e7a1f4541-03,no_result,0
10.359117676998721,1,5461123,scan-burst-4a0e965e7a1f4541,1.8811731860041618,0,4,1,0.0,0,scan-burst-4a0e965e7a1f4541-04,insufficient_data,0
11.356524691014783,2,5665265,scan-burst-24c0cdc53ad14486,1.9919863390095998,0,1,2,0.0,0,scan-burst-24c0cdc53ad14486-01,insufficient_data,0
11.637092085002223,3,5817466,scan-burst-24c0cdc53ad14486,1.899941290001152,0,2,3,0.0,0,scan-burst-24c0cdc53ad14486-02,insufficient_data,0
11.047148065001238,3,5757157,scan-burst-24c0cdc53ad14486,1.9382858790049795,1,3,2,0.0,0,scan-burst-24c0cdc53ad14486-03,insufficient_data,0
11.348513542005094,4,5786670,scan-burst-24c0cdc53ad14486,1.8959250249899924,2,4,2,0.0,0,scan-burst-24c0cdc53ad14486-04,insufficient_data,0
10.705192849010928,4,5821310,scan-burst-1441546795944900,1.879083843989065,0,1,4,0.5,2,scan-burst-1441546795944900-01,partial,0
10.754151692992309,6,5994759,scan-burst-1441546795944900,1.853916620981181,0,2,6,0.5,3,scan-burst-1441546795944900-02,partial,0
10.964545727998484,6,6101364,scan-burst-1441546795944900,1.9495472949929535,0,3,6,0.3333333333333333,2,scan-burst-1441546795944900-03,partial,0
10.998629118985264,4,5784912,scan-burst-1441546795944900,1.854800728004193,1,4,3,0.25,1,scan-burst-1441546795944900-04,partial,0
11.106284512003185,3,5622776,scan-burst-620be597c0834c14,1.8601470210123807,0,1,3,0.0,0,scan-burst-620be597c0834c14-01,insufficient_data,0
11.031317929009674,3,5649541,scan-burst-620be597c0834c14,1.8955776859947946,0,2,3,0.0,0,scan-burst-620be597c0834c14-02,insufficient_data,0
11.199567008006852,3,5524180,scan-burst-620be597c0834c14,1.9080000960093457,0,3,3,0.0,0,scan-burst-620be597c0834c14-03,insufficient_data,0
10.73671205798746,3,5516017,scan-burst-620be597c0834c14,1.9125879130151588,0,4,3,0.0,0,scan-burst-620be597c0834c14-04,insufficient_data,0
10.433465718990192,0,5418867,scan-burst-8ba56f9429074863,1.8106456529931165,0,1,0,,0,scan-burst-8ba56f9429074863-01,no_result,0
10.860748990002321,0,5418756,scan-burst-8ba56f9429074863,1.8321422720036935,0,2,0,,0,scan-burst-8ba56f9429074863-02,no_result,0
10.566103417018894,0,5423706,scan-burst-8ba56f9429074863,1.899039531010203,0,3,0,,0,scan-burst-8ba56f9429074863-03,no_result,0
10.463280588999623,0,5425912,scan-burst-8ba56f9429074863,1.8936552199884318,0,4,0,,0,scan-burst-8ba56f9429074863-04,no_result,0
11.029226851998828,9,6273837,scan-burst-8a5da74f941946e1,1.8984930750157218,0,1,9,0.1111111111111111,1,scan-burst-8a5da74f941946e1-01,partial,0
10.786435757006984,8,6200530,scan-burst-8a5da74f941946e1,1.865232512995135,1,2,7,0.125,1,scan-burst-8a5da74f941946e1-02,partial,0
10.606290208001155,10,6336771,scan-burst-8a5da74f941946e1,1.8697180740127806,1,3,9,0.2,2,scan-burst-8a5da74f941946e1-03,partial,0
10.691106757993111,9,6235446,scan-burst-8a5da74f941946e1,1.8789087980112527,0,4,9,0.2222222222222222,2,scan-burst-8a5da74f941946e1-04,partial,0
10.431213133007986,4,5675857,scan-burst-258ab309dc94499a,1.9238807859946974,0,1,4,0.0,0,scan-burst-258ab309dc94499a-01,insufficient_data,0
10.74094790298841,4,5755146,scan-burst-258ab309dc94499a,1.9691680640098639,0,2,4,0.0,0,scan-burst-258ab309dc94499a-02,insufficient_data,0
10.738237424986437,4,5977396,scan-burst-258ab309dc94499a,1.9082185389997903,0,3,4,0.0,0,scan-burst-258ab309dc94499a-03,insufficient_data,0
10.412782831001095,4,5719319,scan-burst-258ab309dc94499a,1.934693608985981,0,4,4,0.0,0,scan-burst-258ab309dc94499a-04,insufficient_data,0
10.976358036015881,11,6591407,scan-burst-fdaca520eb7245f0,1.9191772250051145,0,1,11,0.2727272727272727,3,scan-burst-fdaca520eb7245f0-01,partial,0
10.505568153981585,11,6611306,scan-burst-fdaca520eb7245f0,1.9360976550087798,0,2,11,0.0,0,scan-burst-fdaca520eb7245f0-02,insufficient_data,0
10.393322292977246,8,6344124,scan-burst-fdaca520eb7245f0,1.95899371401174,0,3,8,0.0,0,scan-burst-fdaca520eb7245f0-03,insufficient_data,0
10.755161182984011,13,6963098,scan-burst-fdaca520eb7245f0,1.8846659059927333,0,4,13,0.07692307692307693,1,scan-burst-fdaca520eb7245f0-04,partial,0
10.464415667986032,1,5566398,scan-burst-3989b855c8ec401c,1.8974699969985522,0,1,1,0.0,0,scan-burst-3989b855c8ec401c-01,insufficient_data,0
10.367429214005824,0,5337475,scan-burst-3989b855c8ec401c,1.9072783169976901,0,2,0,,0,scan-burst-3989b855c8ec401c-02,no_result,0
10.280551442003343,0,5324818,scan-burst-3989b855c8ec401c,1.8913848100055475,0,3,0,,0,scan-burst-3989b855c8ec401c-03,no_result,0
10.367789622017881,0,5317160,scan-burst-3989b855c8ec401c,1.888216384977568,0,4,0,,0,scan-burst-3989b855c8ec401c-04,no_result,0
11.436583977018017,16,6982482,scan-burst-82e469503e014ff9,1.9324177709931973,0,1,16,0.0,0,scan-burst-82e469503e014ff9-01,insufficient_data,0
11.377914338983828,16,7077172,scan-burst-82e469503e014ff9,1.8852160169917624,0,2,16,0.125,2,scan-burst-82e469503e014ff9-02,partial,0
10.626599284994882,16,6863518,scan-burst-82e469503e014ff9,1.8852689540071879,0,3,16,0.0,0,scan-burst-82e469503e014ff9-03,insufficient_data,0
11.302856582013192,16,6916961,scan-burst-82e469503e014ff9,1.8886398059839848,0,4,16,0.125,2,scan-burst-82e469503e014ff9-04,partial,0
10.997311659011757,6,6110593,scan-burst-86cd5407d45942d8,1.9443229449971113,0,1,6,0.16666666666666666,1,scan-burst-86cd5407d45942d8-01,partial,1
11.049127641977975,9,6481800,scan-burst-86cd5407d45942d8,1.9150801659852732,0,2,9,0.2222222222222222,2,scan-burst-86cd5407d45942d8-02,partial,0
11.021946321998257,11,6498167,scan-burst-86cd5407d45942d8,1.8879143509839196,1,3,10,0.0,0,scan-burst-86cd5407d45942d8-03,insufficient_data,0
10.907046479987912,11,6463241,scan-burst-86cd5407d45942d8,1.9360825429903343,0,4,11,0.09090909090909091,1,scan-burst-86cd5407d45942d8-04,partial,0
10.65179070198792,4,5800298,scan-burst-928cce161f134e5d,1.8557489569939207,0,1,4,0.0,0,scan-burst-928cce161f134e5d-01,insufficient_data,0
10.687305022001965,4,5919996,scan-burst-928cce161f134e5d,1.8770264929917175,0,2,4,0.0,0,scan-burst-928cce161f134e5d-02,insufficient_data,0
10.678141765994951,4,5881915,scan-burst-928cce161f134e5d,1.9004027580085676,1,3,3,0.0,0,scan-burst-928cce161f134e5d-03,insufficient_data,0
10.459029409015784,3,5762053,scan-burst-928cce161f134e5d,1.9220261779846624,0,4,3,0.0,0,scan-burst-928cce161f134e5d-04,insufficient_data,0
10.263387332990533,0,5264282,scan-burst-9ba557b0dcef4001,1.8744127590034623,0,1,0,,0,scan-burst-9ba557b0dcef4001-01,no_result,0
10.194889703008812,0,5266405,scan-burst-9ba557b0dcef4001,1.9112513250147458,0,2,0,,0,scan-burst-9ba557b0dcef4001-02,no_result,0
10.219649664009921,0,5362713,scan-burst-9ba557b0dcef4001,1.849437923025107,0,3,0,,0,scan-burst-9ba557b0dcef4001-03,no_result,0
10.074449078994803,0,5247629,scan-burst-9ba557b0dcef4001,1.8578193839930464,0,4,0,,0,scan-burst-9ba557b0dcef4001-04,no_result,0
10.780137270019623,4,5985621,scan-burst-c49cd8ffc4344ef1,1.8523073599790223,0,1,4,0.0,0,scan-burst-c49cd8ffc4344ef1-01,insufficient_data,0
10.707088662020396,6,6168593,scan-burst-c49cd8ffc4344ef1,1.9033614590007346,0,2,6,0.0,0,scan-burst-c49cd8ffc4344ef1-02,insufficient_data,0
10.575996808998752,6,5982172,scan-burst-c49cd8ffc4344ef1,1.9128869160194881,0,3,6,0.0,0,scan-burst-c49cd8ffc4344ef1-03,insufficient_data,0
10.61597379000159,7,6334198,scan-burst-c49cd8ffc4344ef1,1.9268104360089637,0,4,7,0.14285714285714285,1,scan-burst-c49cd8ffc4344ef1-04,partial,0
10.706279828009428,4,5814716,scan-burst-9d8969b4032e4bde,1.9275121960090473,0,1,4,0.0,0,scan-burst-9d8969b4032e4bde-01,insufficient_data,0
10.680046377005056,7,5987354,scan-burst-9d8969b4032e4bde,1.9157138350128662,0,2,7,0.0,0,scan-burst-9d8969b4032e4bde-02,insufficient_data,0
10.609060118003981,5,5962917,scan-burst-9d8969b4032e4bde,1.9007202170032542,0,3,5,0.0,0,scan-burst-9d8969b4032e4bde-03,insufficient_data,0
10.54583102298784,5,5891642,scan-burst-9d8969b4032e4bde,1.8761724469950423,0,4,5,0.0,0,scan-burst-9d8969b4032e4bde-04,insufficient_data,0
10.443556967016775,6,6078836,scan-burst-fac18743890441c0,1.8447476199944504,0,1,6,0.0,0,scan-burst-fac18743890441c0-01,insufficient_data,0
10.735108563007088,6,6092364,scan-burst-fac18743890441c0,1.8974233430053573,0,2,6,0.16666666666666666,1,scan-burst-fac18743890441c0-02,partial,0
10.469118773005903,6,5964052,scan-burst-fac18743890441c0,1.884617168980185,0,3,6,0.16666666666666666,1,scan-burst-fac18743890441c0-03,partial,0
10.490381148003507,6,5974509,scan-burst-fac18743890441c0,1.892498555011116,0,4,6,0.16666666666666666,1,scan-burst-fac18743890441c0-04,partial,0
10.559715456998674,6,6000939,scan-burst-1d63a6b1cdc1468e,1.8969091519829817,0,1,6,0.6666666666666666,4,scan-burst-1d63a6b1cdc1468e-01,partial,0
10.66989122700761,6,6006362,scan-burst-1d63a6b1cdc1468e,1.8907579430087935,0,2,6,0.5,3,scan-burst-1d63a6b1cdc1468e-02,partial,0
10.690786727995146,9,6256992,scan-burst-1d63a6b1cdc1468e,1.9599979560007341,1,3,8,0.4444444444444444,4,scan-burst-1d63a6b1cdc1468e-03,partial,0
10.569869314000243,6,5926167,scan-burst-1d63a6b1cdc1468e,1.922309404995758,2,4,4,0.8333333333333334,5,scan-burst-1d63a6b1cdc1468e-04,partial,0
10.786435379995964,8,6097035,scan-burst-94118ef977e74e65,1.90973702800693,0,1,8,1.0,8,scan-burst-94118ef977e74e65-01,complete,0
10.662947931006784,8,6074304,scan-burst-94118ef977e74e65,1.890791610989254,0,2,8,1.0,8,scan-burst-94118ef977e74e65-02,complete,0
10.679431728000054,8,6104424,scan-burst-94118ef977e74e65,1.8925444119959138,0,3,8,1.0,8,scan-burst-94118ef977e74e65-03,complete,0
10.497100083011901,8,6061018,scan-burst-94118ef977e74e65,1.8908764799998607,0,4,8,1.0,8,scan-burst-94118ef977e74e65-04,complete,0
10.61100855100085,5,5628091,scan-burst-2be19767de8946c3,1.9069401630258653,1,1,4,0.0,0,scan-burst-2be19767de8946c3-01,insufficient_data,0
10.600866540014977,5,5896839,scan-burst-2be19767de8946c3,1.9006706590007525,0,2,5,0.4,2,scan-burst-2be19767de8946c3-02,partial,0
10.602614258998074,5,5788624,scan-burst-2be19767de8946c3,1.9188005870091729,1,3,4,0.2,1,scan-burst-2be19767de8946c3-03,partial,0
10.633629806980025,5,5863662,scan-burst-2be19767de8946c3,1.9500744800025132,0,4,5,0.2,1,scan-burst-2be19767de8946c3-04,partial,0
11.117546665016562,4,5772045,scan-burst-3c6ca352d6804250,2.018558965995908,0,1,4,0.25,1,scan-burst-3c6ca352d6804250-01,partial,0
11.368570146994898,6,6085530,scan-burst-3c6ca352d6804250,1.8706576869881246,0,2,6,0.0,0,scan-burst-3c6ca352d6804250-02,insufficient_data,0
12.134469634998823,5,5978040,scan-burst-3c6ca352d6804250,1.8733544269925915,0,3,5,0.0,0,scan-burst-3c6ca352d6804250-03,insufficient_data,0
12.108527913020225,8,6326636,scan-burst-3c6ca352d6804250,1.870438257989008,1,4,7,0.0,0,scan-burst-3c6ca352d6804250-04,insufficient_data,0
10.472806416015374,0,5418836,scan-burst-b574ca058c9d421a,1.8190261000127066,0,1,0,,0,scan-burst-b574ca058c9d421a-01,no_result,0
10.139615782012697,0,5322020,scan-burst-b574ca058c9d421a,1.9109368880162947,0,2,0,,0,scan-burst-b574ca058c9d421a-02,no_result,0
9.927263602003222,0,5399965,scan-burst-b574ca058c9d421a,1.8917891059827525,0,3,0,,0,scan-burst-b574ca058c9d421a-03,no_result,0
10.428632665018085,0,5355766,scan-burst-b574ca058c9d421a,1.9092613239772618,0,4,0,,0,scan-burst-b574ca058c9d421a-04,no_result,0
10.25767162599368,5,5873021,scan-burst-624c36dbd6ef479f,1.9030946630227845,1,1,4,0.4,2,scan-burst-624c36dbd6ef479f-01,partial,0
10.614806436002254,6,6075096,scan-burst-624c36dbd6ef479f,1.8755431860045064,0,2,6,0.3333333333333333,2,scan-burst-624c36dbd6ef479f-02,partial,0
10.181163258006563,3,5759785,scan-burst-624c36dbd6ef479f,1.8879904609930236,0,3,3,0.0,0,scan-burst-624c36dbd6ef479f-03,insufficient_data,0
10.674965640995651,2,5621459,scan-burst-624c36dbd6ef479f,1.8800757720018737,0,4,2,0.0,0,scan-burst-624c36dbd6ef479f-04,insufficient_data,0
10.663805001997389,5,6046976,scan-burst-92c6152f844c4105,1.8467023599951062,1,1,4,0.0,0,scan-burst-92c6152f844c4105-01,insufficient_data,0
10.627139118005289,4,5989286,scan-burst-92c6152f844c4105,1.8945627119974233,0,2,4,0.0,0,scan-burst-92c6152f844c4105-02,insufficient_data,0
10.761651422013529,6,6158993,scan-burst-92c6152f844c4105,1.8775369870127179,1,3,5,0.16666666666666666,1,scan-burst-92c6152f844c4105-03,partial,0
11.055593160999706,6,6081113,scan-burst-92c6152f844c4105,1.880123727984028,0,4,6,0.16666666666666666,1,scan-burst-92c6152f844c4105-04,partial,0
10.563305390998721,2,5577775,scan-burst-447160e577b74290,1.9178325090033468,0,1,2,0.0,0,scan-burst-447160e577b74290-01,insufficient_data,0
10.225972752989037,2,5584468,scan-burst-447160e577b74290,1.8352592649753205,0,2,2,0.0,0,scan-burst-447160e577b74290-02,insufficient_data,0
10.357645215990487,3,5549858,scan-burst-447160e577b74290,1.8449910680064932,0,3,3,0.0,0,scan-burst-447160e577b74290-03,insufficient_data,0
10.43362331399112,2,5524485,scan-burst-447160e577b74290,1.8996142760151997,0,4,2,0.0,0,scan-burst-447160e577b74290-04,insufficient_data,0
10.827819239988457,6,5920595,scan-burst-d660a69b832a476c,1.9118068310199305,0,1,6,0.0,0,scan-burst-d660a69b832a476c-01,insufficient_data,0
10.365350399981253,4,5524932,scan-burst-d660a69b832a476c,1.9120151870010886,0,2,4,0.0,0,scan-burst-d660a69b832a476c-02,insufficient_data,0
10.752220269991085,4,5606159,scan-burst-d660a69b832a476c,1.8746563640015665,0,3,4,0.0,0,scan-burst-d660a69b832a476c-03,insufficient_data,0
10.439066315011587,4,5759139,scan-burst-d660a69b832a476c,1.8767609680071473,0,4,4,0.0,0,scan-burst-d660a69b832a476c-04,insufficient_data,0
10.762214857008075,4,5968785,scan-burst-891e140f3f8a46eb,1.8455508330080193,0,1,4,0.0,0,scan-burst-891e140f3f8a46eb-01,insufficient_data,0
10.953882272006012,3,5862283,scan-burst-891e140f3f8a46eb,1.8692526340018958,0,2,3,0.0,0,scan-burst-891e140f3f8a46eb-02,insufficient_data,0
10.640825513983145,3,5787636,scan-burst-891e140f3f8a46eb,1.8742560760001652,0,3,3,0.0,0,scan-burst-891e140f3f8a46eb-03,insufficient_data,1
10.708301160979318,4,5948881,scan-burst-891e140f3f8a46eb,1.911335937998956,0,4,4,0.0,0,scan-burst-891e140f3f8a46eb-04,insufficient_data,0
10.998744270007592,8,6260125,scan-burst-1524364444404932,1.890908658009721,0,1,8,0.125,1,scan-burst-1524364444404932-01,partial,0
11.150834970001597,8,6306931,scan-burst-1524364444404932,1.8620968319883104,0,2,8,0.625,5,scan-burst-1524364444404932-02,partial,0
10.609884019009769,8,6358475,scan-burst-1524364444404932,1.8751775749842636,0,3,8,0.25,2,scan-burst-1524364444404932-03,partial,0
10.842859305004822,8,6303494,scan-burst-1524364444404932,1.8769687770109158,0,4,8,0.125,1,scan-burst-1524364444404932-04,partial,0
10.857948387012584,11,6684611,scan-burst-10e12b8315704353,1.9454013130161911,0,1,11,0.09090909090909091,1,scan-burst-10e12b8315704353-01,partial,0
10.4874793929921,6,6155503,scan-burst-10e12b8315704353,1.8695742190175224,0,2,6,0.0,0,scan-burst-10e12b8315704353-02,insufficient_data,0
10.450024805002613,7,6278529,scan-burst-10e12b8315704353,1.9428940970101394,0,3,7,0.0,0,scan-burst-10e12b8315704353-03,insufficient_data,0
10.601741960010258,6,6210882,scan-burst-10e12b8315704353,1.9280324729916174,0,4,6,0.16666666666666666,1,scan-burst-10e12b8315704353-04,partial,0
10.580715285002952,2,5506717,scan-burst-5665bfa3c16840fa,1.9225149499834515,0,1,2,0.0,0,scan-burst-5665bfa3c16840fa-01,insufficient_data,0
10.699128859007033,2,5445083,scan-burst-5665bfa3c16840fa,1.9203441330173519,0,2,2,0.0,0,scan-burst-5665bfa3c16840fa-02,insufficient_data,0
10.53759622000507,1,5489535,scan-burst-5665bfa3c16840fa,1.8778959089831915,0,3,1,0.0,0,scan-burst-5665bfa3c16840fa-03,insufficient_data,0
10.035807139996905,2,5523525,scan-burst-5665bfa3c16840fa,1.864245481992839,0,4,2,1.0,2,scan-burst-5665bfa3c16840fa-04,complete,0
10.520633887004806,8,6451030,scan-burst-50ac1db6df954d57,1.9324787719815504,0,1,8,0.0,0,scan-burst-50ac1db6df954d57-01,insufficient_data,0
10.655359871016117,7,6262316,scan-burst-50ac1db6df954d57,1.9526777979917824,0,2,7,0.0,0,scan-burst-50ac1db6df954d57-02,insufficient_data,0
10.826579596992815,8,6435977,scan-burst-50ac1db6df954d57,1.9057916789897718,0,3,8,0.0,0,scan-burst-50ac1db6df954d57-03,insufficient_data,0
10.548792912013596,8,6401061,scan-burst-50ac1db6df954d57,1.894616789999418,0,4,8,0.0,0,scan-burst-50ac1db6df954d57-04,insufficient_data,0
10.155656064976938,0,5321191,scan-burst-ccdeffac07874be2,1.8843990869936533,0,1,0,,0,scan-burst-ccdeffac07874be2-01,no_result,0
10.402478040981805,0,5250958,scan-burst-ccdeffac07874be2,1.8866086899943184,0,2,0,,0,scan-burst-ccdeffac07874be2-02,no_result,0
10.542916289006826,2,5565082,scan-burst-ccdeffac07874be2,1.8879153129819315,0,3,2,0.0,0,scan-burst-ccdeffac07874be2-03,insufficient_data,0
10.619756886997493,2,5596765,scan-burst-ccdeffac07874be2,1.9144048140151426,0,4,2,0.0,0,scan-burst-ccdeffac07874be2-04,insufficient_data,0
10.758524748991476,9,6080438,scan-burst-bd934ff5ba29460c,1.826199422008358,1,1,8,0.0,0,scan-burst-bd934ff5ba29460c-01,insufficient_data,0
10.6361564900144,10,6281653,scan-burst-bd934ff5ba29460c,1.8819222269812599,0,2,10,0.0,0,scan-burst-bd934ff5ba29460c-02,insufficient_data,0
10.75577041701763,9,6170607,scan-burst-bd934ff5ba29460c,1.874724402994616,0,3,9,0.0,0,scan-burst-bd934ff5ba29460c-03,insufficient_data,0
10.584711540985154,10,6254741,scan-burst-bd934ff5ba29460c,1.8797179060056806,0,4,10,0.0,0,scan-burst-bd934ff5ba29460c-04,insufficient_data,0
10.93437622700003,4,5963584,scan-burst-65ba701fc17349dd,1.9143030430132058,0,1,4,0.0,0,scan-burst-65ba701fc17349dd-01,insufficient_data,0
10.507460647000698,5,5983926,scan-burst-65ba701fc17349dd,1.925541909004096,0,2,5,0.0,0,scan-burst-65ba701fc17349dd-02,insufficient_data,0
10.504909854993457,4,6010360,scan-burst-65ba701fc17349dd,1.9032356849929783,0,3,4,0.0,0,scan-burst-65ba701fc17349dd-03,insufficient_data,0
10.628463244996965,6,6181025,scan-burst-65ba701fc17349dd,1.8871964019781444,1,4,5,0.0,0,scan-burst-65ba701fc17349dd-04,insufficient_data,0
10.553446991980309,2,5585884,scan-burst-6144f19c49bc427e,1.9020847190113273,0,1,2,0.0,0,scan-burst-6144f19c49bc427e-01,insufficient_data,0
10.536244613991585,3,5659432,scan-burst-6144f19c49bc427e,1.8668078889895696,1,2,2,0.0,0,scan-burst-6144f19c49bc427e-02,insufficient_data,0
10.388304891006555,2,5598624,scan-burst-6144f19c49bc427e,1.9051350879890379,0,3,2,0.0,0,scan-burst-6144f19c49bc427e-03,insufficient_data,0
10.156030817015562,2,5550717,scan-burst-6144f19c49bc427e,1.9132888320018537,0,4,2,0.0,0,scan-burst-6144f19c49bc427e-04,insufficient_data,0
10.44448733999161,4,5753797,scan-burst-93f272b1be914a08,1.9243041400040966,0,1,4,0.0,0,scan-burst-93f272b1be914a08-01,insufficient_data,0
10.56409948199871,2,5450420,scan-burst-93f272b1be914a08,1.9020866790087894,0,2,2,0.0,0,scan-burst-93f272b1be914a08-02,insufficient_data,0
10.229035120020853,2,5520773,scan-burst-93f272b1be914a08,1.898218940012157,0,3,2,0.0,0,scan-burst-93f272b1be914a08-03,insufficient_data,0
10.390679598000133,3,5494351,scan-burst-93f272b1be914a08,1.9099694149917923,0,4,3,0.0,0,scan-burst-93f272b1be914a08-04,insufficient_data,0
10.888682447985047,8,6228529,scan-burst-0e5082c776d3427d,1.9133527459925972,1,1,7,0.0,0,scan-burst-0e5082c776d3427d-01,insufficient_data,0
10.966533734987024,9,6349122,scan-burst-0e5082c776d3427d,1.8714594439952634,1,2,8,0.1111111111111111,1,scan-burst-0e5082c776d3427d-02,partial,0
10.843402925005648,8,6322713,scan-burst-0e5082c776d3427d,1.8855702400032897,0,3,8,0.0,0,scan-burst-0e5082c776d3427d-03,insufficient_data,0
10.678740040020784,7,6136481,scan-burst-0e5082c776d3427d,1.8563817609974649,0,4,7,0.0,0,scan-burst-0e5082c776d3427d-04,insufficient_data,0
11.272926003002794,8,6414557,scan-burst-7cab2092ef9142b9,1.7984779050166253,0,1,8,0.0,0,scan-burst-7cab2092ef9142b9-01,insufficient_data,0
11.375966124003753,8,6355187,scan-burst-7cab2092ef9142b9,1.88501843000995,1,2,7,0.0,0,scan-burst-7cab2092ef9142b9-02,insufficient_data,0
10.51587437800481,5,6037322,scan-burst-7cab2092ef9142b9,1.9272432560101151,0,3,5,0.2,1,scan-burst-7cab2092ef9142b9-03,partial,0
10.754468742990866,7,6292997,scan-burst-7cab2092ef9142b9,1.8649438870197628,0,4,7,0.0,0,scan-burst-7cab2092ef9142b9-04,insufficient_data,0
11.113607104984112,8,6348954,scan-burst-6ea37868f3f141a2,1.9198838130105287,0,1,8,0.0,0,scan-burst-6ea37868f3f141a2-01,insufficient_data,0
11.184188885003095,9,6300706,scan-burst-6ea37868f3f141a2,1.9207014290150255,0,2,9,0.0,0,scan-burst-6ea37868f3f141a2-02,insufficient_data,0
10.96959627000615,8,6101965,scan-burst-6ea37868f3f141a2,1.8718615400139242,0,3,8,0.0,0,scan-burst-6ea37868f3f141a2-03,insufficient_data,0
