absolute_rate_outlier_count,absolute_rate_outlier_fraction,applied_phase_slip_count,byte_size,frame_count,internal_status,maximum_absolute_rate_hz_s,median_track_rate_sigma_hz_s,median_track_slip_fraction,path,phase_slip_count,phase_slip_fraction,registry_status,session_id,track_count
3641,0.9714514407684098,2409,3453526,3748,complete,50075372.74056893,0.18001200386296762,0.6431243803430795,stream-0 · RX0,2409,0.6427427961579509,complete,cap-20260823T134800-272180665c42,6
12552,0.442174234684891,19124,26217657,28387,complete,14647484.103062466,0.140531930276962,0.6555435342271119,stream-1 · RX1,19124,0.673688660302251,partial_coverage,cap-20260823T135100-3e6a71233bab,14
2529,0.9335548172757475,1718,2494108,2709,complete,46557888.29312444,0.17979990870683016,0.6441176470588236,stream-1 · RX0,1718,0.6341823551125877,complete,cap-20260823T135100-3e6a71233bab,5
8761,0.6075589459084605,9255,13332188,14420,complete,9318498.68898352,0.1510485008712787,0.6717289719626168,stream-0 · RX1,9255,0.6418169209431346,partial_coverage,cap-20260823T135100-3e6a71233bab,9
6051,0.40110035794776616,10365,13905449,15086,complete,9039337.354745809,0.13991721994356932,0.7211076538770259,stream-0 · RX0,10365,0.687060851120244,partial_coverage,cap-20260823T135100-3e6a71233bab,10
0,,0,1594,0,no_result,,,,stream-1 · RX0,0,,no_result,cap-20260823T135400-a8a9c0924e3e,0
0,,0,1594,0,no_result,,,,stream-0 · RX0,0,,no_result,cap-20260823T135400-a8a9c0924e3e,0
1681,0.9611206403659234,1049,1616482,1749,complete,7098827.521669944,0.1953210548033725,0.6207865168539326,stream-1 · RX1,1049,0.5997712978845054,complete,cap-20260823T135400-a8a9c0924e3e,4
1444,0.9972375690607734,904,1340080,1448,complete,45981336.20862921,0.1745894934880096,0.6243093922651934,stream-0 · RX1,904,0.6243093922651933,complete,cap-20260823T135400-a8a9c0924e3e,2
9453,0.594677906391545,10413,14660521,15896,complete,4005584352.8642387,0.16227885746545267,0.6360593976357523,stream-1 · RX0,10413,0.6550704579768495,complete,cap-20260823T135700-b35f5f92dc27,8
16837,0.4782423450548202,23391,32518592,35206,complete,16799386.429509897,0.16212692992279906,0.6220411515518285,stream-0 · RX1,23391,0.6644037948077033,partial_coverage,cap-20260823T135700-b35f5f92dc27,16
7156,0.3415425735013364,14774,19311066,20952,complete,10952758.782942142,0.13852901906778062,0.7253155265766796,stream-0 · RX0,14774,0.7051355479190531,partial_coverage,cap-20260823T135700-b35f5f92dc27,12
18881,0.4517742205632522,28028,38657964,41793,complete,12523988.605591359,0.14166075659166075,0.6859060402684564,stream-1 · RX1,28028,0.6706386236929629,partial_coverage,cap-20260823T135700-b35f5f92dc27,15
14971,0.4921109723226612,20071,28114184,30422,complete,14692479.424284253,0.1429740859307878,0.6315104166666666,stream-0 · RX1,20071,0.65975281046611,partial_coverage,cap-20260823T140000-f8179c2eb538,15
8280,0.4364786505007907,13407,17476205,18970,complete,23203101.361500062,0.1420748540698617,0.7188940092165899,stream-0 · RX0,13407,0.7067474960463891,partial_coverage,cap-20260823T140000-f8179c2eb538,11
13200,0.5098099799165765,17747,23923410,25892,complete,1789561673.3342865,0.147420013130869,0.680247917848294,stream-1 · RX1,17747,0.685424069210567,partial_coverage,cap-20260823T140000-f8179c2eb538,14
8602,0.4476477935054122,13272,17703750,19216,complete,19549479.76064342,0.1398399418501563,0.6805661005661006,stream-1 · RX0,13272,0.6906744379683597,partial_coverage,cap-20260823T140000-f8179c2eb538,10
14570,0.5120545441765657,18888,26233144,28454,complete,35279345.47412028,0.16243891775214703,0.6252330561854371,stream-0 · RX0,18888,0.6638082519153722,partial_coverage,cap-20260823T140300-f1218cfb1c56,14
3303,0.5741352337910656,3939,5300871,5753,complete,10924577.93608772,0.14885486462436598,0.6805799648506151,stream-1 · RX0,3939,0.6846862506518339,complete,cap-20260823T140300-f1218cfb1c56,3
22356,0.6800097335442268,19927,30396146,32876,partial,11553008.492884723,0.16570793386438085,0.5872011357809787,stream-0 · RX1,19927,0.606126049397737,partial_coverage,cap-20260823T140300-f1218cfb1c56,16
14906,0.521279944046162,18715,26419232,28595,complete,10104189.506315544,0.15284097164549199,0.6710672441557,stream-1 · RX1,18715,0.654485049833887,partial_coverage,cap-20260823T140300-f1218cfb1c56,14
6703,0.4621483728626586,9750,13365810,14504,complete,21248183.761930224,0.16063461651739508,0.6086580086580087,stream-0 · RX0,9750,0.6722283507997794,complete,cap-20260823T140600-b6dc07ab06ad,9
3262,0.857969489742241,2295,3503207,3802,partial,23738046.434197698,0.17834175479833253,0.6026392961876833,stream-1 · RX0,2295,0.6036296685954761,complete,cap-20260823T140600-b6dc07ab06ad,6
9240,0.6700507614213198,8595,12741220,13790,complete,12059880.121359082,0.16463467221993722,0.608781981770757,stream-0 · RX1,8595,0.6232777374909355,complete,cap-20260823T140600-b6dc07ab06ad,14
10290,0.4961427193828351,13706,19168769,20740,complete,11842116.99208273,0.16218808331518825,0.6142445510447185,stream-1 · RX1,13706,0.6608486017357763,complete,cap-20260823T140600-b6dc07ab06ad,14
4099,0.517223974763407,5214,7308248,7925,partial,5812439.38822398,0.14562854094534927,0.7148876404494382,stream-0 · RX0,5214,0.6579179810725552,complete,cap-20260823T140900-266ce4a2f30a,5
0,,0,1594,0,no_result,,,,stream-1 · RX0,0,,no_result,cap-20260823T140900-266ce4a2f30a,0
9604,0.5655732877922384,11129,15698188,16981,complete,7293659.572791266,0.15625200242819046,0.6361256544502618,stream-1 · RX1,11129,0.655379541840881,complete,cap-20260823T140900-266ce4a2f30a,9
554,0.9651567944250871,362,531602,574,complete,10726814.202984715,0.1884402153189236,0.6387434554973822,stream-0 · RX1,362,0.6306620209059234,complete,cap-20260823T140900-266ce4a2f30a,3
0,,0,1594,0,no_result,,,,stream-0 · RX0,0,,no_result,cap-20260823T141500-ac017465e83c,0
0,,0,1594,0,no_result,,,,stream-0 · RX1,0,,no_result,cap-20260823T141500-ac017465e83c,0
13908,0.6378061084105292,13600,20157139,21806,complete,12088679.76105878,0.16429398096344588,0.6355400696864112,stream-1 · RX1,13600,0.6236815555351738,partial_coverage,cap-20260823T141500-ac017465e83c,15
539,0.9043624161073825,384,548577,596,complete,21911574.120220385,0.18645119519135225,0.6503685272991878,stream-1 · RX0,384,0.6442953020134228,complete,cap-20260823T141500-ac017465e83c,4
5182,0.5158271949034442,6544,9252911,10046,complete,7805567.3123169895,0.16315289606766076,0.6711409395973155,stream-0 · RX0,6544,0.6514035436989847,complete,cap-20260823T141800-aa205612e770,7
7451,0.6319762510602205,7693,10861081,11790,complete,32694284.978081413,0.1663721781002005,0.6142066728502151,stream-1 · RX0,7693,0.6525021204410517,complete,cap-20260823T141800-aa205612e770,10
16990,0.5224155955968267,21245,30073735,32522,partial,16012014.406703496,0.16124822856303803,0.6054421768707483,stream-0 · RX1,21245,0.6532501076194576,partial_coverage,cap-20260823T141800-aa205612e770,15
12865,0.5509635974304069,14713,21594431,23350,complete,8667787.429997003,0.15220118963775991,0.639589323771185,stream-1 · RX1,14713,0.6301070663811563,partial_coverage,cap-20260823T141800-aa205612e770,14
12397,0.5620183153504398,14741,20393893,22058,complete,14654261.027771916,0.15882470878127253,0.6434251931704885,stream-1 · RX1,14741,0.6682836159216611,complete,cap-20260823T142100-bacbdc89f3c3,14
1020,0.9826589595375722,651,956163,1038,complete,37429274.93971331,0.18809182857132734,0.6274958891237961,stream-0 · RX0,651,0.6271676300578035,complete,cap-20260823T142100-bacbdc89f3c3,4
3790,0.6020651310563939,4013,5824769,6295,complete,9497198.93180927,0.1786525215949067,0.6331284694686756,stream-0 · RX1,4013,0.6374900714853058,complete,cap-20260823T142100-bacbdc89f3c3,6
116,0.9830508474576272,61,110102,118,complete,11341149.284973929,0.20922748232499452,0.5169491525423728,stream-1 · RX0,61,0.5169491525423728,complete,cap-20260823T142100-bacbdc89f3c3,1
24954,0.4761486795909022,34952,48454887,52408,complete,8396351.106916372,0.1512520192775566,0.6426266408915154,stream-1 · RX1,34952,0.6669210807510304,partial_coverage,cap-20260823T142708-56f9d9ac6f05,16
5446,0.834508121360711,3986,6022310,6526,complete,10461534.748326993,0.17468996825513985,0.6025633573587538,stream-0 · RX1,3986,0.6107876187557463,complete,cap-20260823T142708-56f9d9ac6f05,6
6790,0.46112054329371815,9832,13567488,14725,complete,350334631.4554224,0.15468733783263278,0.6661389449543664,stream-0 · RX0,9832,0.6677079796264855,complete,cap-20260823T142708-56f9d9ac6f05,6
12799,0.7120048954161103,11514,16567723,17976,complete,118382278.08072679,0.17355383477858927,0.6075498575498576,stream-1 · RX0,11514,0.640520694259012,complete,cap-20260823T142708-56f9d9ac6f05,15
9720,0.477829122013568,13799,18802441,20342,complete,6713724.810772415,0.136048116690146,0.7222899237042884,stream-1 · RX1,13799,0.6783502113853112,partial_coverage,cap-20260823T143000-74f7ae0e8079,10
16028,0.544688370828519,18995,27214886,29426,partial,10209434.38182081,0.16291371744281163,0.6316080572356331,stream-0 · RX1,18995,0.6455175694963637,complete,cap-20260823T143000-74f7ae0e8079,16
5667,0.47490153356239,8164,10998607,11933,complete,9089050.343293242,0.14268751493608445,0.7103762400512456,stream-1 · RX0,8164,0.684153188636554,complete,cap-20260823T143000-74f7ae0e8079,8
8384,0.7764400814965734,6817,9960052,10798,complete,21864184.66731131,0.16741627693721028,0.6247016706443914,stream-0 · RX0,6817,0.6313206149286905,complete,cap-20260823T143000-74f7ae0e8079,8
12069,0.5139462589958693,15636,21640992,23483,complete,8890820.178048918,0.15946891909136796,0.6257372654155496,stream-0 · RX0,15636,0.6658433760592769,complete,cap-20260823T143300-1cad4e6bcd63,11
16738,0.5102582080907234,21099,30322409,32803,partial,60908607.97564405,0.16374759215647627,0.5909814451152435,stream-0 · RX1,21099,0.6432033655458342,complete,cap-20260823T143300-1cad4e6bcd63,16
17798,0.4932380002217049,23951,33353981,36084,complete,15695967.155739516,0.15952902243449885,0.6415458937198067,stream-1 · RX1,23951,0.6637567897128921,partial_coverage,cap-20260823T143300-1cad4e6bcd63,16
10785,0.5978381374722838,11703,16626180,18040,complete,17837637.085770953,0.16470128871107878,0.5893933306548815,stream-1 · RX0,11703,0.6487250554323725,complete,cap-20260823T143300-1cad4e6bcd63,9
19859,0.47469821919445443,27612,38696131,41835,complete,7300303.890389805,0.14844944582363412,0.6718625099920064,stream-0 · RX1,27612,0.660021513087128,partial_coverage,cap-20260823T143600-d224768d8147,15
16466,0.7071201580348707,14470,21537061,23286,complete,18879945.938366413,0.1623266573501292,0.6464699683877766,stream-1 · RX1,14470,0.6214034183629649,complete,cap-20260823T143600-d224768d8147,13
17976,0.4519989942167463,27180,36660407,39770,complete,12583916.067582961,0.1481046327552187,0.6598850438512887,stream-0 · RX0,27180,0.6834297208951471,partial_coverage,cap-20260823T143600-d224768d8147,16
0,,0,1594,0,no_result,,,,stream-1 · RX0,0,,no_result,cap-20260823T143600-d224768d8147,0
15098,0.41803029044494283,25000,33384534,36117,partial,9742525.792691113,0.1585009046677775,0.6250901225666907,stream-0 · RX1,25000,0.6921948113076944,partial_coverage,cap-20260823T143900-d6099c9727ca,15
12886,0.4471510861267263,19587,26559313,28818,partial,3102130309.071807,0.14048302598078366,0.7264472190692395,stream-1 · RX0,19587,0.6796793670622527,complete,cap-20260823T143900-d6099c9727ca,15
14122,0.39177717361149644,25201,33284646,36046,partial,6060473.849710102,0.15771759817745365,0.6174033149171271,stream-1 · RX1,25201,0.699134439327526,partial_coverage,cap-20260823T143900-d6099c9727ca,15
13959,0.48954899347688857,19857,26279541,28514,partial,16867489.986624602,0.15957350663937442,0.6252003459243543,stream-0 · RX0,19857,0.6963947534544435,complete,cap-20260823T143900-d6099c9727ca,14
18385,0.5527660853878533,21129,30761230,33260,complete,6001216.688512417,0.15484971659969327,0.6290385207048994,stream-0 · RX1,21129,0.6352675886951293,partial_coverage,cap-20260823T144200-34e2144863ce,16
11228,0.6059690215338118,11604,17083161,18529,complete,21410519.95107031,0.1669036159591825,0.5845864661654135,stream-1 · RX0,11604,0.6262615359706406,complete,cap-20260823T144200-34e2144863ce,13
10793,0.5109838083514818,13801,19476064,21122,partial,177569023.21979144,0.1697673787984767,0.6236428412231061,stream-0 · RX0,13801,0.6533945649086261,complete,cap-20260823T144200-34e2144863ce,16
19589,0.5818630071882611,21282,31133202,33666,complete,23219882.64657642,0.15387952996594564,0.6301745480181655,stream-1 · RX1,21282,0.6321511317055784,partial_coverage,cap-20260823T144200-34e2144863ce,16
10049,0.4996271068463183,13181,18534407,20113,partial,23517057.661569502,0.1519679057915036,0.6699809604400254,stream-1 · RX0,13181,0.6553472878237956,complete,cap-20260823T144500-8ab6144d67ce,10
17992,0.4739101804293428,25451,35062681,37965,complete,16732397.08345775,0.1505336215760863,0.6504297994269341,stream-1 · RX1,25451,0.670380613723166,partial_coverage,cap-20260823T144500-8ab6144d67ce,15
19976,0.4901123705775553,26448,37689133,40758,partial,8816765.448878719,0.1471777714371901,0.618421052631579,stream-0 · RX1,26448,0.6489032827911085,partial_coverage,cap-20260823T144500-8ab6144d67ce,13
14845,0.45361486280022,22151,30166625,32726,complete,21300240.06188209,0.15186905979401477,0.6543800043055257,stream-0 · RX0,22151,0.676862433539082,complete,cap-20260823T144500-8ab6144d67ce,10
4240,0.7969924812030075,3382,4903528,5320,complete,70527587.06229505,0.1700214215989557,0.6510869565217391,stream-1 · RX0,3382,0.6357142857142857,complete,cap-20260823T144800-4d84f9f58732,7
13163,0.6061708496431039,13553,20079135,21715,complete,13796108.990466446,0.15213219319652205,0.6570130607609312,stream-1 · RX1,13553,0.6241307851715404,partial_coverage,cap-20260823T144800-4d84f9f58732,13
14833,0.5874455445544554,16000,23342376,25250,complete,13929757.964739325,0.16461494667081156,0.6103100058930949,stream-0 · RX1,16000,0.6336633663366337,partial_coverage,cap-20260823T144800-4d84f9f58732,16
15960,0.5658370559455435,18152,25998892,28206,complete,12735354.463122012,0.1649561696108702,0.6225626740947076,stream-0 · RX0,18152,0.6435510175140041,partial_coverage,cap-20260823T144800-4d84f9f58732,15
9763,0.512924240832195,12487,17548022,19034,complete,6786601.601123598,0.1453000598611946,0.6760176014589385,stream-1 · RX0,12487,0.6560365661447936,partial_coverage,cap-20260823T145100-9845f0b85950,10
11452,0.6692770732277482,10819,15766060,17111,complete,15025072.095787346,0.17453875226614177,0.5927808845958312,stream-0 · RX0,10819,0.6322833265151072,partial_coverage,cap-20260823T145100-9845f0b85950,13
13951,0.44333926528536927,21226,29074856,31468,complete,24625660.70453126,0.16304778297819777,0.6305220883534136,stream-1 · RX1,21226,0.6745265031142749,partial_coverage,cap-20260823T145100-9845f0b85950,13
22069,0.649814498557211,21436,31393339,33962,complete,14908124.43854056,0.16089267396728657,0.6146493213744708,stream-0 · RX1,21436,0.6311760202579353,partial_coverage,cap-20260823T145100-9845f0b85950,16
642,0.9846625766871165,396,602986,652,complete,17730992.26751099,0.19188338751762574,0.6073619631901841,stream-0 · RX1,396,0.6073619631901841,complete,cap-20260823T145400-e198c8bbd577,2
0,,0,1594,0,no_result,,,,stream-1 · RX0,0,,no_result,cap-20260823T145400-e198c8bbd577,0
4305,0.8015267175572519,3274,4966535,5371,complete,14588469.750505215,0.17158053597037384,0.5968094405594406,stream-1 · RX1,3274,0.6095699124930181,complete,cap-20260823T145400-e198c8bbd577,6
499,0.8344481605351171,346,552522,598,complete,4417759.692025938,0.19358560038364958,0.5785953177257526,stream-0 · RX0,346,0.5785953177257525,complete,cap-20260823T145400-e198c8bbd577,2
5203,0.6896871686108166,4820,6945911,7544,complete,11340862.191669524,0.14964259960400425,0.661994210184595,stream-1 · RX0,4820,0.6389183457051962,complete,cap-20260823T145700-fca14cfe68e6,6
12567,0.5011564842877652,16825,23124197,25076,complete,5864557.149589721,0.16028817818088165,0.6441150689297952,stream-0 · RX0,16825,0.6709602807465306,complete,cap-20260823T145700-fca14cfe68e6,12
19086,0.5625110521662245,21592,31369644,33930,complete,11474234.436919045,0.14675983241339643,0.6691253951527925,stream-0 · RX1,21592,0.6363689949896847,partial_coverage,cap-20260823T145700-fca14cfe68e6,15
8871,0.6833307656755507,8278,11992812,12982,complete,10949126.678319583,0.15580032935972915,0.6439628482972136,stream-1 · RX1,8278,0.6376521337236173,complete,cap-20260823T145700-fca14cfe68e6,11
0,,0,1594,0,no_result,,,,stream-0 · RX1,0,,no_result,cap-20260823T150000-081192b64713,0
206,0.9903846153846154,122,192427,208,complete,10051848.52393976,0.2295939652642669,0.5865384615384616,stream-1 · RX0,122,0.5865384615384616,complete,cap-20260823T150000-081192b64713,2
684,0.9970845481049563,406,633220,686,complete,122903142.77569796,0.1967299603353569,0.5918367346938775,stream-0 · RX0,406,0.5918367346938775,complete,cap-20260823T150000-081192b64713,2
5562,0.6424858496014786,5456,7999280,8657,complete,8995284.153116496,0.17812948805836046,0.5962343096234309,stream-1 · RX1,5456,0.6302414231257941,partial_coverage,cap-20260823T150000-081192b64713,12
