session_id,visit_index,target_index,band,state,reason,time_s,frame_phase_s,timing_rate_s_per_s,timing_sigma_s,cfo_hz,cfo_rate_hz_per_s,cfo_sigma_hz,accepted_observations
scan-hop-db129c9469a5a8b2,964,0,native10,acquiring,no observation inside prediction gate,121.5506426,,,,,,,0
scan-hop-db129c9469a5a8b2,964,0,derived2p5,acquiring,no observation inside prediction gate,121.5506426,,,,,,,0
scan-hop-db129c9469a5a8b2,965,4,native10,lost,no observation inside prediction gate,121.6769446,,,,,,,0
scan-hop-db129c9469a5a8b2,965,4,derived2p5,lost,no observation inside prediction gate,121.6769446,,,,,,,0
scan-hop-db129c9469a5a8b2,966,1,native10,lost,no observation inside prediction gate,121.8030737,,,,,,,0
scan-hop-db129c9469a5a8b2,966,1,derived2p5,lost,no observation inside prediction gate,121.8030738,,,,,,,0
scan-hop-db129c9469a5a8b2,967,2,native10,lost,no observation inside prediction gate,121.9293169,,,,,,,0
scan-hop-db129c9469a5a8b2,967,2,derived2p5,lost,no observation inside prediction gate,121.929317,,,,,,,0
scan-hop-db129c9469a5a8b2,968,7,native10,acquiring,no observation inside prediction gate,122.0541002,,,,,,,0
scan-hop-db129c9469a5a8b2,968,7,derived2p5,acquiring,no observation inside prediction gate,122.0541002,,,,,,,0
scan-hop-db129c9469a5a8b2,969,0,native10,lost,no observation inside prediction gate,122.1794308,,,,,,,0
scan-hop-db129c9469a5a8b2,969,0,derived2p5,lost,no observation inside prediction gate,122.1794308,,,,,,,0
scan-hop-db129c9469a5a8b2,970,6,native10,lost,no observation inside prediction gate,122.3057849,,,,,,,0
scan-hop-db129c9469a5a8b2,970,6,derived2p5,lost,no observation inside prediction gate,122.305785,,,,,,,0
scan-hop-db129c9469a5a8b2,971,4,native10,lost,no observation inside prediction gate,122.4319609,,,,,,,0
scan-hop-db129c9469a5a8b2,971,4,derived2p5,lost,no observation inside prediction gate,122.431961,,,,,,,0
scan-hop-db129c9469a5a8b2,972,5,native10,acquiring,no observation inside prediction gate,122.5583093,,,,,,,0
scan-hop-db129c9469a5a8b2,972,5,derived2p5,acquiring,no observation inside prediction gate,122.5583094,,,,,,,0
scan-hop-db129c9469a5a8b2,973,1,native10,lost,no observation inside prediction gate,122.6830768,,,,,,,0
scan-hop-db129c9469a5a8b2,973,1,derived2p5,lost,no observation inside prediction gate,122.6830768,,,,,,,0
scan-hop-db129c9469a5a8b2,974,2,native10,lost,no observation inside prediction gate,122.8082204,,,,,,,0
scan-hop-db129c9469a5a8b2,974,2,derived2p5,lost,no observation inside prediction gate,122.8082204,,,,,,,0
scan-hop-db129c9469a5a8b2,975,3,native10,acquiring,no observation inside prediction gate,122.934523,,,,,,,0
scan-hop-db129c9469a5a8b2,975,3,derived2p5,acquiring,no observation inside prediction gate,122.934523,,,,,,,0
scan-hop-db129c9469a5a8b2,976,6,native10,lost,no observation inside prediction gate,123.0606458,,,,,,,0
scan-hop-db129c9469a5a8b2,976,6,derived2p5,lost,no observation inside prediction gate,123.0606458,,,,,,,0
scan-hop-db129c9469a5a8b2,977,0,native10,lost,no observation inside prediction gate,123.1870651,,,,,,,0
scan-hop-db129c9469a5a8b2,977,0,derived2p5,lost,no observation inside prediction gate,123.187065,,,,,,,0
scan-hop-db129c9469a5a8b2,978,4,native10,lost,no observation inside prediction gate,123.3119816,,,,,,,0
scan-hop-db129c9469a5a8b2,978,4,derived2p5,lost,no observation inside prediction gate,123.3119816,,,,,,,0
scan-hop-db129c9469a5a8b2,979,1,native10,lost,no observation inside prediction gate,123.4370788,,,,,,,0
scan-hop-db129c9469a5a8b2,979,1,derived2p5,lost,no observation inside prediction gate,123.4370788,,,,,,,0
scan-hop-db129c9469a5a8b2,980,2,native10,lost,no observation inside prediction gate,123.5633096,,,,,,,0
scan-hop-db129c9469a5a8b2,980,2,derived2p5,lost,no observation inside prediction gate,123.5633096,,,,,,,0
scan-hop-db129c9469a5a8b2,981,6,native10,lost,no observation inside prediction gate,123.6893587,,,,,,,0
scan-hop-db129c9469a5a8b2,981,6,derived2p5,lost,no observation inside prediction gate,123.6893586,,,,,,,0
scan-hop-db129c9469a5a8b2,982,0,native10,lost,no observation inside prediction gate,123.82109,,,,,,,0
scan-hop-db129c9469a5a8b2,982,0,derived2p5,lost,no observation inside prediction gate,123.82109,,,,,,,0
scan-hop-db129c9469a5a8b2,983,4,native10,lost,no observation inside prediction gate,123.9474364,,,,,,,0
scan-hop-db129c9469a5a8b2,983,4,derived2p5,lost,no observation inside prediction gate,123.9474364,,,,,,,0
scan-hop-db129c9469a5a8b2,984,1,native10,lost,no observation inside prediction gate,124.0722614,,,,,,,0
scan-hop-db129c9469a5a8b2,984,1,derived2p5,lost,no observation inside prediction gate,124.0722614,,,,,,,0
scan-hop-db129c9469a5a8b2,985,2,native10,lost,no observation inside prediction gate,124.197581,,,,,,,0
scan-hop-db129c9469a5a8b2,985,2,derived2p5,lost,no observation inside prediction gate,124.197581,,,,,,,0
scan-hop-db129c9469a5a8b2,986,7,native10,acquiring,no observation inside prediction gate,124.3238039,,,,,,,0
scan-hop-db129c9469a5a8b2,986,7,derived2p5,acquiring,no observation inside prediction gate,124.3238038,,,,,,,0
scan-hop-db129c9469a5a8b2,987,0,native10,lost,no observation inside prediction gate,124.449803,,,,,,,0
scan-hop-db129c9469a5a8b2,987,0,derived2p5,lost,no observation inside prediction gate,124.449803,,,,,,,0
scan-hop-db129c9469a5a8b2,988,6,native10,lost,no observation inside prediction gate,124.5761131,,,,,,,0
scan-hop-db129c9469a5a8b2,988,6,derived2p5,lost,no observation inside prediction gate,124.576113,,,,,,,0
scan-hop-db129c9469a5a8b2,990,5,native10,lost,no observation inside prediction gate,124.8262405,,,,,,,0
scan-hop-db129c9469a5a8b2,990,5,derived2p5,lost,no observation inside prediction gate,124.8262406,,,,,,,0
scan-hop-db129c9469a5a8b2,993,3,native10,lost,no observation inside prediction gate,125.2047301,,,,,,,0
scan-hop-db129c9469a5a8b2,993,3,derived2p5,lost,no observation inside prediction gate,125.2047302,,,,,,,0
scan-hop-db129c9469a5a8b2,1004,7,native10,lost,no observation inside prediction gate,126.5875192,,,,,,,0
scan-hop-db129c9469a5a8b2,1004,7,derived2p5,lost,no observation inside prediction gate,126.5875192,,,,,,,0
scan-hop-db129c9469a5a8b2,1008,5,native10,lost,no observation inside prediction gate,127.0915231,,,,,,,0
scan-hop-db129c9469a5a8b2,1008,5,derived2p5,lost,no observation inside prediction gate,127.091523,,,,,,,0
scan-hop-db129c9469a5a8b2,1011,3,native10,lost,no observation inside prediction gate,127.4682187,,,,,,,0
scan-hop-db129c9469a5a8b2,1011,3,derived2p5,lost,no observation inside prediction gate,127.4682186,,,,,,,0
scan-hop-db129c9469a5a8b2,1022,7,native10,acquiring,accepted PSS observation,128.8525649,3.667762621452612e-05,0.0,1.0986717976532734e-06,0.0,0.0,200000.0,1
scan-hop-db129c9469a5a8b2,1022,7,derived2p5,lost,no observation inside prediction gate,128.852565,,,,,,,0
scan-hop-db129c9469a5a8b2,1026,5,native10,lost,no observation inside prediction gate,129.3552664,,,,,,,0
scan-hop-db129c9469a5a8b2,1026,5,derived2p5,lost,no observation inside prediction gate,129.3552664,,,,,,,0
scan-hop-db129c9469a5a8b2,1029,3,native10,lost,no observation inside prediction gate,129.7324697,,,,,,,0
scan-hop-db129c9469a5a8b2,1029,3,derived2p5,lost,no observation inside prediction gate,129.7324698,,,,,,,0
scan-hop-db129c9469a5a8b2,1040,7,native10,coasting,no observation inside prediction gate,131.1204458,3.667762621452612e-05,0.0,2.2706262100154323e-05,0.0,0.0,201291.37213503517,1
scan-hop-db129c9469a5a8b2,1040,7,derived2p5,lost,no observation inside prediction gate,131.1204458,,,,,,,0
scan-hop-db129c9469a5a8b2,1044,5,native10,lost,no observation inside prediction gate,131.6247956,,,,,,,0
scan-hop-db129c9469a5a8b2,1044,5,derived2p5,lost,no observation inside prediction gate,131.6247956,,,,,,,0
scan-hop-db129c9469a5a8b2,1047,3,native10,lost,no observation inside prediction gate,132.0019027,,,,,,,0
scan-hop-db129c9469a5a8b2,1047,3,derived2p5,lost,no observation inside prediction gate,132.0019026,,,,,,,0
scan-hop-db129c9469a5a8b2,1061,7,native10,lost,no observation inside prediction gate,133.7638169,,,,,,,0
scan-hop-db129c9469a5a8b2,1061,7,derived2p5,lost,no observation inside prediction gate,133.763817,,,,,,,0
scan-hop-cf54d8096b706750,953,1,native10,acquiring,accepted PSS observation,120.1467784,0.0007545916333382345,0.0,1.068625394299614e-06,-600000.0,0.0,200000.0,1
scan-hop-cf54d8096b706750,953,1,derived2p5,acquiring,no observation inside prediction gate,120.1467784,,,,,,,0
scan-hop-cf54d8096b706750,954,6,native10,acquiring,no observation inside prediction gate,120.2727694,,,,,,,0
scan-hop-cf54d8096b706750,954,6,derived2p5,acquiring,no observation inside prediction gate,120.2727694,,,,,,,0
scan-hop-cf54d8096b706750,955,3,native10,acquiring,accepted PSS observation,120.3977283,0.0007440996190930317,0.0,1.0669993443038033e-06,0.0,0.0,200000.0,1
scan-hop-cf54d8096b706750,955,3,derived2p5,acquiring,no observation inside prediction gate,120.3977282,,,,,,,0
scan-hop-cf54d8096b706750,956,4,native10,acquiring,no observation inside prediction gate,120.5233392,,,,,,,0
scan-hop-cf54d8096b706750,956,4,derived2p5,acquiring,no observation inside prediction gate,120.5233392,,,,,,,0
scan-hop-cf54d8096b706750,957,7,native10,acquiring,accepted PSS observation,120.6496926,0.0007433453757986189,0.0,8.960655765374434e-07,-200000.0,0.0,200000.0,1
scan-hop-cf54d8096b706750,957,7,derived2p5,acquiring,accepted PSS observation,120.6496926,0.000743362878344928,0.0,1.2044740090851056e-06,-200000.0,0.0,200000.0,1
scan-hop-cf54d8096b706750,958,2,native10,acquiring,no observation inside prediction gate,120.7758454,,,,,,,0
scan-hop-cf54d8096b706750,958,2,derived2p5,acquiring,no observation inside prediction gate,120.7758454,,,,,,,0
scan-hop-cf54d8096b706750,959,3,native10,acquiring,accepted PSS observation,120.9021979,0.000742915063677462,-2.2475933421300306e-06,9.888888830012275e-07,0.0,0.0,141443.87900465805,2
scan-hop-cf54d8096b706750,959,3,derived2p5,acquiring,no observation inside prediction gate,120.9021978,,,,,,,0
scan-hop-cf54d8096b706750,960,7,native10,acquiring,accepted PSS observation,121.0275195,0.0007424696386217001,-2.1944149012182354e-06,7.858825523697473e-07,-200000.0,0.0,141433.9870240053,2
scan-hop-cf54d8096b706750,960,7,derived2p5,coasting,no observation inside prediction gate,121.0275194,0.000743362878344928,0.0,3.965633178303871e-06,-200000.0,0.0,200035.73002773192,1
scan-hop-cf54d8096b706750,961,0,native10,acquiring,no observation inside prediction gate,121.1530309,,,,,,,0
scan-hop-cf54d8096b706750,961,0,derived2p5,acquiring,no observation inside prediction gate,121.153031,,,,,,,0
scan-hop-cf54d8096b706750,962,3,native10,tracking,accepted PSS observation,121.2791575,0.0007422357889528397,-2.016386198718602e-06,8.926005124423979e-07,0.0,0.0,115546.42710209676,3
scan-hop-cf54d8096b706750,962,3,derived2p5,acquiring,accepted PSS observation,121.2791574,0.0011922718669677246,0.0,1.244630750647703e-06,-600000.0,0.0,200000.0,1
scan-hop-cf54d8096b706750,963,5,native10,acquiring,no observation inside prediction gate,121.4053105,,,,,,,0
scan-hop-cf54d8096b706750,963,5,derived2p5,acquiring,no observation inside prediction gate,121.4053106,,,,,,,0
scan-hop-cf54d8096b706750,964,7,native10,tracking,accepted PSS observation,121.53136,0.0007412217021472916,-2.3894336231923464e-06,7.760690105147825e-07,-200000.0,0.0,115562.62869457887,3
scan-hop-cf54d8096b706750,964,7,derived2p5,coasting,no observation inside prediction gate,121.53136,0.000743362878344928,0.0,8.8986955544619e-06,-200000.0,0.0,200194.81060067046,1
scan-hop-cf54d8096b706750,965,1,native10,coasting,no observation inside prediction gate,121.6562914,0.0007545916333382345,0.0,1.5133286997644256e-05,-600000.0,0.0,200571.7066038967,1
scan-hop-cf54d8096b706750,965,1,derived2p5,acquiring,no observation inside prediction gate,121.6562914,,,,,,,0
scan-hop-cf54d8096b706750,966,6,native10,acquiring,no observation inside prediction gate,121.7817786,,,,,,,0
scan-hop-cf54d8096b706750,966,6,derived2p5,acquiring,no observation inside prediction gate,121.7817786,,,,,,,0
scan-hop-cf54d8096b706750,967,3,native10,tracking,accepted PSS observation,121.9093854,0.0007404475927847319,-2.4625009392908155e-06,8.512804364963991e-07,0.0,0.0,100310.63361270711,4
scan-hop-cf54d8096b706750,967,3,derived2p5,coasting,no observation inside prediction gate,121.9093854,0.0011922718669677246,0.0,6.424069839215458e-06,-600000.0,0.0,200099.4806907913,1
scan-hop-cf54d8096b706750,968,4,native10,acquiring,no observation inside prediction gate,122.0355706,,,,,,,0
scan-hop-cf54d8096b706750,968,4,derived2p5,acquiring,no observation inside prediction gate,122.0355706,,,,,,,0
scan-hop-cf54d8096b706750,969,7,native10,tracking,accepted PSS observation,122.1617349,0.0007395326484580443,-2.5429204596498712e-06,8.28315561436391e-07,-200000.0,0.0,100336.13543826457,4
scan-hop-cf54d8096b706750,969,7,derived2p5,acquiring,accepted PSS observation,122.161735,0.000739513713914431,-2.529685086336783e-06,1.0736014503414955e-06,-200000.0,0.0,141623.72809907034,2
scan-hop-cf54d8096b706750,970,2,native10,acquiring,no observation inside prediction gate,122.2867008,,,,,,,0
scan-hop-cf54d8096b706750,970,2,derived2p5,acquiring,no observation inside prediction gate,122.2867008,,,,,,,0
scan-hop-cf54d8096b706750,971,3,native10,tracking,accepted PSS observation,122.412271,0.0007389213302090575,-2.655073032240175e-06,7.77930793327209e-07,0.0,0.0,90038.10639643775,5
scan-hop-cf54d8096b706750,971,3,derived2p5,coasting,no observation inside prediction gate,122.412271,0.0011922718669677246,0.0,1.1399499913585148e-05,-600000.0,0.0,200321.93987538625,1
scan-hop-cf54d8096b706750,972,7,native10,tracking,accepted PSS observation,122.5384104,0.0007384592295171257,-2.621814137299439e-06,7.223373551463527e-07,-200000.0,0.0,89954.20181349987,5
scan-hop-cf54d8096b706750,972,7,derived2p5,tracking,accepted PSS observation,122.5384104,0.0007384190300435478,-2.6188818200723927e-06,8.895148230491508e-07,-200000.0,0.0,115717.28961367981,3
scan-hop-cf54d8096b706750,973,0,native10,acquiring,no observation inside prediction gate,122.6645415,,,,,,,0
scan-hop-cf54d8096b706750,973,0,derived2p5,acquiring,no observation inside prediction gate,122.6645414,,,,,,,0
scan-hop-cf54d8096b706750,974,3,native10,tracking,accepted PSS observation,122.7908319,0.0007377223494646964,-2.7672110576698838e-06,7.279816636344006e-07,0.0,0.0,82492.39796121804,6
scan-hop-cf54d8096b706750,974,3,derived2p5,lost,no observation inside prediction gate,122.7908318,,,,,,,0
scan-hop-cf54d8096b706750,975,5,native10,acquiring,no observation inside prediction gate,122.9169439,,,,,,,0
scan-hop-cf54d8096b706750,975,5,derived2p5,acquiring,no observation inside prediction gate,122.9169438,,,,,,,0
scan-hop-cf54d8096b706750,976,7,native10,tracking,accepted PSS observation,123.0421519,0.0007369332461850437,-2.7349688167636e-06,6.251336085182148e-07,-200000.0,0.0,82552.38842024624,6
scan-hop-cf54d8096b706750,976,7,derived2p5,coasting,no observation inside prediction gate,123.0421518,0.00073709979084907,-2.6188818200723927e-06,1.2132192055003476e-06,-200000.0,0.0,116158.37599851853,3
scan-hop-cf54d8096b706750,977,1,native10,lost,no observation inside prediction gate,123.1684942,,,,,,,0
scan-hop-cf54d8096b706750,977,1,derived2p5,lost,no observation inside prediction gate,123.1684942,,,,,,,0
scan-hop-cf54d8096b706750,978,6,native10,lost,no observation inside prediction gate,123.2946225,,,,,,,0
scan-hop-cf54d8096b706750,978,6,derived2p5,lost,no observation inside prediction gate,123.2946226,,,,,,,0
scan-hop-cf54d8096b706750,980,4,native10,lost,no observation inside prediction gate,123.5457369,,,,,,,0
scan-hop-cf54d8096b706750,980,4,derived2p5,lost,no observation inside prediction gate,123.545737,,,,,,,0
scan-hop-cf54d8096b706750,982,2,native10,lost,no observation inside prediction gate,123.7973046,,,,,,,0
scan-hop-cf54d8096b706750,982,2,derived2p5,lost,no observation inside prediction gate,123.7973046,,,,,,,0
scan-hop-cf54d8096b706750,984,1,native10,lost,no observation inside prediction gate,124.0499482,,,,,,,0
scan-hop-cf54d8096b706750,984,1,derived2p5,lost,no observation inside prediction gate,124.0499482,,,,,,,0
scan-hop-cf54d8096b706750,986,0,native10,lost,no observation inside prediction gate,124.3000156,,,,,,,0
scan-hop-cf54d8096b706750,986,0,derived2p5,lost,no observation inside prediction gate,124.3000156,,,,,,,0
scan-hop-cf54d8096b706750,987,1,native10,lost,no observation inside prediction gate,124.4262924,,,,,,,0
scan-hop-cf54d8096b706750,987,1,derived2p5,lost,no observation inside prediction gate,124.4262924,,,,,,,0
scan-hop-cf54d8096b706750,989,5,native10,lost,no observation inside prediction gate,124.6789341,,,,,,,0
scan-hop-cf54d8096b706750,989,5,derived2p5,lost,no observation inside prediction gate,124.6789342,,,,,,,0
scan-hop-cf54d8096b706750,991,6,native10,lost,no observation inside prediction gate,124.9291306,,,,,,,0
scan-hop-cf54d8096b706750,991,6,derived2p5,lost,no observation inside prediction gate,124.9291306,,,,,,,0
scan-hop-cf54d8096b706750,992,0,native10,lost,no observation inside prediction gate,125.0552403,,,,,,,0
scan-hop-cf54d8096b706750,992,0,derived2p5,lost,no observation inside prediction gate,125.0552402,,,,,,,0
scan-hop-cf54d8096b706750,993,1,native10,lost,no observation inside prediction gate,125.1814647,,,,,,,0
scan-hop-cf54d8096b706750,993,1,derived2p5,lost,no observation inside prediction gate,125.1814646,,,,,,,0
scan-hop-cf54d8096b706750,995,4,native10,acquiring,accepted PSS observation,125.4327327,0.0012921159343702165,0.0,1.1256710694798472e-06,800000.0,0.0,200000.0,1
scan-hop-cf54d8096b706750,995,4,derived2p5,lost,no observation inside prediction gate,125.4327326,,,,,,,0
scan-hop-cf54d8096b706750,997,0,native10,lost,no observation inside prediction gate,125.6842935,,,,,,,0
scan-hop-cf54d8096b706750,997,0,derived2p5,lost,no observation inside prediction gate,125.6842934,,,,,,,0
scan-hop-cf54d8096b706750,1000,2,native10,lost,no observation inside prediction gate,126.0617068,,,,,,,0
scan-hop-cf54d8096b706750,1000,2,derived2p5,lost,no observation inside prediction gate,126.0617068,,,,,,,0
scan-hop-cf54d8096b706750,1002,0,native10,lost,no observation inside prediction gate,126.3158539,,,,,,,0
scan-hop-cf54d8096b706750,1002,0,derived2p5,lost,no observation inside prediction gate,126.3158538,,,,,,,0
scan-hop-cf54d8096b706750,1005,5,native10,lost,no observation inside prediction gate,126.6931341,,,,,,,0
scan-hop-cf54d8096b706750,1005,5,derived2p5,lost,no observation inside prediction gate,126.6931342,,,,,,,0
scan-hop-cf54d8096b706750,1007,6,native10,lost,no observation inside prediction gate,126.9445368,,,,,,,0
scan-hop-cf54d8096b706750,1007,6,derived2p5,lost,no observation inside prediction gate,126.9445368,,,,,,,0
scan-hop-cf54d8096b706750,1010,4,native10,coasting,no observation inside prediction gate,127.3217661,0.0012921159343702165,0.0,1.8924437209807794e-05,800000.0,0.0,200895.7234253762,1
scan-hop-cf54d8096b706750,1010,4,derived2p5,lost,no observation inside prediction gate,127.3217662,,,,,,,0
scan-hop-cf54d8096b706750,1012,2,native10,lost,no observation inside prediction gate,127.5738927,,,,,,,0
scan-hop-cf54d8096b706750,1012,2,derived2p5,lost,no observation inside prediction gate,127.5738926,,,,,,,0
scan-hop-cf54d8096b706750,1019,5,native10,lost,no observation inside prediction gate,128.455854,,,,,,,0
scan-hop-cf54d8096b706750,1019,5,derived2p5,lost,no observation inside prediction gate,128.455854,,,,,,,0
scan-hop-cf54d8096b706750,1020,6,native10,lost,no observation inside prediction gate,128.5815619,,,,,,,0
scan-hop-cf54d8096b706750,1020,6,derived2p5,lost,no observation inside prediction gate,128.5815618,,,,,,,0
scan-hop-cf54d8096b706750,1024,2,native10,lost,no observation inside prediction gate,129.085077,,,,,,,0
scan-hop-cf54d8096b706750,1024,2,derived2p5,lost,no observation inside prediction gate,129.085077,,,,,,,0
scan-hop-cf54d8096b706750,1025,4,native10,lost,no observation inside prediction gate,129.2108602,,,,,,,0
scan-hop-cf54d8096b706750,1025,4,derived2p5,lost,no observation inside prediction gate,129.2108602,,,,,,,0
scan-hop-cf54d8096b706750,1033,5,native10,lost,no observation inside prediction gate,130.2173845,,,,,,,0
scan-hop-cf54d8096b706750,1033,5,derived2p5,lost,no observation inside prediction gate,130.2173846,,,,,,,0
scan-hop-7560d96129525ada,953,3,native10,acquiring,accepted PSS observation,120.1439158,0.0002073879918560396,0.0,1.0914058437443283e-06,0.0,0.0,200000.0,1
scan-hop-7560d96129525ada,953,3,derived2p5,acquiring,no observation inside prediction gate,120.1439158,,,,,,,0
scan-hop-7560d96129525ada,954,4,native10,acquiring,no observation inside prediction gate,120.268793,,,,,,,0
scan-hop-7560d96129525ada,954,4,derived2p5,acquiring,no observation inside prediction gate,120.268793,,,,,,,0
scan-hop-7560d96129525ada,955,6,native10,acquiring,no observation inside prediction gate,120.394168,,,,,,,0
scan-hop-7560d96129525ada,955,6,derived2p5,acquiring,no observation inside prediction gate,120.394168,,,,,,,0
scan-hop-7560d96129525ada,956,7,native10,acquiring,accepted PSS observation,120.5202761,0.00020768156683294238,0.0,1.0258452360457755e-06,-200000.0,0.0,200000.0,1
scan-hop-7560d96129525ada,956,7,derived2p5,acquiring,no observation inside prediction gate,120.5202762,,,,,,,0
scan-hop-7560d96129525ada,957,0,native10,acquiring,no observation inside prediction gate,120.6464908,,,,,,,0
scan-hop-7560d96129525ada,957,0,derived2p5,acquiring,no observation inside prediction gate,120.6464908,,,,,,,0
scan-hop-7560d96129525ada,958,3,native10,acquiring,accepted PSS observation,120.7727801,0.00020866870619851293,1.9770252805296875e-06,9.915715169832257e-07,100049.51288489084,157.6323259095765,141456.36280131823,2
scan-hop-7560d96129525ada,958,3,derived2p5,acquiring,no observation inside prediction gate,120.7727802,,,,,,,0
scan-hop-7560d96129525ada,959,4,native10,acquiring,no observation inside prediction gate,120.8975132,,,,,,,0
scan-hop-7560d96129525ada,959,4,derived2p5,acquiring,no observation inside prediction gate,120.8975132,,,,,,,0
scan-hop-7560d96129525ada,960,1,native10,acquiring,no observation inside prediction gate,121.026553,,,,,,,0
scan-hop-7560d96129525ada,960,1,derived2p5,acquiring,no observation inside prediction gate,121.026553,,,,,,,0
scan-hop-7560d96129525ada,961,2,native10,acquiring,no observation inside prediction gate,121.1530699,,,,,,,0
scan-hop-7560d96129525ada,961,2,derived2p5,acquiring,no observation inside prediction gate,121.1530698,,,,,,,0
scan-hop-7560d96129525ada,962,5,native10,acquiring,no observation inside prediction gate,121.2789707,,,,,,,0
scan-hop-7560d96129525ada,962,5,derived2p5,acquiring,no observation inside prediction gate,121.2789706,,,,,,,0
scan-hop-7560d96129525ada,963,7,native10,coasting,ambiguous timing modes,121.4051419,0.00020768156683294238,0.0,8.908053452472276e-06,-200000.0,0.0,200196.22797316415,1
scan-hop-7560d96129525ada,963,7,derived2p5,acquiring,no observation inside prediction gate,121.4051418,,,,,,,0
scan-hop-7560d96129525ada,964,0,native10,acquiring,no observation inside prediction gate,121.5299003,,,,,,,0
scan-hop-7560d96129525ada,964,0,derived2p5,acquiring,no observation inside prediction gate,121.5299002,,,,,,,0
scan-hop-7560d96129525ada,965,3,native10,tracking,accepted PSS observation,121.6551541,0.00021137757263516496,2.7433023051296827e-06,9.395918250005154e-07,133618.47005434526,357.8791454292883,115746.3356791154,3
scan-hop-7560d96129525ada,965,3,derived2p5,acquiring,accepted PSS observation,121.6551542,0.0008248397951944972,0.0,1.2145921790870984e-06,1200000.0,0.0,200000.0,1
scan-hop-7560d96129525ada,966,4,native10,acquiring,accepted PSS observation,121.7814758,0.0001326709146364789,0.0,1.1549484122184375e-06,-1200000.0,0.0,200000.0,1
scan-hop-7560d96129525ada,966,4,derived2p5,lost,no observation inside prediction gate,121.7814758,,,,,,,0
scan-hop-7560d96129525ada,967,7,native10,acquiring,accepted PSS observation,121.9074299,0.0002122534803949872,3.2780443375418944e-06,9.427699586599404e-07,-200000.0,0.0,141591.704651889,2
scan-hop-7560d96129525ada,967,7,derived2p5,lost,no observation inside prediction gate,121.9074298,,,,,,,0
scan-hop-7560d96129525ada,968,0,native10,lost,no observation inside prediction gate,122.0337086,,,,,,,0
scan-hop-7560d96129525ada,968,0,derived2p5,lost,no observation inside prediction gate,122.0337086,,,,,,,0
scan-hop-7560d96129525ada,969,3,native10,tracking,accepted PSS observation,122.1586121,0.00021300880933791233,2.9038372852970677e-06,8.217943895505871e-07,150507.10090581744,520.3848128351019,100476.54517262458,4
scan-hop-7560d96129525ada,969,3,derived2p5,coasting,no observation inside prediction gate,122.1586122,0.0008248397951944972,0.0,5.179059307392834e-06,1200000.0,0.0,200063.46376321622,1
scan-hop-7560d96129525ada,970,4,native10,coasting,no observation inside prediction gate,122.2837886,0.0001326709146364789,0.0,5.154235463647627e-06,-1200000.0,0.0,200063.17517836633,1
scan-hop-7560d96129525ada,970,4,derived2p5,lost,no observation inside prediction gate,122.2837886,,,,,,,0
scan-hop-7560d96129525ada,971,6,native10,acquiring,no observation inside prediction gate,122.4101129,,,,,,,0
scan-hop-7560d96129525ada,971,6,derived2p5,acquiring,no observation inside prediction gate,122.410113,,,,,,,0
scan-hop-7560d96129525ada,972,7,native10,tracking,accepted PSS observation,122.5361956,0.00021430557572183517,3.272549145637103e-06,7.563384908452896e-07,-200000.0,0.0,115807.07925150257,3
scan-hop-7560d96129525ada,972,7,derived2p5,lost,no observation inside prediction gate,122.5361956,,,,,,,0
scan-hop-7560d96129525ada,973,0,native10,lost,no observation inside prediction gate,122.6625349,,,,,,,0
scan-hop-7560d96129525ada,973,0,derived2p5,lost,no observation inside prediction gate,122.662535,,,,,,,0
scan-hop-7560d96129525ada,974,3,native10,tracking,accepted PSS observation,122.7873955,0.00021489529088270008,2.935189372420022e-06,7.183064679525164e-07,160870.2875822043,679.002349160407,90360.5287565978,5
scan-hop-7560d96129525ada,974,3,derived2p5,coasting,no observation inside prediction gate,122.7873954,0.0008248397951944972,0.0,1.1387584730336334e-05,1200000.0,0.0,200321.44380128753,1
scan-hop-7560d96129525ada,975,4,native10,coasting,no observation inside prediction gate,122.9127374,0.0001326709146364789,0.0,1.1371631913774362e-05,-1200000.0,0.0,200320.8872263858,1
scan-hop-7560d96129525ada,975,4,derived2p5,lost,no observation inside prediction gate,122.9127374,,,,,,,0
scan-hop-7560d96129525ada,976,1,native10,acquiring,no observation inside prediction gate,123.038999,,,,,,,0
scan-hop-7560d96129525ada,976,1,derived2p5,acquiring,no observation inside prediction gate,123.038999,,,,,,,0
scan-hop-7560d96129525ada,977,2,native10,acquiring,no observation inside prediction gate,123.1651096,,,,,,,0
scan-hop-7560d96129525ada,977,2,derived2p5,acquiring,no observation inside prediction gate,123.1651096,,,,,,,0
scan-hop-7560d96129525ada,978,5,native10,acquiring,no observation inside prediction gate,123.2914594,,,,,,,0
scan-hop-7560d96129525ada,978,5,derived2p5,acquiring,no observation inside prediction gate,123.2914594,,,,,,,0
scan-hop-7560d96129525ada,979,7,native10,tracking,accepted PSS observation,123.4163152,0.00021680970676501535,3.089369929810752e-06,6.782395803415398e-07,-200000.0,0.0,100871.21297457785,4
scan-hop-7560d96129525ada,979,7,derived2p5,acquiring,accepted PSS observation,123.4163152,0.00035448524468973487,0.0,1.1900419764997522e-06,800000.0,0.0,200000.0,1
scan-hop-7560d96129525ada,980,0,native10,lost,no observation inside prediction gate,123.5414443,,,,,,,0
scan-hop-7560d96129525ada,980,0,derived2p5,lost,no observation inside prediction gate,123.5414442,,,,,,,0
