session_id,rate_msps,tracklet_id,channel,edge,start_s,span_s,observations,norad,runner_norad,fit_rms_hz,evaluation_rms_hz,runner_evaluation_rms_hz,runner_ratio,tau_s,production_norad,production_accepted,png
scan-fw-7307e459e9c1c11b,15.0,sha256:295a7509889583e5de6f8cc5fa0a8c152e59675d422434c5190db655c943a884,4,lower,0.319936285,9.2612528,24,60363,56100,21.213411997735786,17.138695151162125,319.97674750014954,18.669842988510876,1.0,59959,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7307e459e9c1c11b/tle-review-01.png?sha256=sha256:746837cc1f99a8d157d7e9243f304b9db13566ad7faa0f2123d169e1158ba30c
scan-fw-7307e459e9c1c11b,15.0,sha256:616abdefaa0bf2b3c534afc5757b6f8c0fc5ac590679617ec032994b9849f934,4,lower,38.637289374,26.236979748000003,53,67799,69488,20.09127604512623,60.82428205799259,143.99187900009065,2.367342024075226,-2.0,69488,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7307e459e9c1c11b/tle-review-02.png?sha256=sha256:79f435461105e090a559ecebe126dc3bba6c221d3f14d396510aafdede295eb1
scan-fw-ec8dc35c6aa55a05,10.0,sha256:63209fe1c3df67786767170052e6757a0a830896b76935f7b638c6f9fee26ff3,2,lower,40.591871163,12.767927927999999,26,60135,58601,48.29150959902156,160.68813920720805,113.02784802630059,0.7033988232358002,-2.0,58601,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-ec8dc35c6aa55a05/tle-review-04.png?sha256=sha256:12677dc49634e916f4c294d7d5bc1f8c7280a52b85afcf44dd683b7ec60502ff
scan-fw-c27cb71443315620,20.0,sha256:562decbce56d68d827c668d78bde9f2411e4dd94ae9347e717fb573fc7b91c54,3,upper,56.594921453,11.369362839000004,15,62157,68163,22.820049836985792,36.037432891554516,79.54372482702425,2.207252804781929,-1.0,68163,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-c27cb71443315620/tle-review-01.png?sha256=sha256:2b586bd4e806240f781a4d4aa0ea78933bb68f3890a44d28acb823905ccc744d
scan-fw-c27cb71443315620,20.0,sha256:df21924e86f34a3c2a3e5ca7ded35c749eff04114153efeba18d833489b90af3,2,upper,72.036280835,16.706681896999996,16,67415,62157,23.851853029383744,18.03073004230362,42.370044488458426,2.3498795882945402,-1.0,69313,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-c27cb71443315620/tle-review-02.png?sha256=sha256:d16e60caa3d00e5b62bee34a4524f6f6adfe59dae599de81eebb9f5253606d56
scan-fw-171de8838408d501,10.0,sha256:ed22e0ccc93934c1a7e5c2010b01195cfe1d6c7d6f5820b8f27bf5beec29ea1e,1,upper,143.447271463,12.770194610000004,15,57753,57330,52.89159731287059,58.11872760605513,190.771506450538,3.2824446492297668,0.0,62763,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-171de8838408d501/tle-review-01.png?sha256=sha256:c9cc95b51fcc42949aabde3d27c22a11dadf903c79cb2b6379d0b59c521e9f57
scan-fw-bf41043ead1c9de3,10.0,sha256:33278c94fa1fb689e78964907ff7d1b3ab0f97173e47b65e60027f90d7c829b5,2,lower,28.971177253,20.066761172999996,15,62054,59749,46.02891477852784,55.311215790965264,318.839972121399,5.764472314735839,-4.0,59749,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-bf41043ead1c9de3/tle-review-02.png?sha256=sha256:e8623cdb068ebedaf8aa557ed700f45d97924639dd946ba1c486b6060d6c0d52
scan-fw-ad107441f55ccacc,15.0,sha256:ccadad80f9ae1170ae06bcf09f9ab1f9de12908d902002fff3c09a7606a98013,3,upper,118.438126541,11.786258142999998,14,62034,59750,54.540656165279856,86.33481267732265,93.34361439628782,1.0811816404254058,0.0,57337,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-ad107441f55ccacc/tle-review-02.png?sha256=sha256:f71a7d0af1a5a53d98de8e7967989881aebe549b3db68dd594006d69fece7e58
scan-fw-ad107441f55ccacc,15.0,sha256:e257c24a288e1b60f26d81037290cc9c2a1d217a0d0bcc204f77fa1777764ebd,1,upper,286.981522947,7.858652992000032,15,64596,56400,29.242712112516244,31.033180566940924,77.65027995793099,2.5021695662303594,0.0,64135,True,http://gauss:8090/api/v1/scanner/tracking/scan-fw-ad107441f55ccacc/tle-review-03.png?sha256=sha256:374899ae11020a4747b8c37446827ccbc27deafc9614706d8abfddae4b02ba6b
scan-fw-11ad489650a948bc,10.0,sha256:3cf2d4f3b4c5dd61d5a02af63b6f0facb5d6b106e680ed6fe4944545962fd4e9,1,upper,170.38521733,15.153384850999998,29,57776,65844,49.54003137750893,70.17470785554403,100.53133836973458,1.4325864893756346,1.0,65844,True,http://gauss:8090/api/v1/scanner/tracking/scan-fw-11ad489650a948bc/tle-review-04.png?sha256=sha256:1c16955c9eb7c8c1bd24bb9ef78f59b638ccb1a48f95b494ac29abd6ec854ab9
scan-fw-57a9b32fc950036e,15.0,sha256:ea0e02a1ffc402790cd14d9038a20a4bd6cc236d383c7a2e7b436c5bf2ad91d7,4,lower,149.6056792,19.225501546999993,46,58218,67822,63.84544313703209,76.89187377080317,95.40187120027912,1.2407276155689735,-1.0,58031,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-57a9b32fc950036e/tle-review-06.png?sha256=sha256:2603f37f260829121300018062b8933bc2e8913373745f93e3076d4a4b289b42
scan-fw-d8e6d060118ee225,10.0,sha256:4129610662a6a297ca70b600dda5c03cc512ef0da521f6e81e9f0c16345ad55c,2,lower,42.292334715,35.075412593,52,58378,64927,147.94220663693858,144.83886069516342,1804.957854980416,12.461834112180977,-5.0,64927,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-d8e6d060118ee225/tle-review-01.png?sha256=sha256:9244ef329cdba3a2ad015f0e0176ef4ec922f5bb5e39c61aecd215b2a952a0fa
scan-fw-d8e6d060118ee225,10.0,sha256:5d2b31235e1254f57f9bb72707823cb66b16bf8205ecf1196a0d5f25b6695626,3,lower,146.536257265,13.892587246000005,19,67849,100220,24.199756149128852,76.97528233375195,298.08481691189235,3.872474486283096,-1.0,100220,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-d8e6d060118ee225/tle-review-04.png?sha256=sha256:627fc1b14ab11683b5c2aabaf4da08f925e53efcbd8bea4347c4187d1197e75c
scan-fw-d8e6d060118ee225,10.0,sha256:41a389c5ab2d9d0c11be14508f6e72b4cc9c6394cf996d2f17f9a81139b002ac,2,lower,265.655119228,14.594248838999988,24,57772,61674,93.52210026059058,54.57253417216557,443.7123319546057,8.130689525151626,1.0,64196,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-d8e6d060118ee225/tle-review-07.png?sha256=sha256:ca1f9350172416570303f1c5198920473387c72021eb1720daa68ed84121b5cb
scan-fw-92807dcc78cf5d6a,20.0,sha256:c19b72de01f8736dcfe85959c4a802f54bc37020e518dc826966e5f96acdbe43,2,upper,174.355790235,17.829357491999986,28,58410,64904,102.35008431480574,35.581131304835566,422.01233355341105,11.860565363644255,1.0,59313,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-92807dcc78cf5d6a/tle-review-03.png?sha256=sha256:e6a92cf775f0ce5e7f419d1ffc8e95eed7406f6a0046a31d65b0958b17a3e51f
scan-fw-8cd26e195b762814,15.0,sha256:5f30c6d8a5ec835f762f4dc5a5b915b17f520df47ed2070fbe77b51ca071113f,1,upper,291.891267045,7.718492553999965,15,65384,67563,13.2443635730987,143.76287232243342,222.78511005530595,1.5496706935267703,-1.0,53036,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-8cd26e195b762814/tle-review-04.png?sha256=sha256:df26b637a272d8b64c09d5e9e90f0d347dab043107748cfa229dc559408ccb6b
scan-fw-96bb535863ddc61e,20.0,sha256:ef57a6ec53be71b7e0b917fd2b7a5e644287d952e57b19a4d881df2ce19ea2e1,2,lower,74.027162967,44.637402603,53,66447,48398,87.14907186852056,65.04023674422127,543.9718422610176,8.363620267869777,-2.0,65387,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-96bb535863ddc61e/tle-review-04.png?sha256=sha256:87093a1186d9828deda8d0d638c33384ac13ab884e7ffbdcc0c53b0cb1ddf4c9
scan-fw-b2e05cbef9cef064,15.0,sha256:c349ee3d6eaec256e30347e3e913c09f12b1b22da7788463e3ce38c880cc5fa2,3,lower,136.991452913,28.905562849000006,31,64427,52095,74.33852452359271,76.87421722179502,830.3509205833791,10.801422773355561,-5.0,52095,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-b2e05cbef9cef064/tle-review-04.png?sha256=sha256:c8690e3ce8ccfab92a874c6d35933b4b7a9424033d78fb358f4c8ab5016b1a5a
scan-fw-b2e05cbef9cef064,15.0,sha256:cf3e88a328fe34b1546e69924a311c06f39e632b1c398802b76328f68e931c21,2,lower,159.722318776,26.101468901000004,29,66929,66539,41.430694518901355,56.309278781425746,657.7836306387984,11.681620593865176,-2.0,48669,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-b2e05cbef9cef064/tle-review-05.png?sha256=sha256:124f8d84f85bb84a2bc4ac85cd021a1daf999abc806f0e1cdcb32370477e1bd2
scan-fw-b568a0c1b40b119c,10.0,sha256:8b11b3e2d06ee9275a106be3557e19dc8443b75098794b391369290358afcc5f,2,lower,34.846625906,22.313256253,27,65520,57124,101.37625146863188,56.91903460005637,536.8746033269348,9.432250689058648,-2.0,65060,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-b568a0c1b40b119c/tle-review-01.png?sha256=sha256:ed308efd0d0901d11d5c872bcc17c596e5ba0a5292953a4c0b14267bc0684e47
scan-fw-4fe4d9ee254edb00,15.0,sha256:1235d99d2d91afe410cb5f3cabb6e63128da890bb62926976a13744b79e96f8d,1,lower,10.978589927,23.995082253,24,62500,67533,116.88027816683007,151.24607826254427,251.1785793003496,1.660727882572499,0.0,67533,True,http://gauss:8090/api/v1/scanner/tracking/scan-fw-4fe4d9ee254edb00/tle-review-02.png?sha256=sha256:77b5510e21bb2be039f064e597c19be09cc47066574306b1c856472353e9d946
scan-fw-87e4ac2be754ce20,15.0,sha256:57a2d2f8819b71797bc1fc2562e62fd00b12babb5b72928d314aa723dfdfff5e,1,upper,222.413658486,12.90946030500001,20,68528,68518,77.347065027286,21.54192680564828,415.7129929302644,19.297855604135872,-2.0,68518,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-87e4ac2be754ce20/tle-review-02.png?sha256=sha256:bcbfb73c34c5c1272fb166269d766abe32b99d9426672de7444b42857a53b48d
scan-fw-41f86ae9c08f33fb,10.0,sha256:436ec24114cd6e5ba9a143e00e83dfeeed9ed8f741aae95da4e1b718d14bec7d,2,upper,213.457950885,24.55285548399999,33,64110,52569,29.98408417611099,32.676879307326494,886.639482247179,27.133542157080626,-4.0,52569,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41f86ae9c08f33fb/tle-review-01.png?sha256=sha256:54e5537f8156e38d94809e486d19dd6ea23019724b9fe929c87ead6dc43daf8b
scan-fw-41f86ae9c08f33fb,10.0,sha256:99f86caf95067b8365b403ccdb7bfe45e4e4602ffcf968e4e464d9906a6f78a2,3,upper,282.210056192,16.978769710999984,18,64247,52574,58.76997445128726,146.57229490511702,198.86991768383945,1.3568042842788064,-1.0,52574,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41f86ae9c08f33fb/tle-review-03.png?sha256=sha256:3747cb919ff0f9f4aad7a6c01487c46f8edf878a260c446ab119cf58b916605d
scan-fw-54dd4f7f249a5cd6,15.0,sha256:a84583942d02e76d2aa167c52273923d044477ddd1842e3d11f54919828af3b7,4,lower,59.265439474,28.062385834000004,40,67172,67427,105.79565606849798,32.10275707305486,618.9076603912806,19.278956601230828,-3.0,67427,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-54dd4f7f249a5cd6/tle-review-01.png?sha256=sha256:3b02467a34440266bff57b2e5d45e85b52a638fb5223ae9893eeaa4a177cbf8f
scan-fw-5ed0353f3b186252,10.0,sha256:1e6796eeefc9c87ddc999f74ce941ce460807446e6941f8b88b380e4989444ca,1,lower,207.288580369,9.821306110000023,21,67697,66827,27.65484515205337,31.04810921139415,25.57763577282548,0.8238065512678275,1.0,67841,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-5ed0353f3b186252/tle-review-05.png?sha256=sha256:09a5c45f2941cda7dbaf4b7dd52c8ca85c5328d1ff253d7c709792a8141dde41
scan-fw-5ed0353f3b186252,10.0,sha256:30b33b841265d981146b70fda3a8f6e3d3eef6f0f49a0321daded5684ef1d875,2,lower,213.882768964,15.712072589999991,14,57923,59760,21.64790649934918,212.42143259393364,993.3964317161976,4.676535788246855,-1.0,64135,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-5ed0353f3b186252/tle-review-06.png?sha256=sha256:92f8baa02157c4b0c29931bafe76bd8a358012553143c52b942b12f7c5413cb6
scan-fw-f4a84f0ce507a746,20.0,sha256:289afc2b816a708037c97fbc79f43c4181cf1b8cf59253cf20f4d1eec1774758,4,upper,109.110277092,38.59373536599999,44,67320,67698,94.06335356850884,97.76267252725675,147.24853129429428,1.5061835717844212,0.0,67698,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-f4a84f0ce507a746/tle-review-01.png?sha256=sha256:0d5eb24fb830579cada0b0df5be52d828a87291b61ea99e76b0d6901e4bfaf8a
scan-fw-f4a84f0ce507a746,20.0,sha256:69a8b69edc28972415c7f99221809786c54918eb3860c75e0e3d5e8e85730eae,2,upper,282.042807111,17.28571403899997,27,63487,45542,81.21997070229516,82.18450468257655,75.92353985820732,0.9238181838711431,0.0,45542,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-f4a84f0ce507a746/tle-review-05.png?sha256=sha256:60c2fc2adab5dbb9ca5e770503591800990b41496dd0ea3c1aeb199439b535c3
scan-fw-c07daaf71742e73f,15.0,sha256:306451f41cf762e546650488543a5f3ee485ddf9960b9b6c1b280f1f6e7aa01d,1,upper,109.622433957,19.64412865700001,24,59368,63388,39.46661906710346,154.02196115354914,145.844680699803,0.9469083474038228,0.0,63388,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-c07daaf71742e73f/tle-review-01.png?sha256=sha256:4800b112771084ea21f52439372abc92c6e4f0821f5dee204d5f24d4af029987
scan-fw-4c6e56afcc79a719,20.0,sha256:60aa896eb79bd5ff0328c3a51f2fb8dd44a48f0643d7566fefe3a3ca7a25ecd5,4,lower,0.31194947,9.55921915,17,63389,62091,15.445063781841192,178.48160477787573,844.2580529786151,4.730224462231347,-5.0,62210,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-4c6e56afcc79a719/tle-review-01.png?sha256=sha256:7bf332af0639338fe70130b95a33ae58e51a9ba719d508da434207082fd27ac0
scan-fw-4c6e56afcc79a719,20.0,sha256:ffb5a8b742c8a8a697fdd48f5bdaa5e3d690531fff0b6c3831b7426731920653,1,lower,112.924422157,31.164303048000008,75,60300,62277,63.728979005282554,79.6150760150439,505.0348930884966,6.34345802788741,1.0,67891,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-4c6e56afcc79a719/tle-review-04.png?sha256=sha256:fe2411ba402fc074597434cabb55a6d91857dcd361ec33486f7e123c7a721887
scan-fw-893ebcf66d7b21c2,10.0,sha256:4cd46222992ee68964583b2876aed642786d357f77c6a9f26568a14be3dffbb5,2,upper,53.376257716,15.995991841999995,23,58100,67836,52.266542069596106,45.041480242095915,612.9903519663478,13.609462847836094,2.0,67836,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-893ebcf66d7b21c2/tle-review-01.png?sha256=sha256:6b4962cb102bd5365dd31d47eff6995cd846e15c520453e4e29c0bfb8e891a44
scan-fw-cc07d11d831aab47,15.0,sha256:329b1098bcc93489a978897618ef6cbd6280ceafa174bf6f26eb5e59fe90256f,2,lower,98.957648274,14.872132864000008,28,69521,66152,60.05505812685785,203.4034855479121,167.12288461589188,0.8216323538690085,-5.0,66560,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-cc07d11d831aab47/tle-review-01.png?sha256=sha256:c1ed41f1cb10bb351bf07cee92b94d28bacbc8696121be6cd5794e092b42f822
scan-fw-60c26b0bcf4fc991,20.0,sha256:32e36d5caf8624f203d2fa8cf3e69c3039e252ba299af550f88f04ed5287d09b,1,upper,108.14283066,25.269368271999994,53,64804,68095,63.934628564074735,78.37768347724315,406.3382171335791,5.18436114856034,-1.0,62099,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-60c26b0bcf4fc991/tle-review-06.png?sha256=sha256:188e4c89f41eb12dd32cbd867b6ba1b553d4ff3b20e204b83d84fcd86dc73f91
scan-fw-60c26b0bcf4fc991,20.0,sha256:3bcc1275f081d331050683f0141dc801ac809724d23a642bf39ed777759488b6,2,upper,248.0900754,24.145448773,31,66165,59550,495.2204782376587,439.59587875816266,883.8539168763451,2.0106055574797246,-5.0,59550,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-60c26b0bcf4fc991/tle-review-08.png?sha256=sha256:760f50fe0b6859f262123d4e03e89484a7f7a1d31fe364273f639507eb5d26fa
scan-fw-7956b9c412c28a6e,10.0,sha256:e2350af96ff6ffeea7e06e50201aa3c5e4567e2f28d9abfa7b05939918c06f76,2,lower,41.023062752,15.713317556999996,31,59536,52688,27.53558838471543,29.162093052773674,462.9677785210834,15.875670435701098,1.0,52688,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7956b9c412c28a6e/tle-review-01.png?sha256=sha256:bd308e7b3290daf56ffe388807acaa3199d62eae7f93632b7f9162384d03260b
scan-fw-7956b9c412c28a6e,10.0,sha256:4d7cc63ba186058d91e78b5892bcc58be90bbe1609fc605bfcbc7503e803485f,2,lower,94.477788694,18.938901106000003,32,66517,68082,43.97503432648815,34.43634477076253,478.31340532245133,13.889784427078727,-3.0,68082,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7956b9c412c28a6e/tle-review-02.png?sha256=sha256:c7e900e0c9a94291949d490d17b2c49ebb909fa727014b577036708b9dd6097f
scan-fw-7956b9c412c28a6e,10.0,sha256:b7e46c74054aeda5362fa54f076c5cfcb82a02d06f9837ced9d5a6bab63fa5a6,4,lower,158.17709523,14.592794443000003,18,66852,66450,46.4717807930781,68.86153544204674,1295.436948936167,18.81219959183738,-4.0,66450,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7956b9c412c28a6e/tle-review-03.png?sha256=sha256:5a3b0acf0c3cc979b6aa8c967a7a8a814a0b4f871d1e455af99c0d2725bddd14
scan-fw-7956b9c412c28a6e,10.0,sha256:20ff8dcdba0045355769c52f3663164515cbfbc3b4f70b32425f43d187acd524,2,lower,249.377956193,15.014771423000013,21,66875,62202,140.63291397051123,56.2053523061847,220.99880017938543,3.9319885226494216,-5.0,62983,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7956b9c412c28a6e/tle-review-04.png?sha256=sha256:b9c50da97dbeeeba0dadf177f4bfddac09d5c515371cde19cd12b86cad04958e
scan-fw-0c2871b5c7ffe0a8,15.0,sha256:add7b5ba58353836cf1dae7b72f35e51fdf0639965d84470dca5328327bfa200,2,upper,176.829512424,34.238979537000006,35,56688,58365,70.1502728659131,132.68148165015504,339.59372956543825,2.559465912966321,0.0,52502,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-0c2871b5c7ffe0a8/tle-review-01.png?sha256=sha256:b1944ba420e4f8772ca16a3223429a1a2ca45976868f8644dad3aaff58b6993b
scan-fw-3e0db0230903d2cb,20.0,sha256:1042d83a0c2b94a1f87fd0e3ac2ca27eacfb372654414366336f4c8546ae7e76,2,lower,0.344488556,18.242562774,43,66557,64737,24.563446948923833,26.932611234671718,750.1544172402687,27.853014722707496,-5.0,64737,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-3e0db0230903d2cb/tle-review-01.png?sha256=sha256:65abf5d0969ac3b88577e5538976ba1e8b80cb48e84d06685a97f5a4b96807f5
scan-fw-3e0db0230903d2cb,20.0,sha256:e951bfd2676d182163ef03096df07f823abe1b7ba4bf66ae78f6baba055805b7,1,lower,85.828594998,13.619470649999997,18,58242,62919,92.75277959482938,51.26854479255722,403.468578171687,7.869709971371364,1.0,45731,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-3e0db0230903d2cb/tle-review-03.png?sha256=sha256:762bcb01d30c6e9dab49ffae25a7cb35fdebe21e648f10852da98ac36b33d5a2
scan-fw-3e0db0230903d2cb,20.0,sha256:032a5d83590a143f1a3e2da7e3d3e8fa44d1206ccdb15233cefaeaf0d90eb037,4,lower,94.533805866,25.12681382000001,36,66570,62488,108.39903584491009,69.03356213609149,536.0207678352847,7.764640143856162,-5.0,62488,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-3e0db0230903d2cb/tle-review-04.png?sha256=sha256:892d0a33c843b0e21bdba4f81b08185a725e44e8b041466079ade0d17e8f5843
scan-fw-5989d26e3b81b96c,10.0,sha256:739c1f1915a98ea7abcb86c29b46e2140d199f80d9c51f3232785590579e077d,4,upper,264.676699556,35.21341602399997,45,59491,68391,92.65628196399481,52.8887188104764,1001.4706313635398,18.93542997235858,2.0,68391,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-5989d26e3b81b96c/tle-review-03.png?sha256=sha256:9a97905d1ac49ec18d2f47f2649705621957c4be009ce90a3fdae0c57dc06f1c
scan-fw-399889ee9e8af924,15.0,sha256:9f86a64685c3e027c3682fc3cf62364ffa3c7dfec90614713ab0c2d4ad92f028,2,lower,54.19713742,13.33081170500001,23,58245,66849,85.75676213151867,87.78629959821875,173.68173456224233,1.9784605952996162,0.0,62093,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-399889ee9e8af924/tle-review-01.png?sha256=sha256:2fa5302f472d67893abcb7e95c2523b9c602aa40f8d8319a3cd8d521eddc00f0
scan-fw-bd22778a9bda4bad,20.0,sha256:d957e9ed01baa9df6a41329e3fd4c06678df2a67887e3499ff8ffade6f6f1c7d,3,upper,74.581049322,21.332204579999996,49,64002,66279,63.03786007498093,71.85061688472717,345.1074920990067,4.803124970418508,-5.0,66279,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-bd22778a9bda4bad/tle-review-01.png?sha256=sha256:9c2530661e41e19b7c55d37d6dc390bc02cbaf98b0d54b22fc1222ca844be7e4
scan-fw-e6d9b0b4adde2354,15.0,sha256:c361b41e1cc8f32eb92b8d61b96d77676b72891b01a28d43d12c963868a3b9d0,4,lower,21.509598696,15.711191306999996,29,67098,55583,18.438236652077755,24.626968328604338,246.93611478570836,10.027061045061357,0.0,100623,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e6d9b0b4adde2354/tle-review-01.png?sha256=sha256:005bca01c2961d5c7190cc2efd0f578505699d38bc35c3f08460a8f2df4fc32e
scan-fw-41e4ad56e061dabf,10.0,sha256:762e3de76cdbac180812c67dde9cb095fd387341edcbdc78e8cc724756c9c708,2,lower,115.668825432,9.681361565999993,14,67868,57497,11.977569127326353,25.690258941286935,398.4605516212937,15.51018043578089,-2.0,57497,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41e4ad56e061dabf/tle-review-01.png?sha256=sha256:8055e7ed66cc82a0a04ea73ad9fcec0406c106793288dccfb3db8037b3c30b1c
scan-fw-9759c9a7b98ccfd9,15.0,sha256:3df16b4fe2fe8fe6052928daf9d7dd780a262555be6bf3e507bc84783ae020dc,1,upper,57.989433521,12.069036500000003,14,67176,66969,23.320595168254954,24.608984067886805,204.9010207191115,8.32626898184288,0.0,66969,True,http://gauss:8090/api/v1/scanner/tracking/scan-fw-9759c9a7b98ccfd9/tle-review-03.png?sha256=sha256:27cd426959eb2fbe67e8151b4fa495ee126c45a16244f1ae90b8365ea59dd2a4
scan-fw-9446756526bf47f9,20.0,sha256:d312319c9f1e2ddf3bd8f03ae26ff49bb0bb0e3d2e62e713171f0533e9e5a69b,1,upper,114.8700613,37.198566712,44,59924,57222,59.56120217992395,75.79947840670013,268.7568267814333,3.5456289730573807,0.0,53000,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-9446756526bf47f9/tle-review-02.png?sha256=sha256:18def5ac498b5f13cfe011a9b19cfa3f3a6cd0246fcf49a67e18cf9a367e32b6
scan-fw-7041e04665ccf72e,10.0,sha256:62e1cb43dc518d676169f8d1736b1457d6c85a301d739ca8fd665e31c2277c94,1,lower,223.700229829,20.768119936000005,17,63323,64323,34.4481489934871,41.89483268323468,290.3552838705954,6.930575091824837,-1.0,64323,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7041e04665ccf72e/tle-review-03.png?sha256=sha256:c20c722a8af8229351bf3e149bf1a8de52a7eb145dbc4e4f5c71d43c1ef39d4e
scan-fw-7041e04665ccf72e,10.0,sha256:816b1e2d0b41c158ba011f76850d82346dd61bd766f9d79250eb5341aa29a449,1,lower,248.957856896,12.349317687999985,16,63323,63703,12.79639407902809,35.42374427875105,525.7399480212802,14.841456168049561,-1.0,47760,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7041e04665ccf72e/tle-review-05.png?sha256=sha256:c3accb5edd8ddf5db4a49e0dfe95d3c270920b1241986a507c9ec97b816f5aaa
scan-fw-7e6a9f15e94bd52d,15.0,sha256:5cf5c840873a80ff36d3cc1b2a1f59d314a8d6a5494285f85c7627fb0a5f6af6,2,upper,39.044337613,17.118048383999998,23,67331,52311,22.14766024268128,38.49210910175986,77.38685686748373,2.01046029104042,-4.0,60039,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7e6a9f15e94bd52d/tle-review-01.png?sha256=sha256:a713e46dfaceab8b61713f26f5089fae470a7c206f12e34af121dc9b1144ee78
scan-fw-93ee223ece1a0ba3,15.0,sha256:facb8f9dd131af7da437095770b11ea184af31d6c87f0a3b00d31eaa0181f23b,2,lower,262.848552804,23.85334070099998,23,59676,56339,18.328136356026747,28.415880203166367,397.74831533613275,13.997395558129213,-1.0,56339,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-93ee223ece1a0ba3/tle-review-08.png?sha256=sha256:6003866703c971f0324b73987bc7279add6879b0f61393b14a9dfb147ce0de03
scan-fw-f529b0106f4fd51a,20.0,sha256:0c99223a1d13350cd303983c0d1817958d756db68bb6cb8db80d2b7e74a5d213,1,upper,4.216652649,22.899496581,42,59669,60416,43.435670298205885,149.8392122362495,395.7035200541599,2.6408542473532193,0.0,60416,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-f529b0106f4fd51a/tle-review-01.png?sha256=sha256:a89346c23cd4ac1a5b514da37bf15bb39f1f38dc85bb61bd154ef026f6915679
scan-fw-8b3ad96be4c27d8a,10.0,sha256:4f1131c6ef770adc8c6a85b3c1f234dabd410b0145447b9b30dcce13346e163d,1,lower,247.413317553,25.956697157000008,41,67990,57964,59.093125264931786,52.40993454823121,109.37716881350775,2.086954882816184,-5.0,57964,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-8b3ad96be4c27d8a/tle-review-09.png?sha256=sha256:44b210f596b3e03f374985fab7b98036e82210cc85b9339be53ab323d5aa6039
scan-fw-ee8741ede6515520,15.0,sha256:ff5008bbaa271e209d5780dfde31d827d853525eb0935bf1e0b97193ba9cc5d0,3,upper,36.110246413,19.081371179999998,28,67989,52334,25.97443610547743,54.882246385850586,211.16267452655296,3.8475588816458077,-2.0,52334,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-ee8741ede6515520/tle-review-01.png?sha256=sha256:94f9c74b5e88058484bc1c70db76996c0a550d9b9b22aa0a94550129a41722aa
