session_id,rate_msps,tracklet_id,channel,edge,span_s,observation_count,local_rms_hz,rate_hz_s,eligibility
scan-fw-58e52b6878d5b070,10.0,sha256:57be5a2dacd8f48688d52436bca8fb3a5dffc5da33571cdda3a1ccba8e809b9f,4,lower,33.5483879,34,721.1418929351373,-3580.480085897251,eligible
scan-fw-219c32625329e76d,15.0,sha256:4b0ed2ab8030b51f0e46d49a43e827fac0c51f9ba4563585b27d187b7945e3f8,2,lower,12.508321333,9,178.80261747635842,-3679.8402724747516,sparse
scan-fw-219c32625329e76d,15.0,sha256:f402286630c5aa7ca3d7801c2a8eac2d22e158c179847b205a3124cf46717834,2,upper,19.6629494,20,166.51313504403427,-3728.106851230101,eligible
scan-fw-219c32625329e76d,15.0,sha256:7ddeb1b250715fdebef5e538a0a53d4ecda8d480fda97deacbcb8b3c9cae3da0,2,lower,12.5056788,14,296.1106539985945,-3180.278999420404,eligible
scan-fw-219c32625329e76d,15.0,sha256:67ae1b67e9d8635706ba9b3681b458bc0a07b59055ee89d4c8e1711be7d036f3,2,lower,12.925600333,18,112.23267330889992,-3675.6400158632678,eligible
scan-fw-219c32625329e76d,15.0,sha256:4ce78d990c97656dbbc6a9433aa85e3e3bb8a7475eb61acecfb4b2b0fee0ee51,2,upper,8.717702867,12,141.10493956504374,-3129.838277607608,sparse
scan-fw-219c32625329e76d,15.0,sha256:5bc63e8b900cec1a2996662ff5f372e48ee6281938e9ebc8fc9b36a81f4cb466,3,lower,37.3417526,26,943.1185166398834,-3833.725836333004,eligible
scan-fw-219c32625329e76d,15.0,sha256:f02127d3f2312070262486340c0e91cfd1cd8858c15fc0e8017600250e383193,4,lower,33.976368734,39,421.87371292100784,-3920.0416760375533,eligible
scan-fw-219c32625329e76d,15.0,sha256:4e0dcec92206b665ac27e84707f6a9913936ab909ae5f1419c726ab47a931e9e,4,lower,13.489495666,17,88.90176603982147,-3593.1302671236194,eligible
scan-fw-219c32625329e76d,15.0,sha256:85863edcc0ec4c1009f74a635b9afb4d6f74324d88ea8de2d77e786f8131d086,4,upper,18.121621733,16,73.93752127846173,-3963.9832503081016,eligible
scan-fw-219c32625329e76d,15.0,sha256:46da0ab5d6d4875445272971b912494fbe2d2477983551940ed6a43bc4bdc402,2,lower,12.368399134,11,104.30525199676299,-3624.9287860584705,sparse
scan-fw-219c32625329e76d,15.0,sha256:8f873029302b9e1fb8d4ea1398d4c4c954ddbef53efafafc797771f88e4b8ea3,2,lower,44.361574,56,1125.6939272328657,-3601.9620621786994,eligible
scan-fw-219c32625329e76d,15.0,sha256:895b9f5a8d6c9fc6dc8feb0e9ea60410cd411316615e3b8dbf1a0ac9b5e241a1,2,upper,40.853595734,41,720.9095262396858,-3646.095578383614,eligible
scan-fw-219c32625329e76d,15.0,sha256:54ae35cfe83146eb0752ccc234fba304d94e50a469ea47f6ba5bdbbedb242831,2,lower,14.051101867,16,363.92094903565174,-2725.380763135204,eligible
scan-fw-219c32625329e76d,15.0,sha256:a5fd249f60e7c593c8e3ed95608def02d261c466862f1af631a6909c4fb200c6,1,lower,17.557646534,19,528.2897505227432,-3264.380056217696,eligible
scan-fw-219c32625329e76d,15.0,sha256:0600fcb5c06ab1a03e49ce9a58cac441e816a0139c087fd46ba7132eea6f7a4b,1,upper,12.3655738,15,203.32862946126954,-3441.908165253351,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:e9a8bdc2d4c5afa795a53c5ea2b7104db2b71bafc3ca2a9e53daa22d7f06a4b6,4,upper,14.20028755,14,198.26226050150626,-3874.1862805965593,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:be34fa7678570748b24f21d423ea0ffe3e6130cdb8d149c8ef97b7035f662c25,1,lower,27.8123572,28,292.5957410615404,-3940.905957296129,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:c396f80a0f39706eafaaf487fe1e88e11f308df8cbe70849af46f78fe6f40fc9,1,upper,23.3203678,31,251.86522249771835,-3944.675737831451,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:71ec2266bb0adb2378d37b47aeb951f574be338fc2ebace06a1930f69a008ceb,2,lower,18.40696145,14,70.3549638099429,-3556.1178702335415,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:e4664c1e7e5b21f506a8d3448f760fc0e89e5d222819f1fbd8f960699fd30d40,2,lower,21.9123705,21,277.8885795060093,-3939.136583661085,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:ecbc724cc197dabd4b3cf3a3fbc007da0c6fb798cd0039f03af6fbbfe15aee7e,4,upper,17.84169145,14,222.3037487744399,-3939.085921323758,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:eb803a32cf9becef197956f37164f2da424d29010cda29d588b29d14739ddf37,3,lower,10.8268896,10,178.4189231948492,-3343.0361383344634,sparse
scan-fw-ae29339ef0a8b774,20.0,sha256:fdd21309feda8aeddee1ac0ba99e5d02caa6ab3913a085bb1af4eb1f6cff5f67,2,upper,18.12432205,18,61.12735316134676,-3972.4033297140427,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:c53c0f461147b8e53d3fa273b12e2e3614b705a5c300103c1b4722f65f32adea,3,upper,23.8817275,12,378.3341215105026,-3885.275894735486,sparse
scan-fw-ae29339ef0a8b774,20.0,sha256:c2fb623d37e22eeb73668ab5c9389a8c9e22d352b18a3b2105b5f1484500682e,3,lower,29.92038955,22,434.70759199881263,-3904.9561572686853,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:53f861063433cd25f64a2d2d27c177e38cacf6b84cce07866cf3d3e2d0d06395,4,upper,35.8189812,24,364.64197964649276,-3904.1466539849102,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:26f7dab91cab2dee0f4f3ffc0b0b396b6c05b0a41c8c2b43ef303d311bf139c2,1,lower,35.2589932,23,416.7808408083102,-3906.0620091481396,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:4cbf1b3b6bdc7ef3ce5966dfbd24db96df3db1ac91184cfd79c3cbbf4b35aa4c,1,upper,19.95368135,18,137.09682301478676,-3954.858093152581,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:ae28f7296584cfee2c341aca38d0f370de74da5cd47d9ffda2ecdf46f3253566,2,lower,14.05638295,19,280.1887131144445,-3400.700053816436,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:c019457083524516c97148b6bbb2701039941a2f7e816e3a370e75c382c5ed65,2,upper,11.1070307,16,175.84225784794234,-3384.181636539571,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:7627259299bf8f8f941894e9ae2d48572c9e9f5829d0bc6a0a256e442a727d42,1,upper,7.17895225,11,21.34412072230441,-3756.8724885601446,sparse
scan-fw-ae29339ef0a8b774,20.0,sha256:bef9edf8069a3ff3e88c608ed4e3b16dc0a455a603f4a19c5f56b22828828e17,2,lower,22.90019795,21,790.6852779248387,-3646.199381083283,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:d740cfc07e0930d9f9cc26008e9b65ca3cda2d29dc69d6fe252628c32f902c28,2,upper,16.5828838,9,410.90807956459264,-3745.4342192126087,sparse
scan-fw-ae29339ef0a8b774,20.0,sha256:b2824e09322af7122cc0f6b8f77b4a549422bcb126e1dba5e295dcbd21dc4e11,4,upper,11.24973505,9,253.54301286080295,-2913.754073055172,sparse
scan-fw-ae29339ef0a8b774,20.0,sha256:9da0f559bc5bfbacf25f502aaf52814134a86e556ce4cfe3d4b3bdfc6898288d,4,upper,39.4603988,28,622.1780702541437,-3666.890904378261,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:f8b6856b5cb86aec3bfa6978d2870a3a0e35589b5455028a1a748069e53abe37,3,lower,19.10706225,26,106.88972647303986,-3736.0277026002263,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:4260f9460712fc232a1a7c692282a2b7fe7b5732f8a7792fc3b6c659d9f8839d,3,upper,13.6321862,11,33.80310512667479,-3751.427976532574,sparse
scan-fw-ae29339ef0a8b774,20.0,sha256:7419dc55a29667e1f6360a208b80f06a72f74b3da2333be318616d7dd628cbdc,3,lower,12.22958785,11,313.6272142354211,-2994.735728174056,sparse
scan-fw-ae29339ef0a8b774,20.0,sha256:c140806cb71ba870dbb02e1204a21da59aef1e2d7cdebc0bf43975820691aa2a,1,upper,23.8818059,31,893.1849156933232,-3241.3317974539186,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:5b8c5f16eb3d4c88b1a2f091cda4719950b6a970c806dfb85f611466cc2780ef,1,lower,23.7417995,30,684.5425699050946,-3270.4434075398913,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:f529e8fbcdf8885b93a7dff63449d7656df9d42c1e09f550fdc44c364903e30d,3,upper,24.8657774,28,807.738086183533,-3433.2708774674898,eligible
scan-fw-ae29339ef0a8b774,20.0,sha256:c787a410af90a5880c52e6b7b86a1666105c75e9581e92d749b59333c577cccd,3,lower,11.5323327,16,119.97189515421246,-3629.921454156114,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:080dddfd77e13b703e127ce5c36c220facd9f4da759aca50105badb231f066bb,2,lower,10.8203141,8,71.09308869110087,-3692.5701361797505,sparse
scan-fw-7bd15a039c17b925,10.0,sha256:a1669cc0149acaa4cb00b16efb2ca783827ddbe9440b850f6028e8010c209586,1,lower,11.9483852,11,272.48705836756955,-3037.9257022240154,sparse
scan-fw-7bd15a039c17b925,10.0,sha256:9bd3236717b0ad4a847fe09cc079ecbe51af9dbe56e6ea64ef5ed2a50e07d5d7,4,lower,19.5230415,20,350.8693262220875,-3569.4873555381364,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:94ef53eb8489a3f4133287833a63775dd01567af4ad3647461e01ea5cd1bb823,1,lower,20.3616618,17,228.46612556511,-3642.0718275833433,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:5628c35d8b856e7b7a338c85eccb412360501883a843f12e50930c4f9601ba35,1,lower,6.4723336,9,61.254422829752826,-3346.753634252736,short+sparse
scan-fw-7bd15a039c17b925,10.0,sha256:409fc56c6cf4c127eea7dc1c0dbd789fa9af966fef328b1f1e3037f469fa396a,1,upper,8.997631,9,77.80739859750976,-3461.43666257705,sparse
scan-fw-7bd15a039c17b925,10.0,sha256:4ee904af67b1efaa1bfd69f8a5efbe270c64e19f7425a884eb4fba3696eb8a18,4,lower,20.6403052,11,63.14433240077976,-3613.804633899776,sparse
scan-fw-7bd15a039c17b925,10.0,sha256:7912f3e9bd525d6b8ea9b4ffc58e12880de7fd1953a85bd68e52baf629d4beb2,2,upper,23.1684628,19,894.8116432671582,-3291.5265142057215,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:01c68f0bd11cef41fdedc7c7078bbe32b62eb10a3979ca5574b134e918d38c8b,2,lower,11.1041073,14,156.22560760506994,-3548.784746549777,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:5e7deab1a180b1dfd354a7b516c06d8c45303738b993761c6c3bdbe55f62926d,2,lower,26.2537449,29,539.904432745228,-3568.826401185004,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:cb328f9536962a1f0e34fe790f515a2128ca8576f0678b97f5afec74274f6ae0,4,lower,30.8830766,27,604.2979406116829,-3599.6598094743604,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:c24363f701f5680c1f60123a08b9b432a7e623f4565c4e5099e4efefb9d53fd8,1,lower,31.5843147,29,712.0883456438886,-3564.865553297232,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:6548e5394e07fcddef05e3bb5aaf60a25bff7e9d5202a99ad9c5501b9280f66b,1,upper,28.6390349,34,586.4755316011671,-3584.818907532191,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:bf5d6d8f823d67d91c475ad1747a321bd88f0587ef97b9f0ee2fda709aa7261c,2,upper,31.0243677,32,498.97483514104505,-3630.2390546069755,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:ee8a065165a6a692d7993fb873487ea1276248345c1f87f72aa04ee5ffcc2dec,2,lower,48.8470397,48,899.8462659998131,-3634.72654919429,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:d65c8c1bff269fe9ee50d14ae07aa4dff32189e8d8ada8b54c6dbec54e06bf7f,2,upper,37.765494,48,680.065710049534,-3659.619314614571,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:9eee7073d5216e232d8475474d78398bba738df4b329bf86fb65bf1ccf49afb0,1,lower,14.7518387,15,260.77676900907846,-3523.1920876961212,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:82fff2d0dd7f481e162ef26a0a4afa354df3c12e390fb75415639f9157567f09,1,upper,11.9452292,10,244.49314087023168,-3394.068602816066,sparse
scan-fw-7bd15a039c17b925,10.0,sha256:89c3335be6213a75c9eb59e6768c3b10c10d0800a0b1cdf15a8cd35e8d1b2c3b,2,upper,12.5042026,8,284.24149048647735,-3155.2485235153513,sparse
scan-fw-7bd15a039c17b925,10.0,sha256:fce49e8565dd2d1f007950dc18e431ae077db6974f3631c6829d0264d3bced6a,1,upper,27.8042376,19,602.2578463421886,-3570.043084798631,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:49e57cd23350ef13f763da0f0e13f26a2fe4e97875799ca1db6ddfc314afd3cd,1,lower,14.1935903,10,88.73727657372469,-3664.375306775999,sparse
scan-fw-7bd15a039c17b925,10.0,sha256:9d457d37b2ded70d29c0908793b629d86bc4c10e26ebed493326a5edd186a2df,3,lower,35.7950913,24,871.7178077452207,-3469.6495507660366,eligible
scan-fw-7bd15a039c17b925,10.0,sha256:9df0ca861bc4a8daa419aaeace2b0a6c56ab206903a1f5e7fce39961bd65f54d,3,upper,33.971079,25,894.5798021965854,-3491.848045751046,eligible
scan-fw-55e1cd429ff192a6,15.0,sha256:2e02453e90d2116f764212143c5c5f86035ab0a802701f454e24614c9dffb7c1,2,upper,9.703041934,8,181.48967131981522,-2822.102566819067,sparse
scan-fw-55e1cd429ff192a6,15.0,sha256:263d848fd127e197642c354d08cdb87b6375d294142a5cf69d25b7f81e2e0a82,2,lower,36.233547267,43,685.7149369246195,-3390.2143781505824,eligible
scan-fw-55e1cd429ff192a6,15.0,sha256:e0850654c2258075b2404a051a13bf927b33f8832cc87fd0f5902911f13e474e,2,upper,13.632288534,13,116.03597982081139,-3487.1647446119014,sparse
scan-fw-55e1cd429ff192a6,15.0,sha256:3916ab92f1504e38c370cfe54076ed28dc7faae9376fc6ef381a3c93595b2cb6,1,upper,43.372376467,33,680.4409001590686,-3593.3415591122334,eligible
scan-fw-55e1cd429ff192a6,15.0,sha256:cce1c25b387a977ae54febf329323284876a2118c4203c059ff55976e36ca803,2,lower,12.085717533,10,269.8158063188737,-3171.1000162899236,sparse
scan-fw-55e1cd429ff192a6,15.0,sha256:effc21ff8ff5f2b605efed67d5c1d1b48fb47b015c556cd7c5e4c3cefe51b511,4,lower,18.677711333,30,347.32834104350883,-3533.846506733817,eligible
scan-fw-55e1cd429ff192a6,15.0,sha256:6a24c591077b0581e1ea721dcc7399bd8d9f354c5ac917b0a66d157b5ae4e2f3,1,upper,17.275035533,15,333.6760068125514,-3533.2858913313853,eligible
scan-fw-55e1cd429ff192a6,15.0,sha256:44da204c47e227e532abb4af30afcb7405b19751d226b99ee0ae44fd739faf44,4,upper,17.697577733,16,346.6180729691441,-3531.9044878093737,eligible
scan-fw-e5e0b73da2340d1f,10.0,sha256:dbd001916738821216d20980372abbd4601353172289ce49e18f68cbfd5b30db,3,lower,14.8911086,29,402.8751122983015,-2842.447998731685,eligible
scan-fw-e5e0b73da2340d1f,10.0,sha256:e3c63ee07706f7a13619c5d3a72ba4908b29ccc8ba0134de64dfb0bb4f6cbaf0,4,lower,30.6084115,28,758.0126023986167,-3496.6663936458344,eligible
scan-fw-e5e0b73da2340d1f,10.0,sha256:c6e59eb758186cbb5ac3cc48707811958693668d750f029dbf3945c9b932a217,3,upper,34.5377519,23,890.1188001834383,-3533.628198638315,eligible
scan-fw-e5e0b73da2340d1f,10.0,sha256:1084169ab561937ccfdf81c47cdcaa7606358a80ea415a5f3ca2fc019f4d5788,3,lower,37.0630274,40,656.8413818131465,-3544.380186827387,eligible
scan-fw-e5e0b73da2340d1f,10.0,sha256:faa983003ff6e2c32164b3b0af4985d47923b6ec1a283a3d45ed3f2b0180d90e,4,upper,18.9630406,17,371.55218535303476,-3435.3504558795635,eligible
scan-fw-e5e0b73da2340d1f,10.0,sha256:ae0c838c6a4c29288f213044c76456af265a78fad66d9958ff15fa16e21c1c62,3,upper,14.1906477,11,249.63811058925063,-3572.9207805993606,sparse
scan-fw-e5e0b73da2340d1f,10.0,sha256:1ff0134dce4a6e73d2566390f8f133addfad8633a478c29bc9bfe15d3f9286d0,2,upper,46.3201842,54,835.1377978804596,-3637.6340644657303,eligible
scan-fw-e5e0b73da2340d1f,10.0,sha256:ba7374612aee3bc2c095c79023422f7fb484a3dabfd5a7d187e677d2b03df019,3,upper,12.2256685,10,234.87780558156575,-3139.3887225064154,sparse
scan-fw-e5e0b73da2340d1f,10.0,sha256:69ecfc10ffca545ab6875f9dd2740213c97f05d1b8ff0725c28c1a8cc39ab315,1,lower,24.4270234,30,162.01642865822046,-3981.574420522538,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:ea149a95a42cf949a8bc6785498f3d37a07cc61ded7837e6ad951629b12c3e17,1,lower,21.221782534,23,620.2333693342791,-3445.228597881072,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:5f6e8a209882b16f5f7c66f2840d0f93948ce23cfc975777ca4c3d351eaf19d9,3,lower,19.256426934,14,513.2641094252497,-3465.5511435613303,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:da78a31fcfbe790123f7071db4ec119168322b08e52663f7b52da793d47919c4,1,upper,12.663035867,9,222.43783186744733,-3603.937039844872,sparse
scan-fw-a8f2afc6e2bd2358,15.0,sha256:59b1762613eb62b459d8c797775b174e0b25943383bcbdd60afb43e6e9d4a2d7,3,upper,10.272336733,16,119.76181874404647,-3704.9860181752306,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:6cdf139e21b8a0a78fba54c7176dc997d525a3a8755ffcddd18837e2601773fe,2,lower,23.0324858,35,901.0311894802184,-3089.56179937536,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:7fc8036e49a46fbdc9481b38581caed8b9ab6fd5c0941bc61cd6df00f65bce41,4,lower,8.4389224,9,119.4736856598708,-3385.7904328437157,sparse
scan-fw-a8f2afc6e2bd2358,15.0,sha256:31b3f9a6c0c1b0007f4740a71026fde7bab9608424748017c4ee8fe63be53f7c,4,upper,29.059074467,25,600.9202712378277,-3604.066532313454,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:0404f1983cc7a66427f73ac194dc1bb0492e0fec02338ca616c335862c0488eb,4,lower,22.185649867,15,119.28903159008561,-3695.320170815051,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:448c93ef0428f16b7dc32cabef2f3538cf7c5e73cb68b0cbb71d9e17e32f6cd0,1,lower,9.1376486,11,113.95621638425554,-3564.143049662483,sparse
scan-fw-a8f2afc6e2bd2358,15.0,sha256:db6c9019feec47e1f6fe8ae8cd037296f153ae0252f40c12b7f788b85dfd4934,3,upper,26.9627292,26,212.1638343752307,-3942.646443013232,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:bcd1f85ee28d27b5038ceed4330c8595ca50db3d4c9a51fc0caea40de77e20d7,3,lower,26.822941666,27,228.86856250276705,-3947.571720845583,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:d0b5206cc01eaae0e0eb6eb5d799835f07e40a0e39dc68998e858e58b1202c55,4,upper,8.576373933,8,44.41159544543811,-3922.131135231638,sparse
scan-fw-a8f2afc6e2bd2358,15.0,sha256:e2c101d5818936a7e880cfff45a7b3879b0352fcb1e11b47ebb9c5d3f9222697,2,lower,10.120361866,9,309.253639887469,-2971.7963988091615,sparse
scan-fw-a8f2afc6e2bd2358,15.0,sha256:a5b4814de8a283413a6a98a875ec04be55b8729edefbf1943aaf4eac62e817b6,2,lower,39.024326267,44,701.0139855335455,-3593.757210907495,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:eba2b0ba9bb8bb7ff96cdeb49a41b7ba82165b697c4c17dbeb23cc27e684ad90,2,lower,13.488256933,17,273.8952131256614,-3540.153179344921,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:fc338b4696fc2b5c7e00119dc79e50b42026fe5bfd3209307b338101229cc525,4,upper,28.360508467,29,242.0398234581946,-3966.1725086795636,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:9ecf70f843c0051e48d26c54b497e6d63e13e3da8fae3225719a97990833ada3,4,lower,27.800361867,29,234.1369113125132,-3967.8863576099625,eligible
scan-fw-a8f2afc6e2bd2358,15.0,sha256:e819d89594791c7f585ce1016688529d259641e2360ebaf26a61fba88b4fd227,2,lower,8.015007466,9,137.831772830252,-3779.287688344748,sparse
scan-fw-a8f2afc6e2bd2358,15.0,sha256:caee40289506e7c682d2aadb75709fc254a48894534a951dda5b888718856349,4,upper,16.9964504,13,497.64945066704917,-3064.45291302699,sparse
scan-fw-a8f2afc6e2bd2358,15.0,sha256:77787c6533839f88e5566cc1d995ea39799313aabce0a0e5bcd7d50ede04e877,1,lower,17.5575356,16,466.4576352895813,-3138.4169293474088,eligible
scan-fw-021518da1ab8aaa4,20.0,sha256:4d1a295e48e61501e08e800885eae5a55c219f0646331fa4d1cd0022e4a1c954,2,lower,5.21500185,8,112.03405088044362,-3173.5401784180217,short+sparse
scan-fw-021518da1ab8aaa4,20.0,sha256:54f23b4112d6095b8fcb7754cf34653af2044de5d7ad9b2c9fdb0fcbf807d327,4,lower,11.2442627,8,133.8581499299036,-3841.0059656628887,sparse
scan-fw-021518da1ab8aaa4,20.0,sha256:220611864d239145b66814c57cb54091ce9817b7d87edefc9ffcac026d5b8bb2,2,lower,48.86548585,34,982.9425911036982,-3802.129277931774,eligible
scan-fw-021518da1ab8aaa4,20.0,sha256:7d65584e0bc8ea7e62346201589a3e3645f4dc7e3605a1868918efe355687016,2,upper,38.75639155,40,805.996083414642,-3833.509696878059,eligible
scan-fw-021518da1ab8aaa4,20.0,sha256:0f8dd3033bcf1c67d34b783adb1cf5fd644f4c573693e7acd53c6f25b41ff716,3,upper,13.21363,17,339.4824860245444,-3042.4509270921944,eligible
scan-fw-021518da1ab8aaa4,20.0,sha256:06f8df115f8aa8ec89d41907b1f6bc6ce9a4629a406261e320e10939ec379f0a,2,lower,14.754968,16,59.69973455821207,-3742.674587081016,eligible
scan-fw-021518da1ab8aaa4,20.0,sha256:625a86c04f61a0c60b86e0e00ca84339edc30c3b35a82bb90b565ae0991bfa0d,1,lower,9.70171955,9,165.67994039930028,-2808.1630074568275,sparse
scan-fw-021518da1ab8aaa4,20.0,sha256:7ae8f2b3d58391dcf50d489cc98a759f4e56a10c6355b51a1bf18f459fbb2dbe,1,lower,43.5287532,27,1181.4245740626764,-3604.9732705267115,eligible
scan-fw-021518da1ab8aaa4,20.0,sha256:528ce175d9439cdb24af5eb14b1f798f2b01e0f2f5f8c7662b08bbf03b566fa3,1,upper,36.93270615,52,631.6537922026281,-3681.1779394286364,eligible
scan-fw-021518da1ab8aaa4,20.0,sha256:2ed9d0b12f57bf8e986ad403134f35cda1007f7ee16cbe193faad2762cf70afa,1,lower,11.9536997,11,200.09008864696534,-3397.0124982389784,sparse
scan-fw-021518da1ab8aaa4,20.0,sha256:907b2ff0d363670d1f3b5153789173676a964f6750bc58af96817889dbe48ba9,1,upper,8.0230041,9,113.94785243578768,-3424.13481641322,sparse
scan-fw-021518da1ab8aaa4,20.0,sha256:e324a298a8a3de050431b838d6451633754105ddd7fca5c1f20ecee54cc10ebc,1,upper,13.91508955,14,347.2706592719382,-3207.037632918627,eligible
scan-fw-021518da1ab8aaa4,20.0,sha256:4343a244e377c97b11d4382f0ce68177cedbe76e119743692245fb0f9b3a0653,1,lower,10.1267417,10,57.4315224974258,-3637.645996069664,sparse
scan-fw-2c570fb935c75a7e,10.0,sha256:f5757b38ce2a3822262ec891d1304a4551bbe4abc1478395cf6dbcaecdc3d1ee,1,lower,18.8203134,27,145.17964539702484,-3978.0069702548813,eligible
scan-fw-2c570fb935c75a7e,10.0,sha256:06ae112a0b6c19a9898b19d9c5c684836f58bf65a117441c5e76226cd1ba8f58,1,upper,13.629685,12,45.36532775832037,-4009.0083953545027,sparse
scan-fw-2c570fb935c75a7e,10.0,sha256:1187e8c8b9b2a79cf86fe17866611cb6a9a0540445b3c3b1c6b741041dad110c,2,upper,18.3987079,12,268.49817210347686,-3932.85142042052,sparse
scan-fw-2c570fb935c75a7e,10.0,sha256:cf69aacf3a6e964fe8994dfec1fa00b7a4c7ab237fef4dc0cf03596b0b977ae9,2,lower,10.821578,11,115.04807216050749,-3868.5570788842942,sparse
scan-fw-2c570fb935c75a7e,10.0,sha256:e33adbeb429a6b613754a57e91cf8b679873462900ff724752b56f8358e45f81,1,upper,31.1670216,32,598.8237338291112,-3770.485162551557,eligible
scan-fw-2c570fb935c75a7e,10.0,sha256:960856c618616c953af81c411e8e5722cb05fd5b8a1616b7c0eccb0f2192c167,1,lower,39.5843394,55,586.7998850040779,-3781.264358639353,eligible
scan-fw-2c570fb935c75a7e,10.0,sha256:ce36ea197fa127f49f37ed197730fc3c665e13cb196769a4067c39251bf1412a,1,lower,6.33361,11,26.37091718681557,-3561.6776237920685,short+sparse
scan-fw-2c570fb935c75a7e,10.0,sha256:2bb7349ad431f3655f5c3e3b16a84030048c5d89fe7a842ec2e45de9898542d2,2,lower,18.5431254,13,748.327729218942,-2882.220866712019,sparse
scan-fw-2c570fb935c75a7e,10.0,sha256:6fff7eadb7e0844ecd2eb827e136df2faf68ff1c691d4c1434452d6c818ac69e,2,upper,10.824368,12,285.1239859703068,-3040.6242989338657,sparse
scan-fw-2c570fb935c75a7e,10.0,sha256:ae90ca05848a32507fc61183e264c30ab5eed7c28f872204e1176383339eea32,1,lower,5.7722867,8,30.86545418255924,-3930.3368182792506,short+sparse
scan-fw-2c570fb935c75a7e,10.0,sha256:b21a78e4f4da73d454b032b726551484b1ac54b2d4804ad83204a987adc88e66,2,upper,41.123047,43,840.3759187289664,-3900.6286857207756,eligible
scan-fw-2c570fb935c75a7e,10.0,sha256:3ed2a07437cdcf844c59de9fb9f16b41df466d942c03159965925a6e79a29c6b,2,lower,42.2443588,42,716.3643542360452,-3910.087803646648,eligible
scan-fw-2c570fb935c75a7e,10.0,sha256:e704f58ec43f974ef62b28a2b4af7750f92b5134ec82474443919f258865ea0e,4,upper,10.1190055,8,108.88774291758294,-3732.5170216615766,sparse
scan-fw-2c570fb935c75a7e,10.0,sha256:5d42c7e9349b7b11292f9c0d4c7379df31f2046b6f65c96de5544b04002fc029,4,lower,8.5776591,10,79.39245306845845,-3769.476603387957,sparse
scan-fw-bb9e21d60e3f0a83,15.0,sha256:16cb22d3deddd5c0deece194f3eb922c7196b5c04235ed33469702b8ad135d15,2,upper,8.857610666,11,82.86873419129905,-3917.6338523980153,sparse
scan-fw-bb9e21d60e3f0a83,15.0,sha256:4b105489c9aec30178be732b6b231c91fd7cd3d309abe9d8df340f600a073101,4,upper,7.034676734,8,48.95608947945251,-3919.1809766416613,sparse
scan-fw-bb9e21d60e3f0a83,15.0,sha256:a389a90f2fb6549a3801e2b30213d5f48e392eaaeb70db0f04d534452f9efaa3,3,lower,21.769593533,18,146.13218856095187,-3693.397434987506,eligible
scan-fw-bb9e21d60e3f0a83,15.0,sha256:7391d4f44b18f273c5b6b5e7d303c04aac6af13507616fa8dd078ea8bc5fbbb6,3,upper,15.876307267,16,103.10816205769946,-3697.7423213995144,eligible
