visit_index,split,target_index,receiver_id,device_counter,time_s,phase_rad,residual_cfo_hz,exact_coherence,control_coherence,margin,held_even_odd_phase_rad,training_supported
351,development,4,1,492621863478,0.0742886,-2.0866964253843925,-269.1945082423822,0.06092951842624176,0.005779153436518595,0.055150364989723165,-0.10054704971454531,True
351,development,4,1,492621876812,0.075622,-0.8642320964679702,-262.63027326346804,0.062014836467652525,0.005015870761699236,0.05699896570595329,0.06458137723809099,True
351,development,4,1,492621890145,0.0769553,0.21946502390056244,-252.77157981244645,0.06684457788978201,0.004421261294228523,0.06242331659555349,-0.07388830000068003,True
351,development,4,1,492621903478,0.0782886,-1.2580605048274842,-238.09625917040336,0.0643002419548288,0.0076796079229911815,0.05662063403183761,0.026072166832586507,True
351,development,4,1,492621916812,0.079622,-8.571991302570922e-06,-258.39611882400874,0.08938220828606606,0.005202373454790444,0.08417983483127563,0.16631667106744974,True
351,development,4,1,492621930145,0.0809553,0.9538787788594545,-214.71702009400306,0.06206691750953973,0.003747015229092342,0.05831990228044739,0.12428182438773083,True
351,development,4,1,492621943478,0.0822886,2.124126934127843,-269.5669240315322,0.059181618003450065,0.004268098070869517,0.05491351993258055,-0.042770200329629304,True
351,development,4,1,492621956812,0.083622,0.45954902920521157,-284.2741548852618,0.06322168342058669,0.0042251232824349035,0.058996560138151785,-0.09046053753109895,True
351,development,4,1,492621970145,0.0849553,1.3492218195162808,-268.6414742560799,0.06569849900616397,0.00568802909040803,0.06001046991575593,-0.011048260709724644,True
351,development,4,1,492621983478,0.0862886,2.2035747155938856,-282.17422638119365,0.06351270874426196,0.004837952723350205,0.05867475602091175,-0.001224949387152563,True
351,development,4,1,492621996812,0.087622,3.131539092960367,-288.6351509112917,0.06030199403748564,0.004380379470228155,0.055921614567257485,-0.0699774016693564,True
351,development,4,1,492622010145,0.0889553,1.3806460623442416,-272.4814292006327,0.07703222939929619,0.0045521768426228185,0.07248005255667336,0.04877097177880696,True
351,development,4,1,492622023478,0.0902886,2.141306227577562,-232.75957475520346,0.07230467332403076,0.00460562128603465,0.06769905203799612,-0.018081963174571225,True
351,development,4,1,492622036812,0.091622,2.9763474300797554,-300.00967875175127,0.05763452147598645,0.0043152452719736395,0.05331927620401281,-0.038701430319960206,True
351,development,4,1,492622050145,0.0929553,-2.6734472836443355,-289.6377294651141,0.06692521826753209,0.004376731414082619,0.06254848685344946,-0.07864120452501888,True
351,development,4,1,492622063478,0.0942886,1.7715099478499483,-347.88181649482954,0.0727341670310372,0.0037654979360307217,0.06896866909500649,0.05863699082121632,True
351,development,4,1,492622076812,0.095622,2.2659408195382285,-327.51729171774554,0.07786962239423212,0.0049361532100912825,0.07293346918414084,-0.15932085638741378,True
351,development,4,1,492622090145,0.0969553,0.20928849961891058,-325.3554363069345,0.0688908772261587,0.006859756833344593,0.06203112039281411,-0.028642186278177384,True
351,development,4,1,492622103478,0.0982886,0.8139927247398401,-304.86754850442026,0.07021849289371525,0.005022454077259107,0.06519603881645614,0.0015009793333411459,True
351,development,4,1,492622116812,0.099622,1.317685636053208,-319.19344979354946,0.06227110519303228,0.004885599853966378,0.057385505339065904,0.14599004973349072,True
351,development,4,1,492622130145,0.1009553,1.7542998648575772,-316.9431735132496,0.07231126138172055,0.003516459672412246,0.0687948017093083,0.040471882825648064,True
351,development,4,1,492622143478,0.1022886,-0.35722914877894363,-343.6295217816395,0.07299761604600163,0.004619248641305715,0.06837836740469593,-0.03732807398260918,True
351,development,4,1,492622156812,0.103622,-0.027131161900350604,-327.09785346797355,0.06293072045880424,0.004566576874252424,0.05836414358455182,-0.05835708760940839,True
351,development,4,1,492622170145,0.1049553,-2.356710683819236,-335.00457773410034,0.07001018518232349,0.004042683831708294,0.0659675013506152,0.0807642572900873,True
351,development,4,1,492622183478,0.1062886,-2.1294245470878708,-370.49528450936305,0.06774977087237644,0.006688537463960475,0.06106123340841596,0.0010187980448048695,True
351,development,4,1,492622196812,0.107622,-1.856958026747273,-338.5359299383522,0.055980441760586086,0.005705223366922433,0.050275218393663654,-0.057137181853423646,True
351,development,4,1,492622210145,0.1089553,-1.5180349514668456,-375.1220231788094,0.06289193627353074,0.005906145429052265,0.05698579084447847,-0.015997833945667006,True
351,development,4,1,492622223478,0.1102886,-1.456076642397906,-384.04066559173066,0.06919309589546864,0.00562750858246089,0.06356558731300775,0.012005787041538207,True
351,development,4,1,492622236812,0.111622,2.205854905751328,-379.641427786697,0.07710449963068516,0.003993211393627433,0.07311128823705773,-0.12391561758817571,True
351,development,4,1,492622250145,0.1129553,2.456906357918091,-411.82427061664663,0.05532213922370676,0.005466976327276857,0.049855162896429904,0.06534476190932015,True
351,development,4,1,492622263478,0.1142886,2.493017045789094,-378.4746115430189,0.05997204865924243,0.00422283357899781,0.05574921508024462,-0.2276005917788646,True
351,development,4,1,492622276812,0.115622,-0.07689746474489345,-370.4019913890397,0.061257389284882835,0.005928345583952796,0.05532904370093004,-0.304860641688141,True
351,development,4,1,492622290145,0.1169553,-0.19969815193061569,-389.5915161890917,0.06804064954509471,0.007110590013925779,0.06093005953116894,0.03578666820407772,True
351,development,4,1,492622303478,0.1182886,-0.1782251751195706,-400.925337464133,0.07140239232394999,0.004715735194690237,0.06668665712925975,-0.13634583264037192,True
368,development,5,0,492643796143,0.0005622,-1.287690899028138,3.8952937067028515,0.10138578116703065,0.0036766537880412306,0.09770912737898942,-0.031109779497517698,True
368,development,5,0,492643809476,0.0018955,0.4818570261859005,32.93421714939809,0.10246090220061772,0.006498704709538064,0.09596219749107966,0.13635787583710957,True
368,development,5,0,492643822810,0.0032289,-1.1161739006879274,108.29035902364568,0.08945168858157294,0.006057696691134199,0.08339399189043875,-0.11896976391983971,True
368,development,5,0,492643836143,0.0045622,1.0053847561427054,59.2404699549326,0.09519110152674744,0.005142010077453943,0.09004909144929349,-0.06655637030564665,True
368,development,5,0,492643849476,0.0058955,-0.8584380574088692,40.0653069954505,0.10109041252328585,0.005928893191595799,0.09516151933169005,0.06472558959718766,True
368,development,5,0,492643862810,0.0072289,1.0823057555910645,17.40813508669661,0.10022041824496332,0.004926520729946347,0.09529389751501698,-0.13770591507998753,True
368,development,5,0,492643876143,0.0085622,-0.8375362299929924,47.39838931114218,0.09399992526672613,0.005271165228889594,0.08872876003783653,-0.009429090531567708,True
368,development,5,0,492643889476,0.0098955,0.48061032705689327,-26.678049652952282,0.09065005739228009,0.007042689908004089,0.083607367484276,-0.004993361192672907,True
368,development,5,0,492643902810,0.0112289,-1.5575575522580878,9.46320758591422,0.10906588197006037,0.006668065721381317,0.10239781624867905,-0.10374875825212837,True
368,development,5,0,492643916143,0.0125622,0.12362756315694412,-1.208871861895824,0.1042760088946761,0.005174902169202343,0.09910110672547376,-0.04743923171020703,True
368,development,5,0,492643929476,0.0138955,-2.2464025931768683,3.6039730471208378,0.10081117813133685,0.008179380802991475,0.09263179732834537,0.06906090257423081,True
368,development,5,0,492643942810,0.0152289,-1.0067324427685502,-40.83588175411604,0.10002434992506853,0.004257168682172683,0.09576718124289585,0.043500833184062726,True
368,development,5,0,492643956143,0.0165622,-3.0162185347196964,-8.885040070057585,0.10329977549846289,0.003420212908856951,0.09987956258960594,-0.08653514930269268,True
368,development,5,0,492643969476,0.0178955,-1.6957839982222853,-32.49530477414461,0.11387511346866387,0.005167783920729647,0.10870732954793423,-0.032615652412933516,True
368,development,5,0,492643982810,0.0192289,2.069832141813801,-45.79578961555264,0.10351427485297106,0.005161869813785641,0.09835240503918542,0.03545148138971643,True
368,development,5,0,492643996143,0.0205622,-3.0658002610219026,-31.7820870133538,0.1136344888643327,0.005322085595198091,0.1083124032691346,-0.0020088122161021627,True
368,development,5,0,492644009476,0.0218955,0.765389112241383,-67.55336595839263,0.10536157285202202,0.005736871595670753,0.09962470125635127,0.04603584794426441,True
368,development,5,0,492644022810,0.0232289,1.5655631488723236,-29.439163968219532,0.09549145102827225,0.004247601417297906,0.09124384961097434,0.047585676467506444,True
368,development,5,0,492644036143,0.0245622,-1.4105995783881058,-107.04239772655173,0.106534799403109,0.006574795264406829,0.09996000413870218,0.04289574818135611,True
368,development,5,0,492644049476,0.0258955,-0.24424918951871755,-64.93801713395405,0.10902211974400912,0.005027383372727817,0.1039947363712813,-0.046866721015778934,True
368,development,5,0,492644062810,0.0272289,-3.0537174194754306,-43.325509402727285,0.11103009764132238,0.004919772298107718,0.10611032534321466,0.09885966653346312,True
368,development,5,0,492644076143,0.0285622,-2.1067038017009416,-85.36706544644869,0.11221912999776232,0.004938091684119834,0.10728103831364248,-0.0834827360194128,True
368,development,5,0,492644089476,0.0298955,1.6339377074357686,-71.67181126274855,0.09020160346020659,0.005799368451497904,0.08440223500870868,-0.1000282176767926,True
368,development,5,0,492644102810,0.0312289,2.571494822768591,-83.8560856896711,0.10861041181305055,0.004474890670317005,0.10413552114273354,0.07333930051670334,True
368,development,5,0,492644116143,0.0325622,-0.2917325716502129,-91.78933697596003,0.10031789353730111,0.0042128061631401485,0.09610508737416096,-0.03300194105803045,True
368,development,5,0,492644129476,0.0338955,0.4437309148129252,-66.21752811595577,0.10606685569338845,0.005044626670774678,0.10102222902261376,-0.0663463969978717,True
368,development,5,0,492644142810,0.0352289,-2.2109605508670978,-26.280075602036263,0.11842181337753337,0.005048074620125542,0.11337373875740782,0.048290431624848695,True
368,development,5,0,492644156143,0.0365622,-1.121375724968023,-65.18820943489946,0.10210789141661607,0.0053423342735001685,0.0967655571431159,-0.009864711616135224,True
368,development,5,0,492644169476,0.0378955,2.5158256981576317,-105.61297618848664,0.08849503050341251,0.005054918272632125,0.08344011223078038,-0.09214246184569963,True
368,development,5,0,492644182810,0.0392289,-2.9388165439949705,-110.6782594537967,0.09905058838897957,0.007682714312541946,0.09136787407643762,-0.02934797609177031,True
368,development,5,0,492644196143,0.0405622,0.02366847898647162,-176.7246272148784,0.12171534526167849,0.004960303942073059,0.11675504131960543,0.09809732810379734,True
368,development,5,0,492644209476,0.0418955,0.4972545519710434,-134.0149619436874,0.11320531210226076,0.004484950913556638,0.10872036118870412,0.19787386320332456,True
368,development,5,0,492644222810,0.0432289,-2.4801979278352126,-119.67406277961103,0.09147549106545279,0.005261142374771658,0.08621434869068113,-0.025529984464587097,True
368,development,5,0,492644236143,0.0445622,-1.9984159884313681,-145.56935157959802,0.10302405628539738,0.004033382383493009,0.09899067390190437,-0.1250356109253028,True
368,development,5,0,492644249476,0.0458955,1.2507898659162504,-83.03172504304233,0.0878554650304342,0.006203488547808123,0.08165197648262608,-0.05520631121073438,True
368,development,5,0,492644262810,0.0472289,1.899729414873387,-83.24960609138505,0.1117275195001568,0.004345789447804142,0.10738173005235266,-0.13729783834089226,True
368,development,5,0,492644276143,0.0485622,-1.2865170602445435,-111.84047952820347,0.10138542553936332,0.005249694099714924,0.09613573143964839,0.1537498589587869,True
368,development,5,0,492644289476,0.0498955,-0.8827855071626285,-183.96332413123392,0.1055898292776126,0.006892182252924623,0.09869764702468797,0.010342722208482424,True
368,development,5,0,492644302810,0.0512289,1.9155698942220518,-112.21920851773093,0.10530451938516723,0.004906977007067112,0.10039754237810011,0.08279579556906436,True
368,development,5,0,492644316143,0.0525622,2.559623700598834,-141.57602310227347,0.1041153999044401,0.004917474894624068,0.09919792500981603,0.0026415723056798512,True
368,development,5,0,492644329476,0.0538955,-0.3360210320136372,-86.90043048667641,0.09293402575060085,0.005945572119840583,0.08698845363076027,-0.023733912490463194,True
368,development,5,0,492644342810,0.0552289,-0.03352608376852076,-169.08084467390776,0.07584512263607579,0.004617378826079412,0.07122774380999639,0.1525301414896023,True
368,development,5,0,492644356143,0.0565622,2.5956299605432758,-172.69991830761472,0.0977411927154562,0.006541554183812295,0.09119963853164391,0.06379548636226962,True
368,development,5,0,492644369476,0.0578955,-1.1242282159616035,-199.6132157898572,0.0848021888671044,0.006181596364172012,0.0786205925029324,0.15739025922088357,True
368,development,5,0,492644382810,0.0592289,1.4107960751455106,-187.53320370661837,0.08569170617855827,0.0056087657619472335,0.08008294041661104,-0.016697701919229146,True
368,development,5,0,492644396143,0.0605622,1.35269600628582,-168.13666637661834,0.08228489275200378,0.006508075686088809,0.07577681706591496,-0.05162824149881562,True
368,development,5,0,492644409476,0.0618955,-2.259559166443416,-218.29607214910743,0.10142232146649156,0.005349659913264944,0.09607266155322662,-0.10886905223247423,True
368,development,5,0,492644422810,0.0632289,-2.110822827269682,-150.6584259150322,0.09831317340079175,0.006547380791087183,0.09176579260970456,-0.1132326414142093,True
368,development,5,0,492644436143,0.0645622,0.6424874773308819,-199.84187751183111,0.09533764616722185,0.004987501955405479,0.09035014421181636,-0.18248117031699085,True
368,development,5,0,492644449476,0.0658955,0.4641235138196636,-183.39275659654763,0.10555173872455853,0.005518769403430276,0.10003296932112825,0.07854196083431697,True
368,development,5,0,492644462810,0.0672289,-3.1242026927758824,-189.07203320688924,0.09422525124679099,0.006274743756072453,0.08795050749071853,0.006556460228269501,True
368,development,5,0,492644476143,0.0685622,2.9520980649779323,-197.56849475106822,0.10969798547398858,0.006541907176493862,0.10315607829749472,-0.13752814598895458,True
368,development,5,0,492644489476,0.0698955,-0.4736941169818694,-160.18961064756243,0.10767951057869647,0.004681025029343952,0.10299848554935252,0.0010917670823811232,True
368,development,5,0,492644502810,0.0712289,-0.015598258121768523,-142.0770829002155,0.08449275428679222,0.004797300146851655,0.07969545413994056,-0.0045274274200346465,True
368,development,5,0,492644516143,0.0725622,2.8022464899661936,-170.98445574591267,0.09914340779609637,0.003924530449098614,0.09521887734699776,0.019785266176345573,True
368,development,5,0,492644529476,0.0738955,2.9857236115000783,-219.37729257728313,0.10666179922764417,0.00612039674093285,0.10054140248671131,0.030658089531138577,True
368,development,5,0,492644542810,0.0752289,-0.5376582939443337,-205.4911797024791,0.08976347792887433,0.007794081749971114,0.08196939617890323,-0.18425615848970467,True
368,development,5,0,492644556143,0.0765622,-0.5792076825065277,-152.14712866145683,0.08818589466020874,0.005086863573384841,0.0830990310868239,0.17102245968901553,True
368,development,5,0,492644569476,0.0778955,2.0840999775486826,-189.45384458826047,0.0810284619727361,0.006285673374929744,0.07474278859780635,0.06332601130847526,True
368,development,5,0,492644582810,0.0792289,2.1287522942151837,-218.14625773595657,0.09615350252047662,0.004316064583610576,0.09183743793686605,-0.0737412100218342,True
368,development,5,0,492644596143,0.0805622,-1.8995983249124075,-247.8595728283989,0.09499647744810402,0.003727060102590432,0.0912694173455136,-0.14607952859139206,True
368,development,5,0,492644609476,0.0818955,-2.6525943526652713,-294.4358262337435,0.09986926805678212,0.005591000582896247,0.09427826747388587,0.10556520874629727,True
368,development,5,0,492644622810,0.0832289,-0.5226790969894266,-218.16411655108683,0.07709793589357505,0.005252199721675028,0.07184573617190003,-0.03211134167607499,True
368,development,5,0,492644636143,0.0845622,-1.133820418066783,-266.07592264537595,0.08782900165094201,0.005816295050805183,0.08201270660013683,-0.11558178913473971,True
368,development,5,0,492644649476,0.0858955,0.7512842734944416,-264.36484477925694,0.09057544881314927,0.007148461588955819,0.08342698722419345,0.08010887507552455,True
368,development,5,0,492644662810,0.0872289,-0.011762659192626496,-280.26829145433607,0.09504505901126721,0.004872900270503299,0.09017215874076391,0.041171446591005356,True
368,development,5,0,492644676143,0.0885622,1.646198897330606,-320.58241217509146,0.08393244284109116,0.007103612190305605,0.07682883065078557,-0.11082922143549512,True
368,development,5,0,492644689476,0.0898955,-2.696712875491468,-261.2677215943872,0.0842400583896934,0.008070444350334929,0.07616961403935847,-0.15649733826597,True
368,development,5,0,492644702810,0.0912289,2.9866625022362787,-194.21739048724586,0.08838070318285875,0.005182723493440993,0.08319797968941775,-0.0527133204586232,True
368,development,5,0,492644716143,0.0925622,-1.0872208988457899,-287.80347177119137,0.07400170448358652,0.004639169754410089,0.06936253472917643,-0.06474845520563743,True
368,development,5,0,492644729476,0.0938955,-1.92901212662352,-270.01408062639376,0.07620224139823617,0.005746543914388847,0.07045569748384732,0.03225197716307249,True
368,development,5,0,492644742810,0.0952289,0.3451135001242103,-224.66655162311912,0.07806710959475735,0.005503654878393696,0.07256345471636365,0.053586682208232705,True
368,development,5,0,492644756143,0.0965622,-0.37927609835910436,-255.79516013996815,0.06936837364777104,0.005849672542956559,0.06351870110481449,-0.048855186469791034,True
368,development,5,0,492644769476,0.0978955,1.745139745322126,-264.1343561553075,0.08083936197529419,0.003959059184096258,0.07688030279119794,0.03815645195021755,True
368,development,5,0,492644782810,0.0992289,1.1222200373291693,-290.2251657778639,0.08023203514747945,0.005750240638316547,0.07448179450916291,0.206213422530916,True
368,development,5,0,492644796143,0.1005622,3.083472183344616,-265.15889167772616,0.07449152166894385,0.005178808952309104,0.06931271271663475,0.03357422061234727,True
368,development,5,0,492644809476,0.1018955,2.323488161509959,-259.3549335893041,0.07847589916559268,0.006092811179506589,0.07238308798608609,0.09037846941873773,True
368,development,5,0,492644822810,0.1032289,-1.6354628093040773,-208.22855546587675,0.0829507537562867,0.0052843364688092784,0.07766641728747742,-0.011311200851333192,True
368,development,5,0,492644836143,0.1045622,-2.645604318774901,-336.2612656795068,0.07379490997912981,0.00405302848851487,0.06974188149061494,-0.02174195867381079,True
368,development,5,0,492644849476,0.1058955,-0.8176035783183746,-239.85882262293958,0.07011391127438658,0.006995009131625256,0.06311890214276134,0.07566640445203365,True
368,development,5,0,492644862810,0.1072289,-1.7132216965504865,-286.0242271219458,0.06193382360040738,0.006292929204117433,0.05564089439628995,0.02758436141605425,True
368,development,5,0,492644876143,0.1085622,-0.1632816177402383,-367.61693732708255,0.0795110623314766,0.007308060609147492,0.07220300172232912,-0.10446081025011766,True
368,development,5,0,492644889476,0.1098955,-1.5111125141292765,-299.4792009498207,0.08184315796038975,0.0038271864876853502,0.0780159714727044,-0.11836890388538879,True
368,development,5,0,492644902810,0.1112289,-0.010397783115948904,-329.04430982317007,0.08371453896802442,0.00498514775011061,0.07872939121791381,0.038196771241253424,True
368,development,5,0,492644916143,0.1125622,-1.457597493608545,-307.66499286956156,0.06461864105715882,0.005655772230480092,0.058962868826678734,-0.03441692712450184,True
368,development,5,0,492644929476,0.1138955,-0.06924124511212126,-332.8519697069716,0.08003848926061609,0.0058260125607399755,0.07421247669987611,-0.11508838985463266,True
368,development,5,0,492644942810,0.1152289,1.3241451348523239,-337.2427931104672,0.08283958548253884,0.0032938736223207276,0.07954571186021811,-0.011964836213441465,True
368,development,5,0,492644956143,0.1165622,0.47058459081443116,-306.2976754218316,0.06758775667819174,0.004363944751527299,0.06322381192666444,0.010722305642357766,True
368,development,5,0,492644969476,0.1178955,1.321347236432333,-377.3467189054286,0.08360015370357879,0.004842334033866861,0.07875781966971193,-0.013574926661477305,True
368,development,5,1,492644596138,0.0005617,0.20861450704687226,13.57300209787408,0.030683602050911415,0.006331371650858234,0.02435223040005318,0.0065472859445399045,True
368,development,5,1,492644609471,0.001895,1.6064918303455402,-43.846827065737216,0.025845086078093583,0.005110397389256822,0.02073468868883676,-0.03585460670591778,True
368,development,5,1,492644622805,0.0032284,-0.7132352910753591,-6.328835287622306,0.03014536602512063,0.003936650698247871,0.02620871532687276,-0.04962760848602943,True
368,development,5,1,492644636138,0.0045617,0.5390742681974756,16.72565083668346,0.025560252102944075,0.006971131672873007,0.01858912043007107,0.13261117125848676,True
368,development,5,1,492644649471,0.005895,-1.8690751206042338,-59.77329572534744,0.022022765477312838,0.006115970165247178,0.01590679531206566,0.2059961939589252,True
368,development,5,1,492644662805,0.0072284,-0.7856889643198268,-36.22197456073719,0.030341380967053078,0.005249230905287576,0.025092150061765503,-0.12010839408156815,True
368,development,5,1,492644676138,0.0085617,3.0753324883100426,-97.12418299765946,0.029226291915007065,0.0056644899620592005,0.023561801952947863,-0.03767895904176766,True
368,development,5,1,492644689471,0.009895,0.6071420006555137,-46.04599881145109,0.019941432198128734,0.007483889835405247,0.012457542362723487,-0.09327245890798497,True
368,development,5,1,492644702805,0.0112284,1.3547283054476096,-33.67163516064499,0.023863534841703355,0.006737377032255302,0.017126157809448053,0.2500966579676027,True
368,development,5,1,492644716138,0.0125617,-0.9734585542078282,-12.638977686693794,0.022885459639121513,0.006121796939570285,0.016763662699551228,0.12174882575621937,False
368,development,5,1,492644729471,0.013895,0.00015779510749921736,-52.37586904445419,0.03500202489928889,0.0053268330995159055,0.029675191799772987,-0.1656317708556665,True
368,development,5,1,492644742805,0.0152284,-2.712523722909189,5.988082111732296,0.022830786627409415,0.006134134231117791,0.016696652396291624,0.407081207239405,False
368,development,5,1,492644756138,0.0165617,-1.9000381404875029,-58.34259484456172,0.018430710509901683,0.005182256557195705,0.013248453952705977,0.29113524277522007,True
368,development,5,1,492644769471,0.017895,1.7290970562115844,-20.084419755550226,0.0250424316145209,0.006651051552354355,0.018391380062166545,-0.012192284843404844,True
368,development,5,1,492644782805,0.0192284,2.736700164413034,-116.94153526086073,0.030275348784063124,0.0054541944933324685,0.024821154290730656,0.2943525997458958,True
368,development,5,1,492644796138,0.0205617,-0.12669494006496448,-30.128472604458697,0.02284999385123286,0.005147318007967729,0.017702675843265132,-0.2023577736630573,True
368,development,5,1,492644809471,0.021895,0.41037530647569154,-70.87092537271755,0.025062654755798826,0.0047471757316583695,0.020315479024140458,0.18658096063773977,True
368,development,5,1,492644822805,0.0232284,-2.252361376876121,-67.56401972159706,0.02539764062937739,0.005409326481063669,0.019988314148313722,0.20313781524581853,True
368,development,5,1,492644836138,0.0245617,-1.6936324696131848,-88.73628532134599,0.02574450698805395,0.007811072166385622,0.01793343482166833,0.1076588386140902,True
368,development,5,1,492644849471,0.025895,1.7278495273434629,-143.26333994472193,0.028466703044152972,0.004684427976444042,0.02378227506770893,-0.0982857499044425,True
368,development,5,1,492644862805,0.0272284,2.2206247609044336,-104.43612383788202,0.027916530167648335,0.007712120980321317,0.020204409187327018,-0.0312933932957542,True
368,development,5,1,492644876138,0.0285617,-0.6302645576191924,-116.98066065873955,0.021657454553663715,0.004135913656525765,0.01752154089713795,-0.3105283666572274,True
368,development,5,1,492644889471,0.029895,-0.1816967530112305,-170.9107847021856,0.030561202807837744,0.008027065487824905,0.02253413732001284,0.028467876086637034,True
368,development,5,1,492644902805,0.0312284,2.996942505356053,-121.30424894560339,0.024902105800162125,0.006792661611910951,0.018109444188251174,0.0511511401679241,True
368,development,5,1,492644916138,0.0325617,-2.8964606175657126,-109.55288322053734,0.022654616292714928,0.005435648655824607,0.01721896763689032,0.20113711010473656,True
368,development,5,1,492644929471,0.033895,0.3498056901154441,-139.76673294533387,0.03379495292315233,0.006840975402404281,0.026953977520748046,0.03343249714945462,True
368,development,5,1,492644942805,0.0352284,-2.8507571232064715,-188.93170727879104,0.02231211611610742,0.006247655327800567,0.016064460788306853,0.10420534653848379,True
368,development,5,1,492644956138,0.0365617,-2.5265647918501424,-194.91518793081661,0.021710850635878357,0.003973636567039312,0.017737214068839047,0.2542332084191725,True
368,development,5,1,492644969471,0.037895,0.25583310714519814,-188.41588030899192,0.020943529225165968,0.00520899991048429,0.015734529314681677,-0.2175519915708506,True
372,development,4,0,492649410131,0.0009301,1.1134146522509207,9.786160376036161,0.0694934814452678,0.004782148395734234,0.06471133304953357,-0.04518929282939954,True
372,development,4,0,492649423464,0.0022634,-1.894072115023815,-10.339412278428629,0.0865563457421219,0.006881259594235017,0.07967508614788688,-0.11848232718057372,True
372,development,4,0,492649436798,0.0035968,1.3422854617697406,-18.990979470228474,0.08040605178496732,0.008420505702169833,0.07198554608279749,0.01397623715101215,True
372,development,4,0,492649450131,0.0049301,-2.071225587219808,-17.593953302567446,0.0790011123280266,0.005866192952486643,0.07313491937553997,-0.03271690789149151,True
372,development,4,0,492649463464,0.0062634,-2.38799284468013,-23.367373253824564,0.07459150640493732,0.005156566999984097,0.06943493940495322,-0.12483699500787582,True
372,development,4,0,492649476798,0.0075968,0.6139294289631985,-9.225058902112329,0.07526960616303886,0.0048159000578400744,0.07045370610519879,-0.09001588039894393,True
372,development,4,0,492649490131,0.0089301,-0.08112501331428491,-22.511809867247187,0.08472910645798166,0.005392943139730006,0.07933616331825166,-0.046148397798518426,True
372,development,4,0,492649503464,0.0102634,2.918690685263271,-31.732255131313774,0.08363964254085596,0.005049423727990478,0.07859021881286549,0.04521382554334874,True
372,development,4,0,492649516798,0.0115968,-0.48880297004508216,-17.020677764129395,0.08973167741806075,0.00467747439417562,0.08505420302388512,-0.07037744391064127,True
372,development,4,0,492649530131,0.0129301,-1.0780527781451121,-85.15202160927633,0.08022411158146665,0.006675940284282445,0.0735481712971842,-0.07411160904524605,True
372,development,4,0,492649543464,0.0142634,1.9752841787895907,-36.876525810386376,0.08089445950409128,0.00514177663961483,0.07575268286447645,-0.14481714979994642,True
372,development,4,0,492649556798,0.0155968,-1.51522323964139,-42.659034122878055,0.08448196349692993,0.0048077193897009315,0.07967424410722901,0.03455865998850505,True
372,development,4,0,492649570131,0.0169301,1.628362464011063,-49.82810262823745,0.09121220512873884,0.00757284670434143,0.08363935842439742,-0.11618476807173228,True
372,development,4,0,492649583464,0.0182634,1.0352326369500686,-31.289914162774053,0.0851641251267794,0.0054023707886506345,0.07976175433812877,-0.0347060250809339,True
372,development,4,0,492649596798,0.0195968,-2.4451586409895407,-51.02831618431916,0.08738538017673161,0.005753606200721999,0.08163177397600961,0.0378588849496484,True
372,development,4,0,492649610131,0.0209301,0.30991438967325297,-61.06236348335128,0.08359461212517076,0.005463570785429051,0.0781310413397417,0.06860421508311054,True
372,development,4,0,492649623464,0.0222634,-0.31521127812638916,-50.14636555253998,0.07285669588506884,0.005851048067020121,0.06700564781804871,-0.12355769245757853,True
372,development,4,0,492649636798,0.0235968,2.474472516135241,-68.16884642033476,0.08084932705660323,0.004361420201667335,0.0764879068549359,-0.12389532890819677,True
372,development,4,0,492649650131,0.0249301,1.5105404463665741,-52.375628270177224,0.08950945811787053,0.003851226333372322,0.08565823178449822,0.07420507835965395,True
372,development,4,0,492649663464,0.0262634,-2.235686372912828,-108.37190599715106,0.08232688380368,0.005622181936409485,0.07670470186727052,-0.09270530356009266,True
372,development,4,0,492649676798,0.0275968,0.025773093982334787,-98.30894895688648,0.0747701945406511,0.00423194703318426,0.07053824750746684,0.016153040577679967,True
372,development,4,0,492649690131,0.0289301,-1.4471487457471213,-116.54716266303367,0.07126504287313433,0.0053166469385162885,0.06594839593461804,-0.1803522379377691,True
372,development,4,0,492649703464,0.0302634,1.0202325715692608,-106.70142179544393,0.07413676440976666,0.003802577725638566,0.0703341866841281,0.11100697150854777,True
372,development,4,0,492649716798,0.0315968,-2.9026593389477013,-101.8711591372139,0.07906346785155774,0.0063851591969147055,0.07267830865464303,-0.04277781825104432,True
372,development,4,0,492649730131,0.0329301,-0.4940166401082992,-80.85479098022807,0.07654593116380437,0.005275123227551218,0.07127080793625315,-0.11121457941985358,True
372,development,4,0,492649743464,0.0342634,-1.8102550715842494,-109.57876618281362,0.06906289031692311,0.005317585580314421,0.0637453047366087,-0.2695610365835215,True
372,development,4,0,492649756798,0.0355968,0.24444154881148347,-131.26822052080126,0.08793535310781975,0.006245003292526079,0.08169034981529366,-0.026332670363897304,True
372,development,4,0,492649770131,0.0369301,-1.195361758401228,-115.53410288379695,0.08324527798041641,0.0059586032216406,0.0772866747587758,0.00216142858423507,True
372,development,4,0,492649783464,0.0382634,1.39842057712457,-43.77085825720839,0.0740764579463818,0.004359686961601253,0.06971677098478055,0.02848905390997225,True
372,development,4,0,492649796798,0.0395968,-2.339839640110729,-61.5144341088581,0.08206729028103826,0.006335793645598352,0.0757314966354399,-0.19979976397203436,True
372,development,4,0,492649810131,0.0409301,-0.035232771472418906,-173.5743374143059,0.07432432982889389,0.004664164503674434,0.06966016532521946,0.17590646776771401,True
