base_cfo_hz,center_phase_samples,frame_count,frame_residual_mad_ns,glrt_cfo_hz,modulo_residual_hz,phase_residual_rms_cycles,precise_aligned_pss_minus_glrt_hz,precise_pss_cfo_hz,prior_pss_cfo_hz,pss_coarse_cfo_hz,robust_z,slope_sigma_hz,split_even_odd_difference_ns,time_s,timing_rate_s_s,track_rank,visit_index
-200025.1687547862,1699.6385142635168,90,599.5605877206459,76428.08533968536,-25.16875478619174,0.6598579211724954,-3421.376864001373,-382275.1687547862,-396940.23685848265,-200000.0,9.759098945873431,1.8210654974594733,38.91651116700814,119.8864268,-3.3301663215908923e-06,4,882
-200007.80068833794,1699.5843652139154,90,579.4436963492084,75978.75416740931,-7.80068833794802,0.6450474792159792,-3704.677625277065,-383007.80068833794,-391199.25299744355,-200000.0,9.646927998637691,1.8832633827811531,-420.0085031347953,120.0067569,2.3921149940977344e-06,4,883
-199997.2285138323,1680.2621673193103,90,811.2191691434583,73562.74899265332,2.7714861677184124,0.6715639739739505,-4278.1002760154515,-385997.2285138323,-383786.13244954526,-200000.0,9.869935861113458,1.9700248838834753,254.18069762345115,120.6880357,-4.946890282940087e-06,4,888
-200006.6486690273,1670.991960315053,90,538.5587245204939,72497.16698071681,-6.648669027300313,0.5475928925190559,-4721.93841927388,-387506.64866902726,-383450.8921281537,-200000.0,13.568631284191067,1.6033607746742358,-25.120039015746443,120.9690634,-3.2666976126828134e-06,4,890
-199992.59748066188,1656.5259069956012,90,546.5627893408467,70662.60348092737,7.402519338132153,0.4823740593731787,-5123.3237311190605,-389742.5974806619,-374449.32588548656,-200000.0,15.419167345816987,1.4628862358285195,199.4727095118833,121.511036,-6.280257989206944e-06,4,894
-200001.97651658716,1653.014194624088,90,499.8637924082733,70261.06212844714,-1.9765165871592345,0.6224859052151116,-4731.161414564151,-389751.9765165872,-381841.9007281139,-200000.0,16.193870449742892,1.8803902250901972,153.18185020678357,121.6314296,-5.154787059252089e-06,4,895
-199956.782497676,1644.7976426278367,90,520.7676335017225,69243.28156337963,43.21750232400785,0.7633936058872502,-5168.186830585415,-391206.782497676,-377000.59073460096,-200000.0,11.735372214856403,2.051588074590501,-90.84287203613712,121.9122421,-2.999382275673729e-06,4,897
-200019.31823294444,2934.7999402198498,90,571.6393322277949,162099.30189791258,-19.318232944427336,0.6667457067698712,-2387.3188178071578,-182769.31823294444,-177147.1968614694,-200000.0,9.245910822258987,1.8330326692924823,30.054539741740886,191.7580436,2.5303149870273846e-06,5,1413
-200011.85083248818,2963.924195259833,90,362.1689466579375,159905.56757242308,-11.850832488186517,1.0034712872106055,-2436.117091861408,-185011.85083248818,-189577.36603879117,-200000.0,8.289789823146796,2.8800818921675866,86.66251700942667,192.3200855,3.584347315602123e-06,5,1417
-199957.85767874832,2970.3611434991626,90,568.4084485096666,159412.6745511288,42.14232125166789,0.469434064318505,-1889.2309168272477,-184957.85767874832,-175337.51033020607,-200000.0,7.701541685061748,1.3895495011903463,-376.7623118274969,192.4405925,4.528536343666623e-07,5,1418
-199988.9963128469,2990.5360405186584,90,552.8756530576235,157747.3728532936,11.003687153110548,0.703564437380304,-1755.0678530906443,-186488.9963128469,-182662.495792371,-200000.0,9.26308074096385,2.0172581885885967,210.76940471930357,192.8620831,2.3987896168590886e-06,5,1421
-200016.70898287834,3023.4590548595493,90,712.8220608081574,155692.29775668256,-16.70898287833655,0.8581578562693757,-1977.7054265110346,-188766.70898287834,-193698.4407576147,-200000.0,6.573294774366532,2.5662464257618143,-43.54426194231564,193.4240683,-5.873711633765669e-07,5,1425
-199991.3453947109,3068.803725082052,90,511.7801568569027,151440.24609474838,8.654605289091927,0.5490787545040485,-1450.290176409413,-192491.3453947109,-208185.7260252744,-200000.0,8.564382985707725,1.6122238273841305,-114.48570641305196,194.4885601,5.580029954676918e-06,5,1433
-199978.54957810024,3091.9929257157323,90,742.1278111819062,149116.6782403164,21.450421899760826,0.813834053839752,-1363.9265053667768,-194728.54957810024,-195366.27085450524,-200000.0,6.118162930453664,2.3085271480242047,97.28990428948237,195.0100727,-5.022982728986868e-06,5,1437
-200020.43958470182,3102.202350704207,90,518.1074952363318,148061.7034733368,-20.439584701820184,0.6071533919263365,-1100.8417449887493,-195520.43958470182,-196340.71561565707,-200000.0,11.887796627744033,1.5658966430063395,104.54439911691225,195.2905828,2.3690649157946586e-06,5,1439
-199971.7821405313,3145.4335632944885,90,512.7413286920471,143908.26210450954,28.217859468721393,0.5774649143448815,-648.7429319909716,-199221.7821405313,-205454.18484781645,-200000.0,12.61602019709795,1.7483979109122463,-178.20574138331722,196.3338368,2.9614467171381944e-06,5,1447
-200010.261273271,3149.42468452477,90,503.19246251202,143451.7226068651,-10.261273270986822,0.8144918994127397,-980.6825670862454,-200010.261273271,-195191.74574853905,-200000.0,8.957772224342841,2.477920026551332,120.73354192652914,196.4541659,2.5417435593742605e-06,5,1448
-199980.10661452974,3173.2755110504795,90,565.8968803572229,140552.0150764278,19.89338547025731,0.7487299260736647,-300.82037790768663,-202230.10661452974,-189084.0836127914,-200000.0,12.654036605000258,2.194513762859034,-162.26925482669685,197.155682,6.987734430208159e-07,5,1453
-199997.45564520074,3205.0801117753476,90,487.29369362995783,136483.8456678491,2.544354799262882,0.9460171032893469,2.9103830456733704e-11,-205997.45564520074,-196835.38847294397,-200000.0,13.772703626167264,2.8227775695921156,-92.28627255079118,198.1193737,3.956813349039847e-06,5,1460
-199988.2641326133,3208.772791371032,90,371.2694886674744,135923.36244110676,11.735867386707433,0.7410408213648861,-180.32526067018625,-206738.2641326133,-214900.15753125565,-200000.0,16.313150944547115,2.270158374937499,36.9900355185564,198.2397758,1.0632479036748033e-06,5,1461
-200007.12868160298,3218.518808031512,90,356.0087719142714,134872.84898298452,-7.128681602985455,1.2611279580962498,101.32364846236305,-207507.12868160298,-210938.01018231033,-200000.0,12.537633537108976,2.848973040330058,544.2494614735551,198.5203049,1.8446482178502764e-06,5,1463
-199993.05260199352,3224.9084453254595,90,393.1913343225808,133657.1908309233,6.94739800648164,0.7688423889697649,581.0578801330412,-208243.05260199352,-203938.4125327176,-200000.0,15.219058815228264,2.2820092680390816,-84.7773859971312,198.8012407,9.466252984926278e-07,5,1465
-200001.4753872909,3243.039793034562,90,101.14137386367513,130919.99082247014,-1.4753872908974752,0.7616368604121876,309.83510328881675,-211251.4753872909,-220154.12515220413,-200000.0,15.656483800410541,2.1353900621486073,-68.30955866362274,199.5042131,3.572006343396051e-06,5,1470
-200037.8354414447,3253.518313273596,90,318.9173400094398,129025.18264756016,-37.835441444695526,0.5691762026997053,668.2832240449934,-212787.8354414447,-207908.3240977618,-200000.0,21.586104367291227,1.7457351958537657,-35.989838565092214,199.9254595,3.841478444287146e-06,5,1473
-199961.63175057547,3256.07726764963,90,510.41677709646643,128509.15804822142,38.36824942453205,0.5465388174068064,510.5115142529685,-213461.63175057547,-213361.0306400733,-200000.0,19.046623401803338,1.6621275857974727,-214.4295481836707,200.0462217,3.3326617576334523e-06,5,1474
-200001.1769049191,3259.9640524145866,90,303.650912218911,128021.4379950531,-1.17690491910433,0.5486825630036352,958.6864130776667,-213501.1769049191,-219252.19934694582,-200000.0,23.492020336003076,1.5687984425029093,-82.89462069169531,200.1668046,5.750717851154286e-07,5,1475
-199983.67121429995,3261.196727457047,90,163.405653527129,127531.78384363756,16.328785700057526,0.45501938698765804,715.8462551123521,-214233.67121429995,-223292.68029574948,-200000.0,16.74029919319344,1.3341659945560567,0.8710616794814996,200.287553,8.786601889529141e-07,5,1476
-200022.89248148375,3273.1446064318507,90,533.2264407452623,124680.05663418653,-22.892481483740948,0.70059404005586,1278.3521973795723,-216522.89248148375,-225258.70475252034,-200000.0,17.537031369661463,2.0555177262918907,227.87687129866754,200.9502181,4.18896646857775e-06,5,1481
-200043.36082954938,3282.413729255068,90,441.0516787089227,122995.72671097497,-43.3608295493765,0.7259237438187882,1442.213772525516,-218043.36082954938,-211014.46268026473,-200000.0,18.029911162914747,1.8316234026311873,134.5175540870514,201.3712189,9.71912770135958e-07,5,1484
-200001.7178544478,3300.962069242354,90,507.59490118643805,117050.09311787621,-1.7178544478181987,0.5331015757586519,2179.490340725839,-223251.7178544478,-217974.46734560747,-200000.0,12.202121306698405,1.6062929462778455,-263.7642638804209,202.7560859,3.8661979661910914e-06,5,1494
-199966.6245093148,3305.5100838191565,90,575.7231171903442,115324.8246743841,33.3754906852062,0.6684157316093639,2439.852129350955,-224716.6245093148,-221183.84415647737,-200000.0,13.43874083876452,1.9385922191128002,150.76617026797976,203.1771235,1.6242965329364372e-06,5,1497
-199972.231469355,3309.2538418641007,90,399.725181182899,113070.43927799146,27.768530644991404,0.4551605505515121,2438.6305657033954,-226972.231469355,-223160.20353518793,-200000.0,14.498303258009237,1.3428642328597722,156.47382472934623,203.6976142,-1.5477313416620754e-06,5,1501
