session_id,candidate_name,tracklet_id,lane,candidate_id,t512_s,t8192_s,cfo512_hz,cfo8192_hz,common_display_reference_hz,difference8192_minus512_hz
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:1ab2f62325c0080c138dc2a6de3de8705f7f56189acee8e1635feccc8512463b,231.45053745834213,231.45053745860267,-436574.3280802695,-436414.8501714532,-436410.45506326715,159.477908816305
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:a9e4427256cdc99c55c5ea850967da6440f68004cb0c87f86f09735ae3671fcc,232.45853800198222,232.45853800280045,-440165.4212013674,-439979.36364108167,-439978.7664692512,186.05756028572796
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:13011afc4bc8837cfc6f52ea4b3918c2bd72809a399152462c35e43a65d447b3,233.46387159249306,233.46387159188046,-443581.4482891308,-443501.7093347226,-443536.363379199,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:ad001c3fd796120593cf4b264994e1a211ae756d0ef42fd6b801b128b1fbb7f7,234.4705381616319,234.47053816159215,-447044.65700311924,-447071.2366545886,-447095.6299888618,-26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:3c05785d69dfcdb53c95c4a2ddfbf7e8e9bb3cc05d3833b7ab87144b3b374b64,235.47853778172197,235.4785377812941,-450744.2176216657,-450691.0583187269,-450654.77675172815,53.15930293878773
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:78884bafee07464c1597e90843ba10f653526bab8073cb24231063c571082184,236.48253707821058,236.4825370777163,-454166.41940985195,-454113.26010691316,-454193.2237049098,53.15930293878773
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:2bb054f547366b3ef494389b3b794fca3ef1826b8122ad2be87093d2d0fe9b34,237.48920274999665,237.48920274991897,-457514.7891606248,-457647.68741797167,-457732.70872216683,-132.89825734688202
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:29f0970abbd3d4708319600454ac8106c7b158e207bfccd3d21d48aeb6de1025,238.49920138851715,238.49920138837308,-461367.7093486356,-461314.5500456968,-461273.7173568423,53.15930293878773
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:dd90905c805ebc80993b746299f392ff5ce1515f181e56e0e7beb052ac8e5fb3,239.50519974883304,239.50519974872103,-464719.17151949945,-464745.7511709688,-464788.77279035014,-26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:d60c940a5e17b41e70d04279e9ad1cb678f542a53315d897904bbb2bd28a5e07,240.51186446797954,240.51186446854152,-468237.8798990138,-468317.618853422,-468292.46484152606,-79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:41750fc98f84f289b8c4d24187078a5ce0d3c81a0fcdfb11c4d5254241986158,241.52252883960762,241.52252884029417,-471681.36718571367,-471814.2654430606,-471794.51298294635,-132.89825734694023
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:a89254ddeeff40793edc5ff4c23ee038ddd20214b14eff11e31dd958a9fcc214,242.5278595897314,242.52785958856188,-475229.44336760114,-475149.704413193,-475260.83160057804,79.7389544081525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:9c0494fe8a52b4eb1a8f4d5c1e0e989d6378675c19ed6a8e2a23d0b8296bb8ee,243.53252338300933,243.53252338374105,-478471.366130391,-478604.26438773796,-478705.8972381717,-132.89825734694023
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:a559f2a373a9be61dfc3d57b17a2d3602c9ad99b0ff3a240837edaaf6b4d8fed,244.5378535113995,244.53785351134525,-482306.1298873627,-482146.6519785464,-482132.5157384529,159.477908816305
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:560f67ae50acf8ee3b90051da1ad1ed0c94e754d2e95053cd60ea836901cf6a6,245.5451833502041,245.54518335095287,-485341.2800793999,-485500.7579882162,-485543.3761471261,-159.477908816305
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:13270b2771cae03c2e3bb726824e22c41556884e2f6810e2ad82a4123ca4faa3,246.54917956979418,246.54917956885276,-488828.533345016,-488934.8519508935,-488918.69865863345,-106.31860587751726
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:87ce9b83848f887194707c37ddec270a0a8f489fdc4dee90806eba292cd446a5,247.55717542729758,247.557175428294,-492171.18852668843,-492064.8699208109,-492281.3377871388,106.31860587751726
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:2d81e4f546cea0c460889093d1da5450f7dbae06eeb9a11e58ba9b04f6bb41f5,248.5625043791605,248.56250437920838,-495512.3452781686,-495538.924929638,-495607.23213864776,-26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:a68f9cc12f12f5769cebfcb37c25f4083ffe7f9ed6b8128c82ffd2b520fddd0d,249.56983302335587,249.56983302346515,-498844.58580618625,-498844.58580618625,-498910.0726659878,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:7012282d77914a446d0f78b19342f2fe9fc26a6562bc0ba90138c4590f528b3a,250.57716134076492,250.577161339571,-502109.37676744815,-502056.21746450936,-502181.43683397863,53.15930293878773
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:8919099482d45e5df75279c98fcbd4016393cfff6d0af347f4dd422395f34b29,251.58115609557638,251.58115609664992,-505368.6289436114,-505315.4696406726,-505408.8889296036,53.15930293878773
scan-hop-12a4736937c06530,STARLINK-36469,sha256:c69298fc39bd1f48a3f4ea8342c31d2e2788987a3a3f82bc1f362997f9663ef8,CH4 upper · RX0,sha256:e24ec6b85b9e14b4935e081457afff076d990e622b816887d5eac89e7eaecad1,252.58848384999362,252.58848384963383,-508479.3171285576,-508346.4188712107,-508612.08661871066,132.89825734688202
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:aca93ab666130aa544a70ae75319b7785b69b59b787a1e04d000cfdde08cfb60,205.27841544107196,205.27841544217793,-658430.8287071007,-658351.0897526925,-658423.7649671144,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:2e029ded3feb34ac47074005b3f6e6a81b86934492fbc95d411c81e6fd1d70ba,206.2837570739159,206.28375707592988,-661426.6332944647,-661346.8943400565,-661393.8689147402,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:26dfdfdb455f19d732392e20d4b371d64e5914561fa92f84097803fdb3c62ff0,207.29176510120467,207.29176510147974,-664419.9072266585,-664419.9072266585,-664416.7628476187,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:1dcd3cf5499a101cd16e1142f40ce5e2766abbc2380e9addb849fd560b3f031d,208.29710620623567,208.2971062062492,-667523.7783680686,-667497.1987165993,-667474.681687067,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:53895550d94eec3cd992cdaf06c479c05e13e5249a5ad88fc44271648854b75a,209.3011136773705,209.30111367740292,-670581.6503483215,-670634.8096512603,-670569.6598578065,-53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:78fd08c6bbdd462d95845c2d52aad50155924449405c96075c1b76e773bf8243,210.30845423588715,210.30845423579655,-673750.0219646094,-673723.44231314,-673714.4343841043,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:15d616dc2a35b6f3d2eb5946c0cf5c846ab182fc48c3f8973a9f12db8322f512,211.3137944959914,211.31379449620383,-676907.7573192834,-676828.0183648753,-676890.6643086876,79.73895440809429
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:e51fd197330db0be38d9a5448ccba4c8c155b0ab4c3bdc51aff9ed8e2beaf70d,212.31980112887985,212.31980112903682,-680091.7239273208,-679985.4053214432,-680104.9290953858,106.31860587757546
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:b11fa48025ddda113f4fc3fabea2f10648d868730f62d04f1aae2bfeb8f609db,213.32514082066484,213.32514082169325,-683390.8111335059,-683337.6518305672,-683351.2005444467,53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:82fca76ebcc288df4928573c888c54f3ba558ef6b6a0dbb6ec8cdc471cb41b11,214.33048026105442,214.33048026013185,-686859.8224659207,-686753.5038600431,-686629.8298907981,106.31860587757546
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:efb1489752fdd44c636b8aeb8cb5d9ec3181d4d46e970714dc68294fc396eeff,215.3358193571418,215.3358193561187,-690063.6089307539,-689983.8699763457,-689939.0496484826,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:56224e03064e44b5d0d10ee3ede27398e708fba388c2a6a36b3118719dd69b07,216.34449154602154,216.3444915458097,-693287.0283270883,-693207.2893726802,-693288.2066828264,79.73895440809429
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:c8d3e9d66b310c5191bf2f785d68b57cefa6734ef85f87b86e6f5181b936a596,217.35049674272847,217.3504967421155,-696661.5030526682,-696555.1844467906,-696655.6330305559,106.31860587757546
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:bb4fad82a80eb8212f58232dbcd6cfda691de792f6bd961536b42d2ca82f02ed,218.36983503787175,218.3698350378715,-700091.5769865125,-700091.5769865125,-700093.5036898848,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:04f9d207f70e3d253b4bd46cfd8c5016d35bf8e685c2e035e463d5f5cf8e0e1b,219.3771729882389,219.37717298721262,-703490.548414762,-703410.8094603539,-703514.6337609113,79.73895440809429
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:0bb034a9852990fdd1af85ac4e78cd670ab08bc10abca952685aa4b031728b98,220.3811772870597,220.38117728680334,-706910.0390920542,-706963.198394993,-706946.1429431682,-53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:9e3e03876efadeb3a5ca452185fe5ae43a43e919b31472fe042bd2075256346d,221.38784793380557,221.38784793394538,-710429.065221421,-710508.804175829,-710406.7458699995,-79.73895440809429
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:a925fb76cd3065d98a515ce9f56e1836a6968fb33e2f57413d850648c1a0425f,222.39451830585207,222.3945183070712,-713856.5061500046,-713803.3468470658,-713885.5823623152,53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:2ae4d633f6eaa9468d686891c082dcf1f1620dcac45964b5c5eb353ea00f0abc,223.4005216765913,223.400521676601,-717348.429441766,-717348.429441766,-717378.5582013276,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:867600b37931d370e89e598b15da7a3aad7a884a252fd7c6e3bd8dc75221ad5b,224.4118580877399,224.41185808781805,-720834.1439428349,-720807.5642913656,-720904.8326059461,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:5d596aa8e2d488f024ff0c060e801fc511fb92224a8cc59f3a08a2edd23dee57,225.41719415793915,225.4171941580399,-724343.1665293428,-724343.1665293428,-724423.0979974319,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:181fbc8e65e2e91fe65abb2c74d027d786c894d5302276e5ebfac2e573b3dca3,226.42252996681427,226.42252996687805,-727912.0062909733,-727885.4266395039,-727952.4660560994,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:924baa292d5dbda98e2276c1cecf13b08e7ab79d03d585716430b187410b30c7,227.4285320817108,227.42853208161603,-731422.8953980289,-731476.0547009676,-731493.5186098779,-53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:098fb36ee6b4e8bcee01b5f7041e60c1ffbbdf5dfa1bb513addf5983ccf7db4b,228.43320057648305,228.43320057685162,-735006.9650241369,-734927.2260697287,-735037.4408105299,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:45bbca7c2955656cb52fa284090d9f78d1c9da1f3635f2987ee45425cfb7231a,229.43853538236786,229.4385353821381,-738665.9065234701,-738586.167569062,-738589.5132423885,79.73895440809429
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:fd9a3e8d6913f988e2668d28427cc0cb49ccd107a25c7b9f4d39268cac88cc1d,230.44653660795078,230.44653660797215,-742199.9759172935,-742226.5555687628,-742155.0562608179,-26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:412e7adcca50819bbc1908603b1f11666fe3e64fbf64ee7754fa8891f7140aaa,231.45053746926106,231.45053746935744,-745692.6724572742,-745612.933502866,-745708.7130787664,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:142b2cb5adccc753522e02e8c3e8dc7fda35674f06ea23941fc192418d2e5d57,232.45853801370106,232.45853801372132,-749246.674183128,-749246.674183128,-749277.0244875775,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:86b3e5d86bb69d8d67e51e1cf618334ebc6c998e4601a8aafed67a425aef7ad1,233.463871572924,233.46387157289973,-752680.5416312448,-752866.5991915305,-752834.6212868191,-186.05756028566975
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:5baf7a686b2e33d48c7d9ee6801f8a6d1c9c3c1c4d0ae588154bb61fa7656aec,234.4705381845311,234.47053818497318,-756455.9999737953,-756535.7389282034,-756393.888046624,-79.73895440809429
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:4b3ce462672f7c3446e260affd24b84960068591c3283c7d9e560eae51a575a7,235.4785378046868,235.47853780517727,-760057.4991131548,-760110.6584160936,-759953.0348095917,-53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:1b493dd9fcceaee52d9a08f3ea92814c4658f93d4a8966d8efa309ca9df32908,236.48253708917557,236.482537089167,-763557.4619570847,-763557.4619570847,-763491.4817203577,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:6fddf2e20951b996bbeecaafb692640bc64a58ebeb34bb45f58cb01d73d529f4,237.48920274540353,237.4892027455458,-767055.1444718549,-767001.9851689162,-767030.9666828847,53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:4516a64f28bfc4ca9900967a21a66d271719cddfc75d7ad39bff418d95318937,238.49920140721298,238.49920140678387,-770580.8089220019,-770501.0699675936,-770571.9753991292,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:137dcc63d9622530a1a81d47183d751682c02bd4e1df18ed25b00488559cc6df,239.50519976235356,239.50519976233625,-774059.9832904605,-773980.2443360523,-774087.0308143499,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:73c48e1b1b03adbab0ff1684af465134248ebeee307c5a6e62db98ff2a424515,240.51186446724043,240.51186446729184,-777599.1147465389,-777572.5350950696,-777590.7228158048,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:987a349b18df4560759f782a8cc7e10cef733fd18881b9a1f347ddf711d7e694,241.52252883943552,241.52252883928665,-781072.3976077473,-781019.2383048086,-781092.7709591972,53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:52e7a18a6e456ab38a990b70711f26474b931606739f67e1af732d91642a7292,242.52785959541973,242.52785959535132,-784531.6876910961,-784531.6876910961,-784559.0895969847,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:662f24c160a01ce65f220590844fbf2d61d69266da20a9c1ba9adfd415717e6b,243.53252337237734,243.53252337243381,-787976.1197445256,-787922.9604415869,-788004.1551786661,53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:121a9b0410e091dc7cd0e5a11026c882422fda322337639b8d580a8de2a5a514,244.53785348201393,244.53785348319178,-791678.5627100035,-791465.9254982484,-791430.7736154597,212.6372117550345
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:57c09a0dfb5bc080585672a54c26a521bd33c3a93dd8891ca3f453881677ce2f,245.54518334739512,245.5451833486174,-794843.2269059339,-794763.4879515257,-794841.6341144936,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:b2e05e39d60803ac3206390e6c6020811b8cd99982aace766a48ff4c65246fd7,246.54917955796486,246.549179557512,-798204.4047893869,-798124.6658349787,-798216.95659586,79.7389544082107
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:20abeab1c8aff55dfcd39ae7362ffbcec8b4a5d85081b7adef2335b0689c67ab,247.55717543883162,247.55717543795433,-801551.267879841,-801444.9492739635,-801579.5958023051,106.31860587757546
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:b67cdcd2fe995701c0a28042a080a50b7ff29db55418f3614608c0fb7674007a,248.5625043827392,248.5625043825265,-804844.2704184011,-804817.6907669317,-804905.4901272813,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:d3f031fab79910110f93a3c1ce1e47cf2cb2823963493c8c2b367f1cea0c28b7,249.56983303440919,249.56983303399159,-808178.22310291,-808151.6434514406,-808208.3306789058,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:6a65ef82a63215dc46d1cd631a8f110b74c23c2882200e8d05bc4826a02c7228,250.57716135509506,250.57716135421816,-811398.5659878145,-811345.4066848757,-811479.6948571301,53.159302938729525
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:236821385a62995d3f80d5bf8da2ab9cfe5a536cde68c1c59c9d3285da7ead26,251.58115607990703,251.5811560800909,-814501.6414868122,-814661.1193956285,-814707.1468563455,-159.477908816305
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:8fe075e4f3d95b7055021261f8b65e2fbdec905763931e7ba9563eff6c4ea4a5,252.58848385075407,252.58848385068455,-817880.350733837,-817853.7710823676,-817910.3445979609,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:0988223143194e1df3f8c2b0a6e893c4aefef4bdb03ef801ef1b3063d830e349,253.59447798832178,253.59447798840804,-820992.8873331624,-820966.307681693,-821072.5730097056,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:489182759a0c18230fb378b5e004e0e43feabd3fd4385ae421677006a1fef259,254.59847189114956,254.5984718910473,-824253.0185798072,-824253.0185798072,-824190.154179308,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:16033e6cf9715b8022a8d9bf7bcc23971ac21e11833110fd9667b34646aff450,255.60513211789646,255.6051321179186,-827216.5502120059,-827216.5502120059,-827275.7705887713,0.0
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:2dbc882d33ac5ef8b9521b713a6b3d75ca061c4572a1f935d062ea85ef1e3f33,256.6104587643118,256.610458764697,-830306.478380526,-830279.8987290566,-830315.3135450194,26.579651469364762
scan-hop-12a4736937c06530,STARLINK-36469,sha256:88a3eb4c5a222a8ed0c8f1e94f5795920fd8db4d8edd17f591c46b1f63bbff52,CH4 upper · RX1,sha256:d916f8a20f91826c9a89b0b091dac01000244699e24aa7d034054e5182e66471,257.615785147868,257.61578514815386,-833321.477287226,-833294.8976357566,-833311.1299228547,26.579651469364762
