session_id,alias_changes,attempted,case,cfo_rms_hz,common,delay_rms_ns,profile,raw_cfo_rms_hz,recovered
scan-fw-b668568d6721d389,0,14,delay,1.2740246965549886,1,2.0924638751431814,local512,1.2740246965549886,1
scan-fw-b668568d6721d389,0,14,delay,1.310296313255094,1,2.0924638751431814,joint512,1.310296313255094,1
scan-fw-b62904c4cec1dd57,0,14,frequency,28.898512144953955,5,0.3705889146053692,grid512,28.898512144954765,5
scan-fw-b62904c4cec1dd57,0,14,frequency,5.292401862696025,5,0.014708231508115005,grid8192,5.29240186269639,5
scan-fw-b62904c4cec1dd57,0,14,frequency,0.18034565854466988,5,0.3705889146053692,local512,0.18034565854346177,5
scan-fw-b62904c4cec1dd57,0,14,frequency,0.27793278010079986,5,0.5888017630229625,joint512,0.27793278009961797,5
scan-fw-b62904c4cec1dd57,0,14,delay,2.269358776555843,5,1.596410309873629,grid512,2.269358776555843,5
scan-fw-b62904c4cec1dd57,0,14,delay,2.2693587765558667,5,1.5653694423593507,grid8192,2.2693587765558667,5
scan-fw-b62904c4cec1dd57,0,14,delay,0.9926231424542215,5,1.596410309873629,local512,0.9926231424542215,5
scan-fw-b62904c4cec1dd57,0,14,delay,1.0949597276815497,5,1.5148226777047789,joint512,1.0949597276815497,5
scan-fw-f83f76755271d5e9,0,14,frequency,34.79198106038637,5,0.59549020748135,grid512,34.79198106038452,5
scan-fw-f83f76755271d5e9,0,14,frequency,11.95761498373202,5,0.01446159024617586,grid8192,11.95761498373054,5
scan-fw-f83f76755271d5e9,0,14,frequency,0.4195287356812586,5,0.59549020748135,local512,0.41952873568007676,5
scan-fw-f83f76755271d5e9,0,14,frequency,0.3999020279188713,5,0.59549020748135,joint512,0.39990202791755114,5
scan-fw-f83f76755271d5e9,0,14,delay,3.4252318946207887,5,3.8300059773292565,grid512,3.4252318946207887,5
scan-fw-f83f76755271d5e9,0,14,delay,11.293990736449647,5,3.9816649378272113,grid8192,11.293990736449647,5
scan-fw-f83f76755271d5e9,0,14,delay,2.0525220794525376,5,3.8300059773292565,local512,2.0525220794525376,5
scan-fw-f83f76755271d5e9,0,14,delay,2.0674799414540845,5,3.955934112787615,joint512,2.0674799414540845,5
scan-fw-d355d83ab1474d34,0,14,frequency,27.034834445009224,2,0.18270384680466195,grid512,27.034834445010958,2
scan-fw-d355d83ab1474d34,0,14,frequency,2.754979380513522,2,0.009585866750255136,grid8192,2.7549793805172085,2
