session_id,analysis_run_id,pipeline_release_id,path_id,trajectory_id,rf_frequency_hz,rank,catalog_number,object_name,peak_elevation_deg,element_age_s,boundary_uncertain,comparison_score,detrended_frequency_rms_hz,slope_rms_difference_hz_s,acceleration_rms_difference_hz_s2,jerk_rms_difference_hz_s3,best_timing_score,worst_timing_score,top_two_score_margin,real_better_than_null_count,null_comparison_count
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:98c0d0267dc82e76ee51c15bc3da6eeb863b8169f673006e113e77d9cb988f16,10959687498,2,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,14415.309230498326,1519.6804211668864,845.872516856931,545.1282383772083,300.3511688742503,14405.98941261616,14419.251281843153,201.86782045534346,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:98c0d0267dc82e76ee51c15bc3da6eeb863b8169f673006e113e77d9cb988f16,10959687498,3,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,14536.890909577665,1678.8016368345425,935.3497974483136,553.6500881439988,299.83078226986646,14531.500991601475,14539.168585667328,201.86782045534346,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:98c0d0267dc82e76ee51c15bc3da6eeb863b8169f673006e113e77d9cb988f16,10959687498,4,52704,STARLINK-3999,84.06975417136562,68304.093441708,False,14687.12459873662,1882.029810610604,1048.696663492746,562.8242542585243,299.3379213464929,14685.703079336095,14687.728879469387,201.86782045534346,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:98c0d0267dc82e76ee51c15bc3da6eeb863b8169f673006e113e77d9cb988f16,10959687498,5,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,14736.805369901833,2058.661456693073,1131.8231526015331,553.9871220347179,299.8731118253351,14731.112870891098,14739.208236068813,201.86782045534346,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:9cb8a8aa0299083dc6efc34e5cbf9b2668e897be4177c565604e5588e895d5a3,10959687498,1,68052,STARLINK-35808,70.31776113643964,41412.354369708,False,27481.105494004736,4948.281565979542,2747.4420893696224,912.8542557343258,289.5036194922317,27479.516501980364,27481.78630092796,381.0031931334597,1,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:9cb8a8aa0299083dc6efc34e5cbf9b2668e897be4177c565604e5588e895d5a3,10959687498,2,62510,STARLINK-32701,57.497431193448314,18064.145409964,False,27862.108687138196,6046.1943755796165,3191.046891132739,907.3704300926237,289.1777192847303,27862.07040480905,27862.133508183753,381.0031931334597,1,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:9cb8a8aa0299083dc6efc34e5cbf9b2668e897be4177c565604e5588e895d5a3,10959687498,3,52704,STARLINK-3999,84.06975417136562,68304.093441708,False,27869.301648635097,5604.980038192195,3029.323993927123,932.6724451651396,288.71026598323283,27864.078221695447,27871.50949628125,381.0031931334597,1,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:9cb8a8aa0299083dc6efc34e5cbf9b2668e897be4177c565604e5588e895d5a3,10959687498,4,67339,STARLINK-36451,75.10492296381263,13188.861249708,False,27951.232351754774,5908.966671909612,3149.2505219319723,927.2000021017694,288.787340786144,27947.060686463257,27952.99698008344,381.0031931334597,1,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:9cb8a8aa0299083dc6efc34e5cbf9b2668e897be4177c565604e5588e895d5a3,10959687498,5,60293,STARLINK-32159,48.387880890696046,92015.772513964,False,27961.983012391458,6284.2021042028955,3290.013100589334,908.3858653884753,289.0624615675874,27961.812006934237,27962.06283475181,381.0031931334597,1,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:ec36bef9b830f5aa6f3d8afd4b2d55cfe7cfe5e4e175422938a289bff6ff3c24,10959687498,1,59424,STARLINK-11083,66.19891164538559,40529.139873708,False,3772.6304158682487,1027.021485324433,570.1743311545004,111.88865715623385,52.803053980349446,3757.2292534608896,3779.1240917289274,336.5280926705809,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:ec36bef9b830f5aa6f3d8afd4b2d55cfe7cfe5e4e175422938a289bff6ff3c24,10959687498,2,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,4109.15850853883,1738.4303761889962,924.9342449036205,106.49348300450339,53.20217515580852,4097.437908380245,4114.096981455063,336.5280926705809,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:ec36bef9b830f5aa6f3d8afd4b2d55cfe7cfe5e4e175422938a289bff6ff3c24,10959687498,3,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,4402.186055718679,2263.5004668636943,1189.7186116809119,107.1082629774232,53.72256176019224,4395.677794141776,4404.930971799476,336.5280926705809,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:ec36bef9b830f5aa6f3d8afd4b2d55cfe7cfe5e4e175422938a289bff6ff3c24,10959687498,4,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,4632.059420676485,2723.7154057663065,1421.733599648062,107.0811593944115,53.68023220472372,4625.617439339527,4634.775938133045,336.5280926705809,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-0/rx-1,sha256:ec36bef9b830f5aa6f3d8afd4b2d55cfe7cfe5e4e175422938a289bff6ff3c24,10959687498,5,69846,STARLINK-37603,63.649379378734764,73904.179425708,False,4720.860913258187,2917.866599783932,1519.525225675401,106.44780062004408,53.57894989979425,4713.688065396695,4723.884641011367,336.5280926705809,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:013b4822a56dca416fc72440cf4b5b52920c974f6a238e5ee5414d3bd96ad57d,11440312498,1,59424,STARLINK-11083,66.19891164538559,40529.139873708,False,21108.55996302019,2195.062684724269,1460.003317616238,651.7956520292635,310.4231851594885,21095.29639053566,21114.08933490594,141.26992799157597,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:013b4822a56dca416fc72440cf4b5b52920c974f6a238e5ee5414d3bd96ad57d,11440312498,2,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,21249.829891011766,2532.3012941173934,1611.1005450740245,647.4807664520628,310.8398093536231,21239.468478484036,21254.146990683927,141.26992799157597,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:013b4822a56dca416fc72440cf4b5b52920c974f6a238e5ee5414d3bd96ad57d,11440312498,3,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,21265.370832881024,2580.4781180966474,1630.095564535659,643.1966852924025,311.3830169382379,21259.057213025873,21268.003193500695,141.26992799157597,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:013b4822a56dca416fc72440cf4b5b52920c974f6a238e5ee5414d3bd96ad57d,11440312498,4,52704,STARLINK-3999,84.06975417136562,68304.093441708,False,21318.48837075266,2693.281311424106,1680.112970603285,640.0526869366664,311.8974917334798,21316.177483706026,21319.45634187638,141.26992799157597,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:013b4822a56dca416fc72440cf4b5b52920c974f6a238e5ee5414d3bd96ad57d,11440312498,5,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,21482.58646254698,3054.525296576495,1851.1785508800579,642.95042200663,311.3388310668297,21476.307100043672,21485.203732265356,141.26992799157597,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:0445c4de2f6853f104849cdc5b96eb834ac853cbd7be57878497513732cae4db,11440312498,1,59424,STARLINK-11083,66.19891164538559,40529.139873708,False,1000.619529888644,734.3370813108842,547.5856018603855,92.59310872235514,0.9224693757899026,985.2503810196047,1007.0240828477458,224.62037069457062,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:0445c4de2f6853f104849cdc5b96eb834ac853cbd7be57878497513732cae4db,11440312498,2,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,1225.2399005832146,1215.8221374285235,896.33529628619,67.9890998286007,0.5058451816553569,1213.5146740138582,1230.1214840908203,224.62037069457062,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:0445c4de2f6853f104849cdc5b96eb834ac853cbd7be57878497513732cae4db,11440312498,3,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,1322.6877365565388,1557.5774030155492,1145.802554454925,37.661733354744484,0.037362402959564105,1315.893194470971,1325.519310334301,224.62037069457062,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:0445c4de2f6853f104849cdc5b96eb834ac853cbd7be57878497513732cae4db,11440312498,4,52704,STARLINK-3999,84.06975417136562,68304.093441708,False,1471.704260053602,1929.5117893382996,1418.8427958378109,8.72742617130511,0.5518371982013712,1469.687044181997,1472.5500849599598,224.62037069457062,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:0445c4de2f6853f104849cdc5b96eb834ac853cbd7be57878497513732cae4db,11440312498,5,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,1561.9926617019278,1887.3362350448137,1388.107051268403,37.16288326543549,0.00682346844868465,1555.3223224828557,1564.7720512765238,224.62037069457062,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:56a893cd82cf893a763315be7461d23d04e563bf67e794f3a5da2a8f85cda882,11440312498,1,59424,STARLINK-11083,66.19891164538559,40529.139873708,False,1986.4589561216821,621.4016643697253,606.7043399681512,339.0832386887887,0.9224693757899026,1972.9047702446856,1992.1595783652688,458.64401793073284,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:56a893cd82cf893a763315be7461d23d04e563bf67e794f3a5da2a8f85cda882,11440312498,2,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,2445.102974052415,1073.2426529204984,969.5285496492187,364.56631461046976,0.5058451816553569,2433.551697951565,2449.9207547027167,458.64401793073284,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:56a893cd82cf893a763315be7461d23d04e563bf67e794f3a5da2a8f85cda882,11440312498,3,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,2871.038414546185,1439.3350942973868,1276.3557331607776,396.04407133067343,0.037362402959564105,2864.7771599935277,2873.6491340111743,458.64401793073284,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:56a893cd82cf893a763315be7461d23d04e563bf67e794f3a5da2a8f85cda882,11440312498,4,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,3101.7777972819736,1716.8087978898839,1505.9600641314046,396.44899098062916,0.00682346844868465,3095.4161330978163,3104.4293892836836,458.64401793073284,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:56a893cd82cf893a763315be7461d23d04e563bf67e794f3a5da2a8f85cda882,11440312498,5,69846,STARLINK-37603,63.649379378734764,73904.179425708,False,3177.392767374464,1827.1782965719076,1597.036117506744,392.1821892404536,0.11254739708462953,3170.168789151723,3180.4027079414,458.64401793073284,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:79067e2f5773a917b465298598ce7eea9c949ae5f6ee83eded442b94c845946d,11440312498,1,59424,STARLINK-11083,66.19891164538559,40529.139873708,False,10582.389652211556,1373.5054449363336,835.2462984662917,428.7477767947891,281.1126928080368,10567.862521438674,10588.446868909756,190.48144113792114,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:79067e2f5773a917b465298598ce7eea9c949ae5f6ee83eded442b94c845946d,11440312498,2,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,10772.871093349477,1724.6467471196604,1055.6612488729718,425.11955400064176,280.69606861390224,10761.643363725821,10777.547985719653,190.48144113792114,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:79067e2f5773a917b465298598ce7eea9c949ae5f6ee83eded442b94c845946d,11440312498,3,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,10839.908663192015,1876.5352334175327,1152.307768345406,422.20911709065706,280.15286102928735,10833.315442366902,10842.65704524534,190.48144113792114,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:79067e2f5773a917b465298598ce7eea9c949ae5f6ee83eded442b94c845946d,11440312498,4,52704,STARLINK-3999,84.06975417136562,68304.093441708,False,10946.28369919552,2071.2003473625687,1278.2138684193487,421.09740549507916,279.6383862340455,10944.27387085592,10947.126391226238,190.48144113792114,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:79067e2f5773a917b465298598ce7eea9c949ae5f6ee83eded442b94c845946d,11440312498,5,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,11074.385682908967,2236.1543936601074,1385.420192532318,422.2441451636155,280.1970469006955,11067.855539142081,11077.107047105426,190.48144113792114,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:e2c255b3b53916dc90e344e391e225656b29041557820c9627637b67deb0f571,11440312498,1,52704,STARLINK-3999,84.06975417136562,68304.093441708,False,2414.6678372202673,2644.6166782478704,2345.963908949408,15.591676862352731,0.5518371982013712,2411.491346606558,2415.9967040749602,127.26074333454562,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:e2c255b3b53916dc90e344e391e225656b29041557820c9627637b67deb0f571,11440312498,2,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,2541.928580554813,2698.295088416833,2393.6222647572845,38.12781831370039,0.037362402959564105,2535.050199186516,2544.7950687240036,127.26074333454562,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:e2c255b3b53916dc90e344e391e225656b29041557820c9627637b67deb0f571,11440312498,3,59424,STARLINK-11083,66.19891164538559,40529.139873708,False,2722.037398923769,2698.1387228210733,2393.9874917801462,81.08347172200713,0.9224693757899026,2708.108372774886,2727.832715790549,127.26074333454562,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:e2c255b3b53916dc90e344e391e225656b29041557820c9627637b67deb0f571,11440312498,4,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,2723.8848200016323,2792.408324631085,2477.2876224202128,61.67783639370989,0.5058451816553569,2713.1494145897586,2728.353318653257,127.26074333454562,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-0,sha256:e2c255b3b53916dc90e344e391e225656b29041557820c9627637b67deb0f571,11440312498,5,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,2770.2290492160973,2960.8287309740294,2626.450270046916,37.077760135679185,0.00682346844868465,2763.56938585239,2773.0039787758597,127.26074333454562,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8983b6f30c8ba24d7c9bc43c7c8775c6abc5f5ba1e157f48512dc0a57fddec9d,11440312498,1,59424,STARLINK-11083,66.19891164538559,40529.139873708,False,1224.2312925610893,1038.3440560216325,531.513088778604,93.26052183574006,0.9224693757899026,1209.855258922661,1230.2355335106504,159.81369477322914,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8983b6f30c8ba24d7c9bc43c7c8775c6abc5f5ba1e157f48512dc0a57fddec9d,11440312498,2,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,1384.0449873343184,1777.3731284804817,884.5532801593627,68.35368637238098,0.5058451816553569,1372.5649341802066,1388.8252939321842,159.81369477322914,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8983b6f30c8ba24d7c9bc43c7c8775c6abc5f5ba1e157f48512dc0a57fddec9d,11440312498,3,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,1415.0324778115726,2325.8356488252384,1151.6634587650776,37.6351541838188,0.037362402959564105,1408.2350127115376,1417.8652951967194,159.81369477322914,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8983b6f30c8ba24d7c9bc43c7c8775c6abc5f5ba1e157f48512dc0a57fddec9d,11440312498,4,52704,STARLINK-3999,84.06975417136562,68304.093441708,False,1529.5982199099556,2920.2548861948685,1444.7260220902137,8.376558496923757,0.5518371982013712,1527.4293314066465,1530.507279862545,159.81369477322914,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8983b6f30c8ba24d7c9bc43c7c8775c6abc5f5ba1e157f48512dc0a57fddec9d,11440312498,5,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,1652.6435146910594,2816.4600676898913,1393.998086704854,37.167746388699676,0.00682346844868465,1645.980477192855,1655.4198769251898,159.81369477322914,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8b192d1cf1c3812b30ac4757365f4077313f80436779c4d8a66c4157dd7b7c7f,11440312498,1,52704,STARLINK-3999,84.06975417136562,68304.093441708,False,17186.039155942315,6721.721218268156,2045.1328892071638,297.3660800318403,65.82319107849676,17182.950289130677,17187.33129802873,65.93317403075707,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8b192d1cf1c3812b30ac4757365f4077313f80436779c4d8a66c4157dd7b7c7f,11440312498,2,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,17251.972329973072,6646.143523715971,2039.006806950028,309.6040621699056,65.30871628325495,17245.65988743421,17254.604046053035,65.93317403075707,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8b192d1cf1c3812b30ac4757365f4077313f80436779c4d8a66c4157dd7b7c7f,11440312498,3,59424,STARLINK-11083,66.19891164538559,40529.139873708,False,17363.462615499517,6208.623606574949,1961.4186820083162,336.6149265751932,64.34888450450549,17352.0769589894,17368.209107214614,65.93317403075707,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8b192d1cf1c3812b30ac4757365f4077313f80436779c4d8a66c4157dd7b7c7f,11440312498,4,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,17374.48315372556,6699.809398211831,2068.025542012128,323.8569478925042,64.76550869864003,17365.12707075057,17378.381384414446,65.93317403075707,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:8b192d1cf1c3812b30ac4757365f4077313f80436779c4d8a66c4157dd7b7c7f,11440312498,5,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,17452.626938549878,7510.79652761977,2255.9568247542325,308.9354896295897,65.2645304118467,17446.422411763215,17455.212988787192,65.93317403075707,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:c9bf783f648566ef58093772250189025dc31306875994bb628e7e5c1897d33c,11440312498,1,59424,STARLINK-11083,66.19891164538559,40529.139873708,False,863.2917240687127,283.87005549828484,425.48054757891794,184.1348252604234,0.9224693757899026,847.2115130831493,869.9997240816888,372.21467786638436,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:c9bf783f648566ef58093772250189025dc31306875994bb628e7e5c1897d33c,11440312498,2,45689,STARLINK-1413,89.79459394975073,24490.157505452,False,1235.506401935097,503.2877451020304,743.5976801628988,208.13412415170492,0.5058451816553569,1223.4092033300312,1240.544443759117,372.21467786638436,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:c9bf783f648566ef58093772250189025dc31306875994bb628e7e5c1897d33c,11440312498,3,68048,STARLINK-36318,79.25382460236133,41453.252673708,False,1512.2501059626893,646.685380583317,953.5030648296652,237.67689670752335,0.037362402959564105,1505.5873625467798,1515.027152043765,372.21467786638436,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:c9bf783f648566ef58093772250189025dc31306875994bb628e7e5c1897d33c,11440312498,4,59500,STARLINK-31512,85.47975899174476,17977.971777708,False,1752.427615038375,811.1454925702703,1192.527743030086,238.23922953352388,0.00682346844868465,1745.8087397763404,1755.185754307124,372.21467786638436,4,4
cap-20260821T193701-87f96f47e73f,capture-e19e3933f9ea4b079b2a7efa1a23baec,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193701-87f96f47e73f/stream-1/rx-1,sha256:c9bf783f648566ef58093772250189025dc31306875994bb628e7e5c1897d33c,11440312498,5,52704,STARLINK-3999,84.06975417136562,68304.093441708,False,1814.1631142982005,805.7494425302159,1186.2406908281855,265.90421384806297,0.5518371982013712,1812.7299865206983,1814.7655075019957,372.21467786638436,4,4
