session_id,radio_id,sample_rate_hz,inventory_segment,visit_index,phase_blind_priority,state,reason,channel,edge,supported,band_phase_resultant,tracked_coherence,wrong_pair_coherence,held_group_count
scan-fw-b97ce25ed1ac630f,radio_pluto_5d4d,2500000,original_published_cohort,1701,0.5200974371205351,replayed,,2,lower,True,0.9699489647459548,0.17086595471300706,0.003847942268866672,3
scan-fw-b97ce25ed1ac630f,radio_pluto_5d4d,2500000,original_published_cohort,1711,0.5187665717810501,replayed,,2,lower,True,0.9717327765571897,0.1629736101198961,0.007009124752866727,3
scan-fw-573f6201b09f5ba4,radio_pluto_5d4d,2500000,original_published_cohort,1831,0.5054928788616035,replayed,,1,upper,True,0.9791100283943629,0.13989645371425463,0.005115814514767718,3
scan-fw-573f6201b09f5ba4,radio_pluto_5d4d,2500000,original_published_cohort,1090,0.4950233240228265,abstained,ValueError: insufficient disjoint frequency support,,,False,,,,
scan-fw-573f6201b09f5ba4,radio_pluto_5d4d,2500000,original_published_cohort,1078,0.49384730377577224,abstained,ValueError: No A-band support for response normalization,,,False,,,,
scan-fw-573f6201b09f5ba4,radio_pluto_5d4d,2500000,original_published_cohort,1091,0.4866733721272165,replayed,,4,upper,True,0.8456095189352869,0.10658830118771705,0.012947787261604738,3
scan-fw-573f6201b09f5ba4,radio_pluto_5d4d,2500000,original_published_cohort,1070,0.47994420378498037,replayed,,4,upper,True,0.9300157939314603,0.13931376650900543,0.015059232979681458,3
scan-fw-573f6201b09f5ba4,radio_pluto_5d4d,2500000,original_published_cohort,1088,0.47143560970501175,replayed,,4,upper,False,0.6371263355004616,0.09457433770862485,0.008377378326654061,3
scan-fw-573f6201b09f5ba4,radio_pluto_5d4d,2500000,original_published_cohort,1082,0.4607129478526655,replayed,,4,upper,True,0.90988236483039,0.1198563696292777,0.011342467466679091,3
scan-fw-573f6201b09f5ba4,radio_pluto_5d4d,2500000,original_published_cohort,2033,0.45484064442953687,replayed,,4,upper,True,0.959226357148838,0.12870421863909415,0.017786613794492596,3
scan-fw-d16389a0c7b4a70f,radio_pluto_5d4d,2500000,original_published_cohort,552,0.5888381103143673,replayed,,4,lower,False,0.7833873530047218,0.16312581321743239,0.004159913999507398,3
scan-fw-d16389a0c7b4a70f,radio_pluto_5d4d,2500000,original_published_cohort,532,0.5856939904956343,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-d16389a0c7b4a70f,radio_pluto_5d4d,2500000,original_published_cohort,1648,0.5762917634696129,replayed,,1,lower,True,0.9730307310976057,0.17190315726067262,0.007792426481873112,3
scan-fw-d16389a0c7b4a70f,radio_pluto_5d4d,2500000,original_published_cohort,29,0.573864923568986,replayed,,3,lower,True,0.9770092793440209,0.1548145633819491,0.004010980284559708,3
scan-fw-d16389a0c7b4a70f,radio_pluto_5d4d,2500000,original_published_cohort,12,0.5730422001232117,replayed,,3,lower,True,0.970889879621076,0.1438020062390235,0.002044974593566976,3
scan-fw-d16389a0c7b4a70f,radio_pluto_5d4d,2500000,original_published_cohort,20,0.5635870029085989,replayed,,3,lower,True,0.9577729180981235,0.14913356462120392,0.014171740526861471,3
scan-fw-d16389a0c7b4a70f,radio_pluto_5d4d,2500000,original_published_cohort,2,0.5591630122901008,replayed,,3,lower,True,0.9688394677062693,0.1622672173816115,0.010895773856478906,3
scan-fw-d16389a0c7b4a70f,radio_pluto_5d4d,2500000,original_published_cohort,529,0.5572760397916683,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-8d1424f9297d34fb,radio_pluto_5d4d,2500000,original_published_cohort,1922,0.6796115977952778,replayed,,1,lower,True,0.9926314721485965,0.23865136487802638,0.007100071912639505,3
scan-fw-8d1424f9297d34fb,radio_pluto_5d4d,2500000,original_published_cohort,1926,0.6569672462501475,replayed,,1,lower,True,0.9834437657974053,0.18135868377166245,0.010416491216628894,3
scan-fw-8d1424f9297d34fb,radio_pluto_5d4d,2500000,original_published_cohort,1890,0.6288523481732683,replayed,,1,lower,True,0.9899672852836575,0.22614234993427135,0.0041033794037081935,3
scan-fw-8d1424f9297d34fb,radio_pluto_5d4d,2500000,original_published_cohort,1891,0.6115216999951123,replayed,,1,lower,True,0.9640294639676159,0.22798516194274293,0.0033543255225233055,3
scan-fw-8d1424f9297d34fb,radio_pluto_5d4d,2500000,original_published_cohort,1901,0.6063887509646564,replayed,,1,lower,True,0.9862125520273151,0.22842117172985343,0.007007273081054764,3
scan-fw-8d1424f9297d34fb,radio_pluto_5d4d,2500000,original_published_cohort,1939,0.6047419811402313,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-8d1424f9297d34fb,radio_pluto_5d4d,2500000,original_published_cohort,1932,0.5984634907061551,replayed,,1,lower,True,0.9690787352208375,0.19452557909926116,0.014542637549919938,3
scan-fw-8d1424f9297d34fb,radio_pluto_5d4d,2500000,original_published_cohort,1883,0.5808151112630461,replayed,,1,lower,True,0.9867706928328575,0.23349003522336467,0.0025196990765314017,3
scan-fw-3fc4510bbef6c8db,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1742,0.6036599766935502,replayed,,2,lower,True,0.9786113694144993,0.16992384700741095,0.0031730335997819823,3
scan-fw-3fc4510bbef6c8db,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1740,0.5813940064431513,replayed,,2,lower,True,0.9617999680252678,0.1431943894778076,0.009732642613987453,3
scan-fw-3fc4510bbef6c8db,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1773,0.5754643622234331,replayed,,2,lower,True,0.9628818058518364,0.15002424733550906,0.0016366647439895056,3
scan-fw-3fc4510bbef6c8db,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1739,0.5737440381797957,replayed,,2,lower,True,0.9780616514964316,0.15134316186881872,0.0027857546890766357,3
scan-fw-3fc4510bbef6c8db,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1733,0.5684807295327265,replayed,,2,lower,True,0.973501749999443,0.14269108883122023,0.005825954430182691,3
scan-fw-3fc4510bbef6c8db,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1727,0.5605425952098487,replayed,,2,lower,True,0.9463257927946536,0.12684220491067544,0.003071749300358779,3
scan-fw-3fc4510bbef6c8db,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1817,0.5489882567998396,replayed,,2,lower,True,0.9231790751363307,0.11982788086954858,0.0028852441030040327,3
scan-fw-3fc4510bbef6c8db,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1814,0.5334125710126792,replayed,,2,lower,True,0.9122482235048287,0.1234388653419371,0.015616275307709001,3
scan-fw-ed4502816d42c1d9,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1440,0.568909888042754,replayed,,1,upper,True,0.9807892460990327,0.2024303435920235,0.009842767620807946,3
scan-fw-ed4502816d42c1d9,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1455,0.5569293503850778,replayed,,1,upper,True,0.9888619482581924,0.2254509878389063,0.004509901795521598,3
scan-fw-ed4502816d42c1d9,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1446,0.5445635129489046,replayed,,1,upper,True,0.9841206118982608,0.2070326592219691,0.006726823058494531,3
scan-fw-ed4502816d42c1d9,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1442,0.5303207091682958,replayed,,1,upper,True,0.9756450606078468,0.19417734578966153,0.002654422058773797,3
scan-fw-ed4502816d42c1d9,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1459,0.5297913314874838,replayed,,1,upper,True,0.9767952244846488,0.18645107526060864,0.016073225608500306,3
scan-fw-ed4502816d42c1d9,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1445,0.5171292018394344,replayed,,1,upper,True,0.9807575531921722,0.19226391490381456,0.004055889128897236,3
scan-fw-ed4502816d42c1d9,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1485,0.5165248266342171,replayed,,1,upper,True,0.9722629537821071,0.1652147249886507,0.008184927501962643,3
scan-fw-ed4502816d42c1d9,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1431,0.51589874290574,replayed,,1,upper,True,0.9765404868325078,0.1847697893988303,0.0010088193122776887,3
scan-fw-f42507046f2e20fc,radio_pluto_5d4d,2500000,added_after_prior_cutoff,6,0.5886572474733822,replayed,,4,lower,True,0.9807953732795951,0.1934726642290389,0.00442409387457463,3
scan-fw-f42507046f2e20fc,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2060,0.5379303038255582,abstained,ValueError: no paired GLRT carrier seed lies wholly in a training group,,,False,,,,
scan-fw-f42507046f2e20fc,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2024,0.5359061766002018,replayed,,3,lower,True,0.9782292662557386,0.16897678514086223,0.0021124297076732406,3
scan-fw-f42507046f2e20fc,radio_pluto_5d4d,2500000,added_after_prior_cutoff,0,0.5275764464922641,replayed,,4,lower,True,0.9767463509064042,0.15320784175943866,0.002739445521722011,3
scan-fw-f42507046f2e20fc,radio_pluto_5d4d,2500000,added_after_prior_cutoff,25,0.5219137849577822,replayed,,4,lower,True,0.9792471941754418,0.1766152643108126,0.005539794000555757,3
scan-fw-f42507046f2e20fc,radio_pluto_5d4d,2500000,added_after_prior_cutoff,31,0.5184154019405687,replayed,,4,lower,True,0.9503294825267382,0.14102432508665935,0.002584323732230946,3
scan-fw-f42507046f2e20fc,radio_pluto_5d4d,2500000,added_after_prior_cutoff,37,0.4997673198773418,replayed,,4,lower,True,0.9620521231610148,0.14705553909447758,0.0015048284857226845,3
scan-fw-f42507046f2e20fc,radio_pluto_5d4d,2500000,added_after_prior_cutoff,16,0.4994840517300832,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-795985e3b404b9a2,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1214,0.5931344264968755,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-795985e3b404b9a2,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1215,0.562061698943896,replayed,,4,lower,False,0.5907251616287311,0.11599384078819858,0.018207499964736126,3
scan-fw-795985e3b404b9a2,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1231,0.5294244036688356,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-795985e3b404b9a2,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1568,0.521421000056227,replayed,,2,lower,True,0.9571498388036651,0.14424487723127247,0.005511994256608147,3
scan-fw-795985e3b404b9a2,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1227,0.5197231175359303,replayed,,2,lower,True,0.9534784756527018,0.14025115200543084,0.011806924041403226,3
scan-fw-795985e3b404b9a2,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1504,0.5052862137776399,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-795985e3b404b9a2,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1182,0.4928194848377448,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-795985e3b404b9a2,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1571,0.4843360530010289,replayed,,2,lower,True,0.9509292971002752,0.12606735215243486,0.0027711039296241195,3
scan-fw-b17e057afa05e6d1,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2191,0.5827558897772459,replayed,,3,lower,True,0.933844212079988,0.12199554744217499,0.0018654297661442913,3
scan-fw-b17e057afa05e6d1,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2188,0.5786112697677219,replayed,,3,lower,False,0.47258789003375445,0.1131748935347593,0.03373591499167844,3
scan-fw-b17e057afa05e6d1,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2210,0.5676386632760856,replayed,,3,lower,True,0.9599131653914567,0.15218035274850264,0.003565856279077479,3
scan-fw-b17e057afa05e6d1,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2184,0.5625875203575381,replayed,,3,lower,True,0.9615278860850056,0.14976969974436663,0.008908932976732129,3
scan-fw-b17e057afa05e6d1,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2211,0.5418668071337972,replayed,,3,lower,True,0.9658925181293593,0.1255482504520963,0.006425912231147626,3
scan-fw-b17e057afa05e6d1,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2204,0.5408560815920123,replayed,,3,lower,True,0.9339972306124324,0.13387612918224157,0.0060570904470496605,3
scan-fw-b17e057afa05e6d1,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2214,0.5347670400557063,replayed,,3,lower,True,0.9545560398484437,0.1384129919737987,0.009309162741272805,3
scan-fw-b17e057afa05e6d1,radio_pluto_5d4d,2500000,added_after_prior_cutoff,177,0.5315089568215162,replayed,,2,lower,True,0.9685644756584773,0.1582794604955362,0.0048921989278872665,3
scan-fw-feb2e6451d0727b3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,984,0.6623023217479732,replayed,,2,upper,True,0.9902681778567103,0.23636310263949803,0.007752323190553499,3
scan-fw-feb2e6451d0727b3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,963,0.6401708307953866,replayed,,2,upper,True,0.9920654841726956,0.2821323712328458,0.003892593484261454,3
scan-fw-feb2e6451d0727b3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1010,0.6360689445351533,replayed,,2,upper,True,0.9859464292134179,0.20460136360717918,0.005342429000939668,3
scan-fw-feb2e6451d0727b3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1007,0.6310289411772625,replayed,,2,upper,True,0.986591004625782,0.22429020044808734,0.00502334178893494,3
scan-fw-feb2e6451d0727b3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1013,0.6292119878448781,replayed,,2,upper,True,0.9913622814578961,0.22652667227367057,0.0022447364525605066,3
scan-fw-feb2e6451d0727b3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,137,0.6276640164724916,replayed,,2,upper,True,0.9913072254480554,0.25988162759280486,0.003963415474306397,3
scan-fw-feb2e6451d0727b3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1021,0.6273351108896036,replayed,,2,upper,True,0.9844302021703745,0.1626053063197786,0.00571069539234096,3
scan-fw-feb2e6451d0727b3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1008,0.6249623433225885,replayed,,2,upper,True,0.987085819330934,0.23545882939829407,0.0012534050661799163,3
scan-fw-d3a96ccfa98a2ac5,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1845,0.572843814673742,replayed,,1,lower,True,0.9451728840125159,0.10848148370718473,0.0022745493410037177,3
scan-fw-d3a96ccfa98a2ac5,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1184,0.5684848467231289,replayed,,4,lower,True,0.9874150444081302,0.2433412196015407,0.012177508818574696,3
scan-fw-d3a96ccfa98a2ac5,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1183,0.5655632554971347,replayed,,4,lower,True,0.9916847700322221,0.2506943487798171,0.0028442788281904624,3
scan-fw-d3a96ccfa98a2ac5,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1846,0.5633055148830158,replayed,,1,lower,True,0.9703619356610061,0.14550427408764138,0.007016581956942476,3
scan-fw-d3a96ccfa98a2ac5,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1195,0.5540338948707532,replayed,,4,lower,True,0.9885805898556049,0.1988358018254194,0.005899515144972941,3
scan-fw-d3a96ccfa98a2ac5,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1190,0.5438695216048788,replayed,,4,lower,True,0.9890008778450492,0.21555027489462006,0.00690716279400702,3
scan-fw-d3a96ccfa98a2ac5,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1176,0.5401000265669111,replayed,,4,lower,True,0.9746574431787657,0.1571087710810018,0.00625063114647371,3
scan-fw-d3a96ccfa98a2ac5,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1177,0.5361663258845972,replayed,,4,lower,True,0.9835042534219607,0.20210332881952794,0.009931441907482505,3
scan-fw-72fed6fd7a03598c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,712,0.5693475960287145,replayed,,3,lower,True,0.9517264319317554,0.11334703990228072,0.008636113052714067,3
scan-fw-72fed6fd7a03598c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,739,0.5595326012961386,replayed,,1,lower,True,0.9676923946398992,0.18670474854115382,0.0071242236135868695,3
scan-fw-72fed6fd7a03598c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,237,0.534551099599213,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-72fed6fd7a03598c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,701,0.5306681212952288,replayed,,3,lower,True,0.9694061225665634,0.17231884579938705,0.007353534346294006,3
scan-fw-72fed6fd7a03598c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,706,0.5172083317676978,replayed,,3,lower,True,0.9587766346858536,0.1361919521730859,0.011166774390558179,3
scan-fw-72fed6fd7a03598c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,241,0.5036010347327609,replayed,,3,lower,True,0.9686436158877202,0.16409522286014167,0.0028833037709198057,3
scan-fw-72fed6fd7a03598c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,740,0.4981982747387305,replayed,,1,lower,True,0.8430056391323006,0.18667938645576712,0.025742981263575385,3
scan-fw-72fed6fd7a03598c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,224,0.4972098029956224,replayed,,2,lower,True,0.9712341279822928,0.15608463651969617,0.0042040938063986006,3
scan-fw-a9e169d287e8379a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,260,0.6009174440290233,replayed,,2,upper,True,0.9746653554608111,0.15907178911120878,0.004592872155485462,3
scan-fw-a9e169d287e8379a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,266,0.5956346176004932,replayed,,2,upper,True,0.9762192223659973,0.16199489402053982,0.006094530995056675,3
scan-fw-a9e169d287e8379a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,240,0.5817701820399315,replayed,,2,upper,True,0.941753556619383,0.10628528025218135,0.00878200400088248,3
scan-fw-a9e169d287e8379a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,274,0.575457755154367,replayed,,2,upper,True,0.9353794580068472,0.1413833821579369,0.008582443655842013,3
scan-fw-a9e169d287e8379a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,243,0.5716129845322565,replayed,,2,upper,True,0.9663719298134424,0.14069350700022618,0.012036406651466141,3
scan-fw-a9e169d287e8379a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,254,0.5696910470922426,replayed,,2,upper,True,0.9645776009368323,0.1414958357095172,0.004217250370948715,3
scan-fw-a9e169d287e8379a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,237,0.5688841764271437,replayed,,2,upper,True,0.958706163283079,0.13876120770502207,0.00913311364362017,3
scan-fw-a9e169d287e8379a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,255,0.5683366190945187,replayed,,2,upper,True,0.9155186698254263,0.09302447456899927,0.002257556312083025,3
scan-fw-0126c5cb2bdcd55d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,477,0.4539541230215725,replayed,,4,lower,True,0.9313834631896778,0.14743605220548597,0.0009283670603686516,3
scan-fw-0126c5cb2bdcd55d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,439,0.4071219234739363,abstained,ValueError: No A-band support for response normalization,,,False,,,,
scan-fw-0126c5cb2bdcd55d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,409,0.3948769187132628,replayed,,4,lower,True,0.8542637410125417,0.13095109945611919,0.0050664121852328345,3
scan-fw-0126c5cb2bdcd55d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,920,0.38542384334377755,replayed,,4,lower,True,0.9648760728564431,0.17814124485360733,0.0034692206785628763,3
scan-fw-0126c5cb2bdcd55d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,885,0.36830955915123315,replayed,,4,lower,True,0.9874811865914679,0.1694172190272444,0.010064157853062475,3
scan-fw-0126c5cb2bdcd55d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,928,0.36773120087986466,replayed,,4,lower,True,0.9157397264585753,0.11663325593495966,0.009257044327284759,3
scan-fw-0126c5cb2bdcd55d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,932,0.3669582563843933,replayed,,4,lower,True,0.9838348474995168,0.21490222379001744,0.005961027122180126,3
scan-fw-0126c5cb2bdcd55d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,913,0.3610566519721974,replayed,,4,lower,True,0.9797631980019655,0.20080912727428427,0.007941395609640774,3
scan-fw-74db4132c90f2f7a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1114,0.4620673910416454,replayed,,1,upper,True,0.8577311331318405,0.11702193469313234,0.010721876867296714,3
scan-fw-74db4132c90f2f7a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1117,0.4169445906472759,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-74db4132c90f2f7a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1132,0.4093120572304121,replayed,,1,upper,True,0.861250445174596,0.09324618068547441,0.015731652151304374,3
scan-fw-74db4132c90f2f7a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1111,0.39849212910547227,replayed,,1,upper,False,0.7678367092920372,0.10635725292228587,0.012827170220878318,3
scan-fw-74db4132c90f2f7a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1979,0.3969183050375196,replayed,,2,upper,True,0.8421152598404683,0.12359893487062006,0.004329800912288036,3
scan-fw-74db4132c90f2f7a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1075,0.38820358082511625,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-74db4132c90f2f7a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1088,0.3859676589025806,replayed,,1,upper,False,0.47810965729722016,0.06699308049950232,0.003567171158232028,3
scan-fw-74db4132c90f2f7a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1052,0.38502187452311987,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-0f1360ee2ea25553,radio_pluto_5d4d,2500000,added_after_prior_cutoff,593,0.43328993284212464,replayed,,4,upper,True,0.8069667975738957,0.10608277473879076,0.016035402571943577,3
scan-fw-0f1360ee2ea25553,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2151,0.4242684260103181,replayed,,3,upper,True,0.9458488989413291,0.12346637246795869,0.005363044246388353,3
scan-fw-0f1360ee2ea25553,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2146,0.415520468198997,replayed,,2,upper,True,0.9649967266425221,0.1576260943473695,0.0013393997099972897,3
scan-fw-0f1360ee2ea25553,radio_pluto_5d4d,2500000,added_after_prior_cutoff,589,0.41175708543903633,abstained,ValueError: No qualified shared response,,,False,,,,
scan-fw-0f1360ee2ea25553,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1677,0.39958003881084286,replayed,,3,upper,False,0.6592708376477624,0.08896137144515145,0.026157720198922964,3
scan-fw-0f1360ee2ea25553,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1686,0.3977758154435916,replayed,,3,upper,False,0.7064210152217887,0.10114016190841763,0.008781648462663041,3
scan-fw-0f1360ee2ea25553,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2154,0.39667051832655686,replayed,,3,upper,True,0.9074438284400725,0.12303403660046339,0.009563720576000044,3
scan-fw-0f1360ee2ea25553,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1639,0.39633616830472024,replayed,,3,upper,True,0.919284898374529,0.11552448804747385,0.00188220950111547,3
scan-fw-41579d6a56e2330c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,44,0.5094590479627352,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-41579d6a56e2330c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,679,0.4854885190307594,replayed,,2,upper,True,0.9683901309417566,0.1499000986995594,0.0017080633913351144,3
scan-fw-41579d6a56e2330c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,683,0.47005650947109934,replayed,,2,upper,True,0.9650010600697276,0.13333486233111,0.0030937201967137858,3
scan-fw-41579d6a56e2330c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,673,0.46651480458823946,replayed,,2,upper,True,0.9705391205022158,0.16064316779557278,0.00863213012658232,3
scan-fw-41579d6a56e2330c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,671,0.4587726547469805,replayed,,2,upper,True,0.9736023477106238,0.16112206751620314,0.0022528368780445995,3
scan-fw-41579d6a56e2330c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1506,0.4553820535844571,replayed,,2,upper,True,0.8613076817253016,0.1285638000921716,0.004332856791428524,3
scan-fw-41579d6a56e2330c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1536,0.45193007450260675,replayed,,2,upper,True,0.9645799735112613,0.15233873207826926,0.004873307431458046,3
scan-fw-41579d6a56e2330c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1541,0.4517085676619856,replayed,,2,upper,True,0.9765322071887347,0.15855784693284553,0.011928468494375984,3
scan-fw-72b1955e66ffc6ac,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2081,0.6053177654542186,replayed,,4,lower,True,0.980574009556505,0.20024127359527363,0.007791925276756522,3
scan-fw-72b1955e66ffc6ac,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2082,0.6045700641102674,replayed,,4,lower,False,0.3585347726443994,0.12156836434150135,0.06840052200301133,3
scan-fw-72b1955e66ffc6ac,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2065,0.5986955907977812,replayed,,4,lower,True,0.9788946861198157,0.17918068811486604,0.0068149641107849495,3
scan-fw-72b1955e66ffc6ac,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2087,0.5826698672798368,replayed,,4,lower,True,0.9829827950205159,0.18386296665112814,0.0073528347135488155,3
scan-fw-72b1955e66ffc6ac,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2125,0.5771155474553408,replayed,,4,lower,True,0.9766806223917717,0.1883483978928187,0.008823612662583507,3
scan-fw-72b1955e66ffc6ac,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2086,0.5568950791916878,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-72b1955e66ffc6ac,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2120,0.5519988506339032,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-72b1955e66ffc6ac,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2117,0.5465185639141761,replayed,,4,lower,True,0.980800929704609,0.19126773455438778,0.0033951599822238244,3
scan-fw-7c065eb56ec67d26,radio_pluto_5d4d,2500000,added_after_prior_cutoff,910,0.4175816932796441,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-7c065eb56ec67d26,radio_pluto_5d4d,2500000,added_after_prior_cutoff,905,0.38604061165810927,replayed,,3,lower,False,0.3981328715062355,0.061921555639896424,0.024589591480192352,3
scan-fw-7c065eb56ec67d26,radio_pluto_5d4d,2500000,added_after_prior_cutoff,947,0.36558945434393564,replayed,,3,lower,False,0.03222103354903622,0.02719366656222084,0.038325450108999036,3
scan-fw-7c065eb56ec67d26,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1137,0.35368739385355424,replayed,,1,lower,False,0.18536319253167138,0.07449036024186934,0.05039678998593968,3
scan-fw-7c065eb56ec67d26,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1691,0.34118461774035047,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
