abstention_reasons,abstention_recommended,catalog_number,fit_rms_hz,heldout_rank,heldout_runner_nll_margin,leading_candidate_persisted_on_heldout,nominal_beats_both_wrong_times,nominal_beats_radio_null,radio_id,radio_null_delta,randomized_evaluation_rms_hz,rank,row_kind,scored_observation_count,selected_tau_seconds,session_id,source_observation_count,support_span_seconds,tracklet_id,training_runner_nll_margin,wrong_time_minus_delta,wrong_time_plus_delta
,,57514,451.367726557857,,,,,,radio_pluto_5d4d,,411.2920980573675,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:831929baf85cdc165a5107538085e2f3542ae5933f24bb4b8e7e9feb2c43de2e,,,
,,68966,1215.2745335666025,,,,,,radio_pluto_5d4d,,1315.0077243695016,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:831929baf85cdc165a5107538085e2f3542ae5933f24bb4b8e7e9feb2c43de2e,,,
,,64381,1298.1333951092147,,,,,,radio_pluto_5d4d,,1245.187612053037,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:831929baf85cdc165a5107538085e2f3542ae5933f24bb4b8e7e9feb2c43de2e,,,
,,69760,1376.4150988524334,,,,,,radio_pluto_5d4d,,1609.902885723401,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:831929baf85cdc165a5107538085e2f3542ae5933f24bb4b8e7e9feb2c43de2e,,,
,,57605,59.85835697987775,,,,,,radio_pluto_5d4d,,52.302967332255015,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:1d374464f4ec0b8709a66de30c6498d2ca9c6a268dbaf9702161e724143ed2d3,,,
,,68967,667.1042502694673,,,,,,radio_pluto_5d4d,,534.2146552578602,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:1d374464f4ec0b8709a66de30c6498d2ca9c6a268dbaf9702161e724143ed2d3,,,
,,63846,2434.2740587294097,,,,,,radio_pluto_5d4d,,1807.1268819360862,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:1d374464f4ec0b8709a66de30c6498d2ca9c6a268dbaf9702161e724143ed2d3,,,
,,68182,2436.990987257316,,,,,,radio_pluto_5d4d,,1513.5867566624545,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:1d374464f4ec0b8709a66de30c6498d2ca9c6a268dbaf9702161e724143ed2d3,,,
,,53740,2641.3591935024265,,,,,,radio_pluto_5d4d,,1643.6040586547836,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:1d374464f4ec0b8709a66de30c6498d2ca9c6a268dbaf9702161e724143ed2d3,,,
,,64413,765.7804129284509,,,,,,radio_pluto_5d4d,,893.041598758746,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:f0dcbd79f5d8e15ea103005735641683d16ede8cdcadf662d77420db7c02ba55,,,
,,56884,927.4459420347648,,,,,,radio_pluto_5d4d,,1137.1768906114633,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:f0dcbd79f5d8e15ea103005735641683d16ede8cdcadf662d77420db7c02ba55,,,
,,68604,934.0618365305406,,,,,,radio_pluto_5d4d,,1151.161417053901,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:f0dcbd79f5d8e15ea103005735641683d16ede8cdcadf662d77420db7c02ba55,,,
,,57605,1100.1323786624218,,,,,,radio_pluto_5d4d,,1401.7921608454706,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:f0dcbd79f5d8e15ea103005735641683d16ede8cdcadf662d77420db7c02ba55,,,
,,68182,1233.175100169635,,,,,,radio_pluto_5d4d,,571.8524939764538,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:f0dcbd79f5d8e15ea103005735641683d16ede8cdcadf662d77420db7c02ba55,,,
,,57605,193.78003930639062,,,,,,radio_pluto_5d4d,,157.0203683053397,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:21c0c59a3ffbaede8c25cdfd1f08198de1d3c19896a34e677637d2dcda22eb5b,,,
,,68967,583.4281512073155,,,,,,radio_pluto_5d4d,,532.8252224542979,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:21c0c59a3ffbaede8c25cdfd1f08198de1d3c19896a34e677637d2dcda22eb5b,,,
,,63846,1867.8727902844137,,,,,,radio_pluto_5d4d,,1931.1821248443484,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:21c0c59a3ffbaede8c25cdfd1f08198de1d3c19896a34e677637d2dcda22eb5b,,,
,,68182,2024.4506362608129,,,,,,radio_pluto_5d4d,,1982.9159883680247,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:21c0c59a3ffbaede8c25cdfd1f08198de1d3c19896a34e677637d2dcda22eb5b,,,
,,53740,2202.960238049683,,,,,,radio_pluto_5d4d,,2146.5580962867616,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:21c0c59a3ffbaede8c25cdfd1f08198de1d3c19896a34e677637d2dcda22eb5b,,,
,,58689,146.02393184059352,,,,,,radio_pluto_5d4d,,196.93009087776605,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:4f0ba90266e684147bd7715e3a3f2afd797cc65b53206a0fa1424a1e4ccc98a5,,,
,,69966,960.5562850353489,,,,,,radio_pluto_5d4d,,953.1075276122792,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:4f0ba90266e684147bd7715e3a3f2afd797cc65b53206a0fa1424a1e4ccc98a5,,,
,,50179,1015.1118138561188,,,,,,radio_pluto_5d4d,,875.0916611749598,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:4f0ba90266e684147bd7715e3a3f2afd797cc65b53206a0fa1424a1e4ccc98a5,,,
,,47898,1341.5192267539114,,,,,,radio_pluto_5d4d,,570.7730909611724,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:4f0ba90266e684147bd7715e3a3f2afd797cc65b53206a0fa1424a1e4ccc98a5,,,
,,66981,1592.2578383717703,,,,,,radio_pluto_5d4d,,2048.541872508443,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:4f0ba90266e684147bd7715e3a3f2afd797cc65b53206a0fa1424a1e4ccc98a5,,,
,,69760,683.1113764066665,,,,,,radio_pluto_5d4d,,636.3013682182637,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:128292f6065734c1cd52008a0d33d6a0076d2f2856a0bfcc353479e0e397ce86,,,
,,62849,718.9055884457835,,,,,,radio_pluto_5d4d,,528.7069572084051,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:128292f6065734c1cd52008a0d33d6a0076d2f2856a0bfcc353479e0e397ce86,,,
,,50179,775.9285857945769,,,,,,radio_pluto_5d4d,,1242.5913991355044,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:128292f6065734c1cd52008a0d33d6a0076d2f2856a0bfcc353479e0e397ce86,,,
,,57514,1084.8027228799788,,,,,,radio_pluto_5d4d,,543.0857182655989,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:128292f6065734c1cd52008a0d33d6a0076d2f2856a0bfcc353479e0e397ce86,,,
,,68966,1123.711379922842,,,,,,radio_pluto_5d4d,,1316.093321884826,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:128292f6065734c1cd52008a0d33d6a0076d2f2856a0bfcc353479e0e397ce86,,,
,,62849,126.9009904539915,,,,,,radio_pluto_5d4d,,166.24892521249234,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:552cf699e23b5058e338d9c1ad7784fc0cc88baf93b67ad39bdd62b1774483e2,,,
,,69760,299.1806474055324,,,,,,radio_pluto_5d4d,,351.69969029544933,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:552cf699e23b5058e338d9c1ad7784fc0cc88baf93b67ad39bdd62b1774483e2,,,
,,57514,404.8592965676875,,,,,,radio_pluto_5d4d,,463.00393283550903,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:552cf699e23b5058e338d9c1ad7784fc0cc88baf93b67ad39bdd62b1774483e2,,,
,,50179,565.6254715896168,,,,,,radio_pluto_5d4d,,642.4571864910705,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:552cf699e23b5058e338d9c1ad7784fc0cc88baf93b67ad39bdd62b1774483e2,,,
,,68966,1102.1604375095085,,,,,,radio_pluto_5d4d,,1345.132255012612,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:552cf699e23b5058e338d9c1ad7784fc0cc88baf93b67ad39bdd62b1774483e2,,,
,,69831,35.466539442319196,,,,,,radio_pluto_5d4d,,76.88883860676505,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:608aca2b00c3cd8e07d89dbbad407c41d374a13a9c278a5beda53417da2f1a6e,,,
,,45366,390.79675918397436,,,,,,radio_pluto_5d4d,,416.2128416607105,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:608aca2b00c3cd8e07d89dbbad407c41d374a13a9c278a5beda53417da2f1a6e,,,
,,69136,523.3835763394574,,,,,,radio_pluto_5d4d,,732.2844168388539,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:608aca2b00c3cd8e07d89dbbad407c41d374a13a9c278a5beda53417da2f1a6e,,,
,,58091,1962.292866555323,,,,,,radio_pluto_5d4d,,2391.5119653329702,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:608aca2b00c3cd8e07d89dbbad407c41d374a13a9c278a5beda53417da2f1a6e,,,
,,53727,2066.904203348289,,,,,,radio_pluto_5d4d,,2519.5746064292343,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:608aca2b00c3cd8e07d89dbbad407c41d374a13a9c278a5beda53417da2f1a6e,,,
,,57514,91.56885766618187,,,,,,radio_pluto_5d4d,,74.52855228209829,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:cbf44dcedc7e61771108cca2102624eaa933996dca67e71a775cd7f7842fc6a9,,,
,,62849,115.97459550951828,,,,,,radio_pluto_5d4d,,203.9738852613681,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:cbf44dcedc7e61771108cca2102624eaa933996dca67e71a775cd7f7842fc6a9,,,
,,68915,202.46166542907676,,,,,,radio_pluto_5d4d,,266.3948924534977,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:cbf44dcedc7e61771108cca2102624eaa933996dca67e71a775cd7f7842fc6a9,,,
,,68176,324.2089663349502,,,,,,radio_pluto_5d4d,,592.3773435442719,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:cbf44dcedc7e61771108cca2102624eaa933996dca67e71a775cd7f7842fc6a9,,,
,,62482,556.4809559944741,,,,,,radio_pluto_5d4d,,719.1833988695269,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:cbf44dcedc7e61771108cca2102624eaa933996dca67e71a775cd7f7842fc6a9,,,
,,64413,107.95834739536869,,,,,,radio_pluto_5d4d,,156.32368571365055,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:25b83217bf6d56eb7ca2c160598d669c86ed5e188a0b521b8394600b3a918553,,,
,,68604,177.82550523640847,,,,,,radio_pluto_5d4d,,250.86885123266046,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:25b83217bf6d56eb7ca2c160598d669c86ed5e188a0b521b8394600b3a918553,,,
,,56884,347.0966380169949,,,,,,radio_pluto_5d4d,,418.0100603317227,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:25b83217bf6d56eb7ca2c160598d669c86ed5e188a0b521b8394600b3a918553,,,
,,68182,626.6184182389391,,,,,,radio_pluto_5d4d,,771.7061164136583,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:25b83217bf6d56eb7ca2c160598d669c86ed5e188a0b521b8394600b3a918553,,,
,,57605,711.670532946174,,,,,,radio_pluto_5d4d,,705.5275714983525,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:25b83217bf6d56eb7ca2c160598d669c86ed5e188a0b521b8394600b3a918553,,,
,,57605,57.377821732031755,,,,,,radio_pluto_5d4d,,107.26710200215179,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:dc214980ddf7d2a8c14f23f2e9b206fb5dbd121c0770c5b819aba28d5495e919,,,
,,68182,191.9355989782173,,,,,,radio_pluto_5d4d,,140.43885406818117,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:dc214980ddf7d2a8c14f23f2e9b206fb5dbd121c0770c5b819aba28d5495e919,,,
,,65502,220.69240268845476,,,,,,radio_pluto_5d4d,,236.3726645835566,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:dc214980ddf7d2a8c14f23f2e9b206fb5dbd121c0770c5b819aba28d5495e919,,,
,,53740,224.14317202128558,,,,,,radio_pluto_5d4d,,262.0791446598201,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:dc214980ddf7d2a8c14f23f2e9b206fb5dbd121c0770c5b819aba28d5495e919,,,
,,56884,533.7566190128811,,,,,,radio_pluto_5d4d,,1103.4211990537387,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:dc214980ddf7d2a8c14f23f2e9b206fb5dbd121c0770c5b819aba28d5495e919,,,
,,68918,38.1571847372102,,,,,,radio_pluto_5d4d,,99.06842910222119,1,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:c42773f00fb83f554df99338c843d59d4660032c31c0e79bb42045ec6b929017,,,
,,63846,2123.6177663968056,,,,,,radio_pluto_5d4d,,2192.9966631600455,2,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:c42773f00fb83f554df99338c843d59d4660032c31c0e79bb42045ec6b929017,,,
,,69749,2163.288530194973,,,,,,radio_pluto_5d4d,,2190.1235900009674,3,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:c42773f00fb83f554df99338c843d59d4660032c31c0e79bb42045ec6b929017,,,
,,64068,2233.584010336917,,,,,,radio_pluto_5d4d,,2186.4815753614957,4,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:c42773f00fb83f554df99338c843d59d4660032c31c0e79bb42045ec6b929017,,,
,,65928,2768.396972095596,,,,,,radio_pluto_5d4d,,2814.8164880947816,5,review_candidate,,,scan-fw-8634c361a1e38331,,,sha256:c42773f00fb83f554df99338c843d59d4660032c31c0e79bb42045ec6b929017,,,
,False,62481,,1,3.1266104559918517,True,True,True,radio_pluto_5d4d,0.11711309016720861,,1,physical_group_candidate,71,0.0,scan-fw-8634c361a1e38331,71,41.1255468,sha256:604537e3705faca3435b3762e62a7b8defa023279b3d1df01d17a149deee736c,5.292808470621196,0.002185629729694938,0.019581504822554052
tau-boundary,True,53740,,1,0.7181938009348414,True,True,False,radio_pluto_5d4d,-0.032973698838560495,,1,physical_group_candidate,59,-5.0,scan-fw-8634c361a1e38331,59,34.8139572,sha256:7a8fbc86fd9f5b9ddaa0babe3e59629f441792f14f104c190a1ea573c883291f,1.1545099549281872,3.8305138539320467,3.412486622447261
,False,68915,,1,8.099099754977374,True,True,False,radio_pluto_5d4d,-0.7730089709235983,,1,physical_group_candidate,48,-1.0,scan-fw-8634c361a1e38331,48,33.4440036,sha256:5f703294f6fa7e6c34411bfd451a585303b0063ac8df93062137ea7cc63d6864,12.50055758286777,40.60904915695096,21.34270380992325
,False,58689,,1,0.9026889530447448,True,False,False,radio_pluto_5d4d,-0.5514919747250531,,1,physical_group_candidate,32,0.0,scan-fw-8634c361a1e38331,32,33.0047088,sha256:f0ec80614b544c2e2b73679a3749460aac7551093de85e609fbd3518d1b4c496,2.2601636171794155,0.09659551503233388,-0.41477707677820774
,,59190,104.1397202268503,,,,,,radio_pluto_5d4d,,96.63001833948196,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:26194dcde4b3a4b28bb224b831b033e84ecfec702e5677badb39fe62241f3d07,,,
,,63853,984.342773939538,,,,,,radio_pluto_5d4d,,1155.063484788301,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:26194dcde4b3a4b28bb224b831b033e84ecfec702e5677badb39fe62241f3d07,,,
,,100180,1204.7687792995196,,,,,,radio_pluto_5d4d,,1335.2807866950293,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:26194dcde4b3a4b28bb224b831b033e84ecfec702e5677badb39fe62241f3d07,,,
,,50176,1699.6722697173802,,,,,,radio_pluto_5d4d,,1639.8279347750538,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:26194dcde4b3a4b28bb224b831b033e84ecfec702e5677badb39fe62241f3d07,,,
,,60125,2063.486122577683,,,,,,radio_pluto_5d4d,,1647.8556661222035,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:26194dcde4b3a4b28bb224b831b033e84ecfec702e5677badb39fe62241f3d07,,,
,,69971,152.0693110969202,,,,,,radio_pluto_5d4d,,139.30011409415954,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:b6f94e6e524105b578b1431b877c5e8f03ecec5df37cb966774e1e51189104a5,,,
,,67983,1627.8910436637937,,,,,,radio_pluto_5d4d,,1588.0643249496522,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:b6f94e6e524105b578b1431b877c5e8f03ecec5df37cb966774e1e51189104a5,,,
,,58671,1920.0301002283768,,,,,,radio_pluto_5d4d,,1869.857582374191,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:b6f94e6e524105b578b1431b877c5e8f03ecec5df37cb966774e1e51189104a5,,,
,,68609,2160.626193481966,,,,,,radio_pluto_5d4d,,2245.860237549928,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:b6f94e6e524105b578b1431b877c5e8f03ecec5df37cb966774e1e51189104a5,,,
,,65913,4072.957850420042,,,,,,radio_pluto_5d4d,,3942.4460659634688,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:b6f94e6e524105b578b1431b877c5e8f03ecec5df37cb966774e1e51189104a5,,,
,,69956,88.95858940796181,,,,,,radio_pluto_5d4d,,150.12304519546993,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:27839a4bf374d7d6cfad642ef0f16ce1b47a46c2f2174b8862b8a2355017a23e,,,
,,65921,2073.0825020467,,,,,,radio_pluto_5d4d,,2172.607640377378,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:27839a4bf374d7d6cfad642ef0f16ce1b47a46c2f2174b8862b8a2355017a23e,,,
,,100182,2343.323320339563,,,,,,radio_pluto_5d4d,,2440.3707260287574,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:27839a4bf374d7d6cfad642ef0f16ce1b47a46c2f2174b8862b8a2355017a23e,,,
,,63553,2530.2575756842875,,,,,,radio_pluto_5d4d,,2736.951596679833,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:27839a4bf374d7d6cfad642ef0f16ce1b47a46c2f2174b8862b8a2355017a23e,,,
,,53603,2928.9873423556824,,,,,,radio_pluto_5d4d,,3030.765325717319,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:27839a4bf374d7d6cfad642ef0f16ce1b47a46c2f2174b8862b8a2355017a23e,,,
,,69956,149.77092184258888,,,,,,radio_pluto_5d4d,,202.44596219464904,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:01faee0ad37d92823b137cfa2f79f8b4aead6619c3fb5f8607e086233d607df5,,,
,,65921,2491.2207186685955,,,,,,radio_pluto_5d4d,,2548.0394541060527,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:01faee0ad37d92823b137cfa2f79f8b4aead6619c3fb5f8607e086233d607df5,,,
,,100182,2803.9315921137904,,,,,,radio_pluto_5d4d,,2840.1290149993497,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:01faee0ad37d92823b137cfa2f79f8b4aead6619c3fb5f8607e086233d607df5,,,
,,53603,3364.0105633639287,,,,,,radio_pluto_5d4d,,3510.8485473341902,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:01faee0ad37d92823b137cfa2f79f8b4aead6619c3fb5f8607e086233d607df5,,,
,,63553,3508.098366540015,,,,,,radio_pluto_5d4d,,3266.384115104924,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:01faee0ad37d92823b137cfa2f79f8b4aead6619c3fb5f8607e086233d607df5,,,
,,69971,80.89285815531638,,,,,,radio_pluto_5d4d,,113.82650632723454,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:0468b55a7af0360eea3d0e5dbcf17d0b975a2ccd689cef5e64f4dec0db89f8b5,,,
,,67983,1268.6155833466692,,,,,,radio_pluto_5d4d,,1233.7125702830117,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:0468b55a7af0360eea3d0e5dbcf17d0b975a2ccd689cef5e64f4dec0db89f8b5,,,
,,58671,1454.411426275957,,,,,,radio_pluto_5d4d,,1410.8225303044942,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:0468b55a7af0360eea3d0e5dbcf17d0b975a2ccd689cef5e64f4dec0db89f8b5,,,
,,68609,2806.404667057574,,,,,,radio_pluto_5d4d,,2704.1855400856216,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:0468b55a7af0360eea3d0e5dbcf17d0b975a2ccd689cef5e64f4dec0db89f8b5,,,
,,65913,3602.1854747493376,,,,,,radio_pluto_5d4d,,3520.960225980892,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:0468b55a7af0360eea3d0e5dbcf17d0b975a2ccd689cef5e64f4dec0db89f8b5,,,
,,69829,146.9357978848386,,,,,,radio_pluto_5d4d,,143.19594125933062,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:8832fc1b2a6cbc5e6774aef92b3daa1ea81136832589e365017383c704e7425c,,,
,,64376,1386.5938057621172,,,,,,radio_pluto_5d4d,,1245.0968444154744,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:8832fc1b2a6cbc5e6774aef92b3daa1ea81136832589e365017383c704e7425c,,,
,,69748,1849.6478683277103,,,,,,radio_pluto_5d4d,,3221.416213077243,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:8832fc1b2a6cbc5e6774aef92b3daa1ea81136832589e365017383c704e7425c,,,
,,57500,2071.6724718409378,,,,,,radio_pluto_5d4d,,2959.7752720926924,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:8832fc1b2a6cbc5e6774aef92b3daa1ea81136832589e365017383c704e7425c,,,
,,69956,2132.075768802674,,,,,,radio_pluto_5d4d,,1817.6218472828837,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:8832fc1b2a6cbc5e6774aef92b3daa1ea81136832589e365017383c704e7425c,,,
,,67984,69.96643755252977,,,,,,radio_pluto_5d4d,,60.994852143384094,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:06b5e982583ea0469700d1c31e2b89c8f63b97faa3c89ae20060120ef163fea6,,,
,,63553,334.2609192131553,,,,,,radio_pluto_5d4d,,330.31030661749503,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:06b5e982583ea0469700d1c31e2b89c8f63b97faa3c89ae20060120ef163fea6,,,
,,68613,1513.6033737432908,,,,,,radio_pluto_5d4d,,1639.2915540196557,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:06b5e982583ea0469700d1c31e2b89c8f63b97faa3c89ae20060120ef163fea6,,,
,,58678,1896.1136026363524,,,,,,radio_pluto_5d4d,,1948.8220281274644,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:06b5e982583ea0469700d1c31e2b89c8f63b97faa3c89ae20060120ef163fea6,,,
,,59474,4575.02327284358,,,,,,radio_pluto_5d4d,,4727.741949536167,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:06b5e982583ea0469700d1c31e2b89c8f63b97faa3c89ae20060120ef163fea6,,,
,,69829,52.36891932776483,,,,,,radio_pluto_5d4d,,37.06364918947373,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:3ec6865595964203031a81e1abfa015be726bc6d1c1914d9e2fd59cabeb8dab2,,,
,,64376,586.9548280201361,,,,,,radio_pluto_5d4d,,601.6083536030527,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:3ec6865595964203031a81e1abfa015be726bc6d1c1914d9e2fd59cabeb8dab2,,,
,,69956,830.3300164948615,,,,,,radio_pluto_5d4d,,670.4527479084577,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:3ec6865595964203031a81e1abfa015be726bc6d1c1914d9e2fd59cabeb8dab2,,,
,,57500,1812.087396326109,,,,,,radio_pluto_5d4d,,1537.209312906817,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:3ec6865595964203031a81e1abfa015be726bc6d1c1914d9e2fd59cabeb8dab2,,,
,,69748,2091.1686907186513,,,,,,radio_pluto_5d4d,,1675.6329028101393,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:3ec6865595964203031a81e1abfa015be726bc6d1c1914d9e2fd59cabeb8dab2,,,
,,57635,51.85798913814957,,,,,,radio_pluto_5d4d,,72.95318569288376,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:af74127e60f6bfe2756c3e794a9ccc6e7918a76249d4b008e10ed244fe5f6e58,,,
,,64376,206.48477377100778,,,,,,radio_pluto_5d4d,,163.16959663890808,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:af74127e60f6bfe2756c3e794a9ccc6e7918a76249d4b008e10ed244fe5f6e58,,,
,,53603,315.0345390531078,,,,,,radio_pluto_5d4d,,249.09850395010392,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:af74127e60f6bfe2756c3e794a9ccc6e7918a76249d4b008e10ed244fe5f6e58,,,
,,100182,328.25486812486395,,,,,,radio_pluto_5d4d,,282.9353074287253,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:af74127e60f6bfe2756c3e794a9ccc6e7918a76249d4b008e10ed244fe5f6e58,,,
,,65921,455.64785386114664,,,,,,radio_pluto_5d4d,,352.23239789542515,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:af74127e60f6bfe2756c3e794a9ccc6e7918a76249d4b008e10ed244fe5f6e58,,,
,,68609,90.90360346184494,,,,,,radio_pluto_5d4d,,93.42615501291421,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:25db76fc5b1283196176e2918f80278cf6fd7cbf2c6ebb6b48d1a6fd7c8053b2,,,
,,69971,174.78439106738583,,,,,,radio_pluto_5d4d,,194.52735111164333,2,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:25db76fc5b1283196176e2918f80278cf6fd7cbf2c6ebb6b48d1a6fd7c8053b2,,,
,,67983,857.4610710610402,,,,,,radio_pluto_5d4d,,788.8577744608242,3,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:25db76fc5b1283196176e2918f80278cf6fd7cbf2c6ebb6b48d1a6fd7c8053b2,,,
,,58671,1000.9898050910311,,,,,,radio_pluto_5d4d,,956.0363415270925,4,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:25db76fc5b1283196176e2918f80278cf6fd7cbf2c6ebb6b48d1a6fd7c8053b2,,,
,,53177,1591.691898913063,,,,,,radio_pluto_5d4d,,1411.5790515592362,5,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:25db76fc5b1283196176e2918f80278cf6fd7cbf2c6ebb6b48d1a6fd7c8053b2,,,
,,65514,41.075849697612874,,,,,,radio_pluto_5d4d,,37.506901469182786,1,review_candidate,,,scan-fw-3e1fe8de00bd8065,,,sha256:2ac3d8a95260c2f140d3783413ec2f943b551a341558db2c8a62727c07301599,,,
