channel,edge,end_seconds,fit_observation_count,observation_count,radio_id,randomized_evaluation_observation_count,rank1_catalog_number,rank1_fit_rms_hz,rank1_randomized_evaluation_rms_hz,reviewed_candidate_count,session_id,span_seconds,start_seconds,tracklet_id
4,upper,157.148949956,22,37,radio_pluto_5d4d,15,62843,132.4108719286649,129.3846323090151,5,scan-fw-12cb866cbc37adb9,28.53781448000001,128.611135476,sha256:234de6b9e3ef5ec810b690c88916ba2ef32bb8006cc9f5f39ab3f82f6cd4bf2d
3,upper,220.719832834,20,34,radio_pluto_5d4d,14,65915,94.87973634772901,197.27526737324015,5,scan-fw-12cb866cbc37adb9,27.913541055999985,192.806291778,sha256:487559c4d1ca44972a9d39d4382b4c7e7789ab789e4a50e4706a9f67c315ddaa
4,upper,104.678409522,18,31,radio_pluto_5d4d,13,63147,153.88502322419396,200.95022113924432,5,scan-fw-12cb866cbc37adb9,27.104125890999995,77.574283631,sha256:92b19130f3ce158b4be0ed86b31d5b038ed4aa2ce36910c98d6670cc5907df1e
2,upper,38.443647358,22,37,radio_pluto_5d4d,15,65373,75.25488163749765,99.44036471928479,5,scan-fw-12cb866cbc37adb9,24.449236473,13.994410885,sha256:cc11b3b9a0d5be6f42015241e0a31e50494ea038a0376c8d6a730fe039357e95
1,upper,32.112802605,25,42,radio_pluto_5d4d,17,67980,139.94405157805411,160.99767263697024,5,scan-fw-12cb866cbc37adb9,22.627839823,9.484962782,sha256:f55e64f11ff552e10abd454beeda64b7d401a9b79eea89486c0c8c31ebe1564e
4,upper,232.683697599,22,38,radio_pluto_5d4d,16,65915,84.34136341326769,93.30550002065067,5,scan-fw-12cb866cbc37adb9,21.520522615000004,211.163174984,sha256:04e27d5226d6abe2304526719d5130c70f2c46b1b638a2052304254ef9c1d768
2,upper,248.396959038,29,49,radio_pluto_5d4d,20,63152,80.78752229881846,109.91472311736872,5,scan-fw-12cb866cbc37adb9,18.09856487600001,230.298394162,sha256:86efe0f43d192f26934649096ee2857d0fe7a757d03eeedbdb9c7d1f541a5527
3,upper,277.498205441,10,18,radio_pluto_5d4d,8,63148,141.35635874648847,213.61423475773847,5,scan-fw-12cb866cbc37adb9,17.376555537,260.121649904,sha256:bd51dce96d86da9514df9c416c03f9f221becf5910e29e9e9439e0c73c7b337e
4,upper,19.948697667,9,16,radio_pluto_5d4d,7,68606,139.43253834101066,168.4050616966654,5,scan-fw-12cb866cbc37adb9,15.051974653000002,4.896723014,sha256:a1532b161edecde7e4ff2d76864added6c0fd24b55f42e2b522d236815baaf18
3,upper,232.824518395,8,14,radio_pluto_5d4d,6,65915,81.75180523689575,66.59268200171977,5,scan-fw-12cb866cbc37adb9,11.003359023000002,221.821159372,sha256:507ccd09340b8d794dcaa98aca577ced087828190e19d40cfbcd8fed5131973a
3,upper,96.143633951,9,15,radio_pluto_5d4d,6,65503,94.2260561295895,70.539261599159,5,scan-fw-12cb866cbc37adb9,10.128024492999998,86.015609458,sha256:a8428a034ba1f5b098a22bc7b1c3a104e5c0cc5b2efbaae666e9aaaa9cf37c80
4,upper,7.962307397,9,15,radio_pluto_5d4d,6,66969,80.84277202421261,92.2616457044746,5,scan-fw-12cb866cbc37adb9,7.718677394,0.243630003,sha256:aa80e017e2ad448d270fb2e5462df2154f9002c353f1874a7f141030dac78c65
1,upper,8.38327861,8,14,radio_pluto_5d4d,6,66969,189.0737453884917,99.40178652600055,5,scan-fw-12cb866cbc37adb9,7.578339756999999,0.804938853,sha256:066d7a0ab1cc9651a84f1bb0df95e1371077f507adb4bfcd38bddcdf586125eb
2,upper,187.953192969,33,55,radio_pluto_5d4d,22,65929,197.9427774414573,265.7647234402936,5,scan-fw-98fb8c5147c1c77b,44.06280661100001,143.890386358,sha256:46ca047bb8f128d0ea2530557a233824ba66a9f4053bdd1eed334e5e81ff7c39
1,upper,188.51415261,34,57,radio_pluto_5d4d,23,59435,88.46821514926172,71.81532375445228,5,scan-fw-98fb8c5147c1c77b,39.451608319,149.062544291,sha256:41592632e184ee2ec9bc579c8c65119bfe3a3534664915cf50bd9fcb5940e3eb
4,upper,111.555528881,30,50,radio_pluto_5d4d,20,68846,68.66076501845829,86.10433985955311,5,scan-fw-98fb8c5147c1c77b,33.551033362,78.004495519,sha256:fb51a3399aa7fb728415abf6382460de41f87c10bc95bc6267aaa1609a185a79
2,upper,221.333345037,25,43,radio_pluto_5d4d,18,63868,88.91431044106322,114.95985842980778,5,scan-fw-98fb8c5147c1c77b,33.38016787799998,187.953177159,sha256:728e2af7f9a98fb55f59d9837d1e034a280ca8b38d83285d1b8ea3fe46763427
4,upper,180.957261373,15,26,radio_pluto_5d4d,11,59435,65.17834198471208,182.42502528428685,5,scan-fw-98fb8c5147c1c77b,32.876092777,148.081168596,sha256:c1484c3a6b9c5a8d29d2b638a71d100d50c002883084002611e5ccad9cb77d1a
3,upper,32.213211285,29,49,radio_pluto_5d4d,20,65377,72.75094866681212,59.13013884692156,5,scan-fw-98fb8c5147c1c77b,30.753284451,1.459926834,sha256:77f1b9da9695b3997b203d2661c6c853f6064aafe7a73c9a38d3ee4f7cc4bd57
2,upper,23.333076943,27,46,radio_pluto_5d4d,19,59037,78.70446673525807,105.26319538872781,5,scan-fw-98fb8c5147c1c77b,23.075878757999998,0.257198185,sha256:16b5b26e8da0ecbebe1069b4bb4ea5a9d4c0ea7027d241dc5e0a40ee187092bc
1,upper,23.47440511,25,42,radio_pluto_5d4d,17,59037,129.07088544172979,118.59903420804784,5,scan-fw-98fb8c5147c1c77b,22.957225014,0.517180096,sha256:95769c9768f6a6833fc8ac14e176549bcebb4f6d53fa9aa7b894222574d855c8
4,upper,118.49320812,21,36,radio_pluto_5d4d,15,68846,175.13650454846575,187.21815669410344,5,scan-fw-98fb8c5147c1c77b,21.589387485000003,96.903820635,sha256:d1cf6bbb441ebdc353efe398bdedb0799e3bfa075e605e49f56c11a7e5a4c97a
2,upper,188.233250008,15,25,radio_pluto_5d4d,10,65929,55.80913266897822,108.01512935511012,5,scan-fw-98fb8c5147c1c77b,21.448754581000003,166.784495427,sha256:6a105930b8114ddcba43ef0654e8991b8924ea8298c08c6199d2ba58e916db7a
4,upper,223.097319474,25,42,radio_pluto_5d4d,17,63868,74.79444827168216,117.02002004274735,5,scan-fw-98fb8c5147c1c77b,20.533732662999995,202.563586811,sha256:223ebf3014d3cb98d33a315c90392bf1ae07189e571e75b94b5ea214462c908f
2,upper,215.418681285,16,27,radio_pluto_5d4d,11,63868,127.64203967215627,160.714222049345,5,scan-fw-98fb8c5147c1c77b,19.48936523399999,195.929316051,sha256:ef95ff6a95f354c0b2250ee8f87450caadbf8099839fc0d49a92eaf6a443e13d
4,upper,172.978666416,11,19,radio_pluto_5d4d,8,65929,128.14469230930123,287.53032825696073,5,scan-fw-98fb8c5147c1c77b,17.801943271,155.176723145,sha256:28c42ab40eac20cfa0821c210c8f91a566ca0307335ea81bd41d052a6ff4b09a
4,upper,219.509332635,19,32,radio_pluto_5d4d,13,63868,127.50334568673065,126.58663676647738,5,scan-fw-98fb8c5147c1c77b,15.883984556000001,203.625348079,sha256:926ac19fb809d4332df1c243d3b2013bd21305df45aeffcb88c7d60e2352c923
2,upper,278.200765762,12,20,radio_pluto_5d4d,8,59187,109.37359664513527,73.95973887739909,5,scan-fw-98fb8c5147c1c77b,14.491444082999976,263.709321679,sha256:e7b24c29a20bd0c647c475fab392212d507793fa95313284e7cc15e0abf54ff7
2,upper,278.080044477,17,29,radio_pluto_5d4d,12,59187,155.03542015554618,129.37902360645742,5,scan-fw-98fb8c5147c1c77b,14.370722812999986,263.709321664,sha256:591950163f037a408bcbaddec336c693ea3db09d6d6a4df43dd08fd39609923a
3,upper,98.425170641,13,22,radio_pluto_5d4d,9,66974,92.09591290493863,78.89306276671607,5,scan-fw-98fb8c5147c1c77b,14.26716265399999,84.158007987,sha256:7b6122184beb14d089ade8016f618ed6a398295a9285debab07a83f796887d63
3,upper,11.806480136,12,20,radio_pluto_5d4d,8,69988,115.67131196538027,120.60273772565371,5,scan-fw-98fb8c5147c1c77b,11.689763109,0.116717027,sha256:9ce81f60c83d0342880f1b3bd7c26100d217e908608c5a50496f5964e9013e60
1,upper,198.374078388,8,14,radio_pluto_5d4d,6,69685,33.20094154909753,64.16316872276039,5,scan-fw-98fb8c5147c1c77b,9.739396948999996,188.634681439,sha256:e7e0a3a20f3521b08847e80b6e4382106baa5193a9eb85256efdb3d1c2eb2881
4,upper,126.913121544,8,14,radio_pluto_5d4d,6,68846,70.4150771818617,79.46216967276243,5,scan-fw-98fb8c5147c1c77b,7.878585020000003,119.034536524,sha256:69988a7a35fe05acd32df35d96746a53c831f8852dae8fa2f88a414abc230d90
1,upper,183.861887955,39,66,radio_pluto_5d4d,27,68821,794.9668604332406,560.7767708183633,5,scan-fw-32ebdbd20401472f,34.27906652499999,149.58282143,sha256:5c6c14dc09f7db477ac79b41f74c00d9b77def24a5b78b8cd598c2b010a2552c
3,upper,217.120340442,34,58,radio_pluto_5d4d,24,68841,138.7313117867241,139.21729347903903,5,scan-fw-32ebdbd20401472f,31.07322018900001,186.047120253,sha256:71a8abf84f7db890535590a1553209756fb1a268a4b15b5e211e840205e23ea9
2,upper,232.137714699,19,33,radio_pluto_5d4d,14,58058,86.82628881380501,87.45371876108688,5,scan-fw-32ebdbd20401472f,29.22744228900001,202.91027241,sha256:99cd079acb800ff8d36dcfa2f325d0cefb918e3c6e05cbdd0a9e2df9f6a53c92
3,upper,95.493772656,25,42,radio_pluto_5d4d,17,63873,167.3511833168463,137.84496162386557,5,scan-fw-32ebdbd20401472f,29.145453716000006,66.34831894,sha256:c262d8ef1a40b577af9210f795b077fa865a5ebef1f5a8111639f691fbb2967f
1,upper,182.899229114,28,48,radio_pluto_5d4d,20,68821,543.2173224330684,497.1357162503439,5,scan-fw-32ebdbd20401472f,28.543953293000015,154.355275821,sha256:01180fda69cc695eb5b8e8456e7d140cd4dbf373b1574aa118bd849c5ac96aff
2,upper,186.307226271,18,31,radio_pluto_5d4d,13,62024,130.9580843003005,159.07799788710975,5,scan-fw-32ebdbd20401472f,27.642592079999986,158.664634191,sha256:828f85124f0a61458c83fc745efe3fe380c2d81b782b6f4dbdf64b28c9d79ae2
3,upper,27.497773197,23,39,radio_pluto_5d4d,16,63322,97.9411799313667,143.17195370591887,5,scan-fw-32ebdbd20401472f,27.265354897,0.2324183,sha256:73dc8c8c443eb4f370ea201956102ae7448fa5fd80735c25a754755ee9e3ca0d
1,upper,216.177681217,34,58,radio_pluto_5d4d,24,68841,141.15914671221412,183.45307916658763,5,scan-fw-32ebdbd20401472f,26.801224856000005,189.376456361,sha256:97d2e41ad679b503f36df4b032aab0475cf279b25675956df224a0bd94e51773
1,upper,78.916578783,19,33,radio_pluto_5d4d,14,69679,190.2756764895931,170.005536354025,5,scan-fw-32ebdbd20401472f,25.218672498000004,53.697906285,sha256:2c70750cbc2fdc6616a11bee643b36586b6926aba4a3a1ea867a09effde4ed9f
2,upper,38.280361756,26,44,radio_pluto_5d4d,18,63322,142.66747429787807,238.62673563623292,5,scan-fw-32ebdbd20401472f,24.73585654,13.544505216,sha256:1451febb565848dd1c8dfa2bddfcb0bee570753fb6d99d7a5b0771f0057a19d5
1,upper,77.171253573,24,41,radio_pluto_5d4d,17,69679,145.10368104669521,156.80959009742787,5,scan-fw-32ebdbd20401472f,23.593347057000003,53.577906516,sha256:65c29ac241ac56222e86982d18d3cc996ed349ea1c375a1a2219b9dd6c25f151
1,upper,22.487134705,19,33,radio_pluto_5d4d,14,63322,75.36980065112994,103.56783020109633,5,scan-fw-32ebdbd20401472f,21.994659118999998,0.492475586,sha256:0f0326b9b0cb70dd44ec9e2d45725e687be533c34744e7dbd24b65341ffb5280
2,upper,270.543115282,21,35,radio_pluto_5d4d,14,65440,109.80853155738266,103.84789507334577,5,scan-fw-32ebdbd20401472f,21.549621650999967,248.993493631,sha256:ff3810000dcfbd2ab1e6da49c613e16f91baa9c38fc76732c971b57a8912eb31
1,upper,203.051066571,14,24,radio_pluto_5d4d,10,69233,66.1228885213937,32.395589148704886,5,scan-fw-32ebdbd20401472f,18.90806895900002,184.142997612,sha256:0f03915e3f4a32e8ec559a2f1151c81f472e0c2caaa1c19777dc0bea3dab966a
3,upper,23.168452846,15,26,radio_pluto_5d4d,11,63322,119.15749540641599,264.9160302966051,5,scan-fw-32ebdbd20401472f,16.801322796,6.36713005,sha256:ad0432f987a5f2328e30d590e531a602d55844c919068fda5a8db9adb9c64b18
4,upper,89.559085004,12,20,radio_pluto_5d4d,8,63873,102.27911035661226,178.11763406352273,5,scan-fw-32ebdbd20401472f,16.554720298999996,73.004364705,sha256:3a9b5f5dbd5ca9c4604688ceb17984f63a2e11311fb883c418b5fceb0a9f565b
4,upper,233.241318963,16,28,radio_pluto_5d4d,12,58058,96.85337996495835,128.96743049811366,5,scan-fw-32ebdbd20401472f,15.699906647000006,217.541412316,sha256:c1abbc16183a92267a9f71b43a7bf3e2be51922eda3a1efe0ae146908d718daf
4,upper,203.311279972,9,16,radio_pluto_5d4d,7,58058,70.96673051345968,94.9460961234303,5,scan-fw-32ebdbd20401472f,15.398731473999987,187.912548498,sha256:7365bae1768d9801a037a60c3ed551a1fd6dc1ddf35f13270ba5e6d48740ec37
4,upper,142.338633696,12,21,radio_pluto_5d4d,9,58103,150.45758641267503,147.6408734518715,5,scan-fw-32ebdbd20401472f,13.190216788999976,129.148416907,sha256:0f8dbb0cdac752ff0c2f4061650821aeb5622ee7a1c1bec2b9b344891db5f6fb
4,upper,173.499274443,8,14,radio_pluto_5d4d,6,62024,104.96182261321552,65.36244658333334,5,scan-fw-32ebdbd20401472f,12.810994776000001,160.688279667,sha256:68d861f8084b432d3a1116d10825355361caeddb0addcf60b3781de0e5efa71b
2,upper,186.307226293,9,15,radio_pluto_5d4d,6,62024,287.8907478243976,110.61216616717755,5,scan-fw-32ebdbd20401472f,12.527934802000004,173.779291491,sha256:776429a222728b2b27f7d0665f6315553c470f8f761b06660fcad3de5b8c0ac5
1,upper,232.820025163,9,16,radio_pluto_5d4d,7,68841,67.52611832717537,85.40516601521772,5,scan-fw-32ebdbd20401472f,12.270383597999995,220.549641565,sha256:ba70d7fbf092bf6488e9b284d99a2d56b0967639540bf580c8dfe9acfca7391c
3,upper,85.669761722,8,14,radio_pluto_5d4d,6,63873,73.78039238127802,136.65567074308157,5,scan-fw-32ebdbd20401472f,10.661379973999999,75.008381748,sha256:2fd0bbde1b5f0e4dce0a887edf453ba201f1c55c1684609198cd784b9f5648e2
1,lower,177.841333092,28,47,radio_pluto_5d4d,19,69681,164.02404878769238,200.97897378042632,5,scan-fw-b97ce25ed1ac630f,33.469401422000004,144.37193167,sha256:25229c86cb1f51ad62662c626296dbc9be6a99041ee4925a181ca992a4e0e009
2,lower,179.645313875,37,63,radio_pluto_5d4d,26,69681,142.76858870360223,175.8518528128401,5,scan-fw-b97ce25ed1ac630f,32.928033067,146.717280808,sha256:4b23cda387a3a163c062e8b81f694f1f8693baeaa97bf9f05a9d4a73668029ce
3,lower,146.576226062,28,48,radio_pluto_5d4d,20,65442,70.5547776263464,89.81990987312548,5,scan-fw-b97ce25ed1ac630f,32.120369839999995,114.455856222,sha256:9e9f719efabc0f56f6627eaa273c67efcdc3485d088d89e87c85c2d1b1aa629f
4,lower,178.262381383,35,59,radio_pluto_5d4d,24,69681,149.4576062310601,187.0342208378464,5,scan-fw-b97ce25ed1ac630f,30.463760896999986,147.798620486,sha256:75ea457785a281970971f269210ad7ea5cb88731b04202fe8d96612239863666
2,lower,49.794666242,30,51,radio_pluto_5d4d,21,69228,137.61751273380708,124.68952347917948,5,scan-fw-b97ce25ed1ac630f,27.759847197,22.034819045,sha256:178e61b8cc5825201e43e44060f77a14435a290e689a52258596b5afb46f0f3c
4,lower,47.930691103,17,29,radio_pluto_5d4d,12,69228,49.77701931388455,47.00709182671097,5,scan-fw-b97ce25ed1ac630f,26.175911136,21.754779967,sha256:797ea61a79f089a8b0fd60aa08a6850b043838e7b531af1cfc51ea864d6b44e9
1,lower,286.303993813,15,26,radio_pluto_5d4d,11,69227,44.26445525790688,103.87770724617987,5,scan-fw-b97ce25ed1ac630f,25.43455461299999,260.8694392,sha256:9019baf655a233c02968aa26f0af031258db2354faf6934ea685b9115cb0d2c0
2,lower,282.356034632,27,45,radio_pluto_5d4d,18,69227,108.807206540768,80.49366828571948,5,scan-fw-b97ce25ed1ac630f,24.85322989299999,257.502804739,sha256:f9b8de2fd461e081c615eb4fea61e8e621386497851c2be95e228461a1f03734
4,lower,288.528818219,25,42,radio_pluto_5d4d,17,69227,29.498214758128274,42.283077686866335,5,scan-fw-b97ce25ed1ac630f,24.351418655000032,264.177399564,sha256:317e95128b595e4a96b42a2ec5c6725b3fe26f1e9427f1b61df4a4ed05c67c1c
3,lower,246.662173544,16,27,radio_pluto_5d4d,11,58510,72.50670498286445,58.50866282750769,5,scan-fw-b97ce25ed1ac630f,23.927334379,222.734839165,sha256:52145f22ec86d2d5bd7b899a71c9482284118c4e51c8dcd079ccb1d216ad933c
1,lower,98.074667952,15,25,radio_pluto_5d4d,10,58065,126.44695187412152,223.09078692149401,5,scan-fw-b97ce25ed1ac630f,23.707899995999995,74.366767956,sha256:384563fda38e6f56d9c0132966eb04e19bc45895b5403274bfbba0e0b1f1361f
4,lower,56.548611641,27,46,radio_pluto_5d4d,19,69228,40.10953096124318,73.44579218374354,5,scan-fw-b97ce25ed1ac630f,22.668505918,33.880105723,sha256:6fb22a101c13b52cec6176883fc3d098553dca6bbeb6dff8084b25a9e79c3614
3,lower,232.65335015,14,24,radio_pluto_5d4d,10,58068,70.73140110665103,111.3192536595547,5,scan-fw-b97ce25ed1ac630f,22.542466364000006,210.110883786,sha256:971a5d13a1f736474fba96e5125509f67d29f602c461771eba140eec2f147df9
2,lower,45.905365072,10,17,radio_pluto_5d4d,7,69228,78.11214484532589,39.11041457916129,5,scan-fw-b97ce25ed1ac630f,21.846583035000002,24.058782037,sha256:110977829569d4e29122c50491cada3c00ca12f53c94715d9fd6864f4e41a732
2,lower,233.474619528,22,37,radio_pluto_5d4d,15,58068,148.80118487443065,196.1993357272976,5,scan-fw-b97ce25ed1ac630f,21.619729051000007,211.854890477,sha256:02d478f2177c987777ed8fc6a64d5f2aac80976bf86237438eca93273730cb2d
2,lower,233.474619522,24,40,radio_pluto_5d4d,16,58068,107.84990682082062,65.77053958930337,5,scan-fw-b97ce25ed1ac630f,21.499728488000017,211.974891034,sha256:b58d9cda146f2b188a962979aad6ba3797f02fede3ada75715ed6cbfda8daa87
1,lower,66.770520544,10,18,radio_pluto_5d4d,8,69228,76.13085657575527,32.43608888882279,5,scan-fw-b97ce25ed1ac630f,18.579872804999994,48.190647739,sha256:e03fe2d16fd60099b4cee5e270c25d520baac2d692ce8bb32e87efc7d832e246
1,lower,38.990680492,18,31,radio_pluto_5d4d,13,69228,127.2692635723593,159.05906097844942,5,scan-fw-b97ce25ed1ac630f,16.815927892,22.1747526,sha256:4fdc5a8cb748c9ad26a62ef8f04337ec0662c32d8c700da62cb03f8653d5ace9
2,lower,68.273138748,16,27,radio_pluto_5d4d,11,69228,62.339069371324754,70.70506901453017,5,scan-fw-b97ce25ed1ac630f,15.913465577999993,52.35967317,sha256:dd4bcbede8a5dae7509f9251899126bb2171d949289a94b7d781488658bac39a
4,lower,32.65744216,12,21,radio_pluto_5d4d,9,69228,153.92703286201152,126.26439536044069,5,scan-fw-b97ce25ed1ac630f,14.932003943000002,17.725438217,sha256:ff840cd9bf5cdd7575c15a6a1fce4ab909448e96fd7390a9f4db08879dd115c3
3,lower,23.37834753,14,24,radio_pluto_5d4d,10,63326,109.25407802807777,193.0189368426198,5,scan-fw-b97ce25ed1ac630f,14.554286054999999,8.824061475,sha256:281405c77ce038c81cb1991ebe08d6d3a8c15f3d7d8448579c0beab6800a2301
3,lower,233.614880668,8,14,radio_pluto_5d4d,6,66254,65.91387918155442,70.43400530824036,5,scan-fw-b97ce25ed1ac630f,14.524065828000005,219.09081484,sha256:b86e5053dbe6d369b9c3d0ad0f99be181cbc70fd1098ad76e03eedb7f1b10eeb
4,lower,143.690720878,18,30,radio_pluto_5d4d,12,68144,99.4028611480402,83.32079753666406,5,scan-fw-b97ce25ed1ac630f,14.079031161000017,129.611689717,sha256:956859b18f4e3f2f1fb274bb1b6d72ff3ad7f8697e39fd864486fbc41a08febe
4,lower,292.977665383,9,15,radio_pluto_5d4d,6,66255,54.67576276810589,99.23373090690416,5,scan-fw-b97ce25ed1ac630f,12.805386913999996,280.172278469,sha256:3a2fda5873ee96c6d1c93cbf3caf041f20dd025548408d6971b6b5f65feffd6f
4,lower,68.673953075,11,19,radio_pluto_5d4d,8,69228,94.1171311805116,29.957816626547064,5,scan-fw-b97ce25ed1ac630f,9.661046327000001,59.012906748,sha256:93eacdf5bd2060003aedc91580fc6812870d8af592f18d6ff9554e6f0ad620ca
3,lower,82.311373217,43,72,radio_pluto_5d4d,29,60917,84.81962856248728,69.59739734996498,5,scan-fw-d16389a0c7b4a70f,42.482766598999994,39.828606618,sha256:c9af8a3250da2b7adb2aaaafaef1c5af77e2e99a34c3aa32f8e97626d87f60b4
4,lower,83.413965001,41,69,radio_pluto_5d4d,28,60917,127.75504434327055,132.94127520144747,5,scan-fw-d16389a0c7b4a70f,38.853306368999995,44.560658632,sha256:a3104ba4c45e879e521401228b5368af8cd0bd83a5a787e27f5e9abdd3169bbd
4,lower,291.309650248,40,68,radio_pluto_5d4d,28,67021,102.60087585814166,103.58079969376912,5,scan-fw-d16389a0c7b4a70f,34.31724626500005,256.992403983,sha256:4a5b17ea8414e80ee94ecd61a19fa41a4b15da901f8ebb355b1f733be0b77444
4,lower,82.992634649,31,53,radio_pluto_5d4d,22,60917,130.87221197845213,159.1352036941698,5,scan-fw-d16389a0c7b4a70f,31.356530823999996,51.636103825,sha256:d5429519d835b587c628c4e3ffbf6e88318638dedc7f86ee8733589f82758dad
1,lower,244.362043238,27,45,radio_pluto_5d4d,18,68153,79.25038037611694,98.0976877753107,5,scan-fw-d16389a0c7b4a70f,29.925278582000004,214.436764656,sha256:00194a7b17fff5dd0ce4ce009ccf294c73d861e5fcfb002404fa840751ae1ae5
1,lower,141.181894735,15,26,radio_pluto_5d4d,11,59164,62.077838230908625,203.88477855470907,5,scan-fw-d16389a0c7b4a70f,27.763962966999983,113.417931768,sha256:0b70cd5fdf257217ec5844c9d466ac0d9a3fef3a387775eef665e820b563aa83
1,lower,280.527050427,22,38,radio_pluto_5d4d,16,67021,61.911630428494824,138.79880301289037,5,scan-fw-d16389a0c7b4a70f,27.523982044000007,253.003068383,sha256:97ddb48a3d9b672e98c3e89601631efe7e8acc287d02c8f186479ac7c9299de1
2,lower,82.852750551,22,37,radio_pluto_5d4d,15,57858,49.22708970013088,77.79150550385364,5,scan-fw-d16389a0c7b4a70f,27.509417852,55.343332699,sha256:c9e9d3257174e45817f6578cd42b6b39f5497b4bb88e6ea889e386f3af830f07
4,lower,246.146013043,31,53,radio_pluto_5d4d,22,68153,137.78810441206707,162.51775328844633,5,scan-fw-d16389a0c7b4a70f,27.015899745000013,219.130113298,sha256:f0b3da1e95f511a376c18ed81423e9de281f096bb99a612312f6e59de2e6fa89
4,lower,143.787212211,15,26,radio_pluto_5d4d,11,59164,84.44879965820164,91.78507802406605,5,scan-fw-d16389a0c7b4a70f,25.758602936000003,118.028609275,sha256:f4b7e2b32e06ed4d6506e98968180bb0aec26de493fdb35f3e4ab6448c1d11d2
1,lower,248.231345793,30,50,radio_pluto_5d4d,20,68153,78.24892325321238,124.96342402084804,5,scan-fw-d16389a0c7b4a70f,25.55233631499999,222.679009478,sha256:a1b5932c27ff237dc68a52405763d686d3a6e0d92e4bea9ab6036a97fed118e3
4,lower,244.502026364,25,43,radio_pluto_5d4d,18,68153,140.3174174720689,51.01226068715446,5,scan-fw-d16389a0c7b4a70f,25.25191291599998,219.250113448,sha256:ca418d47935cb3201e2263b2e9d8c63622a7309e96c9ed423e8e58031d270a71
4,lower,128.57160298,24,40,radio_pluto_5d4d,16,69501,105.48730235648932,94.69928598173783,5,scan-fw-d16389a0c7b4a70f,24.496299370999992,104.075303609,sha256:d36648fcb2dfae9234aab98b6893a2467dd270711766b5d5fc4b62bd1d2ba974
3,lower,64.306031387,16,27,radio_pluto_5d4d,11,60917,153.0709643900557,177.97437199556242,5,scan-fw-d16389a0c7b4a70f,20.646727104000007,43.659304283,sha256:ec6255e70a65d760bf6bc80fe6d13e55fa90033fcc2e984fa0e6c248430da99b
3,lower,20.808533525,22,38,radio_pluto_5d4d,16,68148,57.82626134081045,72.25501141907182,5,scan-fw-d16389a0c7b4a70f,20.550527232,0.258006293,sha256:80ad7e956da1f6c35dda3007aa11dde8f8341d325be3c15517d8bbda9eeee175
4,lower,128.17026694,9,16,radio_pluto_5d4d,7,69501,159.85380629376004,170.07412113128285,5,scan-fw-d16389a0c7b4a70f,20.005606568000005,108.164660372,sha256:ebe4e05f9209ca46951b5a50353fb991af5e0983881d540a90bdf8314b2eba11
3,lower,278.501668838,21,36,radio_pluto_5d4d,15,67021,65.00110240211433,73.65529417907544,5,scan-fw-d16389a0c7b4a70f,18.342937715999994,260.158731122,sha256:ef473bb3010cac6a17ceedb0f27f487b8bf054d73a1865f3dc49bb1e18e1b3f5
4,lower,263.92848685,18,31,radio_pluto_5d4d,13,68153,106.70899377419862,86.86382066299754,5,scan-fw-d16389a0c7b4a70f,17.782473783,246.146013067,sha256:5a9f6dd8b54c475515e7f2d1a914d3f4daded21c9046baa1dd9ec27c7d31a014
3,lower,17.721896061,19,32,radio_pluto_5d4d,13,68148,77.31847958608843,79.70789855142559,5,scan-fw-d16389a0c7b4a70f,17.46388976,0.258006301,sha256:6c2cd8c38b1de3ac9bf39ef3eabf4de373335e11131df1d5ab2d08316ae79737
1,lower,83.814084232,12,21,radio_pluto_5d4d,9,57858,58.528221009061525,79.01091956109471,5,scan-fw-d16389a0c7b4a70f,15.353344844999995,68.460739387,sha256:d09bf1458244c162a0d9658ff2c2a1b294ea009e7c1497a271a18ce8359fa2dd
1,lower,263.247187338,14,24,radio_pluto_5d4d,10,68153,44.12044194030681,68.54606554915048,5,scan-fw-d16389a0c7b4a70f,15.015841523000006,248.231345815,sha256:bf9d56dcf4eb360fbbc029909b06d39c6b80d640cc975244fa3ebd1aa7fa588f
3,lower,232.338045885,13,23,radio_pluto_5d4d,10,68153,164.32395504945865,135.78360064655462,5,scan-fw-d16389a0c7b4a70f,12.94594269000001,219.392103195,sha256:f089d1e5832ef882d1106a0143fa5c79657cb0f599009fa1ea490b49a17d3d16
2,lower,82.852750562,9,16,radio_pluto_5d4d,7,57858,154.20533784516445,150.28098265239663,5,scan-fw-d16389a0c7b4a70f,12.809339692999998,70.043410869,sha256:04b17e7aa41763f23de7d4bd02e41f81fb90daaa680ef9687472ffd9c729c043
3,lower,231.396716684,8,14,radio_pluto_5d4d,6,68153,55.84089335537705,95.48484164380469,5,scan-fw-d16389a0c7b4a70f,12.004613505999998,219.392103178,sha256:f71f36eab4f74dff558918e15566af04fd77a9307252d7edfafcaf8e346684c0
