actual_rf_hz,channel,edge,normalized_rate_hz_per_s,observation_count,radio_id,receiver_id,residual_rms_hz,sample_rate_hz,session_id,span_seconds,tracklet_id
10959687498.0,2,lower,-2937.830928277034,13,radio_pluto_5d4d,0,65.88168217753845,2500000,scan-fw-8634c361a1e38331,4.1869184,sha256:d00563ef22cd48f6574131cb9559eced4d589f2aba58896ef618e54bdc033f02
11209687498.0,3,lower,-3279.965663041693,8,radio_pluto_5d4d,0,113.70890742286784,2500000,scan-fw-8634c361a1e38331,5.3069944,sha256:beedf597bfde600fe07327c6fcb022ef4db44bb165ea651f60c2e769bb23bbb5
11459687500.0,4,lower,-3618.5162442324727,16,radio_pluto_5d4d,1,387.7295212782157,2500000,scan-fw-8634c361a1e38331,19.6017196,sha256:4f0ba90266e684147bd7715e3a3f2afd797cc65b53206a0fa1424a1e4ccc98a5
11209687498.0,3,lower,-3662.281604630983,11,radio_pluto_5d4d,1,272.6900547246938,2500000,scan-fw-8634c361a1e38331,16.4974912,sha256:6c5d830f109a71c4f00fd95ec3ef1da3f94823f540d9899efd9c2e9578994730
11209687498.0,3,lower,-3688.344769561067,32,radio_pluto_5d4d,0,369.03525962112644,2500000,scan-fw-8634c361a1e38331,33.0047088,sha256:f0ec80614b544c2e2b73679a3749460aac7551093de85e609fbd3518d1b4c496
11459687500.0,4,lower,-3660.2434688390495,38,radio_pluto_5d4d,0,511.5418669398985,2500000,scan-fw-8634c361a1e38331,31.701342,sha256:feb42fcf267cadd6f47613f3173718a1658562f0efa24a5d64a55995febfbd7e
10709687498.0,1,lower,-3281.3745769192415,10,radio_pluto_5d4d,0,246.22258269672145,2500000,scan-fw-8634c361a1e38331,9.5401824,sha256:b857f23f6ba1da4dbaa036d33d0892eb38720863dee19131b8fec6d273c4da59
10959687498.0,2,lower,-2780.9636814076716,13,radio_pluto_5d4d,0,178.79858516539005,2500000,scan-fw-8634c361a1e38331,6.5510196,sha256:239e833bb8d66f0ad3c97d01ac431e51a7f95a9572e6d2a29c80c74705a65c16
10709687498.0,1,lower,-4155.771017551147,48,radio_pluto_5d4d,0,802.2689464476974,2500000,scan-fw-8634c361a1e38331,33.4440036,sha256:5f703294f6fa7e6c34411bfd451a585303b0063ac8df93062137ea7cc63d6864
10709687498.0,1,lower,-4210.113115276524,53,radio_pluto_5d4d,1,502.1053139002477,2500000,scan-fw-8634c361a1e38331,33.2240204,sha256:2bcda9e4d2c67c5e9616f9f916f1cb3bf747bff1cb5584b483bc629933305e7d
10959687498.0,2,lower,-3413.399034232251,45,radio_pluto_5d4d,0,845.8012599564198,2500000,scan-fw-8634c361a1e38331,30.940302,sha256:831929baf85cdc165a5107538085e2f3542ae5933f24bb4b8e7e9feb2c43de2e
11209687498.0,3,lower,-3548.474982354063,17,radio_pluto_5d4d,0,244.28660700980942,2500000,scan-fw-8634c361a1e38331,19.156338,sha256:128292f6065734c1cd52008a0d33d6a0076d2f2856a0bfcc353479e0e397ce86
10959687498.0,2,lower,-3574.6065955221516,27,radio_pluto_5d4d,1,179.14553417532383,2500000,scan-fw-8634c361a1e38331,17.2722104,sha256:552cf699e23b5058e338d9c1ad7784fc0cc88baf93b67ad39bdd62b1774483e2
11209687498.0,3,lower,-3560.778697636782,23,radio_pluto_5d4d,0,250.7259687247095,2500000,scan-fw-8634c361a1e38331,14.206746,sha256:cbf44dcedc7e61771108cca2102624eaa933996dca67e71a775cd7f7842fc6a9
11440312496.0,3,upper,-3967.6348588402657,26,radio_pluto_5d4d,0,311.84172870361226,2500000,scan-fw-3e1fe8de00bd8065,13.6522148,sha256:25db76fc5b1283196176e2918f80278cf6fd7cbf2c6ebb6b48d1a6fd7c8053b2
11440312496.0,3,upper,-3934.210598335117,46,radio_pluto_5d4d,1,415.73661789431304,2500000,scan-fw-3e1fe8de00bd8065,30.7096184,sha256:b6f94e6e524105b578b1431b877c5e8f03ecec5df37cb966774e1e51189104a5
11440312496.0,3,upper,-3839.679508416863,58,radio_pluto_5d4d,0,869.2243802952974,2500000,scan-fw-3e1fe8de00bd8065,29.466888,sha256:0468b55a7af0360eea3d0e5dbcf17d0b975a2ccd689cef5e64f4dec0db89f8b5
11440312496.0,3,upper,-3109.683910275399,12,radio_pluto_5d4d,0,152.87198960320785,2500000,scan-fw-3e1fe8de00bd8065,7.0535612,sha256:62783b1e2a87824f6ac7eb2b65b394c3dabb63fc8524e6cfee7a43c8329497f4
11190312500.0,2,upper,-3356.1417451797615,44,radio_pluto_5d4d,0,382.35038187503426,2500000,scan-fw-3e1fe8de00bd8065,35.4523692,sha256:26194dcde4b3a4b28bb224b831b033e84ecfec702e5677badb39fe62241f3d07
11190312500.0,2,upper,-3845.229385608993,8,radio_pluto_5d4d,0,84.05857419813375,2500000,scan-fw-3e1fe8de00bd8065,5.6322772,sha256:cb0ab8ee96f31852c9c73eee601c110f89746abbf72f9bfb56c8f17164fabbdc
10940312500.0,1,upper,-3824.557860780857,10,radio_pluto_5d4d,1,160.51759486265126,2500000,scan-fw-3e1fe8de00bd8065,7.2695996,sha256:11438cf5ddc4ecd9e5b83b274dad082f2600dc27ab206c5718a211f705239a2e
10940312500.0,1,upper,-3812.0865083329363,22,radio_pluto_5d4d,0,135.19690023072218,2500000,scan-fw-3e1fe8de00bd8065,9.4533868,sha256:2ac3d8a95260c2f140d3783413ec2f943b551a341558db2c8a62727c07301599
10940312500.0,1,upper,-3635.17785393821,8,radio_pluto_5d4d,1,143.29208506315766,2500000,scan-fw-3e1fe8de00bd8065,8.9987304,sha256:b06b548ca9b3034d296665f8df0030c1ab917ba879cc371e2b62e1c7a8cae005
11440312496.0,3,upper,-3793.6401388592058,45,radio_pluto_5d4d,1,624.4059726162276,2500000,scan-fw-3e1fe8de00bd8065,27.4268664,sha256:8832fc1b2a6cbc5e6774aef92b3daa1ea81136832589e365017383c704e7425c
11440312496.0,3,upper,-3752.257698917536,24,radio_pluto_5d4d,0,320.7192648698086,2500000,scan-fw-3e1fe8de00bd8065,18.0215468,sha256:3ec6865595964203031a81e1abfa015be726bc6d1c1914d9e2fd59cabeb8dab2
11440312496.0,3,upper,-3889.9451378304484,43,radio_pluto_5d4d,1,697.6526184980917,2500000,scan-fw-3e1fe8de00bd8065,29.5968212,sha256:01faee0ad37d92823b137cfa2f79f8b4aead6619c3fb5f8607e086233d607df5
11440312496.0,3,upper,-3839.7195185017063,49,radio_pluto_5d4d,0,676.0741228170255,2500000,scan-fw-3e1fe8de00bd8065,29.8781564,sha256:27839a4bf374d7d6cfad642ef0f16ce1b47a46c2f2174b8862b8a2355017a23e
11690312500.0,4,upper,-3375.774974150513,22,radio_pluto_5d4d,0,93.82697013893439,2500000,scan-fw-3e1fe8de00bd8065,14.388274,sha256:af74127e60f6bfe2756c3e794a9ccc6e7918a76249d4b008e10ed244fe5f6e58
11190312500.0,2,upper,-4023.180682801111,41,radio_pluto_5d4d,0,199.2768141850454,2500000,scan-fw-3e1fe8de00bd8065,20.4616372,sha256:06b5e982583ea0469700d1c31e2b89c8f63b97faa3c89ae20060120ef163fea6
11459687500.0,4,lower,-3401.21135934078,13,radio_pluto_5d4d,1,244.71429026228537,2500000,scan-fw-d8925d2a4c00a806,9.4201948,sha256:c8f5623c8f518f97b9aa0898af45d1dadb19ac719c2e02d930b091ffd1e9d911
11209687498.0,3,lower,-3465.4984701747826,21,radio_pluto_5d4d,0,1037.5744254943472,2500000,scan-fw-d8925d2a4c00a806,32.9721976,sha256:62f2a3552cd1bfe9f0a3ef367d2151ad9423f9bc6e36a631aea530d7d895dd15
10709687498.0,1,lower,-3150.184216862258,8,radio_pluto_5d4d,1,127.55614705974268,2500000,scan-fw-d8925d2a4c00a806,6.8950096,sha256:17a956122c19dded707f7c8415e070d301c8f14a50b11306f901b9182be1cabc
10709687498.0,1,lower,-3650.7628845890936,64,radio_pluto_5d4d,0,545.1400093859253,2500000,scan-fw-d8925d2a4c00a806,42.6149392,sha256:9d181622a500ee24cb7020e0a9a58adea91d3929239e33a5f32c36c04aca226e
10709687498.0,1,lower,-3446.2103655605797,11,radio_pluto_5d4d,0,116.78308945431868,2500000,scan-fw-d8925d2a4c00a806,6.7949124,sha256:4cc5b0e9e5ddbee910d8f6fb182665daccbed4fc49de14840625aa772d7f73ef
10959687498.0,2,lower,-3695.980786834426,48,radio_pluto_5d4d,0,292.76960206776926,2500000,scan-fw-d8925d2a4c00a806,28.2868836,sha256:89626085a0e32898740228b5feae710780f737c88f18582d6d4863416b969029
10959687498.0,2,lower,-3736.5140671741096,34,radio_pluto_5d4d,1,220.37627805041032,2500000,scan-fw-d8925d2a4c00a806,27.0642796,sha256:c37231617315b477e3abe0fa47a083108b68d01da653ed42feaebb119c93a187
10709687498.0,1,lower,-3746.078004024673,24,radio_pluto_5d4d,1,204.44480923426778,2500000,scan-fw-d8925d2a4c00a806,17.6349088,sha256:3b5cb1368f7c7f56dba41dc2e25a9f5a501d348db3731ab1114d664217208bde
11459687500.0,4,lower,-3675.1602814832618,44,radio_pluto_5d4d,1,777.7598611951498,2500000,scan-fw-d8925d2a4c00a806,26.7548716,sha256:3e7de7e683e17413979604e0a4bda2839cb2a1811debdae18a6a69c23507b952
11459687500.0,4,lower,-3613.5417694879325,39,radio_pluto_5d4d,0,339.54354820209636,2500000,scan-fw-d8925d2a4c00a806,27.5962464,sha256:f340a706535f0158751d7bea3debee33c36a29176d7e356959563a36aef0d0b8
10959687498.0,2,lower,-3628.1163117777023,38,radio_pluto_5d4d,0,180.21726993545025,2500000,scan-fw-d8925d2a4c00a806,21.502944,sha256:a68f4399b548cda2be02198772ab931bf1f1665e18064f79e1e5f4c954ca577b
11459687500.0,4,lower,-3654.3592355317514,35,radio_pluto_5d4d,0,677.4729418509297,2500000,scan-fw-d8925d2a4c00a806,24.4510724,sha256:a73aac0826341bb322268c6b0b0b2882e3ba5c4f5850364c03a562101531130f
10709687498.0,1,lower,-4326.911258765095,16,radio_pluto_5d4d,0,154.81616046450796,2500000,scan-fw-d8925d2a4c00a806,18.8389768,sha256:1f99896df8ae4608cca255e390fbc4546e74b71303aea16b9824e392224ec787
11459687500.0,4,lower,-2971.849450422296,8,radio_pluto_5d4d,0,114.93611951083496,2500000,scan-fw-d8925d2a4c00a806,4.5309188,sha256:64090e18024153415ab3446767fa1c2bbe874fb59b48ae7581d39128bab14777
10959687498.0,2,lower,-3660.4895063169197,70,radio_pluto_5d4d,1,893.3634340275078,2500000,scan-fw-d8925d2a4c00a806,50.0735864,sha256:69cf46edc3472d821673dad7b205cb4f71a4e3f1c62fbb1c8d4c0fa04e9aa13a
11459687500.0,4,lower,-3158.9687835862437,9,radio_pluto_5d4d,1,107.73884635746498,2500000,scan-fw-d8925d2a4c00a806,14.3909396,sha256:dd57df27ab9d4fffd89b132e50894ece0253157c1d0369ea51ddf0a280a7975f
10959687498.0,2,lower,-3672.3805596818765,41,radio_pluto_5d4d,0,656.6960782208029,2500000,scan-fw-d8925d2a4c00a806,38.6882432,sha256:e4db838c5467b093d5cd7377cca53094807ca21c1bbcbf615e2b858552e22b03
11459687500.0,4,lower,-3683.96353783856,49,radio_pluto_5d4d,0,825.5508079502451,2500000,scan-fw-d8925d2a4c00a806,26.4399096,sha256:cbceadaae910555aed8237a2cc73ab1e5773fd40edee1cdf54fe11f823c6443e
10959687498.0,2,lower,-3651.179010691923,36,radio_pluto_5d4d,0,992.6641214316297,2500000,scan-fw-d8925d2a4c00a806,25.5975284,sha256:85df265ae5af25d018f02d28adcd418b5df3d10889ffce06e97a9f7999c86297
11459687500.0,4,lower,-3688.015470186434,34,radio_pluto_5d4d,1,720.4735328366971,2500000,scan-fw-d8925d2a4c00a806,24.0134512,sha256:87fdf54548060f254b2336c77bd3fe3988b084368b26e63833fc4d7e21d290f4
10709687498.0,1,lower,-3627.0274774453405,29,radio_pluto_5d4d,0,309.42285838336153,2500000,scan-fw-d8925d2a4c00a806,21.4308756,sha256:6a8e501483c7f963d54698de762f0e9648807b59bcd81b8e678475a5addb1e2e
11459687500.0,4,lower,-3584.144661295631,21,radio_pluto_5d4d,0,208.78503901138924,2500000,scan-fw-d8925d2a4c00a806,14.3349372,sha256:6d95fba66935438977370eb4b58ac838443365d20aa1ef4955b27f1523779088
11459687500.0,4,lower,-4120.567981680996,45,radio_pluto_5d4d,0,620.2741580414589,2500000,scan-fw-d8925d2a4c00a806,29.000256,sha256:a937ae5c523e794abe926bc9024c9cb4818e1c8b800da288c6e0eee27d399e12
11459687500.0,4,lower,-4189.950346042701,46,radio_pluto_5d4d,1,422.0894199332728,2500000,scan-fw-d8925d2a4c00a806,26.4135768,sha256:95bf8d7fc8a348c3e906d6e8350591892b03110de85d4dabd5e7676e5f8a0fe5
10709687498.0,1,lower,-3005.8227496710024,12,radio_pluto_5d4d,0,216.89481376597826,2500000,scan-fw-d8925d2a4c00a806,10.618882,sha256:423fe0fd55acc6750036b18e208481237da528276758586d8af787885d86fea1
10709687498.0,1,lower,-3347.511353555625,22,radio_pluto_5d4d,1,304.6074633566927,2500000,scan-fw-d8925d2a4c00a806,18.2790232,sha256:5c433eb9e90ddf4a4b43c2ed261b927b3d0c335f3897195f5b19db4d0e9a3e8c
11690312500.0,4,upper,-3201.1325433326833,15,radio_pluto_5d4d,0,90.31913979013615,2500000,scan-fw-12cb866cbc37adb9,7.7376316,sha256:aa80e017e2ad448d270fb2e5462df2154f9002c353f1874a7f141030dac78c65
11190312500.0,2,upper,-3320.6743334636835,11,radio_pluto_5d4d,0,149.88994866422854,2500000,scan-fw-12cb866cbc37adb9,7.8789376,sha256:3f6fc9868d0475f8fb417b4b20f7938af3c9cc93b23996eb07ba7540f7cfa332
10940312500.0,1,upper,-4113.055159622866,8,radio_pluto_5d4d,1,111.89271132815199,2500000,scan-fw-12cb866cbc37adb9,8.1385276,sha256:b533c6d964000bac21f98231da7270527ebd61fbc3049d4447ca6062a379073c
10940312500.0,1,upper,-3184.1038390865147,14,radio_pluto_5d4d,0,146.9111082350874,2500000,scan-fw-12cb866cbc37adb9,7.5974476,sha256:066d7a0ab1cc9651a84f1bb0df95e1371077f507adb4bfcd38bddcdf586125eb
11690312500.0,4,upper,-3571.851098216645,16,radio_pluto_5d4d,1,191.98515980449594,2500000,scan-fw-12cb866cbc37adb9,15.0709292,sha256:a1532b161edecde7e4ff2d76864added6c0fd24b55f42e2b522d236815baaf18
10940312500.0,1,upper,-3638.292578434191,42,radio_pluto_5d4d,1,831.0942960145017,2500000,scan-fw-12cb866cbc37adb9,22.646794,sha256:f55e64f11ff552e10abd454beeda64b7d401a9b79eea89486c0c8c31ebe1564e
11190312500.0,2,upper,-3622.7777322255147,37,radio_pluto_5d4d,0,944.8940600931303,2500000,scan-fw-12cb866cbc37adb9,24.4681908,sha256:cc11b3b9a0d5be6f42015241e0a31e50494ea038a0376c8d6a730fe039357e95
10940312500.0,1,upper,-2936.0671087585783,11,radio_pluto_5d4d,1,46.19760580745056,2500000,scan-fw-12cb866cbc37adb9,4.4468796,sha256:3b0c654629a0799c904c670a51252d4b8e65e2e71263696d6f5730e1068b0406
11190312500.0,2,upper,-3701.312892314965,25,radio_pluto_5d4d,1,301.9276190639937,2500000,scan-fw-12cb866cbc37adb9,32.233654,sha256:c1a8fe0c0d6eeee36ede9b294168af57140e9c39aa9611b84e60a7d37d636801
11190312500.0,2,upper,-3671.198586353666,48,radio_pluto_5d4d,0,383.6666785084771,2500000,scan-fw-12cb866cbc37adb9,33.5203052,sha256:da128776ae85756b0477139edd84106c5a438ce18759299fdbd4735fa23eb257
11440312496.0,3,upper,-3668.7914649047575,31,radio_pluto_5d4d,0,392.27520647512387,2500000,scan-fw-12cb866cbc37adb9,30.81492,sha256:5fb5573035cf6509eba3fdeae248eaf167a47a1e3f19368e498d47013dea2d61
11690312500.0,4,upper,-3684.481347241788,54,radio_pluto_5d4d,0,389.92276600126723,2500000,scan-fw-12cb866cbc37adb9,39.531102,sha256:d239b45527049480ea37e88b62e8b3136236416094901877f4df59f5aa231012
11690312500.0,4,upper,-3713.9428335411285,31,radio_pluto_5d4d,1,302.9436350995615,2500000,scan-fw-12cb866cbc37adb9,27.12308,sha256:92b19130f3ce158b4be0ed86b31d5b038ed4aa2ce36910c98d6670cc5907df1e
11440312496.0,3,upper,-3546.691414699592,15,radio_pluto_5d4d,0,77.74787796815943,2500000,scan-fw-12cb866cbc37adb9,10.1469792,sha256:a8428a034ba1f5b098a22bc7b1c3a104e5c0cc5b2efbaae666e9aaaa9cf37c80
11690312500.0,4,upper,-3616.9923480696493,53,radio_pluto_5d4d,0,425.1317428936896,2500000,scan-fw-12cb866cbc37adb9,34.849688,sha256:cc8d01233939faefccb333ca05a94c51f70d92e8ac2692ef7d1a689bb256089a
11690312500.0,4,upper,-3607.4324129389443,37,radio_pluto_5d4d,1,467.82475859387125,2500000,scan-fw-12cb866cbc37adb9,28.556316,sha256:234de6b9e3ef5ec810b690c88916ba2ef32bb8006cc9f5f39ab3f82f6cd4bf2d
10940312500.0,1,upper,-3628.3170733920465,56,radio_pluto_5d4d,0,685.041245932776,2500000,scan-fw-12cb866cbc37adb9,31.6203788,sha256:0726d059f81a0c6019f74032acdc7c32b6e357512ccd167da50a8a8007c95660
11190312500.0,2,upper,-3654.4611875483574,75,radio_pluto_5d4d,0,567.1333699355636,2500000,scan-fw-12cb866cbc37adb9,39.0350032,sha256:3c884f2d9e928ac773f5ba2a197dc264914edbd6ee3cdbd24b1fdbf038963132
11190312500.0,2,upper,-3674.238205951538,69,radio_pluto_5d4d,1,471.2357776626268,2500000,scan-fw-12cb866cbc37adb9,37.952328,sha256:d4ebcb0fc1a35c41473f76b32c116dec8b0dbdccc330592cb3a2dd235c0ce595
10940312500.0,1,upper,-3674.3978962417946,47,radio_pluto_5d4d,1,528.4335451881155,2500000,scan-fw-12cb866cbc37adb9,30.1163672,sha256:0e8d7893cf1a67c88817f3fb0024501d8069f635419e717cffbb925c12f78454
11440312496.0,3,upper,-3878.807572688274,34,radio_pluto_5d4d,0,654.3245371968268,2500000,scan-fw-12cb866cbc37adb9,27.9322644,sha256:487559c4d1ca44972a9d39d4382b4c7e7789ab789e4a50e4706a9f67c315ddaa
11690312500.0,4,upper,-3955.08685829899,12,radio_pluto_5d4d,0,53.1764794038954,2500000,scan-fw-12cb866cbc37adb9,6.55093,sha256:45b1eb1c45a184967afefb175e5cbb6c15892514a2a782a9890d18884d29342f
11690312500.0,4,upper,-3389.9257722566217,38,radio_pluto_5d4d,0,912.3856892564912,2500000,scan-fw-12cb866cbc37adb9,21.5388104,sha256:04e27d5226d6abe2304526719d5130c70f2c46b1b638a2052304254ef9c1d768
11690312500.0,4,upper,-3406.708580297642,8,radio_pluto_5d4d,1,129.4448476196761,2500000,scan-fw-12cb866cbc37adb9,6.9122356,sha256:a300909021ee6c36e3ab2748cf4bf57adf8b67a36138c9bac5d6e36c5949046a
11440312496.0,3,upper,-3151.0064445745006,14,radio_pluto_5d4d,0,276.2774927361704,2500000,scan-fw-12cb866cbc37adb9,11.0226336,sha256:507ccd09340b8d794dcaa98aca577ced087828190e19d40cfbcd8fed5131973a
11190312500.0,2,upper,-2929.246126803467,49,radio_pluto_5d4d,0,439.5967829315016,2500000,scan-fw-12cb866cbc37adb9,18.1175192,sha256:86efe0f43d192f26934649096ee2857d0fe7a757d03eeedbdb9c7d1f541a5527
10940312500.0,1,upper,-3966.1552847046905,11,radio_pluto_5d4d,0,588.9152461830922,2500000,scan-fw-12cb866cbc37adb9,13.989466,sha256:dee869f5b589a5ea169c5d40e5d8fa191b7070ffeaaf36f4aeb05e7f3cf9bc74
11190312500.0,2,upper,-2857.824900046756,9,radio_pluto_5d4d,1,300.9489386144,2500000,scan-fw-12cb866cbc37adb9,11.7215192,sha256:5925a5172caa55a2fd979acf063f67bf8672ecfd30d2a17b9831156d2a74e126
10940312500.0,1,upper,-3210.5443816824286,8,radio_pluto_5d4d,1,307.92320382223306,2500000,scan-fw-12cb866cbc37adb9,12.7668672,sha256:8fe1073bf262d00e054665fe796cd891d721a63300cae0504f9035595d0eb874
11440312496.0,3,upper,-3171.2662664416407,18,radio_pluto_5d4d,1,128.2395286900843,2500000,scan-fw-12cb866cbc37adb9,17.3949412,sha256:bd51dce96d86da9514df9c416c03f9f221becf5910e29e9e9439e0c73c7b337e
11440312496.0,3,upper,-4010.1813322185826,20,radio_pluto_5d4d,1,164.26407617629437,2500000,scan-fw-98fb8c5147c1c77b,11.7082564,sha256:9ce81f60c83d0342880f1b3bd7c26100d217e908608c5a50496f5964e9013e60
11190312500.0,2,upper,-3380.835434135109,46,radio_pluto_5d4d,0,733.7929407312167,2500000,scan-fw-98fb8c5147c1c77b,23.0948332,sha256:16b5b26e8da0ecbebe1069b4bb4ea5a9d4c0ea7027d241dc5e0a40ee187092bc
10940312500.0,1,upper,-3388.072615887465,42,radio_pluto_5d4d,0,744.1479248746265,2500000,scan-fw-98fb8c5147c1c77b,22.9761792,sha256:95769c9768f6a6833fc8ac14e176549bcebb4f6d53fa9aa7b894222574d855c8
11190312500.0,2,upper,-3607.2567213881334,9,radio_pluto_5d4d,1,117.43670723983213,2500000,scan-fw-98fb8c5147c1c77b,7.5189316,sha256:083a4275856c6b207773880b2924e5b66f35c6628169f594fb1f4d4bf74a17a8
10940312500.0,1,upper,-3557.5594455972528,8,radio_pluto_5d4d,1,215.2037125917848,2500000,scan-fw-98fb8c5147c1c77b,11.9707708,sha256:2c46c4b7515bd65eff0ae092b6249204d8c17362b980492809a32fdaecebcfd2
11440312496.0,3,upper,-3813.168539565081,49,radio_pluto_5d4d,0,922.7507991676013,2500000,scan-fw-98fb8c5147c1c77b,30.7722388,sha256:77f1b9da9695b3997b203d2661c6c853f6064aafe7a73c9a38d3ee4f7cc4bd57
11440312496.0,3,upper,-3104.2177116605626,9,radio_pluto_5d4d,0,81.16165654026642,2500000,scan-fw-98fb8c5147c1c77b,4.990754,sha256:27fb1e441bb8ab9059bbc292d08515f1eeccb60e29116051bb3fbca1fb279f14
11690312500.0,4,upper,-4292.128923173013,50,radio_pluto_5d4d,0,569.3182065381106,2500000,scan-fw-98fb8c5147c1c77b,33.5701416,sha256:fb51a3399aa7fb728415abf6382460de41f87c10bc95bc6267aaa1609a185a79
11690312500.0,4,upper,-4358.1119123107355,9,radio_pluto_5d4d,1,270.0464783713604,2500000,scan-fw-98fb8c5147c1c77b,12.6038152,sha256:45815fd49ca87c16a302b7ebfe3b2eda93a7ae4e48517653496872be3198ec66
11440312496.0,3,upper,-3452.517813856162,12,radio_pluto_5d4d,1,274.024825810975,2500000,scan-fw-98fb8c5147c1c77b,13.4257164,sha256:5beba1c5bedd86fc64ac6af66d5a6f97ec04b44b55f8badd78712223fb660268
11440312496.0,3,upper,-3445.005769258523,22,radio_pluto_5d4d,0,252.37673072542776,2500000,scan-fw-98fb8c5147c1c77b,14.2857192,sha256:7b6122184beb14d089ade8016f618ed6a398295a9285debab07a83f796887d63
11690312500.0,4,upper,-3937.793511949737,36,radio_pluto_5d4d,1,815.5026258458122,2500000,scan-fw-98fb8c5147c1c77b,21.608182,sha256:d1cf6bbb441ebdc353efe398bdedb0799e3bfa075e605e49f56c11a7e5a4c97a
11690312500.0,4,upper,-3146.2268228883313,14,radio_pluto_5d4d,1,169.98065206742976,2500000,scan-fw-98fb8c5147c1c77b,7.8975396,sha256:69988a7a35fe05acd32df35d96746a53c831f8852dae8fa2f88a414abc230d90
11190312500.0,2,upper,-3802.383920678435,55,radio_pluto_5d4d,1,741.7306804301926,2500000,scan-fw-98fb8c5147c1c77b,44.081794,sha256:46ca047bb8f128d0ea2530557a233824ba66a9f4053bdd1eed334e5e81ff7c39
11690312500.0,4,upper,-3696.774641872844,26,radio_pluto_5d4d,0,309.2941750551101,2500000,scan-fw-98fb8c5147c1c77b,32.8949776,sha256:c1484c3a6b9c5a8d29d2b638a71d100d50c002883084002611e5ccad9cb77d1a
10940312500.0,1,upper,-3676.9244830769417,57,radio_pluto_5d4d,0,534.9819170877466,2500000,scan-fw-98fb8c5147c1c77b,39.4707828,sha256:41592632e184ee2ec9bc579c8c65119bfe3a3534664915cf50bd9fcb5940e3eb
11690312500.0,4,upper,-3902.550829601597,19,radio_pluto_5d4d,1,149.93684064412082,2500000,scan-fw-98fb8c5147c1c77b,17.820286,sha256:28c42ab40eac20cfa0821c210c8f91a566ca0307335ea81bd41d052a6ff4b09a
11190312500.0,2,upper,-3672.4143480264183,25,radio_pluto_5d4d,0,500.1602763344165,2500000,scan-fw-98fb8c5147c1c77b,21.4677092,sha256:6a105930b8114ddcba43ef0654e8991b8924ea8298c08c6199d2ba58e916db7a
11190312500.0,2,upper,-3894.8075467288586,43,radio_pluto_5d4d,0,494.05108597600383,2500000,scan-fw-98fb8c5147c1c77b,33.3990328,sha256:728e2af7f9a98fb55f59d9837d1e034a280ca8b38d83285d1b8ea3fe46763427
10940312500.0,1,upper,-4132.691325194978,14,radio_pluto_5d4d,0,90.44628350543356,2500000,scan-fw-98fb8c5147c1c77b,9.7586716,sha256:e7e0a3a20f3521b08847e80b6e4382106baa5193a9eb85256efdb3d1c2eb2881
11190312500.0,2,upper,-3973.086197269755,27,radio_pluto_5d4d,1,167.86774568151182,2500000,scan-fw-98fb8c5147c1c77b,19.5083196,sha256:ef95ff6a95f354c0b2250ee8f87450caadbf8099839fc0d49a92eaf6a443e13d
11690312500.0,4,upper,-3961.6387423587944,42,radio_pluto_5d4d,0,195.2995632565652,2500000,scan-fw-98fb8c5147c1c77b,20.5522684,sha256:223ebf3014d3cb98d33a315c90392bf1ae07189e571e75b94b5ea214462c908f
11690312500.0,4,upper,-3988.5848689180384,32,radio_pluto_5d4d,1,126.12385071642036,2500000,scan-fw-98fb8c5147c1c77b,15.9029388,sha256:926ac19fb809d4332df1c243d3b2013bd21305df45aeffcb88c7d60e2352c923
11190312500.0,2,upper,-3622.8312309922935,29,radio_pluto_5d4d,1,205.98963703599424,2500000,scan-fw-98fb8c5147c1c77b,14.3896772,sha256:591950163f037a408bcbaddec336c693ea3db09d6d6a4df43dd08fd39609923a
11190312500.0,2,upper,-3610.298317644819,20,radio_pluto_5d4d,0,207.31762516539536,2500000,scan-fw-98fb8c5147c1c77b,14.5107508,sha256:e7b24c29a20bd0c647c475fab392212d507793fa95313284e7cc15e0abf54ff7
11690312500.0,4,upper,-3580.758283684745,8,radio_pluto_5d4d,0,159.6551310853723,2500000,scan-fw-98fb8c5147c1c77b,11.3043368,sha256:68f2f9d312e74f0ff2b13de5b20eb7f40565ee31067bcb21b6e02607c150a044
11690312500.0,4,upper,-3685.364292615639,10,radio_pluto_5d4d,0,127.28920995163124,2500000,scan-fw-98fb8c5147c1c77b,11.545612,sha256:be5e6a9304d0c19bb253689c3f6c8b47db58b8cbce8dbe78cccad791bf66b083
11440312496.0,3,upper,-3601.799544958435,39,radio_pluto_5d4d,0,394.577101066203,2500000,scan-fw-32ebdbd20401472f,27.2843096,sha256:73dc8c8c443eb4f370ea201956102ae7448fa5fd80735c25a754755ee9e3ca0d
10940312500.0,1,upper,-3621.880275555933,33,radio_pluto_5d4d,0,258.62026447772047,2500000,scan-fw-32ebdbd20401472f,22.0136132,sha256:0f0326b9b0cb70dd44ec9e2d45725e687be533c34744e7dbd24b65341ffb5280
11190312500.0,2,upper,-2928.0194980642946,11,radio_pluto_5d4d,0,124.48290104789938,2500000,scan-fw-32ebdbd20401472f,6.0348944,sha256:9d9c2dc0fa0d5f820ffa369669a55f6da7b5b89b167b68d3b0a72053b3e06303
11190312500.0,2,upper,-3684.1243524760785,12,radio_pluto_5d4d,0,32.03551918530633,2500000,scan-fw-32ebdbd20401472f,9.162986,sha256:e986053afba23e6b68c5d3a7c3228752df4e678bdf2702fb48ade0b72079ace5
