session_id,tracklet_id,channel,edge,candidate_count,training_leader_norad,catalog_number,name,training_rank,heldout_rank,training_rms_hz,heldout_rms_hz,leader_training_gain_hz,leader_heldout_gain_hz,leader_heldout_gain_percent,tau_s
scan-hop-2a9d97c91ad3a83e,sha256:981a175a5353cdfb7da6779ca8b0b0e534e5a7c590c6d85d433b4a21c1ef0a8d,1,lower,479,68257,52619,STARLINK-3741,5,,1318.992635719789,14251.219714334546,1291.7258003376578,14062.69867674831,98.67715857754538,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:981a175a5353cdfb7da6779ca8b0b0e534e5a7c590c6d85d433b4a21c1ef0a8d,1,lower,479,68257,58777,STARLINK-31132,,4,2149.856672542027,6119.677068941591,2122.589837159896,5931.156031355356,96.91942833808974,5.0
scan-hop-2a9d97c91ad3a83e,sha256:cd150dcb600d221757e5627e68784cbd05a5510c77f890c4b14877050f47f426,4,lower,483,68257,68257,STARLINK-36745,1,1,105.52388010320944,181.60986946052213,0.0,0.0,0.0,-2.0
scan-hop-2a9d97c91ad3a83e,sha256:cd150dcb600d221757e5627e68784cbd05a5510c77f890c4b14877050f47f426,4,lower,483,68257,56129,STARLINK-6121,2,2,550.8669021413922,5771.6772579245435,445.34302203818277,5590.067388464021,96.85342992435741,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:cd150dcb600d221757e5627e68784cbd05a5510c77f890c4b14877050f47f426,4,lower,483,68257,66964,STARLINK-36104,3,5,693.848980919979,7498.916653563742,588.3251008167696,7317.30678410322,97.57818525194281,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:cd150dcb600d221757e5627e68784cbd05a5510c77f890c4b14877050f47f426,4,lower,483,68257,66234,STARLINK-35537,4,,1048.6748720240707,10772.837869059182,943.1509919208613,10591.22799959866,98.31418729523325,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:cd150dcb600d221757e5627e68784cbd05a5510c77f890c4b14877050f47f426,4,lower,483,68257,52619,STARLINK-3741,5,,2427.873435263901,20419.966313112982,2322.349555160691,20238.35644365246,99.1106260085067,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:cd150dcb600d221757e5627e68784cbd05a5510c77f890c4b14877050f47f426,4,lower,483,68257,58777,STARLINK-31132,,3,2449.555587750351,6145.64359939858,2344.0317076471415,5964.033729938057,97.04490072482733,5.0
scan-hop-2a9d97c91ad3a83e,sha256:cd150dcb600d221757e5627e68784cbd05a5510c77f890c4b14877050f47f426,4,lower,483,68257,58055,STARLINK-30544,,4,3653.302642594264,7092.944957243834,3547.7787624910543,6911.335087783312,97.43957029759481,5.0
scan-hop-2a9d97c91ad3a83e,sha256:8faa687639786d0f1994194a25cc24da9038d45c3ee3458857ba89fc74325c67,2,lower,483,68257,68257,STARLINK-36745,1,1,87.19116775183512,173.02391945191306,0.0,0.0,0.0,-2.0
scan-hop-2a9d97c91ad3a83e,sha256:8faa687639786d0f1994194a25cc24da9038d45c3ee3458857ba89fc74325c67,2,lower,483,68257,56129,STARLINK-6121,2,2,530.4483603519567,5894.161704101755,443.2571926001216,5721.137784649843,97.06448638266058,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:8faa687639786d0f1994194a25cc24da9038d45c3ee3458857ba89fc74325c67,2,lower,483,68257,66964,STARLINK-36104,3,5,682.5569293935583,7643.432455134087,595.3657616417232,7470.408535682174,97.73630603177907,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:8faa687639786d0f1994194a25cc24da9038d45c3ee3458857ba89fc74325c67,2,lower,483,68257,66234,STARLINK-35537,4,,1047.2921096032765,10967.858285819853,960.1009418514413,10794.83436636794,98.42244570505062,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:8faa687639786d0f1994194a25cc24da9038d45c3ee3458857ba89fc74325c67,2,lower,483,68257,58777,STARLINK-31132,5,3,2434.728767477977,6139.242957589954,2347.5375997261417,5966.2190381380415,97.18167336514996,5.0
scan-hop-2a9d97c91ad3a83e,sha256:8faa687639786d0f1994194a25cc24da9038d45c3ee3458857ba89fc74325c67,2,lower,483,68257,58055,STARLINK-30544,,4,3627.7314467514516,7036.808164280713,3540.5402789996165,6863.7842448288,97.54115906796788,5.0
scan-hop-2a9d97c91ad3a83e,sha256:5cf167dd4797b6e53dd5d26990e043a417d37921692428c4e1d44f3f10eb10df,4,upper,480,68257,68257,STARLINK-36745,1,1,49.45896021368684,170.48390521510132,0.0,0.0,0.0,-2.0
scan-hop-2a9d97c91ad3a83e,sha256:5cf167dd4797b6e53dd5d26990e043a417d37921692428c4e1d44f3f10eb10df,4,upper,480,68257,56129,STARLINK-6121,2,3,500.69301837209264,5763.05333100232,451.2340581584058,5592.569425787219,97.04177810921888,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:5cf167dd4797b6e53dd5d26990e043a417d37921692428c4e1d44f3f10eb10df,4,upper,480,68257,66964,STARLINK-36104,3,5,711.1901678357673,7449.290131860596,661.7312076220804,7278.806226645495,97.7114073663752,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:5cf167dd4797b6e53dd5d26990e043a417d37921692428c4e1d44f3f10eb10df,4,upper,480,68257,66234,STARLINK-35537,4,,1115.3859397587419,10679.836665358393,1065.926979545055,10509.35276014329,98.40368433940483,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:5cf167dd4797b6e53dd5d26990e043a417d37921692428c4e1d44f3f10eb10df,4,upper,480,68257,58777,STARLINK-31132,5,2,2207.3484486733196,5708.802641447136,2157.889488459633,5538.318736232035,97.0136661586906,5.0
scan-hop-2a9d97c91ad3a83e,sha256:5cf167dd4797b6e53dd5d26990e043a417d37921692428c4e1d44f3f10eb10df,4,upper,480,68257,58055,STARLINK-30544,,4,3230.8660269566985,6430.34350742701,3181.407066743012,6259.859602211909,97.34875897347952,5.0
scan-hop-2a9d97c91ad3a83e,sha256:dae459f45bb6df8d6bcbbb839d1ab79a14282e82f53a705d61dde9e7fab1c8e6,2,upper,478,68257,68257,STARLINK-36745,1,1,82.49479439436558,191.8725922294866,0.0,0.0,0.0,-2.0
scan-hop-2a9d97c91ad3a83e,sha256:dae459f45bb6df8d6bcbbb839d1ab79a14282e82f53a705d61dde9e7fab1c8e6,2,upper,478,68257,56129,STARLINK-6121,2,4,615.459587426469,5618.176949008912,532.9647930321034,5426.304356779425,96.58478908779591,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:dae459f45bb6df8d6bcbbb839d1ab79a14282e82f53a705d61dde9e7fab1c8e6,2,upper,478,68257,66964,STARLINK-36104,3,5,901.2704424438964,7228.0941087427655,818.7756480495308,7036.221516513278,97.3454607903153,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:dae459f45bb6df8d6bcbbb839d1ab79a14282e82f53a705d61dde9e7fab1c8e6,2,upper,478,68257,66234,STARLINK-35537,4,,1393.2755979539502,10348.898479795558,1310.7808035595847,10157.025887566071,98.14596120926217,-5.0
scan-hop-2a9d97c91ad3a83e,sha256:dae459f45bb6df8d6bcbbb839d1ab79a14282e82f53a705d61dde9e7fab1c8e6,2,upper,478,68257,58777,STARLINK-31132,5,2,2017.7434225224492,5087.452669829487,1935.2486281280837,4895.5800776,96.22851346868809,5.0
scan-hop-2a9d97c91ad3a83e,sha256:dae459f45bb6df8d6bcbbb839d1ab79a14282e82f53a705d61dde9e7fab1c8e6,2,upper,478,68257,58055,STARLINK-30544,,3,2841.524324212981,5537.078786731705,2759.029529818615,5345.206194502218,96.53476860959132,5.0
scan-hop-2a9d97c91ad3a83e,sha256:572e09f88035eda0bebc72b0d2ed5ece6d8e9d30e66163e115a002edf9892d57,2,lower,470,58055,58055,STARLINK-30544,1,1,42.038371812581296,310.605974357363,0.0,0.0,0.0,0.0
scan-hop-2a9d97c91ad3a83e,sha256:572e09f88035eda0bebc72b0d2ed5ece6d8e9d30e66163e115a002edf9892d57,2,lower,470,58055,58777,STARLINK-31132,2,3,558.2894941899378,2090.012457914881,516.2511223773565,1779.406483557518,85.13855871140396,-4.0
scan-hop-2a9d97c91ad3a83e,sha256:572e09f88035eda0bebc72b0d2ed5ece6d8e9d30e66163e115a002edf9892d57,2,lower,470,58055,68082,STARLINK-37054,3,5,601.2411248678562,5335.577870886042,559.2027530552749,5024.971896528678,94.17858792667602,2.0
scan-hop-2a9d97c91ad3a83e,sha256:572e09f88035eda0bebc72b0d2ed5ece6d8e9d30e66163e115a002edf9892d57,2,lower,470,58055,68257,STARLINK-36745,4,4,804.2386583842435,5238.9164541494865,762.2002865716622,4928.310479792123,94.07117908682534,-3.0
scan-hop-2a9d97c91ad3a83e,sha256:572e09f88035eda0bebc72b0d2ed5ece6d8e9d30e66163e115a002edf9892d57,2,lower,470,58055,47778,STARLINK-2211,5,,1867.4395272271133,17039.73256128154,1825.401155414532,16729.126586924176,98.17716637722862,2.0
scan-hop-2a9d97c91ad3a83e,sha256:572e09f88035eda0bebc72b0d2ed5ece6d8e9d30e66163e115a002edf9892d57,2,lower,470,58055,59269,STARLINK-31609,,2,2635.83806022333,1843.4059023094535,2593.799688410749,1532.7999279520905,83.15042964936643,5.0
scan-hop-2a9d97c91ad3a83e,sha256:7f931bf510bb6d7d835dc313bdbc5bfd84d319e2659e4439be30c30282c258cf,2,upper,462,58055,58055,STARLINK-30544,1,1,31.49637582591676,186.8987620116798,0.0,0.0,0.0,0.0
scan-hop-2a9d97c91ad3a83e,sha256:7f931bf510bb6d7d835dc313bdbc5bfd84d319e2659e4439be30c30282c258cf,2,upper,462,58055,68082,STARLINK-37054,2,4,337.00673455073536,3337.969174629279,305.5103587248186,3151.0704126175992,94.40082420675927,3.0
scan-hop-2a9d97c91ad3a83e,sha256:7f931bf510bb6d7d835dc313bdbc5bfd84d319e2659e4439be30c30282c258cf,2,upper,462,58055,58777,STARLINK-31132,3,2,370.7185094400049,2078.1049001279607,339.22213361408814,1891.206138116281,91.00628837359599,-2.0
scan-hop-2a9d97c91ad3a83e,sha256:7f931bf510bb6d7d835dc313bdbc5bfd84d319e2659e4439be30c30282c258cf,2,upper,462,58055,68257,STARLINK-36745,4,5,604.4116139247672,4849.063954446378,572.9152380988504,4662.165192434699,96.14567339660881,0.0
scan-hop-2a9d97c91ad3a83e,sha256:7f931bf510bb6d7d835dc313bdbc5bfd84d319e2659e4439be30c30282c258cf,2,upper,462,58055,47778,STARLINK-2211,5,,1136.6499025584158,11554.92929672849,1105.153526732499,11368.030534716809,98.38251920706607,4.0
scan-hop-2a9d97c91ad3a83e,sha256:7f931bf510bb6d7d835dc313bdbc5bfd84d319e2659e4439be30c30282c258cf,2,upper,462,58055,59269,STARLINK-31609,,3,2489.881059584802,2423.8736439504314,2458.3846837588853,2236.9748819387514,92.28925309377628,5.0
scan-hop-dc538fa7df739a79,sha256:5bbb7b5a6fbbfab82c6de9574a8c6f160d30bc28ba8d3901f01b8c9d0d153637,1,lower,475,59027,59027,STARLINK-30863,1,1,36.74038283287876,110.01335879697467,0.0,0.0,0.0,0.0
scan-hop-dc538fa7df739a79,sha256:5bbb7b5a6fbbfab82c6de9574a8c6f160d30bc28ba8d3901f01b8c9d0d153637,1,lower,475,59027,59660,STARLINK-31885,2,3,350.1279460602632,5090.69669616603,313.3875632273844,4980.683337369055,97.83893314878041,-3.0
scan-hop-dc538fa7df739a79,sha256:5bbb7b5a6fbbfab82c6de9574a8c6f160d30bc28ba8d3901f01b8c9d0d153637,1,lower,475,59027,63152,STARLINK-32915,3,,424.9806730367521,6951.434276697636,388.2402902038733,6841.420917900661,98.41740057637087,2.0
scan-hop-dc538fa7df739a79,sha256:5bbb7b5a6fbbfab82c6de9574a8c6f160d30bc28ba8d3901f01b8c9d0d153637,1,lower,475,59027,56882,STARLINK-6175,4,4,738.7108780890833,5728.413909016868,701.9704952562046,5618.400550219893,98.07951449486207,5.0
scan-hop-dc538fa7df739a79,sha256:5bbb7b5a6fbbfab82c6de9574a8c6f160d30bc28ba8d3901f01b8c9d0d153637,1,lower,475,59027,62885,STARLINK-11442 [DTC],5,,773.6352375667939,6944.574458364761,736.8948547339152,6834.561099567786,98.41583729202495,1.0
scan-hop-dc538fa7df739a79,sha256:5bbb7b5a6fbbfab82c6de9574a8c6f160d30bc28ba8d3901f01b8c9d0d153637,1,lower,475,59027,57086,STARLINK-6247,,2,1166.9040416700345,3666.150494100593,1130.1636588371557,3556.1371353036184,96.99921323540855,5.0
scan-hop-dc538fa7df739a79,sha256:5bbb7b5a6fbbfab82c6de9574a8c6f160d30bc28ba8d3901f01b8c9d0d153637,1,lower,475,59027,61541,STARLINK-11357 [DTC],,5,2323.1222895063374,6395.30319362528,2286.3819066734586,6285.289834828305,98.27977883977988,5.0
scan-hop-dc538fa7df739a79,sha256:dfaf8cc85f2680ee265871f893c2bb6e2ebef54cb63ce9a3ed0bb245b825be88,1,upper,476,59027,59027,STARLINK-30863,1,1,96.29058439479617,82.74078797590865,0.0,0.0,0.0,0.0
scan-hop-dc538fa7df739a79,sha256:dfaf8cc85f2680ee265871f893c2bb6e2ebef54cb63ce9a3ed0bb245b825be88,1,upper,476,59027,59660,STARLINK-31885,2,3,443.44906257473957,5747.675930900418,347.1584781799434,5664.93514292451,98.56044792763835,-3.0
scan-hop-dc538fa7df739a79,sha256:dfaf8cc85f2680ee265871f893c2bb6e2ebef54cb63ce9a3ed0bb245b825be88,1,upper,476,59027,63152,STARLINK-32915,3,,450.6995923614351,7498.111325916031,354.40900796663897,7415.370537940123,98.89651160966459,1.0
scan-hop-dc538fa7df739a79,sha256:dfaf8cc85f2680ee265871f893c2bb6e2ebef54cb63ce9a3ed0bb245b825be88,1,upper,476,59027,56882,STARLINK-6175,4,5,839.8715728936315,6285.715571396321,743.5809884988354,6202.974783420413,98.68366955144411,5.0
scan-hop-dc538fa7df739a79,sha256:dfaf8cc85f2680ee265871f893c2bb6e2ebef54cb63ce9a3ed0bb245b825be88,1,upper,476,59027,62885,STARLINK-11442 [DTC],5,,903.5666008776109,7554.335656761851,807.2760164828147,7471.594868785943,98.90472449550414,0.0
scan-hop-dc538fa7df739a79,sha256:dfaf8cc85f2680ee265871f893c2bb6e2ebef54cb63ce9a3ed0bb245b825be88,1,upper,476,59027,57086,STARLINK-6247,,2,1076.4023158003367,4578.360582117506,980.1117314055406,4495.619794141598,98.19278568186431,5.0
scan-hop-dc538fa7df739a79,sha256:dfaf8cc85f2680ee265871f893c2bb6e2ebef54cb63ce9a3ed0bb245b825be88,1,upper,476,59027,61541,STARLINK-11357 [DTC],,4,2387.321551804588,6258.892754258644,2291.030967409792,6176.151966282736,98.67802834743237,5.0
scan-hop-dc538fa7df739a79,sha256:e113ec6ce703fe64d502f9f1fd83660f6f37d309ff35d4689661d8b822eb978d,3,lower,466,59460,59460,STARLINK-31620,1,1,25.219344281666196,46.822915607495204,0.0,0.0,0.0,0.0
scan-hop-dc538fa7df739a79,sha256:e113ec6ce703fe64d502f9f1fd83660f6f37d309ff35d4689661d8b822eb978d,3,lower,466,59460,59437,STARLINK-31706,2,2,847.3756550333026,3270.1706790656767,822.1563107516364,3223.3477634581814,98.56818129074311,-3.0
scan-hop-dc538fa7df739a79,sha256:e113ec6ce703fe64d502f9f1fd83660f6f37d309ff35d4689661d8b822eb978d,3,lower,466,59460,59027,STARLINK-30863,3,,1232.1323740977114,6574.13348079419,1206.913029816045,6527.310565186695,99.28777053669074,-5.0
scan-hop-dc538fa7df739a79,sha256:e113ec6ce703fe64d502f9f1fd83660f6f37d309ff35d4689661d8b822eb978d,3,lower,466,59460,59192,STARLINK-31536,4,4,1846.1689215847832,3874.419755192991,1820.949577303117,3827.5968395854957,98.79148573035388,5.0
scan-hop-dc538fa7df739a79,sha256:e113ec6ce703fe64d502f9f1fd83660f6f37d309ff35d4689661d8b822eb978d,3,lower,466,59460,61541,STARLINK-11357 [DTC],5,3,1989.3105429172333,3490.90732007128,1964.091198635567,3444.0844044637847,98.6587178829331,5.0
scan-hop-dc538fa7df739a79,sha256:e113ec6ce703fe64d502f9f1fd83660f6f37d309ff35d4689661d8b822eb978d,3,lower,466,59460,53787,STARLINK-4743,,5,2753.4503913225603,6390.644208349805,2728.2310470408943,6343.82129274231,99.26732088219968,5.0
scan-hop-dc538fa7df739a79,sha256:ab55a08744e11d43032a9ad986223bc4b1783939561c742fd299cdeaef31bc8c,1,lower,485,68245,68245,STARLINK-36247,1,1,69.28720528050444,76.67270368132365,0.0,0.0,0.0,-1.0
scan-hop-dc538fa7df739a79,sha256:ab55a08744e11d43032a9ad986223bc4b1783939561c742fd299cdeaef31bc8c,1,lower,485,68245,66979,STARLINK-36107,2,3,1582.673059306907,8797.322405795534,1513.3858540264025,8720.64970211421,99.12845408927137,5.0
scan-hop-dc538fa7df739a79,sha256:ab55a08744e11d43032a9ad986223bc4b1783939561c742fd299cdeaef31bc8c,1,lower,485,68245,53787,STARLINK-4743,3,4,1652.1035468154905,12508.835502303582,1582.8163415349861,12432.162798622257,99.38705162709027,-5.0
scan-hop-dc538fa7df739a79,sha256:ab55a08744e11d43032a9ad986223bc4b1783939561c742fd299cdeaef31bc8c,1,lower,485,68245,59192,STARLINK-31536,4,,2104.746105106936,15699.768520168747,2035.4588998264314,15623.095816487423,99.51163162958214,-5.0
scan-hop-dc538fa7df739a79,sha256:ab55a08744e11d43032a9ad986223bc4b1783939561c742fd299cdeaef31bc8c,1,lower,485,68245,65876,STARLINK-34438,5,2,2188.4147636152306,6860.915933375139,2119.127558334726,6784.243229693815,98.88247131394881,5.0
scan-hop-dc538fa7df739a79,sha256:ab55a08744e11d43032a9ad986223bc4b1783939561c742fd299cdeaef31bc8c,1,lower,485,68245,67032,STARLINK-36131,,5,3883.325230897957,14356.680631187171,3814.0380256174526,14280.007927505847,99.46594407404474,5.0
scan-hop-dc538fa7df739a79,sha256:492409c895433cf2a2f53ecf8a1635ced4ebe8b91ff87c1b9ac6255e518f6be9,3,lower,485,68245,68245,STARLINK-36247,1,1,77.8106784503348,53.151031138328285,0.0,0.0,0.0,-1.0
scan-hop-dc538fa7df739a79,sha256:492409c895433cf2a2f53ecf8a1635ced4ebe8b91ff87c1b9ac6255e518f6be9,3,lower,485,68245,66979,STARLINK-36107,2,3,1533.8374728583465,8576.996522694362,1456.0267944080117,8523.845491556034,99.38030718564835,5.0
scan-hop-dc538fa7df739a79,sha256:492409c895433cf2a2f53ecf8a1635ced4ebe8b91ff87c1b9ac6255e518f6be9,3,lower,485,68245,53787,STARLINK-4743,3,4,1574.4737898439807,12160.64717926136,1496.663111393646,12107.496148123031,99.56292596639946,-5.0
scan-hop-dc538fa7df739a79,sha256:492409c895433cf2a2f53ecf8a1635ced4ebe8b91ff87c1b9ac6255e518f6be9,3,lower,485,68245,59192,STARLINK-31536,4,,2004.1135519801073,15269.819316912895,1926.3028735297726,15216.668285774567,99.65192102123004,-5.0
scan-hop-dc538fa7df739a79,sha256:492409c895433cf2a2f53ecf8a1635ced4ebe8b91ff87c1b9ac6255e518f6be9,3,lower,485,68245,65876,STARLINK-34438,5,2,2157.4448142047863,6754.2884540948535,2079.6341357544516,6701.137422956525,99.21307726935908,5.0
scan-hop-dc538fa7df739a79,sha256:492409c895433cf2a2f53ecf8a1635ced4ebe8b91ff87c1b9ac6255e518f6be9,3,lower,485,68245,67032,STARLINK-36131,,5,3804.966383563483,14097.755377993386,3727.155705113148,14044.604346855058,99.62298231375685,5.0
scan-hop-dc538fa7df739a79,sha256:dfaaa5d8c368218f459c8cc04d3e639198d49626c49bc5eb9c8dfc1cebb7f7d2,1,upper,486,68245,68245,STARLINK-36247,1,1,74.41944267721978,80.24894290367271,0.0,0.0,0.0,-1.0
scan-hop-dc538fa7df739a79,sha256:dfaaa5d8c368218f459c8cc04d3e639198d49626c49bc5eb9c8dfc1cebb7f7d2,1,upper,486,68245,66979,STARLINK-36107,2,3,1550.9213738375313,9065.214170679481,1476.5019311603114,8984.965227775809,99.11475954795168,5.0
scan-hop-dc538fa7df739a79,sha256:dfaaa5d8c368218f459c8cc04d3e639198d49626c49bc5eb9c8dfc1cebb7f7d2,1,upper,486,68245,53787,STARLINK-4743,3,4,1604.5919341713388,12943.034018998052,1530.172491494119,12862.78507609438,99.37998352792798,-5.0
scan-hop-dc538fa7df739a79,sha256:dfaaa5d8c368218f459c8cc04d3e639198d49626c49bc5eb9c8dfc1cebb7f7d2,1,upper,486,68245,59192,STARLINK-31536,4,,2047.873205831524,16243.68478549941,1973.4537631543042,16163.435842595738,99.50596835654365,-5.0
scan-hop-dc538fa7df739a79,sha256:dfaaa5d8c368218f459c8cc04d3e639198d49626c49bc5eb9c8dfc1cebb7f7d2,1,upper,486,68245,65876,STARLINK-34438,5,2,2166.2842506029233,6989.457914197592,2091.8648079257036,6909.20897129392,98.85185741313839,5.0
scan-hop-dc538fa7df739a79,sha256:dfaaa5d8c368218f459c8cc04d3e639198d49626c49bc5eb9c8dfc1cebb7f7d2,1,upper,486,68245,67032,STARLINK-36131,,5,3845.008868423098,14699.57337620955,3770.5894257458785,14619.324433305877,99.45407297987607,5.0
scan-hop-dc538fa7df739a79,sha256:47a1a7d004b6cac32efc6ec8c2128aa68bf9c9253fd17fe22e2d562951d9390d,3,upper,485,68245,68245,STARLINK-36247,1,1,63.754524389248836,48.16082077878239,0.0,0.0,0.0,-1.0
scan-hop-dc538fa7df739a79,sha256:47a1a7d004b6cac32efc6ec8c2128aa68bf9c9253fd17fe22e2d562951d9390d,3,upper,485,68245,66979,STARLINK-36107,2,3,1537.9971734505482,7967.200330471309,1474.2426490612993,7919.039509692527,99.39551136181944,5.0
scan-hop-dc538fa7df739a79,sha256:47a1a7d004b6cac32efc6ec8c2128aa68bf9c9253fd17fe22e2d562951d9390d,3,upper,485,68245,53787,STARLINK-4743,3,4,1653.466532092676,11273.5855709555,1589.7120077034272,11225.424750176717,99.57279943922312,-5.0
scan-hop-dc538fa7df739a79,sha256:47a1a7d004b6cac32efc6ec8c2128aa68bf9c9253fd17fe22e2d562951d9390d,3,upper,485,68245,65876,STARLINK-34438,4,2,2033.235302849294,6337.447002105391,1969.480778460045,6289.286181326609,99.24005958925127,5.0
scan-hop-dc538fa7df739a79,sha256:47a1a7d004b6cac32efc6ec8c2128aa68bf9c9253fd17fe22e2d562951d9390d,3,upper,485,68245,59192,STARLINK-31536,5,,2105.0003523417963,14167.581577831133,2041.2458279525474,14119.42075705235,99.6600632188761,-5.0
scan-hop-dc538fa7df739a79,sha256:47a1a7d004b6cac32efc6ec8c2128aa68bf9c9253fd17fe22e2d562951d9390d,3,upper,485,68245,67032,STARLINK-36131,,5,3643.041576795573,13186.41903143194,3579.287052406324,13138.258210653157,99.63476952564616,5.0
scan-hop-dc538fa7df739a79,sha256:b1d6c66ebfbb7a10b2cc2ae343241c52c6909f1c8628ec705b08b6b067fb78ba,1,upper,491,62303,62303,STARLINK-32621,1,1,62.065776422336505,106.77162970326137,0.0,0.0,0.0,-3.0
scan-hop-dc538fa7df739a79,sha256:b1d6c66ebfbb7a10b2cc2ae343241c52c6909f1c8628ec705b08b6b067fb78ba,1,upper,491,62303,48441,STARLINK-2702,2,2,888.733575579749,4850.294313717354,826.6677991574124,4743.522684014093,97.79865668354815,-3.0
scan-hop-dc538fa7df739a79,sha256:b1d6c66ebfbb7a10b2cc2ae343241c52c6909f1c8628ec705b08b6b067fb78ba,1,upper,491,62303,68093,STARLINK-36251,3,5,2162.727637379619,9466.277853341653,2100.6618609572824,9359.506223638391,98.87208434658855,-5.0
scan-hop-dc538fa7df739a79,sha256:b1d6c66ebfbb7a10b2cc2ae343241c52c6909f1c8628ec705b08b6b067fb78ba,1,upper,491,62303,65871,STARLINK-35465,4,,3360.082164501389,11362.212728874949,3298.0163880790524,11255.441099171687,99.06029193211705,5.0
scan-hop-dc538fa7df739a79,sha256:b1d6c66ebfbb7a10b2cc2ae343241c52c6909f1c8628ec705b08b6b067fb78ba,1,upper,491,62303,65876,STARLINK-34438,5,,3850.8285699294292,18720.885461119113,3788.7627935070927,18614.113831415852,99.42966570718563,-5.0
scan-hop-dc538fa7df739a79,sha256:b1d6c66ebfbb7a10b2cc2ae343241c52c6909f1c8628ec705b08b6b067fb78ba,1,upper,491,62303,50809,STARLINK-3232,,3,4727.423571194889,8016.862659087783,4665.357794772553,7910.091029384522,98.66816192014682,5.0
scan-hop-dc538fa7df739a79,sha256:b1d6c66ebfbb7a10b2cc2ae343241c52c6909f1c8628ec705b08b6b067fb78ba,1,upper,491,62303,63324,STARLINK-33619,,4,4511.280513635666,8331.66381732585,4449.2147372133295,8224.892187622589,98.71848370212408,5.0
scan-hop-dc538fa7df739a79,sha256:d99d47e2c7ede6de1f7377eb9c7bde372c9bd1c0e4385ef46fbd2530946cc7dc,1,lower,486,62303,62303,STARLINK-32621,1,1,45.220253454459176,85.23253828636487,0.0,0.0,0.0,-3.0
scan-hop-dc538fa7df739a79,sha256:d99d47e2c7ede6de1f7377eb9c7bde372c9bd1c0e4385ef46fbd2530946cc7dc,1,lower,486,62303,48441,STARLINK-2702,2,2,769.4637920903408,3957.571630513549,724.2435386358816,3872.3390922271838,97.84634249878872,-3.0
scan-hop-dc538fa7df739a79,sha256:d99d47e2c7ede6de1f7377eb9c7bde372c9bd1c0e4385ef46fbd2530946cc7dc,1,lower,486,62303,68093,STARLINK-36251,3,5,1884.4327913139348,7841.02758651324,1839.2125378594756,7755.795048226875,98.91299275068275,-5.0
scan-hop-dc538fa7df739a79,sha256:d99d47e2c7ede6de1f7377eb9c7bde372c9bd1c0e4385ef46fbd2530946cc7dc,1,lower,486,62303,65871,STARLINK-35465,4,,2912.666580212356,9619.45157714085,2867.446326757897,9534.219038854484,99.1139563664013,5.0
scan-hop-dc538fa7df739a79,sha256:d99d47e2c7ede6de1f7377eb9c7bde372c9bd1c0e4385ef46fbd2530946cc7dc,1,lower,486,62303,65876,STARLINK-34438,5,,3374.271874909439,15387.319809493445,3329.05162145498,15302.08727120708,99.44608587238318,-5.0
scan-hop-dc538fa7df739a79,sha256:d99d47e2c7ede6de1f7377eb9c7bde372c9bd1c0e4385ef46fbd2530946cc7dc,1,lower,486,62303,50809,STARLINK-3232,,3,4038.100660106543,7500.083420491471,3992.880406652084,7414.850882205106,98.86357879629051,5.0
scan-hop-dc538fa7df739a79,sha256:d99d47e2c7ede6de1f7377eb9c7bde372c9bd1c0e4385ef46fbd2530946cc7dc,1,lower,486,62303,63324,STARLINK-33619,,4,3857.3968683432618,7664.594515210523,3812.1766148888028,7579.361976924159,98.8879706797637,5.0
scan-hop-dc538fa7df739a79,sha256:1a2a9f86ebdb4b8afaed737015c09f26a7a799d0bad4bdbb9922ffe6dbf99065,4,lower,481,63324,63324,STARLINK-33619,1,1,24.584966708939188,23.933035051543207,0.0,0.0,0.0,-3.0
scan-hop-dc538fa7df739a79,sha256:1a2a9f86ebdb4b8afaed737015c09f26a7a799d0bad4bdbb9922ffe6dbf99065,4,lower,481,63324,50809,STARLINK-3232,2,2,198.7392784183754,1771.819511323765,174.1543117094362,1747.886476272222,98.6492396715023,-5.0
scan-hop-dc538fa7df739a79,sha256:1a2a9f86ebdb4b8afaed737015c09f26a7a799d0bad4bdbb9922ffe6dbf99065,4,lower,481,63324,62303,STARLINK-32621,3,5,823.578416385035,6537.5697130374,798.9934496760958,6513.636677985857,99.63391541349357,-5.0
scan-hop-dc538fa7df739a79,sha256:1a2a9f86ebdb4b8afaed737015c09f26a7a799d0bad4bdbb9922ffe6dbf99065,4,lower,481,63324,58514,STARLINK-30983,4,3,2029.3031201484464,6000.982247148214,2004.7181534395072,5977.049212096671,99.60118137221758,5.0
