session_id,capture_start_utc,channel,edge,receiver_id,observation_count,support_span_s,normalized_rate_hz_per_s,linear_fit_residual_rms_hz
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,4,upper,0,17,16.8892368,-3752.8898504686995,61.40372289429454
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,2,upper,0,15,13.9936585,-3759.4543362712784,69.13374343151021
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,1,upper,0,14,13.1123045,-3761.196685968819,26.640681006582184
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,1,lower,0,14,13.113439,-3762.0939415239595,29.799694885067375
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,2,lower,0,14,13.3643197,-3761.275484082125,29.908465667124467
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,2,lower,0,18,17.2853112,-3518.633024014593,243.38908947221768
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,2,upper,0,16,15.145581,-3490.0050636847536,230.7847496207303
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,1,upper,0,15,13.88432,-3703.1046416670224,85.07333974064929
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,1,lower,0,15,13.8843194,-3697.3782062543323,76.45120573109509
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,4,upper,0,26,25.0843571,-3548.1067614791104,177.90754600220848
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,4,lower,0,15,14.1150026,-4239.546468993797,205.11820174391593
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,4,upper,0,15,14.1122818,-4244.105897106325,187.623120413189
scan-hop-031a0825dc751a64,2026-09-14T16:50:12.617542Z,3,lower,0,13,12.1001484,-3433.4503278613392,232.10103120222766
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,lower,0,26,25.8389349,-3635.3837150262098,452.898632340501
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,upper,0,24,23.1937126,-3653.886556280554,348.03055503197527
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,lower,0,36,34.9111157,-4252.04404223199,701.1577019305098
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,upper,0,33,31.5017987,-4280.099080793939,450.9141342328202
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,upper,0,10,9.0776732,-4262.550115542412,97.1398139335152
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,3,lower,0,12,11.0896559,-4281.604855912125,132.50581563734292
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,lower,0,11,10.0829243,-4286.927953648487,81.68298552769001
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,lower,0,17,14.9055738,-3720.6248479524593,231.559822444701
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,lower,0,29,25.4941559,-3568.431075718701,522.7951702894371
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,upper,0,31,27.5061746,-3584.9047207077297,560.4858238556351
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,lower,0,28,24.6019668,-3570.504591302894,518.5616987046571
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,upper,0,22,18.1792489,-3558.3570197463373,298.9138039353923
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,upper,0,22,21.0655384,-3654.471796723696,222.437232013922
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,lower,0,20,20.182992,-3662.944294231395,192.485975546162
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,upper,0,49,43.4870533,-3573.0155504024265,621.4560169061128
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,lower,0,36,30.6484724,-3564.3671534102828,605.4422152442199
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,lower,0,43,37.8217333,-3581.3807563365926,566.5665826421122
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,upper,0,38,33.6684692,-3573.6058064343497,587.4080146210363
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,3,upper,0,12,11.7350767,-2982.029359179029,311.19007532341607
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,3,lower,0,13,11.6084065,-3020.1869687129947,297.56526306401867
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,lower,0,9,8.3294401,-3561.4732884300206,68.01235418417832
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,upper,0,16,16.5207207,-3515.2792882177882,424.01241285671085
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,lower,0,19,16.3937037,-3649.8298595975043,356.99742013703
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,upper,0,12,10.9776269,-3584.0913633658197,200.88399436233362
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,upper,0,18,15.8896984,-3664.2972097613506,340.07463896924094
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,lower,0,37,34.9363922,-3832.9736334376003,620.2058815146156
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,upper,0,12,10.9843914,-3914.4020013328714,34.942342491531505
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,3,lower,0,12,10.9777155,-3097.748144654494,207.37005928702152
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,lower,0,30,29.0870576,-3528.710968077145,755.0421884487239
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,upper,0,21,20.0283495,-3514.842794024781,419.4247030669855
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,upper,0,30,29.2305449,-3960.7542931530043,322.08965172620555
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,upper,0,19,18.1403357,-3993.873003899017,143.3192134610968
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,lower,0,30,29.2323581,-3956.930617831754,342.6816323827222
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,lower,0,18,17.1336663,-3996.544447254139,104.85370745806772
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,lower,0,29,28.2238853,-3959.2823728484536,319.76779885801454
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,upper,0,20,19.162955,-3911.9140386715794,330.614870679315
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,3,upper,0,40,37.0695131,-3520.0276395130345,846.7237688099314
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,3,lower,0,44,39.3363872,-3530.6396488246464,868.7491300172609
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,upper,0,24,19.172858,-3536.3124953737306,278.7365449900836
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,lower,0,23,18.9192459,-3541.173549826156,269.7455325449515
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,lower,0,10,9.0882951,-3623.2689090032213,35.16322941282756
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,lower,0,32,29.4895336,-3664.3573038712407,538.9781261339449
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,upper,0,31,28.3550575,-3669.7635535430295,503.3612500287373
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,lower,0,37,35.1585033,-4249.727845285425,618.7777102443036
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,upper,0,26,23.4464351,-4304.701269722962,190.1998815623254
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,upper,0,30,26.8502802,-4304.013870290053,216.6661743786872
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,4,lower,0,28,25.8415888,-4235.476209331031,592.6876258711457
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,upper,0,20,17.1615255,-3934.7672505711826,546.5892136880607
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,1,lower,0,15,12.2415607,-4029.8890838938974,262.89349681705136
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,lower,0,16,15.0073678,-3165.541251398002,352.308314706128
scan-hop-99bee37023f62a10,2026-09-14T17:00:12.924859Z,2,upper,0,16,14.8848317,-3189.4705944481257,340.20313125032203
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,upper,0,10,10.9682397,-3912.2883825150775,230.6897992142267
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,lower,0,11,11.7229013,-3886.39472182771,201.19251400021034
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,upper,0,11,9.8442791,-3652.539381651359,75.6600202545865
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,lower,0,20,17.9042388,-3546.516114905006,364.2266112838592
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,upper,0,13,10.8546874,-3630.0395633605594,128.948832907719
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,lower,0,10,10.101413,-3636.6488285953947,140.67356584357773
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,lower,0,38,32.3990705,-3835.3545745180213,797.5783936316666
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,upper,0,34,29.372386,-3868.466083505495,591.8441902920364
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,lower,0,32,27.9830531,-3882.3228400238254,491.96374691062636
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,upper,0,32,28.1097183,-3882.081662177429,494.90710324715
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,lower,0,19,16.1456722,-3820.9706268212212,275.4228272686907
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,upper,0,24,23.5669896,-3909.074212856101,298.95183741626244
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,3,upper,0,14,13.1110847,-2833.7737090798155,337.3986298474445
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,3,lower,0,12,11.2203971,-2864.302165568148,263.95823067452477
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,lower,0,10,9.0829382,-3955.693244005457,42.85242112891345
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,upper,0,27,23.0698051,-3273.6741675885974,826.1436193091862
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,lower,0,28,24.4617381,-3378.0750988650966,752.9973290509716
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,3,upper,0,55,50.9216446,-3598.7493340247456,893.052548714078
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,3,lower,0,55,50.9216349,-3598.5904857305813,876.2653436116484
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,lower,0,12,11.2501701,-4043.934305578758,34.614194337775125
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,lower,0,15,13.6429918,-3723.3597634042317,38.24642413292527
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,lower,0,13,12.2536457,-3727.2389350231497,31.048630779771557
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,upper,0,13,12.3776604,-3730.192703040294,27.548633488602803
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,lower,0,26,25.2057163,-3814.6341888945194,497.7699956678695
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,upper,0,20,19.1577107,-3774.370743496324,378.25606284249545
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,lower,0,21,20.1643681,-3780.9539148911076,394.39802778965634
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,upper,0,12,11.1056133,-3874.466354978354,83.11652296204826
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,3,upper,0,36,33.4309261,-3679.4550934777394,750.7251790721679
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,3,lower,0,41,37.0803696,-3688.474383480476,745.1436106987767
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,lower,0,16,14.6350507,-3713.9778776799176,228.4801534376074
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,upper,0,15,13.8803448,-3711.3413494395745,162.5623291975452
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,lower,0,14,13.2496723,-3731.215244014874,124.78327740951572
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,upper,0,14,13.2510052,-3735.906392933123,130.15304032928015
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,lower,0,35,34.013583,-4231.568987050295,614.3295119084818
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,upper,0,24,22.8149806,-4292.817249254869,156.0066402154561
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,lower,0,36,35.0215882,-4204.717257282147,789.43595447632
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,upper,0,33,32.2522538,-4227.851122146214,664.7105171311042
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,lower,0,9,8.0829392,-4326.613902016414,30.437192292203797
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,upper,0,15,14.1324038,-3355.649155837284,347.53286875295544
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,2,lower,0,21,20.1709429,-3487.0154425007363,625.7401774788145
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,3,upper,0,14,13.1229217,-3408.794457332068,292.53089176840604
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,3,lower,0,17,16.1429533,-3503.515814647668,395.84785030146776
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,lower,0,24,23.1857214,-3637.892048880931,638.0131919894942
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,4,upper,0,10,9.0894063,-3517.649137943326,140.5720063561039
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,upper,0,11,10.0868365,-3668.7684137178744,134.2789013672278
scan-hop-2b542a19425a01b3,2026-09-14T17:10:12.880432Z,1,lower,0,15,14.1122491,-3704.612674912108,211.39047673751878
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,lower,0,10,9.0922974,-4896.081909736801,65.74468308104944
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,lower,0,15,14.1309797,-3736.038675598027,39.12657203494439
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,3,lower,0,14,13.1215277,-4909.628328459125,63.12239731443572
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,lower,0,14,13.1229645,-3735.8982703269985,32.56772327315414
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,upper,0,25,24.8362668,-4820.612877853378,558.6664434667322
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,3,upper,0,16,15.1390376,-4910.2313075698685,55.8755197582812
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,upper,0,9,8.0829642,-3729.9395069336433,128.77730409188388
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,lower,0,16,15.5135807,-4678.968880511752,425.9945141576942
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,lower,0,38,35.19109,-3776.115550996049,784.4393470056609
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,upper,0,35,32.5364099,-3785.303949790868,664.8614244979725
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,lower,0,25,23.0828387,-3861.1453852026584,172.18269212853997
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,upper,0,14,12.3696006,-3861.2057279075857,118.80623469079966
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,lower,0,29,25.5908569,-3716.217450445056,635.7267697358599
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,lower,0,14,14.1282803,-3842.0774648189044,132.95492306163567
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,lower,0,12,12.9893987,-3887.49216517075,63.75541640671125
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,lower,0,12,8.8336353,-3778.098564669066,26.68796899341334
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,upper,0,14,10.6083004,-3778.2625930462186,101.76734973494634
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,lower,0,22,20.6670362,-3909.5304821126374,290.71959324090585
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,3,lower,0,30,30.1070733,-3931.373958772059,292.36877861700816
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,lower,0,14,12.853701,-3856.16492096612,173.06214507884766
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,3,upper,0,22,21.1682614,-3932.489949823135,258.9091059436803
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,upper,0,9,8.0763236,-3968.2538242353608,40.5739421608249
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,lower,0,11,9.4669355,-3871.446142176273,95.17194547494366
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,upper,0,16,14.750786,-3792.193100078803,265.96077276330027
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,3,lower,0,9,9.7176614,-4267.2919809765635,86.9254316136076
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,upper,0,11,11.8563383,-4291.380343732039,130.06071260319274
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,1,lower,0,9,8.0829916,-4271.622985780782,66.10813066789498
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,lower,0,44,40.3323822,-3841.366727720463,673.200241518086
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,upper,0,30,26.3362896,-3891.1118312237027,279.1741900493509
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,lower,0,27,23.8189888,-3901.4027670803134,199.27677052088507
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,upper,0,25,21.5536442,-3903.1638074297493,195.56946739603063
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,3,lower,0,25,22.808242,-3266.2441943389886,782.1238496661757
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,upper,0,19,18.2776359,-3284.1201522647734,535.9298127833061
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,2,lower,0,20,19.5376412,-3327.789632769609,594.039247885023
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,3,upper,0,16,14.375054,-3442.0533125716347,283.31149559180847
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,lower,0,15,14.2510429,-3509.3999013497105,258.8667387123425
scan-hop-543e944f549f5386,2026-09-14T17:30:12.494100Z,4,upper,0,13,13.2457015,-3510.9729948278714,216.1626830310657
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,lower,0,13,12.1189494,-3830.159083573146,55.08486864507813
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,upper,0,11,10.0949512,-3826.7931816015102,88.86309960474371
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,lower,0,37,35.5601889,-4158.508942690876,850.0008689048161
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,lower,0,37,35.433589,-4159.697114230056,856.2827612374142
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,upper,0,36,34.6788983,-4166.610210838708,781.9401143938264
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,upper,0,33,31.7842676,-4183.873210949919,626.8822967334668
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,lower,0,16,15.9177039,-4274.019422326276,38.92123955853233
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,upper,0,11,10.2456007,-4283.46931467741,32.33890859954936
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,lower,0,14,13.1495863,-4270.667508221795,65.6947098047426
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,upper,0,18,17.1682634,-4233.0641192702315,186.1805558235355
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,upper,0,11,9.4733949,-3335.1443867611647,213.17303093520286
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,upper,0,37,23.4403574,-3454.9437558109876,668.6659457485318
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,lower,0,22,14.2483262,-3295.476372156335,297.62525383352187
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,upper,0,21,18.6494522,-3734.4285876367926,94.37164809875864
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,lower,0,21,17.7679119,-3736.2563585891908,53.653234236914635
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,lower,0,51,48.6283692,-3824.6107209126167,961.0470639300154
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,upper,0,48,45.9790292,-3838.038029514036,840.1211759682762
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,upper,0,15,13.86707,-3676.7349255062063,306.99926265153175
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,lower,0,31,29.6084436,-3851.560442280165,685.1870252252832
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,lower,0,14,13.2363961,-3686.1530712467315,254.3838133978564
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,lower,0,9,8.3283459,-3656.153087171545,99.82560516825562
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,upper,0,19,18.1536744,-3955.528608134489,89.86110944342913
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,lower,0,42,41.0865208,-4008.264376674242,800.7564806811353
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,upper,0,12,10.8521099,-4106.708444241425,194.84025254802836
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,upper,0,23,22.1951064,-4197.452869038351,783.6421170690782
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,lower,0,23,22.1951066,-4226.606783158963,662.1922373798809
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,lower,0,14,13.1203143,-4011.770319122441,25.735020117169306
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,upper,0,17,16.1416437,-3998.5893405972474,119.06237772448956
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,lower,0,9,8.0868949,-4350.181970835877,39.01278217447426
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,lower,0,14,13.1189113,-3727.0902406535233,277.99656247408313
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,lower,0,15,14.1255676,-3701.5225878245205,311.5514596815678
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,lower,0,9,8.0816488,-3917.441629246196,17.187701350404065
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,upper,0,12,11.1055828,-3744.3404425624008,197.7773843529844
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,lower,0,26,15.8815465,-3931.1509746495517,53.20305565789198
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,upper,0,34,21.7948289,-3899.6796317716785,188.37843692759796
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,lower,0,20,16.0171126,-3684.6992663018323,117.95796090384661
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,upper,0,16,12.1157738,-3678.8899526460123,86.23223770532134
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,lower,0,20,14.0031033,-3275.79455394928,286.90979486583115
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,upper,0,19,12.9964261,-3274.8121028111595,257.215752141226
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,upper,0,11,9.9589812,-4289.367968885671,63.67305462689859
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,lower,0,11,8.069632,-4324.154089293776,72.92825882469235
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,lower,0,13,10.0937315,-3037.4387930472926,235.87196780916915
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,upper,0,11,8.3323745,-3114.0493589832545,182.4302351268486
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,upper,0,11,9.3389568,-3647.8274188749515,51.90048420352383
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,upper,0,15,13.62027,-3601.163852796222,148.23897397033363
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,lower,0,13,11.8576074,-3609.07847921285,105.05726865431649
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,lower,0,14,12.7402771,-3574.2085431859855,155.66541435881635
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,lower,0,41,40.2284356,-3898.1081524591045,953.4715112958165
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,3,upper,0,39,38.3417306,-3910.81575629523,877.63569531495
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,upper,0,31,30.2774245,-3975.591573107189,279.6142318054086
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,lower,0,19,18.1670205,-3966.753381859635,226.70261481548317
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,4,upper,0,10,9.0869599,-4063.7256175629054,21.114791112580676
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,upper,0,16,15.1442518,-3667.6148816886694,198.31136781289786
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,2,lower,0,15,14.1375222,-3657.0694259238794,305.4374034161028
scan-hop-e336bdc3f097d035,2026-09-14T17:40:12.787119Z,1,lower,0,10,9.1002556,-3901.8285094982893,88.79230897330541
scan-hop-d863b5568dd4cb74,2026-09-14T17:50:12.620976Z,2,upper,0,14,13.1402214,-3085.8776178807125,325.07857688395336
scan-hop-d863b5568dd4cb74,2026-09-14T17:50:12.620976Z,3,upper,0,15,14.1363951,-3182.8661746805437,335.69891592417775
scan-hop-d863b5568dd4cb74,2026-09-14T17:50:12.620976Z,3,lower,0,12,11.1177015,-3183.673105075793,215.1070334859423
scan-hop-d863b5568dd4cb74,2026-09-14T17:50:12.620976Z,2,lower,0,10,9.1043683,-3184.4743321405645,148.64926379172738
scan-hop-d863b5568dd4cb74,2026-09-14T17:50:12.620976Z,4,lower,0,23,22.2016568,-4187.357471645858,187.96753976782406
scan-hop-d863b5568dd4cb74,2026-09-14T17:50:12.620976Z,3,upper,0,9,8.09099,-3641.043845473322,101.96600206508779
