attempt_count,completed_at,created_at,error,id,kind,max_attempts,outcome,scheduled_for,started_at,state,updated_at
1,2026-08-23T12:13:53.699043+00:00,2026-08-23T12:12:07.206942+00:00,,1132,scheduled_recording,3,capture cap-20260823T121207-a425c08db278 committed,2026-08-23T12:12:00+00:00,2026-08-23T12:12:07.217728+00:00,succeeded,2026-08-23T12:13:53.699043+00:00
1,2026-08-23T12:14:56.526082+00:00,2026-08-23T12:13:53.701718+00:00,,1133,scanner_sweep,3,scan burst scan-burst-620be597c0834c14 published; scans=4; active_edges=10,2026-08-23T12:12:00.000001+00:00,2026-08-23T12:13:53.70726+00:00,succeeded,2026-08-23T12:14:56.526082+00:00
1,2026-08-23T12:16:45.446178+00:00,2026-08-23T12:15:00.055618+00:00,,1134,scheduled_recording,3,capture cap-20260823T121500-1549f8e17f0e committed,2026-08-23T12:15:00+00:00,2026-08-23T12:15:00.065845+00:00,succeeded,2026-08-23T12:16:45.446178+00:00
1,2026-08-23T12:17:45.046188+00:00,2026-08-23T12:16:45.453144+00:00,,1135,scanner_sweep,3,scan burst scan-burst-8ba56f9429074863 published; scans=4; active_edges=0,2026-08-23T12:15:00.000001+00:00,2026-08-23T12:16:45.461012+00:00,succeeded,2026-08-23T12:17:45.046188+00:00
1,2026-08-23T12:19:44.737166+00:00,2026-08-23T12:18:00.163786+00:00,,1136,scheduled_recording,3,capture cap-20260823T121800-1b13c9a3deb5 committed,2026-08-23T12:18:00+00:00,2026-08-23T12:18:00.17289+00:00,succeeded,2026-08-23T12:19:44.737166+00:00
1,2026-08-23T12:20:46.874371+00:00,2026-08-23T12:19:44.740524+00:00,,1137,scanner_sweep,3,scan burst scan-burst-8a5da74f941946e1 published; scans=4; active_edges=23,2026-08-23T12:18:00.000001+00:00,2026-08-23T12:19:44.745099+00:00,succeeded,2026-08-23T12:20:46.874371+00:00
1,2026-08-23T12:22:42.662561+00:00,2026-08-23T12:21:00.224818+00:00,,1138,scheduled_recording,3,capture cap-20260823T122100-237b879c5bd8 committed,2026-08-23T12:21:00+00:00,2026-08-23T12:21:00.273076+00:00,succeeded,2026-08-23T12:22:42.662561+00:00
1,2026-08-23T12:23:43.262716+00:00,2026-08-23T12:22:42.6659+00:00,,1139,scanner_sweep,3,scan burst scan-burst-258ab309dc94499a published; scans=4; active_edges=8,2026-08-23T12:21:00.000001+00:00,2026-08-23T12:22:42.670657+00:00,succeeded,2026-08-23T12:23:43.262716+00:00
1,2026-08-23T12:25:41.830597+00:00,2026-08-23T12:24:00.13849+00:00,,1140,scheduled_recording,3,capture cap-20260823T122400-3e76e386934e committed,2026-08-23T12:24:00+00:00,2026-08-23T12:24:00.148624+00:00,succeeded,2026-08-23T12:25:41.830597+00:00
1,2026-08-23T12:26:43.190041+00:00,2026-08-23T12:25:41.834348+00:00,,1141,scanner_sweep,3,scan burst scan-burst-fdaca520eb7245f0 published; scans=4; active_edges=29,2026-08-23T12:24:00.000001+00:00,2026-08-23T12:25:41.840259+00:00,succeeded,2026-08-23T12:26:43.190041+00:00
1,2026-08-23T12:28:46.809029+00:00,2026-08-23T12:27:00.101471+00:00,,1142,scheduled_recording,3,capture cap-20260823T122700-0f0409ec36c0 committed,2026-08-23T12:27:00+00:00,2026-08-23T12:27:00.14451+00:00,succeeded,2026-08-23T12:28:46.809029+00:00
1,2026-08-23T12:29:47.342967+00:00,2026-08-23T12:28:46.812054+00:00,,1143,scanner_sweep,3,scan burst scan-burst-3989b855c8ec401c published; scans=4; active_edges=1,2026-08-23T12:27:00.000001+00:00,2026-08-23T12:28:46.815906+00:00,succeeded,2026-08-23T12:29:47.342967+00:00
1,2026-08-23T12:31:45.9003+00:00,2026-08-23T12:30:00.192046+00:00,,1144,scheduled_recording,3,capture cap-20260823T123000-7d9bf279ce51 committed,2026-08-23T12:30:00+00:00,2026-08-23T12:30:00.239089+00:00,succeeded,2026-08-23T12:31:45.9003+00:00
1,2026-08-23T12:32:50.243852+00:00,2026-08-23T12:31:45.902755+00:00,,1145,scanner_sweep,3,scan burst scan-burst-82e469503e014ff9 published; scans=4; active_edges=32,2026-08-23T12:30:00.000001+00:00,2026-08-23T12:31:45.905813+00:00,succeeded,2026-08-23T12:32:50.243852+00:00
1,2026-08-23T12:34:45.832072+00:00,2026-08-23T12:33:00.070205+00:00,,1146,scheduled_recording,3,capture cap-20260823T123300-c314b8b8743a committed,2026-08-23T12:33:00+00:00,2026-08-23T12:33:00.117178+00:00,succeeded,2026-08-23T12:34:45.832072+00:00
1,2026-08-23T12:35:48.648201+00:00,2026-08-23T12:34:45.834935+00:00,,1147,scanner_sweep,3,scan burst scan-burst-86cd5407d45942d8 published; scans=4; active_edges=26,2026-08-23T12:33:00.000001+00:00,2026-08-23T12:34:45.840309+00:00,succeeded,2026-08-23T12:35:48.648201+00:00
1,2026-08-23T12:37:45.285216+00:00,2026-08-23T12:36:00.234589+00:00,,1148,scheduled_recording,3,capture cap-20260823T123600-af912444ceca committed,2026-08-23T12:36:00+00:00,2026-08-23T12:36:00.244906+00:00,succeeded,2026-08-23T12:37:45.285216+00:00
1,2026-08-23T12:38:46.179977+00:00,2026-08-23T12:37:45.287684+00:00,,1149,scanner_sweep,3,scan burst scan-burst-928cce161f134e5d published; scans=4; active_edges=8,2026-08-23T12:36:00.000001+00:00,2026-08-23T12:37:45.293119+00:00,succeeded,2026-08-23T12:38:46.179977+00:00
1,2026-08-23T12:40:42.751778+00:00,2026-08-23T12:39:00.026191+00:00,,1150,scheduled_recording,3,capture cap-20260823T123900-885a0a1407c0 committed,2026-08-23T12:39:00+00:00,2026-08-23T12:39:00.035364+00:00,succeeded,2026-08-23T12:40:42.751778+00:00
1,2026-08-23T12:41:40.543515+00:00,2026-08-23T12:40:42.754599+00:00,,1151,scanner_sweep,3,scan burst scan-burst-9ba557b0dcef4001 published; scans=4; active_edges=0,2026-08-23T12:39:00.000001+00:00,2026-08-23T12:40:42.759922+00:00,succeeded,2026-08-23T12:41:40.543515+00:00
1,2026-08-23T12:43:43.859177+00:00,2026-08-23T12:42:00.193722+00:00,,1152,scheduled_recording,3,capture cap-20260823T124200-2d84faf9d282 committed,2026-08-23T12:42:00+00:00,2026-08-23T12:42:00.239441+00:00,succeeded,2026-08-23T12:43:43.859177+00:00
1,2026-08-23T12:44:45.55091+00:00,2026-08-23T12:43:43.861597+00:00,,1153,scanner_sweep,3,scan burst scan-burst-c49cd8ffc4344ef1 published; scans=4; active_edges=18,2026-08-23T12:42:00.000001+00:00,2026-08-23T12:43:43.866545+00:00,succeeded,2026-08-23T12:44:45.55091+00:00
1,2026-08-23T12:46:42.527224+00:00,2026-08-23T12:45:00.164003+00:00,,1154,scheduled_recording,3,capture cap-20260823T124500-aeeb35522ab9 committed,2026-08-23T12:45:00+00:00,2026-08-23T12:45:00.173879+00:00,succeeded,2026-08-23T12:46:42.527224+00:00
1,2026-08-23T12:47:43.597499+00:00,2026-08-23T12:46:42.533418+00:00,,1155,scanner_sweep,3,scan burst scan-burst-9d8969b4032e4bde published; scans=4; active_edges=18,2026-08-23T12:45:00.000001+00:00,2026-08-23T12:46:42.541162+00:00,succeeded,2026-08-23T12:47:43.597499+00:00
1,2026-08-23T12:49:43.70124+00:00,2026-08-23T12:48:00.007247+00:00,,1156,scheduled_recording,3,capture cap-20260823T124800-650468f8f57d committed,2026-08-23T12:48:00+00:00,2026-08-23T12:48:00.06552+00:00,succeeded,2026-08-23T12:49:43.70124+00:00
1,2026-08-23T12:50:43.707849+00:00,2026-08-23T12:49:43.706625+00:00,,1157,scanner_sweep,3,scan burst scan-burst-fac18743890441c0 published; scans=4; active_edges=16,2026-08-23T12:48:00.000001+00:00,2026-08-23T12:49:43.71351+00:00,succeeded,2026-08-23T12:50:43.707849+00:00
1,2026-08-23T12:52:46.373196+00:00,2026-08-23T12:51:00.120546+00:00,,1158,scheduled_recording,3,capture cap-20260823T125100-15f477ec3c2e committed,2026-08-23T12:51:00+00:00,2026-08-23T12:51:00.165396+00:00,succeeded,2026-08-23T12:52:46.373196+00:00
1,2026-08-23T12:53:47.981956+00:00,2026-08-23T12:52:46.375698+00:00,,1159,scanner_sweep,3,scan burst scan-burst-1d63a6b1cdc1468e published; scans=4; active_edges=23,2026-08-23T12:51:00.000001+00:00,2026-08-23T12:52:46.378927+00:00,succeeded,2026-08-23T12:53:47.981956+00:00
1,2026-08-23T12:55:42.7722+00:00,2026-08-23T12:54:00.066893+00:00,,1160,scheduled_recording,3,capture cap-20260823T125400-975e98759977 committed,2026-08-23T12:54:00+00:00,2026-08-23T12:54:00.077717+00:00,succeeded,2026-08-23T12:55:42.7722+00:00
1,2026-08-23T12:56:44.183275+00:00,2026-08-23T12:55:42.774253+00:00,,1161,scanner_sweep,3,scan burst scan-burst-94118ef977e74e65 published; scans=4; active_edges=16,2026-08-23T12:54:00.000001+00:00,2026-08-23T12:55:42.783013+00:00,succeeded,2026-08-23T12:56:44.183275+00:00
1,2026-08-23T12:58:46.611598+00:00,2026-08-23T12:57:00.015374+00:00,,1162,scheduled_recording,3,capture cap-20260823T125700-7830b09846c7 committed,2026-08-23T12:57:00+00:00,2026-08-23T12:57:00.074402+00:00,succeeded,2026-08-23T12:58:46.611598+00:00
1,2026-08-23T12:59:47.029417+00:00,2026-08-23T12:58:46.613857+00:00,,1163,scanner_sweep,3,scan burst scan-burst-2be19767de8946c3 published; scans=4; active_edges=12,2026-08-23T12:57:00.000001+00:00,2026-08-23T12:58:46.618095+00:00,succeeded,2026-08-23T12:59:47.029417+00:00
1,2026-08-23T13:01:45.366395+00:00,2026-08-23T13:00:00.130881+00:00,,1164,scheduled_recording,3,capture cap-20260823T130000-3b8996fa984b committed,2026-08-23T13:00:00+00:00,2026-08-23T13:00:00.140294+00:00,succeeded,2026-08-23T13:01:45.366395+00:00
1,2026-08-23T13:02:51.203937+00:00,2026-08-23T13:01:45.370027+00:00,,1165,scanner_sweep,3,scan burst scan-burst-3c6ca352d6804250 published; scans=4; active_edges=14,2026-08-23T13:00:00.000001+00:00,2026-08-23T13:01:45.375239+00:00,succeeded,2026-08-23T13:02:51.203937+00:00
0,2026-08-23T13:06:00.216171+00:00,2026-08-23T13:03:00.032884+00:00,,1166,scheduled_recording,3,superseded by newer scheduled_recording intent scheduled-dwell:a88ebdf9fa294286:2026-08-23T13:06:00+00:00,2026-08-23T13:03:00+00:00,,cancelled,2026-08-23T13:06:00.216171+00:00
0,2026-08-23T13:09:00.314915+00:00,2026-08-23T13:06:00.214017+00:00,,1167,scheduled_recording,3,superseded by newer scheduled_recording intent scheduled-dwell:a88ebdf9fa294286:2026-08-23T13:09:00+00:00,2026-08-23T13:06:00+00:00,,cancelled,2026-08-23T13:09:00.314915+00:00
0,2026-08-23T13:12:00.37329+00:00,2026-08-23T13:09:00.313343+00:00,,1168,scheduled_recording,3,superseded by newer scheduled_recording intent scheduled-dwell:a88ebdf9fa294286:2026-08-23T13:12:00+00:00,2026-08-23T13:09:00+00:00,,cancelled,2026-08-23T13:12:00.37329+00:00
0,2026-08-23T13:15:00.499621+00:00,2026-08-23T13:12:00.371584+00:00,,1169,scheduled_recording,3,superseded by newer scheduled_recording intent scheduled-dwell:a88ebdf9fa294286:2026-08-23T13:15:00+00:00,2026-08-23T13:12:00+00:00,,cancelled,2026-08-23T13:15:00.499621+00:00
1,2026-08-23T13:17:03.149509+00:00,2026-08-23T13:15:00.493957+00:00,,1170,scheduled_recording,3,capture cap-20260823T131519-2504637dc8f8 committed,2026-08-23T13:15:00+00:00,2026-08-23T13:15:19.696333+00:00,succeeded,2026-08-23T13:17:03.149509+00:00
1,2026-08-23T13:18:00.942728+00:00,2026-08-23T13:17:03.155049+00:00,,1171,scanner_sweep,3,scan burst scan-burst-b574ca058c9d421a published; scans=4; active_edges=0,2026-08-23T13:15:00.000001+00:00,2026-08-23T13:17:03.160899+00:00,succeeded,2026-08-23T13:18:00.942728+00:00
1,2026-08-23T13:19:45.530449+00:00,2026-08-23T13:18:00.981772+00:00,,1172,scheduled_recording,3,capture cap-20260823T131801-604f88d26a85 committed,2026-08-23T13:18:00+00:00,2026-08-23T13:18:01.0015+00:00,succeeded,2026-08-23T13:19:45.530449+00:00
1,2026-08-23T13:20:45.412645+00:00,2026-08-23T13:19:45.535184+00:00,,1173,scanner_sweep,3,scan burst scan-burst-624c36dbd6ef479f published; scans=4; active_edges=14,2026-08-23T13:18:00.000001+00:00,2026-08-23T13:19:45.541391+00:00,succeeded,2026-08-23T13:20:45.412645+00:00
1,2026-08-23T13:22:39.756645+00:00,2026-08-23T13:21:00.057446+00:00,,1174,scheduled_recording,3,capture cap-20260823T132100-7e848cfd1394 committed,2026-08-23T13:21:00+00:00,2026-08-23T13:21:00.067596+00:00,succeeded,2026-08-23T13:22:39.756645+00:00
1,2026-08-23T13:23:40.509563+00:00,2026-08-23T13:22:39.759538+00:00,,1175,scanner_sweep,3,scan burst scan-burst-92c6152f844c4105 published; scans=4; active_edges=16,2026-08-23T13:21:00.000001+00:00,2026-08-23T13:22:39.764205+00:00,succeeded,2026-08-23T13:23:40.509563+00:00
1,2026-08-23T13:25:45.851921+00:00,2026-08-23T13:24:00.150578+00:00,,1176,scheduled_recording,3,capture cap-20260823T132400-e36b1b963036 committed,2026-08-23T13:24:00+00:00,2026-08-23T13:24:00.160882+00:00,succeeded,2026-08-23T13:25:45.851921+00:00
1,2026-08-23T13:26:45.153675+00:00,2026-08-23T13:25:45.855237+00:00,,1177,scanner_sweep,3,scan burst scan-burst-447160e577b74290 published; scans=4; active_edges=8,2026-08-23T13:24:00.000001+00:00,2026-08-23T13:25:45.862739+00:00,succeeded,2026-08-23T13:26:45.153675+00:00
1,2026-08-23T13:28:39.825206+00:00,2026-08-23T13:27:00.053326+00:00,,1178,scheduled_recording,3,capture cap-20260823T132700-1f1a9f00d07d committed,2026-08-23T13:27:00+00:00,2026-08-23T13:27:00.063833+00:00,succeeded,2026-08-23T13:28:39.825206+00:00
1,2026-08-23T13:29:40.833017+00:00,2026-08-23T13:28:39.828791+00:00,,1179,scanner_sweep,3,scan burst scan-burst-d660a69b832a476c published; scans=4; active_edges=9,2026-08-23T13:27:00.000001+00:00,2026-08-23T13:28:39.837296+00:00,succeeded,2026-08-23T13:29:40.833017+00:00
1,2026-08-23T13:31:46.050936+00:00,2026-08-23T13:30:00.231212+00:00,,1180,scheduled_recording,3,capture cap-20260823T133000-05e02094d704 committed,2026-08-23T13:30:00+00:00,2026-08-23T13:30:00.240376+00:00,succeeded,2026-08-23T13:31:46.050936+00:00
1,2026-08-23T13:32:47.539025+00:00,2026-08-23T13:31:46.05386+00:00,,1181,scanner_sweep,3,scan burst scan-burst-891e140f3f8a46eb published; scans=4; active_edges=15,2026-08-23T13:30:00.000001+00:00,2026-08-23T13:31:46.058244+00:00,succeeded,2026-08-23T13:32:47.539025+00:00
1,2026-08-23T13:34:42.623662+00:00,2026-08-23T13:33:00.134773+00:00,,1182,scheduled_recording,3,capture cap-20260823T133300-eb7033a60d1c committed,2026-08-23T13:33:00+00:00,2026-08-23T13:33:00.179792+00:00,succeeded,2026-08-23T13:34:42.623662+00:00
1,2026-08-23T13:35:45.48817+00:00,2026-08-23T13:34:42.626957+00:00,,1183,scanner_sweep,3,scan burst scan-burst-1524364444404932 published; scans=4; active_edges=24,2026-08-23T13:33:00.000001+00:00,2026-08-23T13:34:42.632087+00:00,succeeded,2026-08-23T13:35:45.48817+00:00
1,2026-08-23T13:37:40.445245+00:00,2026-08-23T13:36:00.095825+00:00,,1184,scheduled_recording,3,capture cap-20260823T133600-e6a64a20edaf committed,2026-08-23T13:36:00+00:00,2026-08-23T13:36:00.141837+00:00,succeeded,2026-08-23T13:37:40.445245+00:00
1,2026-08-23T13:38:41.472357+00:00,2026-08-23T13:37:40.452747+00:00,,1185,scanner_sweep,3,scan burst scan-burst-10e12b8315704353 published; scans=4; active_edges=27,2026-08-23T13:36:00.000001+00:00,2026-08-23T13:37:40.461325+00:00,succeeded,2026-08-23T13:38:41.472357+00:00
1,2026-08-23T13:40:43.506276+00:00,2026-08-23T13:39:00.096041+00:00,,1186,scheduled_recording,3,capture cap-20260823T133900-e9ac7614124b committed,2026-08-23T13:39:00+00:00,2026-08-23T13:39:00.142589+00:00,succeeded,2026-08-23T13:40:43.506276+00:00
1,2026-08-23T13:41:43.083194+00:00,2026-08-23T13:40:43.509313+00:00,,1187,scanner_sweep,3,scan burst scan-burst-5665bfa3c16840fa published; scans=4; active_edges=7,2026-08-23T13:39:00.000001+00:00,2026-08-23T13:40:43.514548+00:00,succeeded,2026-08-23T13:41:43.083194+00:00
1,2026-08-23T13:43:46.899693+00:00,2026-08-23T13:42:00.213126+00:00,,1188,scheduled_recording,3,capture cap-20260823T134200-2d7cd9a08d04 committed,2026-08-23T13:42:00+00:00,2026-08-23T13:42:00.22434+00:00,succeeded,2026-08-23T13:43:46.899693+00:00
1,2026-08-23T13:44:48.403947+00:00,2026-08-23T13:43:46.902934+00:00,,1189,scanner_sweep,3,scan burst scan-burst-50ac1db6df954d57 published; scans=4; active_edges=31,2026-08-23T13:42:00.000001+00:00,2026-08-23T13:43:46.909822+00:00,succeeded,2026-08-23T13:44:48.403947+00:00
1,2026-08-23T13:46:45.082059+00:00,2026-08-23T13:45:00.244497+00:00,,1190,scheduled_recording,3,capture cap-20260823T134500-a3357e0a77fc committed,2026-08-23T13:45:00+00:00,2026-08-23T13:45:00.254248+00:00,succeeded,2026-08-23T13:46:45.082059+00:00
1,2026-08-23T13:47:43.997177+00:00,2026-08-23T13:46:45.089675+00:00,,1191,scanner_sweep,3,scan burst scan-burst-ccdeffac07874be2 published; scans=4; active_edges=4,2026-08-23T13:45:00.000001+00:00,2026-08-23T13:46:45.097954+00:00,succeeded,2026-08-23T13:47:43.997177+00:00
1,2026-08-23T13:49:42.399987+00:00,2026-08-23T13:48:00.120643+00:00,,1192,scheduled_recording,3,capture cap-20260823T134800-272180665c42 committed,2026-08-23T13:48:00+00:00,2026-08-23T13:48:00.165565+00:00,succeeded,2026-08-23T13:49:42.399987+00:00
1,2026-08-23T13:50:43.390307+00:00,2026-08-23T13:49:42.402346+00:00,,1193,scanner_sweep,3,scan burst scan-burst-bd934ff5ba29460c published; scans=4; active_edges=22,2026-08-23T13:48:00.000001+00:00,2026-08-23T13:49:42.406669+00:00,succeeded,2026-08-23T13:50:43.390307+00:00
1,2026-08-23T13:52:42.173012+00:00,2026-08-23T13:51:00.014511+00:00,,1194,scheduled_recording,3,capture cap-20260823T135100-3e6a71233bab committed,2026-08-23T13:51:00+00:00,2026-08-23T13:51:00.062261+00:00,succeeded,2026-08-23T13:52:42.173012+00:00
1,2026-08-23T13:53:43.243281+00:00,2026-08-23T13:52:42.175934+00:00,,1195,scanner_sweep,3,scan burst scan-burst-65ba701fc17349dd published; scans=4; active_edges=19,2026-08-23T13:51:00.000001+00:00,2026-08-23T13:52:42.180298+00:00,succeeded,2026-08-23T13:53:43.243281+00:00
1,2026-08-23T13:55:40.133944+00:00,2026-08-23T13:54:00.109981+00:00,,1196,scheduled_recording,3,capture cap-20260823T135400-a8a9c0924e3e committed,2026-08-23T13:54:00+00:00,2026-08-23T13:54:00.119426+00:00,succeeded,2026-08-23T13:55:40.133944+00:00
1,2026-08-23T13:56:39.824595+00:00,2026-08-23T13:55:40.137458+00:00,,1197,scanner_sweep,3,scan burst scan-burst-6144f19c49bc427e published; scans=4; active_edges=9,2026-08-23T13:54:00.000001+00:00,2026-08-23T13:55:40.143356+00:00,succeeded,2026-08-23T13:56:39.824595+00:00
1,2026-08-23T13:58:43.521822+00:00,2026-08-23T13:57:00.231549+00:00,,1198,scheduled_recording,3,capture cap-20260823T135700-b35f5f92dc27 committed,2026-08-23T13:57:00+00:00,2026-08-23T13:57:00.242447+00:00,succeeded,2026-08-23T13:58:43.521822+00:00
1,2026-08-23T13:59:42.303006+00:00,2026-08-23T13:58:43.524572+00:00,,1199,scanner_sweep,3,scan burst scan-burst-93f272b1be914a08 published; scans=4; active_edges=9,2026-08-23T13:57:00.000001+00:00,2026-08-23T13:58:43.530699+00:00,succeeded,2026-08-23T13:59:42.303006+00:00
1,2026-08-23T14:01:43.011012+00:00,2026-08-23T14:00:00.217989+00:00,,1200,scheduled_recording,3,capture cap-20260823T140000-f8179c2eb538 committed,2026-08-23T14:00:00+00:00,2026-08-23T14:00:00.228238+00:00,succeeded,2026-08-23T14:01:43.011012+00:00
1,2026-08-23T14:02:45.209981+00:00,2026-08-23T14:01:43.014389+00:00,,1201,scanner_sweep,3,scan burst scan-burst-0e5082c776d3427d published; scans=4; active_edges=19,2026-08-23T14:00:00.000001+00:00,2026-08-23T14:01:43.020392+00:00,succeeded,2026-08-23T14:02:45.209981+00:00
1,2026-08-23T14:04:47.145797+00:00,2026-08-23T14:03:00.124058+00:00,,1202,scheduled_recording,3,capture cap-20260823T140300-f1218cfb1c56 committed,2026-08-23T14:03:00+00:00,2026-08-23T14:03:00.135419+00:00,succeeded,2026-08-23T14:04:47.145797+00:00
1,2026-08-23T14:05:50.533896+00:00,2026-08-23T14:04:47.149387+00:00,,1203,scanner_sweep,3,scan burst scan-burst-7cab2092ef9142b9 published; scans=4; active_edges=22,2026-08-23T14:03:00.000001+00:00,2026-08-23T14:04:47.155752+00:00,succeeded,2026-08-23T14:05:50.533896+00:00
1,2026-08-23T14:07:46.716891+00:00,2026-08-23T14:06:00.101847+00:00,,1204,scheduled_recording,3,capture cap-20260823T140600-b6dc07ab06ad committed,2026-08-23T14:06:00+00:00,2026-08-23T14:06:00.1124+00:00,succeeded,2026-08-23T14:07:46.716891+00:00
1,2026-08-23T14:08:50.115462+00:00,2026-08-23T14:07:46.720745+00:00,,1205,scanner_sweep,3,scan burst scan-burst-6ea37868f3f141a2 published; scans=4; active_edges=17,2026-08-23T14:06:00.000001+00:00,2026-08-23T14:07:46.726476+00:00,succeeded,2026-08-23T14:08:50.115462+00:00
1,2026-08-23T14:10:48.018694+00:00,2026-08-23T14:09:00.18708+00:00,,1206,scheduled_recording,3,capture cap-20260823T140900-266ce4a2f30a committed,2026-08-23T14:09:00+00:00,2026-08-23T14:09:00.195803+00:00,succeeded,2026-08-23T14:10:48.018694+00:00
1,2026-08-23T14:11:51.660535+00:00,2026-08-23T14:10:48.020732+00:00,,1207,scanner_sweep,3,scan burst scan-burst-068989c981c14ef6 published; scans=4; active_edges=32,2026-08-23T14:09:00.000001+00:00,2026-08-23T14:10:48.032631+00:00,succeeded,2026-08-23T14:11:51.660535+00:00
1,2026-08-23T14:13:42.088091+00:00,2026-08-23T14:12:00.225742+00:00,,1208,scheduled_recording,3,capture cap-20260823T141200-d70ee72e89f1 committed,2026-08-23T14:12:00+00:00,2026-08-23T14:12:00.271002+00:00,succeeded,2026-08-23T14:13:42.088091+00:00
1,2026-08-23T14:14:44.069832+00:00,2026-08-23T14:13:42.090052+00:00,,1209,scanner_sweep,3,scan burst scan-burst-7b7e4a937d684d69 published; scans=4; active_edges=32,2026-08-23T14:12:00.000001+00:00,2026-08-23T14:13:42.093338+00:00,succeeded,2026-08-23T14:14:44.069832+00:00
1,2026-08-23T14:16:44.440015+00:00,2026-08-23T14:15:00.125386+00:00,,1210,scheduled_recording,3,capture cap-20260823T141500-ac017465e83c committed,2026-08-23T14:15:00+00:00,2026-08-23T14:15:00.14185+00:00,succeeded,2026-08-23T14:16:44.440015+00:00
1,2026-08-23T14:17:49.015149+00:00,2026-08-23T14:16:44.443499+00:00,,1211,scanner_sweep,3,scan burst scan-burst-8fa2c6d13a044246 published; scans=4; active_edges=28,2026-08-23T14:15:00.000001+00:00,2026-08-23T14:16:44.448349+00:00,succeeded,2026-08-23T14:17:49.015149+00:00
1,2026-08-23T14:19:45.356679+00:00,2026-08-23T14:18:00.096743+00:00,,1212,scheduled_recording,3,capture cap-20260823T141800-aa205612e770 committed,2026-08-23T14:18:00+00:00,2026-08-23T14:18:00.143809+00:00,succeeded,2026-08-23T14:19:45.356679+00:00
1,2026-08-23T14:20:49.724184+00:00,2026-08-23T14:19:45.360093+00:00,,1213,scanner_sweep,3,scan burst scan-burst-a49f8b09da1b4c03 published; scans=4; active_edges=16,2026-08-23T14:18:00.000001+00:00,2026-08-23T14:19:45.365079+00:00,succeeded,2026-08-23T14:20:49.724184+00:00
1,2026-08-23T14:22:42.274403+00:00,2026-08-23T14:21:00.051793+00:00,,1214,scheduled_recording,3,capture cap-20260823T142100-bacbdc89f3c3 committed,2026-08-23T14:21:00+00:00,2026-08-23T14:21:00.062636+00:00,succeeded,2026-08-23T14:22:42.274403+00:00
1,2026-08-23T14:23:54.7585+00:00,2026-08-23T14:22:42.278265+00:00,,1215,scanner_sweep,3,scan burst scan-burst-c64a2ea4b7834103 published; scans=4; active_edges=24,2026-08-23T14:21:00.000001+00:00,2026-08-23T14:22:42.286266+00:00,succeeded,2026-08-23T14:23:54.7585+00:00
0,2026-08-23T14:27:00.170448+00:00,2026-08-23T14:24:00.047112+00:00,,1216,scheduled_recording,3,superseded by newer scheduled_recording intent scheduled-dwell:a88ebdf9fa294286:2026-08-23T14:27:00+00:00,2026-08-23T14:24:00+00:00,,cancelled,2026-08-23T14:27:00.170448+00:00
1,2026-08-23T14:28:54.343014+00:00,2026-08-23T14:27:00.165247+00:00,,1217,scheduled_recording,3,capture cap-20260823T142708-56f9d9ac6f05 committed,2026-08-23T14:27:00+00:00,2026-08-23T14:27:08.227595+00:00,succeeded,2026-08-23T14:28:54.343014+00:00
1,2026-08-23T14:29:57.294949+00:00,2026-08-23T14:28:54.345809+00:00,,1218,scanner_sweep,3,scan burst scan-burst-d16753a8e41e41bb published; scans=4; active_edges=30,2026-08-23T14:27:00.000001+00:00,2026-08-23T14:28:54.350365+00:00,succeeded,2026-08-23T14:29:57.294949+00:00
1,2026-08-23T14:31:44.092762+00:00,2026-08-23T14:30:00.104769+00:00,,1219,scheduled_recording,3,capture cap-20260823T143000-74f7ae0e8079 committed,2026-08-23T14:30:00+00:00,2026-08-23T14:30:00.1155+00:00,succeeded,2026-08-23T14:31:44.092762+00:00
1,2026-08-23T14:32:50.759524+00:00,2026-08-23T14:31:44.095485+00:00,,1220,scanner_sweep,3,scan burst scan-burst-a1a928a8659a473e published; scans=4; active_edges=24,2026-08-23T14:30:00.000001+00:00,2026-08-23T14:31:44.102042+00:00,succeeded,2026-08-23T14:32:50.759524+00:00
1,2026-08-23T14:34:46.09717+00:00,2026-08-23T14:33:00.078887+00:00,,1221,scheduled_recording,3,capture cap-20260823T143300-1cad4e6bcd63 committed,2026-08-23T14:33:00+00:00,2026-08-23T14:33:00.091272+00:00,succeeded,2026-08-23T14:34:46.09717+00:00
1,2026-08-23T14:35:49.457864+00:00,2026-08-23T14:34:46.100404+00:00,,1222,scanner_sweep,3,scan burst scan-burst-e1f2ae7e52194cd7 published; scans=4; active_edges=24,2026-08-23T14:33:00.000001+00:00,2026-08-23T14:34:46.105792+00:00,succeeded,2026-08-23T14:35:49.457864+00:00
1,2026-08-23T14:37:42.543849+00:00,2026-08-23T14:36:00.072811+00:00,,1223,scheduled_recording,3,capture cap-20260823T143600-d224768d8147 committed,2026-08-23T14:36:00+00:00,2026-08-23T14:36:00.119316+00:00,succeeded,2026-08-23T14:37:42.543849+00:00
1,2026-08-23T14:38:46.735518+00:00,2026-08-23T14:37:42.547356+00:00,,1224,scanner_sweep,3,scan burst scan-burst-4dac1134548a4a2c published; scans=4; active_edges=24,2026-08-23T14:36:00.000001+00:00,2026-08-23T14:37:42.553204+00:00,succeeded,2026-08-23T14:38:46.735518+00:00
