index,session_id,episode_id,causal_norad,retrospective_norad,identity_changed,identical_tle,material_improvement,pipeline_causal_heldout_hz,pipeline_retrospective_heldout_hz,causal_age_h,retrospective_age_h
118,scan-fw-7bd15a039c17b925,sha256:9df0ca861bc4a8daa419aaeace2b0a6c56ab206903a1f5e7fce39961bd65f54d,59849,59849,False,False,True,69.25068290538051,28.2122292238707,8.285445339602223,2.008344459602222
119,scan-fw-7bd15a039c17b925,sha256:cb328f9536962a1f0e34fe790f515a2128ca8576f0678b97f5afec74274f6ae0,66875,66875,False,False,True,182.10245014548372,79.31630775819093,17.50769613960222,4.9534607796022225
120,scan-fw-55e1cd429ff192a6,sha256:3916ab92f1504e38c370cfe54076ed28dc7faae9376fc6ef381a3c93595b2cb6,66493,66493,False,False,False,114.81444857690387,91.00153780443769,26.894878102193054,3.3558993821930554
121,scan-fw-55e1cd429ff192a6,sha256:263d848fd127e197642c354d08cdb87b6375d294142a5cf69d25b7f81e2e0a82,59850,59850,False,False,True,155.49603384218415,16.77264226999769,8.359602982193056,2.0825369021930555
122,scan-fw-55e1cd429ff192a6,sha256:effc21ff8ff5f2b605efed67d5c1d1b48fb47b015c556cd7c5e4c3cefe51b511,66502,66502,False,False,True,69.04634429892212,25.274928937394602,22.156253062193056,-1.3828442178069444
123,scan-fw-55e1cd429ff192a6,sha256:44da204c47e227e532abb4af30afcb7405b19751d226b99ee0ae44fd739faf44,66502,66502,False,False,False,30.68369943276227,25.88035536069911,22.156253062193056,-1.3828442178069444
124,scan-fw-e5e0b73da2340d1f,sha256:69ecfc10ffca545ab6875f9dd2740213c97f05d1b8ff0725c28c1a8cc39ab315,64725,64725,False,False,True,100.2980894333483,21.274266310605313,23.596349889688888,-2.9791685903822223
125,scan-fw-e5e0b73da2340d1f,sha256:1ff0134dce4a6e73d2566390f8f133addfad8633a478c29bc9bfe15d3f9286d0,57984,57984,False,False,True,238.1019901806527,118.26104072428372,22.19495052968889,-1.344136190311111
126,scan-fw-e5e0b73da2340d1f,sha256:1084169ab561937ccfdf81c47cdcaa7606358a80ea415a5f3ca2fc019f4d5788,61931,61931,False,False,True,151.93484537454555,53.62281826764859,9.915156129688889,9.915155889617777
127,scan-fw-e5e0b73da2340d1f,sha256:c6e59eb758186cbb5ac3cc48707811958693668d750f029dbf3945c9b932a217,61931,61931,False,False,True,162.22695766577874,74.94753402543851,9.915156129688889,9.915155889617777
128,scan-fw-e5e0b73da2340d1f,sha256:e3c63ee07706f7a13619c5d3a72ba4908b29ccc8ba0134de64dfb0bb4f6cbaf0,61931,61931,False,False,True,141.6450107415757,40.82230151297945,9.915156129688889,9.915155889617777
129,scan-fw-e5e0b73da2340d1f,sha256:faa983003ff6e2c32164b3b0af4985d47923b6ec1a283a3d45ed3f2b0180d90e,61931,61931,False,False,True,140.9089898080368,89.09163699000787,9.915156129688889,9.915155889617777
130,scan-fw-a8f2afc6e2bd2358,sha256:ea149a95a42cf949a8bc6785498f3d37a07cc61ded7837e6ad951629b12c3e17,64748,64748,False,False,True,126.23571682840736,14.906825171326451,23.66178898622,3.33944530622
131,scan-fw-a8f2afc6e2bd2358,sha256:a5b4814de8a283413a6a98a875ec04be55b8729edefbf1943aaf4eac62e817b6,57876,57876,False,False,True,158.22166294276317,49.925277623056296,8.30638978622,3.59858650622
132,scan-fw-a8f2afc6e2bd2358,sha256:bcd1f85ee28d27b5038ceed4330c8595ca50db3d4c9a51fc0caea40de77e20d7,62181,62181,False,False,True,82.57905991718779,48.57716879006697,23.68862746622,17.41048018622
133,scan-fw-a8f2afc6e2bd2358,sha256:db6c9019feec47e1f6fe8ae8cd037296f153ae0252f40c12b7f788b85dfd4934,62181,62181,False,False,True,106.47074749217671,57.32660219108724,23.68862746622,17.41048018622
134,scan-fw-a8f2afc6e2bd2358,sha256:9ecf70f843c0051e48d26c54b497e6d63e13e3da8fae3225719a97990833ada3,100045,100045,False,False,True,186.16262732048438,72.09503988274614,28.28672410622,-2.97835309378
135,scan-fw-a8f2afc6e2bd2358,sha256:31b3f9a6c0c1b0007f4740a71026fde7bab9608424748017c4ee8fe63be53f7c,58248,58248,False,False,True,166.527732910441,87.36278307096134,8.33786578622,8.33786554622
136,scan-fw-021518da1ab8aaa4,sha256:7ae8f2b3d58391dcf50d489cc98a759f4e56a10c6355b51a1bf18f459fbb2dbe,63994,63994,False,False,True,185.2192789496596,21.337665658406628,26.90619636225139,4.936388042251389
137,scan-fw-021518da1ab8aaa4,sha256:528ce175d9439cdb24af5eb14b1f798f2b01e0f2f5f8c7662b08bbf03b566fa3,63994,63994,False,False,True,133.78059703966468,69.606078903202,26.90619636225139,4.936388042251389
138,scan-fw-021518da1ab8aaa4,sha256:220611864d239145b66814c57cb54091ce9817b7d87edefc9ffcac026d5b8bb2,60341,60341,False,False,True,119.56446663909574,83.35617203249443,28.68887316225139,-5.703081237748611
139,scan-fw-021518da1ab8aaa4,sha256:7d65584e0bc8ea7e62346201589a3e3645f4dc7e3605a1868918efe355687016,60341,60341,False,False,False,62.003925292713475,69.00420162182904,28.68887316225139,-5.703081237748611
140,scan-fw-021518da1ab8aaa4,sha256:0f8dd3033bcf1c67d34b783adb1cf5fd644f4c573693e7acd53c6f25b41ff716,62491,62491,False,False,False,34.15396383464003,33.0671787791424,8.33136516225139,-7.361317557748611
141,scan-fw-2c570fb935c75a7e,sha256:960856c618616c953af81c411e8e5722cb05fd5b8a1616b7c0eccb0f2192c167,60053,60053,False,False,True,124.33360508201491,87.07609997468197,19.31162690953361,-11.953820370466389
142,scan-fw-2c570fb935c75a7e,sha256:e33adbeb429a6b613754a57e91cf8b679873462900ff724752b56f8358e45f81,60053,60053,False,False,False,123.30737562227979,112.80586597022376,19.31162690953361,-11.953820370466389
143,scan-fw-2c570fb935c75a7e,sha256:3ed2a07437cdcf844c59de9fb9f16b41df466d942c03159965925a6e79a29c6b,66274,66274,False,False,True,159.23587073792774,83.75501444864116,14.224048589533611,3.281106749533611
144,scan-fw-2c570fb935c75a7e,sha256:b21a78e4f4da73d454b032b726551484b1ac54b2d4804ad83204a987adc88e66,66274,66274,False,False,False,162.31071131371684,139.33631385566986,14.224048589533611,3.281106749533611
145,scan-fw-bb9e21d60e3f0a83,sha256:aa19774a3ba90622ce400813b2f7c9b215bc71b0d6db192a4d82822da74d9edb,66288,66288,False,False,True,106.08328720717658,25.269467964076565,15.81398885881361,3.307854298884722
146,scan-fw-bb9e21d60e3f0a83,sha256:dd7ab5019c8b10f3af987415a859d0b08d811cd096691a037d2e7e988ec11848,66479,66479,False,False,True,83.14694996380383,19.783188330270033,8.318608858955834,-7.374173941115278
147,scan-fw-bb9e21d60e3f0a83,sha256:a638ec65f668b8c75b1dbb30ab726970287646ba043ab6416a765e22f6edb04b,66479,66479,False,False,False,122.91172329221166,170.61820895780951,8.318608858955834,-7.374173941115278
148,scan-fw-bb9e21d60e3f0a83,sha256:18ba643c14e60ad597c9fc3b3db500f36956920b282dcc3a11df6e3bf5935bc7,66479,66479,False,False,False,151.3477541035945,135.12224135761488,8.318608858955834,-7.374173941115278
149,scan-fw-bb9e21d60e3f0a83,sha256:a389a90f2fb6549a3801e2b30213d5f48e392eaaeb70db0f04d534452f9efaa3,63648,63648,False,True,False,23.36330407451524,40.60211383884664,22.217357578884723,22.217357578884723
150,scan-fw-bb9e21d60e3f0a83,sha256:7391d4f44b18f273c5b6b5e7d303c04aac6af13507616fa8dd078ea8bc5fbbb6,63648,63648,False,True,False,16.28141698348514,37.90704877860595,22.217357578884723,22.217357578884723
151,scan-fw-bb9e21d60e3f0a83,sha256:b83b861a74ccf722906d81bf461c222d5c6ba2a501d01c465feb6244abd7271f,66282,66282,False,False,True,202.59751445212612,68.1499668921259,23.618650858884724,3.296229898884722
152,scan-fw-1d6ca9d4aa8febda,sha256:a7a46c75e763dbc0be76e0f006cfceb9bfd69324d9cf6a0dc41fd0bb59796c3b,65830,65830,False,False,False,93.21267103409194,75.5383846692891,27.07034354525111,-5.758371814748889
153,scan-fw-1d6ca9d4aa8febda,sha256:9b74f438ed2b898b71707ea7c4c8d6b94060fe7a363dca434153903995bfafe6,65842,65842,False,False,True,644.3380391769858,123.19338037798342,28.69762346518,-5.69442957482
154,scan-fw-1d6ca9d4aa8febda,sha256:adc6fc40472d1f4adc32470688eb31522530bc113e17739ce91c373b2d80a262,64465,64465,False,False,False,98.21771315091458,98.8462554091447,28.64597738518,-5.74593477482
155,scan-fw-1d6ca9d4aa8febda,sha256:db0715d1012898c396cf3cc313b506fce7a94e0d2e3941b4a9fb0c8c3f4e5d78,62169,62169,False,False,False,39.41327730308265,31.730062741542607,16.20375818525111,-14.23891293482
156,scan-fw-1d6ca9d4aa8febda,sha256:a63fbff198288ec37c96121c3dd5b673e6715197dc8815351f79271e71c73393,64465,64465,False,False,False,51.41183385415954,138.60581188901432,28.64597738518,-5.74593477482
157,scan-fw-1d6ca9d4aa8febda,sha256:5dfe0d225a0ad65961c4c7723c2f75e8bd3e501118bad0d1ed892d7001c7b14b,64465,64465,False,False,False,94.59508490785566,76.52514493134801,28.64597738518,-5.74593477482
158,scan-fw-f72b01c8dcc297be,sha256:cf9c47525e86fca11ced97c2cbe82f15186df1729886865631b06fc6a08c9bd7,62176,62176,False,False,True,41.96272994734421,19.727465779435775,16.16999861248833,-3.0569464275116665
159,scan-fw-f72b01c8dcc297be,sha256:680fe445c8ce93083dda69f28728527bec0b4435751c1baec145d7a3d473a17a,61069,61069,False,False,True,66.86554292104412,42.12395341579201,27.156624532488333,-24.521764747511668
160,scan-fw-f72b01c8dcc297be,sha256:97fe293599eece9b4c66c2abdab94511c440c49e375cf18cdad8a39939e30bc5,61069,61069,False,False,False,103.18209846901225,100.44793693028316,27.156624532488333,-24.521764747511668
161,scan-fw-f72b01c8dcc297be,sha256:3abd4d8b227adb75a359aa2060e293d54c53c12dd71eeb553234f219eba72a51,59522,59522,False,False,False,48.08589766105801,54.13405964453753,8.303002372417222,8.303002372417222
162,scan-fw-f72b01c8dcc297be,sha256:3aaae2aa0810cf63d062d21e6c4f478ce3f84b2bfe3c10408f3d5a3e0c576f9c,61674,61674,False,False,False,29.54257931786278,54.069091477622855,27.173377252488333,-24.505064347582778
163,scan-fw-f72b01c8dcc297be,sha256:716f37f9fae9058748d16931dd3c73fdaca9bdb0cba42127edd0d5d2be015fef,59579,59579,False,False,True,367.08006254311886,123.57583122839773,28.481909812488333,-1.3340437875827778
164,scan-fw-f72b01c8dcc297be,sha256:7d83754ced0dfd5bf13d47bdd9f4568d208d92b4066b36f8658b727b70b2a1a7,59579,59579,False,False,True,366.5841868467907,118.88678802285254,28.481909812488333,-1.3340437875827778
165,scan-fw-e3095c843bd69659,sha256:0ab6705fab8f1fb2cc19d08805c06532f09f05276c0dba40fc07d8de72be8acb,67851,67851,False,False,True,292.21478244843286,21.38082036470761,18.940607479803887,-2.945099800196111
166,scan-fw-e3095c843bd69659,sha256:6a39294da892917cb44dd37949e831e2f1a70622c2e215bf972ade180dd1cdd3,67851,67851,False,False,True,296.0632398057802,12.936671388695894,18.940607479803887,-2.945099800196111
167,scan-fw-e3095c843bd69659,sha256:27997b45072d3c4304bf875d7f64026fbdd65cf42719d4ccf5d2e5b751bf92d1,59032,59032,False,False,True,142.0613901444224,65.9314313501127,4.9276888398038885,-1.349340520196111
168,scan-fw-e3095c843bd69659,sha256:44f1814beabff489397d2de5925c5b0872ed224dbe08462fb7f66484d25f2937,59032,59032,False,False,True,180.55831751364474,59.498337216238234,4.9276888398038885,-1.349340520196111
169,scan-fw-e3095c843bd69659,sha256:da1c2bfa729ae50f3a7a3dbcd7bf3cc562dac664353847da8344dc86a4c2d343,59032,59032,False,False,True,158.5914005776349,74.3291581192866,4.9276888398038885,-1.349340520196111
170,scan-fw-5158a3b49ae6d14c,sha256:d5addac881be839e96d2126201db669b20d6f9b94c5482e8010eb7d22c11ca7c,62425,62425,False,True,True,41.76531842853864,21.64387468975607,8.345854374215556,8.345854374215556
171,scan-fw-5158a3b49ae6d14c,sha256:6c3aa365533b2066ecd506a0622693a4a463a401d131aaef5b3403b5360d2c82,62425,62425,False,True,False,89.8992052318617,92.92837685852938,8.345854374215556,8.345854374215556
172,scan-fw-5158a3b49ae6d14c,sha256:758fdd078fadeae273a0697134e2a987a1ea911bc6ea7b8e19d3fcf8426758d7,62478,62233,True,False,True,141.97200413138245,82.45438709441011,4.909057974144444,-2.9990867458555557
173,scan-fw-5158a3b49ae6d14c,sha256:8969c091261e32a9e0e126b129badf24898198025811f0c60a94c1741544962f,62478,62233,True,False,True,214.2031714183949,115.25066150849794,4.909057974144444,-2.9990867458555557
174,scan-fw-201fa5d5e0fdb1b0,sha256:3b1538c2504f585f1c145503e4daf6ae11e52555bd2d746eb92b0a0454150af8,66961,66961,False,False,True,271.0190353711151,126.76191871226018,28.454318132195834,4.915270772195833
175,scan-fw-201fa5d5e0fdb1b0,sha256:c405fc4570481d529a111efbac1590dcae18aa8a44ce4b01e242280897d7d6bf,66961,66961,False,False,True,229.81869785382193,28.587422456450643,28.454318132195834,4.915270772195833
176,scan-fw-201fa5d5e0fdb1b0,sha256:5a5139ef924b47c750ddd64aaeecc5387cc258e7e5860d0d7431c4892e59d71f,57904,57904,False,True,False,117.35050299516563,104.28443352665776,8.275901252195833,8.275901252195833
177,scan-fw-201fa5d5e0fdb1b0,sha256:2bcac950b2a45ff4c7d3cc63dbf2da96e34d6b1ff57244e07810fd5fcca2cf50,57904,57904,False,True,True,143.3026098939866,85.71941167207136,8.275901252195833,8.275901252195833
178,scan-fw-201fa5d5e0fdb1b0,sha256:5de59acf43acd1e3f08ef92ab7a3961baf2bfb666c3038a5a524ae43921f9867,66961,66961,False,False,True,200.1520055315496,101.14581570960651,28.454318132195834,4.915270772195833
179,scan-fw-201fa5d5e0fdb1b0,sha256:515ca5bc86c58c6c69588e53f378ea803cfe6fc1c6aa2be57c0b6f1ba27461a7,66961,66961,False,False,True,218.93942120729898,93.72882272601927,28.454318132195834,4.915270772195833
180,scan-fw-aad53cf772dc4baf,sha256:aaeeb3db133d18645a2e1c0dea56ee5d4b943b1b1b5562c69142fbcb91e3fb6f,66103,66103,False,False,False,78.39550897818627,101.26605415015497,11.465108287108333,-4.167500032891667
181,scan-fw-aad53cf772dc4baf,sha256:6a9ff4a7faebe5bb3a7122472d172478ec655928c7a43e456b67993ff4909e14,64362,64362,False,False,True,277.2709825941827,113.87790209393232,27.249282847108333,-10.419348112891667
182,scan-fw-aad53cf772dc4baf,sha256:f70aefa32db408b910c1bea788c8ddd3262b656f23b1e9df2a9eb87b56c42eab,57900,57900,False,False,True,152.36204473567366,47.47017618112824,8.288512927108334,3.580757887037222
183,scan-fw-34a8c6d47c38e873,sha256:81b219054fc0f8af849ffc02f129e184d083fcbcac3a6c99c23c102a2ce6336e,59533,59533,False,False,False,54.72159285304412,61.044606272208114,22.403869394646943,-1.1353366053530556
184,scan-fw-34a8c6d47c38e873,sha256:385988947fbe1419d2bbd83eedba1be0ec57e8141fb3296cc69f9045264e4116,59533,59533,False,False,False,91.60393580319676,96.45214016277743,22.403869394646943,-1.1353366053530556
185,scan-fw-34a8c6d47c38e873,sha256:17bbe3c0c17cce05b5661176f61b71f8ab142bea7a3e631f53e91b2bca5c77de,66965,66965,False,False,True,330.42479601919825,75.44758652580863,22.233092354646946,-1.3060190853530556
186,scan-fw-34a8c6d47c38e873,sha256:538228c5fb661c387c252c33a5077a8146349ae06ce05b9bed5d30080dc00456,66965,66965,False,False,True,321.3482760927408,104.91601901538878,22.233092354646946,-1.3060190853530556
187,scan-fw-34a8c6d47c38e873,sha256:f73c00c16e62fd4c2e2f85031b2f34c5fb5effb14549286765f1b7bd35394281,66396,66396,False,False,True,64.03191694773399,15.146077855830761,20.512602194646945,-2.9363326053530554
188,scan-fw-34a8c6d47c38e873,sha256:4e650755d6ad17eb361ac90a756fb8a922c7a7246c435335bd79e8ad1f8ae86d,66396,66396,False,False,False,54.12340047031937,34.4074660539645,20.512602194646945,-2.9363326053530554
189,scan-fw-34a8c6d47c38e873,sha256:5dc42f280f22512ed89ca8f508d6c18c2067fa3726f00e4ff7a486c2c56b320a,66396,66396,False,False,True,144.09817990828293,52.169077889271186,20.512602194646945,-2.9363326053530554
190,scan-fw-f18c43720f58f08b,sha256:e1c795d7f7457966cf8233444a2a0c23b497a2e7eca8de57b88d1f988adc88bf,60431,60431,False,False,True,90.35215086629469,26.858400213964092,17.33787600019139,-2.984607119808611
191,scan-fw-f18c43720f58f08b,sha256:ca955f0a90f362a433ced96d0ad27b2a0fccd8299858bbd9d65ce8e36f0acd29,52098,52098,False,True,False,41.225982017757374,42.87446207774347,11.4684309602625,11.4684309602625
192,scan-fw-f18c43720f58f08b,sha256:0ab2b027ca293dd61c5085f817ec15b063e8957a8e9091fd32f6cf0fa6e935aa,52098,52098,False,True,False,141.77018992547042,133.08805082087014,11.4684309602625,11.4684309602625
193,scan-fw-238918c2fc5adbd2,sha256:b63357c0c4ea99af52015347f3d0e039a208a53a514d8a75c8843fca55778ecb,63323,63323,False,False,True,60.39677693996404,28.50658449731678,22.217545320985835,-1.3215257990852778
194,scan-fw-238918c2fc5adbd2,sha256:c0cf349b39451ab6bb32dc9eb8b005002d45d53dee9b04b2c00d245c7d9cd9b6,63686,63686,False,False,False,61.707754407272134,80.61535472410374,28.462672200985832,-24.892530598943054
195,scan-fw-238918c2fc5adbd2,sha256:048e9dd0cf1e5612e6623f0c7c3eb28b33649c105490a77656e8127a542d7aa5,63686,63686,False,False,False,50.91860507034411,149.0163827457638,28.462672200985832,-24.892530598943054
196,scan-fw-238918c2fc5adbd2,sha256:4c6d19f6419fe9c5591288e09035d63ff35027dcc9efc2a21b39e3b40dfaca5c,58170,58170,False,False,True,84.29909404234785,26.051241344525234,20.467149000985835,-2.9818354789430557
197,scan-fw-238918c2fc5adbd2,sha256:b0ecb9185f61d3fa7a2f19b039edf0ef6dcd2ae4bd5548dd6d0d3dbca3879a2a,58170,58170,False,False,True,198.12164024958523,66.97442127001551,20.467149000985835,-2.9818354789430557
198,scan-fw-238918c2fc5adbd2,sha256:85e36d04f14a714af52690288203ea702e883f1e29d28ec480b4131a754d317e,63698,63698,False,False,True,539.2839491095003,22.700070006506344,39.27697836098584,-7.620801959014167
199,scan-fw-0e051aa4840732c4,sha256:480cc0710392988a0dd3edb6f71ddbb7b1e20c870a506f15d1dce93266494cbd,57919,57919,False,False,True,129.07517093107225,29.345189771186558,22.404554540585835,-1.1346437794141666
200,scan-fw-0e051aa4840732c4,sha256:265768fafce5736e38dbed5708f873e0145c83fe9e730adce88de14efc481ebf,57919,57919,False,False,True,129.61849273149383,13.196505498684456,22.404554540585835,-1.1346437794141666
201,scan-fw-0e051aa4840732c4,sha256:f14726070572636340e9d40a9ce7bcaa004bd4fee16d395403c45a1ab3562bd3,57919,57919,False,False,True,139.18089919867745,29.077707855961435,22.404554540585835,-1.1346437794141666
202,scan-fw-0e051aa4840732c4,sha256:8181647314f7d2da0761660606a2dd0c14850e6fddcabafe77ccd56644240cc9,57919,57919,False,False,True,176.1897206313858,17.883135554013272,22.404554540585835,-1.1346437794141666
203,scan-fw-0e051aa4840732c4,sha256:445a64e2e561be1dfe38916a76883c9a38971c96b8687c5a8199c9807d933177,67333,67333,False,True,False,20.723578739276128,22.33525375893562,9.880600460585834,9.880600460585834
204,scan-fw-0e051aa4840732c4,sha256:8abfb84c7c3acfc73caf272d1f63b7645e59824ec6f80ce3eb5a599ab72a826c,67037,67037,False,False,False,34.031179694558475,23.842289412612654,19.020340940585832,-1.3801611394852777
205,scan-fw-058d6084382f51ba,sha256:1f043839c1b25d47c614299c948de8c5b1612f9a02fab97bacc45db6854ecf1d,64308,64308,False,False,False,77.27568922773092,82.95487150888701,15.813718460769444,-14.007289299159444
206,scan-fw-058d6084382f51ba,sha256:1975c9d265769dd2c561968249b42491454b13203d4c7762b8cd92b22ec5feef,57931,57931,False,True,False,41.29614320770457,24.72125033357686,8.274604940698334,8.274604940698334
207,scan-fw-058d6084382f51ba,sha256:cc038de0b0bf7966b6f1ea2c9851c777ac96e568d8ad02e725f8f4e9c42e69b6,57931,57931,False,True,True,89.12347052957244,50.04870556409738,8.274604940698334,8.274604940698334
208,scan-fw-058d6084382f51ba,sha256:cc1e30c30740fa8efc1a3ec3b74b674f4d26d24352a882988665f586657d654c,57931,57931,False,True,True,75.97024133647786,20.72647397240986,8.274604940698334,8.274604940698334
209,scan-fw-058d6084382f51ba,sha256:584b514d8a877fd2d094d72b3027dd32063540196cba014d4ef8958b2103834e,57931,57931,False,True,False,141.464711672467,117.47119692498688,8.274604940698334,8.274604940698334
210,scan-fw-73af001a36ff7af2,sha256:370314417795b57967de81b7fe97ca9953ac3890bf1b02c8b5e9e43d59503cc3,66215,66215,False,False,True,246.88366337098688,50.08633466969318,15.833470972094723,-2.9257342279052776
211,scan-fw-73af001a36ff7af2,sha256:4b718cd4042f1f669510db6a982cc1f9a4e46cfc8fa5aa84b85a971817ce8777,59496,64312,True,False,True,140.65942978731522,23.518942306615415,25.550657692094724,-2.9959877479052777
212,scan-fw-73af001a36ff7af2,sha256:b30d480ac989e5a0ac2dd6e8db24226703a755ff36918192ab8ef94b06f4e9bd,59925,59925,False,False,True,197.55338303464603,116.85146501576936,9.918163372094723,-7.343827507905278
213,scan-fw-73af001a36ff7af2,sha256:c98ec97e8dcbbad06234350170d58c69b455098f9b563cfa7eed33a7653d7b3a,59925,59925,False,False,True,157.67057922234764,74.13517460742167,9.918163372094723,-7.343827507905278
214,scan-fw-73af001a36ff7af2,sha256:121873c7a82f3ce29e179f1226db192c8796af7aad08e9ed9127755e50efefbb,59925,59925,False,False,True,200.35873022572468,98.31621890513857,9.918163372094723,-7.343827507905278
215,scan-fw-73af001a36ff7af2,sha256:a31ae99580e93a2891bef3ea40c2edc15bf9bfe9b5274c0d185d4bd2ab0576a0,59925,59925,False,False,True,270.57509242072115,169.11718411870604,9.918163372094723,-7.343827507905278
216,scan-fw-696d33fa7ed976b2,sha256:e133d60a3c7a5dbeb36ce93a47bf23d382231e7ced18b4a5b63df63aab86aef3,66206,66206,False,False,False,64.89887756052983,56.32216668574627,20.490285686731667,4.8573588868027775
217,scan-fw-696d33fa7ed976b2,sha256:31817a4ea635f536977e4f80112613e3e45e207b6e96a00329a76e986f7113ed,65407,65407,False,False,True,87.19235721845331,43.47912578199839,15.773246966802779,-7.675689273197222
218,scan-fw-696d33fa7ed976b2,sha256:9d114a018ec672f71bfce4af9efc35e7355a18da0c701ea47aa9d9fb3858a098,66217,66217,False,False,True,334.945218887756,47.601451599922775,15.786460166802778,-2.9727764731261113
219,scan-fw-696d33fa7ed976b2,sha256:dd8981e093725b44027da1ab4beeecd5ea88485678846badd51aec9c2991fd21,66217,66217,False,False,True,246.8318623242445,102.41356101867252,15.786460166802778,-2.9727764731261113
220,scan-fw-696d33fa7ed976b2,sha256:c7c3f75e03b4c552aab8471aa576b3b7a6741cd316b8f5ffe7d9b666f0ac4b93,58715,58715,False,False,False,35.79816605173078,38.050420214512116,15.850003046802778,4.907211206802778
221,scan-fw-b9c1f4be7b8da272,sha256:2e97ebb5ceb92a2cabf916fffd943aa2de1e1eb279febbd770ad17ec33db00cd,63796,63796,False,False,True,138.70164476850792,45.71484301456152,19.018333093726667,-1.3822066662022223
222,scan-fw-b9c1f4be7b8da272,sha256:7e955f514eb1802f13c494c662a69fb1e31deecd930eff3134364e52aff08687,68525,68525,False,False,False,46.750485885086604,50.4258639386092,11.500690933797777,-2.5685180262022222
223,scan-fw-b9c1f4be7b8da272,sha256:2c881da5e1173cb309a1be90e32caa04519be3a79205761453ad6f83138af68e,68525,68525,False,False,False,83.30552671012785,62.612913131645435,11.500690933797777,-2.5685180262022222
224,scan-fw-e07879366dab5aa9,sha256:70a219a8ed234874603c95b385c08f142bbc1700cf3d995c59345695a7fca3d6,63791,63791,False,False,True,286.4501165674999,113.81205407864067,19.104848017161945,-18.557743582766946
225,scan-fw-e07879366dab5aa9,sha256:3c81e645e95580c5b958841d58b5979d019bb1df4d646f88d2bb08def4343bf4,66606,66606,False,False,False,73.08963131583398,63.34158924987503,22.163937697233056,-1.3751418227669445
226,scan-fw-e07879366dab5aa9,sha256:9ae8bb47a22fe85972e420468fb9b9f072e82719cccafb8ff37f5c5aa2d66ec9,66606,66606,False,False,True,67.89699670023951,29.458019690308408,22.163937697233056,-1.3751418227669445
227,scan-fw-e07879366dab5aa9,sha256:eb8a87f43211278a720328e0750daab99e2591e09826551eaed9911a57019a07,66855,66855,False,True,False,55.732704215967274,79.2893136326942,9.915952897233055,9.915952897233055
228,scan-fw-31b23a81448b7528,sha256:859bf436ede70e6fdb541b0a2ebdeff663a499c156929bd7d85405334b261b44,66576,66576,False,False,False,182.55567921509623,285.86779725512724,8.307100947154723,-7.385457692916389
229,scan-fw-31b23a81448b7528,sha256:cc3c34a772826495ccea792fd8a198e46bce7be81550e3e1c8b916a6952ca5f1,66576,66576,False,False,False,95.79505055154308,156.8216587740341,8.307100947154723,-7.385457692916389
230,scan-fw-31b23a81448b7528,sha256:d37350b39868f2664b0b484fa8db781b5c4e5588d3aae9fa781d3b34552c1916,66184,66184,False,False,True,151.1857037796858,61.289624749440044,17.377167267225833,-2.945374172845278
231,scan-fw-31b23a81448b7528,sha256:95dcf7dd3028f5929388379cadcbdff552e41c64160b802bed143e3a5006a2ff,66071,66071,False,False,True,130.00630486982595,61.31732801232262,18.926934387154724,-6.085223132845278
232,scan-fw-dcbd47f699e46b9a,sha256:1bfad3a5e047c512fa96e9fe68458f521cd6d1f77c509333a05cd4b3357503ea,66599,66599,False,False,True,129.42353690652394,69.18824543108008,17.542665158715554,-1.2885102812133333
233,scan-fw-dcbd47f699e46b9a,sha256:53f6ca353ec8a78582f7e098271573d652226b313954f248ebd2393c154d72eb,58363,58363,False,False,True,104.75778735049728,69.41774345180049,22.424158358786666,-1.1148966812133334
234,scan-fw-dcbd47f699e46b9a,sha256:5327f564f39cf17073bc1cbf677b5272c6a8f3a92c51657f514d87861b41c164,66599,66599,False,False,True,103.5770419259658,37.96840953199803,17.542665158715554,-1.2885102812133333
235,scan-fw-dcbd47f699e46b9a,sha256:78c210efe12ef3ad3c4c96554e085f47e03d2b9eff3501ccbb269e5d77544082,66574,66574,False,False,True,107.15443305130799,55.59094823318881,8.288730998786667,3.580928198786667
236,scan-fw-f94fe74916477d90,sha256:f3a818e60e8bdd9025e8ec12c424e522c82d1979806e034930f5551854156692,66627,64413,True,False,True,214.41972981284087,90.40778264129013,11.46310683247861,-10.428446367521389
237,scan-fw-f94fe74916477d90,sha256:356e452b13d0d7d18a2f340bd9223cecec9c8a34e958a3575fc2e2ac3c4a859e,66498,66498,False,True,True,196.76234562321395,112.38445462911055,9.913778432478612,9.913778432478612
238,scan-fw-f94fe74916477d90,sha256:0666ce8a8c2fb3a184b4be4a4e64a4da13e82d1b9df411877bed939dcc62b3cd,69165,69165,False,False,True,170.15744023914263,94.5778151420023,9.5010038724075,7.501003952478611
239,scan-fw-237429fd9b922bb3,sha256:20fe0bd6ad184250d608f35ac2a521d6a748285e222e24a8912ab80a566f9527,69162,69162,False,False,False,72.76031040832271,76.16678511024158,11.130250468221112,-7.62918009185
240,scan-fw-237429fd9b922bb3,sha256:fb6823b00ebed95870201dd73e65fd01acaab648bc75decdefffa1588415d85f,66493,66493,False,True,False,192.3825071833247,235.29201544297732,8.355798868221111,8.355798868221111
241,scan-fw-237429fd9b922bb3,sha256:d4af30ae58331f8ade7ddd5f2d92b1ca3e002c4048087d76ce35b82edd81f186,69495,69495,False,False,True,53.42303911704108,26.739921099540457,14.667659908221111,-8.824541611778889
