session_id,path,scope_digest,stage,trajectory_id,polynomial_degree,reference_time_s,start_s,end_s,duration_s,linear_slope_hz_s,selected_for_correction,fit_matches_well,replay_tier,automatic_correction_eligible,source_uri,source_digest
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:a61da28184db045069932c122cf78a6d33428bdce43892066e626a1a52e17b91,1,3.431024096385542,0.0,6.8,6.8,-5528.934415148946,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:3baa0dbd1d63234728f43d3ce8c2c9afb70bb01c40f5f2f50e03aa3bf38b1a52,2,3.431024096385542,0.0,6.8,6.8,-5528.438431769959,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:1bf7b8a6508c705a69e15be7c21194454bcb4f7fb0f969f39ccd97ef4cb2c73a,3,3.4149880095923266,0.0,6.8,6.8,-5488.717565629066,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:e31afb1500e1c931a9ea6a8bf622939d770b4f1fe70112f0b071d8826ee22027,1,9.384107142857141,6.8,12.675,5.875000000000001,-5186.971415685465,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:c82f03bc08ecd905c7bb36b280a90dec6c0beeb3c66cb9d39aa9b9a0fde98168,2,9.384107142857141,6.8,12.675,5.875000000000001,-5209.189590932959,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:6b1e13415d2d7c80242b2d962341603536e011b503523c78b8fb4b1f71ecfc94,3,9.384107142857141,6.8,12.675,5.875000000000001,-5425.75488267673,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:0672473b6aedb582e88bebd97373f5dcc01063fb692aeffe124dd71e93a86eee,3,29.682142857142857,28.725,30.95,2.224999999999998,-2095.5998929039233,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:ede1f59ff1368e81cbee995880fa62e3f45879f2668183aab07281ca0d03be53,1,29.8703125,28.725,31.25,2.5249999999999986,-3028.947047774756,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:8f456e5b69c887767dcc6e1c53af3bdd7f7c9ed019dbb47f8cc1e7b747bb33e7,2,29.8703125,28.725,31.25,2.5249999999999986,-3195.174022056839,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:ed03d1a4280bd8e4a954cc91754f4581196959eeabe27008b1e13bf89a186d58,1,38.3404411764706,35.0,42.425,7.424999999999997,-4685.75334388014,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:726c37aad7ed44842a830b24265480f062822928a56a7d264a528fdfe0f2653d,2,38.21,35.0,42.525,7.524999999999999,-4514.1974138791375,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:448db64210ab741b2ae45e6a61fd85ae297872bac1be60f3f73c95ea11f5cb59,3,38.17578125,35.0,42.8,7.799999999999997,-3918.5596938640924,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:0bbda362b0a33f43e4198fdd730585328bcdf554d49e0bbba653f583ea323280,3,45.419711538461534,41.6,49.4,7.799999999999997,-5064.113620656227,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:9b9097d629e7dc591530bdb3393d5e780c69c07a88dd0c254c6cd0e5e64751e3,2,45.6504716981132,42.175,49.4,7.225000000000001,-5628.58092878367,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:06ee7913dce131a8d4396a80f1b520cf2eec08846dfac1f78a44274362ece240,1,45.86224489795919,42.625,49.375,6.75,-5717.135979439046,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:3c2fe91743a785c1e731dcaec59290907c425503dfbc0c131a7342e40b70c58a,1,51.37777777777777,49.85,53.075,3.2250000000000014,-5751.373727008851,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:36236c31a4cd6305072624a1b057cbdb77daa77bc1aef981f2feeae989f0a742,2,51.37777777777777,49.85,53.075,3.2250000000000014,-5765.182872790781,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:4b77a6506e889c8fb4782e71e41ba066d55cc89796f8a6525ef2dc5ef3c6a04f,3,51.435576923076916,49.85,53.075,3.2250000000000014,-6486.0998045351935,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:727a6b821a68d3a8874503cda2f1326c488240bd9b3a2a246827debfc011cfe1,1,56.694642857142846,53.025,59.975,6.950000000000003,-3798.1031442464073,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:a848584895c5c6335efef693355f0f322ee39e2011502a755ca2d6751673146c,2,56.69951298701298,53.025,59.975,6.950000000000003,-3777.6905810734543,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,before_replay,sha256:f05a90adb1d22e2c0b15dc517981c771c7590514e21818f58f01a537e4fd2c27,3,56.654967948717946,53.075,59.975,6.899999999999999,-3558.366811766516,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-trajectory-table.v2.json,sha256:3ce05792495989137f7703a1ae7ace3d6ef3d2c69a2d38c4a8600bfde642e7ff
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,after_replay,sha256:05192e39bba9af253e35211140a308f6b4f53cef3c9b8c3bec7e6237b0b832ff,2,53.025,53.025,59.975,6.950000000000003,-3125.9984283255835,,,automatic,True,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-final-trajectory-table.v3.json,sha256:3f7961d74ed2eaf0d68f20124eb776bfc8c2c07ad2ca80e48df5189fbdfebfb1
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,after_replay,sha256:2e07791c7718309df8426f6b49761a96cbfacabcc9079ac8cb6a75265939659d,1,28.725,28.725,31.25,2.5249999999999986,-3028.9470477747504,,,automatic,True,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-final-trajectory-table.v3.json,sha256:3f7961d74ed2eaf0d68f20124eb776bfc8c2c07ad2ca80e48df5189fbdfebfb1
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,after_replay,sha256:777a12e716350101e0feb59db535b7d0f70c5da446e3309b530d74f5096afdc9,3,35.0,35.0,42.8,7.799999999999997,-5010.454772668292,,,automatic,True,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-final-trajectory-table.v3.json,sha256:3f7961d74ed2eaf0d68f20124eb776bfc8c2c07ad2ca80e48df5189fbdfebfb1
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,after_replay,sha256:795a2b40d2eb0193e17141b003216a0ccea067f25e323844cb6f4c7c8fc09f41,1,49.85,49.85,53.075,3.2250000000000014,-5568.584465959673,,,automatic,True,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-final-trajectory-table.v3.json,sha256:3f7961d74ed2eaf0d68f20124eb776bfc8c2c07ad2ca80e48df5189fbdfebfb1
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,after_replay,sha256:98c0d0267dc82e76ee51c15bc3da6eeb863b8169f673006e113e77d9cb988f16,3,6.8,6.8,12.675,5.875000000000001,-4791.363566486882,,,automatic,True,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-final-trajectory-table.v3.json,sha256:3f7961d74ed2eaf0d68f20124eb776bfc8c2c07ad2ca80e48df5189fbdfebfb1
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,after_replay,sha256:9cb8a8aa0299083dc6efc34e5cbf9b2668e897be4177c565604e5588e895d5a3,3,41.6,41.6,49.4,7.799999999999997,-4818.23108028363,,,automatic,True,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-final-trajectory-table.v3.json,sha256:3f7961d74ed2eaf0d68f20124eb776bfc8c2c07ad2ca80e48df5189fbdfebfb1
cap-20260821T193701-87f96f47e73f,stream-0/RX1,sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac,after_replay,sha256:ec36bef9b830f5aa6f3d8afd4b2d55cfe7cfe5e4e175422938a289bff6ff3c24,3,0.0,0.0,6.8,6.8,-5942.74563839075,,,automatic,True,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:963d9454a55b8686669fbba483da244cbda4deeeee83a074abb3d762ecd28aac/standard.glrt64-final-trajectory-table.v3.json,sha256:3f7961d74ed2eaf0d68f20124eb776bfc8c2c07ad2ca80e48df5189fbdfebfb1
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:14651d371afed2f1063863ba55d424935c8eec16e8abd7c7e3034b94fc3f6aa2,1,1.8905303030303031,0.05,4.075,4.025,-5852.555447261134,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:11ae32fdc8a4a7b51b46f1868550deccd05adaf53a6ea8c4debc5cd3a4096577,2,1.8905303030303031,0.05,4.075,4.025,-5959.679718939793,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:a5245d5aef8d53389285b0dcb947de1962a913763619771d57f6bf07fcd6a4e2,3,1.8905303030303031,0.05,4.075,4.025,-5638.316636957244,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:5b989f841ee16397ee3a1c27358d402065ec1060128d74acbce377dde9763b0c,1,4.078125,1.85,6.525,4.675000000000001,-5691.459308866322,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:09ed94aaf719c90521f0594a7d583d72a27a02614fec586947c78f87975e1615,2,4.078125,1.85,6.525,4.675000000000001,-5691.142550840568,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:d3e9869b3f48f06d75a944b767ea03fdee3cdd69f6e494aafce98f57925f102a,3,4.078125,1.85,6.525,4.675000000000001,-5769.507234139218,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:8e3b161a1f0938e8d19dd0025681b2a0540096b9dfe155858bb44d2f45a5f375,1,8.997826086956522,6.825,12.0,5.175,-5617.878713864261,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:a871ce057ccfd46336d54ccde923d86550892057aac158e0e424769cb1b558ca,2,8.997826086956522,6.825,12.0,5.175,-5606.975568219599,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:2e31bbc84ffaf1ba77c8afe60629ce85d63c8f7ddd5496752fa9669656495e5a,3,8.997826086956522,6.825,12.0,5.175,-5766.910886016212,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:325e8f9f8ded6af0d88ecb2ea258e733b27c1bdcf2f8f37ff87faf3b9f21b31e,1,10.605434782608695,8.65,12.15,3.5,-5517.990197579674,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:ac0dfd7ab67e1895cbe47b0ced187375c91f03c6d1e21a231500029bd56a03a4,2,11.716494845360824,8.65,15.625,6.975,-5473.108339141814,False,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
cap-20260821T193701-87f96f47e73f,stream-1/RX0,sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd,before_replay,sha256:8b8dd43331521886678c3d67f02049cab00a66abd9fc2335a24bd3109de4e4f9,3,11.716494845360824,8.65,15.625,6.975,-5102.777979534761,True,True,,,bulk://analysis/cap-20260821T193701-87f96f47e73f/capture-e19e3933f9ea4b079b2a7efa1a23baec/scientific/path-standard/sha256:f532df091e293b26d3f9571e4f2d393218d45e114598430c26b4ad4d373d17cd/standard.glrt64-trajectory-table.v2.json,sha256:1c6646ca9df73b5a6eb446158e82f5e2ad23f14291c4eaa11a343adfe5ae978a
