session_id,sample_rate_hz,visit_index,target_index,state,reason,accepted_observations,timing_sigma_ns,cfo_sigma_hz
scan-fw-b1f2e5ba215cfa49,15000000,877,6,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,879,7,acquiring,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,880,5,acquiring,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,881,1,coasting,no observation inside prediction gate,1,11279.595389808404,200315.930550185
scan-fw-b1f2e5ba215cfa49,15000000,882,1,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,883,1,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,884,5,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,886,6,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,887,6,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,889,0,acquiring,accepted PSS observation,1,1104.7859727786413,200000.0
scan-fw-b1f2e5ba215cfa49,15000000,890,0,coasting,no observation inside prediction gate,1,1789.0547465535744,200004.95264958855
scan-fw-b1f2e5ba215cfa49,15000000,891,5,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,892,0,coasting,no observation inside prediction gate,1,4352.107820442318,200044.35734624113
scan-fw-b1f2e5ba215cfa49,15000000,893,0,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,895,7,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,897,5,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,902,5,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,907,7,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,908,6,acquiring,accepted PSS observation,1,1039.3317608817847,200000.0
scan-fw-b1f2e5ba215cfa49,15000000,913,7,lost,no observation inside prediction gate,0,,
scan-fw-b1f2e5ba215cfa49,15000000,922,7,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,855,2,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,856,0,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,857,1,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,858,4,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,859,6,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,860,5,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,861,7,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,862,6,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,863,5,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,864,2,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,865,0,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,866,1,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,867,2,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,868,7,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,869,2,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,870,2,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,871,4,acquiring,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,872,7,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,873,2,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,875,4,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,876,4,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,877,7,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,880,4,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,882,0,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,883,6,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,884,5,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,886,1,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,887,5,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,888,6,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,889,5,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,890,5,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,892,1,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,893,6,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,895,1,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,897,6,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,898,7,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,899,4,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,901,1,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,903,0,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,905,7,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,906,0,lost,no observation inside prediction gate,0,,
scan-fw-b62904c4cec1dd57,10000000,909,0,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,855,3,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,856,1,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,857,0,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,858,1,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,859,7,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,860,2,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,861,7,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,862,2,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,863,2,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,864,7,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,865,2,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,866,6,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,867,6,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,868,1,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,869,1,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,870,4,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,871,3,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,872,7,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,873,3,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,874,3,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,875,2,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,876,7,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,877,7,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,878,0,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,879,6,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,880,6,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,881,1,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,882,6,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,883,0,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,884,1,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,886,4,acquiring,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,887,0,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,888,2,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,890,4,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,895,3,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,896,4,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,897,0,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,899,3,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,900,0,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,903,6,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,910,4,lost,no observation inside prediction gate,0,,
scan-fw-b668568d6721d389,10000000,926,4,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,854,6,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,855,6,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,856,2,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,857,3,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,858,6,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,859,1,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,860,2,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,861,4,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,862,0,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,863,2,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,864,2,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,865,6,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,866,7,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,867,7,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,868,0,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,869,4,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,870,4,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,871,1,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,872,7,acquiring,accepted PSS observation,1,1047.0828838976786,200000.0
scan-fw-c06a6d0069990294,20000000,873,2,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,874,2,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,875,0,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,876,6,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,878,3,acquiring,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,879,3,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,880,1,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,883,3,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,884,3,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,885,6,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,886,3,acquiring,accepted PSS observation,1,1096.4041735322949,200000.0
scan-fw-c06a6d0069990294,20000000,891,4,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,893,7,acquiring,accepted PSS observation,2,1033.9850343504622,142186.40265119082
scan-fw-c06a6d0069990294,20000000,896,0,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,898,7,tracking,accepted PSS observation,3,781.1133474575079,116373.25307954432
scan-fw-c06a6d0069990294,20000000,899,1,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,901,4,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,904,1,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,905,1,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,912,0,lost,no observation inside prediction gate,0,,
scan-fw-c06a6d0069990294,20000000,913,4,acquiring,accepted PSS observation,1,988.0171912863213,200000.0
scan-fw-c06a6d0069990294,20000000,919,7,tracking,accepted PSS observation,4,876.3927411146003,105176.77671812936
scan-fw-c06a6d0069990294,20000000,933,0,acquiring,accepted PSS observation,1,1149.4018466901791,200000.0
scan-fw-c5d2a8fb00b1d4d4,15000000,855,3,acquiring,accepted PSS observation,1,1063.5121214023923,200000.0
scan-fw-c5d2a8fb00b1d4d4,15000000,856,7,acquiring,accepted PSS observation,1,1242.2108926144308,200000.0
scan-fw-c5d2a8fb00b1d4d4,15000000,857,3,acquiring,accepted PSS observation,2,1007.0179640223722,141428.31723385167
scan-fw-c5d2a8fb00b1d4d4,15000000,858,0,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,859,6,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,860,7,acquiring,accepted PSS observation,2,941.0625973165714,141449.18021980082
scan-fw-c5d2a8fb00b1d4d4,15000000,861,2,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,862,1,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,863,3,coasting,no observation inside prediction gate,2,4712.671972014296,141763.17487600446
scan-fw-c5d2a8fb00b1d4d4,15000000,864,3,tracking,accepted PSS observation,3,1105.175742199164,115712.63327391533
scan-fw-c5d2a8fb00b1d4d4,15000000,865,1,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,866,0,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,867,4,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,868,2,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,869,3,tracking,accepted PSS observation,4,926.3598513693842,100590.19073569738
scan-fw-c5d2a8fb00b1d4d4,15000000,870,2,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,871,2,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,872,3,tracking,accepted PSS observation,5,764.1270651525879,90253.11785563623
scan-fw-c5d2a8fb00b1d4d4,15000000,873,2,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,874,4,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,875,2,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,877,7,tracking,accepted PSS observation,3,937.8176401960275,116827.5684082006
scan-fw-c5d2a8fb00b1d4d4,15000000,878,7,tracking,accepted PSS observation,4,721.15868137329,101021.03234710224
scan-fw-c5d2a8fb00b1d4d4,15000000,880,6,acquiring,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,884,1,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,886,7,tracking,accepted PSS observation,5,743.4729063951852,91727.65266032488
scan-fw-c5d2a8fb00b1d4d4,15000000,887,0,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,888,7,tracking,accepted PSS observation,6,638.2677426160849,83873.64502831726
scan-fw-c5d2a8fb00b1d4d4,15000000,889,0,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,891,4,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,892,0,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,894,0,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,898,4,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,899,6,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,901,4,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,904,1,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,905,4,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,906,1,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,907,6,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,910,6,acquiring,accepted PSS observation,1,1141.49330172351,200000.0
scan-fw-c5d2a8fb00b1d4d4,15000000,917,1,lost,no observation inside prediction gate,0,,
scan-fw-c5d2a8fb00b1d4d4,15000000,926,6,coasting,no observation inside prediction gate,1,22490.499408623018,201266.6360494751
scan-fw-cc1edb68384854df,15000000,854,0,acquiring,accepted PSS observation,1,995.3200907819946,200000.0
scan-fw-cc1edb68384854df,15000000,855,7,acquiring,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,856,6,acquiring,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,857,7,acquiring,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,858,1,acquiring,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,859,2,acquiring,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,860,1,acquiring,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,861,6,acquiring,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,862,6,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,863,7,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,864,0,acquiring,accepted PSS observation,2,946.7549590314203,141595.52210822096
scan-fw-cc1edb68384854df,15000000,865,3,acquiring,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,866,3,acquiring,accepted PSS observation,1,951.9572126593432,200000.0
scan-fw-cc1edb68384854df,15000000,867,4,acquiring,accepted PSS observation,1,820.3923898607881,200000.0
scan-fw-cc1edb68384854df,15000000,868,0,tracking,accepted PSS observation,3,765.2162826289547,115777.16513162838
scan-fw-cc1edb68384854df,15000000,869,6,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,870,7,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,871,1,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,872,4,acquiring,accepted PSS observation,2,923.4560575702263,141464.89595225442
scan-fw-cc1edb68384854df,15000000,873,0,tracking,accepted PSS observation,4,768.7349002840552,100669.49270848325
scan-fw-cc1edb68384854df,15000000,874,6,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,875,3,coasting,no observation inside prediction gate,1,12661.0242517115,200399.74890487123
scan-fw-cc1edb68384854df,15000000,876,0,tracking,accepted PSS observation,5,713.1271760008859,90330.221013155
scan-fw-cc1edb68384854df,15000000,877,1,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,878,3,coasting,no observation inside prediction gate,1,16866.953887329746,200711.6432581297
scan-fw-cc1edb68384854df,15000000,879,1,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,880,2,acquiring,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,881,1,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,882,0,tracking,accepted PSS observation,6,704.2932014325447,83505.09559096728
scan-fw-cc1edb68384854df,15000000,883,2,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,884,6,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,888,2,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,889,7,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,890,2,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,891,2,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,892,4,tracking,accepted PSS observation,3,909.5749615741202,117364.81016714395
scan-fw-cc1edb68384854df,15000000,896,7,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,899,3,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,905,4,tracking,accepted PSS observation,4,608.7245808221347,104150.48010697895
scan-fw-cc1edb68384854df,15000000,906,4,tracking,accepted PSS observation,5,496.1477614694729,92654.3273598927
scan-fw-cc1edb68384854df,15000000,911,3,lost,no observation inside prediction gate,0,,
scan-fw-cc1edb68384854df,15000000,925,4,tracking,accepted PSS observation,6,659.8481689428264,91435.1266390901
scan-fw-d16d9850f0f494bc,15000000,854,0,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,855,0,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,856,7,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,857,2,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,858,2,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,859,7,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,860,3,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,861,0,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,862,0,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,863,2,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,864,0,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,865,0,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,866,6,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,867,3,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,868,3,acquiring,accepted PSS observation,1,1133.3989635232263,200000.0
scan-fw-d16d9850f0f494bc,15000000,869,4,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,870,1,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,871,6,acquiring,accepted PSS observation,1,1195.0798705572745,200000.0
scan-fw-d16d9850f0f494bc,15000000,872,3,coasting,no observation inside prediction gate,1,5728.326349240704,200078.9532925724
scan-fw-d16d9850f0f494bc,15000000,873,1,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,874,2,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,875,3,coasting,no observation inside prediction gate,1,9885.23303440753,200241.7182469836
scan-fw-d16d9850f0f494bc,15000000,876,4,acquiring,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,877,6,coasting,no observation inside prediction gate,1,8497.602068384818,200177.36517601315
scan-fw-d16d9850f0f494bc,15000000,878,7,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,879,6,coasting,no observation inside prediction gate,1,11283.858087935441,200315.65933489497
scan-fw-d16d9850f0f494bc,15000000,880,4,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,881,1,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,884,6,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,885,6,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,886,7,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,887,3,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,888,7,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,890,7,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,891,1,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,892,2,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,895,2,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,896,1,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,897,4,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,898,4,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,905,4,lost,no observation inside prediction gate,0,,
scan-fw-d16d9850f0f494bc,15000000,917,1,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,854,6,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,855,1,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,856,6,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,857,6,acquiring,accepted PSS observation,1,1033.5808826003326,200000.0
scan-fw-d355d83ab1474d34,10000000,858,7,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,859,1,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,860,0,acquiring,accepted PSS observation,1,1049.106646170052,200000.0
scan-fw-d355d83ab1474d34,10000000,861,6,coasting,no observation inside prediction gate,1,5711.261958457467,200079.00615370375
scan-fw-d355d83ab1474d34,10000000,862,6,coasting,no observation inside prediction gate,1,7098.22284050349,200123.53875145462
scan-fw-d355d83ab1474d34,10000000,863,5,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,864,4,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,865,5,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,866,1,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,867,5,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,868,0,acquiring,accepted PSS observation,2,930.2408449125717,141532.9890590322
scan-fw-d355d83ab1474d34,10000000,869,5,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,870,0,tracking,accepted PSS observation,3,796.7545702652795,115606.6513004349
scan-fw-d355d83ab1474d34,10000000,871,3,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,872,5,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,873,1,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,874,5,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,875,6,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,877,1,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,878,0,coasting,no observation inside prediction gate,3,1757.415030119811,116701.24356850435
scan-fw-d355d83ab1474d34,10000000,879,7,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,881,7,lost,no observation inside prediction gate,0,,
