candidate_rx1_minus_rx0_phase_deg,signed_coherence,normalized_prediction_error,ordinary_coherence_magnitude
-104.75,-0.196351548474,1.06566101179,0.221005999235
-104.5,-0.196792285861,1.0657524118,0.221005999235
-104.25,-0.197229276608,1.0658430271,0.221005999235
-104,-0.197662512393,1.06593285615,0.221005999235
-103.75,-0.198091984968,1.06602189746,0.221005999235
-103.5,-0.198517686158,1.06611014951,0.221005999235
-103.25,-0.198939607857,1.06619761083,0.221005999235
-103,-0.199357742033,1.06628427995,0.221005999235
-102.75,-0.199772080725,1.0663701554,0.221005999235
-102.5,-0.200182616045,1.06645523576,0.221005999235
-102.25,-0.200589340176,1.06653951958,0.221005999235
-102,-0.200992245375,1.06662300545,0.221005999235
-101.75,-0.201391323971,1.06670569197,0.221005999235
-101.5,-0.201786568367,1.06678757775,0.221005999235
-101.25,-0.202177971038,1.06686866142,0.221005999235
-101,-0.202565524531,1.06694894162,0.221005999235
-100.75,-0.202949221469,1.06702841699,0.221005999235
-100.5,-0.203329054546,1.06710708621,0.221005999235
-100.25,-0.203705016531,1.06718494796,0.221005999235
-100,-0.204077100266,1.06726200093,0.221005999235
-99.75,-0.204445298668,1.06733824383,0.221005999235
-99.5,-0.204809604725,1.06741367538,0.221005999235
-99.25,-0.205170011503,1.06748829432,0.221005999235
-99,-0.20552651214,1.0675620994,0.221005999235
-98.75,-0.205879099848,1.06763508938,0.221005999235
-98.5,-0.206227767915,1.06770726303,0.221005999235
-98.25,-0.206572509702,1.06777861916,0.221005999235
-98,-0.206913318647,1.06784915657,0.221005999235
-97.75,-0.20725018826,1.06791887407,0.221005999235
-97.5,-0.207583112128,1.0679877705,0.221005999235
-97.25,-0.207912083914,1.06805584471,0.221005999235
-97,-0.208237097352,1.06812309555,0.221005999235
-96.75,-0.208558146257,1.06818952191,0.221005999235
-96.5,-0.208875224515,1.06825512267,0.221005999235
-96.25,-0.20918832609,1.06831989674,0.221005999235
-96,-0.209497445021,1.06838384303,0.221005999235
-95.75,-0.209802575423,1.06844696047,0.221005999235
-95.5,-0.210103711485,1.06850924802,0.221005999235
-95.25,-0.210400847476,1.06857070462,0.221005999235
-95,-0.210693977739,1.06863132925,0.221005999235
-94.75,-0.210983096691,1.06869112091,0.221005999235
-94.5,-0.21126819883,1.06875007859,0.221005999235
-94.25,-0.211549278726,1.0688082013,0.221005999235
-94,-0.211826331029,1.06886548808,0.221005999235
-93.75,-0.212099350465,1.06892193797,0.221005999235
-93.5,-0.212368331834,1.06897755003,0.221005999235
-93.25,-0.212633270016,1.06903232333,0.221005999235
-93,-0.212894159968,1.06908625695,0.221005999235
-92.75,-0.213150996721,1.06913935001,0.221005999235
-92.5,-0.213403775387,1.0691916016,0.221005999235
-92.25,-0.213652491152,1.06924301087,0.221005999235
-92,-0.213897139282,1.06929357695,0.221005999235
-91.75,-0.214137715119,1.069343299,0.221005999235
-91.5,-0.214374214083,1.06939217618,0.221005999235
-91.25,-0.21460663167,1.0694402077,0.221005999235
-91,-0.214834963457,1.06948739274,0.221005999235
-90.75,-0.215059205095,1.06953373053,0.221005999235
-90.5,-0.215279352316,1.06957922028,0.221005999235
-90.25,-0.215495400929,1.06962386124,0.221005999235
-90,-0.21570734682,1.06966765266,0.221005999235
-89.75,-0.215915185954,1.06971059382,0.221005999235
-89.5,-0.216118914374,1.06975268401,0.221005999235
-89.25,-0.216318528201,1.06979392252,0.221005999235
-89,-0.216514023635,1.06983430866,0.221005999235
-88.75,-0.216705396955,1.06987384176,0.221005999235
-88.5,-0.216892644516,1.06991252117,0.221005999235
-88.25,-0.217075762754,1.06995034624,0.221005999235
-88,-0.217254748182,1.06998731634,0.221005999235
-87.75,-0.217429597393,1.07002343085,0.221005999235
-87.5,-0.217600307058,1.07005868918,0.221005999235
-87.25,-0.217766873927,1.07009309074,0.221005999235
-87,-0.217929294828,1.07012663495,0.221005999235
-86.75,-0.21808756667,1.07015932126,0.221005999235
-86.5,-0.218241686438,1.07019114913,0.221005999235
-86.25,-0.2183916512,1.07022211802,0.221005999235
-86,-0.218537458099,1.07025222742,0.221005999235
-85.75,-0.218679104361,1.07028147683,0.221005999235
-85.5,-0.218816587287,1.07030986576,0.221005999235
-85.25,-0.218949904261,1.07033739374,0.221005999235
-85,-0.219079052744,1.07036406032,0.221005999235
-84.75,-0.219204030278,1.07038986505,0.221005999235
-84.5,-0.219324834483,1.07041480749,0.221005999235
-84.25,-0.21944146306,1.07043888725,0.221005999235
-84,-0.219553913787,1.07046210391,0.221005999235
-83.75,-0.219662184524,1.07048445709,0.221005999235
-83.5,-0.21976627321,1.07050594642,0.221005999235
-83.25,-0.219866177863,1.07052657154,0.221005999235
-83,-0.219961896581,1.07054633211,0.221005999235
-82.75,-0.220053427541,1.0705652278,0.221005999235
-82.5,-0.220140769002,1.0705832583,0.221005999235
-82.25,-0.220223919299,1.0706004233,0.221005999235
-82,-0.22030287685,1.07061672253,0.221005999235
-81.75,-0.220377640153,1.07063215571,0.221005999235
-81.5,-0.220448207782,1.07064672258,0.221005999235
-81.25,-0.220514578396,1.07066042291,0.221005999235
-81,-0.220576750729,1.07067325646,0.221005999235
-80.75,-0.2206347236,1.07068522303,0.221005999235
-80.5,-0.220688495903,1.0706963224,0.221005999235
-80.25,-0.220738066616,1.07070655441,0.221005999235
-80,-0.220783434793,1.07071591888,0.221005999235
-79.75,-0.220824599573,1.07072441565,0.221005999235
-79.5,-0.22086156017,1.07073204458,0.221005999235
-79.25,-0.220894315882,1.07073880555,0.221005999235
-79,-0.220922866084,1.07074469844,0.221005999235
-78.75,-0.220947210234,1.07074972316,0.221005999235
-78.5,-0.220967347867,1.07075387962,0.221005999235
-78.25,-0.2209832786,1.07075716776,0.221005999235
-78,-0.22099500213,1.07075958751,0.221005999235
-77.75,-0.221002518234,1.07076113884,0.221005999235
-77.5,-0.221005826768,1.07076182172,0.221005999235
-77.25,-0.221004927671,1.07076163615,0.221005999235
-77,-0.220999820957,1.07076058212,0.221005999235
-76.75,-0.220990506726,1.07075865965,0.221005999235
-76.5,-0.220976985154,1.07075586878,0.221005999235
-76.25,-0.220959256499,1.07075220954,0.221005999235
-76,-0.220937321098,1.07074768201,0.221005999235
