sample_index,time_s,raw_phase_deg,compensated_common_band_phase_deg,raw_rx0_abs,raw_rx1_abs,common_rx0_abs,common_rx1_abs
74950,0.02998,45.9581604004,-143.97865882,75.8023757935,166.234771729,33.1205880232,157.008137996
74951,0.0299804,165.010131836,79.742136302,96.1769180298,137.884017944,54.2695307872,170.826737419
74952,0.0299808,-155.817611694,-98.9620172946,78.2623748779,175.11138916,92.4154053021,85.3893887884
74953,0.0299812,-6.74636507034,123.519874894,246.677902222,94.7259216309,220.718795279,74.5083085475
74954,0.0299816,-32.0522537231,179.340750232,50.990196228,86.4002304077,65.1425258923,96.8532749881
74955,0.029982,96.4102478027,45.136585205,68.8839569092,204.533630371,83.0008817275,143.752977443
74956,0.0299824,-15.6859045029,15.3620273022,21.5406589508,56.320514679,32.0688783084,110.941916625
74957,0.0299828,-43.6341819763,115.385172008,196.063766479,114.690887451,162.972280166,94.4736574836
74958,0.0299832,-53.7003517151,161.113039009,161.012420654,118.19052887,189.306673996,144.287607037
74959,0.0299836,-18.0857620239,-6.91053097846,42.3792419434,90.6035385132,100.95769536,68.0727937278
74960,0.029984,169.024337769,-68.5609825685,139.846328735,7.21110248566,108.402245226,18.0263438268
74961,0.0299844,-29.016708374,100.885412727,75.1332168579,41.0487480164,58.267606058,56.1290886307
74962,0.0299848,-21.2641220093,64.9720940263,50.990196228,42.7200164795,21.4947724083,90.5990088055
74963,0.0299852,54.9818267822,114.622499208,80.7217483521,186.783294678,33.7078754515,95.744513935
74964,0.0299856,-13.7602291107,130.792071629,194.815292358,157.384872437,165.296308471,100.943111357
74965,0.029986,-16.9746723175,119.504273394,124.482933044,112.044639587,104.811386331,77.0754039596
74966,0.0299864,151.493453979,111.349823817,157.496032715,9.21954441071,105.28298886,79.7354156407
74967,0.0299868,-110.887954712,65.3798610426,14.86606884,153.57409668,53.9086135952,97.4585364894
74968,0.0299872,-159.703491211,-25.1369145488,91.6078567505,150.046661377,54.160181571,121.27562066
74969,0.0299876,-176.044830322,26.2629128349,124.326179504,157.308624268,130.924056215,133.521512651
74970,0.029988,108.003692627,74.7147333242,62.2896461487,94.4298706055,84.815013148,149.209998957
74971,0.0299884,-6.43776273727,39.500607348,81.6884384155,161.149002075,75.016947099,141.071421153
74972,0.0299888,-11.1463336945,-161.325259934,42.0119018555,58.8557548523,65.0418599682,24.4698918989
74973,0.0299892,120.532615662,5.66867656358,133.146530151,78.0576705933,86.2703390852,36.917412445
74974,0.0299896,10.8240785599,105.674994551,59.0338859558,26.2488098145,43.8003472168,24.3041105263
74975,0.02999,-32.6968688965,66.7829683675,167.487304688,137.186004639,134.16051655,126.6263972
74976,0.0299904,-70.5240097046,92.83397699,150.233139038,112.378822327,108.706276626,100.177461772
74977,0.0299908,163.787307739,8.26806728508,81.1541748047,123,89.1217052027,93.8301260848
74978,0.0299912,-135.376098633,102.392683059,200.412078857,16.1245155334,143.777704016,27.0954689181
74979,0.0299916,-55.3361206055,90.7078375326,94.9210205078,158.68522644,92.4452075636,136.960085122
74980,0.029992,-156.604629517,31.6977438019,136.853942871,46.0977210999,115.688993269,64.1132278324
74981,0.0299924,153.503829956,146.516222502,120.016662598,86.7698059082,54.8635763688,78.3361337229
74982,0.0299928,-161.59602356,64.930306558,66.8505783081,26.2488098145,83.6540299291,22.9757815821
74983,0.0299932,-179.005157471,168.233867203,75.0266571045,148.929519653,33.0694667793,99.0470509415
74984,0.0299936,152.349838257,77.1992237453,172.191757202,67.2011871338,91.1561902229,31.1968981614
74985,0.029994,79.1596908569,36.1107182115,98.3869934082,85.6037368774,117.096807172,105.625167199
74986,0.0299944,48.9080963135,145.091314147,117.034179688,96.0052032471,170.249196623,100.339806824
74987,0.0299948,14.051243782,-129.917379316,197.914108276,98.2903823853,77.2706095302,87.0035742403
74988,0.0299952,-140.02116394,140.656324202,240.869277954,107.935173035,113.966960319,64.7709996657
74989,0.0299956,169.98538208,142.242699963,107.540687561,41.8688430786,135.482608425,61.2780466254
74990,0.029996,-27.4970798492,98.483757145,84.5990524292,192.065093994,116.052329071,174.193994262
74991,0.0299964,-90.0871658325,168.893984186,38.0131530762,121.037185669,78.0738598297,153.045086516
74992,0.0299968,163.467956543,105.228322257,327.397338867,102.649894714,247.234616803,110.918488689
74993,0.0299972,125.850494385,96.1316031629,119.067214966,50.6063232422,169.853740186,30.809710795
74994,0.0299976,-69.6395645142,43.6713281287,149.264862061,95.0841751099,152.452627183,148.325454796
74995,0.029998,178.279327393,45.2600922493,237.507904053,217.623535156,254.506712328,160.267283676
74996,0.0299984,89.6864776611,71.6455494733,97.2522506714,105.233078003,124.7491958,122.215807835
74997,0.0299988,22.0918731689,-49.0685149946,89.9444274902,54.571056366,89.2671440195,36.3027094927
74998,0.0299992,-114.623558044,85.4689309609,105.603027344,181,137.224771451,106.732803687
74999,0.0299996,16.4903125763,3.61937868934,158.344573975,65.8559036255,107.520393242,29.3899426378
75000,0.03,94.9208679199,142.852726667,129.757461548,90.0222167969,73.4464769259,89.0948455266
75001,0.0300004,5.20869874954,89.6831299504,161.136581421,33.8378486633,154.53019909,114.796386012
75002,0.0300008,-162.013793945,51.3611183536,77.7946014404,175.422348022,72.7814019638,86.6630375493
75003,0.0300012,-10.2039737701,56.4020244242,10.7703294754,113.207771301,8.40730896615,65.8030236352
75004,0.0300016,84.6748809814,96.3664893731,97.1287841797,55.5787773132,105.935791803,71.9246880757
75005,0.030002,93.6992340088,-117.06097415,182.148300171,83.8152694702,160.365552421,87.70025369
75006,0.0300024,94.0103759766,-176.874717677,35.8468933105,59.0338935852,50.1218691309,49.4001414828
75007,0.0300028,67.3468399048,16.9089479877,166.928115845,195.092285156,161.438495376,149.211449222
75008,0.0300032,135.596801758,-109.213715921,53.2541046143,5.09901952744,2.9026396224,54.3067498251
75009,0.0300036,-110.516372681,35.13649581,190.184127808,168.014877319,140.441495114,137.346357263
75010,0.030004,-85.4763565063,-116.021917242,63.3245582581,103.315055847,77.5924219317,55.7995405482
75011,0.0300044,-111.190704346,-166.851225991,117.54573822,19.4164886475,77.6572681699,96.0458736709
75012,0.0300048,-107.286865234,38.6781107504,66.8879699707,60.8769264221,56.7461303418,6.33823318034
75013,0.0300052,-129.651290894,97.7575024588,87.8009185791,22.2036037445,125.23134226,68.4447202431
75014,0.0300056,-162.215576172,87.3301400604,121.794906616,128.0625,86.0067785554,55.292138042
75015,0.030006,179.226013184,162.65391336,75.4254608154,129.556930542,88.1191157605,111.088722586
75016,0.0300064,59.6798248291,-158.79924476,152.643371582,142.435943604,143.487949258,90.4453880161
75017,0.0300068,-43.6797142029,154.666652913,163.685668945,40.4969139099,164.803438369,79.2446515614
75018,0.0300072,-168.995010376,-109.761512792,106.301460266,61.0081939697,106.72237698,13.3960337236
75019,0.0300076,-142.66229248,-95.5514274397,12.041595459,128.160064697,26.8646903092,62.1415561563
75020,0.030008,-52.7911148071,78.7596069269,62.2655601501,28.2311897278,77.5391095954,67.2829377226
75021,0.0300084,178.049407959,68.0037530819,176.980224609,103.585716248,164.583435938,110.998135083
75022,0.0300088,64.5262451172,41.911875421,52.4309043884,117.337120056,86.2578898168,84.3749281639
75023,0.0300092,50.0544166565,74.1035004711,104.69002533,106.103721619,58.5312401293,65.7108725104
75024,0.0300096,18.7057533264,-88.8996324705,118.13974762,53.2353286743,72.0127052191,19.3884642208
75025,0.03001,143.098892212,76.516887393,145.165420532,43.0116271973,109.955163992,113.931804587
75026,0.0300104,-23.5888347626,-4.12638747913,82.1522979736,164.502288818,66.9266974842,101.04930032
75027,0.0300108,-71.2156219482,-166.332970589,150.950317383,22.6715679169,117.169289806,46.0854817765
75028,0.0300112,52.5436134338,-177.282792432,34.481880188,135.428939819,50.95629433,61.8051763192
75029,0.0300116,-65.3314666748,87.0034332543,45.0998916626,67.4166107178,42.8873845194,18.2445984366
75030,0.030012,-37.2900047302,3.19041890306,129.139450073,122.930877686,99.2373831397,60.4626515481
75031,0.0300124,8.59972858429,74.396672161,77.1621704102,67.0820388794,56.2651285778,125.041601218
75032,0.0300128,87.4704666138,-87.03598459,44.0113601685,140.032150269,24.0505465419,110.524037888
75033,0.0300132,60.4540557861,35.3052996568,128.798294067,90.1387786865,135.469583942,38.5990085032
75034,0.0300136,94.479057312,-176.804068386,41.8688430786,111.018013,59.8375193726,66.8929313504
75035,0.030014,-36.9668312073,58.2225635765,71.3091812134,54.708316803,83.2465227077,82.5677755614
75036,0.0300144,-61.2239837646,170.304424076,42.4381904602,233,66.3490171593,180.196011925
75037,0.0300148,-148.060546875,-153.658748385,232.776702881,92.2008666992,203.100713285,126.585482217
75038,0.0300152,22.4726581573,57.328458789,69.0651855469,35.1140975952,104.682699928,57.5137991566
75039,0.0300156,13.7020130157,-71.2342571981,48.6004142761,56.4623794556,94.7347577041,69.1653680644
75040,0.030016,114.034286499,36.7160007609,183.883117676,179.777633667,121.806091804,148.1073851
75041,0.0300164,-28.571231842,37.0580604732,87.3613204956,128.097625732,6.70302446002,131.443257249
75042,0.0300168,105.234184265,-80.5075153921,126.126914978,76.1577301025,50.173323803,57.2195155378
75043,0.0300172,-144.537582397,69.1026908038,138.538803101,72.1734008789,50.01116686,108.000808115
75044,0.0300176,79.7697525024,123.457856264,31.3049526215,153.600128174,82.4868486784,142.810149142
75045,0.030018,-151.918457031,-54.7864535177,125.159896851,157.562683105,60.0771303812,113.648484739
75046,0.0300184,-42.618019104,-39.310971255,89.470664978,71.3091812134,91.5508522698,47.8734332874
75047,0.0300188,-30.8136615753,-4.62564704294,91.2414398193,152.829971313,22.6009110626,78.4487898518
75048,0.0300192,159.880218506,178.59123703,134.892547607,271.891540527,66.9833985713,173.867945633
75049,0.0300196,-125.539604187,-97.1808814483,138.452163696,149.271575928,75.5493759163,144.617843925
75050,0.03002,-5.09453296661,110.496654672,93.0053787231,100.498756409,105.893363982,112.807008975
75051,0.0300204,-179.958984375,143.180571147,126.019836426,55.4436645508,130.976777428,83.7688014751
75052,0.0300208,-6.20478916168,-6.89381485298,67.7790527344,108.931167603,56.7530918137,56.8672308138
75053,0.0300212,-90.4944610596,1.38934218625,40.6078796387,88.4590301514,51.8062561802,42.0278723731
75054,0.0300216,-149.737945557,44.1165417777,52.6117858887,111.789985657,81.5818911423,27.2185204908
75055,0.030022,120.349525452,33.7030160389,128.86038208,120.673110962,88.0103287471,117.72149448
75056,0.0300224,-35.7092514038,32.6471014119,81.9878082275,89.9611053467,120.237001637,138.841885405
75057,0.0300228,-40.925983429,159.027049333,70.3491287231,24.7588367462,36.856809163,51.2808701764
75058,0.0300232,45.4808502197,-66.4368613436,127.945304871,104.048057556,96.5243517035,108.947483937
75059,0.0300236,-55.4914741516,-90.4048809,84.0951919556,31.400636673,123.001240255,28.4612357316
75060,0.030024,-104.27117157,-42.142505198,121.115646362,57.1401786804,127.817964059,38.9892302847
75061,0.0300244,-106.979309082,41.9836467589,78.7464294434,40.3112869263,64.9549404738,81.707234578
75062,0.0300248,-169.502578735,148.28048604,39.0512466431,81.0987014771,17.841622752,38.0508539554
75063,0.0300252,89.6791534424,64.1983379595,125.674186707,88.1022186279,133.825933127,87.5300069962
75064,0.0300256,-21.3542709351,116.264302987,87.0459671021,88.0227203369,123.517742449,138.676349135
75065,0.030026,-5.0531206131,-56.7695807674,122.576507568,89.8443069458,84.2157597378,61.8927662744
75066,0.0300264,163.955154419,160.889172515,233.94442749,54.1294746399,110.106464314,30.8634483075
75067,0.0300268,-25.2743759155,-76.4324639191,58.6003456116,88.0908660889,52.8175281758,69.6328259582
75068,0.0300272,49.4390907288,131.748608796,76.6550750732,76.2758178711,102.858470035,36.7024368031
75069,0.0300276,80.1310577393,-78.7919213359,143.680206299,119.954154968,110.41951698,76.0623401102
75070,0.030028,-121.021492004,-112.189578867,69.8713150024,107.16809082,45.1018070043,160.247851632
75071,0.0300284,-129.053131104,-65.8906994772,35.1140975952,134.1118927,60.2532935799,134.145707593
75072,0.0300288,177.696624756,-23.7336974401,57.3846664429,190.779983521,5.08273036621,142.777109177
75073,0.0300292,-152.99079895,79.6712108338,147.410980225,80.2309188843,76.0414046983,130.116031523
75074,0.0300296,40.1279373169,130.188857042,130.782272339,62.6418380737,100.235032942,60.2898605334
75075,0.03003,-174.445678711,-65.3006761531,151.832138062,180.188781738,35.3600232414,182.703869039
75076,0.0300304,-122.014221191,50.5250251064,151.330764771,154.353500366,117.194765392,157.769905279
75077,0.0300308,-53.2505950928,-121.059695501,16.6433162689,114.280357361,61.9716888677,41.4312138113
75078,0.0300312,23.9900436401,56.1987983566,125.872947693,161.009307861,109.89333898,79.3977322008
75079,0.0300316,-51.3095550537,107.959226033,121.605926514,144.124954224,54.7518127368,44.8864300697
75080,0.030032,170.24105835,126.60777885,52.1536216736,228.954147339,47.8044153912,103.790369414
75081,0.0300324,-154.312896729,74.8387685997,110.222503662,130.545013428,116.951295206,184.08859949
75082,0.0300328,-47.4644317627,84.5320042635,110.535064697,243.392700195,94.7429487706,193.950635478
75083,0.0300332,-10.0117530823,-109.913529489,90.0777435303,97.6370849609,15.9414690425,82.4129016551
75084,0.0300336,-139.912643433,95.9757293204,129.321304321,73.6817398071,61.4966525868,46.0232650987
75085,0.030034,47.2457427979,40.1065783498,32,72.1803283691,49.9060002461,72.2987158145
75086,0.0300344,-149.751052856,-19.2032670531,63.3245582581,43.4165878296,83.4031360065,61.6531847474
75087,0.0300348,-169.939300537,-33.2163944907,72.5603256226,85.9127426147,20.1155074773,51.8399501199
75088,0.0300352,149.682983398,155.859921459,14.86606884,123.664871216,43.98234263,65.1094678153
75089,0.0300356,118.69115448,174.518001243,165.024230957,94.0850753784,138.007679671,115.736570828
75090,0.030036,155.424926758,-116.908713792,162.609954834,97.416633606,111.160923183,71.0086579307
75091,0.0300364,-66.5082778931,44.800626742,42.7200164795,31.2409973145,50.3939692898,64.9939984757
75092,0.0300368,-137.402038574,-100.184266046,77.833152771,51.1566200256,92.0122055906,76.7463845731
75093,0.0300372,-85.8548278809,-53.0866185006,132.774230957,193.072509766,117.567095391,114.472419395
75094,0.0300376,-133.945022583,18.8478388824,111.485420227,166.388092041,92.7236034767,115.682603008
75095,0.030038,-79.6951446533,-130.153942346,18.0277576447,80.6225738525,16.4425654876,101.879597624
75096,0.0300384,89.9452209473,43.6104687523,154.175216675,183.17477417,115.595544093,161.119637427
75097,0.0300388,-15.1206007004,44.4735121895,83.3546600342,252.768676758,91.0838659226,242.793951004
75098,0.0300392,-160.943130493,16.3865544604,66.3098831177,71.1758346558,49.3076687085,38.4753902355
75099,0.0300396,-18.3747329712,-132.891676998,85.7029724121,165.012115479,30.1856692039,102.863502714
75100,0.03004,179.042236328,148.748797751,91.0219802856,155.116088867,38.9839752672,65.4002481884
75101,0.0300404,31.0948638916,-175.637996385,55.1543273926,138.600143433,50.6540083481,154.534692165
75102,0.0300408,-142.319015503,102.5979368,43.1045227051,75.7165756226,62.5740182362,126.243194532
75103,0.0300412,107.102722168,78.2429217222,156,136.014709473,147.146296399,91.7688098881
75104,0.0300416,114.019996643,-114.743410833,246.908889771,93.4077148438,225.382815203,81.4561416808
75105,0.030042,128.192672729,-156.975922905,135.95954895,122.155632019,143.661556585,92.6576596613
75106,0.0300424,-10.671500206,-111.764757104,58.2408790588,130.55267334,84.0263890379,106.254100402
75107,0.0300428,-32.0153427124,-95.384484815,60.8029632568,40.1123428345,25.9906434986,57.4302383725
75108,0.0300432,164.595718384,2.71182129027,105.004753113,50.6951675415,92.1475362976,24.0903890062
75109,0.0300436,-75.4075927734,91.4726660331,170.98538208,168.34487915,148.190896249,65.1746380709
75110,0.030044,-65.2338180542,120.886667472,83.5224533081,128.269256592,84.1565690341,0.608974802311
75111,0.0300444,-74.3430633545,144.067349513,173.046234131,66.8505783081,139.460157216,40.1452672353
75112,0.0300448,-3.36646056175,-16.0822360016,60.9261856079,44.7213592529,78.8380288462,44.5226926602
75113,0.0300452,138.366455078,60.8545196898,72.2495727539,41,80.556355402,88.5175295498
75114,0.0300456,-152.849472046,162.90097132,138.057952881,136.952545166,108.008781432,55.3595287682
75115,0.030046,-80.2251358032,128.509310066,120.241424561,38.6005172729,138.476609257,39.02568538
75116,0.0300464,4.94695997238,116.002527427,93.4077148438,165.613998413,63.4215099884,167.195511662
75117,0.0300468,43.1668052673,-119.723070482,88.4138031006,125.003990173,59.8794958245,72.5674418108
75118,0.0300472,-68.5048675537,-150.453248417,60.2079772949,170.205749512,4.25733177981,91.4249954269
75119,0.0300476,-175.674362183,-69.4704794893,54.2033195496,31.0644493103,61.9082540423,47.6584474898
75120,0.030048,-148.412704468,153.843924482,54.9181213379,60.8358459473,25.9863786778,64.8791392073
75121,0.0300484,-70.4913787842,-176.5297674,121.597694397,96.0416564941,82.9201689275,89.256832404
75122,0.0300488,-118.610450745,-157.381200791,62.6498222351,76,69.6505722603,97.2344310615
75123,0.0300492,144.046432495,-115.867431245,127.094451904,98.7927093506,131.262868058,38.980923144
75124,0.0300496,-138.532669067,152.120751478,153.583847046,34.6698684692,124.631370655,32.3392321469
75125,0.03005,176.10736084,130.948803161,144.256713867,133.869338989,111.254602591,104.893230923
75126,0.0300504,-109.341583252,79.0554262792,3.60555124283,116.400177002,67.5479671725,92.7317652249
75127,0.0300508,99.4320526123,161.518512729,73.2393341064,76.4852905273,53.4761390136,39.4028948427
75128,0.0300512,-119.914894104,41.740078588,150.711654663,43.2666168213,140.818676278,34.3610727998
75129,0.0300516,-122.992736816,142.555854588,278.289398193,99.0050506592,259.007943288,136.159207466
75130,0.030052,23.9037094116,175.343457239,75.5049667358,152.052612305,84.7663756063,94.5649139605
75131,0.0300524,-104.606513977,128.07753865,82.6377639771,111.758666992,49.8534659698,106.028691834
75132,0.0300528,-164.193344116,0.684506394655,44.6430282593,180.421722412,71.8845252964,153.211585876
75133,0.0300532,-100.358505249,-82.0494718141,103.01940918,87.1320877075,5.82987512004,26.7096964891
75134,0.0300536,-118.797668457,9.71390934127,187.259185791,137.873123169,138.269782354,76.4527897784
75135,0.030054,133.504852295,-16.9726068648,94.3398132324,18.3847751617,63.5292010318,94.1938024807
75136,0.0300544,170.933700562,74.8883903934,73.5934753418,153.837585449,60.5788815051,75.1514516434
75137,0.0300548,34.4384727478,61.9513564721,47.5394554138,109.877204895,14.0042784083,64.6143928022
75138,0.0300552,-75.0413589478,32.741986947,12.041595459,56.3027496338,40.1181903691,80.3683372021
75139,0.0300556,-16.9275112152,-126.299802158,17.492855072,32.9848442078,22.0311406214,23.3219539245
75140,0.030056,55.3549499512,-23.5603664598,154.935455322,86.3539199829,135.898540315,85.9621485504
75141,0.0300564,-68.9624862671,-1.85497653137,80,69.6419372559,108.08779754,54.554587364
75142,0.0300568,-58.4267539978,54.1171400318,82.8552932739,58.1807518005,56.797568186,19.1430068382
75143,0.0300572,-35.3416671753,165.049484482,163.878005981,39.8120613098,179.63560658,20.8270820484
75144,0.0300576,-24.3313560486,-63.801558944,195.501922607,80.9938278198,140.221431192,103.965694216
75145,0.030058,-0.811247944832,61.7828826189,175.866424561,116.867446899,156.503224272,107.722316944
75146,0.0300584,172.660430908,-29.6867632152,77.49193573,40.6078796387,80.4952331457,65.1821964764
75147,0.0300588,-100.966125488,132.207005775,124.426689148,169.162643433,112.570891188,131.083366392
75148,0.0300592,27.1081218719,147.943217823,21.6333084106,26.1725063324,67.589250138,39.8124122547
75149,0.0300596,115.141929626,-108.918078635,86.7698059082,124.100769043,58.5306129487,100.11154217
75150,0.03006,-128.165420532,63.3031572448,130.115341187,147.868179321,62.5762498901,147.805799902
75151,0.0300604,-25.9531745911,173.457744496,66.4830780029,69.2892456055,44.9275791727,94.0262318144
75152,0.0300608,86.3348083496,34.4166266256,60.2992553711,84.0535507202,31.1075504522,89.4482396417
75153,0.0300612,-106.663475037,28.030818735,74.2158966064,74.4311752319,75.443229904,61.7841074896
75154,0.0300616,147.627609253,73.3266064452,172.586212158,49.4772644043,124.991363423,38.3565673333
75155,0.030062,-135,161.35269828,64.4437713623,91.137260437,82.9431869684,45.9994333751
75156,0.0300624,113.113868713,-164.648051715,55.1452598572,104.675682068,46.3433995353,94.4804765393
75157,0.0300628,157.619857788,-30.5092947992,71.3862686157,126.194290161,19.4715491741,116.130473814
75158,0.0300632,-13.8588209152,24.1268477743,186.550262451,38.6264152527,121.073044078,12.9326644138
75159,0.0300636,159.977127075,-173.85186062,55.9464035034,83.6301422119,107.214223699,24.7963146259
75160,0.030064,55.6339569092,41.2594719824,88.2043075562,98.6154174805,32.9120198283,90.5572269361
75161,0.0300644,-93.8260345459,78.4467561462,76.5375747681,133.146530151,112.681184397,46.4715429377
75162,0.0300648,50.4905776978,28.8645710894,54.3415145874,106.212051392,111.614909131,44.0011903748
75163,0.0300652,-95.6712799072,76.3558890247,67.955871582,12.8062486649,60.6499165716,57.2757249077
75164,0.0300656,43.8871154785,124.787349228,149.84324646,65.1152801514,131.201935006,59.5546782335
75165,0.030066,-142.250823975,63.384382818,50.6951675415,97.6934051514,66.0613286153,61.2253532454
75166,0.0300664,-145.542800903,82.8102394184,110.217971802,41.7252922058,128.200397625,24.9024426224
75167,0.0300668,48.160358429,-170.827583307,68.5054702759,64.03125,71.4945901326,62.9215379139
75168,0.0300672,-126.068359375,131.213639452,146.328399658,22.4722042084,80.5949059053,43.1915682823
75169,0.0300676,143.47694397,29.5558842821,132.00378418,131.400146484,62.1801307756,88.495901316
75170,0.030068,-0.987180829048,15.1643128478,107.786827087,173.933898926,38.7589069552,175.073066639
75171,0.0300684,-33.7130317688,25.4783194426,110.634529114,150.083312988,185.297560736,119.924571944
75172,0.0300688,25.3715610504,-154.242751039,96.0208282471,149.816558838,78.0359797672,111.117454247
75173,0.0300692,29.9182929993,24.522440473,42.4499702454,48.270072937,46.1548883192,107.222597954
75174,0.0300696,-170.53767395,17.1461082657,57,54.7448616028,42.9104188987,85.1994039514
75175,0.03007,-49.9240188599,177.177080214,71.2811355591,173.933898926,55.8052554893,162.977424082
75176,0.0300704,-7.24337100983,-151.836035662,180.676498413,150.216506958,114.013287139,150.167066582
75177,0.0300708,23.3145675659,-13.8240070408,165.680419922,115.108650208,134.846796088,114.644377892
75178,0.0300712,60.6482429504,75.4569513041,128.156158447,211.021316528,83.3303539546,153.894198988
75179,0.0300716,-67.1395721436,25.8877697936,177.792007446,50.8035430908,105.379785283,68.7737361672
75180,0.030072,-80.4902877808,80.8770688697,31.0644493103,83.1985549927,80.8795968866,102.00543361
75181,0.0300724,-167.574050903,167.498202456,122.98374176,108.074050903,45.4075715181,88.0549063003
75182,0.0300728,-45.4541625977,49.4297067972,113.03981781,164.146286011,62.158302537,190.212853245
75183,0.0300732,-9.52507972717,-160.882900321,97.020614624,75.8023757935,46.1524464805,54.9104331477
75184,0.0300736,109.297950745,25.2656418695,184.114105225,25.9999980927,142.345356238,26.9966785501
75185,0.030074,107.535362244,42.9115486612,60.9015579224,33.7342567444,34.3112080179,58.1251546283
75186,0.0300744,28.965139389,92.3105314388,134.059692383,74.2428512573,114.219871747,25.2901282595
75187,0.0300748,-132.857040405,67.6299051207,149.375366211,93.680305481,126.803355517,63.8138497012
75188,0.0300752,-144.001739502,139.945534706,144.616729736,22,89.0844414747,24.196984924
75189,0.0300756,52.6460800171,31.0286335834,200.683822632,60.1664352417,188.853946488,35.6591355422
75190,0.030076,-161.339431763,66.0677009426,45.4862594604,121.823638916,77.9764825387,131.360204792
75191,0.0300764,-96.2420959473,46.6408801661,67.977935791,214.443450928,10.9093929798,185.620705213
75192,0.0300768,62.847442627,96.5207450871,49.0407981873,83.6002426147,38.1929224198,104.40228605
75193,0.0300772,-86.8181686401,7.29299245645,157.851196289,50.4479942322,91.5923782683,62.3126056203
75194,0.0300776,-31.1294937134,50.8320038431,124.193405151,152.761245728,79.9211469285,125.966746061
75195,0.030078,-172.874969482,110.999765434,8.06225776672,118,107.346571433,93.0228999111
75196,0.0300784,-78.6461410522,-35.7203630008,104.737770081,127.01574707,68.6176582332,55.4683056124
75197,0.0300788,-151.34185791,-76.6941496861,37.3630828857,30.8058433533,80.7856190599,92.2059381356
75198,0.0300792,11.5211601257,143.048172298,205.679367065,99.3176727295,196.341628641,91.4729302862
75199,0.0300796,125.034294128,66.0569624081,253.852310181,82.2009658813,173.222513279,57.5254650552
75200,0.03008,91.7357025146,170.799546837,106.066017151,46.6904716492,116.797469114,22.8215074113
75201,0.0300804,49.3295860291,100.849392698,26.4007568359,68.1175384521,67.8595489149,93.7519551391
75202,0.0300808,-93.5418167114,132.378025398,136.499084473,171.478851318,91.871719237,121.591296528
75203,0.0300812,123.407821655,82.9844127083,50.3587112427,67.0820388794,67.0737404768,78.0713191114
75204,0.0300816,157.725280762,-152.605431709,186.810073853,17.0880069733,163.515422572,40.2701416464
75205,0.030082,-57.6873779297,74.2667978493,202.180618286,60.0333251953,185.424096166,64.9687565428
75206,0.0300824,-84.4863204956,57.3263222812,81.0493621826,19.6468849182,58.058638907,39.7243335775
75207,0.0300828,29.6664600372,-166.03956288,98.0815963745,101.636611938,17.9214074232,115.601852222
75208,0.0300832,108.452270508,157.157405283,90.1387863159,58.0086174011,110.37407419,26.4676263253
75209,0.0300836,-9.70822429657,178.829714558,13.3416633606,106.230880737,58.9200890726,107.562357077
75210,0.030084,153.70451355,113.876917101,42.2018928528,63.0634613037,139.901514286,48.0186956951
75211,0.0300844,-156.652984619,-152.386037601,212.047164917,162.077148438,119.430318081,103.432559304
75212,0.0300848,133.383728027,117.321299449,145.71546936,68.8186035156,79.5418711673,24.3923328146
75213,0.0300852,165.379119873,-41.8400320272,15.8113880157,30.0665931702,89.7337156413,113.907737162
75214,0.0300856,72.8118438721,71.6645275219,170.18812561,151.832138062,83.5170021968,92.8008154017
75215,0.030086,-123.558952332,86.2569900488,85.7029800415,108.894439697,65.3591066421,67.9356836389
75216,0.0300864,-18.6326160431,75.6296447799,311.236206055,45.3541603088,186.298965775,91.4641831013
75217,0.0300868,-126.217956543,87.6818750614,140.089248657,131.74597168,148.4671488,36.6475254572
75218,0.0300872,165.64151001,-75.6622813412,26.4764060974,213.377609253,22.8169656822,99.3333748034
75219,0.0300876,89.8336791992,-33.1559323281,33.4215507507,61.8465843201,24.463354755,95.3816980832
75220,0.030088,66.1247177124,112.066701043,74,66.7083206177,88.0386546282,92.1039384034
75221,0.0300884,98.2920303345,-14.5109004379,143.753265381,189.707672119,105.020504682,125.9211031
75222,0.0300888,-141.888809204,-128.442442609,145.0965271,135.340316772,180.86886495,89.8552822578
75223,0.0300892,-119.270713806,-128.648081882,186.507369995,61.7170982361,163.77898509,10.9704774739
75224,0.0300896,-28.8635826111,-104.595753204,156.697158813,26.4007568359,200.489696582,37.9118142953
75225,0.03009,110.920227051,56.9942783519,154.935470581,23.7697277069,81.8969595751,61.5411771314
75226,0.0300904,131.137008667,-178.59427749,153.521987915,110.54863739,21.3448846503,62.6434768915
75227,0.0300908,0.499878317118,100.362160391,163.321762085,186.681549072,51.5667962976,118.336162615
75228,0.0300912,-175.364898682,39.042433363,155.618103027,184.805297852,70.4421794341,149.70461699
75229,0.0300916,164.645568848,137.428073875,68.5054702759,70.1783447266,75.2312141606,11.9204880981
75230,0.030092,56.8028907776,64.5631558304,108.784194946,118.532691956,76.8564090271,48.80129033
75231,0.0300924,31.7236003876,157.729204503,115.41230011,134.461898804,142.528193825,114.715593901
75232,0.0300928,-97.2130584717,-162.19251017,109.658554077,38.2753219604,84.301893949,39.4375892876
75233,0.0300932,101.378112793,85.8093575178,143.01399231,201.635803223,168.451255417,216.236477755
75234,0.0300936,7.42982625961,95.5660834011,129.726638794,144.499145508,111.161782748,145.836397571
75235,0.030094,-109.649902344,80.9273872694,61.4003257751,96.1873168945,26.9128346181,94.98952803
