joint_state,session_id,rx0_tracklet_id,rx1_tracklet_id,review_agreement,distinct_paired_visits,rx0_stored_top_id,rx1_stored_top_id,joint_best_number,joint_runner_up_number,joint_train_leader_persisted,joint_best_eval_rms_hz,joint_runner_eval_rms_hz,rx0_individual_best,rx1_individual_best
scored,scan-hop-73a490a9debd1e9d,sha256:a50b0fb8f5c421da6e3a821df3f0e8426ffd169b2649583ba4c3529228f5498f,sha256:2c5c386d1a336f08b9535ff4d3012502ee3750bb1c2e6b14b5e4eb040e7271f6,same-leader,17,62892,62892,62892,52857,True,153.83235164347343,1763.204482297603,62892,62892
scored,scan-hop-764a9ed7cdaf509a,sha256:1cfca40dd08250d02977b6193f68fdcad2302b5aeca089c60a5d74d83bc21c41,sha256:7f291ebc14a26aabecc08856408549f7317a462c10e477b3787db96559f3d64b,same-leader,14,66472,66472,66472,59580,True,99.01196240371311,554.693248237343,66472,66472
scored,scan-hop-764a9ed7cdaf509a,sha256:28dcf846065a9edd6e8550ee19508c5902de038338dec960ab83e694ef650d80,sha256:29fa52548e024b3c9ce9b341c4cd20bfe78a037289e4defdd8ab9c79816812f6,unreviewed-side,8,,62305,62305,60056,True,107.94702501924309,1176.5220685943057,62305,62305
scored,scan-hop-764a9ed7cdaf509a,sha256:47f4f5b44df53f5aa2be7b67398059c1f99338f02ad270cee704287891b81ca3,sha256:ab29c8bf5a8b9105f4a36fb3aa241e533ef06a52f3126b5f239b325c8ae0aa88,unreviewed-side,3,,66472,66472,59580,True,43.58146800427885,73.1572969502666,66472,66472
scored,scan-hop-764a9ed7cdaf509a,sha256:584d390fb3c89a3279c2513bd1808f1385f5102b4178c63ecaea4dc52738b8dc,sha256:ae6c5abc8e6ae1164b699bc2bca6a7eb1440037c319aa56ca62027522946b9a5,unreviewed-side,7,,63646,63646,48562,True,83.00575622043532,896.5261689084391,63646,63646
scored,scan-hop-764a9ed7cdaf509a,sha256:6b4caf14bd5999c621ed12e7af508479a66389a72a01c42ff56be5fc80192309,sha256:78f1bb157438d9367296f4e7e33ac9ad379620d12de0282993bfc2bf50afc6c5,same-leader,28,63646,63646,63646,48562,True,98.39856761008758,1928.1477456843122,63646,63646
scored,scan-hop-764a9ed7cdaf509a,sha256:851a9f21be2d48fc6cad38490f38ff4b8307550b2fa4073946d9b439f24f2c70,sha256:ca0c92f0a43d2c207638a9bce4150cb03c3dccb49489480b1f65961053d379bf,same-leader,18,61258,61258,61258,68016,True,115.77812621572986,970.8631745712714,61258,61258
scored,scan-hop-764a9ed7cdaf509a,sha256:a8476d3250316ba137b4b933839e900cd804c1031363e6c0605cb068c19fbeb5,sha256:d73d8146f0197645f47d62a86b2b239fbd12ad904647ab6d13848dfbda349140,unreviewed-side,5,,62569,62569,66284,True,744.7705876817917,935.0177325010314,66284,62569
scored,scan-hop-764a9ed7cdaf509a,sha256:cbde41eeac54dd2f82b569561e7eff9c2bf0ffee416ac1f0f2236e59080a6e3e,sha256:db74052f8cc72396d9c73a61d7ad4d3d25d39a929f015e8794fec70ad4690dc9,unreviewed-side,3,,66472,66472,59580,True,77.02889806990382,352.36497302663406,66472,66472
scored,scan-hop-764a9ed7cdaf509a,sha256:df49073f0e25339489cd511bc521cc764b0f677777455121bf38fa012290ff7c,sha256:db3890655d9afec2962306e66e8de4b66d28e38975eb9584e45ddd8fbc7bf88a,same-leader,7,66284,66284,66284,52462,True,101.1308850495039,339.43629160860826,66284,66284
scored,scan-hop-764a9ed7cdaf509a,sha256:f7d6190374725758bc3e2ca80a313e390dcb21633265b66e51a2551703278db7,sha256:464b260063fd49a4e34f23016410621a20da9ab296890718ee1bee019cb48dcc,same-leader,22,61258,61258,61258,68016,True,162.30052740233685,2439.3793815532053,61258,61258
scored,scan-hop-76e969f7da82de8f,sha256:0fc6ceb52577baf1e769affefd8bdf868bf67bb6ea5367012f4b89f54af6d3f2,sha256:04fa01de0f37c29887e7ceba6cf115581bf903412be2cb489e063f3df604ba20,same-leader,12,63329,63329,63329,59934,True,126.68149982211641,1793.666682443323,63329,63329
scored,scan-hop-76e969f7da82de8f,sha256:2edd2b68fc6996a2b56cfda23b97c7f0656c5bb7af2bf407f8181f5fee9f2f6f,sha256:f9b1b8a971b36d54fc0f4ae375d6206b26183437d0246e61220e0c3314fd2c8f,same-leader,22,57919,57919,57919,48602,True,112.91755267161987,2450.8233876679787,57919,57919
scored,scan-hop-76e969f7da82de8f,sha256:76ad056158360dbf8e4b143e6534c871e6c6842069375e38f1471d61d0f45404,sha256:fd0da4f68fb694a763da13abaf44b78febf1bd276500ca193912d988986210eb,unreviewed-side,8,,63594,63594,48650,True,113.8667105939949,1403.4536318744802,63594,63594
scored,scan-hop-76e969f7da82de8f,sha256:8a9fec4886f0265854fbc53da31f3aedf70cd4f2d6cb2881b0adb8761fef4c29,sha256:9004acec8ee87c99aa13a0c078759e5e5465422a9afef07ae0e1c47ae6ef5f6e,same-leader,17,63704,63704,63704,52350,True,98.72213566687547,594.755098234347,63704,63704
scored,scan-hop-76e969f7da82de8f,sha256:d927f09ca68ed37af4ac03b21dcfd57e4ac6a10d0f0d9eccdbaff2f3a4e7a720,sha256:da3d59f22534b9ec8cbb4adb9d6ea804352488447ede83ac0d2861dd3e5946ea,same-leader,14,57919,57919,57919,67037,True,101.3728816831781,2212.8775165416655,57919,57919
scored,scan-hop-76e969f7da82de8f,sha256:dc71df49440204a833534cfa0143d2705ccb67642c160ad6406c89b401a9092b,sha256:ad03672a4f358afc7d5bf045772673d77b57a2ab26d22c6a863e777bc1d988fa,unreviewed-side,4,,67333,67333,52358,True,84.8322516208586,1454.0860361302764,67333,67333
scored,scan-hop-76e969f7da82de8f,sha256:e2ed5ba86ba2ec0b4dc59bb2792473413ab06d3b0eeb447103194fa1349cf255,sha256:da3d59f22534b9ec8cbb4adb9d6ea804352488447ede83ac0d2861dd3e5946ea,different-leader,3,67037,57919,57919,67037,True,113.91923619919659,1844.730056962958,57919,57919
scored,scan-hop-7fbf7bca214d0958,sha256:1537ce5b3c3ae3046b28a2a490c4f9444be6ce1dbcd8a8727eb26e79fdcb4cf3,sha256:00044c6f85b69151820861d6046bccc79464494a40f2961cf0ef092ba32c767b,same-leader,24,57458,57458,57458,67827,True,75.32991175257048,1945.2227608656046,57458,57458
scored,scan-hop-7fbf7bca214d0958,sha256:1978de13862e4fec3a19a6f1a7c8aec53d4cf15cec4b16435da0990c262d9724,sha256:ae84fd831d74c6124b22f0df9c87c69a9a12c89a0b7e0c636d7409dcce8a7ef1,same-leader,10,59499,59499,59499,65930,True,70.32216589148406,394.0445667657128,59499,59499
scored,scan-hop-7fbf7bca214d0958,sha256:535ccc164c52d4590e7b93059bf80288647efb2439adc69e838f6f0a796f7023,sha256:54e489c391bd7ef8ece2e058c0f0c466963de3bf890cf2ee922db6c78b190cc0,same-leader,5,67827,67827,67827,57458,True,58.18216903608019,164.20928769128645,67827,67827
scored,scan-hop-7fbf7bca214d0958,sha256:681ac81881b0641f3cab9e3f2a8ef2dbcc85ec031b49976567c1725348a0c4ba,sha256:8bfe39cf60cd9955bbf0c706c65cd0dc643d3c3b32afad294f792c655ae115a8,different-leader,11,66854,56701,56701,66854,True,777.4278321349724,880.2814130655206,66854,56701
scored,scan-hop-7fbf7bca214d0958,sha256:7b8fbbe7d0430fe4a72ef25c6a12f4cf67582fdfdf5366d6a47e40aa165e454b,sha256:7e546ad712ae12517e8262a3e9f2a1338fd789c8aedd76b56dbf42314ba9fc7e,same-leader,7,65367,65367,65367,45677,True,113.67390841085243,170.3132507479259,65367,65367
scored,scan-hop-7fbf7bca214d0958,sha256:927bc1471197f1814d0079adae55ea8f4206693b5ea84894f55f53cf77e815f4,sha256:c48d340f80818dcc8e62f2531945c493c893797140fd8ff8faf4b2bb56f92a1d,different-leader,19,65367,45677,65367,45677,True,190.62814938020892,193.51847918603238,65367,65367
scored,scan-hop-7fbf7bca214d0958,sha256:a5742ed02f30dcf18e85dfa6845e7fd0aefce00a4d15b8b19849051ff54f4df3,sha256:a7f76831b53a72c7af53d7ed5948ed09f4475e1921ed3056000e4b123c2f2abf,same-leader,22,66575,66575,66575,59940,True,144.9598753791959,1138.1957661154574,66575,66575
scored,scan-hop-7fbf7bca214d0958,sha256:b53dbb06ec135fdabc2e4e4aef561b11eeb8f9f3c6f3cbe65fbc2084085b105d,sha256:8bfe39cf60cd9955bbf0c706c65cd0dc643d3c3b32afad294f792c655ae115a8,different-leader,9,60724,56701,56701,66854,True,674.9603139182968,818.715573962865,60724,56701
scored,scan-hop-7fbf7bca214d0958,sha256:bf530619eb50324711c3939d1f31026db46f7f2e465865d25254e79a3b47db38,sha256:1dc0d03544a17b9fb65987c7d59b19e133b7848495d155cfd029ff75e3dee31d,unreviewed-side,3,,65367,65367,45677,False,90.39572873029758,89.52598091451553,65367,65367
scored,scan-hop-7fda2d155e6e1a1a,sha256:07ce15be7de3b1528d80f8ce5a88987f768c857b721c31782f67d18d019af5b7,sha256:97e96aae83520aeddbe04bade6f725369a5bce1fcf7b09c8fe9173ec02fee6de,same-leader,14,66572,66572,66572,56708,True,121.15675388096491,498.4495408145238,66572,66572
scored,scan-hop-7fda2d155e6e1a1a,sha256:1550faf557d9edfd18b88558b4df32f39a8f392ce61d411a74dccbd449112530,sha256:af2e8bc1302abf36c339de81d74d423d76882975e60afcbff39a668d714877b6,same-leader,16,58543,58543,58543,66851,True,88.9968062835689,2203.016310494812,58543,58543
scored,scan-hop-7fda2d155e6e1a1a,sha256:2d40df8db0bf1daed336eea6dbe5afd522b5b211a4e84f02c8f22411cb0ba2c6,sha256:7f88a71d38062b070ed425c35c3f70a8e26a94bf3d3583b4d360a165bfedb7b0,same-leader,28,66449,66449,66449,59493,True,160.78224561319684,383.5769254609929,66449,66449
scored,scan-hop-7fda2d155e6e1a1a,sha256:8c6f024684647614c21bb546d4cee317abe58c4e758894d8f6e48899174c173e,sha256:cfaee48cd35d6100073cf6ec25cb06c10e5f0bd665a658188108b5c43b5bb1b5,unreviewed-side,5,,66851,66851,58543,True,109.23027484576237,546.4763658635825,66851,66851
scored,scan-hop-7fda2d155e6e1a1a,sha256:b62274b2fb0e41e623cb82566cf50cc9c95121b6b4688c94be2f9c86649e11f1,sha256:f2956c27207a23bc06b7a46dcbbaa18624da1b41117cfdd6a1f27b5199e03b24,same-leader,13,56708,56708,56708,66572,True,316.59937437821964,481.00351927723506,56708,56708
scored,scan-hop-7fda2d155e6e1a1a,sha256:b663c1d5026f674159286644068b7e9c27b0a65415051a55ead94b9f8d639abb,sha256:331d5ca10c2787dca0d8bdd63a50643a30a56c493d86b5d5eea79e6cba2307af,same-leader,24,62605,62605,62605,47371,True,148.27108973753647,1131.8455005170324,62605,62605
scored,scan-hop-7fda2d155e6e1a1a,sha256:df066c1d37867d177f28a901996719efe23f1ead0ec974a1a365475259048c71,sha256:2aa83d3105104a5ff711c5b91576c5aea1ea48b4b6573d98f17ad8fbcff53c4a,unreviewed-side,5,,66507,66507,62519,True,68.0768353704902,161.14725625638394,62519,66507
scored,scan-hop-7fda2d155e6e1a1a,sha256:f59ffabf6f821666e9977603395b9faef2f9abf5bf14d13758350dabe7333438,sha256:540b7a7549afcc18aa6704d5c1dd26a45eb01c7241e833b60e50a25bab60a4fd,unreviewed-side,4,,66873,66873,45581,True,73.97639970590399,1231.5804343456002,66873,66873
scored,scan-hop-7fda2d155e6e1a1a,sha256:fc2d0559912de611048f04890ec317fa8b2c94e2a2207eb57283a1c55a526794,sha256:46ec124b462fc4f0fedd15401c3df71c4ecce4d2a4a1f01bace27b0288550ff4,same-leader,6,62605,62605,62605,66153,True,73.46771437571597,984.1997472299843,62605,62605
scored,scan-hop-8a431c8465d7c62e,sha256:0629d9b662019e914b78b310c06396a3a05605a08019eef67fdc927e0635c34d,sha256:33975755689c3707a89eb87d9c2c1b02aa3a1fe8c2a0fd8ca7a08a372035f8bb,same-leader,12,66388,66388,66388,58162,True,166.17620603515053,893.514461070822,66388,66388
scored,scan-hop-8a431c8465d7c62e,sha256:14f320ab5972ad641ed8ee015361ebc4f1f07f8a03ab9ac4c165195908db7a24,sha256:86b45f489525053c7344b7090a36e5c2039bba239c530daaf0713698e177190d,same-leader,5,66388,66388,66388,58162,True,151.2960616092566,964.0339208324012,66388,66388
scored,scan-hop-8a431c8465d7c62e,sha256:25e9f46e0c2d5cdc199280e8c86b5c2ee2213eb3872fb2e428e2ebcba0619da1,sha256:45914d6e0a4dbcb3f2ecf311d311c365865978531dfd12ac98e98da6a9fbda8a,same-leader,24,64365,64365,64365,59929,True,121.54492842168276,4192.835098180052,64365,64365
scored,scan-hop-8a431c8465d7c62e,sha256:2b2cb9238f61b7b2f5615a3b869cc603eda4f32b2ef50773826baa756631c186,sha256:950f19220030683c88609017dea102024861c512265fc82282388b30baf25903,different-leader,13,59621,63592,63592,59621,True,255.41076510297492,280.07253135373657,63592,63592
scored,scan-hop-8a431c8465d7c62e,sha256:4d5b0c525868aa4868d95af9d311a5770c371ac965f1728ba91658bd0539ce01,sha256:5f36a29261e678c3d25ad2f2b860601379e9f61d7a5a82cb62cdce905656bb2f,same-leader,32,63678,63678,63678,53001,True,157.12958719453775,842.3386456288697,63678,63678
scored,scan-hop-8a431c8465d7c62e,sha256:52834df65313196ebfe6c016978c16f0022305861de43d0270b9205b415fdf20,sha256:7b1c2519f233df9ca6ca2c81d06e861bda7c97f4b90f49b92637a9905ccdcdd2,same-leader,37,64365,64365,64365,59929,True,125.3305844888454,4574.4317890934235,64365,64365
scored,scan-hop-8a431c8465d7c62e,sha256:6b849150331974b87f26d55e049adb2f558daffce2362b69cef5c8efad9f454c,sha256:38fbc1206bf5e87b9f96a76e00c0cd52c60f87dccc42b857f2d5cc1e53ae40a5,same-leader,25,63678,63678,63678,53001,True,144.38863518185795,252.3887015904395,63678,63678
scored,scan-hop-8a431c8465d7c62e,sha256:89568077ca08e89e4892dfa5b711d77e7ffce5b70bb0db3ff952cb45514e34b6,sha256:68b25109631ca15c5b98633ef0c5251dfe3abae16841eaedb1edaa6979910518,same-leader,13,67323,67323,67323,64365,True,129.80514044463547,1871.8406766535775,67323,67323
scored,scan-hop-8b1c5110e2fad852,sha256:0974e014774535defd431a75fa020d3f2f444e6bb2a53e4b0e1ac1a92b9f88a1,sha256:645515b88cd033d855f2bae8c5a7745033b448bfeeea759ec880b55b0401516c,same-leader,16,69827,69827,69827,57133,True,216.8994035220975,1424.2733500334125,69827,69827
scored,scan-hop-8b1c5110e2fad852,sha256:0fcdad44b4374b9555534b723c8c0eda8e4fb0285c6983153979abbc3e3b12ff,sha256:571636900a0784a8a2778a08a201d8ad98dc54bb40d9b279bb9099ef6788f2a9,unreviewed-side,6,63387,,63387,59933,True,45.66985409386779,503.4995097313197,63387,63387
scored,scan-hop-8b1c5110e2fad852,sha256:1c7637fcd8eb3bc2184d34a9b548708eb1d68b768dd265ea4f0be46b1179df6a,sha256:4b46d350579c0e201a69bed1643cd346bf81c61c58dc5ab23b1d6ccae51f225d,same-leader,33,59358,59358,59358,54157,True,145.00592006606232,438.44056615935085,59358,59358
scored,scan-hop-8b1c5110e2fad852,sha256:29634f827d7d93f3af95c58f3fc1a981d4e856d668967c5189d1068a81e28979,sha256:b3313459a80b3b661c8395736b70dce366650b573433b345118ff226fad2fc83,unreviewed-side,3,,62053,62053,54165,True,247.9786010018179,524.3156574463517,62053,62053
scored,scan-hop-8b1c5110e2fad852,sha256:4a189302a815b9018af8ce19e41c38d24f435acc4990fea0b3b35f60e119a7f0,sha256:358bf59cada0678726fc8e53470791a335dfd43956b9feb1ba071a118e8392ca,same-leader,7,62053,62053,62053,54165,True,223.77035870135566,1356.0285988303526,62053,62053
scored,scan-hop-8b1c5110e2fad852,sha256:512dfc59a67949e5063da4b4e1aab0d85c63efd486bddee534bd80e2c7246a4f,sha256:57bce912253a27bf02d4ddea431e419f1c2a59c68a3be0859c97f9d64a8fd4b8,unreviewed-side,5,,59368,59368,54158,True,77.56117051896625,288.23290758464356,59368,59368
scored,scan-hop-8b1c5110e2fad852,sha256:520ec93cf9c852447107a31c019290f06ed38ee356c33fffbe8551c7c31d8e4b,sha256:afaa8524628ede529c4a2a800b542033e40b4dd27d178ff584b157e9264e3f81,same-leader,14,62053,62053,62053,54165,True,127.89780345972719,934.9914963766356,62053,62053
scored,scan-hop-8b1c5110e2fad852,sha256:7e3b4096b664bb1bd5121a75fe2dceb4cd679a3b15db273fc2fdd224c25f977e,sha256:358bf59cada0678726fc8e53470791a335dfd43956b9feb1ba071a118e8392ca,same-leader,15,62053,62053,62053,54165,True,144.55312530216764,1148.391248624641,62053,62053
scored,scan-hop-8efde145a7b2158a,sha256:0c0c8807feca62eeb58d5b5e201b549a1284d6ddc97eb1ed627c95d755a252fb,sha256:ec09db52fe5a409a02259c040d46dc193a2a1cf036d90fa325accc3c10f34ad6,same-leader,27,59529,59529,59529,61707,True,108.61268390037604,3214.5217285272215,59529,59529
scored,scan-hop-8efde145a7b2158a,sha256:1c82a08fb57c0a2cc57183ef33fc2a6d3d364f6063e6f239d0847a4938fe1545,sha256:2c6bb107439a4b60ff2edf02da7113d83e8d0258af347704839815516a751c53,same-leader,12,57900,57900,57900,66019,True,73.49373840166437,259.4318901027768,57900,57900
scored,scan-hop-8efde145a7b2158a,sha256:3691d9658aae7dfbad2906f0ba9590131d4734ae91911dfba57c6a5f07facac9,sha256:f53f427e275a99058fecb5ffb9d9e3fde6ebdc40282a69442fe0806dfa909fc3,same-leader,15,57900,57900,57900,66019,True,116.17406536789666,485.2492076490797,57900,57900
scored,scan-hop-8efde145a7b2158a,sha256:533a747615d622c8b7e7fe5c7f8f46098778759b72e06ac8554e9831671d1180,sha256:e2a1d47bddfdf587c31b168d0cf8301ed8d6e69f9609896995c5abbbd2878a62,same-leader,13,59040,59040,59040,67190,True,162.9999363066486,189.3910423469629,59040,59040
scored,scan-hop-8efde145a7b2158a,sha256:7090305b2d108501d4d55d8dc7127ba6b908676e7ca375a9cd6d596596068cce,sha256:010a7a51484d3ae36377d6849c8e3d74f4b05dc6b1af11825d8cbf6dec174b93,unreviewed-side,4,,65347,65347,57264,True,109.71332104387878,704.5561957353574,65347,65347
scored,scan-hop-8efde145a7b2158a,sha256:7a2290ecabddb03c8ca30fc2b023e9a01a66676f09f14ef11fe77df944328676,sha256:3555af2071f903fca0e036da5b5cce48e6e8a2e67e73bac5233ecdc71a2b5d8a,same-leader,21,59040,59040,59040,67190,True,946.1078962929045,1533.5577666712993,59040,67190
scored,scan-hop-8efde145a7b2158a,sha256:95d4b3f390f463a0730b4fec0e6bb0f318f170e8e753e8e22aba6d15a914bb6d,sha256:7a306b4c8b4f56abeea72ede8e952f8090085c6711ef83996596e5f9492f435b,same-leader,11,66973,66973,66973,48333,True,103.91001540338834,120.28578868823138,66973,66973
scored,scan-hop-8efde145a7b2158a,sha256:b83887ca6ac6a66b423b0e9dd1ea50ea2b129c235d9a91325a2da5ac920b85eb,sha256:1b4896393882553b01d125a457befd0f48f7fb167924e9b4031cc80f15f953c8,unreviewed-side,5,,65347,65347,52125,True,62.66150225038309,846.9473026261425,65347,65347
scored,scan-hop-8efde145a7b2158a,sha256:ccd94cfe14d510ca1dcc0afbf81bc36dc2ec1aece63d1820bcc9fb71bcd2b049,sha256:56824da7cd7f20583bb2a28f971d25610141fbc341ce49d05b04af1eb9de2eae,unreviewed-side,10,,59529,59529,48333,True,76.50062249617613,1207.6653621596013,59529,59529
scored,scan-hop-916f5bd377f3eb36,sha256:54d74e1d0f25e22cd428cbe655be86b38372851d924ee3589e8d835ad190b2c0,sha256:79fa016ebe340a67c3626ab8189311447814445f73bd0f28378c06cd9d9677d9,same-leader,11,63791,63791,63791,67804,True,103.17672157937317,1949.6919398211764,63791,63791
scored,scan-hop-916f5bd377f3eb36,sha256:918fe8b0dc7f1e011334aab45c927cc69923fa26867dbb0e0971ebe25f2934ec,sha256:35f31f8cdc2454e0084a2b900eac170a28768cc941aefd67f1818b204fda05bd,same-leader,17,58225,58225,58225,59505,True,153.2442719285811,1627.4725227197578,58225,58225
scored,scan-hop-916f5bd377f3eb36,sha256:dbcc32e0bfbf0b9866a393c1371b77fd2b7c2dab85258ab9176799897cea9c41,sha256:052039926b1b4827d2e5a4c59e93da3e16df4ca6a176c2ec916d676b943e6c0a,same-leader,29,66593,66593,66593,47825,True,142.86322741184696,918.363950844843,66593,66593
scored,scan-hop-916f5bd377f3eb36,sha256:e7ef055918a94666e9777bbb37f47019a2aaa93b3e4c785329817590c5caa70d,sha256:b6904c7b84d9e2b783636dc72f4f1ebb2c9dbaccf2d1193f11cf2f8ced17655f,same-leader,22,63791,63791,63791,67804,True,139.7911867265172,3707.908292392737,63791,63791
scored,scan-hop-940cb86aa8a6ba2f,sha256:0d26dbe7267f4607057cb956a33920b7e089aacef07810b32f78906b80350fe7,sha256:13e557cb5131b6d6374eb56bf1d5625846a3d97ba464466237b7d21118bb19a9,same-leader,3,59572,59572,59572,55988,True,129.10560843915792,2158.653521923695,59572,59572
scored,scan-hop-940cb86aa8a6ba2f,sha256:3ce5de51a88c8a869abc89ee5bc4c044a66b56eea778466ca4edd49065130c25,sha256:57b5d6ea1ec8edebf259f062236db8d9644eb6c3b0542e0806dfb72a88c29074,same-leader,23,63032,63032,63032,63447,True,127.53315274597556,4795.7761484229695,63032,63032
scored,scan-hop-940cb86aa8a6ba2f,sha256:3f0bc76b4b0bdb7f70b19295810d27f6fd78b3533463b20f24947433809fa7a9,sha256:76bcbf370bce7e231d63f7d16259a50ccf43b5eea7705d5eb6388e5b1ad390f6,same-leader,10,69740,69740,69740,53620,True,129.3665626030342,2312.8274937145934,69740,69740
scored,scan-hop-940cb86aa8a6ba2f,sha256:4bc460961e5c4a3593ecb1c2acd0ac0c1d24b5bda5a52368a3ebc4b0fa566c61,sha256:c6798d3d842216f14c00af46afb8da71835a273661f4fc62cc93593db041bf8b,same-leader,9,67978,67978,67978,68615,True,131.03480493099724,220.21965506879,67978,67978
scored,scan-hop-940cb86aa8a6ba2f,sha256:73ae8b0e197da0d83c35a4411e4fedb3872a4051ae7e139b36287fa0f8718ee9,sha256:80218377d90b24f84735bf8f1f8dec474e0082ba2f7c413d9d15b8e4165ab61b,unreviewed-side,4,,69997,69997,52546,True,266.47883146684075,583.2518111587722,52546,69997
scored,scan-hop-940cb86aa8a6ba2f,sha256:73ae8b0e197da0d83c35a4411e4fedb3872a4051ae7e139b36287fa0f8718ee9,sha256:a9d1eef7cdb318cb814742cb1242f065413abdb165deee4de84a954b4c6c3306,unreviewed-side,3,,67978,67978,69997,True,73.94949086752071,1382.169080426382,67978,67978
scored,scan-hop-940cb86aa8a6ba2f,sha256:73ce5fd2c9ff566a7f117fbdf6e28e5a8dd68601e94c77a89d9ec4b5fdec4c9a,sha256:9a3f896b62a255ec5a435d35fafe1d26fa16bdb5e5b7b739b7c5f3e2002c8cbe,same-leader,7,67978,67978,67978,69997,True,123.49834433431793,1214.2799219076683,67978,67978
scored,scan-hop-940cb86aa8a6ba2f,sha256:e054529c4b4a4aa43ca16497ba52a11aff444f34243fe263460bdf5f55b893f4,sha256:13e557cb5131b6d6374eb56bf1d5625846a3d97ba464466237b7d21118bb19a9,same-leader,6,59572,59572,59572,69149,True,124.82679407974932,418.9545677208097,59572,59572
scored,scan-hop-940cb86aa8a6ba2f,sha256:e3c299cca7b57b7e442362a5d4e000b373b5c1ed1a993bfb1c2cbbe770963516,sha256:1352c642654beaae823ba512050848f8d37eac164a4b895ed77bb2f185398ff0,same-leader,13,65480,65480,65480,67978,True,101.75635746970754,1986.8706457673015,65480,65480
scored,scan-hop-940cb86aa8a6ba2f,sha256:f188a27179e83f783e4583fef28875590f2fdf201d522c50a07edc2bc8468b15,sha256:d7830a3c947d8dfc15743b16cb065ddb77f1c010b49cbfff48ed33f01c87d61d,unreviewed-side,9,,67978,67978,69997,True,152.20281489432966,1915.5884214657767,67978,67978
scored,scan-hop-943046d6fb85ec92,sha256:16cfa672eed52ab9d524e37517d875e22153dec253b3b18d8cfee81666d18325,sha256:d7d74225d5aa2d91018da33107699b3cf09759bc899f5f88527ebf238e8a7b40,same-leader,17,59090,59090,59090,60269,True,98.98927739135353,2062.03475336065,59090,59090
scored,scan-hop-943046d6fb85ec92,sha256:2e596423143a2a4841dc4d94a3ca453433aa6201df4ed5a3b6d22035cdab5ec8,sha256:16fef6321fc4fae7a838747c983e8695bc485eb505e851ef1a031636e4c1d8a1,different-leader,14,46698,66831,46698,66831,True,54.4619902306782,61.69228911002384,46698,66831
scored,scan-hop-943046d6fb85ec92,sha256:3150d337cb99e04f2612c0b416a7bfb054020b5a603ef52aa26d7d0be8db2db3,sha256:1e646e134ff63a7933eee2e7698530950d8aa8c3a30131058bb4463a38e65cd9,same-leader,13,59932,59932,59932,67714,True,84.12374889897598,1724.2779605833516,59932,59932
scored,scan-hop-943046d6fb85ec92,sha256:32a91be088430df4a55a1ef8e857a8f329233ed10cb4fc14f30eba22b3f8a9bc,sha256:dd982f689f0395e8889fa0d4aaeb3c74806eaa5d70d90ef49f1b913708ebf942,same-leader,13,59879,59879,59879,63365,True,117.28532457354783,493.7475582398687,59879,59879
scored,scan-hop-943046d6fb85ec92,sha256:33a4d9ff4ee284ccc957cd438d60660089c4f0dec3bf16a158b4534f4c30a0dc,sha256:82b95b0cd7f5b9304a36d209ed52ae914a58995d0c5a5735bd728a239afc9f43,same-leader,14,69825,69825,69825,59932,True,118.22324043963211,2597.5640911372816,69825,69825
scored,scan-hop-943046d6fb85ec92,sha256:37e24fcf1ac6b4c27e01628a6874e7e0e051296608cc9a00175adcea98ba1fd6,sha256:646afe6fe84aa285a64ee4d28db21152c7b368577ff8ea2a29585321ab8f54ab,same-leader,8,59349,59349,59349,69523,True,106.181321614924,833.4926009659547,59349,59349
scored,scan-hop-943046d6fb85ec92,sha256:3f0c44b7fd7267d0c1893c3d8d1311de802f72467b0e373c02064ff60766c647,sha256:e049fb07cc93921def44b9def58124b602c275cded3bf5af9b6c77749c807ff0,same-leader,7,63365,63365,63365,45759,True,152.76399168372384,427.81591261247934,63365,63365
scored,scan-hop-943046d6fb85ec92,sha256:4067ab43097c29ed83654294b70ff280b677b4f0289850334e231504799d7de9,sha256:08ad1b4d37949533c689d64d211e30fb8c69b31d86ab241b5e508e0b36f9b8a7,same-leader,8,63368,63368,63368,63381,True,78.78166788151832,441.05240534347234,63368,63368
scored,scan-hop-943046d6fb85ec92,sha256:619a43b1b1387257f02ef972c5b0d7c5bf29ecae8f54fe0fed05131c9c0d9f3c,sha256:1463299010be12c48b9583ca06d21f5c96d4ff998a89e1b1bece0037a7bf5824,same-leader,17,63368,63368,63368,63381,True,105.69295515055647,772.3989562895335,63368,63368
scored,scan-hop-943046d6fb85ec92,sha256:9417171f2c8b57b1848165b05f287e152df551e2f50b45f79ff1994b01be19a2,sha256:cab6663004c3c4bb746b27457784393abd35efdcbd66258acc4c0084adc61ed6,same-leader,22,58551,58551,58551,45759,True,106.87545070845668,1450.686485807572,58551,58551
scored,scan-hop-943046d6fb85ec92,sha256:b8b48d67076308a144a51f4602a1ac168aeb26be57504161399fdcce6e93eb43,sha256:8f964bcf1878d929f5a15c2cf39e37ab2f471fa0f2da14e29a7a92ffbe34f34a,same-leader,35,59090,59090,59090,60269,True,121.57695092669722,3236.138143735148,59090,59090
scored,scan-hop-943046d6fb85ec92,sha256:e0e702a7c7e26117d20fd63af5a5c3b9740154f6c40a284ba1b44718b47eaa5b,sha256:11ea776e3fc19c490a1e6a89c81d025a39871c95887205a65764a7d4e9d55222,same-leader,23,69954,69954,69954,57460,True,102.63117969249488,2674.6164872007757,69954,69954
