session_id,episode_id,norad,channel,edge,points,span_s,azimuth_deg,elevation_deg,training_rms_hz,heldout_rms_hz,position_sensitivity_hz_per_km,truth_displacement_signature_rms_hz
scan-hop-6692a1700f427025,sha256:11f84417d8b6fd56be6e011f6f885aa75c6891993eb09f6a5d0064695773a596,58404,1,upper,24,23.072028302999996,348.9858781338824,84.0139919080462,71.03743509034038,54.124595729934136,15.010238098418416,25.363499896573774
scan-hop-6692a1700f427025,sha256:8f843d949a957290888e4ed9bc55e40158f87df77e15ce76733a8c8702cf8ce3,60372,2,lower,29,24.288088498999997,272.24709782249465,69.3771068195581,151.95270186145564,322.6725242952956,48.89784390720629,293.89582612386454
scan-hop-6692a1700f427025,sha256:dff42854df0ab2900b531854d6dbbac37cec50e2f630ba20f4cacf79e132af60,60372,2,upper,28,24.291912765000006,283.24273227173336,72.34596409298936,123.9202934371592,187.90258767538845,39.48372403341433,217.33821158652125
scan-hop-6692a1700f427025,sha256:3479dbbb984d28d92e45f6e07780812b8ffa40cc27830e74591ac272160906fa,60372,3,lower,41,35.626803919,282.95166913996377,72.28565216614122,204.85026418156892,200.822262432096,51.785216856583716,277.14064641042785
scan-hop-6692a1700f427025,sha256:3ff9ce13803c1533c8c3e1b2c6e8a7e2ada3d8c6cbb6fbc4dc2c8f591c6fae27,60372,3,upper,39,34.11344657199999,286.59866658977955,72.98443396396026,204.15231706911283,129.6884503359099,45.27830008716816,229.2088741186456
scan-hop-6692a1700f427025,sha256:4bf69fb6d76ff7e711afff5ec5ba0accb3c4c681981482cb93a4e0687fc0608f,58404,4,lower,40,39.30931035699999,63.70007631051158,83.4183428957409,27.35436919828022,55.00358726043531,30.074198420058718,119.38806970821766
scan-hop-6692a1700f427025,sha256:26f4d25e7f7c25585b48e825c378b25c46ad3e7d47a0e87df96913839669dfb7,58404,4,upper,35,34.26933805600001,44.046944923418074,84.65604780679304,51.8745602162715,46.87210675781556,20.09949968917294,89.1707607255542
scan-hop-5cfe222fca9b6f0e,sha256:64db4e1282866fbbf3e3faf4446d7012b6a74aeef70d5e2d62150510e677854e,64339,1,lower,49,41.328084386,272.8744630385832,85.62052387143318,317.1159955677056,319.1963648878575,23.895535320923493,132.55432712010867
scan-hop-5cfe222fca9b6f0e,sha256:17b28f308480efcd7851067928b54816b58bd8ef77ec6bb701927e5e06f21f2d,64339,1,upper,48,40.44331069399999,273.4998954568641,85.71531605318047,295.68015826300206,321.0183858974329,24.02350433207066,131.26789192322732
scan-hop-5cfe222fca9b6f0e,sha256:b91913b48d41b21a38cec0f07d83ea560ecfc471d4fdec33f34db1e908b6aaba,64339,2,lower,45,38.55474648399999,267.0113731244458,84.43763591137794,308.955695573831,335.561609392257,23.88360317797152,127.96048123435976
scan-hop-5cfe222fca9b6f0e,sha256:0daed154f02f337209d688fd6351c6ade476d047ba35617e09bcfec67ad14441,64339,2,upper,30,23.432261032999975,258.57317497042925,80.6532906710974,228.7477031416129,493.7989532557262,27.76802030822159,152.7765638498416
scan-hop-5cfe222fca9b6f0e,sha256:b6dfb59772b7a8f1907321a9c3af44dfb24d26b9005fa4f339255a71e96c17bc,66614,3,lower,25,23.318672771999985,3.562759388729417,82.06881688533576,31.229754889795437,88.86792040860324,12.704593367512343,50.87073881837666
scan-hop-5cfe222fca9b6f0e,sha256:b045b6c1e652847171351614e0ddb910c2a00cd7fb681491bebcb72ef318bcf3,63782,4,lower,35,30.73420478700001,245.06326849728305,78.63365561858818,80.3295200475825,199.96277135250938,32.060089107529386,116.34155690115868
scan-hop-5cfe222fca9b6f0e,sha256:d20b10179110b6633d8dc3b4cb7775ec03a27657d9c7967c9cc7d53fc0b64675,63782,4,upper,35,29.97685224999998,245.87051069438158,78.49847180882028,78.96845740173876,208.76880780131998,32.82504964546782,117.73191634308981
scan-hop-dd2937728dab2d65,sha256:56c73724082b5f08c02457dee81f60221221fc1b94c3ef879924b1f78217f000,68280,1,lower,40,31.36330516199999,277.2693951937268,78.52204612843283,199.46291799054086,378.0012982397551,31.941192395689825,167.53211913864092
scan-hop-dd2937728dab2d65,sha256:306b8190ecadd45908b6459ca65de44c98b2148a897f288b67aa23407f223bbc,68280,1,upper,34,28.342780207999994,290.9101385244085,80.19918285203592,162.24285346971095,249.59919320265126,22.383304942469564,105.50937375997722
scan-hop-dd2937728dab2d65,sha256:9882ab17a10de51dcd9731dc4f9710b0e95cf486d557f917762f8fa63892faae,63786,3,lower,56,45.473406245999996,211.6021921157514,72.86935557383264,70.70701258023358,373.74482678127964,39.658375697973,218.69540045227373
scan-hop-dd2937728dab2d65,sha256:46de24bbc5b6768b73cf95112378a4864bd87985847b9343c9c66b2f498a2391,63786,3,upper,43,35.146413898000006,218.8103230306023,72.53593881522458,43.36687521642034,232.21662785726173,33.44482980952138,188.82434091687782
scan-hop-dd2937728dab2d65,sha256:15414e58a0bbea8e886e10d75946ee5ef5c4ca8bc2a770acadd5f5e21e7fcd4c,55676,4,upper,46,38.334700532,229.23579999328265,76.0008728404747,67.03406751438264,208.3190096860818,22.2004615384542,128.0298955436595
scan-hop-78bfff64757c1fbd,sha256:e432f215778ffdb1bf46439d90e4dbbc4dff33697e2c448473ad56170061d622,59899,2,lower,27,21.401323579000007,345.97454949163443,83.65859076005827,26.38279516123439,112.8542815141883,9.94877672293811,65.1917031310039
scan-hop-78bfff64757c1fbd,sha256:d6ed853b4ac3c161d04f594167a786fc2991264a0785e8e313c954085fc9cdd0,59899,2,upper,28,20.521335061000002,353.4850403850057,83.47633837325593,30.625866027190725,100.71672437966848,9.646754607671273,62.77229853674368
scan-hop-78bfff64757c1fbd,sha256:29023df09d14b670975480b01640328c672f561b0480ec5a0f2b5094d76c9cfe,55989,3,upper,20,20.278789897000024,106.21565923429162,79.9549615282491,42.202676546515754,171.2685620907973,25.056858918207393,62.52979240584856
scan-hop-7560d96129525ada,sha256:80f1f0946af7d28a46d35e487a87f472988d4ca8901df1867828b95c11db1c7b,58493,1,lower,35,34.032526364999995,50.44228641867649,82.77296160830848,52.95651005301587,271.2465687336337,21.91282557273772,104.0653553065819
scan-hop-7560d96129525ada,sha256:13564715691298c7de752fb58c39dea5a9a0fe5bc3e1ac2cef411092c3a05620,58493,1,upper,33,30.491992583000012,57.43393940184172,82.2196305707095,116.25521604586554,279.70735712659894,23.145837983077122,107.47088163745182
scan-hop-7560d96129525ada,sha256:7c73a82790bfb99cd633a03e02fd62a96d54497c5a02dba2c5c1fadd19a57c26,62770,2,lower,45,42.575748041,262.2789457123407,86.89690961948021,93.70420450620485,245.57369187127486,29.28962675070423,183.50495514112635
scan-hop-7560d96129525ada,sha256:2dc801ef22ab737a3a0a831f5c5e915514ba6751dfaab80978fed33e9088f8b5,62770,2,upper,41,38.41391575700001,248.18851036236484,85.00421758903681,61.34367994083643,183.66967487938268,33.0911066300479,204.5734687773386
scan-hop-7560d96129525ada,sha256:98d1cffcab7eb2d9324912ec0de5635c730054f935dce018c68e4fdb3dab2339,58493,4,lower,33,30.49188963100002,56.78368402625275,82.27951811744896,78.13268680187882,265.2069087795785,22.834067137877724,106.68347358397274
scan-hop-7560d96129525ada,sha256:1caac8140c57bd9de0dfe8714623253e02726d19de7c667bf9c83d0ec53b97de,58493,4,upper,34,34.03974181699999,44.11400863962721,83.12852786363558,87.18612848729879,217.23663724463256,20.75659839037374,101.09534666890491
scan-hop-4d85ec3c4f985f42,sha256:979b7932d2939be2f6884ed5d9e63f1160c502fda74dd6d0c11d22d058e47df2,68037,2,lower,34,25.063883660000016,176.50411754987016,68.82981501142798,271.43987747886524,2703.5845852117427,67.71048701900885,292.19005909510236
scan-hop-4d85ec3c4f985f42,sha256:135c9d081c4cd7135d9a597e154bd3bb6395fbf61d4f96cf7a4eb9467d6be710,68037,2,upper,35,25.81883513599999,176.5499033234117,68.9327128783549,332.9095407466408,2826.6874802381526,67.89107492058795,293.18763538827915
scan-hop-4d85ec3c4f985f42,sha256:e351e4eacde537bc83274002f5a68bfa666ecc7f48a587f934b6e150aa2ee91b,68037,3,lower,39,36.84702581299999,237.2996687392033,86.51127391362225,91.218939350256,325.4581408981739,23.296075808630718,96.25154223985918
scan-hop-4d85ec3c4f985f42,sha256:e95992375e5367cd3b88d93a88e2f9fa84ce6572aee98aa295d911791acb6593,56925,4,upper,27,20.906762617,39.192247019020485,66.06337716222454,307.1803466253276,2420.317747484035,27.84857122524897,170.5168649670018
scan-hop-8a7c8202a5bf67c8,sha256:82ee7779735734b339d7f658d028425958a9c24a7ef9fdc684269f7657a9da94,58639,1,lower,47,36.884636676,41.96899942957649,85.52988956737175,104.34939343168833,101.4892529362282,19.65731741369054,77.45674437834342
scan-hop-8a7c8202a5bf67c8,sha256:e90f1106b034eda97d1fe082ea7f3b3e18cdb2092d140d974c484500e2c515c6,58639,1,upper,42,36.885260663,20.813529388515757,85.77192411818464,58.968317110391666,105.16064401003115,18.884622181877543,72.28766377270583
scan-hop-8a7c8202a5bf67c8,sha256:e50e8c2b07a0ce65b1cfdee76822b2f11b750af10bee685b1c2277ee46814c09,58639,2,lower,50,39.652046055999996,33.80580027931439,85.69701215287891,68.87528314427374,81.20511811185808,21.44882594499222,75.60526169673604
scan-hop-8a7c8202a5bf67c8,sha256:f7b7a1e3c340486fee3abae73eba9c32434928c8fc8d3c5a0d5e2ed9fef7ca1b,58639,2,upper,48,39.025052148,40.66077586664344,85.56363816254262,77.44773285420433,110.45261398272059,20.813778228926168,76.3704367996619
scan-hop-c997353435840769,sha256:1e4c5daf7b26fdfac8f8ee0f32d50127bead2e14656aa786edd767bbe537875c,69360,1,upper,32,25.43605202400002,307.8785235693345,78.40789765018884,94.97468911171396,38.82830413212041,20.623743941604825,81.65734589720955
scan-hop-c997353435840769,sha256:f71470da05dded04ec96f2b67fe3ac943d4f7f7e6f87ef8da1389a9bbba98b5f,62135,3,upper,36,30.376044366000002,35.47715688354662,86.43918627675504,245.7287065177921,335.29013377313925,17.112394303787955,119.10670396269087
scan-hop-82e3eef31eb77a1f,sha256:7f4609f13d00e71f8da7da04c4c677c0de6f60c2993ce81f32b132d3771ecb71,67625,1,lower,27,26.734751501999995,253.64467729756348,79.81951607439457,152.80511986623753,143.91370745675243,34.13241092402426,191.7209315907806
scan-hop-82e3eef31eb77a1f,sha256:ecacf582eeb26bbffc30261a4b35d57b05975df7903e8eb5b92abac5dadd79f3,59242,2,lower,37,37.428685454000004,150.78197264153945,72.53598071371584,186.0466356437653,312.0182125485332,31.62227000673961,114.74740174309787
scan-hop-82e3eef31eb77a1f,sha256:6ed9072d5e58bfeabd63631756e56baa05d9dbbe74cc3ae9b71728cc820c65be,67625,2,upper,34,27.462687625,38.268621540401796,87.36340282699196,26.733917263143866,50.94264936159217,12.922327578019074,90.04758788844276
scan-hop-82e3eef31eb77a1f,sha256:9db5a80a79a2eb672b48fadadd254f68fa47ebd27a83cfe4dd5dcf78b1a8dbf0,59242,3,upper,25,23.794767000999997,183.65674684290613,70.08423952457996,51.051175286628336,98.31269207976054,30.876162491632005,200.4411126025111
scan-hop-82e3eef31eb77a1f,sha256:67b37f8a174f141d7d14c977701059a3f4f550917e6d3f621d7222d6409af90e,67625,4,lower,32,26.582016399999986,33.06607481640048,87.73360433459538,42.076392292894454,42.42336657212812,11.924375050562446,83.10947471538306
scan-hop-966bb8eec823f15c,sha256:61a148828f6847a57b0f55427fcdab2d89e95629132650e77b359c39baf1e0e6,64619,1,lower,38,30.749435188999996,271.9734658261704,84.9138212585106,195.11287273467912,249.9548378193642,23.642524125659996,137.59529871267853
scan-hop-966bb8eec823f15c,sha256:0256c0861d4be4d6f928c7dca986226f18f4d245fe7d4ccde4735e25e65a3685,62182,1,upper,32,28.603043912000004,106.49335962997372,73.56691187701122,42.56943282650055,300.9286119375492,27.47142789220125,19.350173094543855
scan-hop-966bb8eec823f15c,sha256:026379fe574e0061d889544ecc79aac2777fb72b8b37e716bd67f55d595e255f,68299,2,lower,36,29.228033153000013,240.4029966000358,82.78006593798813,202.84504596243792,791.5240912717239,27.53853080907035,167.34725956489714
scan-hop-966bb8eec823f15c,sha256:7ebc9e32cf220d167588c4065412a6a33f0fa4558a0e881c345ea008c421267c,68299,2,upper,35,29.101368304999994,241.82276969232555,82.93428559145156,212.59807865790975,762.61442996139,26.75480094027789,162.34575113243017
scan-hop-966bb8eec823f15c,sha256:e97e16d74611f95a1c1256f596f1724b8c304d0970b32f394deccfdf44d0e953,59241,4,lower,55,44.353455221000004,179.54773462942904,82.44774936568807,82.09174568004187,43.722521196613776,30.55041757367662,182.67819863491218
scan-hop-966bb8eec823f15c,sha256:10d2167439a40a966649f0cb14a5298c8944cc2f2157f391316fba4f6a5a431a,59241,4,upper,56,45.232122466999996,174.12319048317502,82.7204860816371,94.73222561883877,96.76466750019232,30.82163211244976,183.25930827367714
scan-hop-fcd4703daa52a827,sha256:2710355bb3f52f328b26cf0e1b8302357caf485b933f80a1261b49e8ed313f2a,63840,1,lower,29,27.456049904999993,15.654458642416042,85.35955812484953,69.28886731032992,134.24586672349417,12.047396801340755,51.26357999585035
scan-hop-fcd4703daa52a827,sha256:5ccec97835408637b3c379a51f3c86e71470c770bd505785ffd6fc339acd64eb,63840,1,upper,23,22.422417066,354.16445706562945,84.75655813341895,51.888347311485674,147.94794442868712,11.222679765945015,29.489325683615803
scan-hop-fcd4703daa52a827,sha256:ee92fdae18754e971aac9b8837b3488ef2230d7447edd548f6b7a495a8133db1,63858,2,lower,35,24.94276184299997,298.21619222583917,83.80716045432862,46.60821301667732,102.14901821942463,19.970967022104784,28.723685193899506
scan-hop-fcd4703daa52a827,sha256:401f06e4c846973642c940bdaa3357387ffc8076d43e2a46275d9fd27db32641,58183,2,upper,24,22.032389240000015,351.8544415201695,83.75439983165776,130.89833078960294,143.3418260001474,10.013901638379018,65.64886444981141
scan-hop-fcd4703daa52a827,sha256:9c9284166f594b7ad2b8d53d4caa7bdeb856901dc415ac458f0e6c02585c17e0,62171,3,lower,36,34.01722369699999,207.80708476426094,72.94771916218518,100.9488127651996,342.3210578099407,35.20525035372592,172.44240554874347
scan-hop-fcd4703daa52a827,sha256:4f3239340db1682350e76d7064c05e586801ae3e1ce1af14afc71800ed36a1b9,62171,3,upper,31,28.982597209999994,214.08487926277414,74.25229811787261,101.4525302616979,260.6148057174428,26.671142032208074,139.00573122608634
scan-hop-c385aedb1181e285,sha256:c9c733ae2ef86133265d7687d5845a7bcaf5b776e3faf8a1d0466e3715192322,63860,3,lower,42,35.507267833999975,244.39047751548344,77.47807224497691,136.84965930374497,331.3603050307317,37.400843747190635,144.1551730004811
scan-hop-c385aedb1181e285,sha256:a30e39f698f8c26161a4f7178617f85bc66efe18ff626d8cea613e642101dfee,63860,3,upper,40,34.87859401799997,242.85856995195917,77.7361086865736,149.86932764844823,338.61564066186753,34.7456144555956,139.6581541495647
scan-hop-c385aedb1181e285,sha256:60985ff4ec50a2b16cc96c8d2339ea08d7164c29195f122f2ae111ae18395d09,65422,4,lower,28,23.801126014999994,73.79822422367171,80.8497882513245,47.76149661727499,57.304686070163775,23.03990967673384,69.15013780856144
scan-hop-9e4724f933719f16,sha256:fce96c8ecd6f1a19cb3e3d5a10b7af3c50e871ba299a04271758872b4f09245e,57651,1,upper,38,30.855085334999984,142.24226061121342,79.921332311705,79.61839918136234,137.86784550931011,34.305651544284956,36.30611135658593
scan-hop-9e4724f933719f16,sha256:9482a4894e9402947dd9dd2ef9a85fbe73a5ea23ca35e3c858e299fc8e676e3a,57612,2,lower,53,44.838668131000006,260.33723904653687,85.39452083233849,142.27065549696204,263.98711673292536,29.605075240307684,67.96239446119249
scan-hop-9e4724f933719f16,sha256:adddcfbfaec409dffd7f063b1030d5030e5c4e3216bff216a97f76b61f2c6010,57612,2,upper,52,43.581452989,257.97302357196077,85.65969656640469,162.76573800643948,250.5400690527503,29.05044801265102,66.99523922789936
scan-hop-9e4724f933719f16,sha256:0b0c04197b1498a05613427d0976a8cf4241c9572da3cf2da7f5cd60b716e677,63069,3,lower,32,29.979800598999987,299.6885074020357,76.3875567771609,77.89347470154547,66.32765104513294,37.30149782964306,158.62443241795896
scan-hop-9e4724f933719f16,sha256:13b09e1807e56894276c8f5abf9ad971e57af88fe10db711d516b2d3ff0c15b1,63069,3,upper,31,29.090118355,299.342301996461,76.32388478108012,71.3987938245212,80.83903996902042,36.06631506492712,151.31068880672578
scan-hop-9e4724f933719f16,sha256:1e98705a378fe07cd973748cf1b391ca0ae22e9ea2a231162c61c4ff33803ae8,69265,4,lower,29,27.575172834999996,297.62728732756887,76.5157166160052,84.19354869411569,95.20997383587664,27.241431772149582,112.42313622083813
scan-hop-2e5291e998d9539d,sha256:47b844115d73f3d5fa79f7b3f64c5fb61910f9395e0d051ccd63e20fef80af15,48378,1,lower,44,34.624072272999996,146.44708189886586,68.47318689645093,93.96223236572901,689.4721680655628,36.38997289544986,138.51096262769676
scan-hop-2e5291e998d9539d,sha256:1c410c799c1dee565e468dbb27fbdb0191fc40f473aea595732ee24ec3e9cf1a,48378,1,upper,44,36.26273144000001,146.16499723989656,68.49188272390418,121.25581894078476,811.9451783752229,37.102183246036034,136.3725416408556
scan-hop-2e5291e998d9539d,sha256:dce55fd3029ca4792021b0bac7a5244f85e515ad6ecdb5271841b162dbca943e,65679,2,lower,32,29.232082517000038,272.8286902352796,76.09584052653518,85.39776038784291,162.05532130464977,45.605801439229865,265.4302744769837
scan-hop-2e5291e998d9539d,sha256:6d0d48c9b12c22f94205340482f8d186135d9d27666ed899e04532b774225593,65694,4,lower,41,36.52007901799999,263.6588232110333,82.91510552163213,102.14930017273873,230.36438893763187,32.56785151536112,191.26138678840192
scan-hop-2e5291e998d9539d,sha256:1b6319ada3fd1f665724a28030c4bd7c2cfea73b12f1ed1fa46da015d23f8445,65694,4,upper,43,37.652090202,259.3186422801001,82.07637433291423,119.61052806977985,273.3793033275784,36.78391486565169,218.58596871994794
scan-hop-ccd4ff7d73b8e12e,sha256:0c2815d59bf4765455c79690634acc899bf6a05459cb0f0a3854d49c2b681ede,61629,1,lower,32,26.332027675999967,345.2011134782364,85.74076937748767,46.76951063307734,142.53702792264377,10.803774045082204,62.97546667543183
scan-hop-ccd4ff7d73b8e12e,sha256:2bdb851234bcfbedb95ada48b43e0d242ed58bbf34e9db4e28b11fdadceb0b21,61629,1,upper,38,27.72151968000003,340.8496426808555,85.77396646984225,63.967647184925184,137.0222522006164,11.969235551532119,63.897029127038614
scan-hop-ccd4ff7d73b8e12e,sha256:95bd0d124724f72a37a192d73ad153c1ea8b22d081937e31500af4f78a302826,67192,2,lower,53,42.70651774999999,235.93817890567766,78.80471270690352,42.605533163624834,126.87197457916476,22.834504708617946,122.1982738110929
scan-hop-ccd4ff7d73b8e12e,sha256:4194f824d0661b82e411170595a237f00893d9ae4063816ef01d32c5640a4256,63202,2,upper,25,21.644167844000002,221.05856029257004,84.32215957803278,77.69988718655591,119.03119317501205,10.15016024694425,41.58120995113878
